
[00:00:00.000 --> 00:00:03.940]  今天跟大家一起去思考的一個題目是
[00:02:44.620 --> 00:02:46.420]  這個時候有一位年輕人
[00:02:46.420 --> 00:02:48.580]  就是拿著電單車
[00:02:48.580 --> 00:02:49.980]  擔著口煙
[00:02:49.980 --> 00:02:52.540]  路過我們就停下來問
[00:02:52.540 --> 00:02:54.180]  知不知道這條村子怎麼進去的
[00:02:54.180 --> 00:02:55.380]  他就說知道我知道
[00:02:55.380 --> 00:02:56.580]  我帶你去
[00:02:56.580 --> 00:02:57.180]  不過他說
[00:02:57.180 --> 00:02:59.380]  我帶你去不過你也要
[00:02:59.380 --> 00:03:01.260]  什麼的
[00:03:01.260 --> 00:03:04.900]  意思就是說你也要給我一些大路費
[00:03:04.900 --> 00:03:08.500]  於是乎他就收了我20元人民幣
[00:03:08.500 --> 00:03:10.180]  就帶我們
[00:03:10.180 --> 00:03:12.180]  第一次人生唯一一次
[00:03:12.180 --> 00:03:15.300]  回到自己的真正的家鄉裡面
[00:03:15.300 --> 00:03:17.380]  然後
[00:03:17.380 --> 00:03:20.140]  問一問那些老人家還認識我爸爸的名字
[00:03:20.140 --> 00:03:22.220]  那時候已經是十幾年前的事
[00:03:22.220 --> 00:03:24.860]  然後就帶回去我爸爸出生
[00:03:24.860 --> 00:03:27.780]  曾經童年生活過的那間屋子那裡
[00:03:27.780 --> 00:03:31.500]  然後在想像我爸爸小時候是怎樣
[00:03:31.500 --> 00:03:36.900]  然後他怎樣離開那個地方去到香港
[00:03:36.900 --> 00:03:40.100]  那時候我在想
[00:03:40.100 --> 00:03:44.860]  如果我的父母一直留在海南島這條村子裡面的時候
[00:03:44.860 --> 00:03:48.660]  他們的人生會怎樣呢
[00:03:48.660 --> 00:03:50.980]  然後
[00:03:50.980 --> 00:03:53.780]  我又會怎樣呢
[00:03:53.780 --> 00:03:57.980]  很自然的我應該就會在這個鄉村裡面出生
[00:03:57.980 --> 00:04:03.180]  我不知道我一直留在這條村子裡面會是一個怎樣的人
[00:04:03.180 --> 00:04:06.380]  那我當時後來有一個忽發奇想
[00:04:06.380 --> 00:04:07.580]  其實我可能就是那個
[00:04:07.580 --> 00:04:09.980]  就是拿著電單車擔著口煙
[00:04:09.980 --> 00:04:13.100]  然後問人拿二十塊錢的那個人
[00:04:13.100 --> 00:04:14.140]  賺錢
[00:04:14.140 --> 00:04:15.300]  就是在這條村子裡面
[00:04:15.300 --> 00:04:19.700]  突然開著車有什麼機會賺錢
[00:04:19.700 --> 00:04:23.140]  我們的人生會因為某一些的緣故
[00:04:23.140 --> 00:04:26.220]  有些是我們自己的決定
[00:04:26.220 --> 00:04:28.340]  改變了一個很不同的方向
[00:04:28.340 --> 00:04:29.860]  有些可能不是我們決定到
[00:04:29.860 --> 00:04:32.260]  有些可能是一個外在的環境
[00:04:32.260 --> 00:04:34.100]  或者是我們的父母輩
[00:04:34.100 --> 00:04:35.780]  或者是其他人做了的決定
[00:04:35.780 --> 00:04:38.340]  而影響了我們的決定
[00:04:38.340 --> 00:04:40.780]  人生就是在這些這樣的
[00:04:40.780 --> 00:04:42.500]  很微妙的可能性裡面
[00:04:42.500 --> 00:04:44.060]  有些是必然的
[00:04:44.060 --> 00:04:45.620]  有些是偶然的
[00:04:45.620 --> 00:04:46.940]  即使是一個很偶然的決定
[00:04:46.940 --> 00:04:51.740]  可能就改寫了我們的生命
[00:04:51.740 --> 00:04:52.900]  我們想像一下
[00:04:52.900 --> 00:04:55.780]  在我們的生命裡面有多少這樣的可能性
[00:04:55.780 --> 00:04:58.340]  但是現在這一刻其實我們
[00:04:58.340 --> 00:05:01.700]  卻是走了一條
[00:05:01.700 --> 00:05:03.940]  已經在走的路
[00:05:03.940 --> 00:05:06.820]  當我們去回望我們自己的生命的時候
[00:05:06.820 --> 00:05:09.340]  究竟我們怎樣去回望我們走過的路
[00:05:09.340 --> 00:05:12.380]  特別是我們在信仰的路上
[00:05:12.380 --> 00:05:15.260]  我們成為一個基督徒的這條路
[00:05:15.260 --> 00:05:18.580]  今天我們嘗試帶著這樣的想像
[00:05:18.580 --> 00:05:20.820]  我們去回看剛才所讀的
[00:05:20.820 --> 00:05:23.220]  路加福音書第八章的經文
[00:05:23.220 --> 00:05:29.100]  關於耶穌將污鬼驅趕進入豬群的記載
[00:05:29.100 --> 00:05:31.500]  故事在耶穌平靜風浪之後
[00:05:31.500 --> 00:05:33.780]  然後就帶著門徒去到
[00:05:33.780 --> 00:05:36.780]  外邦人居住的格拉森這個地方
[00:05:36.780 --> 00:05:40.260]  下船沒多久就看到一個被鬼附的人
[00:05:40.260 --> 00:05:42.740]  老遠他就看到耶穌
[00:05:42.740 --> 00:05:46.860]  聖經記載這個人他一直以墳墓為家
[00:05:46.860 --> 00:05:50.180]  他沒有衣著
[00:05:50.180 --> 00:05:52.300]  附近的人嘗試用鐵鏈鎖住他
[00:05:52.300 --> 00:05:57.140]  但是他也有能力將這些鐵鏈爭奪
[00:05:57.140 --> 00:05:58.020]  雖然他有能力
[00:05:58.020 --> 00:05:59.460]  但是我們也可以想像
[00:05:59.460 --> 00:06:02.460]  對這個人來說他的生命是很痛苦的
[00:06:02.460 --> 00:06:04.820]  他的生命是被核製的生命
[00:06:04.820 --> 00:06:08.820]  被污鬼、被罪惡的權勢核製的生命
[00:06:08.820 --> 00:06:11.580]  在肉體上、在精神上
[00:06:11.580 --> 00:06:14.620]  他也是在一個很痛苦的狀態裡面
[00:06:14.620 --> 00:06:16.140]  這個人來遠見到耶穌的時候
[00:06:16.140 --> 00:06:19.780]  就大喊「至高上帝的兒子耶穌」
[00:06:19.780 --> 00:06:23.500]  「我和你有什麼相干呢?」
[00:06:23.500 --> 00:06:25.620]  「我和你有什麼相干?」
[00:06:25.620 --> 00:06:29.500]  如果我們看和合本的修訂版
[00:06:29.500 --> 00:06:31.620]  它就將「我與你有什麼相干」
[00:06:31.620 --> 00:06:36.420]  翻譯成為「你為什麼干擾我?」
[00:06:36.420 --> 00:06:38.460]  其實兩個好像是很不同的譯法
[00:06:38.460 --> 00:06:41.020]  但是其實表達的意思也很一致
[00:06:41.020 --> 00:06:42.700]  「我和你有什麼關係呢?」
[00:06:42.700 --> 00:06:44.340]  「你不要搞我」
[00:06:44.340 --> 00:06:46.140]  耶穌神的兒子
[00:06:46.140 --> 00:06:47.380]  「你不要搞我」
[00:06:47.380 --> 00:06:48.820]  「你不要干擾我的生命」
[00:06:48.820 --> 00:06:52.020]  「別讓我受苦,別讓我受到折磨」
[00:06:52.020 --> 00:06:54.460]  這個也是從污鬼的角度
[00:06:54.460 --> 00:06:57.180]  所發出來的一個吶喊
[00:06:57.180 --> 00:06:59.820]  污鬼承認耶穌是上帝的兒子
[00:06:59.820 --> 00:07:02.620]  但是他害怕耶穌
[00:07:02.620 --> 00:07:04.900]  污鬼會承認耶穌是上帝的兒子
[00:07:04.900 --> 00:07:07.900]  罪惡權勢也承認耶穌是掌權的
[00:07:07.900 --> 00:07:10.220]  正如《雅各書》也這麼說
[00:07:10.220 --> 00:07:12.540]  它說「你信上帝只有一位」
[00:07:12.540 --> 00:07:15.940]  「那很好,邪靈也這樣相信」
[00:07:15.940 --> 00:07:17.940]  邪靈也相信上帝
[00:07:17.940 --> 00:07:19.620]  但是雅各所說的是
[00:07:19.620 --> 00:07:21.740]  他是會害怕上帝的
[00:07:21.740 --> 00:07:24.100]  我們看到格拉森的污鬼也一樣
[00:07:24.100 --> 00:07:25.860]  他信耶穌是上帝的兒子
[00:07:25.860 --> 00:07:27.660]  但是他害怕耶穌
[00:07:27.660 --> 00:07:29.740]  他想和耶穌保持距離
[00:07:29.740 --> 00:07:31.900]  不想和耶穌發生任何的關係
[00:07:31.900 --> 00:07:33.260]  「我和你沒有關係的」
[00:07:33.260 --> 00:07:35.820]  「你不要干擾我」
[00:07:35.820 --> 00:07:37.660]  「你不要干擾我」
[00:07:37.660 --> 00:07:42.060]  很奇怪
[00:07:42.060 --> 00:07:43.860]  耶穌的回應
[00:07:43.860 --> 00:07:46.180]  是問祂叫什麼名字
[00:07:46.180 --> 00:07:48.420]  祂的回答是「群」
[00:07:48.420 --> 00:07:50.180]  「群」
[00:07:50.180 --> 00:07:51.940]  就是多的意思
[00:07:51.940 --> 00:07:55.780]  和話本修訂版甚至將它譯作「大群」
[00:07:55.780 --> 00:07:58.980]  群是多,並且是一大群
[00:08:00.740 --> 00:08:02.620]  群鬼求耶穌
[00:08:02.620 --> 00:08:05.620]  不要讓它掉進無底坑裡面
[00:08:05.620 --> 00:08:10.580]  求耶穌讓它們移到豬群身上
[00:08:10.580 --> 00:08:14.260]  結果耶穌允許群鬼進入豬群那裡
[00:08:14.260 --> 00:08:16.940]  結果它們衝下山崖被淹死了
[00:08:16.940 --> 00:08:19.100]  根據馬克福音記載
[00:08:19.100 --> 00:08:22.380]  當時豬群的數目是兩千隻
[00:08:22.380 --> 00:08:23.740]  想象一下
[00:08:23.740 --> 00:08:28.580]  二千隻豬在山崖走下去的很震撼的場面
[00:08:30.060 --> 00:08:31.780]  當時放豬的人看到
[00:08:31.780 --> 00:08:33.700]  哇!二千隻豬都沒有了
[00:08:33.700 --> 00:08:34.580]  全都淹死了
[00:08:34.580 --> 00:08:37.420]  他們馬上回到父院的地方
[00:08:37.420 --> 00:08:40.380]  去說發生了什麼大事
[00:08:40.380 --> 00:08:43.140]  周圍的人找到耶穌
[00:08:43.140 --> 00:08:45.380]  也看到被污穢附的人
[00:08:45.380 --> 00:08:48.340]  他們已經穿上了衣服
[00:08:48.340 --> 00:08:50.540]  成為一個正常人
[00:08:50.540 --> 00:08:53.740]  成為一個得釋放的自由人
[00:08:53.740 --> 00:08:56.740]  很奇怪的
[00:08:58.140 --> 00:08:59.820]  格拉森地區的人
[00:08:59.820 --> 00:09:01.620]  他們看到這個人
[00:09:01.620 --> 00:09:03.460]  這個曾經被鬼附的人
[00:09:03.460 --> 00:09:04.820]  他的生命改變了
[00:09:04.820 --> 00:09:06.900]  但是他們卻是害怕
[00:09:06.900 --> 00:09:09.940]  他們不是為了這個人的生命得到改變
[00:09:09.940 --> 00:09:12.260]  而興奮、雀躍、感恩
[00:09:12.260 --> 00:09:13.620]  太好了
[00:09:13.620 --> 00:09:14.380]  他被鬼附
[00:09:14.380 --> 00:09:16.220]  現在終於能夠得到釋放了
[00:09:16.220 --> 00:09:17.900]  他們不是這樣的反應
[00:09:17.900 --> 00:09:19.540]  他們反而是害怕
[00:09:19.540 --> 00:09:23.220]  並且他們不想耶穌再留在這個地方
[00:09:23.220 --> 00:09:26.020]  他們希望耶穌趕快離開格拉森
[00:09:27.500 --> 00:09:28.980]  為什麼會這樣呢?
[00:09:28.980 --> 00:09:30.580]  為什麼呢?
[00:09:30.580 --> 00:09:35.100]  可能他們從經濟的角度去考慮
[00:09:35.100 --> 00:09:39.180]  耶穌這次一出手就失去了二千隻豬
[00:09:39.180 --> 00:09:41.180]  二千隻豬即是多少錢呢?
[00:09:41.180 --> 00:09:45.300]  一定是一個很大筆的財產
[00:09:45.300 --> 00:09:47.260]  如果耶穌繼續留在這裡
[00:09:47.260 --> 00:09:49.260]  可能他又會出什麼手
[00:09:49.260 --> 00:09:50.860]  又會失去多少隻牛
[00:09:50.860 --> 00:09:52.780]  又會失去多少隻羊
[00:09:52.780 --> 00:09:54.020]  我們這個村落
[00:09:54.020 --> 00:09:55.260]  這附近的經濟
[00:09:55.260 --> 00:09:56.980]  被耶穌弄得亂七八糟
[00:09:57.500 --> 00:09:59.780]  經濟就會受到很嚴重的損失
[00:09:59.780 --> 00:10:02.060]  耶穌不要再留在這裡了
[00:10:02.060 --> 00:10:03.780]  沒錯,你做的事情是對的、是好的
[00:10:03.780 --> 00:10:04.660]  不過你所做的事情
[00:10:04.660 --> 00:10:07.500]  會令到我們帶來經濟的損失
[00:10:07.500 --> 00:10:08.940]  我們要經濟
[00:10:08.940 --> 00:10:11.300]  我們不要你所做的好事
[00:10:11.300 --> 00:10:15.580]  但事實上
[00:10:15.580 --> 00:10:17.060]  周圍的人
[00:10:17.060 --> 00:10:19.180]  不見得每一個都是養豬的人
[00:10:19.180 --> 00:10:21.020]  所以我們會發覺
[00:10:21.020 --> 00:10:22.980]  其實可能格拉森的人
[00:10:22.980 --> 00:10:24.460]  歡迎耶穌、害怕耶穌
[00:10:24.460 --> 00:10:26.260]  除了經濟的考慮之外
[00:10:27.340 --> 00:10:29.260]  可能另外一個原因是
[00:10:29.260 --> 00:10:33.220]  其實他們可能已經習慣了
[00:10:33.220 --> 00:10:36.980]  他們已經習慣了這群污鬼
[00:10:36.980 --> 00:10:39.300]  就是他們生活的一部分
[00:10:39.300 --> 00:10:40.900]  雖然他在墳墓裡
[00:10:40.900 --> 00:10:44.340]  但是卻是成為他們生活的一部分
[00:10:44.340 --> 00:10:48.460]  他們習慣了罪惡的權勢
[00:10:48.460 --> 00:10:50.260]  在他們的生命裡
[00:10:50.260 --> 00:10:52.260]  成為他們生命的一部分
[00:10:52.260 --> 00:10:53.420]  所以反過來
[00:10:53.420 --> 00:10:54.900]  耶穌介入他們的生命
[00:10:54.900 --> 00:10:55.900]  將污鬼趕走
[00:10:55.900 --> 00:10:57.300]  反而他們接受不了
[00:10:57.700 --> 00:10:59.020]  他們不願意
[00:10:59.020 --> 00:11:01.980]  他們已經習慣了的生活
[00:11:01.980 --> 00:11:04.300]  是被主所干擾
[00:11:04.300 --> 00:11:07.180]  所以他們要求耶穌快點走
[00:11:07.180 --> 00:11:08.780]  不歡迎耶穌
[00:11:08.780 --> 00:11:11.940]  相反我們看到那位被鬼附的人
[00:11:11.940 --> 00:11:13.460]  他的反應是不一樣的
[00:11:13.460 --> 00:11:15.900]  他不是求耶穌走
[00:11:15.900 --> 00:11:17.620]  他是希望跟從耶穌
[00:11:17.620 --> 00:11:20.740]  他不是拒絕耶穌
[00:11:20.740 --> 00:11:24.820]  他是因為他知道耶穌改變了他的生命
[00:11:26.940 --> 00:11:30.700]  使他從一個被罪惡權勢
[00:11:30.700 --> 00:11:32.100]  轄滯的生命
[00:11:32.100 --> 00:11:34.580]  變成一個正常的自由人
[00:11:34.580 --> 00:11:36.380]  所以他希望跟從耶穌
[00:11:36.380 --> 00:11:38.540]  但是耶穌回答也很有趣
[00:11:38.540 --> 00:11:39.260]  耶穌說
[00:11:39.260 --> 00:11:40.620]  你不需要跟著我
[00:11:40.620 --> 00:11:43.620]  你要做的就是回到你的家鄉裡面
[00:11:43.620 --> 00:11:45.980]  去傳講、去述說
[00:11:45.980 --> 00:11:50.140]  上帝為你做的大事
[00:11:50.140 --> 00:11:54.140]  這是一個生命的大事
[00:11:54.140 --> 00:11:55.620]  你就回去說吧
[00:11:55.620 --> 00:11:58.180]  結果這個人走遍各城各鄉
[00:11:58.180 --> 00:12:03.140]  全程地去傳講耶穌在他生命所成就的大事
[00:12:03.140 --> 00:12:05.500]  聖經的記載就在這裡結束
[00:12:05.500 --> 00:12:09.060]  弟子們,我們想像一下
[00:12:09.060 --> 00:12:10.940]  我們想像一下
[00:12:10.940 --> 00:12:15.460]  如果這位人士沒有跟耶穌相遇
[00:12:15.460 --> 00:12:17.620]  他的生命會是怎樣呢?
[00:12:17.620 --> 00:12:21.300]  耶穌沒有去到這個格拉森的地方
[00:12:21.300 --> 00:12:23.940]  他的生命會是怎樣呢?
[00:12:24.940 --> 00:12:25.900]  可能你會說
[00:12:25.900 --> 00:12:26.620]  怎麼知道呢?
[00:12:26.620 --> 00:12:27.660]  聖經沒有說的
[00:12:27.660 --> 00:12:30.060]  我們聖經沒有說就不需要想了
[00:12:30.060 --> 00:12:32.300]  何必要這麼多想像呢?
[00:12:32.300 --> 00:12:35.740]  實際上我們人生有太多的可能
[00:12:35.740 --> 00:12:37.540]  有太多的變數
[00:12:37.540 --> 00:12:42.380]  正如你如果今天沒有回來五堂崇拜
[00:12:42.380 --> 00:12:43.260]  你在哪裡呢?
[00:12:43.260 --> 00:12:44.540]  其實你也不太知道
[00:12:44.540 --> 00:12:45.820]  可能我可能在睡覺
[00:12:45.820 --> 00:12:46.580]  可能在喝茶
[00:12:46.580 --> 00:12:47.580]  可能在看電影
[00:12:47.580 --> 00:12:49.380]  有很多很多的可能
[00:12:49.380 --> 00:12:52.660]  我們真的不知道
[00:12:53.020 --> 00:12:56.340]  耶穌沒有跟這位被鬼附的人生命相遇的時候
[00:12:56.340 --> 00:12:57.900]  他的生命會是怎樣呢?
[00:12:57.900 --> 00:13:01.500]  可能群鬼最後自己離開
[00:13:01.500 --> 00:13:06.340]  可能有很多很多不同的可能
[00:13:06.340 --> 00:13:07.340]  我們不知道
[00:13:07.340 --> 00:13:09.660]  但是即使有這麼多的可能
[00:13:09.660 --> 00:13:12.060]  我們確實知道的是
[00:13:12.060 --> 00:13:14.300]  我們確實知道的是
[00:13:14.300 --> 00:13:17.740]  他因為跟主耶穌的相遇
[00:13:17.740 --> 00:13:19.900]  他的生命改變了
[00:13:21.420 --> 00:13:23.780]  他擺脫了群鬼的合制
[00:13:23.780 --> 00:13:27.740]  他的精神
[00:13:27.740 --> 00:13:29.300]  他的身體
[00:13:29.300 --> 00:13:31.820]  重新變成一個自由得釋放的人
[00:13:31.820 --> 00:13:34.140]  原因就是因為耶穌
[00:13:34.140 --> 00:13:36.140]  原來跟他毫不相干
[00:13:36.140 --> 00:13:38.660]  現在耶穌進入他的生命
[00:13:38.660 --> 00:13:40.620]  跟他發生了關係
[00:13:40.620 --> 00:13:43.020]  並且介入他的生命
[00:13:43.020 --> 00:13:44.540]  干擾他的生命
[00:13:44.540 --> 00:13:48.500]  他的生命見證了
[00:13:48.500 --> 00:13:51.900]  主在他身上所成就的大事
[00:13:51.900 --> 00:13:54.580]  相反
[00:13:54.580 --> 00:13:57.180]  我們看到格拉森附近的人
[00:13:57.180 --> 00:13:59.980]  他們的反應是不一樣的
[00:13:59.980 --> 00:14:01.740]  他們習慣了
[00:14:01.740 --> 00:14:05.020]  他們習慣了跟污鬼一起的生活
[00:14:05.020 --> 00:14:07.020]  我們可能很難想像
[00:14:07.020 --> 00:14:08.620]  怎麼可能會習慣呢?
[00:14:08.620 --> 00:14:11.300]  我們明明
[00:14:11.300 --> 00:14:12.500]  就算我不認識那個人
[00:14:12.500 --> 00:14:13.700]  我明明知道
[00:14:13.700 --> 00:14:17.460]  他有很多很多的問題的時候
[00:14:17.460 --> 00:14:19.460]  就算他沒有過來干擾我們
[00:14:19.460 --> 00:14:20.820]  在我們附近出現
[00:14:20.820 --> 00:14:23.500]  我們已經覺得很不自在
[00:14:23.500 --> 00:14:25.740]  何況是一個被鬼附的人
[00:14:25.740 --> 00:14:29.980]  但是頂尖智慧真的可能會這樣的
[00:14:29.980 --> 00:14:32.060]  我們真的會習慣的
[00:14:32.060 --> 00:14:36.580]  我們會習非成事的
[00:14:36.580 --> 00:14:41.740]  我們在社會上的確會看到很多的謊言
[00:14:41.740 --> 00:14:43.460]  聽得多
[00:14:43.460 --> 00:14:45.580]  我們可能就會接受那些是真理
[00:14:46.660 --> 00:14:47.660]  甚至乎可能有一天
[00:14:47.660 --> 00:14:49.140]  我們自己也成為了
[00:14:49.140 --> 00:14:51.220]  宣講這個謊言的一部分
[00:14:51.220 --> 00:14:54.540]  去為這個謊言去做宣傳
[00:14:54.540 --> 00:14:57.380]  耶穌的出現
[00:14:57.380 --> 00:15:00.580]  是干擾了這樣的一個狀態
[00:15:00.580 --> 00:15:02.380]  挑戰我們
[00:15:02.380 --> 00:15:04.700]  我們不可能去習慣
[00:15:04.700 --> 00:15:06.820]  我們不可能去接受一個
[00:15:06.820 --> 00:15:08.700]  被克制的生命
[00:15:08.700 --> 00:15:11.660]  一個被克制的罪惡的權勢
[00:15:11.660 --> 00:15:13.580]  去介入我們的生命
[00:15:17.340 --> 00:15:18.420]  結果這群人
[00:15:18.420 --> 00:15:20.820]  他們不願意被耶穌干擾
[00:15:20.820 --> 00:15:23.140]  他們希望耶穌離開
[00:15:23.140 --> 00:15:26.940]  頂尖智慧我們想像一下
[00:15:26.940 --> 00:15:28.820]  想像一下
[00:15:28.820 --> 00:15:31.700]  如果在昔日
[00:15:31.700 --> 00:15:34.900]  你沒有決志順主
[00:15:34.900 --> 00:15:36.540]  成為一個基督徒的時候
[00:15:36.540 --> 00:15:38.020]  你的生命
[00:15:38.020 --> 00:15:40.180]  今天是一個什麼模樣呢?
[00:15:40.180 --> 00:15:44.500]  在昔日某年某月
[00:15:44.500 --> 00:15:45.220]  某一刻
[00:15:45.220 --> 00:15:48.020]  如果你還記得是哪年哪月哪日哪一刻的時候
[00:15:48.020 --> 00:15:50.340]  你在一個什麼樣的情況下
[00:15:50.340 --> 00:15:52.620]  你決志成為一個基督徒呢?
[00:15:52.620 --> 00:15:56.300]  你還記不記得那一刻的經歷?
[00:15:56.300 --> 00:15:58.980]  你還記不記得因為你成為基督之後
[00:15:58.980 --> 00:16:00.700]  你曾經做過什麼的決定
[00:16:00.700 --> 00:16:04.980]  這些決定是進一步地去改變了你的生命的
[00:16:04.980 --> 00:16:09.460]  如果我不是一個基督徒的話
[00:16:09.460 --> 00:16:11.460]  今天的我是一個怎樣的我呢?
[00:16:15.460 --> 00:16:16.580]  或者有人會問
[00:16:16.580 --> 00:16:18.060]  我真的不知道
[00:16:18.060 --> 00:16:19.220]  我怎樣知道呢?
[00:16:19.220 --> 00:16:21.540]  可能有人會覺得
[00:16:21.540 --> 00:16:24.340]  我都不是一些大奸大惡的人
[00:16:24.340 --> 00:16:25.380]  我不會說
[00:16:25.380 --> 00:16:26.780]  有些見證我們看到
[00:16:26.780 --> 00:16:28.660]  原來是殺人放火
[00:16:28.660 --> 00:16:30.340]  奸淫擄掠
[00:16:30.340 --> 00:16:31.620]  然後因為順主的時候
[00:16:31.620 --> 00:16:32.460]  整個生命
[00:16:32.460 --> 00:16:35.620]  一百八十度的一個改變
[00:16:35.620 --> 00:16:36.900]  我們為此感恩
[00:16:36.900 --> 00:16:39.460]  我們有時候的確會看到一些這麼戲劇性的改變
[00:16:39.460 --> 00:16:39.980]  但是
[00:16:39.980 --> 00:16:41.700]  可能在很多的情況下
[00:16:41.700 --> 00:16:44.580]  我和你都不是這種狀況
[00:16:44.780 --> 00:16:46.220]  我們可能都會覺得
[00:16:46.220 --> 00:16:47.620]  我們不信耶穌的話
[00:16:47.620 --> 00:16:49.100]  都不是壞人
[00:16:49.100 --> 00:16:51.100]  我們都不會去殺人放火
[00:16:51.100 --> 00:16:52.260]  去奸淫擄掠
[00:16:52.260 --> 00:16:53.860]  我們不會去吸毒
[00:16:53.860 --> 00:16:56.860]  去做一些大奸大惡的事情
[00:16:56.860 --> 00:16:58.940]  我都應該還是一個好人
[00:16:58.940 --> 00:17:02.220]  或者一個想做好事的好人
[00:17:02.220 --> 00:17:07.140]  但是無論怎樣也好
[00:17:07.140 --> 00:17:10.780]  我們回想我們成為一個基督徒之後
[00:17:10.780 --> 00:17:14.180]  我們能夠檢視的就是
[00:17:14.180 --> 00:17:16.020]  我們已經走過的路
[00:17:16.020 --> 00:17:18.220]  我們曾經走過的路
[00:17:18.220 --> 00:17:20.500]  當我們成為基督徒之後
[00:17:20.500 --> 00:17:22.780]  我們怎樣被主的愛去激勵我們
[00:17:22.780 --> 00:17:26.780]  我們怎樣為他在我們生命上所成就的救恩
[00:17:26.780 --> 00:17:29.500]  他在十字架上為我們的罪
[00:17:29.500 --> 00:17:31.300]  所成就的救贖
[00:17:31.300 --> 00:17:33.700]  他怎樣在聖經裏面
[00:17:33.700 --> 00:17:36.220]  藉著不同的話語去教導我們
[00:17:36.220 --> 00:17:37.980]  去提醒我們
[00:17:37.980 --> 00:17:39.540]  我們怎樣成為一個門徒
[00:17:39.540 --> 00:17:41.580]  我們怎樣在這個社會裏面
[00:17:41.580 --> 00:17:42.900]  在這個世代裏面
[00:17:43.020 --> 00:17:45.940]  去將上主的角度彰顯出來
[00:17:45.940 --> 00:17:48.500]  我們有沒有給一些教導
[00:17:48.500 --> 00:17:50.380]  給一些上主的旨意
[00:17:50.380 --> 00:17:51.500]  他的角度
[00:17:51.500 --> 00:17:55.340]  這個角度的觀念成為我們生命的一部份
[00:17:55.340 --> 00:17:58.660]  去融合我們自己的思想
