
[00:00:00.000 --> 00:00:01.280]  親愛的朋友 早晨
[00:02:45.000 --> 00:02:45.520]  怎樣特別呢
[00:02:45.520 --> 00:02:47.520]  他說我生在基利加的大掃
[00:02:47.520 --> 00:02:48.800]  他是大掃的掃來
[00:02:48.800 --> 00:02:50.040]  大家都很出名都知道
[00:02:50.040 --> 00:02:51.200]  這個城是一個很大的城
[00:02:51.200 --> 00:02:51.920]  不是一個小城
[00:02:51.920 --> 00:02:54.160]  他來自一個大的城市
[00:02:54.160 --> 00:02:55.000]  大掃的掃來
[00:02:55.000 --> 00:02:56.880]  是一個有來頭的人
[00:02:56.880 --> 00:03:00.560]  他還是在加瑪烈的門下來受訓練
[00:03:00.560 --> 00:03:04.320]  加瑪烈是一個很有名很有份量的教法師
[00:03:04.320 --> 00:03:05.960]  如果你不知道加瑪烈是誰呢
[00:03:05.960 --> 00:03:07.320]  如果你看《少行傳》第五章
[00:03:07.320 --> 00:03:12.480]  就知道當彼得和使徒在猶壽冷周圍傳道
[00:03:12.480 --> 00:03:16.360]  趕鬼醫病的時候
[00:03:16.360 --> 00:03:19.680]  祭司長領袖
[00:03:19.680 --> 00:03:21.520]  宗教領袖都嘗試阻止他們
[00:03:21.520 --> 00:03:23.960]  不准他們繼續做這件事
[00:03:23.960 --> 00:03:26.880]  不准他們傳耶穌基督的福音
[00:03:26.880 --> 00:03:30.080]  當時他們準備捉彼得和使徒去收監
[00:03:30.080 --> 00:03:32.760]  想審問他們懲罰他們阻止他們
[00:03:32.760 --> 00:03:35.720]  但是當時的加瑪烈這個教法師
[00:03:35.720 --> 00:03:38.440]  他是教導律法的老師
[00:03:38.440 --> 00:03:39.680]  很有份量的老師
[00:03:39.680 --> 00:03:40.840]  很有身份的老師
[00:03:40.840 --> 00:03:42.960]  就跟當時的領袖說
[00:03:42.960 --> 00:03:44.480]  如果他們傳的道是假的
[00:03:44.480 --> 00:03:45.680]  你不用擔心
[00:03:45.680 --> 00:03:49.160]  假的道很快就會自動的沒落
[00:03:49.160 --> 00:03:51.600]  但是如果他們傳的道是從神而來的道
[00:03:51.600 --> 00:03:53.560]  就算你阻止也阻止不了
[00:03:53.560 --> 00:03:55.480]  那你就不如讓他們做吧
[00:03:55.480 --> 00:03:56.840]  他的說話很有份量
[00:03:56.840 --> 00:03:59.160]  就影響到當時領袖的決定
[00:03:59.160 --> 00:04:06.680]  怎樣去對待彼得和他的門徒
[00:04:06.680 --> 00:04:09.640]  在加瑪烈的門下受訓練
[00:04:09.640 --> 00:04:13.120]  數羅說他按照祖宗嚴厲的律法來受教
[00:04:13.120 --> 00:04:16.200]  他熱心的侍奉神
[00:04:16.200 --> 00:04:17.680]  我相信很多我們做基督徒的
[00:04:17.680 --> 00:04:20.040]  都嘗試去讀聖經
[00:04:20.040 --> 00:04:21.800]  很希望熱心的侍奉神
[00:04:21.800 --> 00:04:26.360]  當時的數羅他就是從小十多歲
[00:04:26.360 --> 00:04:29.240]  就去到耶路撒冷受這個訓練
[00:04:29.240 --> 00:04:31.040]  學很多關於律法的事情
[00:04:31.040 --> 00:04:33.120]  很多猶太人的歷史
[00:04:33.120 --> 00:04:34.840]  他熱心的侍奉神
[00:04:34.840 --> 00:04:37.960]  為神大發熱心的作功
[00:04:37.960 --> 00:04:39.680]  他跟那些當時在他面前
[00:04:39.680 --> 00:04:42.480]  聽他自辯的說話的猶太人說的話
[00:04:42.480 --> 00:04:46.400]  就好像你們今天一樣
[00:04:46.400 --> 00:04:48.960]  數羅說出他自己的身份是很有意思的
[00:04:48.960 --> 00:04:50.520]  因為他要辯定他自己
[00:04:50.520 --> 00:04:53.480]  為何他今天在面前受審的時候
[00:04:53.480 --> 00:04:56.320]  他是有原因有來頭有來歷
[00:04:56.320 --> 00:05:00.200]  他身份象徵著他有身份的人
[00:05:00.200 --> 00:05:02.000]  他的文化傳統
[00:05:02.000 --> 00:05:04.160]  家庭所傳承的東西
[00:05:04.160 --> 00:05:05.200]  他繼續說
[00:05:05.200 --> 00:05:06.560]  不單止是這樣
[00:05:06.560 --> 00:05:10.160]  我還是很努力的去迫害那些
[00:05:10.160 --> 00:05:13.760]  聽耶穌基督福音的基督徒
[00:05:13.760 --> 00:05:15.600]  要置他們於死地
[00:05:15.600 --> 00:05:20.200]  無論男女我都將他們捆綁關在監獄裡
[00:05:20.200 --> 00:05:21.760]  這幾句說話好像簡單
[00:05:21.760 --> 00:05:22.560]  其實一點都不簡單
[00:05:22.560 --> 00:05:25.080]  你要想像一下當時的數羅
[00:05:25.080 --> 00:05:26.280]  他所捉的人裡面
[00:05:26.280 --> 00:05:29.160]  相信一定有一些他認識的人
[00:05:29.160 --> 00:05:30.200]  他所捉的不是一些
[00:05:30.200 --> 00:05:31.880]  完全他不認識的猶太人
[00:05:31.880 --> 00:05:34.440]  相信裡面有一些可能是他的朋友
[00:05:34.440 --> 00:05:36.760]  甚至是他的親友
[00:05:36.760 --> 00:05:37.960]  他要逮捕他們
[00:05:37.960 --> 00:05:38.680]  捉他們在監獄
[00:05:38.680 --> 00:05:39.960]  是因為他們相信
[00:05:39.960 --> 00:05:43.160]  跟從耶穌基督的道理
[00:05:43.160 --> 00:05:45.720]  你可以看到數羅那個認真的程度
[00:05:45.720 --> 00:05:47.800]  他是那個嚴謹的程度
[00:05:47.800 --> 00:05:50.160]  他甚至是那個嚴厲柯克的程度
[00:05:50.160 --> 00:05:50.920]  很多地步
[00:05:50.920 --> 00:05:53.320]  甚至他要為了遵守
[00:05:53.320 --> 00:05:56.880]  他所領受學習的律法的緣故
[00:05:56.880 --> 00:05:58.040]  那個原則的問題
[00:05:58.040 --> 00:06:00.640]  他甚至是將他認識的人
[00:06:00.640 --> 00:06:01.840]  都收在監獄裡
[00:06:01.840 --> 00:06:03.000]  是因為他覺得
[00:06:03.000 --> 00:06:06.600]  這一班的人離棄真道
[00:06:06.600 --> 00:06:07.960]  離棄猶太教裡面
[00:06:07.960 --> 00:06:11.080]  所信的耶和華神的道理
[00:06:11.080 --> 00:06:13.120]  他去到一個地步在群眾裡面
[00:06:13.120 --> 00:06:14.040]  在領袖裡面
[00:06:14.040 --> 00:06:15.280]  他很有身份
[00:06:15.280 --> 00:06:16.160]  他說我所做的一切
[00:06:16.160 --> 00:06:20.760]  是大祭司和議會的長老所認可的
[00:06:20.760 --> 00:06:23.040]  他不單止是一個普通跟著一大群的人
[00:06:23.040 --> 00:06:25.120]  去捉趕那些基督徒
[00:06:25.120 --> 00:06:27.960]  他是中間其中一個很有份量的領袖
[00:06:27.960 --> 00:06:31.000]  是因為大祭司和議會的長老
[00:06:31.000 --> 00:06:33.400]  都特別批准他
[00:06:33.400 --> 00:06:34.680]  給他信
[00:06:34.680 --> 00:06:36.680]  帶著信件去到第二個城市
[00:06:36.680 --> 00:06:38.840]  將那些基督徒抓回來耶路撒冷
[00:06:38.840 --> 00:06:40.600]  來受審關閉
[00:06:40.600 --> 00:06:42.600]  讓他們受刑
[00:06:42.600 --> 00:06:43.440]  帶著幾個隨從
[00:06:43.440 --> 00:06:46.680]  拿著這封信就可以去到第二個城市
[00:06:46.680 --> 00:06:48.560]  大馬士革
[00:06:48.560 --> 00:06:51.440]  利用當地的人員
[00:06:51.440 --> 00:06:54.160]  來遞足基督徒
[00:06:54.160 --> 00:06:56.600]  聽完一個自辯的開場白
[00:06:56.600 --> 00:06:57.640]  你可能覺得
[00:06:57.640 --> 00:06:59.360]  數落這麼有份量
[00:06:59.360 --> 00:07:02.720]  這麼有能力的履歷表
[00:07:02.720 --> 00:07:04.680]  攤在眾人的面前
[00:07:04.680 --> 00:07:07.400]  很應該受到眾人的接納
[00:07:07.400 --> 00:07:09.920]  很應該得到眾人的諒解
[00:07:09.920 --> 00:07:11.920]  很應該能夠幫助當時的猶太人
[00:07:11.920 --> 00:07:16.280]  明白他為什麼會轉變了這麼做
[00:07:16.280 --> 00:07:17.840]  但是其實好像
[00:07:17.840 --> 00:07:21.080]  事實上剛剛正正就是相反
[00:07:21.080 --> 00:07:23.800]  當時人有幾種不同的反應
[00:07:23.800 --> 00:07:25.440]  當時沒錯
[00:07:25.440 --> 00:07:28.760]  數落所說的內容很有權威
[00:07:28.760 --> 00:07:31.120]  很有履歷的淵源
[00:07:31.120 --> 00:07:32.120]  他的家底
[00:07:32.120 --> 00:07:33.480]  他的受訓
[00:07:33.480 --> 00:07:37.000]  都足以令他有資格
[00:07:37.000 --> 00:07:38.400]  跟隨律法
[00:07:38.400 --> 00:07:43.520]  來處決那些離經背道的基督徒
[00:07:43.520 --> 00:07:47.560]  他眼中這幫就是離開猶太人的信仰
[00:07:47.560 --> 00:07:51.960]  帶領猶太人離開他們所信奉的耶和華神
[00:07:51.960 --> 00:07:54.960]  在這種權威當時的人怎麼反應呢
[00:07:54.960 --> 00:07:56.440]  有一個不安的情緒
[00:07:56.440 --> 00:07:58.000]  你可以想像當時的數落
[00:07:58.000 --> 00:08:00.640]  他曾幾何時是捕捉基督徒
[00:08:00.640 --> 00:08:05.760]  但是今天他竟然成為他們這幫叛黨其中的一份子
[00:08:05.760 --> 00:08:08.800]  竟然成為基督徒裡面的一份子
[00:08:08.800 --> 00:08:10.040]  當他很有勢力的時候
[00:08:10.040 --> 00:08:11.720]  他就會捉這些基督徒去坐牢
[00:08:11.720 --> 00:08:14.080]  甚至將他們用石頭打死
[00:08:14.080 --> 00:08:16.880]  今天的數落如果變成他們其中一份子的時候
[00:08:16.880 --> 00:08:21.880]  他會不會調轉頭去對待當前的猶太人呢
[00:08:21.880 --> 00:08:22.760]  如果你是猶太人的時候
[00:08:22.760 --> 00:08:24.880]  可能你心裡面也有一些恐慌
[00:08:24.880 --> 00:08:27.960]  有一些不安
[00:08:27.960 --> 00:08:29.760]  另外有些人聽到數落所說的時候
[00:08:29.760 --> 00:08:31.200]  他可能很認同
[00:08:31.200 --> 00:08:33.560]  他覺得這個數落很認同他們的信仰
[00:08:33.560 --> 00:08:37.040]  因為他們的出身跟他們基本上都一樣
[00:08:37.040 --> 00:08:38.040]  猶太家庭長大
[00:08:38.040 --> 00:08:40.360]  受到一個好的訓練
[00:08:40.360 --> 00:08:46.680]  出來成為一個嚴謹遵守律法的法律賽人
[00:08:46.680 --> 00:08:48.680]  其實跟我們今天的情況有點相似
[00:08:48.680 --> 00:08:51.600]  你可能會說我們今天沒有那些猶太教的訓練
[00:08:51.600 --> 00:08:53.440]  也沒有那些律法的訓練
[00:08:53.440 --> 00:08:58.640]  我不知道你跟全福有沒有嘗試過以下的對話
[00:08:58.640 --> 00:08:59.840]  你聽見有些朋友
[00:08:59.840 --> 00:09:03.520]  他回到天主教會、佛教會
[00:09:03.520 --> 00:09:04.760]  或者以前讀書的時候
[00:09:04.760 --> 00:09:08.760]  是怎樣讀過那些書卷
[00:09:08.760 --> 00:09:11.240]  你說你是在天主教學校讀的嗎
[00:09:11.240 --> 00:09:12.200]  我也是
[00:09:12.200 --> 00:09:14.800]  我也是在天主教學校讀過長大的
[00:09:14.800 --> 00:09:16.960]  我很明白你所信的是什麼
[00:09:16.960 --> 00:09:21.360]  或者我以前在香港某某佛教中學讀書讀了很多年
[00:09:21.360 --> 00:09:25.160]  我對佛教也有相當的認識
[00:09:25.160 --> 00:09:27.000]  你的朋友聽到你這樣介紹自己的時候
[00:09:27.000 --> 00:09:30.000]  你會有什麼反應呢
[00:09:30.000 --> 00:09:31.000]  會不會很踴躍地跟他們說
[00:09:31.000 --> 00:09:33.680]  你是讀過我們天主教學校
[00:09:33.680 --> 00:09:34.760]  你很明白我們的
[00:09:34.760 --> 00:09:37.320]  不如你跟我說一下你耶穌基督的信仰吧
[00:09:37.320 --> 00:09:39.640]  或者原來你也是讀佛教學校長大的
[00:09:39.640 --> 00:09:41.480]  你很明白我們佛教信仰吧
[00:09:41.480 --> 00:09:43.800]  拜託你跟我們說一下你耶穌基督的信仰
[00:09:43.800 --> 00:09:45.880]  會是這樣嗎
[00:09:45.880 --> 00:09:47.680]  還是抗拒?
[00:09:47.680 --> 00:09:48.760]  不是抗拒
[00:09:48.760 --> 00:09:51.640]  反過來抗拒的情況也是一樣的
[00:09:51.640 --> 00:09:55.000]  你有沒有試過跟一些未曾認識神的朋友
[00:09:55.000 --> 00:09:57.560]  說耶穌基督信仰的時候
[00:09:57.560 --> 00:09:58.720]  他跟你說
[00:09:58.720 --> 00:10:02.960]  他說我也是在基督教學校長大的
[00:10:02.960 --> 00:10:05.600]  當你跟一些朋友想介紹耶穌基督信仰的時候
[00:10:05.600 --> 00:10:06.320]  他跟你說
[00:10:06.320 --> 00:10:07.800]  我也是在基督教學校長大的時候
[00:10:07.800 --> 00:10:11.240]  你會有什麼感覺呢
[00:10:11.240 --> 00:10:12.120]  他其實是在告訴你
[00:10:12.120 --> 00:10:13.840]  你不用跟我說
[00:10:13.840 --> 00:10:15.080]  你知道的
[00:10:15.080 --> 00:10:16.360]  我也知道
[00:10:16.360 --> 00:10:17.560]  其實原來那個認同
[00:10:17.560 --> 00:10:21.720]  其實相對來講就是成為一種否定
[00:10:21.720 --> 00:10:24.200]  當你說要介紹一個新的信仰給他認識
[00:10:24.200 --> 00:10:25.880]  而你又說我認識你的背景
[00:10:25.880 --> 00:10:27.000]  我和你過去的日子
[00:10:27.000 --> 00:10:29.960]  都有相當一些相同的經歷的時候
[00:10:29.960 --> 00:10:31.520]  然後介紹一個新的信仰給他的時候
[00:10:31.520 --> 00:10:33.760]  你就跟他說一個新的信仰
[00:10:33.760 --> 00:10:36.040]  一方面你對他有認定
[00:10:36.040 --> 00:10:37.280]  但是另一方面也是否定
[00:10:37.280 --> 00:10:39.120]  否定他今天所走的路
[00:10:39.120 --> 00:10:42.360]  是我們過往以前所走過的路
[00:10:42.360 --> 00:10:45.120]  但是今天我們不再走同一條路
[00:10:45.120 --> 00:10:46.680]  所以當時的人聽到
[00:10:46.680 --> 00:10:47.800]  素羅的申辯的時候
[00:10:47.800 --> 00:10:50.000]  他們有些抗拒
[00:10:50.000 --> 00:10:51.760]  抗拒他的身份
[00:10:51.760 --> 00:10:54.160]  抗拒他所說的內容
[00:10:54.160 --> 00:10:55.080]  他們去到一個地方
[00:10:55.080 --> 00:11:00.160]  要去接受或者去拒絕素羅所說的
[00:11:00.160 --> 00:11:03.960]  令我想起我幾十年前信耶穌的時候
[00:11:03.960 --> 00:11:05.160]  當時我移民到加拿大
[00:11:05.160 --> 00:11:07.560]  大約是一兩年的時間
[00:11:07.560 --> 00:11:08.760]  兩三年的時間
[00:11:08.760 --> 00:11:10.840]  我就信了主耶穌
[00:11:10.840 --> 00:11:14.440]  我就通知我香港的父母
[00:11:14.440 --> 00:11:17.800]  說我準備受洗加入基督教
[00:11:17.800 --> 00:11:20.600]  當時我爸爸就跟我說
[00:11:20.600 --> 00:11:22.920]  他說你不要亂來
[00:11:22.920 --> 00:11:25.000]  千萬不要進入那些異端
[00:11:25.000 --> 00:11:25.920]  或者邪教
[00:11:25.920 --> 00:11:26.760]  當時我說的是邪教
[00:11:26.760 --> 00:11:28.040]  我不知道什麼是異端
[00:11:28.040 --> 00:11:29.880]  不要進入那些邪教
[00:11:29.880 --> 00:11:31.440]  這是什麼基督教
[00:11:31.440 --> 00:11:32.600]  是不是邪教
[00:11:32.600 --> 00:11:34.400]  不要亂來
[00:11:34.400 --> 00:11:35.000]  為什麼我會這樣說
[00:11:35.000 --> 00:11:35.720]  因為從小到大
[00:11:35.720 --> 00:11:38.240]  是他帶我們回天主教會長大
[00:11:38.240 --> 00:11:39.280]  所以從嬰兒的時候
[00:11:39.280 --> 00:11:41.200]  已經帶我們進入天主教
[00:11:41.200 --> 00:11:42.280]  受洗
[00:11:42.280 --> 00:11:43.400]  成長
[00:11:43.400 --> 00:11:44.760]  加入天主教會
[00:11:44.760 --> 00:11:46.360]  天主教會長大很多年
[00:11:46.360 --> 00:11:47.960]  所以聽見我為教的基督教會的時候
[00:11:47.960 --> 00:11:49.840]  很擔心這個孩子
[00:11:49.840 --> 00:11:50.920]  會不會信了邪教
[00:11:50.920 --> 00:11:54.760]  進入一些不知什麼信仰的地方
[00:11:54.760 --> 00:11:56.160]  他們需要一番好心
[00:11:56.160 --> 00:11:58.160]  但是同一道理就是
[00:11:58.160 --> 00:12:01.560]  兒子長大之後走一條新的方向
[00:12:01.560 --> 00:12:02.160]  新的路向
[00:12:02.160 --> 00:12:03.960]  跟過往的日子不同
[00:12:03.960 --> 00:12:05.880]  過往他所教導我的
[00:12:05.880 --> 00:12:07.440]  是不是就要拜祭呢
[00:12:07.440 --> 00:12:09.440]  或者你父母不是一個天主教徒
[00:12:09.440 --> 00:12:10.600]  不是一個其他信仰的教徒
[00:12:10.600 --> 00:12:13.320]  是一個可能裝香還神
[00:12:13.320 --> 00:12:14.400]  拜神
[00:12:14.400 --> 00:12:16.400]  拜祖先的父母
[00:12:16.400 --> 00:12:17.640]  當你要跟你的父母說
[00:12:17.640 --> 00:12:20.360]  我想成為一個基督徒
[00:12:20.360 --> 00:12:24.080]  想授心成為耶穌基督門徒的時候
[00:12:24.080 --> 00:12:26.840]  他們可能都有一個抗拒
[00:12:26.840 --> 00:12:28.840]  因為他聽到的信息是
[00:12:28.840 --> 00:12:30.120]  你跟他說
[00:12:30.120 --> 00:12:33.520]  你準備離棄了他以前所教導你的
[00:12:33.520 --> 00:12:36.560]  你準備放下你成長裡面所學習的信仰
[00:12:36.560 --> 00:12:38.320]  你準備走一條新的路
[00:12:38.320 --> 00:12:40.960]  也好像是在挑戰他的信仰
[00:12:40.960 --> 00:12:42.080]  你走一條新路的時候
[00:12:42.080 --> 00:12:43.320]  是不是就表示
[00:12:43.320 --> 00:12:47.520]  他們都需要走一條新的路呢
[00:12:47.520 --> 00:12:51.600]  或者你跟同事過往
[00:12:51.600 --> 00:12:54.560]  其實我以前也是經歷過這樣的日子
[00:12:54.560 --> 00:12:55.760]  就是那個時候跟同事
[00:12:55.760 --> 00:12:57.560]  跟朋友每逢週末
[00:12:57.560 --> 00:12:59.080]  長週末
[00:12:59.080 --> 00:13:01.640]  就會去通宵搭蛋來玩
[00:13:01.640 --> 00:13:02.720]  不是叫玩
[00:13:02.720 --> 00:13:04.640]  來打麻將
[00:13:04.640 --> 00:13:07.400]  打到通宵第二天起床再去喝茶
[00:13:07.400 --> 00:13:08.600]  喝完茶就回到家裡
[00:13:08.600 --> 00:13:11.800]  回到其他人的家就繼續打麻將
[00:13:11.800 --> 00:13:13.000]  你可以想像在這樣的環境裡面
[00:13:13.000 --> 00:13:15.720]  如果突然有一天我跟那些朋友說
[00:13:15.720 --> 00:13:19.520]  對不起,現在開始我不打麻將了
[00:13:19.520 --> 00:13:20.560]  又或者跟那些朋友說
[00:13:20.560 --> 00:13:21.800]  對不起,我現在信了耶穌了
[00:13:21.800 --> 00:13:23.400]  我不會像過往那樣
[00:13:23.400 --> 00:13:27.240]  經常花很多的錢買很多的衣服
[00:13:27.240 --> 00:13:29.080]  又或者我不可以像過往那樣
[00:13:29.080 --> 00:13:31.880]  跟你去賭場打個圈
[00:13:31.880 --> 00:13:34.600]  因為我現在是基督徒
[00:13:34.600 --> 00:13:36.240]  那他可能會跟你說
[00:13:36.240 --> 00:13:37.640]  你省下這麼多錢幹什麼
[00:13:37.640 --> 00:13:40.640]  我會說是因為教會要籌款
[00:13:40.640 --> 00:13:42.040]  二月份有籌款的意義
[00:13:42.040 --> 00:13:43.560]  因為我又要捐款
[00:13:43.560 --> 00:13:44.920]  教會遲些建堂又要捐款
[00:13:44.920 --> 00:13:47.040]  我又要留一些錢捐給教會
[00:13:47.040 --> 00:13:48.440]  順帶一提,你今個星期
[00:13:48.440 --> 00:13:50.440]  有沒有空回到教會
[00:13:50.440 --> 00:13:51.400]  不知道你這樣跟他們說的時候
[00:13:51.400 --> 00:13:52.680]  會有什麼反應呢
[00:13:52.680 --> 00:13:54.120]  原來回教會等著跟他們捐款的時候
[00:13:54.120 --> 00:13:56.200]  會嚇到他們,說不要搞我
[00:13:56.200 --> 00:13:57.440]  你的信仰不單止是你的信仰
[00:13:57.440 --> 00:13:59.400]  要有付出,他們會不明白
[00:13:59.400 --> 00:14:01.040]  或者他們不能夠明白
[00:14:01.040 --> 00:14:03.280]  我們甘心樂意的侍奉
[00:14:03.280 --> 00:14:04.880]  甘心樂意的奉獻
[00:14:04.880 --> 00:14:06.440]  應該是神給我們的恩典
[00:14:06.440 --> 00:14:07.920]  他們沒辦法明白
[00:14:07.920 --> 00:14:09.240]  但是當我們邀請他們回教會
[00:14:09.240 --> 00:14:12.320]  又提出我們在教會裡面的投入奉獻的時候
[00:14:12.320 --> 00:14:15.600]  他們就會覺得,這個我的信仰
[00:14:15.600 --> 00:14:17.800]  不一定是我想要的信仰
[00:14:17.800 --> 00:14:20.200]  他們會抗拒這個信仰
[00:14:20.200 --> 00:14:21.320]  最近我有機會聽到
[00:14:21.320 --> 00:14:24.040]  教會裡面有幾個弟兄姊妹
[00:14:24.040 --> 00:14:25.480]  他們在工作的環境裡面
[00:14:25.480 --> 00:14:28.160]  有工作上的轉變
[00:14:28.160 --> 00:14:29.720]  有些升職
[00:14:29.720 --> 00:14:32.200]  有些轉換一個更加理想的環境
[00:14:32.200 --> 00:14:34.760]  新的工作環境
[00:14:34.760 --> 00:14:36.320]  通常我們在工作環境裡面的加拿大
[00:14:36.320 --> 00:14:38.080]  特別是我們很敏感
[00:14:38.080 --> 00:14:41.400]  很逃避或者躲避同一些同事
[00:14:41.400 --> 00:14:44.680]  特別是我們的上司說信仰的問題
[00:14:44.680 --> 00:14:46.160]  說屬靈的事情
[00:14:46.160 --> 00:14:47.040]  但這幾個弟兄姊妹
[00:14:47.040 --> 00:14:49.560]  聽到他們分享,為了他們而感恩
[00:14:49.560 --> 00:14:51.280]  因著工作上的轉變
[00:14:51.280 --> 00:14:53.400]  他們有機會跟他們身邊的同事
[00:14:53.400 --> 00:14:54.760]  甚至是他們的上司
[00:14:54.760 --> 00:14:57.160]  說一些屬靈的事情
[00:14:57.160 --> 00:15:00.200]  分享到他們自己在教會裡面的生活
[00:15:00.200 --> 00:15:02.000]  是不是值得感恩?
[00:15:02.000 --> 00:15:02.560]  值得感恩
[00:15:02.560 --> 00:15:04.920]  保羅當時的情況都是有點類似
[00:15:04.920 --> 00:15:06.760]  保羅知道無論他說他自己的履歷
[00:15:06.760 --> 00:15:09.320]  他自己的成長有多風光
[00:15:09.320 --> 00:15:12.320]  有多紮實,有多堅固
[00:15:12.320 --> 00:15:15.280]  有多,廣東話說,有多巴閉都好
[00:15:15.280 --> 00:15:17.640]  都沒辦法改變這些人心裡面的猶疑
[00:15:17.640 --> 00:15:19.040]  那個抗拒
[00:15:19.040 --> 00:15:22.400]  那個對他們所說的認同不了
[00:15:22.400 --> 00:15:28.320]  但接下來就跟他們說一個生命的見證
[00:15:28.320 --> 00:15:31.200]  說他們自己生命的轉變
[00:15:31.200 --> 00:15:33.120]  唯有這一樣是其他他身邊的人
[00:15:33.120 --> 00:15:36.320]  沒辦法將他生命的轉變
[00:15:36.320 --> 00:15:38.000]  生命的經歷來抹殺
[00:15:38.000 --> 00:15:41.280]  因為這個是很真實他自己生命的見證
[00:15:41.280 --> 00:15:44.960]  在達馬士革的路上他遇見了復活主
[00:15:44.960 --> 00:15:48.640]  天上的大光照到他身上
[00:15:48.640 --> 00:15:52.640]  所以其實他以為自己掌握了生命之道
[00:15:52.640 --> 00:15:55.120]  他以為他掌握了生命之光
[00:15:55.120 --> 00:15:59.440]  他就拿著這個律法來執行
[00:15:59.440 --> 00:16:01.440]  堅持守律法
[00:16:01.440 --> 00:16:05.000]  將基督徒憑在一個困難的地步
[00:16:05.000 --> 00:16:07.840]  今天他見到真正的生命之光
[00:16:07.840 --> 00:16:10.640]  遇到真正的生命之道
