
[00:00:00.000 --> 00:00:02.000]  大英哲幕平安
[00:04:13.000 --> 00:04:15.000]  阿們,我們來看一段
[00:04:15.000 --> 00:04:17.000]  小小的卡通片
[00:04:44.000 --> 00:04:46.000]  在耶穌生活的那一刻
[00:04:46.000 --> 00:04:48.000]  麻痺是一種很糟糕的疾病
[00:04:48.000 --> 00:04:50.000]  很容易就被抓住
[00:04:50.000 --> 00:04:54.000]  因為這件事
[00:04:54.000 --> 00:04:56.000]  麻痺的人被送到
[00:04:56.000 --> 00:04:58.000]  他們生活的地方外面
[00:04:58.000 --> 00:05:00.000]  他們被稱為不潔
[00:05:00.000 --> 00:05:02.000]  沒有人想靠近他們
[00:05:02.000 --> 00:05:04.000]  噢,噁心
[00:05:04.000 --> 00:05:09.000]  但當這些麻痺的人
[00:05:09.000 --> 00:05:11.000]  看到耶穌來的時候
[00:05:11.000 --> 00:05:13.000]  他們向祂說
[00:05:13.000 --> 00:05:16.000]  耶穌,求祢賜福我們
[00:05:16.000 --> 00:05:18.000]  然後耶穌看到他們
[00:05:18.000 --> 00:05:21.000]  說,去向僧侶展示自己
[00:05:21.000 --> 00:05:23.000]  然後他們走著走著
[00:05:23.000 --> 00:05:26.000]  被治癒了,不再有麻痺
[00:05:26.000 --> 00:05:30.000]  當一位男士看到他被治癒
[00:05:30.000 --> 00:05:32.000]  他回到耶穌身上
[00:05:32.000 --> 00:05:34.000]  大喊,拜託神
[00:05:34.000 --> 00:05:36.000]  噢,對,拜託神
[00:05:36.000 --> 00:05:38.000]  他感謝耶穌
[00:05:38.000 --> 00:05:41.000]  為他所做的一切
[00:05:41.000 --> 00:05:43.000]  耶穌問
[00:05:43.000 --> 00:05:45.000]  我治癒了十個僧侶嗎?
[00:05:45.000 --> 00:05:47.000]  那其餘的九個呢?
[00:05:47.000 --> 00:05:49.000]  沒有人回到耶穌身上
[00:05:49.000 --> 00:05:51.000]  除了這位僧侶
[00:05:51.000 --> 00:05:55.000]  然後耶穌對這位僧侶說
[00:05:55.000 --> 00:05:57.000]  站起來,走開
[00:05:57.000 --> 00:05:59.000]  你的信仰治癒了你
[00:05:59.000 --> 00:06:01.000]  因此,這位僧侶被治癒了
[00:06:01.000 --> 00:06:03.000]  因為他有信仰
[00:06:03.000 --> 00:06:06.000]  他感激耶穌對他所做的一切
[00:06:09.000 --> 00:06:11.000]  很簡單的一個故事
[00:06:11.000 --> 00:06:13.000]  你和我也很熟悉
[00:06:13.000 --> 00:06:16.000]  這裡有十個麻瘋病人
[00:06:16.000 --> 00:06:20.000]  裡面是什麼群體呢?
[00:06:20.000 --> 00:06:23.000]  聖經說,耶穌要進入
[00:06:23.000 --> 00:06:26.000]  要去耶路撒冷
[00:06:26.000 --> 00:06:30.000]  祂來到撒瑪利亞和加利利的邊界
[00:06:30.000 --> 00:06:33.000]  所以這個邊界有哪一個人住在這裡呢?
[00:06:33.000 --> 00:06:36.000]  通常邊界,如果我們去任何一個地方
[00:06:36.000 --> 00:06:38.000]  邊界都是兩方面的人
[00:06:38.000 --> 00:06:40.000]  都會從這裡走進
[00:06:40.000 --> 00:06:42.000]  但這十個人的組織
[00:06:42.000 --> 00:06:44.000]  好像很特別
[00:06:44.000 --> 00:06:46.000]  因為這十個人
[00:06:46.000 --> 00:06:48.000]  其中有什麼人呢?
[00:06:48.000 --> 00:06:50.000]  這個回來的人是什麽呢?
[00:06:50.000 --> 00:06:52.000]  是撒瑪利亞人
[00:06:52.000 --> 00:06:54.000]  很多解經家都說
[00:06:54.000 --> 00:06:57.000]  可能有一個是撒瑪利亞人
[00:06:57.000 --> 00:06:59.000]  因為耶穌這樣問
[00:06:59.000 --> 00:07:01.000]  其他的呢?
[00:07:01.000 --> 00:07:03.000]  其他可能九個是猶太人
[00:07:03.000 --> 00:07:05.000]  或者,其實我們不知道
[00:07:05.000 --> 00:07:07.000]  或者是一半一半
[00:07:07.000 --> 00:07:10.000]  五個撒瑪利亞人,五個猶太人
[00:07:10.000 --> 00:07:13.000]  或者全部都是撒瑪利亞人
[00:07:13.000 --> 00:07:14.000]  我們不知道
[00:07:14.000 --> 00:07:17.000]  因為聖經並沒有很清楚去說
[00:07:17.000 --> 00:07:19.000]  不過大多數的解經家
[00:07:19.000 --> 00:07:21.000]  都會覺得是九個是猶太人
[00:07:21.000 --> 00:07:23.000]  一個是撒瑪利亞人
[00:07:23.000 --> 00:07:26.000]  因為那個撒瑪利亞人是特別提出來的
[00:07:26.000 --> 00:07:29.000]  所以可能性比較大
[00:07:29.000 --> 00:07:31.000]  不過我們都覺得很奇怪
[00:07:31.000 --> 00:07:35.000]  原本猶太人和撒瑪利亞人有沒有來往?
[00:07:35.000 --> 00:07:37.000]  沒有的
[00:07:37.000 --> 00:07:40.000]  不過他們可以聚集在一起
[00:07:40.000 --> 00:07:42.000]  是因什麼事?
[00:07:42.000 --> 00:07:44.000]  就是病嘛
[00:07:44.000 --> 00:07:46.000]  默爾累聚
[00:07:46.000 --> 00:07:50.000]  他們聚在一起是因為這個病的問題
[00:07:50.000 --> 00:07:52.000]  我們都知道
[00:07:52.000 --> 00:07:54.000]  在這十個人之中
[00:07:54.000 --> 00:07:57.000]  他們是不可以和人來往的
[00:07:57.000 --> 00:07:58.000]  不止這樣
[00:07:58.000 --> 00:08:01.000]  剛才那個卡通片我覺得很有趣
[00:08:01.000 --> 00:08:03.000]  每一個人都拿著什麼?
[00:08:03.000 --> 00:08:06.000]  拿著一個叮咚
[00:08:06.000 --> 00:08:08.000]  你們叫什麼?
[00:08:08.000 --> 00:08:10.000]  叮
[00:08:10.000 --> 00:08:13.000]  其實他拿那個就是要和人說
[00:08:13.000 --> 00:08:15.000]  我來了,我來了
[00:08:15.000 --> 00:08:17.000]  我是不潔淨的,我是不潔淨的
[00:08:17.000 --> 00:08:20.000]  或者你會不會一邊走一邊說
[00:08:20.000 --> 00:08:22.000]  我是骯髒的,我是骯髒的
[00:08:22.000 --> 00:08:24.000]  I'm unclean, I'm unclean
[00:08:24.000 --> 00:08:25.000]  會不會?
[00:08:25.000 --> 00:08:27.000]  其實當他們這樣說的時候
[00:08:27.000 --> 00:08:30.000]  是不是很有面子?
[00:08:30.000 --> 00:08:33.000]  不是很有面子的一件事
[00:08:33.000 --> 00:08:35.000]  當你要和人說
[00:08:35.000 --> 00:08:37.000]  我是不潔淨的時候
[00:08:37.000 --> 00:08:41.000]  你會有羞恥
[00:08:41.000 --> 00:08:46.000]  這個羞恥不止因為你自己皮膚病的原因
[00:08:46.000 --> 00:08:51.000]  這個羞恥是因為你不可以參與宗教的活動
[00:08:51.000 --> 00:08:55.000]  因為你不可以和人中間
[00:08:55.000 --> 00:08:59.000]  不僅如此,你也沒有家庭生活
[00:08:59.000 --> 00:09:05.000]  所以我們都知道他已經被人踢出去了
[00:09:05.000 --> 00:09:07.000]  這種人
[00:09:07.000 --> 00:09:09.000]  沒有人和他來往
[00:09:09.000 --> 00:09:12.000]  他們十個聚在一起
[00:09:12.000 --> 00:09:13.000]  情有可原
[00:09:13.000 --> 00:09:15.000]  可能坐下的時候
[00:09:15.000 --> 00:09:19.000]  你有多恨,我有多恨
[00:09:19.000 --> 00:09:23.000]  這個是皮膚病
[00:09:23.000 --> 00:09:26.000]  不過內心之中
[00:09:26.000 --> 00:09:30.000]  是被遺棄的
[00:09:30.000 --> 00:09:36.000]  內心之中是很孤獨的
[00:09:36.000 --> 00:09:39.000]  內心之中
[00:09:39.000 --> 00:09:44.000]  其實很想要放棄的
[00:09:44.000 --> 00:09:48.000]  內心之中他知道自己是
[00:09:48.000 --> 00:09:52.000]  是一個有需要的人
[00:09:52.000 --> 00:09:54.000]  請姐妹
[00:09:54.000 --> 00:09:59.000]  你的內心呢?
[00:09:59.000 --> 00:10:02.000]  或者我們朋友、同學
[00:10:02.000 --> 00:10:05.000]  聚在一起,你會說我有多恨,多恨
[00:10:05.000 --> 00:10:08.000]  可能你說我老師多壞,多壞
[00:10:08.000 --> 00:10:10.000]  學生都是這樣
[00:10:10.000 --> 00:10:14.000]  或者你做工,你會說我從事多慘
[00:10:14.000 --> 00:10:16.000]  怎樣不好,怎樣不好
[00:10:16.000 --> 00:10:18.000]  或者姐妹
[00:10:18.000 --> 00:10:20.000]  你說我老公又怎樣,又怎樣
[00:10:20.000 --> 00:10:21.000]  聚在一起
[00:10:21.000 --> 00:10:23.000]  幫你問一下你的內心
[00:10:23.000 --> 00:10:26.000]  你有沒有試過很孤獨
[00:10:26.000 --> 00:10:28.000]  很孤單
[00:10:28.000 --> 00:10:31.000]  你知道你有需要
[00:10:31.000 --> 00:10:33.000]  或者他們這十個人
[00:10:33.000 --> 00:10:35.000]  曾經聽過耶穌
[00:10:35.000 --> 00:10:37.000]  所以他們見到耶穌的時候
[00:10:37.000 --> 00:10:38.000]  就會叫
[00:10:38.000 --> 00:10:40.000]  耶穌啊,老師啊
[00:10:40.000 --> 00:10:42.000]  父子啊,老師的意思
[00:10:42.000 --> 00:10:44.000]  耶穌啊,老師啊
[00:10:44.000 --> 00:10:46.000]  你可憐我
[00:10:46.000 --> 00:10:48.000]  可憐什麼呢
[00:10:48.000 --> 00:10:50.000]  如果他不知道耶穌可以救
[00:10:50.000 --> 00:10:52.000]  可以醫治
[00:10:52.000 --> 00:10:54.000]  只不過是想要人可憐
[00:10:54.000 --> 00:10:57.000]  或者可憐給他一頓飯吃
[00:10:57.000 --> 00:10:59.000]  或者可憐我不知道什麼
[00:10:59.000 --> 00:11:01.000]  注意一下他
[00:11:01.000 --> 00:11:02.000]  我不知道
[00:11:02.000 --> 00:11:04.000]  但是他內心有需要的時候
[00:11:04.000 --> 00:11:07.000]  他會懂得去呼叫
[00:11:07.000 --> 00:11:09.000]  不過耶穌就問
[00:11:09.000 --> 00:11:11.000]  我也醫治你
[00:11:11.000 --> 00:11:15.000]  你十個有大麻瘋的人
[00:11:15.000 --> 00:11:19.000]  為什麼那九個在哪裡
[00:11:19.000 --> 00:11:21.000]  你是不是那九個
[00:11:21.000 --> 00:11:23.000]  其中一個呢
[00:11:23.000 --> 00:11:28.000]  我嘗試去想這九個人
[00:11:28.000 --> 00:11:31.000]  我嘗試去站在他們的立場
[00:11:31.000 --> 00:11:33.000]  去想一想
[00:11:33.000 --> 00:11:36.000]  為什麼他們不回到耶穌面前呢
[00:11:36.000 --> 00:11:39.000]  原因可能有幾個
[00:11:39.000 --> 00:11:41.000]  第一
[00:11:41.000 --> 00:11:45.000]  可能他們需要走到祭司那裡
[00:11:45.000 --> 00:11:49.000]  確定一下是不是真的醫好了
[00:11:49.000 --> 00:11:52.000]  所以他要確定
[00:11:52.000 --> 00:11:56.000]  是不是自己真的病好了
[00:11:56.000 --> 00:12:00.000]  所以那個好了的過程
[00:12:00.000 --> 00:12:02.000]  怎樣去好呢
[00:12:02.000 --> 00:12:04.000]  不是他重要
[00:12:04.000 --> 00:12:06.000]  重要的是給我測試一下
[00:12:06.000 --> 00:12:07.000]  我是不是好了
[00:12:07.000 --> 00:12:09.000]  你明白嗎
[00:12:09.000 --> 00:12:10.000]  好那個
[00:12:10.000 --> 00:12:12.000]  怎樣好不重要
[00:12:12.000 --> 00:12:15.000]  而是給別人見證一下我好了
[00:12:15.000 --> 00:12:16.000]  那個更加重要
[00:12:16.000 --> 00:12:19.000]  可能是這一方面
[00:12:19.000 --> 00:12:20.000]  另一方面
[00:12:20.000 --> 00:12:22.000]  可能這九個覺得
[00:12:22.000 --> 00:12:25.000]  我被醫治好是應該的
[00:12:25.000 --> 00:12:27.000]  因為我有病我去看醫生
[00:12:27.000 --> 00:12:29.000]  我好了
[00:12:29.000 --> 00:12:31.000]  是應該的
[00:12:31.000 --> 00:12:32.000]  我不知道
[00:12:32.000 --> 00:12:35.000]  你有沒有病了
[00:12:35.000 --> 00:12:37.000]  那你去看醫生
[00:12:37.000 --> 00:12:43.000]  有沒有人看過醫生
[00:12:43.000 --> 00:12:46.000]  如果你一輩子都沒看過醫生
[00:12:46.000 --> 00:12:49.000]  那你的免疫力真好
[00:12:49.000 --> 00:12:51.000]  不過
[00:12:51.000 --> 00:12:53.000]  你有沒有想過
[00:12:53.000 --> 00:12:55.000]  你被醫生醫好了
[00:12:55.000 --> 00:12:57.000]  你回去跟醫生說
[00:12:57.000 --> 00:12:59.000]  多謝你醫好我
[00:12:59.000 --> 00:13:01.000]  有沒有
[00:13:01.000 --> 00:13:07.000]  你有沒有回去跟醫生說
[00:13:07.000 --> 00:13:11.000]  有沒有試過
[00:13:11.000 --> 00:13:13.000]  可能這九個人
[00:13:13.000 --> 00:13:16.000]  你都不會回去醫生
[00:13:16.000 --> 00:13:19.000]  那他怎會回去耶穌呢
[00:13:19.000 --> 00:13:21.000]  第二個可能
[00:13:21.000 --> 00:13:23.000]  第三個可能是什麼
[00:13:23.000 --> 00:13:27.000]  因為醫好了
[00:13:27.000 --> 00:13:31.000]  到病除
[00:13:31.000 --> 00:13:33.000]  精神爽
[00:13:33.000 --> 00:13:35.000]  精神好了
[00:13:35.000 --> 00:13:38.000]  所以精神好了要做什麼
[00:13:38.000 --> 00:13:40.000]  以前沒吃過
[00:13:40.000 --> 00:13:42.000]  快點去享受一下
[00:13:42.000 --> 00:13:43.000]  所以很忙
[00:13:43.000 --> 00:13:45.000]  因為病好了
[00:13:45.000 --> 00:13:48.000]  你需要很忙去
[00:13:48.000 --> 00:13:50.000]  你很忙去計劃
[00:13:50.000 --> 00:13:52.000]  慶祝那些節目
[00:13:52.000 --> 00:13:54.000]  所以
[00:13:54.000 --> 00:13:58.000]  回去跟耶穌說都不重要
[00:13:58.000 --> 00:14:01.000]  另一個可能性
[00:14:01.000 --> 00:14:03.000]  你病好了
[00:14:03.000 --> 00:14:05.000]  你有很多學務
[00:14:05.000 --> 00:14:07.000]  你病的時候
[00:14:07.000 --> 00:14:08.000]  你又想著
[00:14:08.000 --> 00:14:11.000]  我又沒有足夠生活
[00:14:11.000 --> 00:14:13.000]  我又沒有家庭生活
[00:14:13.000 --> 00:14:14.000]  現在我好了
[00:14:14.000 --> 00:14:17.000]  我要補回我錯過的那一部分
[00:14:17.000 --> 00:14:18.000]  快點
[00:14:18.000 --> 00:14:19.000]  所以更忙
[00:14:19.000 --> 00:14:22.000]  我需要跟家人更多
[00:14:22.000 --> 00:14:23.000]  聚在一起
[00:14:23.000 --> 00:14:25.000]  聊在一起
[00:14:25.000 --> 00:14:28.000]  更多需要這段時間
[00:14:28.000 --> 00:14:29.000]  所以你會想著
[00:14:29.000 --> 00:14:30.000]  我很忙
[00:14:30.000 --> 00:14:33.000]  我都不需要什麼訓導耶穌
[00:14:33.000 --> 00:14:35.000]  或者
[00:14:35.000 --> 00:14:37.000]  你說我心裡面
[00:14:37.000 --> 00:14:39.000]  說一說就行了
[00:14:39.000 --> 00:14:43.000]  我口粒一粒
[00:14:43.000 --> 00:14:45.000]  跟耶穌說謝謝你
[00:14:45.000 --> 00:14:47.000]  那就行了
[00:14:47.000 --> 00:14:49.000]  我怎需要呢
[00:14:49.000 --> 00:14:50.000]  所以這九個人
[00:14:50.000 --> 00:14:52.000]  他可能用自己的方式去表達
[00:14:52.000 --> 00:14:54.000]  但是
[00:14:54.000 --> 00:14:58.000]  如果你今天再問他
[00:14:58.000 --> 00:15:02.000]  那你人生之中
[00:15:02.000 --> 00:15:04.000]  最大的改變是什麼呢
[00:15:04.000 --> 00:15:06.000]  他都會跟你說
[00:15:06.000 --> 00:15:09.000]  是我大麻瘋治好了
[00:15:09.000 --> 00:15:11.000]  因為有不同嘛
[00:15:11.000 --> 00:15:12.000]  之前不同
[00:15:12.000 --> 00:15:13.000]  要隔絕的
[00:15:13.000 --> 00:15:16.000]  現在又可以跟人在一起
[00:15:16.000 --> 00:15:18.000]  他應該有感受的
[00:15:18.000 --> 00:15:19.000]  不是沒有感受的
[00:15:19.000 --> 00:15:22.000]  所以對他來說
[00:15:22.000 --> 00:15:26.000]  那個醫好這件事
[00:15:26.000 --> 00:15:28.000]  就是感恩
[00:15:28.000 --> 00:15:30.000]  不過未必有利
[00:15:30.000 --> 00:15:32.000]  你明不明白我說的
[00:15:32.000 --> 00:15:34.000]  感謝神的恩典
[00:15:34.000 --> 00:15:36.000]  神給我過去
[00:15:36.000 --> 00:15:39.000]  其實梁牧師都跟陳牧師說
[00:15:39.000 --> 00:15:41.000]  今天我說得到嗎
[00:15:41.000 --> 00:15:44.000]  應該OK的
[00:15:44.000 --> 00:15:50.000]  過去兩個星期
[00:15:50.000 --> 00:15:53.000]  我病了十天
[00:15:53.000 --> 00:15:54.000]  十天之中
[00:15:54.000 --> 00:15:56.000]  我有三天三夜
[00:15:56.000 --> 00:15:58.000]  是起不來的
[00:15:58.000 --> 00:16:01.000]  我計算我的步行步調
[00:16:01.000 --> 00:16:04.000]  不到五百步
[00:16:04.000 --> 00:16:05.000]  我最大的動作
[00:16:05.000 --> 00:16:07.000]  就是由我的床去廁所
[00:16:07.000 --> 00:16:09.000]  由廁所去床
[00:16:09.000 --> 00:16:11.000]  每一個小時幾乎都要
[00:16:11.000 --> 00:16:14.000]  有一口水就去廁所
[00:16:14.000 --> 00:16:17.000]  所以我那十天裏面
[00:16:17.000 --> 00:16:20.000]  這三天
[00:16:20.000 --> 00:16:23.000]  是不能起床的
[00:16:23.000 --> 00:16:25.000]  是很辛苦的
[00:16:25.000 --> 00:16:26.000]  怎麼會好呢
[00:16:26.000 --> 00:16:27.000]  今天有好分的
[00:16:27.000 --> 00:16:29.000]  感謝神
[00:16:29.000 --> 00:16:30.000]  怎麼會好呢
[00:16:30.000 --> 00:16:31.000]  這十天之中
[00:16:31.000 --> 00:16:33.000]  我看了兩個醫生
[00:16:33.000 --> 00:16:36.000]  我都跟大姐妹說
[00:16:36.000 --> 00:16:37.000]  你去醫院吧
[00:16:37.000 --> 00:16:38.000]  去醫院吧
[00:16:38.000 --> 00:16:39.000]  我說不用了
[00:16:39.000 --> 00:16:41.000]  到了那個地步
[00:16:41.000 --> 00:16:42.000]  不要麻煩醫生那麼多
[00:16:42.000 --> 00:16:44.000]  也不要排隊排那麼久
[00:16:44.000 --> 00:16:52.000]  我就在家裏獲床
[00:16:52.000 --> 00:16:53.000]  我看了一個醫生
[00:16:53.000 --> 00:16:54.000]  我去看的時候
[00:16:54.000 --> 00:16:56.000]  醫生說
[00:16:56.000 --> 00:16:59.000]  你驗一下吧
[00:16:59.000 --> 00:17:01.000]  驗一下你的大便就可以了
[00:17:01.000 --> 00:17:03.000]  不用吃藥
[00:17:03.000 --> 00:17:04.000]  甚麼都不用
[00:17:04.000 --> 00:17:06.000]  你就回家吧
[00:17:06.000 --> 00:17:08.000]  有沒有看過這些醫生
[00:17:08.000 --> 00:17:10.000]  看醫生不用吃藥
[00:17:10.000 --> 00:17:14.000]  你越吃藥越糟
[00:17:14.000 --> 00:17:15.000]  真的
[00:17:15.000 --> 00:17:18.000]  我那段時候越吃藥越糟
[00:17:18.000 --> 00:17:20.000]  所以我都不吃藥了
[00:17:20.000 --> 00:17:22.000]  感謝神
[00:17:22.000 --> 00:17:24.000]  我看到
[00:17:24.000 --> 00:17:27.000]  原來當你有病的時候
[00:17:27.000 --> 00:17:30.000]  你有需要的時候
[00:17:30.000 --> 00:17:31.000]  你是很怕
[00:17:31.000 --> 00:17:33.000]  因為我那時候很怕吃東西
[00:17:33.000 --> 00:17:34.000]  一吃東西
[00:17:34.000 --> 00:17:36.000]  都不太舒服
[00:17:36.000 --> 00:17:38.000]  但我一病好
[00:17:38.000 --> 00:17:39.000]  我心想
[00:17:39.000 --> 00:17:41.000]  咖啡多好
[00:17:41.000 --> 00:17:42.000]  多香
[00:17:42.000 --> 00:17:43.000]  我心想
[00:17:43.000 --> 00:17:44.000]  吃這個多好
[00:17:44.000 --> 00:17:46.000]  吃那個多好
[00:17:46.000 --> 00:17:48.000]  你就會開始
[00:17:48.000 --> 00:17:50.000]  想要補回
[00:17:50.000 --> 00:17:52.000]  所以我可以想到
[00:17:52.000 --> 00:17:54.000]  這十個大麻瘋的時候
[00:17:54.000 --> 00:17:56.000]  當他病好之後
[00:17:56.000 --> 00:17:58.000]  他很想去補回
[00:17:58.000 --> 00:18:00.000]  他想補的
[00:18:00.000 --> 00:18:02.000]  所以我們看到
[00:18:02.000 --> 00:18:04.000]  這十個人
[00:18:04.000 --> 00:18:07.000]  可能他有很多種
[00:18:07.000 --> 00:18:10.000]  沒有感恩的事情
[00:18:10.000 --> 00:18:13.000]  不過我都要想
[00:18:13.000 --> 00:18:17.000]  感恩有利的感恩是甚麼呢
[00:18:17.000 --> 00:18:19.000]  在這段經文
[00:18:19.000 --> 00:18:21.000]  神要我感恩的是甚麼呢
[00:18:21.000 --> 00:18:23.000]  第一樣我知道了
[00:18:23.000 --> 00:18:25.000]  原來當我們感恩的時候
[00:18:25.000 --> 00:18:27.000]  是因為
[00:18:27.000 --> 00:18:29.000]  感恩本身
[00:18:29.000 --> 00:18:31.000]  就是神的恩賜
[00:18:31.000 --> 00:18:33.000]  感恩本身
[00:18:33.000 --> 00:18:35.000]  就是神的禮物
[00:18:35.000 --> 00:18:37.000]  A gift of grace
[00:18:37.000 --> 00:18:39.000]  就是這個恩典
[00:18:39.000 --> 00:18:41.000]  你可以感恩這件事
[00:18:41.000 --> 00:18:43.000]  是從哪裡來的
[00:18:43.000 --> 00:18:45.000]  是神自己來的
[00:18:45.000 --> 00:18:47.000]  你更加去貼切
