
[00:00:00.000 --> 00:00:05.840]  開始之前我們一同低頭祈禱
[00:06:17.720 --> 00:06:19.400]  特別是猛獸的攻擊
[00:06:19.400 --> 00:06:20.240]  這些猛獸的攻擊
[00:06:20.240 --> 00:06:24.400]  甚至有時候會取去牧人的生命
[00:06:24.400 --> 00:06:27.840]  所以當有狼群的危險的時候
[00:06:27.840 --> 00:06:30.200]  牧羊人的角色是非常重要
[00:06:30.200 --> 00:06:34.000]  因為牧人會挺身而出去保護他的羊群
[00:06:34.000 --> 00:06:36.040]  牧人是一個非常危險的工作
[00:06:36.040 --> 00:06:39.400]  也是一個非常威武的角色
[00:06:39.400 --> 00:06:42.800]  所以因為這種工作的危險程度
[00:06:42.800 --> 00:06:47.680]  牧羊人從來都不會用故宮去牧養羊群
[00:06:47.680 --> 00:06:48.400]  甚麼是故宮
[00:06:48.400 --> 00:06:51.280]  就是我給錢請一個人去牧養羊群
[00:06:51.280 --> 00:06:54.840]  因為故宮只是會為錢的緣故
[00:06:54.840 --> 00:06:56.440]  去幫牧羊人放牧
[00:06:56.440 --> 00:07:00.320]  而他們從來都不會冒生命的危險去放牧
[00:07:00.320 --> 00:07:03.360]  他們不會冒生命的危險去保護羊群
[00:07:03.360 --> 00:07:04.640]  因為他們根本不關心羊群
[00:07:04.640 --> 00:07:08.440]  但相反牧羊人是甚麼角色呢
[00:07:08.440 --> 00:07:12.120]  牧羊人是一班會寫命
[00:07:12.120 --> 00:07:15.240]  會代替羊群
[00:07:15.240 --> 00:07:19.880]  用自己的生命去保護羊群的一個角色
[00:07:19.880 --> 00:07:22.360]  但你見不見到牧羊人不是一個簡單的工作
[00:07:22.360 --> 00:07:24.560]  不是一個人人都能夠做的
[00:07:24.560 --> 00:07:27.520]  牧羊人其實是一個非常強壯
[00:07:27.520 --> 00:07:30.640]  非常有智慧的角色
[00:07:30.640 --> 00:07:33.240]  當你聽到這個比喻的時候
[00:07:33.240 --> 00:07:34.320]  你記不記得剛剛所講
[00:07:34.320 --> 00:07:37.360]  你會想這是一個君王的比喻
[00:07:37.360 --> 00:07:38.600]  為甚麼我會這樣講呢
[00:07:38.600 --> 00:07:41.240]  因為當耶穌講這個比喻的時候
[00:07:41.240 --> 00:07:45.720]  很可能他其實在想一個君王的宣告
[00:07:45.720 --> 00:07:47.880]  這個比喻裏面有一個關鍵的重點
[00:07:47.880 --> 00:07:51.080]  就是好牧人和故宮
[00:07:51.080 --> 00:07:55.680]  有一個好牧人和一個不好的故宮
[00:07:55.680 --> 00:07:57.040]  這個不好的故宮是怎樣呢
[00:07:57.040 --> 00:07:58.680]  它不認識羊群
[00:07:58.680 --> 00:08:00.360]  它為自己的利益
[00:08:00.360 --> 00:08:03.640]  它不會抵擋狼群的攻擊
[00:08:03.640 --> 00:08:05.560]  在故宮的面前
[00:08:05.560 --> 00:08:08.720]  羊是基本上沒有生命
[00:08:08.720 --> 00:08:12.640]  但是有一個好牧人和這個故宮是剛剛相反
[00:08:12.640 --> 00:08:16.960]  而耶穌在宣告祂自己是一個好牧人
[00:08:16.960 --> 00:08:21.640]  這個比喻其實正正是耶穌在對應一個舊約
[00:08:21.640 --> 00:08:23.560]  非常重要的寓言
[00:08:23.560 --> 00:08:29.640]  在舊約的《以西傑書》有一個關於牧羊人的故事
[00:08:29.640 --> 00:08:35.520]  這個是當時一個屬靈宗教情況的圖畫
[00:08:35.520 --> 00:08:36.960]  在《以西傑書》裏面
[00:08:36.960 --> 00:08:38.840]  又說責備當時的牧人
[00:08:38.840 --> 00:08:39.440]  甚麼是牧人
[00:08:39.440 --> 00:08:41.200]  牧人是國家的領袖
[00:08:41.200 --> 00:08:43.120]  是宗教的領袖
[00:08:43.120 --> 00:08:44.800]  又說是這樣的責備
[00:08:44.800 --> 00:08:47.040]  它說當時的牧羊人
[00:08:47.040 --> 00:08:49.440]  他們只是為了自己的利益
[00:08:49.440 --> 00:08:51.320]  你記不記得一個故宮的圖畫
[00:08:51.320 --> 00:08:52.240]  只是為了自己的利益
[00:08:52.240 --> 00:08:53.600]  不會牧養羊群
[00:08:53.600 --> 00:08:58.480]  他們沒有盡好自己的本份去牧養上帝的群羊
[00:08:58.480 --> 00:09:01.880]  當時這個比喻裏面
[00:09:01.880 --> 00:09:04.000]  這個故事裏面有一個背景
[00:09:04.000 --> 00:09:07.480]  《以西傑書》寫這個書的時候
[00:09:07.480 --> 00:09:10.960]  其實是一個南國和北國的年代
[00:09:10.960 --> 00:09:14.600]  在舊約的南國猶大寫這本書
[00:09:14.600 --> 00:09:16.920]  南國猶大是甚麼特別呢
[00:09:16.920 --> 00:09:19.760]  南國猶大是一個有聖殿的國度
[00:09:19.760 --> 00:09:21.960]  因為以色列是沒有聖殿
[00:09:21.960 --> 00:09:23.040]  而相比起北國
[00:09:23.040 --> 00:09:26.400]  他們有一個相對全面的宗教系統
[00:09:26.400 --> 00:09:28.880]  所以當時《以西傑書》講到牧人
[00:09:28.880 --> 00:09:33.400]  它是講當時南國的國家和宗教領袖
[00:09:33.400 --> 00:09:35.560]  而上帝在責備這班人
[00:09:35.560 --> 00:09:38.000]  他們沒有盡羊群的責任
[00:09:38.000 --> 00:09:43.280]  以至到國家的屬靈的情況極差
[00:09:43.280 --> 00:09:45.680]  這個也不是比喻的重點
[00:09:45.680 --> 00:09:47.560]  比喻的重點是
[00:09:47.560 --> 00:09:51.320]  上帝怎樣預言將來的拯救
[00:09:51.320 --> 00:09:54.480]  繼續這個比喻是這樣說的
[00:09:54.480 --> 00:09:56.680]  上帝的羊群、無人、牧羊
[00:09:56.680 --> 00:09:58.000]  流落在山嶺上
[00:09:58.000 --> 00:10:01.240]  然後上帝怎樣解決這個情況呢
[00:10:01.240 --> 00:10:03.560]  在《以西傑書》34章
[00:10:03.560 --> 00:10:04.560]  上帝是這樣預言的
[00:10:04.560 --> 00:10:06.960]  祂說我要拯救我的群羊
[00:10:06.960 --> 00:10:11.080]  我要為他們立一個新的牧人
[00:10:11.080 --> 00:10:13.360]  去形容這個牧人是怎樣的呢
[00:10:13.360 --> 00:10:15.560]  大衛級的牧人
[00:10:15.560 --> 00:10:19.320]  這個是上帝所立的一個牧人的君王
[00:10:19.320 --> 00:10:22.360]  祂要為以色列文學的子民
[00:10:22.360 --> 00:10:25.320]  預備一個保障大衛的君王
[00:10:25.320 --> 00:10:26.560]  為甚麼是大衛呢
[00:10:26.560 --> 00:10:28.440]  因為大衛在以色列的歷史上
[00:10:28.440 --> 00:10:30.880]  是一個獨立統一的王朝
[00:10:30.880 --> 00:10:33.200]  一個最強大王朝的領導人
[00:10:33.200 --> 00:10:34.640]  在大衛之後
[00:10:34.640 --> 00:10:36.520]  以色列的王國就分裂了
[00:10:36.520 --> 00:10:38.120]  所以在以色列人眼中
[00:10:38.120 --> 00:10:41.160]  大衛是一個完美無瑕
[00:10:41.160 --> 00:10:43.320]  近乎完美無瑕的君王
[00:10:43.320 --> 00:10:47.880]  而這個預言是給上帝的子民
[00:10:47.880 --> 00:10:51.480]  一個偉大領袖的預言
[00:10:51.480 --> 00:10:53.520]  而這個好牧人
[00:10:53.520 --> 00:10:55.000]  這個終極的牧人
[00:10:55.000 --> 00:11:00.120]  祂要取代那些為自己利益的假牧人
[00:11:00.120 --> 00:11:02.640]  來管理上帝的子民
[00:11:02.640 --> 00:11:05.800]  讓我回到約翰福音
[00:11:05.800 --> 00:11:07.480]  當約翰福音耶穌說
[00:11:07.480 --> 00:11:09.920]  「我是好牧人」的時候
[00:11:09.920 --> 00:11:10.960]  意思是甚麼呢
[00:11:10.960 --> 00:11:14.880]  其實就是對應著以色列書的預言
[00:11:14.880 --> 00:11:16.160]  甚麼是好牧人
[00:11:16.160 --> 00:11:18.480]  不是說very good
[00:11:18.480 --> 00:11:20.920]  或者是很positive的那種好
[00:11:20.920 --> 00:11:25.080]  好的原文是指完美無瑕
[00:11:25.080 --> 00:11:28.520]  好的原文是指沒有瑕疵
[00:11:28.520 --> 00:11:31.960]  是一個完美終極的王
[00:11:31.960 --> 00:11:34.960]  完美終極的牧人
[00:11:34.960 --> 00:11:40.240]  耶穌正是在預言祂就是好牧人
[00:11:40.240 --> 00:11:42.600]  而祂來到地獄上
[00:11:42.600 --> 00:11:45.280]  祂要取代宗教領袖
[00:11:45.280 --> 00:11:46.920]  就是那些故宮
[00:11:46.920 --> 00:11:51.960]  你想想猶太人聽這個故事的時候
[00:11:51.960 --> 00:11:54.800]  然後他想起以色列書的預言
[00:11:54.800 --> 00:11:57.880]  他們的反應是怎樣的呢
[00:11:57.880 --> 00:11:58.680]  沒錯
[00:11:58.680 --> 00:12:01.400]  他們的反應應該是聽到笑出來的
[00:12:01.400 --> 00:12:02.400]  他們的反應
[00:12:02.400 --> 00:12:05.760]  我幻想的就是好像聽出耳瘤
[00:12:05.760 --> 00:12:07.360]  非常開心
[00:12:07.360 --> 00:12:08.680]  因為
[00:12:08.680 --> 00:12:09.800]  為甚麼呢
[00:12:09.800 --> 00:12:12.600]  他們想起當時的宗教領袖的問題
[00:12:12.600 --> 00:12:14.480]  沒有一個人是完美的
[00:12:14.480 --> 00:12:16.760]  當時的宗教領袖是他們自己的問題
[00:12:16.760 --> 00:12:17.840]  可能都是貪贓枉法
[00:12:17.840 --> 00:12:19.120]  都是一些不完美的地方
[00:12:19.120 --> 00:12:20.720]  於是
[00:12:20.720 --> 00:12:23.480]  當猶太人聽到耶穌說祂是好牧人
[00:12:23.480 --> 00:12:26.760]  祂要取代當時的領袖的時候
[00:12:26.760 --> 00:12:28.360]  不知多開心
[00:12:28.360 --> 00:12:31.440]  因為我可以將我所有生活的問題
[00:12:31.440 --> 00:12:32.560]  生活的困難
[00:12:32.560 --> 00:12:35.720]  都交給這位完美的君王
[00:12:35.720 --> 00:12:37.720]  去為我解決
[00:12:37.720 --> 00:12:41.080]  聽出耳瘤
[00:12:41.080 --> 00:12:42.520]  但問題來了
[00:12:42.520 --> 00:12:44.520]  你記不記得這個經文的尾尾
[00:12:44.520 --> 00:12:47.360]  猶太人的反應是如何的
[00:12:47.360 --> 00:12:49.680]  這個反應是非常重要的
[00:12:49.680 --> 00:12:51.200]  他們的反應是這樣的
[00:12:51.200 --> 00:12:54.600]  猶太人為這些話又起了分裂
[00:12:54.600 --> 00:12:56.720]  如果你順著剛剛的思路去說
[00:12:56.720 --> 00:12:58.000]  我是好牧人
[00:12:58.000 --> 00:13:00.160]  我要取代當時的那些故敗
[00:13:00.160 --> 00:13:01.840]  為自己原故的宗教領袖
[00:13:01.840 --> 00:13:02.640]  你開心嗎
[00:13:02.640 --> 00:13:03.560]  開心
[00:13:03.560 --> 00:13:06.240]  誰不想要一個這樣的君王
[00:13:06.240 --> 00:13:09.720]  但是去到最後發生了甚麼事
[00:13:09.720 --> 00:13:12.560]  猶太人會有一個這樣的反應
[00:13:12.560 --> 00:13:13.320]  甚麼是分裂
[00:13:13.320 --> 00:13:15.120]  分裂不是你的印象
[00:13:15.120 --> 00:13:17.040]  就好像有一群人聽耶穌說
[00:13:17.040 --> 00:13:18.200]  有一群人不聽耶穌說
[00:13:18.200 --> 00:13:20.160]  分裂不是這樣的意思
[00:13:20.160 --> 00:13:21.600]  原文裏面的分裂
[00:13:21.600 --> 00:13:24.640]  其實是指一種困惑
[00:13:24.640 --> 00:13:27.360]  一種七嘴八舌的討論
[00:13:27.360 --> 00:13:29.720]  那些人聽了耶穌說這個比喻
[00:13:29.720 --> 00:13:31.720]  他的反應是怎樣的呢
[00:13:31.720 --> 00:13:34.080]  非常非常的困惑
[00:13:34.080 --> 00:13:38.520]  非常非常的頭痛和頭癢
[00:13:38.520 --> 00:13:41.640]  問題就是究竟耶穌說了甚麼
[00:13:41.640 --> 00:13:43.160]  令到他們有這樣的反應
[00:13:43.160 --> 00:13:45.160]  而不是很開心的反應
[00:13:45.160 --> 00:13:47.640]  關鍵在於
[00:13:47.640 --> 00:13:51.000]  耶穌宣告自己是好木人的下一句
[00:13:51.000 --> 00:13:54.120]  「我是好木人」
[00:13:54.120 --> 00:13:57.960]  好木人為羊舍命
[00:13:57.960 --> 00:13:59.960]  「我是好木人」
[00:13:59.960 --> 00:14:02.200]  好木人為羊舍命
[00:14:02.200 --> 00:14:04.800]  為甚麼不可以是「我是好木人」
[00:14:04.800 --> 00:14:06.840]  好木人擊敗猛獸呢
[00:14:06.840 --> 00:14:08.840]  為甚麼不可以是「我是好木人」
[00:14:08.840 --> 00:14:10.840]  好木人擊敗仇敵呢
[00:14:10.840 --> 00:14:12.640]  為甚麼不可以是「我是好木人」
[00:14:12.640 --> 00:14:15.120]  好木人建立王國呢
[00:14:15.120 --> 00:14:16.960]  耶穌說了
[00:14:16.960 --> 00:14:19.960]  「我是好木人」
[00:14:19.960 --> 00:14:21.440]  好木人為羊舍命
[00:14:21.440 --> 00:14:23.200]  「舍命」這個字在剛才的比喻裏面
[00:14:23.200 --> 00:14:26.000]  足足出現了四次
[00:14:26.000 --> 00:14:27.680]  你想像一下耶穌說的比喻是怎樣的
[00:14:27.680 --> 00:14:28.680]  「我是好木人」
[00:14:28.680 --> 00:14:30.200]  「好木人為羊舍命」
[00:14:30.200 --> 00:14:32.920]  舍命舍命舍命舍命
[00:14:32.920 --> 00:14:34.920]  這個字徘徊
[00:14:34.920 --> 00:14:37.600]  迸回在以色列人的耳邊裏面
[00:14:37.600 --> 00:14:39.600]  很陰耳
[00:14:39.600 --> 00:14:44.000]  因為他們非常非常不明白
[00:14:44.000 --> 00:14:46.000]  他們能夠接受第一句
[00:14:46.000 --> 00:14:48.440]  耶穌宣告「我是終極的君王」
[00:14:48.440 --> 00:14:51.160]  但是他們聽完下面這一句的時候
[00:14:51.160 --> 00:14:55.440]  他們心裏面非常非常困惑
[00:14:55.440 --> 00:14:58.400]  為甚麼這個好木人要死
[00:14:58.400 --> 00:15:00.240]  是不合理的
[00:15:00.240 --> 00:15:03.400]  是非常令人頭痛的一件事
[00:15:03.400 --> 00:15:06.160]  如果耶穌說叫人為他而死
[00:15:06.160 --> 00:15:06.880]  ok沒有問題
[00:15:06.880 --> 00:15:08.960]  但是如果你說這個耶穌是作王
[00:15:08.960 --> 00:15:10.800]  但他又要死
[00:15:10.800 --> 00:15:15.000]  那你是一個甚麼的君王呢?
[00:15:15.000 --> 00:15:17.480]  他們不能夠接受下面那一句
[00:15:17.480 --> 00:15:20.480]  他們甚至以為耶穌是一個胡說八道
[00:15:20.480 --> 00:15:21.880]  被鬼附
[00:15:21.880 --> 00:15:26.200]  這個不懂聖經的瘋子
[00:15:26.200 --> 00:15:28.040]  我不知道你今天聽完這句說話
[00:15:28.040 --> 00:15:29.400]  你應該知道結局是甚麼
[00:15:29.400 --> 00:15:33.160]  但是你想代入一下當時猶太人的處境
[00:15:33.160 --> 00:15:37.280]  他們並不明白耶穌所說的話
[00:15:37.280 --> 00:15:40.600]  甚麼是一個正確的方式去理解耶穌這句宣言
[00:15:40.600 --> 00:15:43.880]  第一,耶穌真的在說他是王
[00:15:43.880 --> 00:15:46.760]  耶穌不是發瘋,不是說謊
[00:15:46.760 --> 00:15:51.480]  耶穌是在做一個關於他王權的宣告
[00:15:51.480 --> 00:15:53.280]  他真的是王
[00:15:53.280 --> 00:15:55.960]  而他也是一位會寫命
[00:15:55.960 --> 00:15:57.920]  將要寫命的君王
[00:15:57.920 --> 00:15:59.800]  當我們組合這兩句說話的時候
[00:15:59.800 --> 00:16:05.400]  你得出一個關於耶穌君王的圖畫
[00:16:05.400 --> 00:16:09.600]  是一個會寫命君王的圖畫
[00:16:09.600 --> 00:16:13.000]  今天我想進入這段經文的時候
[00:16:13.000 --> 00:16:15.760]  我用一個非常特別的方法
[00:16:15.760 --> 00:16:18.720]  我想帶你繼續看《養人高音》之前
[00:16:18.720 --> 00:16:21.120]  我想跳過去後面
[00:16:21.120 --> 00:16:24.160]  看少少這個君王的圖畫
[00:16:24.160 --> 00:16:26.160]  當我們今天看這個比喻
[00:16:26.160 --> 00:16:27.200]  是在第十章的時候
[00:16:27.200 --> 00:16:28.800]  聖經學者告訴我們
[00:16:28.800 --> 00:16:32.240]  第十章和之後發生的兩章
[00:16:32.240 --> 00:16:35.200]  有一個非常密切的關係
[00:16:35.200 --> 00:16:37.680]  在第十八和十九章
[00:16:37.680 --> 00:16:41.720]  是第十章的一個指向
[00:16:41.720 --> 00:16:43.360]  我想你很耐心
[00:16:43.360 --> 00:16:44.640]  很認真幫我看
[00:16:44.640 --> 00:16:47.560]  和我一起看第十八和十九章
[00:16:47.560 --> 00:16:49.360]  而我想告訴你
[00:16:49.360 --> 00:16:52.280]  兩章有些什麼的連結
[00:16:52.280 --> 00:16:54.480]  在第十八和十九章
[00:16:54.480 --> 00:16:58.440]  有一段耶穌作王的圖畫
[00:16:58.440 --> 00:17:00.760]  「於是彼拉多又進了總督府
[00:17:00.760 --> 00:17:03.240]  叫耶穌來
[00:17:03.240 --> 00:17:07.360]  對他說:你是猶太人的王嗎?」
[00:17:07.360 --> 00:17:09.080]  當時是一個什麼的圖畫
[00:17:09.080 --> 00:17:10.200]  如果你有印象的話
[00:17:10.200 --> 00:17:12.720]  這是耶穌作王的圖畫的開始
[00:17:12.720 --> 00:17:16.880]  當時耶穌被猶太人交往彼拉多手下受審
[00:17:16.880 --> 00:17:18.920]  為什麼?因為唯有彼拉多
[00:17:18.920 --> 00:17:20.400]  可以有權去釘死其他人
[00:17:20.400 --> 00:17:22.320]  而猶太人沒有這個權利
[00:17:22.320 --> 00:17:25.040]  而彼拉多叫了耶穌來審問
[00:17:25.040 --> 00:17:26.880]  問祂是不是王
[00:17:26.880 --> 00:17:29.240]  當時猶太人為什麼交耶穌給彼拉多
[00:17:29.240 --> 00:17:31.400]  因為耶穌說我是王
[00:17:31.400 --> 00:17:33.280]  猶太人就拿了這個來作罪名
[00:17:33.280 --> 00:17:37.160]  而彼拉多很執著地要問一個問題
[00:17:37.160 --> 00:17:38.200]  「你是不是王?」
[00:17:38.200 --> 00:17:41.040]  因為如果他得到一個答案
[00:17:41.040 --> 00:17:42.440]  耶穌說自己是王的話
[00:17:42.440 --> 00:17:45.240]  那我就有證據可以釘死你
[00:17:45.240 --> 00:17:48.760]  於是彼拉多叫了耶穌來審問他
[00:17:48.760 --> 00:17:52.040]  要確定他是不是王
[00:17:52.040 --> 00:17:54.920]  耶穌給了一個很有趣的回答
[00:17:54.920 --> 00:17:56.040]  耶穌回答說
[00:17:56.040 --> 00:17:58.800]  「我的國不屬於這個世界
[00:17:58.800 --> 00:18:00.400]  如果我的國屬於這個世界
