
[00:00:00.000 --> 00:00:02.040]  太古城堂的弟兄姊妹
[00:04:51.000 --> 00:04:53.880]  天主教都覺得是一本經典之作
[00:04:53.880 --> 00:04:55.800]  就講Theology
[00:04:55.800 --> 00:04:57.240]  希望神學
[00:04:57.240 --> 00:04:59.520]  我當然今天不詳細講
[00:04:59.520 --> 00:05:01.680]  他其實講末世論
[00:05:01.680 --> 00:05:02.640]  啟示
[00:05:02.640 --> 00:05:05.520]  末世是由耶穌基督來的時間
[00:05:05.520 --> 00:05:07.200]  就真正引進末世
[00:05:07.200 --> 00:05:08.680]  他已經是神的國
[00:05:08.680 --> 00:05:10.040]  直著他降臨
[00:05:10.040 --> 00:05:11.800]  但是原來
[00:05:11.800 --> 00:05:14.360]  在末世的時間一樣有很多考驗
[00:05:14.360 --> 00:05:15.760]  耶穌來了
[00:05:15.760 --> 00:05:18.880]  仍然有很多的幽谷
[00:05:18.880 --> 00:05:20.640]  英許與歷史
[00:05:20.640 --> 00:05:23.000]  英許原來很早已經有了
[00:05:23.000 --> 00:05:24.200]  第二次再來
[00:05:24.200 --> 00:05:26.080]  完全才完全應驗了
[00:05:26.080 --> 00:05:27.840]  我們在中間只是一步一步
[00:05:27.840 --> 00:05:29.200]  經歷神的統載
[00:05:29.200 --> 00:05:31.600]  所以那裡就講基督的復活和再來
[00:05:31.600 --> 00:05:32.960]  我就不詳細講
[00:05:32.960 --> 00:05:34.120]  基督來
[00:05:34.120 --> 00:05:37.320]  他真是想不到用死十字架
[00:05:37.320 --> 00:05:38.600]  去成就舊人
[00:05:38.600 --> 00:05:40.680]  但是他說我復活在我
[00:05:40.680 --> 00:05:42.320]  生命也在我
[00:05:42.320 --> 00:05:44.040]  所以這個是我們的盼望
[00:05:44.040 --> 00:05:45.240]  但是這本書
[00:05:45.240 --> 00:05:48.880]  想不到有一個很好的環節
[00:05:48.880 --> 00:05:51.480]  基督徒不是自保的
[00:05:51.480 --> 00:05:53.000]  我們感謝主
[00:05:53.000 --> 00:05:54.000]  神保佑我們
[00:05:54.000 --> 00:05:55.280]  我們很安穩
[00:05:55.280 --> 00:05:56.440]  經歷了神
[00:05:56.440 --> 00:05:59.720]  他說基督徒是社會的見證
[00:05:59.720 --> 00:06:01.520]  現在你們的主題都是講
[00:06:01.520 --> 00:06:03.280]  成為好鄰舍
[00:06:03.280 --> 00:06:05.760]  我們不僅求神保護我們
[00:06:05.760 --> 00:06:07.240]  全家我們信主
[00:06:07.240 --> 00:06:09.760]  我們在社會裡面要成為光
[00:06:09.760 --> 00:06:11.040]  成為盼望
[00:06:11.040 --> 00:06:12.400]  活出這個盼望
[00:06:12.400 --> 00:06:13.840]  祝福我們的鄰舍
[00:06:13.840 --> 00:06:15.440]  無論家中的鄰舍
[00:06:15.440 --> 00:06:17.400]  職場的鄰舍等等
[00:06:17.400 --> 00:06:19.160]  這個是我們的使命
[00:06:19.160 --> 00:06:22.320]  所以我希望我們有這個概念
[00:06:22.320 --> 00:06:24.280]  這本書是很重要的
[00:06:24.280 --> 00:06:25.960]  我今天都不詳細講
[00:06:25.960 --> 00:06:30.000]  因為你要明白全世界的政治
[00:06:30.000 --> 00:06:33.840]  聖經是講歷史裡面的政治處境
[00:06:33.840 --> 00:06:35.280]  和當年末世
[00:06:35.280 --> 00:06:36.280]  很重要的
[00:06:36.280 --> 00:06:37.920]  你一定要看聖經
[00:06:37.920 --> 00:06:40.680]  但是這個作者我想是當今
[00:06:40.680 --> 00:06:45.200]  全世界最注意的一個政治學者
[00:06:45.200 --> 00:06:50.000]  是一個日本裔的美國哈佛的教授
[00:06:50.000 --> 00:06:51.760]  Francis Fukuyama
[00:06:51.760 --> 00:06:53.280]  他寫了幾本書
[00:06:53.280 --> 00:06:55.880]  第一本本本都暢銷
[00:06:55.880 --> 00:06:57.160]  《The End of History》
[00:06:57.160 --> 00:06:58.800]  他說人類有盼望
[00:06:58.800 --> 00:07:01.280]  當全世界的社會
[00:07:01.280 --> 00:07:03.560]  國家都變成民主
[00:07:03.560 --> 00:07:04.880]  這個The End
[00:07:04.880 --> 00:07:06.880]  我們的目的就達到了
[00:07:06.880 --> 00:07:09.720]  誰不知他接著再寫了幾本書
[00:07:09.720 --> 00:07:11.400]  右邊那個
[00:07:11.400 --> 00:07:13.480]  The Origin of Political Order
[00:07:13.480 --> 00:07:15.600]  Political Order and Political Decay
[00:07:15.600 --> 00:07:17.160]  他發覺不是的
[00:07:17.160 --> 00:07:18.680]  原來那些民主國家
[00:07:18.680 --> 00:07:20.560]  癱瘓的
[00:07:20.560 --> 00:07:21.560]  癱瘓的
[00:07:21.560 --> 00:07:23.120]  分裂的
[00:07:23.120 --> 00:07:25.040]  英國要脫鉤
[00:07:25.040 --> 00:07:27.080]  美國都撕裂
[00:07:27.080 --> 00:07:28.800]  無論你民主黨還是共和黨
[00:07:28.800 --> 00:07:30.480]  所有的民主國家
[00:07:30.480 --> 00:07:33.720]  所以你看到它管治的時間是癱瘓的
[00:07:33.720 --> 00:07:36.040]  經常很多時間都通過不了
[00:07:36.040 --> 00:07:37.800]  他說原來不是的
[00:07:37.800 --> 00:07:39.720]  最後寫了一本書
[00:07:39.720 --> 00:07:41.440]  剛剛去年出版
[00:07:41.440 --> 00:07:43.440]  一出就全世界都暢銷
[00:07:43.440 --> 00:07:44.800]  中間有一本
[00:07:44.800 --> 00:07:48.880]  叫做《Identity and Dignity》
[00:07:48.880 --> 00:07:50.680]  這本書很重要
[00:07:50.680 --> 00:07:52.480]  我很詳細去看
[00:07:52.480 --> 00:07:53.480]  原來這本書
[00:07:53.480 --> 00:07:58.760]  他引用了馬丁路德去看
[00:07:58.760 --> 00:08:01.560]  這本我簡單講一講
[00:08:01.560 --> 00:08:09.040]  他講人的盼望和希望是什麼
[00:08:09.040 --> 00:08:11.200]  你要知道自己是哪一個
[00:08:11.200 --> 00:08:13.880]  如果你發覺自己的身份
[00:08:13.880 --> 00:08:16.680]  找到你身份的尊貴
[00:08:16.680 --> 00:08:18.520]  還有不單止是這樣
[00:08:18.520 --> 00:08:21.680]  找到你的Identity and Dignity
[00:08:21.680 --> 00:08:22.880]  Dignity是什麼
[00:08:22.880 --> 00:08:25.360]  Dignity是別人給你的
[00:08:25.360 --> 00:08:26.840]  證明你做的事
[00:08:26.840 --> 00:08:28.080]  其他人認同
[00:08:28.080 --> 00:08:29.840]  你要知道自己是哪一個
[00:08:29.840 --> 00:08:31.600]  要活出你的Identity
[00:08:31.600 --> 00:08:33.280]  而且你所做的事
[00:08:33.280 --> 00:08:35.720]  無論在醫學各個行業
[00:08:35.720 --> 00:08:37.120]  都得到其他人的認同
[00:08:37.120 --> 00:08:38.880]  你感覺我很尊貴
[00:08:38.880 --> 00:08:41.000]  尊貴不是你自己爭取的
[00:08:41.000 --> 00:08:43.120]  是其他人給你的認同
[00:08:43.120 --> 00:08:44.640]  所以這本書很好看
[00:08:44.640 --> 00:08:46.440]  雖然不是基督徒
[00:08:46.440 --> 00:08:47.920]  但還是很好看
[00:08:47.920 --> 00:08:50.680]  我選了一些經文
[00:08:50.680 --> 00:08:55.480]  這些經文是回到最初的時間
[00:08:55.480 --> 00:08:59.520]  人的身份是什麼
[00:08:59.520 --> 00:09:01.520]  人的尊嚴是什麼
[00:09:01.520 --> 00:09:03.560]  是從哪裡來的
[00:09:03.560 --> 00:09:05.680]  那些無神的就覺得
[00:09:05.680 --> 00:09:08.520]  我生出來靠自己努力
[00:09:08.520 --> 00:09:09.680]  多讀一些書
[00:09:09.680 --> 00:09:11.240]  受到一些教養
[00:09:11.240 --> 00:09:13.720]  然後肯定自己是誰
[00:09:13.720 --> 00:09:15.960]  無論是國家的身份
[00:09:15.960 --> 00:09:17.080]  城市的身份
[00:09:17.080 --> 00:09:18.320]  民族的身份
[00:09:18.320 --> 00:09:20.360]  我都要肯定
[00:09:20.360 --> 00:09:23.600]  然後尊貴我就多讀一些書
[00:09:23.600 --> 00:09:24.520]  做一些事
[00:09:24.520 --> 00:09:25.960]  得到很多人的認同
[00:09:25.960 --> 00:09:27.720]  不單止經濟上的認同
[00:09:27.720 --> 00:09:30.240]  對我所貢獻的都認同
[00:09:30.240 --> 00:09:33.120]  這是兩個不同的看法
[00:09:33.120 --> 00:09:36.080]  我不是否定了微信主的人
[00:09:36.080 --> 00:09:37.600]  他們都有他們的理由
[00:09:37.600 --> 00:09:39.280]  人是需要努力的
[00:09:39.280 --> 00:09:40.880]  我們基督徒都要努力
[00:09:40.880 --> 00:09:44.360]  不過我們回到起初
[00:09:44.360 --> 00:09:45.160]  我經常這樣說
[00:09:45.160 --> 00:09:46.280]  我們讀聖經
[00:09:46.280 --> 00:09:48.360]  要從起初
[00:09:48.360 --> 00:09:49.560]  創世紀
[00:09:49.560 --> 00:09:51.600]  一直看到啟示錄
[00:09:51.600 --> 00:09:53.200]  cover to cover
[00:09:53.200 --> 00:09:55.280]  66本書都要看
[00:09:55.280 --> 00:09:58.560]  所以我們不能只看詩篇23篇
[00:09:58.560 --> 00:10:00.320]  一張走天涯
[00:10:00.320 --> 00:10:02.080]  我發覺有很多都好
[00:10:02.080 --> 00:10:03.400]  不過這篇詩都幾好
[00:10:03.400 --> 00:10:04.640]  都幾耐用
[00:10:04.640 --> 00:10:06.600]  不過不行
[00:10:06.600 --> 00:10:08.040]  所以讀聖經
[00:10:08.040 --> 00:10:11.080]  希望每一篇
[00:10:11.080 --> 00:10:13.200]  你一天一天累積下來
[00:10:13.200 --> 00:10:16.160]  你就有一個整個宏觀
[00:10:16.160 --> 00:10:18.560]  從創世到耶穌
[00:10:18.560 --> 00:10:19.080]  再來
[00:10:19.080 --> 00:10:20.320]  新天新地
[00:10:20.320 --> 00:10:22.120]  中間的歷程是什麼
[00:10:22.120 --> 00:10:23.680]  處境是什麼
[00:10:23.680 --> 00:10:25.240]  艱難是什麼
[00:10:25.240 --> 00:10:26.960]  我們的身份是什麼
[00:10:26.960 --> 00:10:29.640]  所以這裡我們剛才都有讀過
[00:10:29.640 --> 00:10:32.760]  大家在你的家
[00:10:32.760 --> 00:10:34.920]  你對著這個
[00:10:34.920 --> 00:10:36.360]  我聽不到你讀
[00:10:36.360 --> 00:10:38.920]  但我們都開聲讀
[00:10:38.920 --> 00:10:40.040]  你開聲讀
[00:10:40.040 --> 00:10:41.880]  變成你有參與
[00:10:41.880 --> 00:10:45.520]  我也喜歡有個會眾一起開聲讀聖經
[00:10:45.520 --> 00:10:47.680]  我們一起讀創世紀第一章
[00:10:47.680 --> 00:10:48.840]  很重要的
[00:10:48.840 --> 00:10:50.520]  26至28字
[00:10:50.520 --> 00:10:51.720]  beginning
[00:10:51.720 --> 00:10:55.760]  我們的身份和尊貴的起源
[00:10:55.760 --> 00:10:56.760]  我們一起讀
[00:10:56.760 --> 00:10:58.000]  神說
[00:10:58.000 --> 00:11:00.920]  我們要照著我們的形象
[00:11:00.920 --> 00:11:03.200]  按著我們的樣式做人
[00:11:03.200 --> 00:11:05.000]  這裡是神說的
[00:11:05.000 --> 00:11:07.880]  使他們管理海裡的魚
[00:11:07.880 --> 00:11:09.400]  空中的魚
[00:11:09.400 --> 00:11:12.280]  地上的山草和泉地
[00:11:12.280 --> 00:11:15.440]  令他所爬一切昆蟲
[00:11:15.440 --> 00:11:18.760]  神就照著自己的形象做人
[00:11:18.760 --> 00:11:22.680]  乃是照著他的形象做男做女
[00:11:22.680 --> 00:11:24.760]  神就賜福給他們
[00:11:24.760 --> 00:11:26.280]  又對他們說
[00:11:26.280 --> 00:11:28.160]  要生養眾多
[00:11:28.160 --> 00:11:29.720]  填滿地面
[00:11:29.720 --> 00:11:31.080]  治理這地
[00:11:31.080 --> 00:11:33.520]  也要管理海裡的魚
[00:11:33.520 --> 00:11:34.880]  空中的魚
[00:11:34.880 --> 00:11:38.400]  和地上陷土的魚
[00:11:38.400 --> 00:11:40.480]  我很喜歡這段
[00:11:40.480 --> 00:11:41.720]  很喜歡
[00:11:41.720 --> 00:11:43.560]  經常都回去
[00:11:43.560 --> 00:11:44.480]  我有時候說
[00:11:44.480 --> 00:11:45.680]  我是誰呢
[00:11:45.680 --> 00:11:47.360]  男女
[00:11:47.360 --> 00:11:49.160]  我怎樣做男人呢
[00:11:49.160 --> 00:11:50.520]  怎樣做丈夫呢
[00:11:50.520 --> 00:11:51.920]  怎樣做爸爸呢
[00:11:51.920 --> 00:11:55.160]  原來神的聖情裡面是有的
[00:11:55.160 --> 00:11:56.840]  在他的啟示也教我們
[00:11:56.840 --> 00:11:58.440]  怎樣做男
[00:11:58.440 --> 00:11:59.600]  做父
[00:11:59.600 --> 00:12:00.760]  做子
[00:12:00.760 --> 00:12:02.120]  做男人
[00:12:02.120 --> 00:12:04.240]  男人很難做的
[00:12:04.240 --> 00:12:05.600]  如果男人不懂做
[00:12:05.600 --> 00:12:08.000]  女人就更加難做
[00:12:08.000 --> 00:12:10.040]  倘若你一家之主
[00:12:10.040 --> 00:12:11.320]  不懂得體諒
[00:12:11.320 --> 00:12:12.480]  不懂得尊重
[00:12:12.480 --> 00:12:14.360]  不懂得彼此尊敬
[00:12:14.360 --> 00:12:16.080]  無論做太太、做媽媽
[00:12:16.080 --> 00:12:17.600]  就難做很多
[00:12:17.600 --> 00:12:18.920]  所以這裡就說
[00:12:18.920 --> 00:12:20.280]  神的形象
[00:12:20.280 --> 00:12:23.960]  今天沒時間說神整體的形象
[00:12:23.960 --> 00:12:26.600]  神的整體形象有幾樣東西要說
[00:12:26.600 --> 00:12:27.840]  神是全高
[00:12:27.840 --> 00:12:29.200]  至高至立
[00:12:29.200 --> 00:12:30.640]  是聖傑等等
[00:12:30.640 --> 00:12:32.560]  但是有一個字很重要
[00:12:32.560 --> 00:12:34.520]  神稱呼自己的名字
[00:12:34.520 --> 00:12:37.400]  神就是愛
[00:12:37.400 --> 00:12:41.600]  愛是在這麼多神的素質裡面
[00:12:41.600 --> 00:12:43.840]  其中愛顯的一樣
[00:12:43.840 --> 00:12:44.920]  愛顯的一樣
[00:12:44.920 --> 00:12:47.000]  愛不是自我的
[00:12:47.000 --> 00:12:49.440]  是一定往外面
[00:12:49.440 --> 00:12:50.720]  對上面
[00:12:50.720 --> 00:12:52.040]  對旁邊
[00:12:52.040 --> 00:12:53.400]  對周邊的人
[00:12:53.400 --> 00:12:55.480]  以致我們不懂的鄰舍
[00:12:55.480 --> 00:12:58.720]  這裡我們知道是一個這麼尊貴的形象
[00:12:58.720 --> 00:13:00.920]  這個形象
[00:13:00.920 --> 00:13:02.040]  你很難想像
[00:13:02.040 --> 00:13:03.680]  哪裏有這樣的人呢?
[00:13:03.680 --> 00:13:05.920]  所以聖經裡面去到耶穌
[00:13:05.920 --> 00:13:07.760]  耶穌是神的兒子
[00:13:07.760 --> 00:13:09.760]  成為人
[00:13:09.760 --> 00:13:11.800]  祂從來沒有人見過神
[00:13:11.800 --> 00:13:13.600]  但是你在祂的兒子
[00:13:13.600 --> 00:13:15.280]  那三十三年
[00:13:15.280 --> 00:13:17.920]  你就將神的形象活活的
[00:13:17.920 --> 00:13:20.840]  以一個人的身份活了出來
[00:13:20.840 --> 00:13:21.640]  祂在地上
[00:13:21.640 --> 00:13:24.400]  大家記住祂是人
[00:13:24.400 --> 00:13:25.600]  祂是反倒虛己
[00:13:25.600 --> 00:13:26.760]  取了人的形式
[00:13:26.760 --> 00:13:27.920]  奴僕的樣式
[00:13:27.920 --> 00:13:29.960]  所以你看祂最初三十年
[00:13:29.960 --> 00:13:37.120]  怎樣做一個很小的鎮的一個木匠的兒子
[00:13:37.120 --> 00:13:38.520]  我很尊敬
[00:13:38.520 --> 00:13:40.840]  祂真的很乖
[00:13:40.840 --> 00:13:44.000]  又跟著爸爸去聖殿
[00:13:44.000 --> 00:13:45.320]  那時候祂沒有選擇
[00:13:45.320 --> 00:13:46.520]  受了國禮
[00:13:46.520 --> 00:13:48.120]  又回到會堂
[00:13:48.120 --> 00:13:49.800]  祂很忠心
[00:13:49.800 --> 00:13:53.960]  現在有些人追回
[00:13:53.960 --> 00:13:57.200]  聽說祂是一個挺好的木匠
[00:13:57.200 --> 00:13:58.000]  挺好的木匠
[00:13:58.000 --> 00:13:59.320]  祂真的很人性
[00:13:59.320 --> 00:14:01.920]  所以你說有沒有尊貴呢?
[00:14:01.920 --> 00:14:03.080]  有一點
[00:14:03.080 --> 00:14:04.360]  那些人都知道
[00:14:04.360 --> 00:14:06.160]  這個藥室挺好的
[00:14:06.160 --> 00:14:07.240]  祂的兒子
[00:14:07.240 --> 00:14:09.200]  這個兒子也不錯
[00:14:09.200 --> 00:14:10.080]  也不錯
[00:14:10.080 --> 00:14:12.720]  所以在那三十年裏面
[00:14:12.720 --> 00:14:15.200]  都活到一個形象出來
[00:14:15.200 --> 00:14:17.840]  都是很有人性的
[00:14:17.840 --> 00:14:20.240]  然後三十年之後
[00:14:20.240 --> 00:14:21.640]  祂一出來的時候
[00:14:21.640 --> 00:14:25.320]  就真真正正見到祂的身份
[00:14:25.320 --> 00:14:27.240]  祂的尊貴是怎樣
[00:14:27.240 --> 00:14:28.640]  祂不只是普通的人
[00:14:28.640 --> 00:14:30.280]  祂是神的兒子
[00:14:30.280 --> 00:14:33.480]  祂來就要將神的國度帶到地上
[00:14:33.480 --> 00:14:36.440]  所以你再看祂跟著那三年要怎樣做人
[00:14:36.440 --> 00:14:38.000]  祂怎樣對那些盲眼的
[00:14:38.000 --> 00:14:39.280]  對那些妓女
[00:14:39.280 --> 00:14:41.200]  對那些有權柄的
[00:14:41.200 --> 00:14:42.400]  對那些瑞麗的
[00:14:42.400 --> 00:14:45.760]  你看祂就將神的形象活了出來
[00:14:45.760 --> 00:14:47.200]  祂有原則的
[00:14:47.200 --> 00:14:48.680]  祂夠膽說真話
[00:14:48.680 --> 00:14:50.000]  但是祂所有的人
[00:14:50.000 --> 00:14:52.040]  包括那些敵對祂的人
[00:14:52.040 --> 00:14:54.120]  祂都愛祂
[00:14:54.120 --> 00:14:57.400]  所以我們自己就說要看回這個形象
[00:14:57.400 --> 00:14:59.960]  看回耶穌本身
[00:14:59.960 --> 00:15:01.560]  我們聖經說
[00:15:01.560 --> 00:15:03.440]  我們信了主
[00:15:03.440 --> 00:15:04.360]  潔淨了
[00:15:04.360 --> 00:15:06.360]  現在成為基督的兒子
[00:15:06.360 --> 00:15:07.680]  成為神的兒子
[00:15:07.680 --> 00:15:09.680]  成為基督的樣式
[00:15:09.680 --> 00:15:11.160]  當然我們不是基督
[00:15:11.160 --> 00:15:14.880]  但是我們希望能夠活出這種形象
[00:15:14.880 --> 00:15:17.360]  能夠活出這種尊貴
[00:15:17.360 --> 00:15:19.920]  我覺得這件事是很重要的
[00:15:19.920 --> 00:15:24.760]  所以我在這裡都說一點點的例子
[00:15:24.760 --> 00:15:29.480]  在香港佔領行動的時間
[00:15:29.480 --> 00:15:32.120]  因為我做青年工作
[00:15:32.120 --> 00:15:35.400]  我第一次遊行我不在香港
[00:15:35.400 --> 00:15:37.360]  第二次遊行我回來了
[00:15:37.360 --> 00:15:40.680]  我看為什麼會有這麼多人在街上
[00:15:40.680 --> 00:15:43.720]  我那次就和我兒子和我媳婦陪我
[00:15:43.720 --> 00:15:45.400]  我就上街
[00:15:45.400 --> 00:15:47.920]  那次上街有二百萬人
[00:15:47.920 --> 00:15:51.080]  我沒見過這麼整齊
[00:15:51.080 --> 00:15:52.280]  這麼安靜
[00:15:52.280 --> 00:15:56.720]  我見到年輕人幾個幾個自己組成一隊
[00:15:56.720 --> 00:16:01.160]  我見到父親母親帶著他們很小的孩子去
[00:16:01.160 --> 00:16:03.360]  說的那些話都很合理
[00:16:03.360 --> 00:16:07.400]  很想守護著香港的良制
[00:16:07.400 --> 00:16:10.720]  為什麼我們不相信香港的法治
[00:16:10.720 --> 00:16:14.440]  要將我們香港的人送去國內
[00:16:14.440 --> 00:16:16.800]  來受審受判呢?
[00:16:16.800 --> 00:16:20.120]  其實很清楚在說一樣東西
[00:16:20.120 --> 00:16:22.640]  我覺得很尊貴
[00:16:22.640 --> 00:16:26.600]  爭取完全沒有一些問題
[00:16:26.600 --> 00:16:29.560]  我很感動
