
[00:00:00.000 --> 00:00:06.340]  上個禮拜我們開始了提多書
[00:01:39.980 --> 00:01:41.980]  用章數
[00:01:41.980 --> 00:01:43.980]  提多書三章
[00:01:43.980 --> 00:01:45.980]  提摩泰前後書加起來十章
[00:01:45.980 --> 00:01:47.980]  你們明白我想問什麼嗎
[00:01:47.980 --> 00:01:53.980]  即是如果需要很大鼓勵
[00:01:53.980 --> 00:01:55.980]  去怯懦的人
[00:01:55.980 --> 00:01:57.980]  當然說多些
[00:01:57.980 --> 00:01:59.980]  不需要那個厲害的
[00:01:59.980 --> 00:02:01.980]  那就少一些
[00:02:01.980 --> 00:02:05.980]  我相信提多相對比提摩泰
[00:02:05.980 --> 00:02:07.980]  是比較堅強
[00:02:07.980 --> 00:02:09.980]  所以無論如何我們不是比較
[00:02:09.980 --> 00:02:11.980]  我只是想說
[00:02:11.980 --> 00:02:13.980]  提摩泰前後書提多書
[00:02:13.980 --> 00:02:15.980]  可能有些人不太熟悉聖經
[00:02:15.980 --> 00:02:17.980]  提摩泰前後書和提多書
[00:02:17.980 --> 00:02:19.980]  叫做教牧書信
[00:02:19.980 --> 00:02:21.980]  告訴大家
[00:02:21.980 --> 00:02:23.980]  即是什麼
[00:02:23.980 --> 00:02:25.980]  即是牧者組長領袖
[00:02:25.980 --> 00:02:27.980]  要來和會衆分享
[00:02:27.980 --> 00:02:29.980]  是教牧書信
[00:02:29.980 --> 00:02:31.980]  教牧書信可以很個人化
[00:02:31.980 --> 00:02:33.980]  就是當保羅寫給提多
[00:02:33.980 --> 00:02:35.980]  或者提摩泰
[00:02:35.980 --> 00:02:37.980]  是寫給他的
[00:02:37.980 --> 00:02:39.980]  但又很羣體化
[00:02:39.980 --> 00:02:41.980]  除了給提多或者提摩泰
[00:02:41.980 --> 00:02:43.980]  以下我就集中在提多
[00:02:43.980 --> 00:02:45.980]  除了給他個人
[00:02:45.980 --> 00:02:47.980]  也給全個教會
[00:02:47.980 --> 00:02:49.980]  是羣體性
[00:02:49.980 --> 00:02:51.980]  保羅是將爾弗所教會
[00:02:51.980 --> 00:02:53.980]  託付給提摩泰
[00:02:53.980 --> 00:02:55.980]  所以他寫了提摩泰前後書
[00:02:55.980 --> 00:02:57.980]  給提摩泰
[00:02:57.980 --> 00:02:59.980]  叫他好好牧養教會
[00:02:59.980 --> 00:03:01.980]  給些指引他
[00:03:01.980 --> 00:03:03.980]  同樣對我們今天有沒有用
[00:03:03.980 --> 00:03:05.980]  一樣有用
[00:03:05.980 --> 00:03:07.980]  所以提摩泰前後書
[00:03:07.980 --> 00:03:09.980]  是給所有領袖
[00:03:09.980 --> 00:03:11.980]  包括我們組長
[00:03:11.980 --> 00:03:13.980]  級以上
[00:03:13.980 --> 00:03:15.980]  那是不是下面的不用
[00:03:15.980 --> 00:03:17.980]  不是我們要預備自己
[00:03:17.980 --> 00:03:19.980]  同樣上帝將克里特教會
[00:03:19.980 --> 00:03:21.980]  就會交託給提多
[00:03:21.980 --> 00:03:23.980]  叫提多
[00:03:23.980 --> 00:03:25.980]  好好地將教會
[00:03:25.980 --> 00:03:27.980]  提攜
[00:03:27.980 --> 00:03:29.980]  這個都是上次隱言說了
[00:03:29.980 --> 00:03:31.980]  上次說到就是
[00:03:31.980 --> 00:03:33.980]  如果還記得
[00:03:33.980 --> 00:03:35.980]  第一章如果不記得打回去慢慢看第一章
[00:03:35.980 --> 00:03:37.980]  就是藉着這個
[00:03:37.980 --> 00:03:39.980]  保羅
[00:03:39.980 --> 00:03:41.980]  告訴提多
[00:03:41.980 --> 00:03:43.980]  一章第五節
[00:03:43.980 --> 00:03:45.980]  我留你在格拉底
[00:03:45.980 --> 00:03:47.980]  這個地方
[00:03:47.980 --> 00:03:49.980]  早期現在叫克里特
[00:03:49.980 --> 00:03:51.980]  早期叫格拉底
[00:03:51.980 --> 00:03:53.980]  所以我的音還沒變
[00:03:53.980 --> 00:03:55.980]  說得快點叫做
[00:03:55.980 --> 00:03:57.980]  舊式的名格拉底叫什麼
[00:03:57.980 --> 00:03:59.980]  就是這樣
[00:03:59.980 --> 00:04:01.980]  我記得20年前剛出道的時候
[00:04:01.980 --> 00:04:03.980]  提多書的時候就是說格拉底
[00:04:03.980 --> 00:04:05.980]  但現在好些了
[00:04:05.980 --> 00:04:07.980]  克里特如果我說格
[00:04:07.980 --> 00:04:09.980]  拉底就會告訴你
[00:04:09.980 --> 00:04:11.980]  是黑口的
[00:04:11.980 --> 00:04:13.980]  當克里特的時候保羅留提多在克里特
[00:04:13.980 --> 00:04:15.980]  告訴你
[00:04:15.980 --> 00:04:17.980]  有些事他還沒做完
[00:04:17.980 --> 00:04:19.980]  所以他不能走
[00:04:19.980 --> 00:04:21.980]  他留提多在克里特
[00:04:21.980 --> 00:04:23.980]  這個地方
[00:04:23.980 --> 00:04:25.980]  就要做什麼
[00:04:25.980 --> 00:04:27.980]  保羅還沒做完的事
[00:04:27.980 --> 00:04:29.980]  就是要揀選領袖建立教會
[00:04:29.980 --> 00:04:31.980]  同樣當第二章的時候
[00:04:31.980 --> 00:04:33.980]  保羅就想起
[00:04:33.980 --> 00:04:35.980]  除了這個教會的領袖選手
[00:04:35.980 --> 00:04:37.980]  這些的
[00:04:37.980 --> 00:04:39.980]  哥哥姐姐弟弟妹妹
[00:04:39.980 --> 00:04:41.980]  就是家庭的成員是怎樣呢
[00:04:41.980 --> 00:04:43.980]  那他今天
[00:04:43.980 --> 00:04:45.980]  他就會寫這封信
[00:04:45.980 --> 00:04:47.980]  告訴提多聽
[00:04:47.980 --> 00:04:49.980]  你要怎樣去照顧
[00:04:49.980 --> 00:04:51.980]  提醒這些哥哥
[00:04:51.980 --> 00:04:53.980]  弟弟怎樣去帶領教會
[00:04:53.980 --> 00:04:55.980]  或者做一個信徒的本分
[00:04:55.980 --> 00:04:57.980]  你會發覺
[00:04:57.980 --> 00:04:59.980]  一路讀的時候
[00:04:59.980 --> 00:05:01.980]  這個是格拉底一個地方
[00:05:01.980 --> 00:05:03.980]  黃色戰車上看過了
[00:05:03.980 --> 00:05:05.980]  有機會去玩玩
[00:05:05.980 --> 00:05:07.980]  這個地方是地中海
[00:05:07.980 --> 00:05:09.980]  回來的時候
[00:05:09.980 --> 00:05:11.980]  這次裏面
[00:05:11.980 --> 00:05:13.980]  保羅呢
[00:05:13.980 --> 00:05:15.980]  他說這些老年人
[00:05:15.980 --> 00:05:17.980]  少年人
[00:05:17.980 --> 00:05:19.980]  你繼續看的時候
[00:05:19.980 --> 00:05:21.980]  爲什麼沒有兒童呢
[00:05:21.980 --> 00:05:23.980]  當日因爲在猶太的背景裏
[00:05:23.980 --> 00:05:25.980]  所有兒童的工作
[00:05:25.980 --> 00:05:27.980]  都像猶太人那樣交給家裏做
[00:05:27.980 --> 00:05:29.980]  所以呢
[00:05:29.980 --> 00:05:31.980]  兒童的工作不是不叫
[00:05:31.980 --> 00:05:33.980]  是擺在家裏做
[00:05:33.980 --> 00:05:35.980]  如果家裏好
[00:05:35.980 --> 00:05:37.980]  他的兒童工作好
[00:05:37.980 --> 00:05:39.980]  你說今天我們又不同
[00:05:39.980 --> 00:05:41.980]  今天可能有教會的兒童工作
[00:05:41.980 --> 00:05:43.980]  就算今天有兒童工作
[00:05:43.980 --> 00:05:45.980]  上面很多都是兒童工作者
[00:05:45.980 --> 00:05:47.980]  我可以告訴你
[00:05:47.980 --> 00:05:49.980]  你做到死
[00:05:49.980 --> 00:05:51.980]  如果家裏和你不配合
[00:05:51.980 --> 00:05:53.980]  你真的做得很辛苦
[00:05:53.980 --> 00:05:55.980]  你教一個小朋友祈禱
[00:05:55.980 --> 00:05:57.980]  就在主日裏面
[00:05:57.980 --> 00:05:59.980]  大概一個兩個小時
[00:05:59.980 --> 00:06:01.980]  也不是長期祈禱
[00:06:01.980 --> 00:06:03.980]  不然就走了
[00:06:03.980 --> 00:06:05.980]  可能只有5-10-20分鐘
[00:06:05.980 --> 00:06:07.980]  他一定不是很會祈禱
[00:06:07.980 --> 00:06:09.980]  如果他家裏不祈禱的話
[00:06:09.980 --> 00:06:11.980]  反過來
[00:06:11.980 --> 00:06:13.980]  你會發覺這些兒童工作者
[00:06:13.980 --> 00:06:15.980]  爲什麼這個小朋友是sharp一點呢
[00:06:15.980 --> 00:06:17.980]  是因爲他背後的父母
[00:06:17.980 --> 00:06:19.980]  天天
[00:06:19.980 --> 00:06:21.980]  見證着這個信仰
[00:06:21.980 --> 00:06:23.980]  所以今天我們不說兒童工作
[00:06:23.980 --> 00:06:25.980]  兒童工作落在大家的身上
[00:06:25.980 --> 00:06:27.980]  你想有一個
[00:06:27.980 --> 00:06:29.980]  懂得祈禱的兒童
[00:06:29.980 --> 00:06:31.980]  就要有什麼
[00:06:31.980 --> 00:06:33.980]  懂得祈禱的父母
[00:06:33.980 --> 00:06:35.980]  大家認不認同
[00:06:35.980 --> 00:06:37.980]  OK
[00:06:37.980 --> 00:06:41.980]  同樣你再繼續推薦
[00:06:41.980 --> 00:06:43.980]  有一個懂得念文的父母
[00:06:43.980 --> 00:06:45.980]  不,有一個懂得念文的兒童
[00:06:45.980 --> 00:06:47.980]  你懂得念文的父母
[00:06:47.980 --> 00:06:49.980]  同樣一樣一路推薦他
[00:06:49.980 --> 00:06:51.980]  不過我們怎麼推薦
[00:06:51.980 --> 00:06:53.980]  我們就回來在提多書
[00:06:53.980 --> 00:06:55.980]  我看看提多書二章好不好
[00:06:55.980 --> 00:06:57.980]  我們用啓應的方式
[00:06:57.980 --> 00:06:59.980]  讀完這十五節
[00:06:59.980 --> 00:07:01.980]  有兩個原因
[00:07:01.980 --> 00:07:03.980]  第一讓大家休息一下
[00:07:03.980 --> 00:07:05.980]  第二因爲他是對不同的人
[00:07:05.980 --> 00:07:07.980]  所以當你讀的時候
[00:07:07.980 --> 00:07:09.980]  有時可以休息一下
[00:07:09.980 --> 00:07:11.980]  好像別人跟你說話
[00:07:11.980 --> 00:07:13.980]  我們就lady first
[00:07:13.980 --> 00:07:15.980]  我們就請姐妹先讀單節
[00:07:15.980 --> 00:07:17.980]  然後弟兄讀雙節
[00:07:17.980 --> 00:07:19.980]  讀完這十五節
[00:07:19.980 --> 00:07:21.980]  有人讀七節有人讀八節
[00:07:21.980 --> 00:07:23.980]  應該不會太多
[00:07:23.980 --> 00:07:25.980]  [音樂]
[00:07:25.980 --> 00:07:27.980]  [音樂]
[00:07:27.980 --> 00:07:29.980]  [音樂]
[00:07:29.980 --> 00:07:31.980]  [音樂]
[00:07:31.980 --> 00:07:33.980]  [音樂]
[00:07:33.980 --> 00:07:35.980]  [音樂]
[00:07:35.980 --> 00:07:37.980]  [音樂]
[00:07:37.980 --> 00:07:39.980]  [音樂]
[00:07:39.980 --> 00:07:41.980]  [音樂]
[00:07:41.980 --> 00:07:43.980]  啓幕
[00:07:43.980 --> 00:07:45.980]  [音樂]
[00:07:45.980 --> 00:07:47.980]  [音樂]
[00:07:47.980 --> 00:07:49.980]  [音樂]
[00:07:49.980 --> 00:07:51.980]  [音樂]
[00:07:51.980 --> 00:07:57.980]  好指教少年婦人,愛丈夫愛兒女。
[00:08:20.980 --> 00:08:31.980]  熱語純傳,無可指責,叫那反對的人既無處可說我們的不是,便自覺羞愧。
[00:08:31.980 --> 00:08:48.980]  不可思拿動勢,要顯為忠誠,以知凡事尊榮我們救主神的道。
[00:08:50.980 --> 00:09:04.980]  教訓我們除去不敬虔的心,和世俗的情慾,在今世自首,公義,敬虔道人。
[00:09:13.980 --> 00:09:25.980]  他也為我們捨了自己,要贖我們脫離一切罪惡,又潔淨我們,特作自己的子民,以熱心為善。
[00:09:43.980 --> 00:09:53.980]  他也為我們捨了自己,要贖我們脫離一切罪惡,又潔淨我們,特作自己的子民,以熱心為善。
[00:10:13.980 --> 00:10:22.980]  在我進入經文之前,如果大家有聖經,今天真的奉勸大家拿著你的聖經,或者你的電話。
[00:10:22.980 --> 00:10:41.980]  當我看這本提多書的時候,是保羅寫給提多,如果按著保羅寫提摩太前書的時候,聖經都是神所默示,是上帝將他一個感覺對克里特教會,透過保羅去寫給他們。
[00:10:41.980 --> 00:10:45.980]  所以當我們看這本書的時候,我們要想一下保羅是怎樣看待這一羣人的。
[00:10:45.980 --> 00:10:57.980]  而當提多收到保羅的指引的時候,他又想一下他怎樣將這些指引去告訴這些弟兄姊妹。
[00:10:57.980 --> 00:11:10.980]  第三就是,你要想一下,作為2000年後的我們,當看到這些經文的時候,你會覺得是一個八股書,還是沒用,還是仍然是活用。
[00:11:10.980 --> 00:11:15.980]  當然我們相信是活用,我們就使用希望今天的信息來提醒我們。
[00:11:15.980 --> 00:11:22.980]  所以用這幾個角度,保羅的出發,提多收信是怎樣,和我們又怎樣看待。
[00:11:22.980 --> 00:11:28.980]  不過還有一樣東西,上次你都提過,克里特這間教會,我先講這兩天特別。
[00:11:28.980 --> 00:11:38.980]  這間教會在土耳其的地方,在外邦的地方,是保羅已經第三次宣教之後,經過就帶他去信耶穌。
[00:11:38.980 --> 00:11:42.980]  所以他們裏面有些文化,不是那麼容易處理的。
[00:11:42.980 --> 00:11:51.980]  他有兩種文化,在一章第十節說,這班人是不服約束,又貪喫,又貪不義之徒。
[00:11:51.980 --> 00:11:57.980]  你想一下這些情況,不受約束,又貪不義之徒。
[00:11:57.980 --> 00:12:05.980]  有些像一些很現代化的社會,因為講自由,怎會約束?
[00:12:05.980 --> 00:12:14.980]  第二,這班人會一章十二節,他常常講大話,好像一些惡獸一樣,又貪喫又懶。
[00:12:14.980 --> 00:12:18.980]  這些背景就影響著這間教會。
[00:12:18.980 --> 00:12:26.980]  即是說,第二章裏面,在講家庭裏面,所有的人都是這些文化在影響著他們。
[00:12:26.980 --> 00:12:39.980]  而保羅就關心著他們,透過提多去告訴他們,怎樣除去這些不服約束,貪不義之才,又喜歡講大話的情況。
[00:12:39.980 --> 00:12:43.980]  這幾樣其實都和基督的信仰是敵對的。
[00:12:43.980 --> 00:12:47.980]  所以保羅在這裏提醒提多,提多是一個很大的責任。
[00:12:47.980 --> 00:12:52.980]  因為保羅只是告訴提多,提多就要告訴他們,告訴會眾,怎樣怎樣。
[00:12:52.980 --> 00:12:58.980]  正如神告訴我,你要叫弟兄姊妹好好祈禱。
[00:12:58.980 --> 00:13:02.980]  神告訴我是容易的,但我要你們一起去祈禱,不容易。
[00:13:02.980 --> 00:13:05.980]  這個是提多裏面要堅信的情況。
[00:13:05.980 --> 00:13:11.980]  他要將保羅告訴他,這十五節,他要好好辯明給大家聽。
[00:13:11.980 --> 00:13:22.980]  好了,我們看下一張powerpoint裏面,我不知道有沒有做到那一張,就是以中為始的情況。
[00:13:22.980 --> 00:13:27.980]  有一張powerpoint是家庭制約成全教會。
[00:13:27.980 --> 00:13:37.980]  如果大家有聖經,你會更加捉得到就是,當保羅在第二章第一節開始的時候,這個是我們進入政間的引言。
[00:13:37.980 --> 00:13:44.980]  他說,但你所講的,總要合乎那純正的道理,是二章第一節。
[00:13:44.980 --> 00:13:55.980]  原來的意思就是說,所以你要配合保羅的特性的文筆,就是在第一章,剛才講的,第十節,他們是不服約束的。
[00:13:55.980 --> 00:14:06.980]  那班人常常講一些不是基督教的真理,所以他說你要配合,講一些純正的道理,這些纔是真正的。
[00:14:06.980 --> 00:14:12.980]  現在大家家裏有沒有鑽石水?我就沒有了,鑽石水就是說它很純。
[00:14:12.980 --> 00:14:25.980]  而保羅就說,如果今天用水的話,在提多書講的那一章,克里特教會裏面,大部份的人都在喝那些什麼?可能是山坑水,可能是在毒害他們。
[00:14:25.980 --> 00:14:32.980]  但是現在,保羅你要提多,你要告訴他,你要喝什麼?純正的,要喝鑽石水。
[00:14:32.980 --> 00:14:38.980]  OK?所以回家裝鑽石水不要找我,是你自己想法,不過我只是用這個例證。
[00:14:38.980 --> 00:14:49.980]  然後第十五節他說,我為什麼以忠為恥?他說這些事你要講明,勸誡人,用各等的權利讚美人,不可叫人偏看你。
[00:14:49.980 --> 00:14:59.980]  如果將第一節和第十五節一講完,就是我們等一下所講的,就是保羅要提醒提多,要鼓勵提醒提多人。
[00:14:59.980 --> 00:15:06.980]  所以接下來這三大段落,就是保羅請提多和他們這幫克里特教會的人講。
[00:15:06.980 --> 00:15:12.980]  第一是什麼呢?下一張powerpoint,家庭的制約,教會蒙恩。
[00:15:12.980 --> 00:15:23.980]  如果大家認識這一張powerpoint,你會發覺在大概五月的時候,香港有一個叫做愛爸媽,愛我家的行動。
[00:15:23.980 --> 00:15:35.980]  我不知道大家有沒有去行,不過只想這樣講,每一個家庭都是很重要,如果家庭成長健康,教會就會健康。
[00:15:35.980 --> 00:15:45.980]  用董伯伯的說法,教會健康怎樣?國家就健康,國家健康是什麼?神國道健康,很可惜。
[00:15:45.980 --> 00:15:52.980]  在這個末日的末日,魔鬼這個咆哮獅子最要吞噬的就是什麼?每一個家庭。
[00:15:52.980 --> 00:16:02.980]  如果你留意家庭的時候,由20世紀到21世紀,這足足100年以下的五樣東西都不斷衍生。
[00:16:02.980 --> 00:16:12.980]  第一,離婚率增加。可能在我們在座當中,都有一些在離婚率增加裡面的受傷人。
[00:16:12.980 --> 00:16:32.980]  記得上次你提到鐵達時錶,提多就是鐵達時了,不在乎什麼?就是這句話,正在影響人,我跟你離婚,因為不在乎天長地久。
[00:16:32.980 --> 00:16:44.980]  但在乎幾年前,我們曾經有一刻就算了,這個影響如果在我們當中,你只是還在你的愛情觀念,在婚姻裡面,是不在乎天長地久。
[00:16:44.980 --> 00:16:48.980]  我求主耶穌拿開這個價值觀,Amen?
[00:16:48.980 --> 00:17:00.980]  第二,丈夫和父親的影響力一路下降,Daddy不在家,香港可能好一點,日本就很厲害。
[00:17:00.980 --> 00:17:08.980]  基本上男生一出門,又長程車,從早到晚回來,可能小朋友都睡著了。
[00:17:08.980 --> 00:17:13.980]  所以當Daddy不在家的時候,父親的形象就沒有在這裡建立。
[00:17:13.980 --> 00:17:19.980]  當父親的形象建立不了的時候,在教會裡面,保羅提醒,父親,爸爸是教會的頭。
[00:17:19.980 --> 00:17:26.980]  你覺得這些年輕人將來怎麼可以承擔一個Man的承擔呢?
[00:17:26.980 --> 00:17:33.980]  變成蛇歸了。第三,婚外情的普遍增加。
[00:17:33.980 --> 00:17:42.980]  有一個說話,大陸多一點,香港少一點,個個有什麼?小三啊。
[00:17:42.980 --> 00:17:49.980]  大家聽過沒有?什麼叫小三,知不知道?家裡那個是阿爾,你是阿大嘛。
[00:17:49.980 --> 00:17:55.980]  所以第四就是職業母親增加,我想大部分這裡都是雙職的母親。
[00:17:55.980 --> 00:18:03.980]  雙職母親可以用陰,一個是雙人的雙,一個是家裡,一個是外面。
[00:18:03.980 --> 00:18:10.980]  但也是很受傷的傷,辛苦嗎?老公幾點起牀,你又幾點起牀,還要煮早餐給老公。
[00:18:10.980 --> 00:18:18.980]  然後他上班,你又上班,到他下班看電視,你就煮飯,洗衣服,摺衣服,吸塵。
[00:18:18.980 --> 00:18:25.980]  到他睡著覺的時候你還在做什麼?打點一切,傷不傷?雙職母親。
[00:18:25.980 --> 00:18:31.980]  如果你是丈夫,你旁邊那個是你太太,如果她是雙職母親,你要跟她說謝謝你,辛勞你了。
[00:18:31.980 --> 00:18:38.980]  丈夫,有沒有?有沒有這裡是雙職母親?你旁邊那個,我看到你全套,朱全套在這裡,OK。
[00:18:38.980 --> 00:18:50.980]  家庭成員的下降,今天很多都是一仔政策,特別是大陸。
[00:18:50.980 --> 00:18:57.980]  有什麼不好呢?不懂得怎麼去交流,不懂得怎麼相愛。
[00:18:57.980 --> 00:19:08.980]  縱然兩個經常都會,媽媽,爸爸,哥哥,姐姐欺負我,其實這些聲音都挺好聽的,是不是?
[00:19:08.980 --> 00:19:16.980]  這些呢,雖然你現在想聽回,我都沒得聽了,有得聽的那些不妨繼續把握是六日音。
[00:19:16.980 --> 00:19:21.980]  這個是家庭裡面的鼓勵和諧。
[00:19:21.980 --> 00:19:28.980]  所以我的小結就是,在這個家庭裡面,一男一女,一夫一妻,一生一世,一心一意。
[00:19:28.980 --> 00:19:34.980]  在由克里特的時代到今天,似乎是一個理想的空談。
[00:19:34.980 --> 00:19:40.980]  我再講一次,一男一女,一夫一妻,一生一世,一心一意,似乎是理想的空談。
[00:19:40.980 --> 00:19:47.980]  但是,剛纔看回那張powerpoint,基督的信仰是可以轉變這個文化的。
[00:19:47.980 --> 00:19:54.980]  上一張,不是這一張,基督的信仰是可以轉變文化,可以轉變家庭,可以為炎為剛。
[00:19:54.980 --> 00:20:01.980]  所以一男一女,一夫一妻,一生一世,一心一意,在基督的信仰裡面,不是空談,是什麼?
[00:20:01.980 --> 00:20:08.980]  是實際,告訴大家,一生一世,是實際的,一心一意,一三一四。
[00:20:08.980 --> 00:20:20.980]  所以只有這一張powerpoint告訴我們,基督的信仰是可以轉變文化,和基督的生命,和他的價值,他的生活,可以抗衡這個文化。
[00:20:20.980 --> 00:20:29.980]  我記得在這次走的時候,我那天拼了命,其中一個人哭了出來,耶穌得勝!
[00:20:29.980 --> 00:20:34.980]  旁邊有一個人在走,他說,我們沒有信仰的,你可不可以不叫這些?
[00:20:34.980 --> 00:20:44.980]  讓我想到一兩,原來一些沒有信仰的人,他們都有些基本的價值,他們想維繫愛爸媽,愛我家的。
[00:20:44.980 --> 00:20:53.980]  即是說,今天,在這個世界的當中裡面,縱然有些人沒有信仰耶穌,但是他們的價值觀好像和上帝很相似。
[00:20:53.980 --> 00:21:10.980]  所以我想說的是,今天,在克里特教會也好,在今天的教會也好,這個愛這個家庭有些解體,我們需要面對這個解體的時候,我們要回到聖經裡面。
[00:21:10.980 --> 00:21:24.980]  聖經怎麼說呢?我們看看保羅在提多書,提醒提多,怎麼和以下的人說。好,我們看看這些powerpoint。
[00:21:24.980 --> 00:21:39.980]  我可以分為有五類人,第一類人在第二節,是一些年老的人。我在座當中,對於保羅是年老,我不知道怎麼定義,因為他叫提摩泰還是少年人。
[00:21:39.980 --> 00:21:54.980]  所以我覺得除了歲數之外,心態也很重要。有個人記得自己是譚詠麟的,請舉手,即是二十五歲。你沒有嗎?我經常覺得我活在二十五歲的狀況。
[00:21:54.980 --> 00:22:13.980]  在這裡當中,我先說說,在第二節他說勸老年人要節制端莊自首,在信心、愛心、忍耐上都要純全無可,即是無私的時候,我想說克里特教會信耶穌的信徒不多於十年。
[00:22:13.980 --> 00:22:31.980]  所以當大家是老年人的時候,你不要想著那些三哥、陳生、高志強,不是那類人,那類人信了耶穌很久,所以他們有很多基督的信仰,聖經的知識,但克里特教會不是,那些可能信了三至五年。
[00:22:31.980 --> 00:22:47.980]  你想想,一個長者信了三年,在他們腦中的退化記憶中,他要怎樣去洗脫他們舊時的價值觀是不容易的。所謂保羅關心的是一羣他屬靈的哥哥姐姐,就是這羣老年人。
[00:22:47.980 --> 00:23:05.980]  用我們今天說的燈綠、星鮮那些,知道什麼叫星鮮嗎?Sinia,即是六十、七十。回到聖經,他說勸這些老年人只有兩件事,用我的powerpoint,就是生活的態度要有節制、端莊自首。
[00:23:05.980 --> 00:23:21.980]  我剛才說,當你看這段經文的時候,要想想克里特教會的背景,保羅的想法,這羣人以前講慣大話,沒有約束,你想想那羣長者,當他們五十歲是長者好嗎?
[00:23:21.980 --> 00:23:37.980]  五十年,從小朋友到今天,都說不需要約束了,說一下大話很平常的,突然間我信了耶穌,有一些改變,除了聖靈會帶領他改變之外,有一些很實際的,是什麼改變呢?是基督的信仰。
[00:23:37.980 --> 00:23:53.980]  當時沒有四福音,什麼都沒有,是保羅在他的領受當中,從舊約再在當中的經歷,怎樣耶穌的講法,將他轉化成為他個人一個領受的書信。
[00:23:53.980 --> 00:24:22.980]  提多提多告訴你,要在生活的態度,做這三件事,節制就節制,好嗎?很清楚,凡事都是節制,沒有人家有事不容易節制,我記得有一次,很久以前我來教會,第一次和長青去旅行,長青,即是六十歲以上,去到某個地方喫自助餐,有一個伯伯,我想問,
[00:24:22.980 --> 00:24:45.980]  如果你去喫自助餐,你會先喫什麼?每個人都是熱薰,好喫的,這個伯伯很特別,我就問何太,為什麼這個伯伯這麼喜歡喫那樣東西,喫完一下又一下,全程什麼都不喫,就喫那樣東西,你知道是什麼嗎?雪糕。
[00:24:45.980 --> 00:25:14.980]  何太說,哎呀,牧師,即是當時我楊生,你見到快點制止他,因為他有糖尿病,他家人是長期禁止他喫甜品,那天去到,好像放假一樣,哇,一杯之後,坐下來喫完,又一杯,第三杯,所以我在觀察裡面,我覺得為什麼這麼奇怪才問何太,節制啊,不容易的,節制是多難的。
[00:25:14.980 --> 00:25:43.980]  如果再用深一點的話,就是自律,當然,端莊、自首,這個都是要說他們有規有矩,不服約束就是這樣,不受約束,是不是?好,接著,保羅就在信仰的情況,信仰要健全,在這裡他要說,他們要在信心、愛心和忍耐上,是要純全無恥,純全這個字不斷出現,即是清水衛生的東西一樣。
[00:25:43.980 --> 00:26:00.980]  有人解釋,將這個忍耐的字,看回這個字根,是和盼望有關,即是說這個長者裡面,他們除了在生活的態度之外,他在信仰的健全裡面,信、望、愛,他們是精準的。
[00:26:00.980 --> 00:26:29.980]  保羅提醒提多,第一樣要這班長者,有個最好的根基的模範在家裡,因為家裡有一寶,有一老,如有一寶,是不是?所以這個除了中國文化之外,西方都一樣,你不要想著西方不理這些長者,其實他們都很尊重長者,所以當這班長者,這班老年人的時候,他這種的生活態度和信仰健全穩定的時候,
