
[00:00:00.000 --> 00:00:02.000]  好 弟兄姊妹 早晨
[00:02:09.000 --> 00:02:11.000]  我們將要看的這卷書卷
[00:02:11.000 --> 00:02:13.000]  《彈耳理書》
[00:02:13.000 --> 00:02:16.000]  在《彈耳理書》裡面有幾樣東西
[00:02:16.000 --> 00:02:19.000]  我首先想在這裡提出
[00:02:19.000 --> 00:02:25.000]  很多時候我們看《彈耳理書》的前設
[00:02:25.000 --> 00:02:30.000]  就認為《彈耳理書》是一卷先知書
[00:02:30.000 --> 00:02:33.000]  所以先知書就是說
[00:02:33.000 --> 00:02:36.000]  他每樣東西都先知道多少少
[00:02:36.000 --> 00:02:40.000]  然後告訴他的聽眾知道
[00:02:40.000 --> 00:02:42.000]  於是乎久而久之
[00:02:42.000 --> 00:02:46.000]  很多信徒對於先知書的看法
[00:02:46.000 --> 00:02:50.000]  就是先知書是一種預言的體裁
[00:02:50.000 --> 00:02:53.000]  但《彈耳理書》甚至是被指為
[00:02:53.000 --> 00:02:57.000]  好像在新約的啟示錄一樣
[00:02:57.000 --> 00:03:01.000]  成為了很多信徒去揣摩時代
[00:03:01.000 --> 00:03:07.000]  或者揣摩自己的生命生活的一種方式
[00:03:07.000 --> 00:03:09.000]  或者途徑
[00:03:09.000 --> 00:03:12.000]  但是當我們仔細去看
[00:03:12.000 --> 00:03:17.000]  在《舊約聖經》裡面的記載
[00:03:17.000 --> 00:03:22.000]  談及到有關於《彈耳理書》的分類的時候
[00:03:22.000 --> 00:03:26.000]  我們竟然發現到一個很多信徒
[00:03:26.000 --> 00:03:29.000]  尤其是基督徒不知道的事實
[00:03:29.000 --> 00:03:31.000]  就是《彈耳理書》
[00:03:31.000 --> 00:03:34.000]  本身在猶太人的書卷分類裡面
[00:03:34.000 --> 00:03:38.000]  是不屬於先知書的一部份
[00:03:38.000 --> 00:03:41.000]  它是屬於寫作的部份
[00:03:41.000 --> 00:03:43.000]  而在寫作裡面
[00:03:43.000 --> 00:03:45.000]  如果大家更清楚熟悉
[00:03:45.000 --> 00:03:47.000]  在猶太人的書卷裡面
[00:03:47.000 --> 00:03:52.000]  寫作是包括一些以下所列舉的書卷
[00:03:52.000 --> 00:03:58.000]  譬如詩篇、針言、約伯記
[00:03:58.000 --> 00:04:02.000]  或者我們所稱為的雅歌
[00:04:02.000 --> 00:04:04.000]  以及我們很多時候
[00:04:04.000 --> 00:04:07.000]  很多時候不認識的書卷
[00:04:07.000 --> 00:04:12.000]  譬如《路德記》、《耶利米埃歌》
[00:04:12.000 --> 00:04:17.000]  《傳道書》、《以斯帖記》
[00:04:17.000 --> 00:04:22.000]  《尼希米記》和《歷代至上》
[00:04:22.000 --> 00:04:27.000]  這些書卷與《彈耳理書》都並列為寫作
[00:04:27.000 --> 00:04:31.000]  為什麼有這樣的安排呢?
[00:04:31.000 --> 00:04:37.000]  在研究或者了解聖經的教導的時候
[00:04:37.000 --> 00:04:41.000]  今天的信徒落在一個局面
[00:04:41.000 --> 00:04:44.000]  就是都是聖經而已
[00:04:44.000 --> 00:04:48.000]  講了出來最重要是適合我使用
[00:04:48.000 --> 00:04:51.000]  尤其是在近幾十年裡面
[00:04:51.000 --> 00:04:54.000]  很多時候色經學的當中
[00:04:54.000 --> 00:04:56.000]  很懂得去推廣
[00:04:56.000 --> 00:04:59.000]  就是說聖經要適合用
[00:04:59.000 --> 00:05:04.000]  所以特別那種所謂三重的色經方法
[00:05:04.000 --> 00:05:07.000]  第一就是observation 觀察
[00:05:07.000 --> 00:05:10.000]  第二interpretation 解釋
[00:05:10.000 --> 00:05:13.000]  第三是使用 application
[00:05:13.000 --> 00:05:16.000]  很多時候我們就將這種觀念
[00:05:16.000 --> 00:05:19.000]  套入了我們去看不同的書卷
[00:05:19.000 --> 00:05:22.000]  不要管聖經它本身屬於什麼文體
[00:05:22.000 --> 00:05:27.000]  不要管聖經本身它屬於哪一個分類
[00:05:27.000 --> 00:05:30.000]  總之讀到適合就使用
[00:05:30.000 --> 00:05:33.000]  這種說法或者這種觀念
[00:05:33.000 --> 00:05:37.000]  我希望透過我們一起去看《彈耳理書》的時候
[00:05:37.000 --> 00:05:39.000]  能夠幫助到弟兄姊妹
[00:05:39.000 --> 00:05:42.000]  你們能夠去重新去掌握
[00:05:42.000 --> 00:05:45.000]  聖經每一卷它寫的時候
[00:05:45.000 --> 00:05:47.000]  都有它的動機
[00:05:47.000 --> 00:05:49.000]  有它的目的在裡面
[00:05:49.000 --> 00:05:54.000]  而如果《彈耳理書》是被分類成為
[00:05:54.000 --> 00:05:58.000]  好像詩篇或者歷代誌
[00:05:58.000 --> 00:06:04.000]  甚至好像我們叫做《以詩帖記》
[00:06:04.000 --> 00:06:07.000]  這一類型的書卷的時候
[00:06:07.000 --> 00:06:13.000]  我們就必須要了解到它的歷史性
[00:06:13.000 --> 00:06:16.000]  所以當我們去讀聖經的時候
[00:06:16.000 --> 00:06:20.000]  一定要去掌握它的歷史性
[00:06:20.000 --> 00:06:22.000]  有些人就說 洪官不就是諾穆斯
[00:06:22.000 --> 00:06:24.000]  所以我就要將《彈耳理書》裡面
[00:06:24.000 --> 00:06:26.000]  所有所指的東西
[00:06:26.000 --> 00:06:28.000]  全部套回歷史裡面
[00:06:28.000 --> 00:06:32.000]  每一個片段能夠使它能夠對應歷史
[00:06:32.000 --> 00:06:37.000]  那就證明了聖經《彈耳理書》的預言是準確
[00:06:37.000 --> 00:06:40.000]  在研究歷史性這個題目上面
[00:06:40.000 --> 00:06:44.000]  不是說對現的問題
[00:06:44.000 --> 00:06:47.000]  歷史性其實是談論到
[00:06:47.000 --> 00:06:49.000]  那卷書寫出來的時候
[00:06:49.000 --> 00:06:54.000]  它在歷史的角度裡面所擔當的角色
[00:06:54.000 --> 00:06:56.000]  我再重申一次
[00:06:56.000 --> 00:06:59.000]  historicity 歷史性
[00:06:59.000 --> 00:07:01.000]  或者歷史學這東西
[00:07:01.000 --> 00:07:04.000]  其實不是說它對應歷史有多準確
[00:07:04.000 --> 00:07:07.000]  所以《彈耳理書》不是用來做
[00:07:07.000 --> 00:07:10.000]  對應歷史來說聖經有多準確
[00:07:10.000 --> 00:07:12.000]  這個不是它的主題
[00:07:12.000 --> 00:07:16.000]  歷史性在《彈耳理書》裡面
[00:07:16.000 --> 00:07:19.000]  是告訴我們彈耳理
[00:07:19.000 --> 00:07:22.000]  它在歷史發展的氛圍裡面
[00:07:22.000 --> 00:07:24.000]  它擔當的角色
[00:07:24.000 --> 00:07:27.000]  如果大家去看我們教會
[00:07:27.000 --> 00:07:30.000]  今年的程序表封面的時候
[00:07:30.000 --> 00:07:33.000]  你會看到我們今年的教會的主題
[00:07:33.000 --> 00:07:38.000]  也是出自於《彈耳理書》第一章第八節
[00:07:38.000 --> 00:07:40.000]  我們還沒講第一章第八節
[00:07:40.000 --> 00:07:42.000]  下一課就會講
[00:07:42.000 --> 00:07:49.000]  但是這個標題是說 不容玷污自己的神國子民
[00:07:49.000 --> 00:07:51.000]  原來在《彈耳理書》裡面
[00:07:51.000 --> 00:07:53.000]  有一個很重要的訊息
[00:07:53.000 --> 00:07:59.000]  就是要告訴所有屬主的子民
[00:07:59.000 --> 00:08:01.000]  我不想用基督徒這個說法
[00:08:01.000 --> 00:08:03.000]  因為基督徒這個說法
[00:08:03.000 --> 00:08:07.000]  已經用到被污染了
[00:08:07.000 --> 00:08:10.000]  今天很多自稱為基督徒的人
[00:08:10.000 --> 00:08:13.000]  其實跟一個不信耶穌
[00:08:13.000 --> 00:08:16.000]  不信上帝的人是沒有分別的
[00:08:16.000 --> 00:08:20.000]  我想強調的是 屬神的子民
[00:08:20.000 --> 00:08:23.000]  屬神的子民活在今個世代裡面
[00:08:23.000 --> 00:08:25.000]  是雖然在世
[00:08:25.000 --> 00:08:29.000]  但不為這個世界所玷污
[00:08:29.000 --> 00:08:33.000]  而這個正正就是《彈耳理書》裡面所講的主題
[00:08:33.000 --> 00:08:38.000]  而這個主題是發展在歷史的層次裡面
[00:08:38.000 --> 00:08:41.000]  在這個歷史的空間當中
[00:08:41.000 --> 00:08:47.000]  《彈耳理》怎樣與他三個的同伴
[00:08:47.000 --> 00:08:49.000]  能夠在這個歷史當中
[00:08:49.000 --> 00:08:54.000]  怎樣扮演好他們作為神子民的角色呢
[00:08:54.000 --> 00:08:58.000]  而這個角色扮演好的目的是什麼呢
[00:08:58.000 --> 00:09:02.000]  這個就是《彈耳理書》要強調的地方
[00:09:02.000 --> 00:09:04.000]  就好像今天我們作為信徒
[00:09:04.000 --> 00:09:08.000]  上帝擺了我們在一個特定的角色裡面
[00:09:08.000 --> 00:09:11.000]  例如 例如我們有工作的
[00:09:11.000 --> 00:09:14.000]  我們在我們的工作環境裡面
[00:09:14.000 --> 00:09:16.000]  譬如你在銀行做事
[00:09:16.000 --> 00:09:18.000]  你在金融機構裡面做事
[00:09:18.000 --> 00:09:21.000]  你可能在科技公司裡面做事
[00:09:21.000 --> 00:09:24.000]  甚至可能你在醫務界
[00:09:24.000 --> 00:09:28.000]  你的角色是怎樣在當中扮演呢
[00:09:28.000 --> 00:09:30.000]  你說 牧師 我沒有工作了
[00:09:30.000 --> 00:09:34.000]  那就感謝主 因為你不用工作
[00:09:34.000 --> 00:09:35.000]  我退休了
[00:09:35.000 --> 00:09:36.000]  那我就是沒有角色
[00:09:36.000 --> 00:09:37.000]  不是啊
[00:09:37.000 --> 00:09:41.000]  你退了休 你有退休的角色
[00:09:41.000 --> 00:09:43.000]  就好像你是家庭主婦一樣
[00:09:43.000 --> 00:09:45.000]  或者是家庭主夫一樣
[00:09:45.000 --> 00:09:47.000]  你都有個角色在裡面的
[00:09:47.000 --> 00:09:49.000]  而上帝擺你在那個角色
[00:09:49.000 --> 00:09:51.000]  你怎樣去擔當好這個角色
[00:09:51.000 --> 00:09:55.000]  能夠讓人去看到上帝的子民
[00:09:55.000 --> 00:09:58.000]  是怎樣在這個角色裡面活出來
[00:09:58.000 --> 00:10:01.000]  並且最重要的是怎樣介紹他們認識上帝
[00:10:01.000 --> 00:10:07.000]  這個過程就是《達爾里書》裡面的主旨
[00:10:07.000 --> 00:10:11.000]  就好像今年2025年
[00:10:11.000 --> 00:10:16.000]  我們知道美國選了一個新的總統一樣
[00:10:16.000 --> 00:10:19.000]  這個總統上任有幾天了
[00:10:19.000 --> 00:10:22.000]  他好像1月不知道幾號
[00:10:22.000 --> 00:10:23.000]  20號啊
[00:10:23.000 --> 00:10:26.000]  1月20號登 不是登基
[00:10:26.000 --> 00:10:29.000]  1月20號他宣誓 對吧
[00:10:29.000 --> 00:10:31.000]  到現在這個時間
[00:10:31.000 --> 00:10:33.000]  現在今年3月幾號
[00:10:33.000 --> 00:10:34.000]  3月
[00:10:34.000 --> 00:10:38.000]  都接近兩個月了 對吧
[00:10:38.000 --> 00:10:40.000]  他在這兩個月裡面
[00:10:40.000 --> 00:10:43.000]  所展現出來的是什麼呢
[00:10:43.000 --> 00:10:45.000]  就是使得整個世界
[00:10:45.000 --> 00:10:49.000]  很多的規矩將他顛覆
[00:10:49.000 --> 00:10:51.000]  甚至我們加拿大
[00:10:51.000 --> 00:10:53.000]  都被他顛覆的
[00:10:53.000 --> 00:10:55.000]  在他旁邊
[00:10:55.000 --> 00:10:58.000]  所以我們剛剛就有個新的總理
[00:10:58.000 --> 00:11:01.000]  叫做Mark Kenny
[00:11:01.000 --> 00:11:03.000]  Kenny Kenny
[00:11:03.000 --> 00:11:05.000]  Kenny 是吧
[00:11:05.000 --> 00:11:11.000]  為什麼在這麼短的時間裡面
[00:11:11.000 --> 00:11:13.000]  這個總統
[00:11:13.000 --> 00:11:18.000]  將整個世界顛覆成這樣的現象呢
[00:11:18.000 --> 00:11:22.000]  而我們在這個世界裡面
[00:11:22.000 --> 00:11:23.000]  作為信徒
[00:11:23.000 --> 00:11:29.000]  又怎樣在當中去活呢
[00:11:29.000 --> 00:11:31.000]  我想過去這兩個月裡面
[00:11:31.000 --> 00:11:33.000]  大家不斷每一天
[00:11:33.000 --> 00:11:35.000]  當你去看新聞的時候
[00:11:35.000 --> 00:11:38.000]  你都會只會有一個回應
[00:11:38.000 --> 00:11:40.000]  這個世界好像完全
[00:11:40.000 --> 00:11:46.000]  不在我們可以掌握之下去運作
[00:11:46.000 --> 00:11:47.000]  但是究竟是不是變成
[00:11:47.000 --> 00:11:49.000]  第51個州呢
[00:11:49.000 --> 00:11:52.000]  我個人覺得是不會的
[00:11:52.000 --> 00:11:54.000]  為什麼呢
[00:11:54.000 --> 00:11:57.000]  吃飯再說
[00:11:57.000 --> 00:12:00.000]  免得放上網給別人知道
[00:12:00.000 --> 00:12:03.000]  但是大興節目
[00:12:03.000 --> 00:12:05.000]  這個世界好像完全是
[00:12:05.000 --> 00:12:09.000]  出了我們能夠控制的範圍
[00:12:09.000 --> 00:12:13.000]  你有沒有留意在你工作範圍當中
[00:12:13.000 --> 00:12:14.000]  很多東西都完全是
[00:12:14.000 --> 00:12:16.000]  out of your control
[00:12:16.000 --> 00:12:20.000]  完全是出於你能控制的範圍
[00:12:20.000 --> 00:12:23.000]  我很記得以前我在公司裡面工作
[00:12:23.000 --> 00:12:25.000]  很多年前
[00:12:25.000 --> 00:12:27.000]  你有沒有留意你上司身邊
[00:12:27.000 --> 00:12:30.000]  肯定有一兩個他的愛將
[00:12:30.000 --> 00:12:33.000]  愛將有什麼特色呢
[00:12:33.000 --> 00:12:36.000]  當你見到愛將做事
[00:12:36.000 --> 00:12:38.000]  做到很拿手都好
[00:12:38.000 --> 00:12:41.000]  老闆都很看他的
[00:12:41.000 --> 00:12:42.000]  但是如果你自己
[00:12:42.000 --> 00:12:44.000]  有多努力都好
[00:12:44.000 --> 00:12:48.000]  做多倍努力都好
[00:12:48.000 --> 00:12:51.000]  經濟肯定不會想到你的
[00:12:51.000 --> 00:12:55.000]  而且甚至可能你做了的成績
[00:12:55.000 --> 00:12:58.000]  會被這些你老闆
[00:12:58.000 --> 00:13:02.000]  所看中的愛將所奪取的
[00:13:02.000 --> 00:13:07.000]  那你不是說很不公平
[00:13:07.000 --> 00:13:09.000]  是不是好像加拿大那樣
[00:13:09.000 --> 00:13:10.000]  你加我關稅
[00:13:10.000 --> 00:13:13.000]  我斷你的電線
[00:13:13.000 --> 00:13:15.000]  斷吧
[00:13:15.000 --> 00:13:16.000]  斷你夠膽斷
[00:13:16.000 --> 00:13:18.000]  我就加多你多倍
[00:13:18.000 --> 00:13:21.000]  你立刻要退縮
[00:13:21.000 --> 00:13:23.000]  這種完全超出了
[00:13:23.000 --> 00:13:27.000]  我們自己能力所做的情況
[00:13:27.000 --> 00:13:29.000]  又好像想起過去
[00:13:29.000 --> 00:13:32.000]  三四年裡面這個
[00:13:32.000 --> 00:13:34.000]  COVID-19
[00:13:34.000 --> 00:13:35.000]  武漢肺炎
[00:13:35.000 --> 00:13:37.000]  不是 對不起
[00:13:37.000 --> 00:13:39.000]  給了個名字 很漂亮
[00:13:39.000 --> 00:13:43.000]  新冠狀病毒肺炎
[00:13:43.000 --> 00:13:44.000]  你有沒有試過
[00:13:44.000 --> 00:13:45.000]  你公司的老闆跟你說
[00:13:45.000 --> 00:13:49.000]  如果你不打這些疫苗的針
[00:13:49.000 --> 00:13:51.000]  你就不要上班了
[00:13:51.000 --> 00:13:52.000]  不上班
[00:13:52.000 --> 00:13:54.000]  你說是不是很高呼萬歲
[00:13:54.000 --> 00:13:57.000]  不是 不上班就是沒工資
[00:13:57.000 --> 00:14:01.000]  你被迫著給他打
[00:14:01.000 --> 00:14:03.000]  你不打針 你就不能上班
[00:14:03.000 --> 00:14:05.000]  結果現在打了針的人
[00:14:05.000 --> 00:14:06.000]  很多就發覺有很多
[00:14:06.000 --> 00:14:08.000]  不明來歷的病
[00:14:08.000 --> 00:14:10.000]  那是什麼原因
[00:14:10.000 --> 00:14:12.000]  這個世界完全好像
[00:14:12.000 --> 00:14:16.000]  出在我們個人能力的範圍之內
[00:14:16.000 --> 00:14:18.000]  甚至在你自己的健康上
[00:14:18.000 --> 00:14:22.000]  你似乎失去了你自己的自主
[00:14:22.000 --> 00:14:24.000]  我們不禁就在這個情況
[00:14:24.000 --> 00:14:25.000]  要問
[00:14:25.000 --> 00:14:26.000]  在這樣的情況
[00:14:26.000 --> 00:14:30.000]  究竟這個世界是哪一個話事呢
[00:14:30.000 --> 00:14:31.000]  而我們作為信徒
[00:14:31.000 --> 00:14:33.000]  在這個世代裡面
[00:14:33.000 --> 00:14:36.000]  又會不會動搖到
[00:14:36.000 --> 00:14:38.000]  我們一路所講
[00:14:38.000 --> 00:14:45.000]  我們這位上帝是掌管世界的主呢
[00:14:45.000 --> 00:14:49.000]  所以丹爾里書其實就是針對這個題目
[00:14:49.000 --> 00:14:50.000]  為什麼
[00:14:50.000 --> 00:14:53.000]  因為丹爾里所活著的時代
[00:14:53.000 --> 00:14:57.000]  正正就是在一個這樣的年代裡面
[00:14:57.000 --> 00:14:59.000]  丹爾里與及他的朋友
[00:14:59.000 --> 00:15:03.000]  甚至與他一起被擄的同伴
[00:15:03.000 --> 00:15:06.000]  他們個個都是皇室的成員
[00:15:06.000 --> 00:15:09.000]  他們流到這個外邦的世界
[00:15:09.000 --> 00:15:11.000]  巴比倫的裡面
[00:15:11.000 --> 00:15:14.000]  完全出了他們自己的能力
[00:15:14.000 --> 00:15:15.000]  而這個正正就是
[00:15:15.000 --> 00:15:19.000]  今天我們所看的這段聖經的背景
[00:15:19.000 --> 00:15:22.000]  今天我只是講一下背景而已
[00:15:22.000 --> 00:15:23.000]  但是在這個背景裡面
[00:15:23.000 --> 00:15:25.000]  已經有很豐富的教導
[00:15:25.000 --> 00:15:26.000]  值得我們去學習
[00:15:26.000 --> 00:15:27.000]  讓我們一起看這節目
[00:15:27.000 --> 00:15:31.000]  我們再次打開丹爾里書第一章
[00:15:31.000 --> 00:15:34.000]  我們去讀一下這段經文
[00:15:34.000 --> 00:15:35.000]  不是很長的
[00:15:35.000 --> 00:15:37.000]  第一和第二節
[00:15:37.000 --> 00:15:39.000]  與及第二十一節
[00:15:39.000 --> 00:15:42.000]  就是第一章的最後尾一節
[00:15:42.000 --> 00:15:44.000]  為什麼有這個結構去讀呢
[00:15:44.000 --> 00:15:45.000]  因為其實這個正正就是
[00:15:45.000 --> 00:15:47.000]  那個空間時間的記載
[00:15:47.000 --> 00:15:51.000]  也都同時間反映回這個
[00:15:51.000 --> 00:15:54.000]  丹爾里書的寫作的結構
[00:15:54.000 --> 00:15:57.000]  原來在研究丹爾里書裡面
[00:15:57.000 --> 00:15:58.000]  我們會發現到
[00:15:58.000 --> 00:16:01.000]  在丹爾里書單單的第一章當中
[00:16:01.000 --> 00:16:04.000]  我們發覺已經有一個叫做層疊式
[00:16:04.000 --> 00:16:09.000]  或者我們叫做三文治式的結構
[00:16:09.000 --> 00:16:10.000]  希臘文就很容易讀
[00:16:10.000 --> 00:16:12.000]  Chaotric Structure
[00:16:12.000 --> 00:16:13.000]  一層一層地疊
[00:16:13.000 --> 00:16:16.000]  由外層一直疊到外層
[00:16:16.000 --> 00:16:17.000]  好像你吃的那些
[00:16:17.000 --> 00:16:20.000]  剛剛去完日本旅行的那些千層蛋糕
[00:16:20.000 --> 00:16:22.000]  最表面那層和最底那層
[00:16:22.000 --> 00:16:24.000]  原來是同一個料理
[00:16:24.000 --> 00:16:25.000]  中間一層一層地疊
[00:16:25.000 --> 00:16:29.000]  咦 有沒有千層糕吃啊 今天
[00:16:29.000 --> 00:16:34.000]  回想起來有千層糕
[00:16:34.000 --> 00:16:37.000]  我們就看看這個結構
[00:16:37.000 --> 00:16:38.000]  每次你想一下
[00:16:38.000 --> 00:16:40.000]  你去吃千層糕的時候
[00:16:40.000 --> 00:16:42.000]  你就想起丹爾里書了
[00:16:42.000 --> 00:16:44.000]  好 我一起讀一下 好嗎
[00:16:44.000 --> 00:16:45.000]  第一和第二節
[00:16:45.000 --> 00:16:47.000]  與及第二十一節
[00:16:47.000 --> 00:16:52.000]  我先拿一張大字聖經
[00:16:52.000 --> 00:16:54.000]  好 我一起讀
[00:16:54.000 --> 00:16:59.000]  由大王約亞經在位第三年
[00:16:59.000 --> 00:17:04.000]  巴比倫王尼布加利撒到耶路撒冷
[00:17:04.000 --> 00:17:06.000]  將城圍困
[00:17:06.000 --> 00:17:11.000]  主將由大王約亞經並神殿中
[00:17:11.000 --> 00:17:15.000]  器命的幾份交給他手
[00:17:15.000 --> 00:17:19.000]  他就把這器命帶到士拿地
[00:17:19.000 --> 00:17:22.000]  收入他神的廟裡
[00:17:22.000 --> 00:17:25.000]  放在他神的附中
[00:17:25.000 --> 00:17:27.000]  第二十一節
[00:17:27.000 --> 00:17:32.000]  看不到先
[00:17:32.000 --> 00:17:33.000]  OK
[00:17:33.000 --> 00:17:36.000]  都蔡老是黃元年
[00:17:36.000 --> 00:17:39.000]  但以你還在
[00:17:39.000 --> 00:17:41.000]  你說牧師讀到真是
[00:17:41.000 --> 00:17:43.000]  好勒勒咳咳
[00:17:43.000 --> 00:17:45.000]  為什麼這樣呢
[00:17:45.000 --> 00:17:47.000]  為什麼聖經的結構
[00:17:47.000 --> 00:17:49.000]  是這麼有趣呢
[00:17:49.000 --> 00:17:51.000]  那我們去詳細看一看
[00:17:51.000 --> 00:17:54.000]  這段聖經說些什麼先
[00:17:54.000 --> 00:17:55.000]  好嗎
[00:17:55.000 --> 00:17:56.000]  一開始
[00:17:56.000 --> 00:17:58.000]  我們從這段聖經裡面
[00:17:58.000 --> 00:18:02.000]  我們會看到有一個時段
[00:18:02.000 --> 00:18:05.000]  在這個時段裡面
[00:18:05.000 --> 00:18:06.000]  就是由
[00:18:06.000 --> 00:18:12.000]  由大王約亞經在位第三年
[00:18:12.000 --> 00:18:14.000]  一路延展到第一章的
[00:18:14.000 --> 00:18:16.000]  第二十一節的
[00:18:16.000 --> 00:18:21.000]  蔡老是黃元年
[00:18:21.000 --> 00:18:25.000]  但以你還在
[00:18:25.000 --> 00:18:28.000]  這個首先記載了一個時間
[00:18:28.000 --> 00:18:32.000]  和一個人物
[00:18:32.000 --> 00:18:34.000]  我們先看看這個人物
[00:18:34.000 --> 00:18:39.000]  但以你還在
[00:18:39.000 --> 00:18:40.000]  咦似乎這個
[00:18:40.000 --> 00:18:43.000]  但以你從作者的記載裡面
[00:18:43.000 --> 00:18:47.000]  他是一個活了頗長時間的
[00:18:47.000 --> 00:18:49.000]  一個人物來的
[00:18:49.000 --> 00:18:52.000]  那個時間由
[00:18:52.000 --> 00:18:53.000]  這個的
[00:18:53.000 --> 00:18:59.000]  由大王約亞經在位第二年
[00:18:59.000 --> 00:19:04.000]  到蔡老是這個時間元年
[00:19:04.000 --> 00:19:07.000]  整整一大段的時間
[00:19:07.000 --> 00:19:09.000]  那你說有多長啊牧師
[00:19:09.000 --> 00:19:10.000]  我說多長
[00:19:10.000 --> 00:19:12.000]  多多年日不重要
[00:19:12.000 --> 00:19:15.000]  最重要的是什麼
[00:19:15.000 --> 00:19:18.000]  當時是由巴比倫王
[00:19:18.000 --> 00:19:21.000]  尼布加利薩王作主
[00:19:21.000 --> 00:19:23.000]  以至於到後來
[00:19:23.000 --> 00:19:26.000]  蔡老是王作主的時間
[00:19:26.000 --> 00:19:29.000]  即是至少都有兩個王
[00:19:29.000 --> 00:19:30.000]  在這裡記載
[00:19:30.000 --> 00:19:31.000]  不過我告訴你
[00:19:31.000 --> 00:19:34.000]  這個時間不單止只有兩個王
[00:19:34.000 --> 00:19:38.000]  而是兩個王朝
[00:19:38.000 --> 00:19:40.000]  尼布加利薩王
[00:19:40.000 --> 00:19:42.000]  是屬於巴比倫王朝
[00:19:42.000 --> 00:19:44.000]  而當我們看回
[00:19:44.000 --> 00:19:49.000]  最後這個蔡老是的年期
[00:19:49.000 --> 00:19:54.000]  就是講到波斯瑪代的年代
[00:19:54.000 --> 00:19:58.000]  但以你他所活的時間
[00:19:58.000 --> 00:20:01.000]  是跨越了兩個
[00:20:01.000 --> 00:20:08.000]  外邦世界的強權
[00:20:08.000 --> 00:20:11.000]  還有一個特點
[00:20:11.000 --> 00:20:13.000]  但以你不是在
[00:20:13.000 --> 00:20:17.000]  猶大王約亞經第二年
[00:20:17.000 --> 00:20:23.000]  約亞經的年期才出生的
[00:20:23.000 --> 00:20:26.000]  後來我們知道的經文就是
[00:20:26.000 --> 00:20:28.000]  他在這個時間
[00:20:28.000 --> 00:20:31.000]  已經是一個少年人
[00:20:31.000 --> 00:20:34.000]  所以簡單來講
[00:20:34.000 --> 00:20:38.000]  但以你不單止是活在
[00:20:38.000 --> 00:20:42.000]  兩個世界的王權之下
[00:20:42.000 --> 00:20:44.000]  改朝換代
[00:20:44.000 --> 00:20:47.000]  一個外邦世界的事情
[00:20:47.000 --> 00:20:50.000]  即是說他自己的國家裏面
[00:20:50.000 --> 00:20:53.000]  他都活了十多年的時間
[00:20:53.000 --> 00:20:56.000]  即是在猶大國的年代
[00:20:56.000 --> 00:21:00.000]  他已經是一個青少年人
[00:21:00.000 --> 00:21:01.000]  在我們當中
[00:21:01.000 --> 00:21:04.000]  有沒有一些移民來加拿大
