
[00:00:00.000 --> 00:00:05.400]  好,我們先讀經文吧,今天讀的經文是在《創世紀》11章1至9節
[00:15:52.700 --> 00:15:55.500]  同心很想做的一件事情
[00:15:55.500 --> 00:15:56.700]  最起碼我們在經文裡面
[00:15:56.700 --> 00:16:00.000]  我們看不到有什麼反對的經文在裡面
[00:16:00.000 --> 00:16:01.700]  反對的聲音
[00:16:01.700 --> 00:16:04.400]  而相反倒轉
[00:16:04.400 --> 00:16:07.400]  上帝正在變亂人的口音
[00:16:07.400 --> 00:16:10.700]  令他們建不成巴比塔
[00:16:10.700 --> 00:16:15.600]  上帝才是搞破壞的那個
[00:16:15.600 --> 00:16:17.100]  所以我今天將我的講題
[00:16:17.100 --> 00:16:18.300]  其實改了一個名字叫做
[00:16:18.300 --> 00:16:23.900]  「神的破壞 vs 人的合一」
[00:16:23.900 --> 00:16:27.300]  因為這件事其實對我們一貫
[00:16:27.300 --> 00:16:29.200]  在信仰的裡面
[00:16:29.200 --> 00:16:30.700]  那個正常的認知
[00:16:30.700 --> 00:16:33.300]  其實的出入很大
[00:16:33.300 --> 00:16:35.900]  在我們的教會也好
[00:16:35.900 --> 00:16:38.600]  我們整個基督教的文化也好
[00:16:38.600 --> 00:16:41.100]  我們很多時候會強調合一
[00:16:41.100 --> 00:16:42.800]  強調合一的重要
[00:16:42.800 --> 00:16:45.900]  強調合一是神喜悅的
[00:16:45.900 --> 00:16:47.500]  而破壞是什麼呢?
[00:16:47.500 --> 00:16:49.700]  多數都是出於這些仁義
[00:16:49.700 --> 00:16:52.500]  又或者是一些什麼魔鬼的謊話
[00:16:52.500 --> 00:16:54.000]  所以就會有什麼出現呢?
[00:16:54.000 --> 00:16:56.400]  就會搞到人與人之間的關係破裂
[00:16:56.400 --> 00:16:57.900]  教會的分裂
[00:16:57.900 --> 00:17:02.000]  我們會認為這些東西的原因是人的驕傲
[00:17:02.000 --> 00:17:05.700]  會認為這些東西的原因是人的罪性
[00:17:05.700 --> 00:17:12.600]  又或者我們會認為是魔鬼正在做他們的工作
[00:17:12.600 --> 00:17:16.100]  而我們普遍對上帝的觀感是什麼呢?
[00:17:16.100 --> 00:17:19.400]  通常都會覺得他是一個建立人
[00:17:19.400 --> 00:17:21.200]  造就人
[00:17:21.200 --> 00:17:24.200]  上帝是那個
[00:17:24.200 --> 00:17:26.100]  不過
[00:17:26.100 --> 00:17:28.400]  今天「芭比塔」的故事
[00:17:28.400 --> 00:17:31.000]  其實是正在反轉這件事
[00:17:31.000 --> 00:17:34.600]  正在反轉我們一貫的概念
[00:17:34.600 --> 00:17:37.300]  說的是合一
[00:17:37.300 --> 00:17:40.600]  不一定是土神喜悅的
[00:17:40.600 --> 00:17:46.200]  若然我們合一地去做一些不土神喜悅的事
[00:17:46.200 --> 00:17:51.000]  這個合一,上帝是不可能喜悅的
[00:17:51.000 --> 00:17:52.700]  而同時
[00:17:52.700 --> 00:17:56.600]  破壞是可以出於上帝的
[00:17:56.600 --> 00:17:57.800]  一樣
[00:17:57.800 --> 00:18:00.400]  若然我們正在做的事
[00:18:00.400 --> 00:18:02.700]  與神的計劃不同的時候
[00:18:02.700 --> 00:18:07.700]  上帝是可以去做出這個破壞的工作
[00:18:07.700 --> 00:18:10.200]  雖然不是一個必須
[00:18:10.200 --> 00:18:12.300]  有時可能他也會容許你去經歷一下
[00:18:12.300 --> 00:18:15.400]  繼續走一些錯的路
[00:18:15.400 --> 00:18:17.800]  但上帝的確是可以做的
[00:18:17.800 --> 00:18:20.000]  他要破壞的話
[00:18:20.000 --> 00:18:21.600]  所以真正重要的是
[00:18:21.600 --> 00:18:27.600]  究竟我們有沒有看清楚上帝正在做的事是一件什麼事
[00:18:27.600 --> 00:18:33.800]  還是在我們的信仰中,我們只會拿著一些概念和道理
[00:18:33.800 --> 00:18:38.400]  就覺得我們正在做的事是對的
[00:18:38.400 --> 00:18:40.400]  例子是什麼呢?
[00:18:40.400 --> 00:18:43.200]  我們的信仰很重視愛
[00:18:43.200 --> 00:18:45.400]  因為上帝就是愛
[00:18:45.400 --> 00:18:47.300]  而聖經又教導我們
[00:18:47.300 --> 00:18:49.200]  我們要彼此相愛
[00:18:49.200 --> 00:18:51.600]  所以,我作為一個傳道人
[00:18:51.600 --> 00:18:55.400]  我基於愛你的緣故和為你好的緣故
[00:18:55.400 --> 00:18:58.700]  我是會不斷提醒你什麼是正確的
[00:18:58.700 --> 00:19:02.400]  也會提醒你什麼是合神心意的
[00:19:02.400 --> 00:19:04.800]  就好像在一般的情況下
[00:19:04.800 --> 00:19:09.500]  大家理應是要恆常崇拜和小祖的,對不對?
[00:19:09.500 --> 00:19:12.800]  那如果你那個星期突然之間不見了人的時候
[00:19:12.800 --> 00:19:14.200]  作為傳道人的我
[00:19:14.200 --> 00:19:17.400]  我是會特別關心你為什麼不回來的,對不對?
[00:19:17.400 --> 00:19:19.000]  又會提醒你
[00:19:19.000 --> 00:19:22.200]  聖經其實有提過不可以停止聚會的
[00:19:22.200 --> 00:19:28.000]  還會有意無意地跟你說,我下星期見你了,對不對?
[00:19:28.000 --> 00:19:30.800]  不過,整個過程裡面
[00:19:30.800 --> 00:19:38.700]  其實可能我完全不在乎你當下正在面對的掙扎、困難、壓力
[00:19:38.700 --> 00:19:42.200]  我可能完全沒有理會過
[00:19:42.200 --> 00:19:46.700]  甚至,我的關心,我的這一份愛
[00:19:46.700 --> 00:19:51.000]  是會成為了你另一層的壓力來源
[00:19:51.000 --> 00:19:54.300]  那這個是不是愛呢?
[00:19:54.300 --> 00:19:57.400]  所以,第二點我想說,第一個提醒是
[00:19:57.400 --> 00:20:00.600]  我們不要簡化我們的信仰
[00:20:00.600 --> 00:20:07.200]  我們不要覺得那個詞語好像正面一點點,就是出於神的了
[00:20:07.200 --> 00:20:11.100]  負面一點點,就一定是出於人了
[00:20:11.100 --> 00:20:14.000]  巴別塔這個故事正在提醒我們
[00:20:14.000 --> 00:20:18.000]  我們要認清楚神,甚至是人
[00:20:18.000 --> 00:20:22.200]  祂做事,其實都會有祂的動機
[00:20:22.200 --> 00:20:26.000]  我們要想清楚這件事
[00:20:26.000 --> 00:20:30.100]  我們要不斷地想,要學會去分辨
[00:20:30.100 --> 00:20:32.400]  以致我們的信仰不是蒙茶茶那樣
[00:20:32.400 --> 00:20:36.600]  人家說是就是了,道師說是就是了,阿南說是就是了
[00:20:36.600 --> 00:20:39.500]  又或者是我信耶穌那一天,開始是這樣的了
[00:20:39.500 --> 00:20:44.800]  我一向都是這樣的,所以我永遠都是這樣的了
[00:20:44.800 --> 00:20:46.100]  不是
[00:20:46.100 --> 00:20:51.500]  你要記得你信仰的上帝是那個活著的上帝
[00:20:51.500 --> 00:20:54.300]  我們是正在跟一個活著的上帝相處
[00:20:54.300 --> 00:20:58.200]  所以我們其實是沒有可能靠著一些詞語
[00:20:58.200 --> 00:21:02.300]  就覺得,這個信仰就搞定了
[00:21:02.300 --> 00:21:05.100]  你跟人都不會了,是不是?
[00:21:05.100 --> 00:21:06.700]  當然了,是不是?
[00:21:06.700 --> 00:21:09.400]  你跟你老婆相處不會每次都是那一刻,對不對?
[00:21:09.400 --> 00:21:10.800]  總有一些事情要改變的嘛
[00:21:10.800 --> 00:21:13.600]  總有一些事情要按照她的心情,按照她的喜好
[00:21:13.600 --> 00:21:15.400]  按照她那一天的狀態
