
[00:00:00.000 --> 00:00:03.980]  今個星期開始我們會講一個新的講道系列
[00:07:24.400 --> 00:07:26.680]  就是說不應該有任何的事情
[00:07:26.680 --> 00:07:30.640]  阻止你拿不到那些地
[00:07:30.640 --> 00:07:32.240]  換言之
[00:07:32.240 --> 00:07:33.400]  如果他們進去的時候
[00:07:33.400 --> 00:07:35.200]  真的有戰爭發生的時候
[00:07:35.200 --> 00:07:36.600]  神也都必定應許
[00:07:36.600 --> 00:07:38.840]  以色列人是可以打勝仗的
[00:07:38.840 --> 00:07:41.280]  必定有勝利是已經應許了
[00:07:41.280 --> 00:07:44.280]  就是說他們需要做的很簡單
[00:07:44.280 --> 00:07:47.920]  就是上去德那地為業
[00:07:47.920 --> 00:07:52.080]  這個命令是帶著神的應許
[00:07:52.080 --> 00:07:54.520]  雖然剛才我們說
[00:07:54.520 --> 00:07:57.800]  派探子進去拿情報
[00:07:57.800 --> 00:08:00.720]  好像是很審慎的做法
[00:08:00.720 --> 00:08:02.200]  但是其實想三個層
[00:08:02.200 --> 00:08:05.560]  其實就是質疑神清晰的命令
[00:08:05.560 --> 00:08:07.640]  很堅實的承諾
[00:08:07.640 --> 00:08:10.120]  我不相信
[00:08:10.120 --> 00:08:11.880]  是一個這樣的質疑
[00:08:11.880 --> 00:08:15.120]  用剛才我的那個例子
[00:08:15.120 --> 00:08:17.040]  就是說
[00:08:17.040 --> 00:08:19.560]  你不相信你的父親真的能夠保護你
[00:08:19.560 --> 00:08:21.560]  不讓那些惡狗來傷害你
[00:08:21.560 --> 00:08:23.920]  所以你就派人進去餐廳
[00:08:23.920 --> 00:08:25.440]  問所有餐廳的人
[00:08:25.440 --> 00:08:27.440]  那些狗會不會咬人的
[00:08:27.440 --> 00:08:29.440]  得回來的報告就是說
[00:08:29.440 --> 00:08:32.240]  大部分都說不是的,是咬的
[00:08:32.240 --> 00:08:34.640]  很少部分是說不咬的
[00:08:34.640 --> 00:08:35.840]  那我就問你
[00:08:35.840 --> 00:08:37.960]  如果你是那個兒子
[00:08:37.960 --> 00:08:39.760]  你相信父親
[00:08:39.760 --> 00:08:43.880]  還是相信這些回來的報告
[00:08:43.880 --> 00:08:45.000]  如果我們去思考的時候
[00:08:45.000 --> 00:08:47.560]  我相信那個對父親的信心
[00:08:47.560 --> 00:08:48.840]  很在乎什麼
[00:08:48.840 --> 00:08:51.240]  很在乎這個父親是不是一個
[00:08:51.240 --> 00:08:52.760]  可以相信的人
[00:08:52.760 --> 00:08:55.760]  看回他過去的表現
[00:08:55.760 --> 00:08:58.760]  如果這個父親說話是算數的
[00:08:58.760 --> 00:09:00.040]  言出必行
[00:09:00.040 --> 00:09:02.040]  行必有效的
[00:09:02.040 --> 00:09:05.320]  那我們很有理由去繼續相信他
[00:09:05.320 --> 00:09:07.080]  不過如果反過來說
[00:09:07.080 --> 00:09:10.160]  這個父親平時說話都是下巴輕輕的
[00:09:10.160 --> 00:09:11.240]  說完之後
[00:09:11.240 --> 00:09:12.280]  早上說完的東西
[00:09:12.280 --> 00:09:14.400]  下午又不同了
[00:09:14.400 --> 00:09:17.120]  好像今天政界的那些名人
[00:09:17.120 --> 00:09:19.280]  朝令夕改的
[00:09:19.280 --> 00:09:21.600]  我們有很足夠的原因是什麼
[00:09:21.600 --> 00:09:24.400]  不相信他
[00:09:24.400 --> 00:09:29.200]  有一次一個工作的會議上
[00:09:29.200 --> 00:09:31.080]  那個領袖就說了一番話
[00:09:31.080 --> 00:09:34.280]  對著那些會議裡面的成員
[00:09:34.280 --> 00:09:36.040]  說了一番話之後
[00:09:36.040 --> 00:09:41.160]  令到整個團隊很困惑
[00:09:41.160 --> 00:09:42.600]  很困擾
[00:09:42.600 --> 00:09:44.080]  之後有人就跟他說
[00:09:44.080 --> 00:09:47.080]  為什麼你會這樣說呢
[00:09:47.080 --> 00:09:49.200]  那個領袖就說
[00:09:49.200 --> 00:09:51.600]  我的意思不是這樣
[00:09:51.600 --> 00:09:52.680]  可能又有一次
[00:09:52.680 --> 00:09:54.760]  那個領袖就跟他的下屬說
[00:09:54.760 --> 00:09:56.520]  你要這樣做
[00:09:56.520 --> 00:10:03.280]  當下屬按著他的指示作出安排的時候
[00:10:03.280 --> 00:10:05.560]  然後那個領袖就跟下屬說
[00:10:05.560 --> 00:10:08.800]  我不記得我有這樣說過
[00:10:08.800 --> 00:10:09.880]  我問你
[00:10:09.880 --> 00:10:11.480]  如果你是那個員工
[00:10:11.480 --> 00:10:15.560]  你還會不會對這個上司所說的話
[00:10:15.560 --> 00:10:17.840]  很有信心
[00:10:17.840 --> 00:10:23.200]  好,認真的去執行
[00:10:23.200 --> 00:10:24.200]  不過很不幸
[00:10:24.200 --> 00:10:25.320]  今天其實很多時候
[00:10:25.320 --> 00:10:29.320]  我們都會遇到這類型地上的領袖
[00:10:29.320 --> 00:10:30.040]  但有一件事
[00:10:30.040 --> 00:10:32.160]  我可以很肯定的告訴大家
[00:10:32.160 --> 00:10:34.360]  神從不含糊
[00:10:34.360 --> 00:10:36.640]  神從不反口
[00:10:36.640 --> 00:10:37.400]  而事實上
[00:10:37.400 --> 00:10:40.240]  特別是對於當時那班的以色列人來說
[00:10:40.240 --> 00:10:45.080]  神的信實、神的能力
[00:10:45.080 --> 00:10:47.480]  在整個出埃及的故事裡面
[00:10:47.480 --> 00:10:49.520]  完全的彰顯了出來
[00:10:49.520 --> 00:10:50.240]  大家記不記得
[00:10:50.240 --> 00:10:52.960]  那個出埃及的故事是怎樣的
[00:10:52.960 --> 00:10:57.920]  神為了要讓以色列人能夠離開埃及
[00:10:57.920 --> 00:11:02.560]  在埃及地行了十個災難
[00:11:02.560 --> 00:11:08.800]  迫使法老尼去讓以色列人出埃及
[00:11:08.800 --> 00:11:13.840]  為了要脫離埃及軍兵的追逼
[00:11:13.840 --> 00:11:16.200]  神讓紅海分開
[00:11:16.200 --> 00:11:18.440]  當走在曠野地
[00:11:18.440 --> 00:11:19.760]  他們肚餓的時候
[00:11:19.760 --> 00:11:21.640]  神給他們吃馬鈉
[00:11:21.640 --> 00:11:23.400]  當沒有水喝的時候
[00:11:23.400 --> 00:11:26.520]  神讓水從盆石裡面流出來
[00:11:26.520 --> 00:11:29.120]  當他們投訴沒有肉吃的時候
[00:11:29.120 --> 00:11:32.000]  神就讓鳥來飛到他們當中
[00:11:32.000 --> 00:11:35.000]  來讓他們得到肉吃
[00:11:35.000 --> 00:11:37.120]  當他們不知怎樣走的時候
[00:11:37.120 --> 00:11:39.320]  白天有雲柱
[00:11:39.320 --> 00:11:40.640]  晚上有火柱
[00:11:40.640 --> 00:11:41.600]  大佬
[00:11:41.600 --> 00:11:42.400]  很清晰
[00:11:42.400 --> 00:11:45.520]  神一直的帶領
[00:11:45.520 --> 00:11:48.800]  雖然有很多證據告訴我們
[00:11:48.800 --> 00:11:49.960]  神一直帶領他們
[00:11:49.960 --> 00:11:51.160]  賜福他們
[00:11:51.160 --> 00:11:55.360]  不過當有些探子回來報告說
[00:11:55.360 --> 00:11:56.240]  不是的
[00:11:56.240 --> 00:11:58.000]  裡面很危險的
[00:11:58.000 --> 00:11:59.280]  有很多巨人
[00:11:59.280 --> 00:12:03.840]  城牆又很高又大又堅固
[00:12:03.840 --> 00:12:06.960]  所以由於這樣的報告
[00:12:06.960 --> 00:12:10.200]  大部分的百姓不想上去
[00:12:10.200 --> 00:12:11.360]  不肯上去
[00:12:11.360 --> 00:12:12.520]  為甚麼
[00:12:12.520 --> 00:12:15.960]  因為他們陷入很大的驚慌當中
[00:12:15.960 --> 00:12:20.000]  驚慌讓他們埋怨
[00:12:20.000 --> 00:12:21.080]  不信
[00:12:21.080 --> 00:12:24.840]  甚至最後叛逆
[00:12:24.840 --> 00:12:25.680]  聖經告訴我們
[00:12:25.680 --> 00:12:27.000]  在第27節
[00:12:27.000 --> 00:12:30.800]  這些以色列人在他們的帳篷裡面發怨言
[00:12:30.800 --> 00:12:31.760]  甚麼怨言
[00:12:31.760 --> 00:12:34.240]  神當然很憎恨我們
[00:12:34.240 --> 00:12:37.520]  所以將他們從埃及帶到這裡
[00:12:37.520 --> 00:12:39.760]  然後交在阿摩利人手中
[00:12:39.760 --> 00:12:40.640]  說要甚麼
[00:12:40.640 --> 00:12:43.160]  除滅我們
[00:12:43.160 --> 00:12:45.200]  這是一個很嚴重
[00:12:45.200 --> 00:12:47.040]  很離譜的指控
[00:12:47.040 --> 00:12:51.080]  他指控神憎恨他們
[00:12:51.080 --> 00:12:57.200]  將神那個善良仁愛的聖情
[00:12:57.200 --> 00:13:00.040]  完全扭曲了
[00:13:00.040 --> 00:13:01.360]  你可以說是恐懼
[00:13:01.360 --> 00:13:03.840]  讓當時的以色列人
[00:13:03.840 --> 00:13:05.800]  錯判了整個的形勢
[00:13:05.800 --> 00:13:07.280]  將神的恩典
[00:13:07.280 --> 00:13:11.600]  成為一個邪惡的動機
[00:13:11.600 --> 00:13:12.600]  聖經告訴我們
[00:13:12.600 --> 00:13:15.120]  他們的心因此而消化
[00:13:15.120 --> 00:13:16.160]  為甚麼消化
[00:13:16.160 --> 00:13:18.640]  因為恐懼
[00:13:18.640 --> 00:13:20.680]  摩西就提醒他們
[00:13:20.680 --> 00:13:22.080]  你們不要怕
[00:13:22.080 --> 00:13:24.800]  你們不需要怕這些人
[00:13:24.800 --> 00:13:28.160]  因為耶和華必走在你們面前
[00:13:28.160 --> 00:13:30.520]  他昔日已經做過一次
[00:13:30.520 --> 00:13:33.760]  他在埃及地和曠野地都和你們一起
[00:13:33.760 --> 00:13:37.040]  你在你們眼前行所行的
[00:13:37.040 --> 00:13:38.960]  今天都是一樣
[00:13:38.960 --> 00:13:41.720]  神對以色列人就好像
[00:13:41.720 --> 00:13:45.600]  人撫養兒子一般
[00:13:45.600 --> 00:13:50.320]  如果神昔日擊敗法老王
[00:13:50.320 --> 00:13:53.920]  今天會不會一樣擊敗
[00:13:53.920 --> 00:13:57.080]  住在迦南地裏面的人
[00:13:57.080 --> 00:14:00.640]  不過恐懼
[00:14:00.640 --> 00:14:03.440]  令到當時的以色列人
[00:14:03.440 --> 00:14:06.080]  忘記了神的信神
[00:14:06.080 --> 00:14:09.160]  用剛才我那個父親兒子的例子
[00:14:09.160 --> 00:14:12.000]  如果你是那個父親
[00:14:12.000 --> 00:14:15.800]  你一直照顧你的兒子
[00:14:15.800 --> 00:14:19.640]  現在將你的生意
[00:14:19.640 --> 00:14:21.440]  打算給過去
[00:14:21.440 --> 00:14:23.120]  不過他拒絕
[00:14:23.120 --> 00:14:24.600]  拒絕的原因是因為
[00:14:24.600 --> 00:14:28.080]  那個餐廳有些惡犬在
[00:14:28.080 --> 00:14:30.920]  他不相信你能夠保護他
[00:14:30.920 --> 00:14:31.920]  不單這樣
[00:14:31.920 --> 00:14:34.440]  他還跟所有的人說
[00:14:34.440 --> 00:14:36.680]  爸爸肯定是很憎恨我
[00:14:36.680 --> 00:14:37.840]  搞這麼多事情
[00:14:37.840 --> 00:14:42.840]  就是想引我進去給那些狗來咬
[00:14:42.840 --> 00:14:44.880]  你猜你會怎樣想
[00:14:44.880 --> 00:14:47.760]  你的感覺是怎樣
[00:14:47.760 --> 00:14:52.400]  神的反應是怎樣
[00:14:52.400 --> 00:14:54.080]  雖然那班以色列人
[00:14:54.080 --> 00:14:55.360]  他們好像沒什麼
[00:14:55.360 --> 00:14:59.840]  在帳篷裏面自己埋怨
[00:14:59.840 --> 00:15:00.760]  又遠離摩西
[00:15:00.760 --> 00:15:01.640]  摩西是聽不到
[00:15:01.640 --> 00:15:02.920]  神又聽不到
[00:15:02.920 --> 00:15:04.400]  有什麼重要
[00:15:04.400 --> 00:15:06.200]  不過不是
[00:15:06.200 --> 00:15:08.440]  他們這些在帳篷裏面
[00:15:08.440 --> 00:15:11.640]  好像私底下的埋怨
[00:15:11.640 --> 00:15:16.040]  將整個以色列的群體影響了
[00:15:16.040 --> 00:15:16.880]  他們的不信
[00:15:16.880 --> 00:15:17.840]  他們的不信服
[00:15:17.840 --> 00:15:19.840]  帶來神的憤怒
[00:15:19.840 --> 00:15:21.320]  神跟著這樣說
[00:15:21.320 --> 00:15:22.360]  很嚴厲
[00:15:22.360 --> 00:15:23.800]  耶和華說
[00:15:23.800 --> 00:15:26.120]  我指著我的永生
[00:15:26.120 --> 00:15:28.600]  起誓
[00:15:28.600 --> 00:15:32.160]  這班人不能夠進入
[00:15:32.160 --> 00:15:34.400]  我所應許的迦南美地
[00:15:34.400 --> 00:15:36.600]  從二十歲以上
[00:15:36.600 --> 00:15:39.000]  發過怨言的
[00:15:39.000 --> 00:15:42.600]  必不能進入我所應許的地方
[00:15:42.600 --> 00:15:44.400]  很嚴厲
[00:15:44.400 --> 00:15:46.920]  神曾經應許過
[00:15:46.920 --> 00:15:48.720]  給過你的東西
[00:15:48.720 --> 00:15:49.600]  現在你發怨言
[00:15:49.600 --> 00:15:51.920]  神就說不再
[00:15:51.920 --> 00:15:53.000]  收回
[00:15:53.000 --> 00:15:56.600]  將這個應許收回
[00:15:56.600 --> 00:15:58.880]  大家可以想一想
[00:15:58.880 --> 00:15:59.600]  不是
[00:15:59.600 --> 00:16:01.760]  每一個人都會犯錯
[00:16:01.760 --> 00:16:04.000]  每一個人都會恐懼
[00:16:04.000 --> 00:16:07.920]  為什麼神不容讓這班
[00:16:07.920 --> 00:16:09.640]  發怨言的以色列人
[00:16:09.640 --> 00:16:12.000]  給多一次機會他們呢
[00:16:12.000 --> 00:16:13.880]  而要懲罰他們呢
[00:16:13.880 --> 00:16:16.400]  為什麼
[00:16:16.400 --> 00:16:17.200]  沒錯
[00:16:17.200 --> 00:16:20.560]  你可以說恐懼是人性的一部分
[00:16:20.560 --> 00:16:21.080]  因為恐懼
[00:16:21.080 --> 00:16:22.480]  我們在活在世上
[00:16:22.480 --> 00:16:24.360]  是需要有恐懼的
[00:16:24.360 --> 00:16:26.520]  因為恐懼很多時候
[00:16:26.520 --> 00:16:28.880]  是救我們生命的
[00:16:28.880 --> 00:16:35.200]  避免我們接近這個危險
[00:16:35.200 --> 00:16:39.360]  會幫助我們去提防受傷
[00:16:39.360 --> 00:16:43.320]  這個恐懼是會有正面的果效的
[00:16:43.320 --> 00:16:46.640]  不過恐懼也是很有破壞性
[00:16:46.640 --> 00:16:48.920]  恐懼可以讓我們
[00:16:48.920 --> 00:16:51.840]  不做一些神想我們做的事情
[00:16:51.840 --> 00:16:53.200]  大家有沒有
[00:16:53.200 --> 00:16:55.080]  有沒有這樣的經驗
[00:16:55.080 --> 00:17:00.040]  人很多時候最大的遺憾
[00:17:00.040 --> 00:17:02.440]  不是因為我們沒能力
[00:17:02.440 --> 00:17:04.120]  而是因為我們恐懼
[00:17:04.120 --> 00:17:04.960]  怕什麼
[00:17:04.960 --> 00:17:06.240]  怕失敗
[00:17:06.240 --> 00:17:09.160]  怕被人去
[00:17:09.160 --> 00:17:10.920]  去拒絕
[00:17:10.920 --> 00:17:12.480]  怕承擔
[00:17:12.480 --> 00:17:14.280]  怕毀身
[00:17:14.280 --> 00:17:17.160]  恐懼讓我們生命很多時候
[00:17:17.160 --> 00:17:19.800]  不能夠前進而停滯
[00:17:19.800 --> 00:17:21.400]  換言之
[00:17:21.400 --> 00:17:25.000]  很多時候真正的問題不是恐懼
[00:17:25.000 --> 00:17:26.320]  真正的問題是
[00:17:26.320 --> 00:17:27.960]  當恐懼來到的時候
[00:17:27.960 --> 00:17:29.480]  我們如何回應
[00:17:29.480 --> 00:17:31.800]  如何的作出行動
[00:17:31.800 --> 00:17:33.960]  弟兄姊妹
[00:17:33.960 --> 00:17:34.840]  當恐懼來的時候
[00:17:34.840 --> 00:17:38.120]  你會怎樣面對恐懼的
[00:17:38.120 --> 00:17:41.760]  我相信人最自然
[00:17:41.760 --> 00:17:45.600]  面對恐懼的那種反應
[00:17:45.600 --> 00:17:47.840]  我們看小朋友就知道了
[00:17:47.840 --> 00:17:48.760]  你的小朋友
[00:17:48.760 --> 00:17:50.320]  大家都會照顧小朋友
[00:17:50.320 --> 00:17:51.600]  你的小朋友很害怕的時候
[00:17:51.600 --> 00:17:54.520]  他們會怎樣的
[00:17:54.520 --> 00:17:56.360]  可能現在有些大人都是這樣
[00:17:56.360 --> 00:17:58.560]  躲在被窩裡
[00:17:58.560 --> 00:18:01.560]  躲在床下
[00:18:01.560 --> 00:18:03.240]  這個很簡單的動作
[00:18:03.240 --> 00:18:05.960]  其實代表什麼
[00:18:05.960 --> 00:18:10.160]  代表不想面對恐懼
[00:18:10.160 --> 00:18:11.720]  想離開
[00:18:11.720 --> 00:18:13.720]  或者不想接近
[00:18:13.720 --> 00:18:16.840]  令你產生恐懼的東西
[00:18:16.840 --> 00:18:19.960]  不想見到它
[00:18:19.960 --> 00:18:22.280]  其實這種處理方式
[00:18:22.280 --> 00:18:24.080]  有時候是有效的
[00:18:24.080 --> 00:18:26.080]  不過不是時時都有效
[00:18:26.080 --> 00:18:31.120]  視乎那種恐懼的種類
[00:18:31.120 --> 00:18:32.680]  是什麼類型的恐懼
[00:18:32.680 --> 00:18:33.480]  舉個例子
[00:18:33.480 --> 00:18:35.280]  你走在路上的時候
