
[00:00:00.000 --> 00:00:05.500]  教會的元首,我們的主耶穌基督,我們感謝祢,
[00:05:42.000 --> 00:05:45.000]  也成為我們為教會禱告的方向。
[00:05:45.000 --> 00:05:47.000]  大家看看聖經裡面的第一章,
[00:05:47.000 --> 00:05:52.000]  我們先看看第一個的圖文,
[00:05:52.000 --> 00:05:53.000]  一開始的時候,
[00:05:53.000 --> 00:05:58.000]  你會看到他不斷地為教會感恩和讚美,
[00:05:58.000 --> 00:06:01.000]  第十五節,一章十五節,
[00:06:01.000 --> 00:06:05.000]  保羅說:因此我聽到你們在主耶穌裡的信心,
[00:06:05.000 --> 00:06:07.000]  我對眾聖徒的愛心,
[00:06:07.000 --> 00:06:12.000]  我就不住地為你們獻上感謝。
[00:06:12.000 --> 00:06:13.000]  我禱告的時候,
[00:06:13.000 --> 00:06:17.000]  上上的提到你們。
[00:06:17.000 --> 00:06:22.000]  當我們讀到保羅他很深切地為教會感恩的時候,
[00:06:22.000 --> 00:06:24.000]  你會記得在之前,
[00:06:24.000 --> 00:06:26.000]  如果你有聖經打開的時候,
[00:06:26.000 --> 00:06:29.000]  你會看到在聖經第一章一開始的時候,
[00:06:29.000 --> 00:06:33.000]  保羅就不斷講述到神給教會的各種恩惠,
[00:06:33.000 --> 00:06:35.000]  第一章,譬如第三節所提,
[00:06:35.000 --> 00:06:40.000]  他說:我們的主耶穌基督的父神是應當稱頌的。
[00:06:40.000 --> 00:06:42.000]  為什麼稱頌他?
[00:06:42.000 --> 00:06:50.000]  他在基督裡曾經把天上各種屬靈的福氣賜給我們。
[00:06:50.000 --> 00:06:51.000]  聖經特別強調,
[00:06:51.000 --> 00:06:53.000]  神將天上,
[00:06:53.000 --> 00:06:55.000]  不單單是地上,
[00:06:55.000 --> 00:07:01.000]  更加是天上各種福氣都賜給他的教會。
[00:07:01.000 --> 00:07:03.000]  然後在第四節說,
[00:07:03.000 --> 00:07:05.000]  就如創立世界以前,
[00:07:05.000 --> 00:07:08.000]  他在基督裡揀選了我們,
[00:07:08.000 --> 00:07:12.000]  使我們因著愛在他面前成為聖傑,
[00:07:12.000 --> 00:07:15.000]  沒有瑕疵。
[00:07:15.000 --> 00:07:17.000]  不是因為我們自己,
[00:07:17.000 --> 00:07:20.000]  而是因為上帝的揀選。
[00:07:20.000 --> 00:07:22.000]  在甚至創立世界之前,
[00:07:22.000 --> 00:07:26.000]  上帝已經揀選了你和我。
[00:07:26.000 --> 00:07:27.000]  因為什麼的緣故?
[00:07:27.000 --> 00:07:29.000]  因為愛的緣故。
[00:07:29.000 --> 00:07:30.000]  因為愛的緣故,
[00:07:30.000 --> 00:07:32.000]  使我們成為聖傑,
[00:07:32.000 --> 00:07:37.000]  沒有瑕疵。
[00:07:37.000 --> 00:07:42.000]  我很記得我們以前尊敬的牧者,
[00:07:42.000 --> 00:07:44.000]  藤近輝牧師,
[00:07:44.000 --> 00:07:48.000]  在他很多次講道裡常常提及一個很特別的名詞,
[00:07:48.000 --> 00:07:52.000]  這個名詞叫做主權性恩典,
[00:07:52.000 --> 00:07:54.000]  Sovereign Grace。
[00:07:54.000 --> 00:07:56.000]  他講述到一位上帝,
[00:07:56.000 --> 00:07:58.000]  是掌管萬有的,
[00:07:58.000 --> 00:08:00.000]  在人類的歷史,
[00:08:00.000 --> 00:08:01.000]  在天地間,
[00:08:01.000 --> 00:08:04.000]  是絕對的掌權。
[00:08:04.000 --> 00:08:06.000]  但是在他的掌權當中,
[00:08:06.000 --> 00:08:08.000]  他賜下恩典。
[00:08:08.000 --> 00:08:10.000]  有些事情你很難明白,
[00:08:10.000 --> 00:08:12.000]  好像為什麼會神這樣做,
[00:08:12.000 --> 00:08:13.000]  怎麼安排,
[00:08:13.000 --> 00:08:15.000]  但是就在這些事情當中,
[00:08:15.000 --> 00:08:17.000]  神將他的恩典賜下。
[00:08:17.000 --> 00:08:21.000]  不是因為你和我做了什麼美善的事情,
[00:08:21.000 --> 00:08:23.000]  只是因為他的恩典,
[00:08:23.000 --> 00:08:26.000]  他一路帶領我們人生走不同的路。
[00:08:26.000 --> 00:08:29.000]  在你未曾認識他之前,
[00:08:29.000 --> 00:08:31.000]  在未曾創下世界之前,
[00:08:31.000 --> 00:08:33.000]  神竟揀選了你,
[00:08:33.000 --> 00:08:35.000]  讓你成為聖傑,
[00:08:35.000 --> 00:08:37.000]  沒有瑕疵的生命。
[00:08:37.000 --> 00:08:40.000]  這是神主權的恩典。
[00:08:40.000 --> 00:08:44.000]  因此當你了解一種神的恩惠的時候,
[00:08:44.000 --> 00:08:47.000]  回到剛才的第十五節,
[00:08:47.000 --> 00:08:51.000]  保羅為教會弟兄姊妹那份信心和愛心
[00:08:51.000 --> 00:08:53.000]  來感謝上帝。
[00:08:53.000 --> 00:08:54.000]  很明顯,
[00:08:54.000 --> 00:08:56.000]  這完全是神的工作,
[00:08:56.000 --> 00:09:01.000]  是神在他們中間繼續救贖的恩惠,
[00:09:01.000 --> 00:09:04.000]  將信心和愛心賜給教會,
[00:09:04.000 --> 00:09:07.000]  因此保羅要感謝上帝。
[00:09:07.000 --> 00:09:09.000]  各位弟兄姊妹,
[00:09:09.000 --> 00:09:16.000]  要常常將眼睛留意轉移去看神的工作,
[00:09:16.000 --> 00:09:21.000]  不要讓你被很多眼前的困難、問題
[00:09:21.000 --> 00:09:23.000]  來沖塞你的心。
[00:09:23.000 --> 00:09:25.000]  沒錯,這些問題存在,
[00:09:25.000 --> 00:09:27.000]  但你不要因此輕忽了
[00:09:27.000 --> 00:09:32.000]  其實神在當中仍然不斷的工作。
[00:09:32.000 --> 00:09:36.000]  昨天晚上剛好是我們堂兄的報道會,
[00:09:36.000 --> 00:09:39.000]  很多人都說來不了,交通不便,
[00:09:39.000 --> 00:09:43.000]  或者要早點走,不能回家。
[00:09:43.000 --> 00:09:48.000]  沒錯,昨天參加報道會的人少了,
[00:09:48.000 --> 00:09:54.000]  但我們很感恩有很多人信著。
[00:09:54.000 --> 00:09:59.000]  在那個好像是很短促的聚會裡,
[00:09:59.000 --> 00:10:05.000]  竟然很深刻見到神是感動有人到主的面前,
[00:10:05.000 --> 00:10:09.000]  一位缺志的朋友跟我打過招呼,
[00:10:09.000 --> 00:10:10.000]  跟我聊天的時候,
[00:10:10.000 --> 00:10:12.000]  她旁邊的姐妹告訴我,
[00:10:12.000 --> 00:10:14.000]  不是我帶她來的,
[00:10:14.000 --> 00:10:18.000]  是她打電話叫我陪她來的。
[00:10:18.000 --> 00:10:20.000]  然後她很清楚地表示,
[00:10:20.000 --> 00:10:23.000]  我清楚地決定信靠耶穌。
[00:10:23.000 --> 00:10:29.000]  留心你身邊有很多事情是神自己恩典的明證,
[00:10:29.000 --> 00:10:31.000]  你去留心神的工作,
[00:10:31.000 --> 00:10:34.000]  因為祂的確會不斷地作供,
[00:10:34.000 --> 00:10:38.000]  在祂的掌權裡面祂要賜下恩惠,
[00:10:38.000 --> 00:10:42.000]  因此你的心可以上上位教會來感恩,
[00:10:42.000 --> 00:10:47.000]  因為祂配得承受這一切恩惠。
[00:10:47.000 --> 00:10:49.000]  在保羅感恩之餘,
[00:10:49.000 --> 00:10:53.000]  他立刻提出有幾個目標來為教會祈禱,
[00:10:53.000 --> 00:10:57.000]  我們再看第十七節。
[00:10:57.000 --> 00:11:00.000]  第十七節,求我們主耶穌基督的神,
[00:11:00.000 --> 00:11:05.000]  榮耀的父,賜給你們智慧和啟示的靈,
[00:11:05.000 --> 00:11:08.000]  使你們充分地認識祂。
[00:11:08.000 --> 00:11:10.000]  第一個禱告的目標,
[00:11:10.000 --> 00:11:14.000]  就是求神讓教會更多認識主耶穌,
[00:11:14.000 --> 00:11:19.000]  求神讓你和我更多認識主耶穌。
[00:11:19.000 --> 00:11:22.000]  你記得當聖經中菲律賓主保羅提到認識主的時候,
[00:11:22.000 --> 00:11:29.000]  他就說,我要認識我主耶穌基督為至寶。
[00:11:29.000 --> 00:11:34.000]  人生最重要的、最大的追求就是認識主。
[00:11:34.000 --> 00:11:39.000]  有一本書,英文講"Knowing God"認識主,
[00:11:39.000 --> 00:11:42.000]  在過去曾經帶給我很大的幫助。
[00:11:42.000 --> 00:11:47.000]  認識主是你人生一個最重要的追求。
[00:11:47.000 --> 00:11:49.000]  而保羅就這樣祈禱,
[00:11:49.000 --> 00:11:52.000]  就是求神幫助我們認識主,
[00:11:52.000 --> 00:11:54.000]  不是憑著自己的才智能力,
[00:11:54.000 --> 00:12:01.000]  而是求神將智慧和啟示的靈賜給教會。
[00:12:01.000 --> 00:12:03.000]  這個智慧特別提及到,
[00:12:03.000 --> 00:12:06.000]  很多時候我們需要明白神的旨意,
[00:12:06.000 --> 00:12:09.000]  才能夠按祂的心意來生活。
[00:12:09.000 --> 00:12:10.000]  所以剛才我們提到的,
[00:12:10.000 --> 00:12:13.000]  保羅所講及的為至寶的追求,
[00:12:13.000 --> 00:12:17.000]  在《翻譯忽所書》,如果你翻到後面第五章,
[00:12:17.000 --> 00:12:18.000]  就提到一件事情,
[00:12:18.000 --> 00:12:23.000]  就是你們要謹慎行事,不要像愚昧人。
[00:12:23.000 --> 00:12:25.000]  五章第十七節提到,
[00:12:25.000 --> 00:12:28.000]  你們當像智慧人。
[00:12:28.000 --> 00:12:30.000]  智慧人是怎樣的?
[00:12:30.000 --> 00:12:36.000]  之後他就講,要明白主的旨意如何。
[00:12:36.000 --> 00:12:39.000]  領受智慧就可以明白神的旨意。
[00:12:39.000 --> 00:12:41.000]  靈姐妹你都知道,你都體會,
[00:12:41.000 --> 00:12:45.000]  今次這個世界面有很多似是而非的事情,
[00:12:45.000 --> 00:12:51.000]  很多誤導,很多迷惑人的事情。
[00:12:51.000 --> 00:12:55.000]  今次你不斷為自己祈禱,為教會祈禱,
[00:12:55.000 --> 00:13:01.000]  求神將智慧的靈,啟示的靈賜給你。
[00:13:01.000 --> 00:13:04.000]  以致你能夠明白神的旨意,
[00:13:04.000 --> 00:13:06.000]  教會也明白神的旨意,
[00:13:06.000 --> 00:13:11.000]  以致能夠謹慎行事,可以認識主。
[00:13:11.000 --> 00:13:14.000]  這是一個我們需要留意的方向,
[00:13:14.000 --> 00:13:18.000]  也是你和我常常的追求。
[00:13:18.000 --> 00:13:23.000]  在看的時候,回到第一章的時候,
[00:13:23.000 --> 00:13:26.000]  保羅再講第二個認識的目標,
[00:13:26.000 --> 00:13:29.000]  就是認識主的大能,
[00:13:29.000 --> 00:13:31.000]  認識主的旨意,認識主自己,
[00:13:31.000 --> 00:13:36.000]  然後認識祂的大能在第十九節。
[00:13:36.000 --> 00:13:39.000]  保羅說:「神照著祂強大的力量,
[00:13:39.000 --> 00:13:42.000]  向我們信祂的人顯出的能力,
[00:13:42.000 --> 00:13:44.000]  是何等的豪大呢?」
[00:13:44.000 --> 00:13:47.000]  二十節:「這力量運行在基督身上,
[00:13:47.000 --> 00:13:50.000]  使祂從死人中復活,
[00:13:50.000 --> 00:13:54.000]  並且在天上坐在自己的右邊。
[00:13:54.000 --> 00:13:58.000]  主要祂的指紋在生命當中,
[00:13:58.000 --> 00:14:02.000]  是可以顯出主自己那種的能力。
[00:14:02.000 --> 00:14:06.000]  上帝定義讓耶穌基督的生命的能力,
[00:14:06.000 --> 00:14:08.000]  顯明在我們生命中。
[00:14:08.000 --> 00:14:13.000]  祂要賜給你,賜給教會有能力。」
[00:14:13.000 --> 00:14:17.000]  各位弟兄姊妹,
[00:14:17.000 --> 00:14:21.000]  留心去追求能力,
[00:14:21.000 --> 00:14:26.000]  不要擔心有些奇怪的事情,
[00:14:26.000 --> 00:14:28.000]  我們需要謹慎,
[00:14:28.000 --> 00:14:31.000]  但是內心的渴慕不要減弱,
[00:14:31.000 --> 00:14:33.000]  因為尋求神的能力,
[00:14:33.000 --> 00:14:37.000]  這種能力是按照祂強大的能力,
[00:14:37.000 --> 00:14:39.000]  顯明在祂的指紋身上,
[00:14:39.000 --> 00:14:42.000]  這種能力是按照運行在基督身上,
[00:14:42.000 --> 00:14:46.000]  就是叫主耶穌從死裡復活的能力,
[00:14:46.000 --> 00:14:50.000]  是叫主從死裡復活的那種大能大力,
[00:14:50.000 --> 00:14:54.000]  可以在你身上顯明出來。
[00:14:54.000 --> 00:14:56.000]  當然,聖經說出這種能力的時候,
[00:14:56.000 --> 00:14:59.000]  是需要人以信心來回應的,
[00:14:59.000 --> 00:15:00.000]  所以你特別留意到,
[00:15:00.000 --> 00:15:02.000]  就是聖經所說,
[00:15:02.000 --> 00:15:06.000]  「向我們信他的人顯出的能力,
[00:15:06.000 --> 00:15:08.000]  是多麼豪大,
[00:15:08.000 --> 00:15:10.000]  是那些願意相信的人,
[00:15:10.000 --> 00:15:13.000]  神就在他們身上顯出那種能力。」
[00:15:13.000 --> 00:15:15.000]  所以我們發聲說,
[00:15:15.000 --> 00:15:17.000]  先明白神的旨意,
[00:15:17.000 --> 00:15:23.000]  然後憑著信心去遵行神自己的旨意,
[00:15:23.000 --> 00:15:25.000]  可能在過程當中,
[00:15:25.000 --> 00:15:26.000]  或者有時候會擔心,
[00:15:26.000 --> 00:15:28.000]  我這樣做會不會有損失,
[00:15:28.000 --> 00:15:31.000]  或者我會受傷害,
[00:15:31.000 --> 00:15:34.000]  或者別人未必接納我,
[00:15:34.000 --> 00:15:36.000]  但是因為信心知道是神的旨意,
[00:15:36.000 --> 00:15:40.000]  就憑著信心去行出來,
[00:15:40.000 --> 00:15:41.000]  在行動的過程中,
[00:15:41.000 --> 00:15:44.000]  就經歷神的能力在自己身上,
[00:15:44.000 --> 00:15:47.000]  如何奇妙地彰顯出來,
[00:15:47.000 --> 00:15:50.000]  而認識這位上帝。
[00:15:50.000 --> 00:15:52.000]  我想說一件事情,
[00:15:52.000 --> 00:15:54.000]  我記得這次我預備的時候想起,
[00:15:54.000 --> 00:15:58.000]  我在美國遇到一位以前北宣的姊妹,
[00:15:58.000 --> 00:16:00.000]  說她自己有一個經歷,
[00:16:00.000 --> 00:16:02.000]  一位姊妹她很有心侍奉,
[00:16:02.000 --> 00:16:04.000]  她會彈琴,
[00:16:04.000 --> 00:16:07.000]  所以她一直將自己的手奉獻給神,
[00:16:07.000 --> 00:16:14.000]  很想能夠透過這個技巧來侍奉神,
[00:16:14.000 --> 00:16:16.000]  後來她也參與其他的侍奉,
[00:16:16.000 --> 00:16:18.000]  有一次在一些兒童的服侍中,
[00:16:18.000 --> 00:16:21.000]  她跌傷了手,
[00:16:21.000 --> 00:16:22.000]  她不以為意,
[00:16:22.000 --> 00:16:27.000]  但後來發覺原來是跌傷了腕骨,
[00:16:27.000 --> 00:16:29.000]  腕骨移位了,
[00:16:29.000 --> 00:16:31.000]  所以她一段很長的時間,
[00:16:31.000 --> 00:16:33.000]  她不再能夠彈琴,
[00:16:33.000 --> 00:16:35.000]  她很擔心,
[00:16:35.000 --> 00:16:39.000]  也覺得是否將來就不再有機會彈琴呢?
[00:16:39.000 --> 00:16:41.000]  後來她做了很多不同的治療,
[00:16:41.000 --> 00:16:43.000]  但好像也沒有什麼特別的作用,
[00:16:43.000 --> 00:16:46.000]  而且見到有生了骨刺,
[00:16:46.000 --> 00:16:49.000]  上上很痛的一種情況,
[00:16:49.000 --> 00:16:50.000]  當她在那個時候,
[00:16:50.000 --> 00:16:51.000]  她自己一路祈禱,
[00:16:51.000 --> 00:16:54.000]  「神呀,求祢讓我有侍奉的機會,
[00:16:54.000 --> 00:16:57.000]  我很願意將自己的身體奉獻給祢,
[00:16:57.000 --> 00:16:59.000]  可以服侍祢。」
[00:16:59.000 --> 00:17:03.000]  在那個過程中,身體的情況未有好轉,
[00:17:03.000 --> 00:17:06.000]  但也在那個時候,
[00:17:06.000 --> 00:17:08.000]  她接到一個邀請,
[00:17:08.000 --> 00:17:12.000]  在當地一個音樂的敬拜小隊,
[00:17:12.000 --> 00:17:14.000]  一個詩歌的小隊,
[00:17:14.000 --> 00:17:17.000]  他們邀請她做他們的詩琴手,
[00:17:17.000 --> 00:17:20.000]  就在當中服侍。
[00:17:20.000 --> 00:17:22.000]  姐妹感覺好像情況好了一點點,
[00:17:22.000 --> 00:17:24.000]  但也不是完全沒有問題,
[00:17:24.000 --> 00:17:25.000]  所以她很擔心,
[00:17:25.000 --> 00:17:29.000]  是否真的能夠在這方面服侍到,
[00:17:29.000 --> 00:17:30.000]  她一路祈禱,
[00:17:30.000 --> 00:17:31.000]  祈禱的時候,
[00:17:31.000 --> 00:17:34.000]  神也給她很清楚的感動,
[00:17:34.000 --> 00:17:37.000]  因此她就憑著信心,
[00:17:37.000 --> 00:17:41.000]  她就答應了這個邀請。
[00:17:41.000 --> 00:17:44.000]  但當她答應了這件事情當晚,
[00:17:44.000 --> 00:17:46.000]  她就說很奇怪,
[00:17:46.000 --> 00:17:50.000]  那一晚她的手突然間劇痛,
[00:17:50.000 --> 00:17:54.000]  而且就算不動手也會痛,
[00:17:54.000 --> 00:17:56.000]  而且在震動,
[00:17:56.000 --> 00:17:57.000]  她說發生什麼事,
[00:17:57.000 --> 00:17:58.000]  為什麼會這樣呢?
[00:17:58.000 --> 00:18:02.000]  我怎麼可能再可以這樣去彈琴呢?
[00:18:02.000 --> 00:18:04.000]  但她很清楚知道,
[00:18:04.000 --> 00:18:06.000]  自己的心只是想侍奉神,
[00:18:06.000 --> 00:18:10.000]  也知道神給她這份感動,
[00:18:10.000 --> 00:18:14.000]  所以她內心仍然這樣決定,
[00:18:14.000 --> 00:18:16.000]  神啊,如果可以,
[00:18:16.000 --> 00:18:19.000]  我願意來服侍你。
[00:18:19.000 --> 00:18:22.000]  當她繼續這樣決定的時候,
[00:18:22.000 --> 00:18:24.000]  翌日起床,
[00:18:24.000 --> 00:18:26.000]  她突然間發覺很奇怪,
[00:18:26.000 --> 00:18:30.000]  就是那些劇痛完全消失了,
[00:18:30.000 --> 00:18:32.000]  比以前更好,
[00:18:32.000 --> 00:18:35.000]  而且也不再有手震的情況,
[00:18:35.000 --> 00:18:36.000]  因此她很開心,
[00:18:36.000 --> 00:18:39.000]  她就參與了那個侍奉,
[00:18:39.000 --> 00:18:40.000]  然後她繼續說,
[00:18:40.000 --> 00:18:44.000]  她說在後來一路的服侍裡面,
[00:18:44.000 --> 00:18:48.000]  這個痛楚情況就沒有再出現。
[00:18:48.000 --> 00:18:50.000]  她就說我很感謝上帝,
[00:18:50.000 --> 00:18:51.000]  因為過去她自己一路服侍的時候,
[00:18:51.000 --> 00:18:54.000]  覺得好像順理成章,
[00:18:54.000 --> 00:18:56.000]  我懂得彈琴,可以侍奉,
[00:18:56.000 --> 00:18:58.000]  但是這次當她再參與服侍的時候,
[00:18:58.000 --> 00:19:02.000]  她覺得完全是神的醫治,
[00:19:02.000 --> 00:19:04.000]  她才能夠服侍,
[00:19:04.000 --> 00:19:06.000]  也是神給她的信心,
[00:19:06.000 --> 00:19:11.000]  她放膽去承擔這個邀請,
[00:19:11.000 --> 00:19:14.000]  然後她見到神的恩惠,
[00:19:14.000 --> 00:19:16.000]  或者說神的能力,
[00:19:16.000 --> 00:19:19.000]  在她身上顯現出來。
[00:19:19.000 --> 00:19:23.000]  有很多不同的電影節目有不同的經歷,
[00:19:23.000 --> 00:19:24.000]  但是他們體會到,
[00:19:24.000 --> 00:19:26.000]  如果是出於神,
[00:19:26.000 --> 00:19:28.000]  或者是神對他們的吩咐,
[00:19:28.000 --> 00:19:30.000]  他們憑信心去走的時候,
[00:19:30.000 --> 00:19:32.000]  在那些時刻,
[00:19:32.000 --> 00:19:35.000]  就是經歷神能力的時刻,
[00:19:35.000 --> 00:19:38.000]  就是經歷神的作為的時刻。
[00:19:38.000 --> 00:19:40.000]  我想回到保羅所說的,
[00:19:40.000 --> 00:19:43.000]  神求你讓我能夠認識你,
[00:19:43.000 --> 00:19:45.000]  使我認識基督,
[00:19:45.000 --> 00:19:49.000]  然後他說:曉得你復活的大能。
[00:19:49.000 --> 00:19:51.000]  在你認識主耶穌的過程裡面,
[00:19:51.000 --> 00:19:54.000]  不單單是你在頭腦上認識祂,
[00:19:54.000 --> 00:19:58.000]  而是你在生命當中真實看見祂的能力,
[00:19:58.000 --> 00:20:02.000]  怎樣在你生命不同的情況下顯明出來,
[00:20:02.000 --> 00:20:06.000]  甚至曉得祂復活的大能。
[00:20:06.000 --> 00:20:10.000]  弟子們,你發覺聖經裡面不斷來引導我們去祈禱,
[00:20:10.000 --> 00:20:12.000]  為自己,為教會祈禱,
[00:20:12.000 --> 00:20:18.000]  讓我們真的可以在神的面前去認識祂的能力。
[00:20:18.000 --> 00:20:20.000]  所以你再翻到後面,
[00:20:20.000 --> 00:20:23.000]  剛才我們讀過第二的土文裡面,
[00:20:23.000 --> 00:20:26.000]  第三章,
[00:20:26.000 --> 00:20:29.000]  在其中的第十四節到二十節,
[00:20:29.000 --> 00:20:31.000]  保羅在為教會祈禱的時候,
