
[00:00:00.000 --> 00:00:03.520]  都讓我們在聽道理先同心同德
[00:03:40.900 --> 00:03:43.940]  在前書裏面保羅的教導是很嚴厲的
[00:03:43.940 --> 00:03:47.500]  我們從今天開始轉入去講提摩太後書
[00:03:47.500 --> 00:03:50.100]  從今天開始我們進入提摩太後書
[00:03:50.100 --> 00:03:51.980]  提摩太後書就很不同了
[00:03:51.980 --> 00:03:53.100]  提摩太後書就很一樣
[00:03:53.100 --> 00:03:54.780]  過了一段時間之後
[00:03:54.780 --> 00:03:56.500]  過了一段時間之後
[00:03:56.500 --> 00:03:59.100]  保羅再寫信給提摩太
[00:03:59.100 --> 00:04:00.900]  保羅寫信給提摩太
[00:04:00.900 --> 00:04:05.900]  整個語氣和甚至討論的焦點都不同了
[00:04:05.900 --> 00:04:08.900]  語氣還有討論焦點都不一樣了
[00:04:08.900 --> 00:04:11.700]  集中看到一個信徒的成長
[00:04:11.700 --> 00:04:13.380]  集中在一個信徒的成長
[00:04:13.380 --> 00:04:15.380]  並且作爲一個教牧
[00:04:15.380 --> 00:04:16.380]  作爲一個教牧
[00:04:16.380 --> 00:04:20.900]  除了要面對教會里面充滿異端的教導之外
[00:04:20.900 --> 00:04:20.900]  除了要面對教會里面充滿異端的教導之外
[00:04:20.900 --> 00:04:22.100]  如何去處理
[00:04:22.100 --> 00:04:24.700]  對了,教會里面那些面對異端的
[00:04:24.700 --> 00:04:24.700]  對了,教會里面那些面對異端的
[00:04:24.700 --> 00:04:25.500]  怎樣去處理
[00:04:25.500 --> 00:04:26.980]  更重要的一件事
[00:04:26.980 --> 00:04:26.980]  更重要的一件事
[00:04:26.980 --> 00:04:27.780]  更重要的一件事
[00:04:27.780 --> 00:04:33.580]  就是信徒如何能夠真正符合神的教導而成長起來
[00:04:33.580 --> 00:04:33.580]  是讓信徒真正符合神的教導而成長起來
[00:04:33.580 --> 00:04:35.980]  是讓信徒真正符合神的教導而成長起來
[00:04:35.980 --> 00:04:38.980]  所以當我們看到提摩太後書的時候
[00:04:38.980 --> 00:04:40.580]  我們看到提摩太後書的時候
[00:04:46.380 --> 00:04:48.380]  我們一會兒會逐一去看
[00:04:48.380 --> 00:04:48.380]  我們一會兒會逐一去看
[00:04:48.380 --> 00:04:49.780]  我們一會兒會逐一去看
[00:04:49.780 --> 00:04:53.380]  我計劃大約用十堂的時間和大家完成提摩太後書
[00:04:53.380 --> 00:04:53.380]  我計劃大約用十堂的時間和大家完成提摩太後書
[00:04:53.380 --> 00:04:55.580]  我計劃大約用十堂的時間和大家完成提摩太後書
[00:04:55.580 --> 00:04:59.380]  今天我們只是看第一至第五節
[00:04:59.380 --> 00:04:59.380]  今天我們只是看第一至第五節
[00:04:59.380 --> 00:05:01.380]  今天我們只是看第一至第五節
[00:05:01.380 --> 00:05:04.980]  其實是講基督徒每一個都有屬靈的生命
[00:05:04.980 --> 00:05:04.980]  其實是講基督徒每一個都有屬靈的生命
[00:05:04.980 --> 00:05:06.980]  其實是講基督徒每一個都有屬靈的生命
[00:05:06.980 --> 00:05:08.980]  如何能夠世代相傳下去
[00:05:08.980 --> 00:05:16.980]  我分享一段我和我女兒的對答
[00:05:16.980 --> 00:05:16.980]  我分享一段我和我女兒的對答
[00:05:16.980 --> 00:05:18.980]  我分享一段我和我女兒的對答
[00:05:18.980 --> 00:05:23.980]  早幾天前我和我女兒去練駕車
[00:05:23.980 --> 00:05:23.980]  早幾天前我和我女兒去練駕車
[00:05:23.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:25.980]  早幾天前我和我女兒去練駕車
[00:05:25.980 --> 00:05:39.980]  早幾天前我和我女兒去練駕車
[00:05:39.980 --> 00:06:07.980]  早幾天前我和我女兒去練駕車
[00:06:07.980 --> 00:06:15.980]  早幾天前我和我女兒去練駕車
[00:06:15.980 --> 00:06:43.980]  早幾天前我和我女兒去練駕車
[00:06:43.980 --> 00:06:53.980]  早幾天前我和我女兒去練駕車
[00:06:53.980 --> 00:07:13.980]  早幾天前我和我女兒去練駕車
[00:07:13.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:33.980]  早幾天前我和我女兒去練駕車
[00:07:33.980 --> 00:07:45.980]  早幾天前我和我女兒去練駕車
[00:07:45.980 --> 00:07:45.980]  早幾天前我和我女兒去練駕車
[00:07:45.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:05.980]  早幾天前我和我女兒去練駕車
[00:08:05.980 --> 00:08:15.980]  早幾天前我和我女兒去練駕車
[00:08:15.980 --> 00:08:25.980]  早幾天前我和我女兒去練駕車
[00:08:25.980 --> 00:08:35.980]  早幾天前我和我女兒去練駕車
[00:08:35.980 --> 00:08:35.980]  早幾天前我和我女兒去練駕車
[00:08:35.980 --> 00:08:35.980]  早幾天前我和我女兒去練駕車
[00:08:35.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:08:55.980]  早幾天前我和我女兒去練駕車
[00:08:55.980 --> 00:09:15.980]  早幾天前我和我女兒去練駕車
[00:09:15.980 --> 00:09:35.980]  早幾天前我和我女兒去練駕車
[00:09:35.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:09:55.980]  早幾天前我和我女兒去練駕車
[00:09:55.980 --> 00:10:05.980]  早幾天前我和我女兒去練駕車
[00:10:05.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:25.980]  早幾天前我和我女兒去練駕車
[00:10:25.980 --> 00:10:45.980]  早幾天前我和我女兒去練駕車
[00:10:45.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:05.980]  早幾天前我和我女兒去練駕車
[00:11:05.980 --> 00:11:15.980]  早幾天前我和我女兒去練駕車
[00:11:15.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:35.980]  早幾天前我和我女兒去練駕車
[00:11:35.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:11:55.980]  早幾天前我和我女兒去練駕車
[00:11:55.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:11.980]  早幾天前我和我女兒去練駕車
[00:12:11.980 --> 00:12:31.980]  早幾天前我和我女兒去練駕車
[00:12:31.980 --> 00:12:51.980]  早幾天前我和我女兒去練駕車
[00:12:51.980 --> 00:13:11.980]  早幾天前我和我女兒去練駕車
[00:13:11.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:31.980]  早幾天前我和我女兒去練駕車
[00:13:31.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:13:51.980]  早幾天前我和我女兒去練駕車
[00:13:51.980 --> 00:14:01.980]  早幾天前我和我女兒去練駕車
[00:14:01.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:21.980]  早幾天前我和我女兒去練駕車
[00:14:21.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:37.980]  早幾天前我和我女兒去練駕車
[00:14:37.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:14:53.980]  早幾天前我和我女兒去練駕車
[00:14:53.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:08.980]  早幾天前我和我女兒去練駕車
[00:15:08.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:31.980]  早幾天前我和我女兒去練駕車
[00:15:31.980 --> 00:15:41.980]  早幾天前我和我女兒去練駕車
[00:15:41.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:01.980]  早幾天前我和我女兒去練駕車
[00:16:01.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:21.980]  早幾天前我和我女兒去練駕車
[00:16:21.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:16:41.980]  早幾天前我和我女兒去練駕車
[00:16:41.980 --> 00:17:01.980]  早幾天前我和我女兒去練駕車
[00:17:01.980 --> 00:17:01.980]  早幾天前我和我女兒去練駕車
[00:17:01.980 --> 00:17:01.980]  早幾天前我和我女兒去練駕車
[00:17:01.980 --> 00:17:01.980]  早幾天前我和我女兒去練駕車
[00:17:01.980 --> 00:17:01.980]  早幾天前我和我女兒去練駕車
