
[00:00:00.000 --> 00:00:03.300]  不知道大家有沒有玩過小孩子的波波池?
[00:02:23.100 --> 00:02:24.700]  那些鈔票的深度
[00:02:24.700 --> 00:02:27.900]  差不多可以去到人的膝蓋的位置
[00:02:27.900 --> 00:02:30.300]  大家可以想像有多少個鈔票
[00:02:30.300 --> 00:02:31.800]  那個面積有多大
[00:02:31.800 --> 00:02:34.900]  然後有一個鈔票是特別的
[00:02:34.900 --> 00:02:36.100]  你綁著雙眼
[00:02:36.100 --> 00:02:38.300]  在這麼多個鈔票裡面
[00:02:38.300 --> 00:02:39.900]  抽一個鈔票出來
[00:02:39.900 --> 00:02:43.700]  你抽中的機會有多大?
[00:02:43.700 --> 00:02:46.900]  有多大?
[00:02:46.900 --> 00:02:49.800]  而滿足耶穌基督
[00:02:49.800 --> 00:02:54.700]  一個人能夠滿足耶穌基督的八個預言
[00:02:54.700 --> 00:02:55.900]  那個機會率
[00:02:55.900 --> 00:02:58.300]  就等於這麼多個鈔票裡面
[00:02:58.300 --> 00:03:01.900]  你能夠抽到那個鈔票的機會
[00:03:01.900 --> 00:03:03.700]  今天我們所讀的經文
[00:03:03.700 --> 00:03:06.000]  是關於約瑟和瑪利亞
[00:03:06.000 --> 00:03:08.300]  他去到伯利恒裡面
[00:03:08.300 --> 00:03:13.300]  誕下他們的第一個兒子
[00:03:13.300 --> 00:03:15.900]  為什麼他們去到伯利恒呢?
[00:03:15.900 --> 00:03:20.300]  就因為當時這個凱撒大帝
[00:03:20.300 --> 00:03:23.200]  要求這個人口普查
[00:03:23.200 --> 00:03:26.500]  所以每一個人要回到自己的家鄉那裡
[00:03:26.500 --> 00:03:28.200]  來報名上冊
[00:03:28.200 --> 00:03:30.800]  雖然他們瑪利亞和約瑟
[00:03:30.800 --> 00:03:33.700]  當時是住在這個拿撒勒的地方
[00:03:33.700 --> 00:03:36.200]  不過他們需要回到這個伯利恒
[00:03:36.200 --> 00:03:36.900]  為什麼呢?
[00:03:36.900 --> 00:03:40.300]  因為約瑟的家鄉就在伯利恒
[00:03:40.300 --> 00:03:41.700]  所以他們要回到伯利恒
[00:03:41.700 --> 00:03:43.200]  他們的老家那裡
[00:03:43.200 --> 00:03:45.600]  來報名上冊
[00:03:45.600 --> 00:03:48.900]  就在這個伯利恒這個地方
[00:03:48.900 --> 00:03:53.000]  瑪利亞就是誕下他第一個兒子
[00:03:53.000 --> 00:03:55.100]  大家知不知道
[00:03:55.100 --> 00:03:58.500]  關乎耶穌基督他的出生
[00:03:58.500 --> 00:04:00.000]  有多少個預言?
[00:04:00.000 --> 00:04:01.600]  多少個預言?
[00:04:01.600 --> 00:04:03.900]  七個預言
[00:04:03.900 --> 00:04:05.800]  如果剛才我們說八個預言
[00:04:05.800 --> 00:04:08.400]  那個的機會率是一
[00:04:08.400 --> 00:04:09.700]  後面有十七個零
[00:04:09.700 --> 00:04:12.100]  我想大概如果是七個預言的話
[00:04:12.100 --> 00:04:14.400]  怎麼也有一後面有十五個零
[00:04:14.400 --> 00:04:19.000]  仍然是一個很大很大的數目
[00:04:19.000 --> 00:04:22.800]  如果要相信
[00:04:22.800 --> 00:04:24.500]  真的可以在一
[00:04:24.500 --> 00:04:26.500]  之後有十五個零的機會裡面
[00:04:26.500 --> 00:04:28.300]  中的話
[00:04:28.300 --> 00:04:31.900]  所需要的信心極度之大
[00:04:31.900 --> 00:04:32.700]  是不是?
[00:04:32.700 --> 00:04:34.200]  今天我們經文告訴我們
[00:04:34.200 --> 00:04:37.200]  耶穌在伯利恒這個地方出生
[00:04:37.200 --> 00:04:41.400]  而這個地方出生
[00:04:41.400 --> 00:04:43.200]  在舊約裡面
[00:04:43.200 --> 00:04:48.500]  是七個耶穌的出生預言裡面的其中一個
[00:04:48.500 --> 00:04:52.700]  在耶穌基督出生之前的七八年左右
[00:04:52.700 --> 00:04:55.500]  有一個先知叫做尼迦
[00:04:55.500 --> 00:05:01.700]  尼迦先知記下了一個這樣的說話
[00:05:01.700 --> 00:05:03.600]  尼迦說伯利恒
[00:05:03.600 --> 00:05:06.200]  你在猶大諸城中為小
[00:05:06.200 --> 00:05:09.100]  但是將來必有一位從你那裡出來
[00:05:09.100 --> 00:05:11.900]  在以色列中為我作掌權的
[00:05:11.900 --> 00:05:16.200]  他的根源從梗古從泰初就有
[00:05:16.200 --> 00:05:17.100]  很明顯
[00:05:17.100 --> 00:05:20.200]  這裡所說的這個人就是指耶穌基督
[00:05:20.200 --> 00:05:21.400]  這一節的經文
[00:05:21.400 --> 00:05:24.100]  預先說明很清楚
[00:05:24.100 --> 00:05:27.800]  這個耶穌會在伯利恒這個地方出生
[00:05:27.800 --> 00:05:30.100]  你說是不是這麼巧?
[00:05:30.100 --> 00:05:31.000]  是不是這麼巧?
[00:05:31.000 --> 00:05:33.700]  當馬利亞懷孕的時候
[00:05:33.700 --> 00:05:35.700]  這個凱撒大帝
[00:05:35.700 --> 00:05:38.700]  就要求全國家的人民要報名上冊
[00:05:38.700 --> 00:05:42.400]  是不是這麼巧合?
[00:05:42.400 --> 00:05:44.200]  是不是這麼巧合?
[00:05:44.200 --> 00:05:46.500]  約瑟他的家鄉就在伯利恒
[00:05:46.500 --> 00:05:48.700]  以至他們必須要回到伯利恒
[00:05:48.700 --> 00:05:51.200]  是不是又是一個巧合?
[00:05:51.200 --> 00:05:52.200]  我想問大家
[00:05:52.200 --> 00:05:54.000]  如果你去計劃
[00:05:54.000 --> 00:05:56.600]  如果你要生孩子
[00:05:56.600 --> 00:05:58.000]  特別是女士們
[00:05:58.000 --> 00:05:59.600]  其實男士也要計劃在內
[00:05:59.600 --> 00:06:01.300]  如果你們作為夫婦
[00:06:01.300 --> 00:06:04.400]  你要擔下兒子女兒的時候
[00:06:04.400 --> 00:06:05.400]  你會不會選擇一個
[00:06:05.400 --> 00:06:08.900]  你不太熟悉的地方去生孩子?
[00:06:08.900 --> 00:06:09.700]  很明顯
[00:06:09.700 --> 00:06:13.000]  伯利恒這個地方對當時的馬利亞和約瑟來說
[00:06:13.000 --> 00:06:14.100]  是一個陌生的地方
[00:06:14.100 --> 00:06:14.900]  為什麼這麼說?
[00:06:14.900 --> 00:06:17.700]  因為他們去到那個地方要找旅館
[00:06:17.700 --> 00:06:18.600]  找旅館就是說
[00:06:18.600 --> 00:06:21.100]  那裡沒有朋友、沒有親人來接待他們
[00:06:21.100 --> 00:06:23.400]  所以對他們來說是一個陌生的地方
[00:06:23.400 --> 00:06:24.200]  是不是?
[00:06:24.200 --> 00:06:27.200]  對於正常的情況來說
[00:06:27.200 --> 00:06:30.700]  除非我們想在某一個地方
[00:06:30.700 --> 00:06:33.300]  我們的下一代拿到那個地方的國籍
[00:06:33.300 --> 00:06:35.900]  所以我們就去那個地方生孩子
[00:06:35.900 --> 00:06:39.200]  又或者那個地方有一些很特別的條件
[00:06:39.200 --> 00:06:41.300]  他們的醫療又便宜又好
[00:06:41.300 --> 00:06:42.900]  那我們就去那個地方生孩子
[00:06:42.900 --> 00:06:44.700]  如果不是
[00:06:44.700 --> 00:06:46.400]  普遍通常來說
[00:06:46.400 --> 00:06:49.800]  我們都會在自己熟悉的地方生孩子
[00:06:49.800 --> 00:06:55.600]  所以我們很合理地去作一個結論
[00:06:55.600 --> 00:06:58.900]  應該不是馬利亞和約瑟的計劃
[00:06:58.900 --> 00:07:01.400]  在伯利恒一個陌生的地方裡面
[00:07:01.400 --> 00:07:06.700]  特別是要生下第一個嬰兒
[00:07:06.700 --> 00:07:10.000]  有可能他們超出了他們的預算
[00:07:10.000 --> 00:07:11.700]  他們 overstay了
[00:07:11.700 --> 00:07:13.600]  沒有想過在那裡住這麼久
[00:07:13.600 --> 00:07:14.700]  就是要在那裡住這麼久
[00:07:14.700 --> 00:07:15.400]  為什麼?
[00:07:15.400 --> 00:07:16.100]  很明顯
[00:07:16.100 --> 00:07:17.700]  當時的人多得不得了
[00:07:17.700 --> 00:07:20.600]  不然也不會找不到地方住
[00:07:20.600 --> 00:07:22.000]  另外一個原因可能是什麼?
[00:07:22.000 --> 00:07:23.000]  可能是早產
[00:07:23.000 --> 00:07:24.600]  很大壓力的
[00:07:24.600 --> 00:07:26.200]  走這麼遠的地方
[00:07:26.200 --> 00:07:28.500]  這麼多人
[00:07:28.500 --> 00:07:31.000]  但是很明顯
[00:07:31.000 --> 00:07:35.000]  他們並不是有心在伯利恒這個地方
[00:07:35.000 --> 00:07:37.800]  去產下他們的兒子
[00:07:37.800 --> 00:07:38.800]  我想問姐妹們
[00:07:38.800 --> 00:07:40.700]  如果你是馬利亞
[00:07:40.700 --> 00:07:41.400]  男士們
[00:07:41.400 --> 00:07:44.100]  如果你是約瑟
[00:07:44.100 --> 00:07:47.300]  當你很需要一個地方居住
[00:07:47.300 --> 00:07:48.800]  要生孩子的時候
[00:07:48.800 --> 00:07:50.300]  那個店主跟你說
[00:07:50.300 --> 00:07:52.200]  是不是沒有房間?
[00:07:52.200 --> 00:07:53.200]  你會怎麼感受?
[00:07:53.200 --> 00:07:54.800]  你會做些什麼?
[00:07:54.800 --> 00:07:56.000]  我猜我們男士們
[00:07:56.000 --> 00:07:58.200]  我當然第一件事就是跟那個店主說
[00:07:58.200 --> 00:07:59.300]  哎呀!拍硬當
[00:07:59.300 --> 00:08:01.700]  想想有什麼辦法可以給我們房間
[00:08:01.700 --> 00:08:04.500]  我出一半的價錢給你
[00:08:04.500 --> 00:08:05.700]  那個店主可能會跟你說
[00:08:05.700 --> 00:08:08.000]  哎呀!不是錢的問題
[00:08:08.000 --> 00:08:09.300]  沒有房間
[00:08:09.300 --> 00:08:13.300]  我可以做些什麼?
[00:08:13.300 --> 00:08:15.600]  而就在這個無助的時候
[00:08:15.600 --> 00:08:16.700]  通常都是這樣
[00:08:16.700 --> 00:08:18.500]  屋樓兼逢夜雨
[00:08:18.500 --> 00:08:20.500]  就在無助的時候
[00:08:20.500 --> 00:08:25.800]  馬利亞的胎兒作動要生了
[00:08:25.800 --> 00:08:27.600]  不知道大家有沒有經驗
[00:08:27.600 --> 00:08:29.700]  很多時候在人生的經驗裡面
[00:08:29.700 --> 00:08:32.400]  一些很重要的事情
[00:08:32.400 --> 00:08:35.900]  就是在一些最不合適的時候發生
[00:08:35.900 --> 00:08:37.500]  在這些場合的時候
[00:08:37.500 --> 00:08:40.500]  你的感覺會是怎麼樣的?
[00:08:40.500 --> 00:08:41.200]  很無助
[00:08:41.200 --> 00:08:42.100]  很徬徨
[00:08:42.100 --> 00:08:43.800]  很挫敗感
[00:08:43.800 --> 00:08:45.200]  很生氣
[00:08:45.200 --> 00:08:45.900]  很憤怒
[00:08:45.900 --> 00:08:48.900]  很焦慮
[00:08:48.900 --> 00:08:50.500]  大家記不記得馬利亞
[00:08:50.500 --> 00:08:53.600]  當天使跟馬利亞說
[00:08:53.600 --> 00:08:55.500]  你將會懷孕生子
[00:08:55.500 --> 00:08:57.800]  生這個神的兒子
[00:08:57.800 --> 00:09:00.700]  馬利亞當時的反應是怎麼樣的?
[00:09:00.700 --> 00:09:02.400]  馬利亞說了一句話
[00:09:02.400 --> 00:09:03.400]  大家都記得
[00:09:03.400 --> 00:09:06.000]  他說我心尊主為大
[00:09:06.000 --> 00:09:10.300]  我靈以我神我的救主為樂
[00:09:10.300 --> 00:09:12.100]  就是說無論什麼事情發生
[00:09:12.100 --> 00:09:13.800]  馬利亞的信心
[00:09:13.800 --> 00:09:16.300]  讓他可以以他所相信的神
[00:09:16.300 --> 00:09:19.300]  為他的喜樂
[00:09:19.300 --> 00:09:20.300]  好了
[00:09:20.300 --> 00:09:22.000]  當所有不如意的事情
[00:09:22.000 --> 00:09:24.100]  就在那個時候發生的時候
[00:09:24.100 --> 00:09:25.700]  你猜這個馬利亞
[00:09:25.700 --> 00:09:28.100]  還會不會好像他當初一樣
[00:09:28.100 --> 00:09:30.300]  讓內心充滿喜樂
[00:09:30.300 --> 00:09:31.500]  以神為樂
[00:09:31.500 --> 00:09:34.600]  還是心裡面相當不安
[00:09:34.600 --> 00:09:35.400]  要生孩子了
[00:09:35.400 --> 00:09:37.300]  但是沒有房間
[00:09:37.300 --> 00:09:38.900]  頂住我想大家要留意一件事
[00:09:38.900 --> 00:09:41.400]  這個世界真的充滿意外
[00:09:41.400 --> 00:09:42.600]  不是每一樣事情
[00:09:42.600 --> 00:09:47.100]  都是按照我們的喜歡而發生
[00:09:47.100 --> 00:09:48.300]  聖經沒有告訴我們
[00:09:48.300 --> 00:09:50.500]  當時馬利亞知道沒有房間住的時候
[00:09:50.500 --> 00:09:52.500]  他的反應是如何的
[00:09:52.500 --> 00:09:54.300]  但是我相信作為人性
[00:09:54.300 --> 00:09:56.700]  在那個時候感到挫敗感到無助
[00:09:56.700 --> 00:09:58.700]  是絕對正常的
[00:09:58.700 --> 00:09:59.800]  是不是?
[00:09:59.800 --> 00:10:02.100]  也許馬利亞我相信他必定有
[00:10:02.100 --> 00:10:04.200]  在那個時候心裡面也有祈求
[00:10:04.200 --> 00:10:05.100]  神啊
[00:10:05.100 --> 00:10:06.300]  你給我一間房子
[00:10:06.300 --> 00:10:11.800]  讓我可以生到兒子平安地
[00:10:11.800 --> 00:10:15.000]  但是很明顯沒有這樣發生過
[00:10:15.000 --> 00:10:18.500]  神沒有按照他們的需要
[00:10:18.500 --> 00:10:20.300]  按照他們的祈求
[00:10:20.300 --> 00:10:22.600]  來讓他們有這個房間
[00:10:22.600 --> 00:10:23.300]  我想問大家
[00:10:23.300 --> 00:10:24.300]  為什麼神在那個時候
[00:10:24.300 --> 00:10:26.500]  最需要神幫忙的時候
[00:10:26.500 --> 00:10:29.800]  神卻是沒有幫馬利亞
[00:10:29.800 --> 00:10:32.400]  為什麼?
[00:10:32.400 --> 00:10:33.300]  有沒有想過
[00:10:33.300 --> 00:10:37.600]  為什麼耶穌基督是要馬槽裡面出生?
[00:10:37.600 --> 00:10:40.300]  為什麼祂不是在一個五星級酒店裡面出生呢?
[00:10:40.300 --> 00:10:41.100]  舒服很多對不對?
[00:10:41.100 --> 00:10:42.800]  有空調等等
[00:10:42.800 --> 00:10:43.900]  為什麼?
[00:10:43.900 --> 00:10:48.800]  為什麼天使要將這個好的消息
[00:10:48.800 --> 00:10:50.800]  神的兒子降生的消息
[00:10:50.800 --> 00:10:54.900]  要跟野地的牧羊人說
[00:10:54.900 --> 00:10:59.900]  而不是跟皇宮裡面的皇帝或者皇子說的呢?
[00:10:59.900 --> 00:11:02.100]  為什麼?
[00:11:02.100 --> 00:11:03.100]  聖經告訴我們
[00:11:03.100 --> 00:11:05.900]  神的道路永遠都是高過人的道路
[00:11:05.900 --> 00:11:08.100]  我相信理由很簡單
[00:11:08.100 --> 00:11:12.200]  神選擇通過人的卑微
[00:11:12.200 --> 00:11:14.000]  去彰顯神的偉大
[00:11:14.000 --> 00:11:16.400]  神選擇人的軟弱
[00:11:16.400 --> 00:11:18.400]  去彰顯神的大能
[00:11:18.400 --> 00:11:21.800]  神選擇人的愚蠢
[00:11:21.800 --> 00:11:24.200]  去彰顯神的智慧
[00:11:24.200 --> 00:11:28.600]  這個很多時候是神所選擇的方式
[00:11:28.600 --> 00:11:34.100]  正如在耶穌基督降生之前的七八年
[00:11:34.100 --> 00:11:36.400]  先知彌加所預言
[00:11:36.400 --> 00:11:41.700]  耶穌基督是會在伯利恆這個地方出生
[00:11:41.700 --> 00:11:43.700]  正如剛才所說
[00:11:43.700 --> 00:11:46.500]  在這樣的地方出生
[00:11:46.500 --> 00:11:49.600]  是需要很多的巧合的
[00:11:49.600 --> 00:11:53.100]  究竟是一個純粹的巧合
[00:11:53.100 --> 00:11:56.800]  還是在眾多漢子巧合的背後
[00:11:56.800 --> 00:11:59.100]  有神的帶領
[00:11:59.100 --> 00:12:02.700]  神的調配在當中呢?
[00:12:02.700 --> 00:12:03.600]  你覺得
[00:12:03.600 --> 00:12:08.500]  你相信一個完全是巧合的機會
[00:12:08.500 --> 00:12:12.500]  還是相信一個是神所安排
[00:12:12.500 --> 00:12:14.400]  兩種的相信
[00:12:14.400 --> 00:12:18.100]  你覺得哪一個的信心需要大一點?
[00:12:18.100 --> 00:12:19.000]  聖經說得很清楚
[00:12:19.000 --> 00:12:20.300]  直接告訴我們
[00:12:20.300 --> 00:12:21.300]  我們所信的神
[00:12:21.300 --> 00:12:22.800]  就是歷史的主宰
[00:12:22.800 --> 00:12:24.300]  是歷史的主人
[00:12:24.300 --> 00:12:25.500]  祂有絕對的主權
[00:12:25.500 --> 00:12:28.100]  在我們世界上發生的任何事情
[00:12:28.100 --> 00:12:29.800]  祂都掌管著
[00:12:29.800 --> 00:12:35.000]  縱然是一些我們看似是人的能力管理著
[00:12:35.000 --> 00:12:36.500]  控制著
[00:12:36.500 --> 00:12:38.800]  神仍然工作
[00:12:38.800 --> 00:12:42.300]  神仍然按著祂的旨意
[00:12:42.300 --> 00:12:47.600]  讓整個世界的事情來發生
[00:12:47.600 --> 00:12:50.600]  在我們的人生裡面
[00:12:50.600 --> 00:12:52.200]  我們很多時候都會遇到一些
[00:12:52.200 --> 00:12:56.000]  好像看似我們掌控不了
[00:12:56.000 --> 00:12:58.300]  控制不了的一些事情
[00:12:58.300 --> 00:12:59.100]  不過
[00:12:59.100 --> 00:13:00.300]  剛才我們一直所說
[00:13:00.300 --> 00:13:01.700]  耶穌基督的降生
[00:13:01.700 --> 00:13:03.700]  其實就是提醒我們
[00:13:03.700 --> 00:13:05.500]  雖然這個世界好像有很多巧合
[00:13:05.500 --> 00:13:06.700]  好像有很多的意外
[00:13:06.700 --> 00:13:08.600]  甚至是失控的事情發生
[00:13:08.600 --> 00:13:09.500]  但是
[00:13:09.500 --> 00:13:11.600]  這個故事告訴我們
[00:13:11.600 --> 00:13:15.200]  背後仍然有永遠不變的神
[00:13:15.200 --> 00:13:17.400]  在背後來掌管
[00:13:17.400 --> 00:13:18.400]  所以頂子妹
[00:13:18.400 --> 00:13:20.400]  這是一個很大的安慰
[00:13:20.400 --> 00:13:21.700]  對我們有很大的鼓勵
[00:13:21.700 --> 00:13:22.400]  為什麼?
[00:13:22.400 --> 00:13:24.800]  因為當我們生命裡面有很多不如意
[00:13:24.800 --> 00:13:28.300]  是我們意料之外的事情發生的時候
[00:13:28.300 --> 00:13:31.800]  我們不需要為這些事情來完全失去盼望
[00:13:31.800 --> 00:13:32.700]  為什麼?
[00:13:32.700 --> 00:13:34.500]  因為這個神告訴我們
[00:13:34.500 --> 00:13:36.100]  通過這個故事告訴我們
[00:13:36.100 --> 00:13:38.300]  無論事情如何發生
[00:13:38.300 --> 00:13:41.200]  要旅館找不到旅館
[00:13:41.200 --> 00:13:44.700]  神仍在掌管
[00:13:44.700 --> 00:13:47.300]  我記得很多年之前
[00:13:47.300 --> 00:13:49.800]  我是教過兒童主義學的
[00:13:49.800 --> 00:13:52.200]  我教過兒童主義學第六年級
[00:13:52.200 --> 00:13:53.700]  我記得很清楚
[00:13:53.700 --> 00:13:55.700]  我有一次問過小孩
[00:13:55.700 --> 00:13:57.800]  我說如果你可以選擇的話
[00:13:57.800 --> 00:14:00.000]  讓你選擇什麼人種出生
[00:14:00.000 --> 00:14:03.200]  你會選擇什麼人種出生
[00:14:03.200 --> 00:14:05.400]  那時候大概有七八個小孩
[00:14:05.400 --> 00:14:09.300]  沒有一個是一致性給我同一個答案
[00:14:09.300 --> 00:14:13.600]  我要做白人
[00:14:13.600 --> 00:14:15.800]  有些還要很清楚地指明
[00:14:15.800 --> 00:14:20.600]  我要金髮和藍眼睛
[00:14:20.600 --> 00:14:22.400]  作為一個中國人
[00:14:22.400 --> 00:14:23.300]  聽到這些
[00:14:23.300 --> 00:14:27.000]  我們的下一代的觀感也有些無奈
[00:14:27.000 --> 00:14:28.400]  不過
[00:14:28.400 --> 00:14:30.900]  確實讓我體現到一個事實
[00:14:30.900 --> 00:14:31.900]  這個事實就是
[00:14:31.900 --> 00:14:33.900]  我們總是希望
[00:14:33.900 --> 00:14:36.200]  我們是主流的一份子
[00:14:36.200 --> 00:14:39.900]  我們不希望是屬於少數的族群
[00:14:39.900 --> 00:14:44.200]  我們總是希望我們是有體面的
[00:14:44.200 --> 00:14:48.000]  而不是一個被邊緣化的一份子
[00:14:48.000 --> 00:14:50.800]  我們總是這樣的喜好
[00:14:50.800 --> 00:14:51.700]  是不是?
[00:14:51.700 --> 00:14:53.000]  如果我問大家
[00:14:53.000 --> 00:14:55.000]  有得讓你選擇的時候
[00:14:55.000 --> 00:14:57.900]  你會選擇是什麼類型的民族
[00:14:57.900 --> 00:15:00.500]  你會選擇是什麼地方出生的
[00:15:00.500 --> 00:15:03.100]  你會選擇身在哪一個家庭
[00:15:03.100 --> 00:15:04.000]  如果讓你選擇的話
[00:15:04.000 --> 00:15:07.900]  你會怎麼選擇?
[00:15:07.900 --> 00:15:11.100]  我想大概我們選擇的因素
[00:15:11.100 --> 00:15:13.400]  都是不外乎什麼
[00:15:13.400 --> 00:15:18.400]  不外乎財富、權力、名譽
[00:15:18.400 --> 00:15:21.500]  甚至父母是否帥哥、帥妹
[00:15:21.500 --> 00:15:24.000]  拿好的天使
[00:15:24.000 --> 00:15:25.800]  不過你說是這個問題也沒有意思
[00:15:25.800 --> 00:15:26.400]  牧師
[00:15:26.400 --> 00:15:27.700]  因為這個世界
[00:15:27.700 --> 00:15:29.400]  沒有一個人能夠選擇
[00:15:29.400 --> 00:15:31.700]  在哪裡、什麼時候出生的
[00:15:31.700 --> 00:15:33.700]  是不是?
[00:15:33.700 --> 00:15:35.100]  不是啊
[00:15:35.100 --> 00:15:36.600]  聖經告訴我們
[00:15:36.600 --> 00:15:40.400]  有一個人能夠選擇
[00:15:40.400 --> 00:15:44.300]  在什麼時候、什麼地方出生的
[00:15:44.300 --> 00:15:45.400]  是誰?
[00:15:45.400 --> 00:15:46.800]  耶穌基督
[00:15:46.800 --> 00:15:48.400]  耶穌基督
[00:15:48.400 --> 00:15:50.800]  先知耶利米
[00:15:50.800 --> 00:15:56.500]  他大概在耶穌基督之前
[00:15:56.500 --> 00:15:59.800]  他大概在耶穌基督降生之前
[00:15:59.800 --> 00:16:01.300]  六百年左右
[00:16:01.300 --> 00:16:05.700]  他曾經寫過一段記低了神的說話
[00:16:05.700 --> 00:16:07.100]  他說神這樣說的
[00:16:07.100 --> 00:16:07.600]  神說
[00:16:07.600 --> 00:16:08.700]  「日子將到」
[00:16:08.700 --> 00:16:12.900]  「我要給大衛興起一個公義的苗裔」
[00:16:12.900 --> 00:16:14.500]  「他必掌皇權」
[00:16:14.500 --> 00:16:15.700]  「行事有智慧」
[00:16:15.700 --> 00:16:18.600]  「在地上施行公平和公義」
[00:16:18.600 --> 00:16:22.200]  很明顯後裔就是指耶穌基督
[00:16:22.200 --> 00:16:25.900]  祂的降生並不是偶然的
[00:16:25.900 --> 00:16:27.200]  並不是隨意的
[00:16:27.200 --> 00:16:28.100]  因為說得很清楚
[00:16:28.100 --> 00:16:33.500]  是神在大衛的族譜裡面興起
[00:16:33.500 --> 00:16:35.500]  如果是神興起的話
[00:16:35.500 --> 00:16:36.300]  那就是說
[00:16:36.300 --> 00:16:38.100]  祂在哪裡出生
[00:16:38.100 --> 00:16:40.100]  是由神所決定
[00:16:40.100 --> 00:16:44.300]  而我們所相信的神是一個三位一體的獨一真神
[00:16:44.300 --> 00:16:46.600]  聖父、聖子與聖靈
[00:16:46.600 --> 00:16:48.500]  所以聖父所做的決定
[00:16:48.500 --> 00:16:50.400]  也是聖子做的決定
[00:16:50.400 --> 00:16:53.100]  我們明白為什麼耶穌基督要選擇
[00:16:53.100 --> 00:16:55.400]  在大衛這個族譜裡面
