
[00:00:00.000 --> 00:00:02.000]  各位大英姊妹
[00:02:18.000 --> 00:02:23.000]  其實這個對於我來說是一個很大的警惕
[00:02:23.000 --> 00:02:26.000]  原來在這個繁華的都市裡面
[00:02:26.000 --> 00:02:29.000]  無論建築物有多好都好
[00:02:29.000 --> 00:02:30.000]  所有的建設
[00:02:30.000 --> 00:02:34.000]  但是人的生命屬靈的景況
[00:02:34.000 --> 00:02:36.000]  是我們要所關心的
[00:02:36.000 --> 00:02:41.000]  當時尼希米都是關心這班猶太人
[00:02:41.000 --> 00:02:45.000]  歸回到耶路撒冷時期的屬靈的景況
[00:02:45.000 --> 00:02:48.000]  所以他們在《伊斯拉記》
[00:02:48.000 --> 00:02:50.000]  我們講了《伊斯拉記》
[00:02:50.000 --> 00:02:52.000]  我們今天就用尼希米記當中
[00:02:52.000 --> 00:02:55.000]  他們回去建立聖殿
[00:02:55.000 --> 00:02:58.000]  圍牆快要築好的時候
[00:02:58.000 --> 00:03:01.000]  在尼希米記第二章那裡
[00:03:01.000 --> 00:03:04.000]  說準備他們去開工的時候
[00:03:04.000 --> 00:03:07.000]  他就尼希米這樣回答
[00:03:07.000 --> 00:03:09.000]  就是跟這班子民說
[00:03:09.000 --> 00:03:11.000]  上帝的子民猶太人說
[00:03:11.000 --> 00:03:14.000]  天上的神會必然使我們
[00:03:14.000 --> 00:03:16.000]  能夠成功的
[00:03:16.000 --> 00:03:18.000]  當然無論如何
[00:03:18.000 --> 00:03:19.000]  在上個主題我們分享到
[00:03:19.000 --> 00:03:22.000]  無論他們面對尼希米自己本人
[00:03:22.000 --> 00:03:26.000]  尼希米遇到生命的威脅
[00:03:26.000 --> 00:03:27.000]  精神的攻擊
[00:03:27.000 --> 00:03:30.000]  甚至是言語的毀謗
[00:03:30.000 --> 00:03:35.000]  甚至是所謂政治的迫害
[00:03:35.000 --> 00:03:37.000]  Church politics例如
[00:03:37.000 --> 00:03:41.000]  政治迫害的時候
[00:03:41.000 --> 00:03:45.000]  他都不會在這個威脅之下
[00:03:45.000 --> 00:03:46.000]  感到懼怕
[00:03:46.000 --> 00:03:49.000]  因為他們可以專心工作
[00:03:49.000 --> 00:03:51.000]  從臣至女的力量
[00:03:51.000 --> 00:03:53.000]  積著讀神的話語
[00:03:53.000 --> 00:03:55.000]  與神同工的喜樂
[00:03:55.000 --> 00:03:58.000]  能夠勝過這些威脅
[00:03:58.000 --> 00:04:01.000]  完成了這個城牆
[00:04:01.000 --> 00:04:02.000]  和安老的門
[00:04:02.000 --> 00:04:03.000]  完全完成了
[00:04:03.000 --> 00:04:06.000]  我們看到第七章的時候
[00:04:06.000 --> 00:04:08.000]  至第十章的時候
[00:04:08.000 --> 00:04:10.000]  剛才大家所讀的經文當中
[00:04:10.000 --> 00:04:15.000]  他們就一同開了一個賢經會
[00:04:15.000 --> 00:04:16.000]  讀聖經
[00:04:16.000 --> 00:04:19.000]  還有一個培靈會的聖則在當中
[00:04:19.000 --> 00:04:22.000]  最後第九章提到
[00:04:22.000 --> 00:04:28.000]  他們就立確簽了一個立志
[00:04:28.000 --> 00:04:31.000]  有一個binding agreement
[00:04:31.000 --> 00:04:33.000]  確立的約
[00:04:33.000 --> 00:04:40.000]  答應了神會過一個跟隨神的生活
[00:04:40.000 --> 00:04:42.000]  我們今天就看這個主題
[00:04:42.000 --> 00:04:44.000]  究竟他們重新奉獻
[00:04:44.000 --> 00:04:46.000]  他們生命所簽的
[00:04:46.000 --> 00:04:49.000]  binding agreement的內容
[00:04:49.000 --> 00:04:50.000]  究竟是什麼呢
[00:04:50.000 --> 00:04:53.000]  對於我們來說
[00:04:53.000 --> 00:04:56.000]  在這個屬靈生命上
[00:04:56.000 --> 00:04:58.000]  能夠重新獻身給
[00:04:58.000 --> 00:05:00.000]  我們的主耶穌基督的時候
[00:05:00.000 --> 00:05:04.000]  我們所簽的約是什麼內容呢
[00:05:04.000 --> 00:05:05.000]  我們從今天的經文當中
[00:05:05.000 --> 00:05:06.000]  《尼希米記》當中
[00:05:06.000 --> 00:05:08.000]  可以嘗試去了解一下
[00:05:08.000 --> 00:05:09.000]  我們所立的
[00:05:09.000 --> 00:05:11.000]  同時再次立約的內容
[00:05:11.000 --> 00:05:13.000]  我們齊低頭祈禱
[00:05:13.000 --> 00:05:14.000]  愛你的天父上帝
[00:05:14.000 --> 00:05:15.000]  我們多謝你
[00:05:15.000 --> 00:05:17.000]  多謝你藉著你的僕人
[00:05:17.000 --> 00:05:19.000]  尼希米二師奶
[00:05:19.000 --> 00:05:22.000]  寫下了《尼希米記》和《尼希米記》
[00:05:22.000 --> 00:05:24.000]  求神你幫助我們
[00:05:24.000 --> 00:05:27.000]  聖靈去洗多個靈能夠
[00:05:27.000 --> 00:05:30.000]  聽到你的話語的時候
[00:05:30.000 --> 00:05:31.000]  能夠明白
[00:05:31.000 --> 00:05:33.000]  求你綑綁撒旦的作為
[00:05:33.000 --> 00:05:36.000]  好使我們的耳朵
[00:05:36.000 --> 00:05:38.000]  能夠聽得清楚
[00:05:38.000 --> 00:05:39.000]  看得明白
[00:05:39.000 --> 00:05:40.000]  我們感謝你
[00:05:40.000 --> 00:05:41.000]  求你帶領以下的時間
[00:05:41.000 --> 00:05:42.000]  以上的禱告
[00:05:42.000 --> 00:05:45.000]  是奉諸耶穌得聖的名字祈求
[00:05:45.000 --> 00:05:47.000]  《尼希米記》剛才提到
[00:05:47.000 --> 00:05:50.000]  他們起好城牆
[00:05:50.000 --> 00:05:53.000]  又安好門
[00:05:53.000 --> 00:05:55.000]  我們這個功課
[00:05:55.000 --> 00:05:57.000]  原來其實提到有幾點
[00:05:57.000 --> 00:05:59.000]  有三點主要的部分
[00:05:59.000 --> 00:06:01.000]  我們相信做基督徒的
[00:06:01.000 --> 00:06:03.000]  要相信聖經的權威
[00:06:03.000 --> 00:06:07.000]  我們要接受耶穌基督的拯救計劃
[00:06:07.000 --> 00:06:09.000]  還有我們要重新重建
[00:06:09.000 --> 00:06:11.000]  我們與神的關係
[00:06:11.000 --> 00:06:13.000]  在第七章一開始的時候
[00:06:13.000 --> 00:06:15.000]  就提到他們起好城牆
[00:06:15.000 --> 00:06:19.000]  他們有一個名單出來說
[00:06:19.000 --> 00:06:21.000]  每個人有哪個領袖
[00:06:21.000 --> 00:06:23.000]  哪個宗族有多少人
[00:06:23.000 --> 00:06:30.000]  到最後到73節的時候就提到
[00:06:30.000 --> 00:06:34.000]  他們分好後面第七章尾部的時候說
[00:06:34.000 --> 00:06:36.000]  他們知道哪些人
[00:06:36.000 --> 00:06:38.000]  哪些祭司是分別為聖
[00:06:38.000 --> 00:06:42.000]  哪些當中的猶太人
[00:06:42.000 --> 00:06:44.000]  哪些是祭司利美人
[00:06:44.000 --> 00:06:46.000]  守門的 唱歌的
[00:06:46.000 --> 00:06:49.000]  哪些是負責電液的
[00:06:49.000 --> 00:06:53.000]  哪些是差役的
[00:06:53.000 --> 00:06:55.000]  還有這些人
[00:06:55.000 --> 00:06:57.000]  他們已經按著他們的侍奉崗位
[00:06:57.000 --> 00:06:59.000]  分得清清楚楚
[00:06:59.000 --> 00:07:01.000]  來到第八章
[00:07:01.000 --> 00:07:03.000]  第八章第一節提到
[00:07:03.000 --> 00:07:05.000]  他們聚在一起
[00:07:05.000 --> 00:07:07.000]  他們聚在一起的時候
[00:07:07.000 --> 00:07:09.000]  這句經文是很特別的
[00:07:09.000 --> 00:07:13.000]  如果你看看希伯來文的原文
[00:07:13.000 --> 00:07:15.000]  他就用"All the people"
[00:07:15.000 --> 00:07:17.000]  這個詞組來開始這個句子
[00:07:17.000 --> 00:07:19.000]  還有這個詞組
[00:07:19.000 --> 00:07:21.000]  這個所謂的頌文
[00:07:21.000 --> 00:07:23.000]  這個詞組是出現了很多次
[00:07:23.000 --> 00:07:25.000]  不停地出現 出現八九次
[00:07:25.000 --> 00:07:26.000]  在這裡提出
[00:07:26.000 --> 00:07:28.000]  原來他們當起好城牆
[00:07:28.000 --> 00:07:30.000]  安了門之後
[00:07:30.000 --> 00:07:32.000]  他們回到自己家裡的時候
[00:07:32.000 --> 00:07:34.000]  有些留在城裡
[00:07:34.000 --> 00:07:36.000]  有些其他人回到自己的城邑的時候
[00:07:36.000 --> 00:07:38.000]  他們在這個期間裡面
[00:07:38.000 --> 00:07:40.000]  七月初一的時候
[00:07:40.000 --> 00:07:41.000]  他們聚集在一起
[00:07:41.000 --> 00:07:43.000]  好像一個人一樣
[00:07:43.000 --> 00:07:45.000]  好像一個教堂一樣
[00:07:45.000 --> 00:07:47.000]  聚在一起去聽神的話語
[00:07:47.000 --> 00:07:49.000]  這個神的話語
[00:07:49.000 --> 00:07:51.000]  當他們如同一個人聽神的話語
[00:07:51.000 --> 00:07:53.000]  聽當時的律法書
[00:07:53.000 --> 00:07:54.000]  去舊約時代
[00:07:54.000 --> 00:07:57.000]  聽摩西五經的事情的教導
[00:07:57.000 --> 00:08:01.000]  他們聽到聚在一起
[00:08:01.000 --> 00:08:03.000]  第三章看到
[00:08:03.000 --> 00:08:05.000]  由早上清晨聽到響午
[00:08:05.000 --> 00:08:07.000]  起碼聽到六個鐘左右
[00:08:07.000 --> 00:08:09.000]  聽到那個話語
[00:08:09.000 --> 00:08:11.000]  當然就算你讀聖經
[00:08:11.000 --> 00:08:13.000]  也未必六個鐘讀得完摩西五經
[00:08:13.000 --> 00:08:15.000]  重點講出來
[00:08:15.000 --> 00:08:17.000]  講出來說
[00:08:17.000 --> 00:08:19.000]  這幫眾民
[00:08:19.000 --> 00:08:21.000]  這幫民眾
[00:08:21.000 --> 00:08:23.000]  他們聚在一起
[00:08:23.000 --> 00:08:25.000]  去聽以斯拉
[00:08:25.000 --> 00:08:27.000]  祭司
[00:08:27.000 --> 00:08:29.000]  去讀
[00:08:29.000 --> 00:08:31.000]  在他們面前讀神的話語
[00:08:31.000 --> 00:08:33.000]  當中的就是
[00:08:33.000 --> 00:08:35.000]  很留心地聽
[00:08:35.000 --> 00:08:37.000]  當時民視
[00:08:37.000 --> 00:08:39.000]  以斯拉就
[00:08:39.000 --> 00:08:42.000]  打開那個律法書
[00:08:42.000 --> 00:08:44.000]  就在眾人面前站起來
[00:08:44.000 --> 00:08:46.000]  聽他們講
[00:08:46.000 --> 00:08:48.000]  聽他們講解釋這個經文
[00:08:48.000 --> 00:08:50.000]  當他們聽到這個解釋的經文的時候
[00:08:50.000 --> 00:08:52.000]  原來
[00:08:52.000 --> 00:08:54.000]  他們都在韓服於
[00:08:54.000 --> 00:08:56.000]  他們接受這個經文的教導
[00:08:56.000 --> 00:08:58.000]  韓服於神的話語當中
[00:08:58.000 --> 00:09:00.000]  他們就是
[00:09:00.000 --> 00:09:02.000]  在那裡說
[00:09:02.000 --> 00:09:04.000]  齊聲講阿們阿們
[00:09:04.000 --> 00:09:06.000]  還有在那裡敬拜耶和華的神
[00:09:06.000 --> 00:09:08.000]  我們看到原來
[00:09:08.000 --> 00:09:10.000]  這幫的以色列民眾
[00:09:10.000 --> 00:09:12.000]  他們是多麼重視神的話語
[00:09:12.000 --> 00:09:14.000]  他們回來
[00:09:14.000 --> 00:09:16.000]  去安好城牆
[00:09:16.000 --> 00:09:18.000]  做門一齊預備好的時候
[00:09:18.000 --> 00:09:20.000]  他們又會出來
[00:09:20.000 --> 00:09:22.000]  一同在那裡聽這個聖經
[00:09:22.000 --> 00:09:24.000]  好像我們一樣
[00:09:24.000 --> 00:09:26.000]  我們都會回來
[00:09:26.000 --> 00:09:28.000]  主日回來神的殿裡面去敬拜
[00:09:28.000 --> 00:09:30.000]  讚美神一樣
[00:09:30.000 --> 00:09:32.000]  他們不是受到地方的限制
[00:09:32.000 --> 00:09:34.000]  他們提到在城的外面
[00:09:34.000 --> 00:09:36.000]  去聽神的話語
[00:09:36.000 --> 00:09:38.000]  所以我們有時都會去戶外崇拜
[00:09:38.000 --> 00:09:40.000]  同在不同的環境
[00:09:40.000 --> 00:09:42.000]  都會主動去聽
[00:09:42.000 --> 00:09:44.000]  去學習神的話語
[00:09:44.000 --> 00:09:46.000]  他們聽到神的話語的時候
[00:09:46.000 --> 00:09:48.000]  他們不單止去聽
[00:09:48.000 --> 00:09:50.000]  去明白
[00:09:50.000 --> 00:09:52.000]  都有存在感恩的心
[00:09:52.000 --> 00:09:54.000]  因為他們在法書
[00:09:54.000 --> 00:09:56.000]  其實剛才第九節提到
[00:09:56.000 --> 00:09:58.000]  原來神的話語是可以篤詐他們
[00:09:58.000 --> 00:10:00.000]  知道告訴他們
[00:10:00.000 --> 00:10:02.000]  他們怎樣做錯了什麼事
[00:10:02.000 --> 00:10:04.000]  他們聽見神的話語的教導
[00:10:04.000 --> 00:10:06.000]  他們都忍不住都哭起來
[00:10:06.000 --> 00:10:08.000]  提醒他們 勸勉他們
[00:10:08.000 --> 00:10:10.000]  在第十章提到
[00:10:10.000 --> 00:10:12.000]  以色拉跟他們說
[00:10:12.000 --> 00:10:14.000]  你們不用哭
[00:10:14.000 --> 00:10:16.000]  因為耶和華會賜給你們力量
[00:10:16.000 --> 00:10:18.000]  因為耶和華知道
[00:10:18.000 --> 00:10:20.000]  你們的軟弱
[00:10:20.000 --> 00:10:22.000]  要從神
[00:10:22.000 --> 00:10:24.000]  我們一同去支持力量
[00:10:24.000 --> 00:10:26.000]  我們就在這個敬拜當中
[00:10:26.000 --> 00:10:28.000]  去一同歡喜快樂
[00:10:28.000 --> 00:10:30.000]  因為他們能夠
[00:10:30.000 --> 00:10:32.000]  真正明白到耶和華的教訓
[00:10:32.000 --> 00:10:34.000]  所以他們有
[00:10:34.000 --> 00:10:36.000]  同去同享這個餐宴的機會
[00:10:36.000 --> 00:10:38.000]  可以一同快快樂樂
[00:10:38.000 --> 00:10:40.000]  去度過
[00:10:40.000 --> 00:10:42.000]  一個同在的時間
[00:10:42.000 --> 00:10:44.000]  我看到神的話語的信實
[00:10:44.000 --> 00:10:46.000]  的權威
[00:10:46.000 --> 00:10:48.000]  在當中
[00:10:48.000 --> 00:10:50.000]  所以我們看到
[00:10:50.000 --> 00:10:52.000]  不止一次 不止一天
[00:10:52.000 --> 00:10:54.000]  連續七天都聽下去
[00:10:54.000 --> 00:10:56.000]  第二天又聚在一起
[00:10:56.000 --> 00:10:58.000]  又嘗試在這個賢經大會裡面
[00:10:58.000 --> 00:11:00.000]  嘗試去明白神的教訓
[00:11:00.000 --> 00:11:02.000]  神就藉著
[00:11:02.000 --> 00:11:04.000]  以色拉跟他們的僕人
[00:11:04.000 --> 00:11:06.000]  去教導他們聖經的話語
[00:11:06.000 --> 00:11:08.000]  所以我們看到
[00:11:08.000 --> 00:11:10.000]  他們就一天連續七天
[00:11:10.000 --> 00:11:12.000]  整個連續
[00:11:12.000 --> 00:11:14.000]  去守這個節期
[00:11:14.000 --> 00:11:16.000]  去聽這個話語
[00:11:16.000 --> 00:11:18.000]  我們看到這裡的時候
[00:11:18.000 --> 00:11:20.000]  我們明白到
[00:11:20.000 --> 00:11:22.000]  明白到
[00:11:22.000 --> 00:11:24.000]  這個神的話語
[00:11:24.000 --> 00:11:26.000]  不是單單
[00:11:26.000 --> 00:11:28.000]  讓他們知道他們所犯的罪
[00:11:28.000 --> 00:11:30.000]  還有會帶給他們喜樂
[00:11:30.000 --> 00:11:32.000]  因為他清楚明白到
[00:11:32.000 --> 00:11:34.000]  神的應許在當中
[00:11:34.000 --> 00:11:36.000]  神也明白到
[00:11:36.000 --> 00:11:38.000]  他的應許 他的信實
[00:11:38.000 --> 00:11:40.000]  所以我們看到第一點
[00:11:40.000 --> 00:11:42.000]  當他們重新奉獻
[00:11:42.000 --> 00:11:44.000]  他們的生命之前
[00:11:44.000 --> 00:11:46.000]  我們要明白到 我們自己也是
[00:11:46.000 --> 00:11:48.000]  我們要明白到聖經的權威
[00:11:48.000 --> 00:11:50.000]  聖經的絕對的權威
[00:11:50.000 --> 00:11:52.000]  其實很困難的
[00:11:52.000 --> 00:11:54.000]  我們這些小朋友
[00:11:54.000 --> 00:11:56.000]  我們當中有一種家長
[00:11:56.000 --> 00:11:58.000]  他在美國這個社會
[00:11:58.000 --> 00:12:00.000]  這個時代裏面
[00:12:00.000 --> 00:12:02.000]  在後現代的社會
[00:12:02.000 --> 00:12:04.000]  後現代主義的生活上面
[00:12:04.000 --> 00:12:06.000]  他們會經常都
[00:12:06.000 --> 00:12:08.000]  比較迷茫一點
[00:12:08.000 --> 00:12:10.000]  究竟有沒有一個絕對的真理
[00:12:10.000 --> 00:12:12.000]  有沒有一個絕對的真理
[00:12:12.000 --> 00:12:14.000]  其實有的
[00:12:14.000 --> 00:12:16.000]  當我們看到原來神的話語
[00:12:16.000 --> 00:12:18.000]  在阿伯拉罕
[00:12:18.000 --> 00:12:20.000]  怎樣去照顧阿伯拉罕
[00:12:20.000 --> 00:12:22.000]  那時候看是主前二千年
[00:12:22.000 --> 00:12:24.000]  跟著到摩西的時代
[00:12:24.000 --> 00:12:26.000]  是主前千五年
[00:12:26.000 --> 00:12:28.000]  那些工程師 約數吧
[00:12:28.000 --> 00:12:30.000]  很接近
[00:12:30.000 --> 00:12:32.000]  主前千五年
[00:12:32.000 --> 00:12:34.000]  離稀米的時候是四百四十年
[00:12:34.000 --> 00:12:36.000]  大約五百年
[00:12:36.000 --> 00:12:38.000]  你看到主前二千年
[00:12:38.000 --> 00:12:40.000]  主前千五年
[00:12:40.000 --> 00:12:42.000]  主前五百年
[00:12:42.000 --> 00:12:44.000]  到了耶穌的年代
[00:12:44.000 --> 00:12:46.000]  跟著去到馬丁路德金的時候
[00:12:46.000 --> 00:12:48.000]  就是主後一千五百年的時候
[00:12:48.000 --> 00:12:50.000]  他是一個
[00:12:50.000 --> 00:12:52.000]  修道士
[00:12:52.000 --> 00:12:54.000]  他本身讀法律的
[00:12:54.000 --> 00:12:56.000]  跟著去到羅馬那裏考察
[00:12:56.000 --> 00:12:58.000]  見到他們的
[00:12:58.000 --> 00:13:00.000]  這班的
[00:13:00.000 --> 00:13:02.000]  那時候的信徒
[00:13:02.000 --> 00:13:04.000]  就算是教宗都是
[00:13:04.000 --> 00:13:06.000]  他們那些
[00:13:06.000 --> 00:13:08.000]  政府的領袖
[00:13:08.000 --> 00:13:12.000]  羅馬帝國的皇帝
[00:13:12.000 --> 00:13:14.000]  這班的政府的領袖
[00:13:14.000 --> 00:13:16.000]  教會宗教的領袖
[00:13:16.000 --> 00:13:18.000]  他們所幹的 所做的 是不對勁
[00:13:18.000 --> 00:13:20.000]  究竟那個權威
[00:13:20.000 --> 00:13:22.000]  在哪裏呢
[00:13:22.000 --> 00:13:24.000]  所以他就釘了
[00:13:24.000 --> 00:13:26.000]  在教會門口 在德國的教會門口
[00:13:26.000 --> 00:13:28.000]  在一五一七年三十一日
[00:13:28.000 --> 00:13:30.000]  就有九十五條的
[00:13:30.000 --> 00:13:32.000]  95 Theses
[00:13:32.000 --> 00:13:34.000]  就提出一個
[00:13:34.000 --> 00:13:36.000]  主題 就說
[00:13:36.000 --> 00:13:38.000]  我們最終的權威
[00:13:38.000 --> 00:13:40.000]  是來自聖經
[00:13:40.000 --> 00:13:42.000]  所以我們看到原來聖經
[00:13:42.000 --> 00:13:44.000]  原來真的有絕對的真理
[00:13:44.000 --> 00:13:46.000]  在當中 無論是主前
[00:13:46.000 --> 00:13:48.000]  的二千年 到主後
[00:13:48.000 --> 00:13:50.000]  的千五百年 甚至到
[00:13:50.000 --> 00:13:52.000]  現在的二千年 主後的千五百年
[00:13:52.000 --> 00:13:54.000]  這四千年裏面
[00:13:54.000 --> 00:13:56.000]  一直都是
[00:13:56.000 --> 00:13:58.000]  我們生活的標準
[00:13:58.000 --> 00:14:00.000]  所以我們一定要為
[00:14:00.000 --> 00:14:02.000]  我們的青年人去討論
[00:14:02.000 --> 00:14:04.000]  我們青年人我們下一代是
[00:14:04.000 --> 00:14:06.000]  看到一個教育 學校也好
[00:14:06.000 --> 00:14:08.000]  他們的文化當中
[00:14:08.000 --> 00:14:10.000]  究竟有沒有一個絕對的真理呢
[00:14:10.000 --> 00:14:12.000]  在最近我們上個月
[00:14:12.000 --> 00:14:14.000]  都有個國會
[00:14:14.000 --> 00:14:16.000]  都有個聽證會
[00:14:16.000 --> 00:14:18.000]  提醒我一個真理的功課
[00:14:18.000 --> 00:14:20.000]  有個聽證會說
[00:14:20.000 --> 00:14:22.000]  民主黨和
[00:14:22.000 --> 00:14:24.000]  共和黨的議員非常樂意
[00:14:24.000 --> 00:14:26.000]  來參加 是一個
[00:14:26.000 --> 00:14:28.000]  他們的聽證會
[00:14:28.000 --> 00:14:30.000]  國會的開會當中的一個亮點
[00:14:30.000 --> 00:14:32.000]  怎樣呢 原來討論什麼呢
[00:14:32.000 --> 00:14:34.000]  有什麼人做見證呢
[00:14:34.000 --> 00:14:36.000]  就是
[00:14:36.000 --> 00:14:38.000]  五角大廈 國防部
[00:14:38.000 --> 00:14:40.000]  派了人去聽UFO
[00:14:40.000 --> 00:14:42.000]  究竟有沒有UFO的呢
[00:14:42.000 --> 00:14:44.000]  這些片段
[00:14:44.000 --> 00:14:46.000]  我想起X-File
[00:14:46.000 --> 00:14:48.000]  大家有沒有以前小時候
[00:14:48.000 --> 00:14:50.000]  年輕時看X-File
[00:14:50.000 --> 00:14:52.000]  究竟真理是什麼呢
[00:14:52.000 --> 00:14:54.000]  我們為什麼會
[00:14:54.000 --> 00:14:56.000]  放時間去追求
[00:14:56.000 --> 00:14:58.000]  這些所謂
[00:14:58.000 --> 00:15:00.000]  這些難題
[00:15:00.000 --> 00:15:02.000]  UFO這些所謂的外星人
[00:15:02.000 --> 00:15:04.000]  究竟有沒有外星人呢
[00:15:04.000 --> 00:15:06.000]  人們不斷提供資料
[00:15:06.000 --> 00:15:08.000]  給這個組織 因為國防部
[00:15:08.000 --> 00:15:10.000]  出了一個新的組織
[00:15:10.000 --> 00:15:12.000]  說要搜集這些資料去查
[00:15:12.000 --> 00:15:14.000]  大家很投入
[00:15:14.000 --> 00:15:16.000]  我們真的要為我們國家
[00:15:16.000 --> 00:15:18.000]  禱告 究竟
[00:15:18.000 --> 00:15:20.000]  我們選這些議員出來
[00:15:20.000 --> 00:15:22.000]  是不是用這些UFO
[00:15:22.000 --> 00:15:24.000]  這些外星人
[00:15:24.000 --> 00:15:26.000]  去混淆視聽 究竟是什麼
[00:15:26.000 --> 00:15:28.000]  是帶領我們的
[00:15:28.000 --> 00:15:30.000]  國民的屬靈的
[00:15:30.000 --> 00:15:32.000]  生命 怎樣去過我們的
[00:15:32.000 --> 00:15:34.000]  生活呢 所以我們看到
[00:15:34.000 --> 00:15:36.000]  這一點非常 我們要為我們的
[00:15:36.000 --> 00:15:38.000]  青年人禱告 我們要為我們的
[00:15:38.000 --> 00:15:40.000]  國家禱告 因為我們明白到
[00:15:40.000 --> 00:15:42.000]  原來聖經 我們要相信
[00:15:42.000 --> 00:15:44.000]  聖經是有
[00:15:44.000 --> 00:15:46.000]  絕對的權威 是帶領我們的
[00:15:46.000 --> 00:15:48.000]  屬靈的生命 帶領我們怎樣
[00:15:48.000 --> 00:15:50.000]  過我們的生活 我們繼續看
[00:15:50.000 --> 00:15:52.000]  經文 其實保羅
[00:15:52.000 --> 00:15:54.000]  在新約裡面都提醒我們
[00:15:54.000 --> 00:15:56.000]  原來保羅在寫這個
[00:15:56.000 --> 00:15:58.000]  鐵沙羅黎加前書的時候
[00:15:58.000 --> 00:16:00.000]  他說這個真理不只是舊約
[00:16:00.000 --> 00:16:02.000]  新約裡面都提到說
[00:16:02.000 --> 00:16:04.000]  他們所傳的福音
[00:16:04.000 --> 00:16:06.000]  這幫窮工所傳的福音
[00:16:06.000 --> 00:16:08.000]  去到這個
[00:16:08.000 --> 00:16:10.000]  外邦人當中
[00:16:10.000 --> 00:16:12.000]  不是靠言語 是看到
[00:16:12.000 --> 00:16:14.000]  我們有生命的改變
[00:16:14.000 --> 00:16:16.000]  他是見到我們的行蹤
[00:16:16.000 --> 00:16:18.000]  行事為人 所以
[00:16:18.000 --> 00:16:20.000]  他堅信這個
[00:16:20.000 --> 00:16:22.000]  真理是真的
[00:16:22.000 --> 00:16:24.000]  所以提到 就算在
[00:16:24.000 --> 00:16:26.000]  第二章十三節都提到
[00:16:26.000 --> 00:16:28.000]  原來這些的真理
