
[00:00:00.000 --> 00:00:02.960]  今天我們會討論薩加利亞書
[00:02:29.200 --> 00:02:33.840]  但其實這些一向都是我們之前生活的方式來的
[00:02:33.840 --> 00:02:36.180]  其實以色列人都一樣
[00:02:36.180 --> 00:02:41.420]  亡國之後他們被擄到波斯接近半個世紀
[00:02:41.420 --> 00:02:44.760]  今天他們終於可以回到耶路撒冷了
[00:02:44.760 --> 00:02:49.560]  他們都希望他們可以苦盡甘來
[00:02:49.560 --> 00:02:52.640]  可以過回好像以前一樣的生活
[00:02:52.640 --> 00:02:54.760]  不用再成為別人的奴隸
[00:02:54.760 --> 00:02:57.000]  擁有屬於自己的地方
[00:02:57.000 --> 00:03:01.440]  靠自己的勞力 靠自己的雙手可以養活家人
[00:03:01.440 --> 00:03:04.380]  其實這些都是正常不過的生活
[00:03:04.380 --> 00:03:09.180]  不過或者其實以色列人其實他求的是什麼呢
[00:03:09.180 --> 00:03:14.760]  他都是只是希望回復正常 back to normal
[00:03:14.760 --> 00:03:17.160]  從哈哥書裏面我們知道的是
[00:03:17.160 --> 00:03:21.160]  事情發展沒有他們想像中那麼理想
[00:03:21.160 --> 00:03:23.400]  以色列人還不出修成
[00:03:23.400 --> 00:03:26.400]  正在經歷糧食的危機
[00:03:26.400 --> 00:03:29.640]  也都被一班撒瑪利亞人的騷擾
[00:03:29.640 --> 00:03:32.600]  阻止到他們去興建聖殿
[00:03:32.600 --> 00:03:36.080]  幾經辛苦終於開始重建了聖殿
[00:03:36.080 --> 00:03:41.820]  不過聖殿的樣子比當年所羅門興建的那個差得太遠了
[00:03:41.820 --> 00:03:44.040]  都不是他們很滿意的
[00:03:44.040 --> 00:03:46.060]  但是上帝說他收復
[00:03:46.060 --> 00:03:49.260]  收復的原因不是因為這個聖殿的外形
[00:03:49.260 --> 00:03:51.720]  而是以色列人信服的心
[00:03:51.720 --> 00:03:54.220]  所以他答應說我與你同在
[00:03:54.220 --> 00:03:56.760]  從今天起我會賜福給你
[00:03:56.760 --> 00:04:02.860]  看來以色列人終於經歷到苦盡甘來的生活了
[00:04:02.860 --> 00:04:08.060]  剛剛也說過哈哥書和撒加利亞書是屬於同時代的作品
[00:04:08.060 --> 00:04:12.440]  他都是要將上帝的旨意帶給這班回歸耶路撒冷
[00:04:12.440 --> 00:04:16.080]  渴望過正常生活的以色列人
[00:04:16.080 --> 00:04:20.860]  之前我們也看過哈哥書怎樣去回應以色列人的狀況
[00:04:20.860 --> 00:04:24.560]  今天開始我們會一起去看撒加利亞書
[00:04:24.560 --> 00:04:30.960]  看看撒加利亞對當時正正開始興建聖殿的這班以色列人
[00:04:30.960 --> 00:04:35.840]  宣講的訊息對我們今天又有什麼提醒
[00:04:35.840 --> 00:04:38.300]  經文的第一節是這樣說的
[00:04:38.300 --> 00:04:40.480]  大樓士王第二年八月
[00:04:40.480 --> 00:04:43.360]  耶和華的華臨到亦多的孫子
[00:04:43.360 --> 00:04:47.140]  比利加的兒子撒加利亞先至
[00:04:47.140 --> 00:04:49.440]  大樓士王的二年八月
[00:04:49.440 --> 00:04:53.220]  正正就是以色列人回應上帝的命令
[00:04:53.220 --> 00:04:55.760]  開始重建聖殿的工作
[00:04:55.760 --> 00:04:58.080]  大家都帶著很多的期望
[00:04:58.080 --> 00:05:01.000]  因為相信上帝會和他們的同在
[00:05:01.000 --> 00:05:02.800]  和以色列人的同在
[00:05:02.800 --> 00:05:05.820]  很快就有苦盡甘來的生活
[00:05:05.820 --> 00:05:07.120]  在這個時候
[00:05:07.120 --> 00:05:11.080]  耶和華派撒加利亞去宣講一個訊息
[00:05:11.080 --> 00:05:12.760]  撒加利亞是誰呢?
[00:05:12.760 --> 00:05:16.660]  這裡告訴我們撒加利亞是亦多的孫子
[00:05:16.660 --> 00:05:18.660]  亦多又是誰呢?
[00:05:18.660 --> 00:05:22.960]  如果你看回舊約的經文裏面
[00:05:22.960 --> 00:05:30.420]  你會看到亦多和索羅巴伯和耶穌亞一起上去的那群祭司
[00:05:30.420 --> 00:05:32.360]  是一群利美人
[00:05:32.360 --> 00:05:36.400]  所以當時和亦多同行的還有誰呢?
[00:05:36.400 --> 00:05:41.460]  就是我們很熟悉的耶利米和以色列
[00:05:41.460 --> 00:05:42.680]  所以你會知道
[00:05:42.680 --> 00:05:47.200]  原來撒加利亞是一個祭司的後裔
[00:05:47.200 --> 00:05:53.000]  甚至他當時在這個群體裏面是有些名氣的
[00:05:53.000 --> 00:05:54.820]  應該大家都認識他的
[00:05:54.820 --> 00:05:57.700]  因為他是一個祭司的後裔
[00:05:57.700 --> 00:06:04.800]  甚至是他和耶利米和以色列一起回去的
[00:06:04.800 --> 00:06:08.760]  所以當大家都很忙著興建聖殿的時候
[00:06:08.760 --> 00:06:12.840]  等待一切都可以回復正常的時候
[00:06:12.840 --> 00:06:17.920]  上帝就藉著祭司的後裔去宣講一個
[00:06:17.920 --> 00:06:22.000]  「恢復正常」的關鍵究竟是什麼呢?
[00:06:22.000 --> 00:06:24.080]  原來「恢復正常」的關鍵
[00:06:24.080 --> 00:06:30.000]  是他們要正視歷史的教訓轉向上帝
[00:06:30.000 --> 00:06:31.640]  你試想一下
[00:06:31.640 --> 00:06:34.980]  當時是一群準備迎接未來
[00:06:34.980 --> 00:06:38.440]  已經在聽命上帝的以色列人
[00:06:38.440 --> 00:06:41.340]  他們得到先知的提醒
[00:06:41.340 --> 00:06:45.660]  卻不是上帝的嘉許或者是鼓勵
[00:06:45.660 --> 00:06:48.240]  以色列人首要做的是什麼呢?
[00:06:48.240 --> 00:06:51.120]  他們要正視歷史的教訓
[00:06:51.120 --> 00:06:54.500]  他們之所以被擄之所以國破家亡
[00:06:54.500 --> 00:06:56.760]  是因為一章二節告訴我們
[00:06:56.760 --> 00:07:02.200]  耶和華曾向你們祖先大發烈怒
[00:07:02.200 --> 00:07:04.740]  其實你想一下當時的場景
[00:07:04.740 --> 00:07:06.720]  都相當掃興
[00:07:06.720 --> 00:07:09.020]  大家都準備好新的生活
[00:07:09.020 --> 00:07:11.800]  都相信明天會更好的時候
[00:07:11.800 --> 00:07:14.040]  才突然來翻舊帳
[00:07:14.040 --> 00:07:16.960]  拿出這些以色列人的黑歷史
[00:07:16.960 --> 00:07:21.020]  要以色列人認清歷史裡面的教訓
[00:07:21.020 --> 00:07:23.600]  不知道你有沒有類似的經歷呢?
[00:07:23.600 --> 00:07:24.600]  我也有
[00:07:24.600 --> 00:07:28.640]  在拜年的時候總會遇到一些親戚朋友
[00:07:28.640 --> 00:07:30.640]  很喜歡講舊史
[00:07:30.640 --> 00:07:32.840]  但是講舊史也不得了
[00:07:32.840 --> 00:07:35.080]  還是喜歡講這些黑歷史
[00:07:35.080 --> 00:07:37.440]  不尷尬的那些不講的
[00:07:37.440 --> 00:07:40.460]  講一件事給大家聽
[00:07:40.460 --> 00:07:44.840]  有一次我在十幾歲的時候
[00:07:44.840 --> 00:07:46.880]  買了一套新的衣服
[00:07:46.880 --> 00:07:48.680]  年初一去拜年
[00:07:48.680 --> 00:07:50.360]  然後凝膠著頭
[00:07:50.360 --> 00:07:53.600]  心情真的超級好
[00:07:53.600 --> 00:07:55.240]  是一個很好的一天
[00:07:55.240 --> 00:07:59.000]  然後見一個很久沒見過的親戚
[00:07:59.000 --> 00:08:02.320]  一進到他家就來料了
[00:08:02.320 --> 00:08:03.680]  第一次就是
[00:08:03.680 --> 00:08:06.080]  哎呀 這麼大個兒子
[00:08:06.080 --> 00:08:07.320]  高了這麼多
[00:08:07.320 --> 00:08:08.480]  濕碎是不是?
[00:08:08.480 --> 00:08:09.440]  然後來了
[00:08:09.440 --> 00:08:10.360]  他就說
[00:08:10.360 --> 00:08:12.600]  當時你很小的時候你來過
[00:08:12.600 --> 00:08:13.600]  你記不記得?
[00:08:13.600 --> 00:08:15.920]  你還在那裡瀨尿
[00:08:15.920 --> 00:08:16.840]  你記不記得?
[00:08:16.840 --> 00:08:18.400]  就是這張沙發
[00:08:18.400 --> 00:08:21.480]  已經心裡面有一個震撼
[00:08:21.480 --> 00:08:23.000]  當下已經覺得
[00:08:23.000 --> 00:08:23.800]  這樣
[00:08:23.800 --> 00:08:24.520]  然後他就說
[00:08:24.520 --> 00:08:26.880]  還有你那次來
[00:08:26.880 --> 00:08:29.040]  你坐破了我的椅子
[00:08:29.040 --> 00:08:30.680]  你記不記得這件事?
[00:08:30.680 --> 00:08:32.160]  那時候你還在哭
[00:08:32.160 --> 00:08:33.520]  都搞笑的
[00:08:33.520 --> 00:08:35.760]  我還沒哭你就在那裡哭
[00:08:35.760 --> 00:08:37.160]  然後他繼續來
[00:08:37.160 --> 00:08:37.880]  他說
[00:08:37.880 --> 00:08:39.040]  鬼咩
[00:08:39.040 --> 00:08:40.120]  你每次來
[00:08:40.120 --> 00:08:42.320]  都整塊蘿蔔糕吃光
[00:08:42.320 --> 00:08:43.040]  這麼肥
[00:08:43.040 --> 00:08:46.600]  你不坐破那張椅子就奇怪了
[00:08:46.600 --> 00:08:49.440]  我當天的所有的心情
[00:08:49.440 --> 00:08:50.800]  都沒有了
[00:08:50.800 --> 00:08:52.320]  我當天最想的就是
[00:08:52.320 --> 00:08:54.920]  馬上離開這個家
[00:08:54.920 --> 00:08:56.800]  結果我怎樣回應呢?
[00:08:56.800 --> 00:08:57.400]  結果就是
[00:08:57.400 --> 00:09:00.080]  我當天沒有吃光他整塊的蘿蔔糕
[00:09:00.080 --> 00:09:01.760]  我只吃剩一件
[00:09:01.760 --> 00:09:04.360]  用這一件去代表我的示威
[00:09:04.360 --> 00:09:06.960]  代表我的不滿
[00:09:06.960 --> 00:09:09.720]  不知道當時的以色列人會不會都一樣呢?
[00:09:09.720 --> 00:09:10.880]  他會不會覺得
[00:09:10.880 --> 00:09:14.000]  咸豐年前的事你就別提了
[00:09:14.000 --> 00:09:15.040]  都過去了
[00:09:15.040 --> 00:09:17.280]  做人最重要是向前望
[00:09:17.280 --> 00:09:18.840]  現在我們都很聽話
[00:09:18.840 --> 00:09:20.240]  我們都興建聖殿
[00:09:20.240 --> 00:09:22.200]  我們都跟著做了
[00:09:22.200 --> 00:09:25.760]  為什麼還要舊事重提呢?
[00:09:25.760 --> 00:09:27.480]  原來舊事重提
[00:09:27.480 --> 00:09:30.280]  為的是要讓以色列人謹記
[00:09:30.280 --> 00:09:34.200]  今天我們之所以可以過著苦盡甘來的生活
[00:09:34.200 --> 00:09:36.120]  只有一個原因
[00:09:36.120 --> 00:09:40.440]  就是因為他們回轉歸向上帝
[00:09:40.440 --> 00:09:42.520]  一章三節裏是這樣說
[00:09:42.520 --> 00:09:44.320]  你要對以色列人說
[00:09:44.320 --> 00:09:46.560]  萬君子耶和華如此說
[00:09:46.560 --> 00:09:48.000]  你們要回轉
[00:09:48.000 --> 00:09:50.400]  這是萬君子耶和華說的
[00:09:50.400 --> 00:09:52.280]  我就轉向你們
[00:09:52.280 --> 00:09:55.360]  這是萬君子耶和華說的
[00:09:55.360 --> 00:09:56.880]  進入第三節
[00:09:56.880 --> 00:09:58.960]  才提出一個定律
[00:09:58.960 --> 00:10:02.040]  就是當人轉向上帝的時候
[00:10:02.040 --> 00:10:04.800]  上帝也會轉向人
[00:10:04.800 --> 00:10:07.520]  但是人怎樣才可以轉向上帝呢?
[00:10:07.520 --> 00:10:11.160]  上帝又怎樣轉向人呢?
[00:10:11.160 --> 00:10:15.200]  先知之後就用了以色列先祖的行為
[00:10:15.200 --> 00:10:17.400]  成為一個反面的教材
[00:10:17.400 --> 00:10:19.720]  去解釋什麼叫做你們轉向我
[00:10:19.720 --> 00:10:21.680]  我就轉向你們
[00:10:21.680 --> 00:10:23.720]  一章四節裏這樣說
[00:10:23.720 --> 00:10:25.640]  不讓效法你們的祖先
[00:10:25.640 --> 00:10:28.840]  從前的先知叫他們說
[00:10:28.840 --> 00:10:30.800]  萬君子耶和華如此說
[00:10:30.800 --> 00:10:35.840]  當轉向離開你們的惡道惡行
[00:10:35.840 --> 00:10:38.280]  他們不聽也不聽從我
[00:10:38.280 --> 00:10:40.480]  這是耶和華說的
[00:10:40.480 --> 00:10:42.880]  從前的先知可能是耶利米
[00:10:42.880 --> 00:10:46.840]  因為當以色列人不斷行惡的時候
[00:10:46.840 --> 00:10:49.680]  耶利米就是這樣勸告以色列人
[00:10:49.680 --> 00:10:53.040]  在耶利米書二十五章五節這樣說
[00:10:53.040 --> 00:10:56.480]  你們各人當回頭離開惡道
[00:10:56.480 --> 00:10:57.880]  和所作的惡
[00:10:57.880 --> 00:11:01.640]  便可居住在耶和華古時所賜給你們
[00:11:01.640 --> 00:11:05.360]  和你們列祖之地直到永遠
[00:11:05.360 --> 00:11:08.880]  這句話應該是耶利米曾經提醒過他
[00:11:08.880 --> 00:11:11.600]  今天撒加利亞再拿出來說
[00:11:11.600 --> 00:11:16.360]  可惜當時以色列人是沒有聽到他們的說法
[00:11:16.360 --> 00:11:21.520]  甚至他們這班人是不斷設計去謀害
[00:11:21.520 --> 00:11:23.760]  希望殺害耶利米
[00:11:23.760 --> 00:11:26.680]  不過耶利米有上帝的保護
[00:11:26.680 --> 00:11:31.520]  但其實提醒以色列人的又豈止是耶利米
[00:11:31.520 --> 00:11:35.440]  就是摩西一早在他們未入迦南地之先
[00:11:35.440 --> 00:11:38.360]  他們已經提醒以色列人
[00:11:38.360 --> 00:11:41.320]  所以《新民記》二十八章已經說
[00:11:41.320 --> 00:11:43.960]  若不聽從耶和華神的話
[00:11:43.960 --> 00:11:47.280]  不謹守祂給你的一切律例典章
[00:11:47.280 --> 00:11:49.480]  就是我今天所吩咐你的
[00:11:49.480 --> 00:11:52.600]  以下的奏坐都會追隨你
[00:11:52.600 --> 00:11:55.640]  臨到你的身上
[00:11:55.640 --> 00:11:57.880]  原來人轉向上帝
[00:11:57.880 --> 00:12:02.600]  是一早很清晰地告訴以色列人
[00:12:02.600 --> 00:12:06.280]  就是他們要轉來耶和華厭惡的事
[00:12:06.280 --> 00:12:10.440]  包括先知常常提到的偶像崇拜
[00:12:10.440 --> 00:12:12.200]  偽善的行為
[00:12:12.200 --> 00:12:16.160]  和在社會充斥的不公義問題
[00:12:16.160 --> 00:12:18.840]  這些都一定要去撇除他們
[00:12:18.840 --> 00:12:20.720]  一定要離開他們
[00:12:20.720 --> 00:12:24.120]  我們要一起去聽從耶和華的話
[00:12:24.120 --> 00:12:28.440]  謹守進行它的誡命和律例
[00:12:28.440 --> 00:12:31.920]  可惜這一切都沒有叫以色列人明白
[00:12:31.920 --> 00:12:35.760]  跟從上帝的吩咐而行有多重要
[00:12:35.760 --> 00:12:37.640]  就是為什麼到了今天
[00:12:37.640 --> 00:12:39.680]  以色列會亡國
[00:12:39.680 --> 00:12:43.760]  為什麼他們要經歷這麼慘痛的經歷原因
[00:12:43.760 --> 00:12:47.280]  之後先知再問了三個問題
[00:12:47.280 --> 00:12:50.000]  他說你們的祖先在哪裡?
[00:12:50.000 --> 00:12:54.520]  那些先知是否能夠永遠存活呢?
[00:12:54.520 --> 00:12:57.880]  然而我的言語和律例
[00:12:57.880 --> 00:13:01.120]  就是我所吩咐我僕人種先知的
[00:13:01.120 --> 00:13:05.560]  豈不臨在你們祖先的裏面嗎?
[00:13:05.560 --> 00:13:10.320]  這三個問題如果一個更具體的表達
[00:13:10.320 --> 00:13:13.200]  其實這是一個反問句
[00:13:13.200 --> 00:13:14.680]  是已經有答案的
[00:13:14.680 --> 00:13:16.080]  你們祖先是否存活呢?
[00:13:16.080 --> 00:13:17.840]  當然不是 已經死了
[00:13:17.840 --> 00:13:19.760]  那些先知都是
[00:13:19.760 --> 00:13:22.640]  但是我說的話語是否成真呢?
[00:13:22.640 --> 00:13:24.840]  又真的是成真
[00:13:24.840 --> 00:13:26.920]  撒加利亞在這個位置
[00:13:26.920 --> 00:13:30.160]  要的就是為過去以色列人的經歷
[00:13:30.160 --> 00:13:32.000]  作一個總結
[00:13:32.000 --> 00:13:36.320]  耶和華藉著他的先知曾經多番勸告
[00:13:36.320 --> 00:13:38.000]  以色列人要悔改
[00:13:38.000 --> 00:13:39.920]  不過他們卻是不聽
[00:13:39.920 --> 00:13:41.800]  所以亡國的厄運
[00:13:41.800 --> 00:13:44.720]  對以色列人來說其實不是偶然的
[00:13:44.720 --> 00:13:46.800]  不是突然之間會發生
[00:13:46.800 --> 00:13:50.160]  而是本身因著他們不斷不聽
[00:13:50.160 --> 00:13:51.280]  耶和華的說話
[00:13:51.280 --> 00:13:53.360]  所以這樣發生
[00:13:53.360 --> 00:13:55.200]  這些也不是意外
[00:13:55.200 --> 00:13:57.360]  而是在西太山裏面
[00:13:57.360 --> 00:13:59.440]  一早已經這樣應許了
[00:13:59.440 --> 00:14:01.120]  一早已經這樣說了
[00:14:01.120 --> 00:14:02.360]  你不聽的話
[00:14:02.360 --> 00:14:05.680]  詛咒就會來到你們的家裏面
[00:14:05.680 --> 00:14:07.920]  因此以色列人所遭遇
[00:14:07.920 --> 00:14:10.040]  是神所命定的
[00:14:10.040 --> 00:14:13.840]  亦都是他們的先祖和先知
[00:14:13.840 --> 00:14:16.160]  因為亡國而死去
[00:14:16.160 --> 00:14:19.760]  然後上帝的言語和律例
[00:14:19.760 --> 00:14:22.040]  好像先知所傳遞的一樣
[00:14:22.040 --> 00:14:25.000]  會繼續成真
[00:14:25.000 --> 00:14:27.920]  就是我們剛才說的《生命記》那段經文
[00:14:27.920 --> 00:14:31.560]  如果你不聽耶和華的律法
[00:14:31.560 --> 00:14:34.480]  如果你不跟著他的吩咐去行
[00:14:34.480 --> 00:14:39.360]  那些詛咒就是這樣淋在你身上
[00:14:39.360 --> 00:14:44.320]  撒加利亞在以色列的新一頁開展之前
[00:14:44.320 --> 00:14:46.920]  他特意要提醒民眾的是
[00:14:46.920 --> 00:14:49.920]  我們要回轉 要悔改
[00:14:49.920 --> 00:14:52.160]  要聽從耶和華的話
[00:14:52.160 --> 00:14:54.440]  這樣你們就真的可以經歷
[00:14:54.440 --> 00:14:57.320]  甚麼叫做苦盡甘來
[00:14:57.320 --> 00:14:59.160]  和下一個先知一樣
[00:14:59.160 --> 00:15:02.640]  百姓都聽了就回轉和悔改
[00:15:02.640 --> 00:15:06.320]  去到這一章六節裏面
[00:15:06.320 --> 00:15:07.920]  他最後那句就是說
[00:15:07.920 --> 00:15:09.720]  萬君子耶和華定義
[00:15:09.720 --> 00:15:13.080]  按著我們所作的去對待我們
[00:15:13.080 --> 00:15:16.000]  他們都已經照樣走
[00:15:16.000 --> 00:15:18.640]  就是當日以色列的祖先
[00:15:18.640 --> 00:15:21.040]  他們怎樣去背叛上帝
[00:15:21.040 --> 00:15:24.880]  因此以色列曾經都要經歷亡國
[00:15:24.880 --> 00:15:27.120]  甚至我們在《以西傑書》十章
[00:15:27.120 --> 00:15:28.880]  我們會見到一個
[00:15:28.880 --> 00:15:30.960]  我們沒有想像過的畫面
[00:15:30.960 --> 00:15:34.400]  就是原來耶和華的榮耀
[00:15:34.400 --> 00:15:37.880]  可以轉向離開以色列人
[00:15:37.880 --> 00:15:41.400]  他甚至可以離開這個聖殿
[00:15:41.400 --> 00:15:44.080]  但是上帝的言語和律例
[00:15:44.080 --> 00:15:45.760]  仍然是會兌現
[00:15:45.760 --> 00:15:47.200]  這個兌現是甚麼呢?
[00:15:47.200 --> 00:15:50.000]  就是以色列人如果願意回轉
[00:15:50.000 --> 00:15:51.680]  轉向耶和華
[00:15:51.680 --> 00:15:53.320]  聽從耶和華的話
[00:15:53.320 --> 00:15:55.520]  去興建聖殿的時候
[00:15:55.520 --> 00:15:58.160]  上帝就會轉向他們
[00:15:58.160 --> 00:16:01.520]  讓這個聖殿得以重建
[00:16:01.520 --> 00:16:04.200]  亦都讓以色列人重新經歷
[00:16:04.200 --> 00:16:06.840]  上帝的榮耀和同在
[00:16:06.840 --> 00:16:08.280]  苦盡甘來
[00:16:08.280 --> 00:16:11.360]  過回正常的生活
[00:16:11.360 --> 00:16:14.400]  疫情之下我們經常都會說
[00:16:14.400 --> 00:16:15.480]  恢復正常
[00:16:15.480 --> 00:16:16.680]  回復正常
[00:16:16.680 --> 00:16:17.960]  Back to normal
[00:16:17.960 --> 00:16:21.720]  希望我們可以過以前一樣的生活
[00:16:21.720 --> 00:16:23.880]  但是回復正常
[00:16:23.880 --> 00:16:25.840]  很容易會有一個錯覺
[00:16:25.840 --> 00:16:29.840]  就是我們要將這兩年疫情的經歷
[00:16:29.840 --> 00:16:32.440]  所有的一切好像抹去一樣
[00:16:32.440 --> 00:16:35.520]  彷彿我們沒有經歷過2020年
[00:16:35.520 --> 00:16:36.520]  2021年
[00:16:36.520 --> 00:16:39.120]  直接跳入2022年
[00:16:39.120 --> 00:16:42.240]  繼續過那種生活的一樣
[00:16:42.240 --> 00:16:43.960]  就好像以色列人以為
[00:16:43.960 --> 00:16:45.640]  他們興建了聖殿
[00:16:45.640 --> 00:16:47.360]  上帝再次和他們同在
[00:16:47.360 --> 00:16:48.840]  一切都已經過去了
[00:16:48.840 --> 00:16:50.440]  我們只是向著前面看
[00:16:50.440 --> 00:16:53.640]  生活可以回歸以前的一樣
[00:16:53.640 --> 00:16:56.520]  不過撒加利亞提醒他的讀者
[00:16:56.520 --> 00:16:58.960]  回復正常的關鍵
[00:16:58.960 --> 00:17:00.920]  是要正視歷史
[00:17:00.920 --> 00:17:03.160]  那些給我們的教訓
[00:17:03.160 --> 00:17:04.960]  然後轉向上帝
[00:17:04.960 --> 00:17:06.920]  因為唯有我們轉向上帝
[00:17:06.920 --> 00:17:09.520]  上帝才會轉向我們
[00:17:09.520 --> 00:17:12.920]  所以我們要反思我們以往生活的方式
[00:17:12.920 --> 00:17:14.720]  究竟我們有沒有一些地方
[00:17:14.720 --> 00:17:16.640]  是我們得罪了上帝
[00:17:16.640 --> 00:17:18.480]  然後我們要去改變
[00:17:18.480 --> 00:17:22.920]  甚至重新去跟從上帝的心意去活
[00:17:22.920 --> 00:17:24.920]  其實我們經常說疫情
[00:17:24.920 --> 00:17:26.920]  但是我們的生命又豈止
[00:17:26.920 --> 00:17:31.160]  只是疫情我們才希望快點過去
[00:17:31.160 --> 00:17:33.040]  面對著我們忙碌的生活
[00:17:33.040 --> 00:17:36.880]  其實我們都很容易忘卻了這種的冷靜
[00:17:36.880 --> 00:17:39.560]  忘記了這種我們要安靜
[00:17:39.560 --> 00:17:42.120]  反思我們生命的時間
[00:17:42.120 --> 00:17:45.640]  因為就算我們不趕不催
[00:17:45.640 --> 00:17:47.800]  那些assignment仍然要交
[00:17:47.800 --> 00:17:49.760]  那些工作仍然要做
[00:17:49.760 --> 00:17:51.640]  甚至作家長的你們
[00:17:51.640 --> 00:17:54.400]  可能孩子的三餐和學業
[00:17:54.400 --> 00:17:57.040]  仍然都是要顧
[00:17:57.040 --> 00:18:01.080]  我們有太多叫我們不可以停下來的原因
[00:18:01.080 --> 00:18:05.760]  因為我們都只是想努力過正常的生活
[00:18:05.760 --> 00:18:07.240]  之前過得怎麼樣
[00:18:07.240 --> 00:18:08.720]  沒時間想了
[00:18:08.720 --> 00:18:10.960]  有力都繼續向前走
[00:18:10.960 --> 00:18:14.600]  有力都繼續做好現在要做的事
[00:18:14.600 --> 00:18:18.480]  但是今天撒加利亞先知提醒我們作基督徒的
[00:18:18.480 --> 00:18:21.360]  他說我們都要時刻去反思
[00:18:21.360 --> 00:18:23.000]  自己回應的
[00:18:23.000 --> 00:18:25.760]  究竟是不是真的上帝的呼召
[00:18:25.760 --> 00:18:27.360]  我們所做的事
[00:18:27.360 --> 00:18:29.960]  是不是真的上帝所喜悅的
[00:18:29.960 --> 00:18:31.760]  我們有沒有認罪
[00:18:31.760 --> 00:18:33.720]  有沒有悔改呢?
[00:18:33.720 --> 00:18:35.680]  因為今天經文告訴我們
[00:18:35.680 --> 00:18:38.040]  我們唯有轉向上帝
[00:18:38.040 --> 00:18:41.440]  上帝才會轉向我們
[00:18:41.440 --> 00:18:43.160]  值得一提的是
[00:18:43.160 --> 00:18:44.840]  我們經常都把認罪
[00:18:44.840 --> 00:18:48.480]  看得成為一件很私人的一件事
[00:18:48.480 --> 00:18:51.680]  我們會覺得這是我們和上帝的交代
[00:18:51.680 --> 00:18:53.320]  如果我有罪的時候
[00:18:53.320 --> 00:18:54.880]  可能在晚上的祈禱
[00:18:54.880 --> 00:18:57.840]  我們去和上帝認罪悔改
