
[00:00:00.000 --> 00:00:03.000]  好,弟兄姊妹,早安
[00:06:16.240 --> 00:06:19.480]  的四百五十個先知鬥法
[00:06:19.480 --> 00:06:22.080]  一對四百五十
[00:06:22.080 --> 00:06:25.320]  兼且在以色列的群眾面前
[00:06:25.320 --> 00:06:28.920]  鬥贏了四百五十個巴力先知
[00:06:28.920 --> 00:06:34.160]  證明耶和華上帝才是真實的上帝
[00:06:34.160 --> 00:06:36.880]  而巴力是虛無的
[00:06:36.880 --> 00:06:42.440]  他和以色列的群眾殺了這四百五十個先知
[00:06:42.440 --> 00:06:45.120]  我們可能將重點放在
[00:06:45.120 --> 00:06:48.320]  他鬥贏了這四百五十個先知
[00:06:48.320 --> 00:06:51.120]  其實在那段事件裡面
[00:06:51.120 --> 00:06:52.680]  有一個更重要的東西
[00:06:52.680 --> 00:06:56.480]  就是上帝令到以色列國
[00:06:56.480 --> 00:07:00.320]  旱災了三年
[00:07:00.320 --> 00:07:03.880]  而當時旱災
[00:07:03.880 --> 00:07:06.040]  對於一個農家社會來說
[00:07:06.040 --> 00:07:07.320]  就代表著什麼呢?
[00:07:07.320 --> 00:07:13.000]  可能是引發饑荒、混亂等等
[00:07:13.000 --> 00:07:15.640]  但是亦都是一個諷刺
[00:07:15.640 --> 00:07:16.480]  就是什麼呢?
[00:07:16.480 --> 00:07:18.120]  如果有些電影節目知道
[00:07:18.120 --> 00:07:21.200]  巴力是一個什麼神明呢?
[00:07:21.200 --> 00:07:25.080]  巴力當時是一個被視為
[00:07:25.080 --> 00:07:30.240]  掌管新籍、掌管風雨的神明
[00:07:30.240 --> 00:07:33.120]  但是巴力先知卻是
[00:07:33.120 --> 00:07:37.080]  引發不了一個風雨
[00:07:37.080 --> 00:07:40.360]  甚至乎是旱災的出現
[00:07:40.360 --> 00:07:44.240]  然後當巴力先知被殺了
[00:07:44.240 --> 00:07:48.840]  以色列再次向上帝祈禱
[00:07:48.840 --> 00:07:50.920]  旱災就停止了
[00:07:50.920 --> 00:07:54.280]  再次降臨了一場大雨
[00:07:54.280 --> 00:08:00.160]  可能好像今早那樣一場大雨
[00:08:00.160 --> 00:08:01.640]  所以我們可以說
[00:08:01.640 --> 00:08:04.920]  其實上帝降雨給以色列
[00:08:04.920 --> 00:08:07.600]  亦都是以利亞先知
[00:08:07.600 --> 00:08:12.280]  他自己人生的侍奉的高峰
[00:08:12.280 --> 00:08:13.040]  因為什麼呢?
[00:08:13.040 --> 00:08:16.440]  因為他自己透過他的祈禱
[00:08:16.440 --> 00:08:21.440]  證明了上帝是真實的
[00:08:21.440 --> 00:08:23.840]  但是這個高峰
[00:08:23.840 --> 00:08:28.720]  亦都引致到以色列人回轉
[00:08:28.720 --> 00:08:30.560]  離開巴力
[00:08:30.560 --> 00:08:35.040]  可以重新專一的去敬拜上帝
[00:08:35.040 --> 00:08:39.040]  看似成功在望
[00:08:39.040 --> 00:08:43.360]  但是當以色列的皇后耶洗別
[00:08:43.360 --> 00:08:46.560]  她聽到巴力先知被殺的消息之後
[00:08:46.560 --> 00:08:48.760]  她就立刻下了一道追殺令
[00:08:48.760 --> 00:08:51.200]  要追殺以利亞
[00:08:51.200 --> 00:08:55.800]  而以利亞亦都因為追殺令的緣故
[00:08:55.800 --> 00:08:59.040]  害怕逃跑到別氏巴
[00:08:59.040 --> 00:09:00.320]  別氏巴是什麼呢?
[00:09:00.320 --> 00:09:04.440]  你可以說是一個以色列國的邊境
[00:09:04.440 --> 00:09:10.280]  兼且是在羅騰樹下求死
[00:09:10.280 --> 00:09:12.840]  如果我們去看回這些經文的時候
[00:09:12.840 --> 00:09:14.520]  其實我們會發現
[00:09:14.520 --> 00:09:18.280]  以利亞不是我們所想像的
[00:09:18.280 --> 00:09:21.120]  好像超人般的堅強
[00:09:21.120 --> 00:09:23.560]  當他面對當時
[00:09:23.560 --> 00:09:26.880]  最高的權力機關的追殺
[00:09:26.880 --> 00:09:28.520]  他都會害怕
[00:09:28.520 --> 00:09:31.560]  然後他亦都會在自己的心靈裏面
[00:09:31.560 --> 00:09:35.760]  他都會和自己的祖先做對比
[00:09:35.760 --> 00:09:41.480]  覺得自己做極都不夠自己的祖先好
[00:09:41.480 --> 00:09:43.440]  他都會有放棄
[00:09:43.440 --> 00:09:46.160]  不想再堅持的時候
[00:09:46.160 --> 00:09:49.000]  其實這可能是我們的寫照
[00:09:49.000 --> 00:09:52.520]  當我們面對一些有權威
[00:09:52.520 --> 00:09:54.440]  或者有權力的人士
[00:09:54.440 --> 00:09:56.360]  可能那些權力的人士是什麼呢?
[00:09:56.360 --> 00:09:58.480]  可能是我們的上司
[00:09:58.480 --> 00:09:59.760]  老闆
[00:09:59.760 --> 00:10:03.720]  可能是家裏面的長輩
[00:10:03.720 --> 00:10:07.360]  或者是學校裏面的老師、校長
[00:10:07.360 --> 00:10:10.480]  朋輩裏面的一些核心成員
[00:10:10.480 --> 00:10:13.240]  如果做年輕的你應該知道
[00:10:13.240 --> 00:10:16.240]  總會有些人是風頭等
[00:10:16.240 --> 00:10:17.960]  風頭等這些好像比較
[00:10:17.960 --> 00:10:19.240]  我不知道怎樣
[00:10:19.240 --> 00:10:20.960]  key person
[00:10:20.960 --> 00:10:23.960]  我不知道怎樣翻譯
[00:10:23.960 --> 00:10:26.760]  可能當我們被一些權威人士
[00:10:26.760 --> 00:10:30.120]  或者權力人士去針對的時候
[00:10:30.120 --> 00:10:35.480]  或者我們都會覺得很無助、很無力
[00:10:35.480 --> 00:10:37.480]  或者當我們會覺得
[00:10:37.480 --> 00:10:43.080]  自己怎樣努力都不及其他人的時候
[00:10:43.080 --> 00:10:45.360]  有一句說話在上網見
[00:10:45.360 --> 00:10:47.080]  是很有趣的
[00:10:47.080 --> 00:10:52.600]  就是當比自己厲害的人都比自己努力
[00:10:52.600 --> 00:10:54.840]  那我自己努力來做什麼呢?
[00:10:54.840 --> 00:10:56.320]  有些人是想鼓勵
[00:10:56.320 --> 00:10:58.560]  當比你厲害的人都努力了
[00:10:58.560 --> 00:11:00.640]  你就應該要更加努力
[00:11:00.640 --> 00:11:03.400]  但你可能也有些負面的感覺
[00:11:03.400 --> 00:11:06.880]  當比自己厲害的人都這麼努力的時候
[00:11:06.880 --> 00:11:08.760]  我努力極也沒有用
[00:11:08.760 --> 00:11:11.480]  可能有一種這樣的感受
[00:11:11.480 --> 00:11:12.880]  或者可能也會覺得
[00:11:12.880 --> 00:11:17.600]  自己努力過了也改變不了任何的事情
[00:11:17.600 --> 00:11:21.120]  我們都會有一種無力感
[00:11:21.120 --> 00:11:23.800]  我們都會想躺平
[00:11:23.800 --> 00:11:27.040]  甚至乎推得進一步
[00:11:27.040 --> 00:11:32.200]  就是都會覺得自己生存來也沒有用
[00:11:32.200 --> 00:11:35.600]  其實還生存來做什麼呢?
[00:11:35.600 --> 00:11:37.000]  所以
[00:11:37.000 --> 00:11:39.040]  以利亞的求死
[00:11:39.040 --> 00:11:40.600]  其實他不是沒有努力過
[00:11:40.600 --> 00:11:42.160]  他有努力過
[00:11:42.160 --> 00:11:46.920]  他甚至乎好像有一個人生高峰的時刻
[00:11:46.920 --> 00:11:53.240]  但是當他面對耶誓別的追殺的時候
[00:11:53.240 --> 00:12:01.520]  他也重新陷入絕望的裡面
[00:12:01.520 --> 00:12:03.640]  但是我想說
[00:12:03.640 --> 00:12:06.480]  我們所信的那個上帝
[00:12:06.480 --> 00:12:09.920]  祂不是一個令人絕望的上帝
[00:12:09.920 --> 00:12:13.120]  祂是一個賜人盼望的上帝
[00:12:13.120 --> 00:12:17.000]  當以利亞絕望地住在這個洞裡面
[00:12:17.000 --> 00:12:19.440]  就是我們今天看的經文的時候
[00:12:19.440 --> 00:12:25.920]  其實祂的目的是想逃避耶誓別的追殺
[00:12:25.920 --> 00:12:27.320]  在那時候
[00:12:27.320 --> 00:12:31.000]  上帝就和以利亞說話
[00:12:31.000 --> 00:12:33.480]  祂問以利亞
[00:12:33.480 --> 00:12:37.280]  你在這裡做什麼?
[00:12:37.280 --> 00:12:40.160]  當時以利亞的回應是這樣的
[00:12:40.160 --> 00:12:43.800]  「我為耶和華萬君子上帝大發熱心
[00:12:43.800 --> 00:12:47.160]  因為以色列人背棄了你的約
[00:12:47.160 --> 00:12:48.920]  毀壞了你的壇
[00:12:48.920 --> 00:12:51.480]  用刀殺了你的先知
[00:12:51.480 --> 00:12:54.120]  只剩下我一個人
[00:12:54.120 --> 00:12:58.280]  他們還要尋索我的名」
[00:12:58.280 --> 00:13:01.720]  當以利亞回應的時候
[00:13:01.720 --> 00:13:06.080]  其實祂沒有說祂自己在那裡做什麼
[00:13:06.080 --> 00:13:10.240]  祂只是說過去自己在做什麼
[00:13:10.240 --> 00:13:14.560]  甚至乎祂也覺得自己處於一個
[00:13:14.560 --> 00:13:19.440]  只有一個人去面對群眾壓力
[00:13:19.440 --> 00:13:22.160]  甚至乎只有一個人
[00:13:22.160 --> 00:13:27.520]  去到為上帝作供的狀態
[00:13:27.520 --> 00:13:29.880]  於是上帝叫以利亞離開山洞
[00:13:29.880 --> 00:13:33.040]  去出去見上帝
[00:13:33.040 --> 00:13:34.440]  經文裡面很厲害的
[00:13:34.440 --> 00:13:35.560]  其實可以描述
[00:13:35.560 --> 00:13:38.720]  就是有烈風大作
[00:13:38.720 --> 00:13:39.880]  有火
[00:13:39.880 --> 00:13:42.240]  有地震
[00:13:42.240 --> 00:13:44.560]  但是有風
[00:13:44.560 --> 00:13:46.480]  上帝不在風裡
[00:13:46.480 --> 00:13:47.280]  有火
[00:13:47.280 --> 00:13:49.480]  上帝不在火裡
[00:13:49.480 --> 00:13:50.120]  有地震
[00:13:50.120 --> 00:13:53.320]  上帝也不在地震裡
[00:13:53.320 --> 00:13:59.680]  上帝卻是用微星去向以利亞顯現
[00:13:59.680 --> 00:14:01.480]  可能我們會問
[00:14:01.480 --> 00:14:05.120]  為什麼要用微星去向以利亞顯現呢?
[00:14:05.120 --> 00:14:05.840]  很明顯
[00:14:05.840 --> 00:14:09.520]  當時我們很表面的問題就會看到
[00:14:09.520 --> 00:14:13.120]  是以利亞被耶誓別追殺
[00:14:13.120 --> 00:14:14.400]  如果我們說
[00:14:14.400 --> 00:14:20.680]  其實上帝一下子用風吹走耶誓別
[00:14:20.680 --> 00:14:23.200]  或者用火一下子燒死耶誓別
[00:14:23.200 --> 00:14:27.280]  或者用地震震死它
[00:14:27.280 --> 00:14:27.920]  震死耶誓別
[00:14:27.920 --> 00:14:29.320]  其實還可以
[00:14:29.320 --> 00:14:29.960]  也挺好的
[00:14:29.960 --> 00:14:34.200]  不就馬上解決了問題
[00:14:34.200 --> 00:14:44.720]  為什麼上帝要用微星去向以利亞顯現呢?
[00:14:44.720 --> 00:14:47.280]  可能我們也不明白
[00:14:47.280 --> 00:14:48.640]  有時候我們也會覺得
[00:14:48.640 --> 00:14:50.280]  我們也有個問題
[00:14:50.280 --> 00:14:52.280]  上帝一下子拿走問題
[00:14:52.280 --> 00:14:53.960]  我們就解決了
[00:14:53.960 --> 00:14:57.320]  可能我們弟兄姊妹也會有這種感受
[00:14:57.320 --> 00:14:58.840]  但是上帝不用火
[00:14:58.840 --> 00:15:00.040]  不用風
[00:15:00.040 --> 00:15:03.040]  不用地震去解決這些問題
[00:15:03.040 --> 00:15:06.560]  而是用微星去向以利亞顯現
[00:15:06.560 --> 00:15:10.240]  是因為上帝明白到
[00:15:10.240 --> 00:15:15.880]  以利亞真正關注的是什麼
[00:15:15.880 --> 00:15:18.000]  大自然的現象
[00:15:18.000 --> 00:15:19.040]  上帝當然做到
[00:15:19.040 --> 00:15:22.160]  因為祂是一個創世的神
[00:15:22.160 --> 00:15:25.800]  但是上帝除了是一個創造的神之外
[00:15:25.800 --> 00:15:29.080]  祂也是一個歷史的神
[00:15:29.080 --> 00:15:31.760]  祂掌管著歷史
[00:15:31.760 --> 00:15:33.840]  祂再次問以利亞
[00:15:33.840 --> 00:15:36.600]  「你在這裡做什麼?」
[00:15:36.600 --> 00:15:38.600]  以利亞其實還沒有明白
[00:15:38.600 --> 00:15:42.040]  因為以利亞再次回答同樣的問題
[00:15:42.040 --> 00:15:44.760]  「我為耶和華萬軍之神大發熱心
[00:15:44.760 --> 00:15:47.240]  因為以色列人背棄你的約
[00:15:47.240 --> 00:15:48.440]  毀壞你的壇
[00:15:48.440 --> 00:15:51.920]  用刀殺了你的先知
[00:15:51.920 --> 00:15:54.320]  只剩下我一個人
[00:15:54.320 --> 00:15:58.000]  他們還要尋索我的名」
[00:15:58.000 --> 00:16:01.800]  但今次上帝是用微星
[00:16:01.800 --> 00:16:04.960]  去說出祂要做的事
[00:16:04.960 --> 00:16:08.720]  以及祂吩咐以利亞要做的事
[00:16:08.720 --> 00:16:14.280]  首先上帝是會除掉耶穌別
[00:16:14.280 --> 00:16:20.520]  也讓有後人去接續做以色列的王
[00:16:20.520 --> 00:16:24.160]  所以祂同一時間也鋪排
[00:16:24.160 --> 00:16:27.400]  有哈舍去做雅南王
[00:16:27.400 --> 00:16:32.240]  去侵攻以色列國
[00:16:32.240 --> 00:16:36.240]  也高耶護去做以色列王
[00:16:36.240 --> 00:16:38.640]  上帝其實是鋪排好的
[00:16:38.640 --> 00:16:40.000]  祂不是一下子
[00:16:40.000 --> 00:16:41.840]  帶走耶洗別就算了
[00:16:41.840 --> 00:16:46.240]  而是在歷史上鋪排好
[00:16:46.240 --> 00:16:48.880]  讓以利亞知道
[00:16:48.880 --> 00:16:52.920]  就算阿哈以及耶洗別離開
[00:16:52.920 --> 00:16:54.280]  他們死亡
[00:16:54.280 --> 00:16:59.720]  但是仍然會有人去接續以色列國做王
[00:16:59.720 --> 00:17:01.360]  另一邊廂
[00:17:01.360 --> 00:17:06.800]  上帝也讓以利亞知道
[00:17:06.800 --> 00:17:08.960]  有七千個人
[00:17:08.960 --> 00:17:12.240]  是未曾向巴黎親吻
[00:17:12.240 --> 00:17:16.240]  以及屈膝的
[00:17:16.240 --> 00:17:19.400]  所以以利亞
[00:17:19.400 --> 00:17:23.080]  其實她一直以為她是孤單一人
[00:17:23.080 --> 00:17:27.160]  但是上帝卻已經預備好了
[00:17:27.160 --> 00:17:31.920]  有七千人和以利亞一起
[00:17:31.920 --> 00:17:37.160]  去尊一敬拜耶和華上帝
[00:17:37.160 --> 00:17:38.640]  另一邊廂
[00:17:38.640 --> 00:17:41.720]  他們也指示以利亞
[00:17:41.720 --> 00:17:44.520]  將來要告以利沙
[00:17:44.520 --> 00:17:48.920]  去作先知接續祂
[00:17:48.920 --> 00:17:50.720]  在這裡提到
[00:17:50.720 --> 00:17:56.440]  其實上帝剛剛正在回應以利亞的需要
[00:17:56.440 --> 00:17:58.640]  以利亞真正的需要是什麼呢?
[00:17:58.640 --> 00:18:02.920]  以利亞真正的需要不是那些風、火、地震
[00:18:02.920 --> 00:18:04.840]  以利亞最大的需要
[00:18:04.840 --> 00:18:09.560]  是有一群和她一起堅持不拜巴黎
[00:18:09.560 --> 00:18:12.400]  尊一崇拜上帝的人
[00:18:12.400 --> 00:18:14.040]  以及另一邊廂
[00:18:14.040 --> 00:18:19.640]  就是能夠繼續傳講上帝話語的人
[00:18:19.640 --> 00:18:24.440]  這就表示以色列人對耶和華的信仰
[00:18:24.440 --> 00:18:28.240]  仍然有復興的希望
[00:18:28.240 --> 00:18:33.160]  而且以利沙接續成為先知
[00:18:33.160 --> 00:18:36.320]  並不是重複多於以利亞
[00:18:36.320 --> 00:18:40.160]  而是說上帝的話語
[00:18:40.160 --> 00:18:45.720]  仍然會淋在以色列當中
[00:18:45.720 --> 00:18:52.600]  證明上帝沒有離開以色列國
[00:18:52.600 --> 00:18:55.320]  所以以利亞最需要的
[00:18:55.320 --> 00:18:58.120]  不是一個瞬間毀滅敵人
[00:18:58.120 --> 00:19:01.440]  驚天動地的神蹟
[00:19:01.440 --> 00:19:05.120]  以利亞最需要的是看見希望
[00:19:05.120 --> 00:19:08.160]  知道自己不是孤單
[00:19:08.160 --> 00:19:13.240]  知道上帝的話語仍然會傳承下去
[00:19:13.240 --> 00:19:20.480]  知道上帝從來沒有離棄過祂的百姓
[00:19:20.480 --> 00:19:22.040]  而當我們說
[00:19:22.040 --> 00:19:28.200]  我們都會面對空虛寂寞和絕望的時候
[00:19:28.200 --> 00:19:30.680]  其實我都相信
[00:19:30.680 --> 00:19:33.080]  恃人盼望的上帝
[00:19:33.080 --> 00:19:37.920]  都會用不同的方式去向我們說話
[00:19:37.920 --> 00:19:40.320]  有時我們都以人性來說
[00:19:40.320 --> 00:19:43.840]  我們都好想上帝立即幫我們解決問題
[00:19:43.840 --> 00:19:45.160]  就好像剛剛說
[00:19:45.160 --> 00:19:49.560]  幫以利亞直接拿走以色列就可以了
[00:19:49.560 --> 00:19:58.280]  但這些其實未必是真正我們想要的結果
[00:19:58.280 --> 00:20:01.040]  我們深信一件事
[00:20:01.040 --> 00:20:06.960]  就是上帝比我們更加明白我們自己
[00:20:06.960 --> 00:20:12.720]  上帝比我們更加明白我們自己
[00:20:12.720 --> 00:20:15.440]  上帝會用祂的方法
[00:20:15.440 --> 00:20:20.240]  去幫我們面對我們處境裡面
[00:20:20.240 --> 00:20:25.320]  所帶來的那種無力感和絕望感
[00:20:25.320 --> 00:20:30.000]  正如祂用微星向以利亞顯現
[00:20:30.000 --> 00:20:32.240]  也讓以利亞知道
[00:20:32.240 --> 00:20:37.040]  上帝自己會在歷史當中作供
[00:20:37.040 --> 00:20:42.000]  而以利亞要做的是配合上帝的工作
[00:20:42.000 --> 00:20:46.320]  同樣我們都相信
[00:20:46.320 --> 00:20:50.960]  上帝會在我們每一個相信上帝的人裡面
[00:20:50.960 --> 00:20:54.080]  跟隨耶穌的人裡面去顯現
[00:20:54.080 --> 00:20:55.920]  甚至乎
[00:20:55.920 --> 00:21:01.760]  聖靈已經在我們每一個基督徒的生命裡面的時候
[00:21:01.760 --> 00:21:06.000]  祂都會用微星去帶領我們
[00:21:06.000 --> 00:21:07.680]  去指引我們
[00:21:07.680 --> 00:21:13.440]  去面對我們所身處的那種困難和挑戰
[00:21:13.440 --> 00:21:17.440]  但問題是我們願不願意
[00:21:17.440 --> 00:21:21.600]  在上帝的計劃當中
[00:21:21.600 --> 00:21:25.680]  去為上帝作供
[00:21:25.680 --> 00:21:27.440]  當我們為上帝作供的時候
[00:21:27.440 --> 00:21:30.800]  其實不單止是為上帝
[00:21:30.800 --> 00:21:32.800]  因為上帝的鋪排
[00:21:32.800 --> 00:21:37.920]  其實也是在滿足我們身心靈裡面
[00:21:37.920 --> 00:21:43.520]  最渴望、最真正的需要是甚麼
[00:21:43.520 --> 00:21:47.200]  所以為甚麼林穆經常說
[00:21:47.200 --> 00:21:51.280]  靈修是基本盤
[00:21:51.280 --> 00:21:54.240]  靈修為甚麼這麼重要呢?
[00:21:54.240 --> 00:21:57.920]  靈修正正就是在幫助我們
[00:21:57.920 --> 00:22:00.640]  去了解、明白上帝
[00:22:00.640 --> 00:22:03.200]  祂微星的帶領
[00:22:03.200 --> 00:22:06.480]  去讓我們真正認識
[00:22:06.480 --> 00:22:08.880]  上帝的聲音是怎樣
[00:22:08.880 --> 00:22:14.880]  帶領我們去面對我們面前的那種困境
[00:22:14.880 --> 00:22:17.920]  同一時間也帶領我們
[00:22:17.920 --> 00:22:21.440]  在上帝的計劃當中
[00:22:21.440 --> 00:22:23.440]  當我們在上帝的計劃當中的時候
[00:22:23.440 --> 00:22:28.960]  不單止是滿足上帝
[00:22:28.960 --> 00:22:31.680]  反而是上帝藉著這些計劃
[00:22:31.680 --> 00:22:34.000]  去幫助我們
[00:22:34.000 --> 00:22:38.560]  去了解我們真正的需要
[00:22:38.560 --> 00:22:43.440]  因為上帝比我們更加清楚我們需要甚麼
[00:22:43.440 --> 00:22:44.560]  弟兄姊妹
[00:22:44.560 --> 00:22:51.360]  讓我們一起去祈禱吧
[00:22:51.360 --> 00:22:53.600]  父上我們感謝祢
[00:22:53.600 --> 00:22:58.480]  因為祢藉著聖經的記載
[00:22:58.480 --> 00:23:03.920]  讓我們知道祢和以利亞的相遇
[00:23:03.920 --> 00:23:08.080]  其實祢不是要塑造一個英雄
[00:23:08.080 --> 00:23:12.640]  而是在一個真正的人性當中
[00:23:12.640 --> 00:23:16.640]  讓我們明白到人性的軟弱
