
[00:00:00.000 --> 00:00:02.000]  各位電影師妹,早晨!
[00:02:26.000 --> 00:02:30.000]  究竟神又很想我們得到些甚麼呢?
[00:02:30.000 --> 00:02:33.000]  我相信這件事對我們來說
[00:02:33.000 --> 00:02:36.000]  是有美好的價值和祝福的
[00:02:36.000 --> 00:02:38.000]  其中一樣東西
[00:02:38.000 --> 00:02:42.000]  就好像今天這兩個月我們會去看的
[00:02:42.000 --> 00:02:44.000]  就是智慧
[00:02:44.000 --> 00:02:47.000]  我相信智慧對我們一生來說
[00:02:47.000 --> 00:02:51.000]  必定是有一個永恆的價值
[00:02:51.000 --> 00:02:55.000]  智慧在我們人生裏面是非常重要的
[00:02:55.000 --> 00:02:56.000]  我剛剛信主的時候
[00:02:56.000 --> 00:02:58.000]  就有機會讀到這本書
[00:02:58.000 --> 00:03:01.000]  《Don't live your life without wisdom》
[00:03:01.000 --> 00:03:04.000]  這本書對我以後的人生
[00:03:04.000 --> 00:03:07.000]  都定下了一個很深的根基
[00:03:07.000 --> 00:03:10.000]  使我能夠明白得著祝福
[00:03:10.000 --> 00:03:12.000]  一個很重要的秘訣
[00:03:12.000 --> 00:03:16.000]  就是要得著從神而來的智慧
[00:03:16.000 --> 00:03:19.000]  這份智慧在我往後人生裏面
[00:03:19.000 --> 00:03:21.000]  無論在我侍奉的道路上
[00:03:21.000 --> 00:03:23.000]  在我的婚姻、在我的家庭
[00:03:23.000 --> 00:03:24.000]  在我待人處事
[00:03:24.000 --> 00:03:27.000]  在我做人生不同的大大小小決定
[00:03:27.000 --> 00:03:29.000]  甚至乎處理衝突
[00:03:29.000 --> 00:03:32.000]  都給我一個很重要的教導
[00:03:32.000 --> 00:03:37.000]  《斟言》我相信大家都很熟悉這本書
[00:03:37.000 --> 00:03:39.000]  過去都有機會可能看過
[00:03:39.000 --> 00:03:44.000]  其實是屬於一個智慧文學的作品
[00:03:44.000 --> 00:03:45.000]  當我們一路看的時候
[00:03:45.000 --> 00:03:50.000]  是一本一卷關乎智慧
[00:03:50.000 --> 00:03:54.000]  以及我們怎樣去實踐智慧的一本書
[00:03:54.000 --> 00:03:55.000]  當你翻開《斟言》
[00:03:55.000 --> 00:04:00.000]  劈頭第一個就跟我們說什麼是智慧
[00:04:00.000 --> 00:04:02.000]  其實我們一路看的時候
[00:04:02.000 --> 00:04:05.000]  往後我們有不同的目者會跟我們分享的時候
[00:04:05.000 --> 00:04:08.000]  我們都會看到它的內容涉及了很多
[00:04:08.000 --> 00:04:10.000]  包括我們怎樣跟朋友之間的相處
[00:04:10.000 --> 00:04:15.000]  對鄰舍、對家庭、工作、財富、貧窮、公義
[00:04:15.000 --> 00:04:17.000]  甚至乎愛情等等
[00:04:17.000 --> 00:04:21.000]  這個智慧成為了我們每一個人
[00:04:21.000 --> 00:04:26.000]  在我們群體生活裏面一個很重要的規範
[00:04:26.000 --> 00:04:31.000]  今天我們都活在一個資訊和知識爆炸的時代
[00:04:31.000 --> 00:04:32.000]  是不是?
[00:04:32.000 --> 00:04:39.000]  我會覺得這個時代亦都是屬於一個缺乏智慧的時代
[00:04:39.000 --> 00:04:46.000]  很多人以為得到這些資訊、知識就等於得到智慧
[00:04:46.000 --> 00:04:48.000]  是不是?
[00:04:48.000 --> 00:04:50.000]  當我們擁有很多的知識
[00:04:50.000 --> 00:04:53.000]  很多的資訊的時候
[00:04:53.000 --> 00:04:59.000]  如果我們不去好好去到正確使用的時候
[00:04:59.000 --> 00:05:01.000]  其實都可能於事無補
[00:05:01.000 --> 00:05:04.000]  自從有了智能的手機
[00:05:04.000 --> 00:05:06.000]  甚至乎這一刻CheckGPT
[00:05:06.000 --> 00:05:09.000]  可以幫我們很快
[00:05:09.000 --> 00:05:11.000]  都不用一分鐘
[00:05:11.000 --> 00:05:12.000]  一分鐘都給多了
[00:05:12.000 --> 00:05:13.000]  三十秒而已
[00:05:13.000 --> 00:05:14.000]  三十秒都可能不用
[00:05:14.000 --> 00:05:17.000]  那你就已經可以找到
[00:05:17.000 --> 00:05:21.000]  你想去尋找一些相關的題目
[00:05:21.000 --> 00:05:23.000]  一些既定的資訊、答案
[00:05:23.000 --> 00:05:27.000]  但這些當我們越知道得多的時候
[00:05:27.000 --> 00:05:30.000]  就是不是等於我們越來越有智慧呢?
[00:05:30.000 --> 00:05:32.000]  我們久不久都會見到人
[00:05:32.000 --> 00:05:34.000]  一邊走路一邊看著手機
[00:05:34.000 --> 00:05:36.000]  不小心踏進一個洞裡
[00:05:36.000 --> 00:05:38.000]  在開車的時候
[00:05:38.000 --> 00:05:40.000]  安省就特別吩咐我們
[00:05:40.000 --> 00:05:43.000]  要求我們碰都不准碰
[00:05:43.000 --> 00:05:46.000]  一碰你就觸犯法例
[00:05:46.000 --> 00:05:49.000]  但是我們亦都知道有很多交通意外
[00:05:49.000 --> 00:05:51.000]  因為涉及掛著看
[00:05:51.000 --> 00:05:55.000]  不小心就出事了
[00:05:55.000 --> 00:05:56.000]  所以呢
[00:05:56.000 --> 00:05:59.000]  當我們越來去到
[00:05:59.000 --> 00:06:01.000]  去掌握很多的資訊智慧的時候
[00:06:01.000 --> 00:06:04.000]  我們必須要提醒我們自己一件事
[00:06:04.000 --> 00:06:09.000]  資訊和知識是不能夠取代智慧
[00:06:09.000 --> 00:06:13.000]  不代表我們不需要這些資訊和知識
[00:06:13.000 --> 00:06:18.000]  資訊和知識是讓我們知道什麼
[00:06:18.000 --> 00:06:21.000]  知道究竟我們怎樣去到
[00:06:21.000 --> 00:06:25.000]  去更加豐富我們裡面所知道的
[00:06:25.000 --> 00:06:28.000]  而智慧卻是要讓我們幫助我們
[00:06:28.000 --> 00:06:34.000]  了解如何去善用這些資訊和知識
[00:06:34.000 --> 00:06:36.000]  使得自己和其他人
[00:06:36.000 --> 00:06:39.000]  都能夠得著這一份的祝福
[00:06:39.000 --> 00:06:42.000]  當我們努力去追求知識的同時
[00:06:42.000 --> 00:06:46.000]  亦都必須要認識到智慧
[00:06:46.000 --> 00:06:49.000]  智慧對我們來說才是最重要
[00:06:49.000 --> 00:06:51.000]  當我們剛才都說了
[00:06:51.000 --> 00:06:52.000]  開針燃的時候
[00:06:52.000 --> 00:06:54.000]  這一次的經文我們都很熟悉
[00:06:54.000 --> 00:06:55.000]  不過我們一起讀出來好嗎
[00:06:55.000 --> 00:06:56.000]  預備
[00:06:56.000 --> 00:06:57.000]  一二三起
[00:06:57.000 --> 00:07:01.000]  敬畏耶和華是知識的開端
[00:07:01.000 --> 00:07:06.000]  如網人藐視智慧和憤悔
[00:07:06.000 --> 00:07:07.000]  所以對於我們來說
[00:07:07.000 --> 00:07:10.000]  尋求智慧一個真正的目的
[00:07:10.000 --> 00:07:11.000]  不是為了
[00:07:11.000 --> 00:07:15.000]  只是單單去解決人的問題
[00:07:15.000 --> 00:07:17.000]  當我們得到地上的知識的時候
[00:07:17.000 --> 00:07:19.000]  是為了要去敬畏神
[00:07:19.000 --> 00:07:22.000]  得著神的知識
[00:07:22.000 --> 00:07:24.000]  越是無知的人
[00:07:24.000 --> 00:07:26.000]  他是越難記得
[00:07:26.000 --> 00:07:29.000]  自己原來根本就不是神
[00:07:29.000 --> 00:07:32.000]  當我們越擁有智慧的時候
[00:07:32.000 --> 00:07:34.000]  我們就越能記得
[00:07:34.000 --> 00:07:36.000]  自己只不過是一個很普通
[00:07:36.000 --> 00:07:39.000]  很有限的人
[00:07:39.000 --> 00:07:42.000]  這個智慧不單止救我們
[00:07:42.000 --> 00:07:44.000]  脫離一切惡人的道
[00:07:44.000 --> 00:07:46.000]  也是成為我們的保護
[00:07:46.000 --> 00:07:47.000]  成為我們的保障
[00:07:47.000 --> 00:07:52.000]  使我們的人生能夠得著喜樂和滿足
[00:07:52.000 --> 00:07:54.000]  所以今天很想從三方面
[00:07:54.000 --> 00:07:58.000]  究竟我們怎樣去活出一個智慧的人生
[00:07:58.000 --> 00:07:59.000]  第一
[00:07:59.000 --> 00:08:03.000]  就是我們怎樣去追求智慧的態度
[00:08:03.000 --> 00:08:05.000]  剛才主席都為我們讀出
[00:08:05.000 --> 00:08:07.000]  頭八節的經文
[00:08:07.000 --> 00:08:09.000]  頭這四句
[00:08:09.000 --> 00:08:11.000]  其實就是讓我們再一次
[00:08:11.000 --> 00:08:15.000]  反思我們怎樣去對待智慧
[00:08:15.000 --> 00:08:17.000]  心言在每一節裡面
[00:08:17.000 --> 00:08:20.000]  分了上下半部分
[00:08:20.000 --> 00:08:22.000]  這兩個的部分
[00:08:22.000 --> 00:08:26.000]  其實都有一個很重要的關係
[00:08:26.000 --> 00:08:27.000]  一節裡面說
[00:08:27.000 --> 00:08:31.000]  我而你若領受我的言語
[00:08:31.000 --> 00:08:34.000]  傳記我的命令
[00:08:34.000 --> 00:08:35.000]  我用和合本
[00:08:35.000 --> 00:08:41.000]  再從另一個字句去思考這段經文
[00:08:41.000 --> 00:08:43.000]  當我們一直研讀的時候
[00:08:43.000 --> 00:08:45.000]  究竟我們要問
[00:08:45.000 --> 00:08:47.000]  我們有沒有領受呢
[00:08:47.000 --> 00:08:50.000]  每個星期我們都回到崇拜的裡面
[00:08:50.000 --> 00:08:52.000]  一個星期之後
[00:08:52.000 --> 00:08:54.000]  究竟神的話語
[00:08:54.000 --> 00:08:57.000]  還是不是全留在我們的心裡面呢
[00:08:57.000 --> 00:09:00.000]  還是我們都已經忘記得一江二井
[00:09:00.000 --> 00:09:01.000]  一個星期可能給多了
[00:09:01.000 --> 00:09:04.000]  一會兒你一出這個門口
[00:09:04.000 --> 00:09:05.000]  你就問一下自己
[00:09:05.000 --> 00:09:08.000]  今天究竟聽了些什麼
[00:09:08.000 --> 00:09:11.000]  經文出自哪裡呢
[00:09:11.000 --> 00:09:12.000]  今天我們都很善忘
[00:09:12.000 --> 00:09:13.000]  對不對
[00:09:13.000 --> 00:09:14.000]  各位丁智慧
[00:09:14.000 --> 00:09:15.000]  因為剛才說
[00:09:15.000 --> 00:09:17.000]  太多資訊充斥著
[00:09:17.000 --> 00:09:19.000]  令到我們連神的話語
[00:09:19.000 --> 00:09:21.000]  都好像左而右而出
[00:09:21.000 --> 00:09:23.000]  今天我們有沒有好好地
[00:09:23.000 --> 00:09:26.000]  去領受神自己的吩咐
[00:09:26.000 --> 00:09:30.000]  抑或一會兒我們已經忘記了
[00:09:30.000 --> 00:09:32.000]  如果我們只是停留了
[00:09:32.000 --> 00:09:34.000]  我們第一節的上半部分
[00:09:34.000 --> 00:09:36.000]  其實是未足夠
[00:09:36.000 --> 00:09:37.000]  我們領受了
[00:09:37.000 --> 00:09:39.000]  接下來我們就要問
[00:09:39.000 --> 00:09:40.000]  我們就要想
[00:09:40.000 --> 00:09:44.000]  怎麼去到存在我們的心裡面
[00:09:44.000 --> 00:09:48.000]  我相信大家會很懂得用不同的辦法
[00:09:48.000 --> 00:09:49.000]  當你認為那樣東西很重要的時候
[00:09:49.000 --> 00:09:51.000]  你一定找辦法
[00:09:51.000 --> 00:09:53.000]  記起它
[00:09:53.000 --> 00:09:55.000]  如果我們過去大部分
[00:09:55.000 --> 00:09:57.000]  都經歷過香港的教育制度
[00:09:57.000 --> 00:10:01.000]  其實我們都被操練到很會背東西
[00:10:01.000 --> 00:10:02.000]  無論你成績好
[00:10:02.000 --> 00:10:04.000]  其中一個的竅門
[00:10:04.000 --> 00:10:06.000]  你背書的能力
[00:10:06.000 --> 00:10:08.000]  是絕對是很關鍵的
[00:10:08.000 --> 00:10:10.000]  所以我們
[00:10:10.000 --> 00:10:11.000]  今年在這裡
[00:10:11.000 --> 00:10:13.000]  不是只是吩咐我們
[00:10:13.000 --> 00:10:15.000]  被動地來領受
[00:10:15.000 --> 00:10:17.000]  還要主動去問一個問題
[00:10:17.000 --> 00:10:19.000]  我們怎樣來到存記
[00:10:19.000 --> 00:10:21.000]  怎樣好像和修版裡面所說
[00:10:21.000 --> 00:10:23.000]  要珍藏
[00:10:23.000 --> 00:10:24.000]  這樣不要緊
[00:10:24.000 --> 00:10:25.000]  存記
[00:10:25.000 --> 00:10:26.000]  珍藏
[00:10:26.000 --> 00:10:27.000]  神的話語
[00:10:27.000 --> 00:10:29.000]  神的命令
[00:10:29.000 --> 00:10:31.000]  其實在每個星期
[00:10:31.000 --> 00:10:33.000]  我們港島都有港島的大綱
[00:10:33.000 --> 00:10:35.000]  以前我們就有實體
[00:10:35.000 --> 00:10:37.000]  印出來給大家
[00:10:37.000 --> 00:10:39.000]  你看中間留空了一些格
[00:10:39.000 --> 00:10:40.000]  一些位置
[00:10:40.000 --> 00:10:41.000]  做什麼
[00:10:41.000 --> 00:10:42.000]  做什麼
[00:10:42.000 --> 00:10:43.000]  留空一些位置
[00:10:43.000 --> 00:10:45.000]  探張紙不夠
[00:10:45.000 --> 00:10:46.000]  太多位置
[00:10:46.000 --> 00:10:47.000]  所以留空它
[00:10:47.000 --> 00:10:48.000]  當然不是
[00:10:48.000 --> 00:10:50.000]  你回到教會一段時間
[00:10:50.000 --> 00:10:51.000]  你就明白了
[00:10:51.000 --> 00:10:53.000]  這個是一個港島筆記
[00:10:53.000 --> 00:10:55.000]  很想我們來到存記
[00:10:55.000 --> 00:10:58.000]  現在人已經不太懂得存記
[00:10:58.000 --> 00:11:00.000]  特別我看兩個兒子
[00:11:00.000 --> 00:11:02.000]  為什麼好像沒什麼筆記
[00:11:02.000 --> 00:11:03.000]  筆記過了一個學期
[00:11:03.000 --> 00:11:04.000]  兩個學期
[00:11:04.000 --> 00:11:06.000]  都那麼白白的
[00:11:06.000 --> 00:11:09.000]  我們好像都不太懂得存記
[00:11:09.000 --> 00:11:10.000]  不知道弟兄姊妹
[00:11:10.000 --> 00:11:12.000]  你每個星期回來聽到的時候
[00:11:12.000 --> 00:11:14.000]  你會不會存記呢
[00:11:14.000 --> 00:11:16.000]  現在手機很方便
[00:11:16.000 --> 00:11:18.000]  我和牧師都很喜歡
[00:11:18.000 --> 00:11:20.000]  我們不用趕到的時候
[00:11:20.000 --> 00:11:22.000]  我們就會拿手機存記
[00:11:22.000 --> 00:11:25.000]  很容易幫助我們記得
[00:11:25.000 --> 00:11:26.000]  以前一張張
[00:11:26.000 --> 00:11:28.000]  你還要想想辦法
[00:11:28.000 --> 00:11:30.000]  如何能夠保持得好好的
[00:11:30.000 --> 00:11:31.000]  甚至乎有些頂子妹
[00:11:31.000 --> 00:11:34.000]  特地買了一本港島筆記簿
[00:11:34.000 --> 00:11:36.000]  就是讓自己每次回來
[00:11:36.000 --> 00:11:37.000]  除了拿一本聖經回來之後
[00:11:37.000 --> 00:11:39.000]  你也拿這本簿
[00:11:39.000 --> 00:11:41.000]  今天我想告訴大家
[00:11:41.000 --> 00:11:42.000]  究竟你有工作
[00:11:42.000 --> 00:11:44.000]  港島筆記和沒有寫下來的分別
[00:11:44.000 --> 00:11:46.000]  那個分別就是
[00:11:46.000 --> 00:11:47.000]  一個月之後
[00:11:47.000 --> 00:11:49.000]  大家都是會忘記的
[00:11:49.000 --> 00:11:51.000]  大家都是會忘記的
[00:11:51.000 --> 00:11:52.000]  縱使你有工作
[00:11:52.000 --> 00:11:53.000]  不過
[00:11:53.000 --> 00:11:54.000]  你有工作的話
[00:11:54.000 --> 00:11:55.000]  你不記得
[00:11:55.000 --> 00:11:57.000]  你可以拿回來出來看
[00:11:57.000 --> 00:11:58.000]  沒有工作的話
[00:11:58.000 --> 00:12:04.000]  其實你就過眼雲煙消雲散
[00:12:04.000 --> 00:12:06.000]  在今年第二節裡面
[00:12:06.000 --> 00:12:08.000]  就繼續說
[00:12:08.000 --> 00:12:10.000]  我們需要質疑
[00:12:10.000 --> 00:12:13.000]  以一個身體的語言表示
[00:12:13.000 --> 00:12:16.000]  很想專心去聆聽
[00:12:16.000 --> 00:12:18.000]  看看大家的面容
[00:12:18.000 --> 00:12:22.000]  知道這一刻你是不是專心聆聽
[00:12:22.000 --> 00:12:25.000]  你會很隨精會神
[00:12:25.000 --> 00:12:26.000]  你去聆聽一下
[00:12:26.000 --> 00:12:28.000]  究竟神要跟我們說什麼
[00:12:28.000 --> 00:12:32.000]  第三節裡面就說到要呼求
[00:12:32.000 --> 00:12:33.000]  專心求聰明
[00:12:33.000 --> 00:12:35.000]  呼求揚聲
[00:12:35.000 --> 00:12:38.000]  表示心裡面很迫切
[00:12:38.000 --> 00:12:40.000]  很想去得到那樣東西
[00:12:40.000 --> 00:12:43.000]  看到事情的果效
[00:12:43.000 --> 00:12:46.000]  在座有家室的弟兄
[00:12:46.000 --> 00:12:48.000]  以前你怎樣追求你太太
[00:12:48.000 --> 00:12:52.000]  心照,不用說那麼多
[00:12:52.000 --> 00:12:54.000]  給她一個心心
[00:12:54.000 --> 00:12:56.000]  不會的
[00:12:56.000 --> 00:12:58.000]  你一定會呼求
[00:12:58.000 --> 00:13:00.000]  揚聲讓她知道
[00:13:00.000 --> 00:13:03.000]  你心裡面對她那份的愛慕
[00:13:03.000 --> 00:13:06.000]  那份很想跟她表達的內容
[00:13:06.000 --> 00:13:08.000]  你是會發聲的
[00:13:08.000 --> 00:13:09.000]  不過不知道為什麼
[00:13:09.000 --> 00:13:11.000]  結了婚就好像不會發聲
[00:13:11.000 --> 00:13:13.000]  究竟我們今天
[00:13:13.000 --> 00:13:15.000]  我們對神的話語
[00:13:15.000 --> 00:13:17.000]  是不是也是這樣呢
[00:13:17.000 --> 00:13:20.000]  在《獵王記上》三章裡面
[00:13:20.000 --> 00:13:22.000]  神就在所羅門王
[00:13:22.000 --> 00:13:25.000]  在一個晚上的夢中向他顯然
[00:13:25.000 --> 00:13:28.000]  問他你究竟想要些什麼
[00:13:28.000 --> 00:13:30.000]  所羅門王怎樣回答
[00:13:30.000 --> 00:13:31.000]  他都說不會的
[00:13:31.000 --> 00:13:32.000]  神你知道的
[00:13:32.000 --> 00:13:34.000]  在我未求告以前你都知道
[00:13:34.000 --> 00:13:38.000]  所羅門王他都自己很迫切地說
[00:13:38.000 --> 00:13:41.000]  主啊求你都能夠給我一個智慧
[00:13:41.000 --> 00:13:45.000]  怎樣來治理這班屬你的子民
[00:13:45.000 --> 00:13:47.000]  各位丁子妹今天我們是不是真的
[00:13:47.000 --> 00:13:50.000]  來到這樣去渴慕
[00:13:50.000 --> 00:13:52.000]  就是針對這裡很棒
[00:13:52.000 --> 00:13:54.000]  就是很繪形繪色這樣
[00:13:54.000 --> 00:13:56.000]  去讓我們去想
[00:13:56.000 --> 00:13:57.000]  究竟今天我們是不是
[00:13:57.000 --> 00:13:59.000]  也都以一個這樣的態度
[00:13:59.000 --> 00:14:01.000]  來到去追求神的話
[00:14:01.000 --> 00:14:04.000]  不單止在二章四節裡面
[00:14:04.000 --> 00:14:07.000]  就說到你要尋找他
[00:14:07.000 --> 00:14:10.000]  如同尋找銀子
[00:14:10.000 --> 00:14:15.000]  搜求他如搜求隱藏的珍寶
[00:14:15.000 --> 00:14:17.000]  就是英文的翻譯
[00:14:17.000 --> 00:14:19.000]  And if you look for it as for silver
[00:14:19.000 --> 00:14:23.000]  and search for it as for hidden treasure
[00:14:23.000 --> 00:14:27.000]  今天尋找智慧就好像賺錢一樣
[00:14:27.000 --> 00:14:29.000]  《聖經》形容得真是好
[00:14:29.000 --> 00:14:30.000]  那種態度
[00:14:30.000 --> 00:14:32.000]  就是大家賺錢認不認真
[00:14:32.000 --> 00:14:34.000]  當然認真啦
[00:14:34.000 --> 00:14:36.000]  就是躺在身上去賺錢
[00:14:36.000 --> 00:14:39.000]  就是你不睡你都要完成
[00:14:39.000 --> 00:14:41.000]  你的工作你手頭上的工作
[00:14:41.000 --> 00:14:44.000]  以至到能夠可以得到相關的回報
[00:14:44.000 --> 00:14:46.000]  再進一步就是
[00:14:46.000 --> 00:14:48.000]  我們來到去尋找智慧
[00:14:48.000 --> 00:14:51.000]  好像尋找隱藏的珍寶
[00:14:51.000 --> 00:14:52.000]  在古代的時候
[00:14:52.000 --> 00:14:56.000]  那些墓穴埋藏了很多寶藏
[00:14:56.000 --> 00:14:59.000]  有很多好像那些什麼
[00:14:59.000 --> 00:15:01.000]  什麼盜墓DUDUD
[00:15:01.000 --> 00:15:02.000]  這些戲
[00:15:02.000 --> 00:15:04.000]  那些人誓要就要找到
[00:15:04.000 --> 00:15:07.000]  這些珍藏這些寶藏出來
[00:15:07.000 --> 00:15:10.000]  找不到死都不罷休
[00:15:10.000 --> 00:15:12.000]  《經文》今天就告訴我們
[00:15:12.000 --> 00:15:15.000]  如果我們去嚴讀神的話語
[00:15:15.000 --> 00:15:18.000]  就能夠得到金子銀子房子
[00:15:18.000 --> 00:15:21.000]  甚至乎你的孩子
[00:15:21.000 --> 00:15:24.000]  我不知道你能夠去得到
[00:15:24.000 --> 00:15:26.000]  這些從上而來的封聖
[00:15:26.000 --> 00:15:28.000]  以及祝福你願不願意
[00:15:28.000 --> 00:15:30.000]  你願不願意去讀呢
[00:15:30.000 --> 00:15:33.000]  這些我們都知道
[00:15:33.000 --> 00:15:36.000]  我相信沒有人會拒絕的
[00:15:36.000 --> 00:15:39.000]  今天《經文》再一次提醒我們
[00:15:39.000 --> 00:15:42.000]  我們就必須以一個這樣的態度
[00:15:42.000 --> 00:15:45.000]  對神話語有一個這樣的態度
[00:15:45.000 --> 00:15:48.000]  我們需要如獲珍寶的態度
[00:15:48.000 --> 00:15:51.000]  用心地去發掘
[00:15:51.000 --> 00:15:54.000]  繼續地去尋找
[00:15:54.000 --> 00:15:57.000]  以致我們能夠去獲得
[00:15:57.000 --> 00:15:59.000]  以上不到的收穫
[00:15:59.000 --> 00:16:02.000]  今天很多人都想收身
[00:16:02.000 --> 00:16:04.000]  不過不肯付代價
[00:16:04.000 --> 00:16:07.000]  所以那些三天瘦二十磅的包裝
[00:16:07.000 --> 00:16:09.000]  到現在還很有市場
[00:16:09.000 --> 00:16:11.000]  仍然有人相信
[00:16:11.000 --> 00:16:13.000]  仍然有人相信三天可以瘦二十磅
[00:16:13.000 --> 00:16:14.000]  大家都知道
[00:16:14.000 --> 00:16:15.000]  試過你都知道
[00:16:15.000 --> 00:16:16.000]  那會不會不可能
[00:16:16.000 --> 00:16:18.000]  最多就是兩磅
[00:16:18.000 --> 00:16:19.000]  我們都知道
[00:16:19.000 --> 00:16:22.000]  如果我們要彈奏得一個好的樂器
[00:16:22.000 --> 00:16:25.000]  其實是必須要花很多的時間
[00:16:25.000 --> 00:16:27.000]  不斷地去練習
[00:16:27.000 --> 00:16:30.000]  會彈和彈得好
[00:16:30.000 --> 00:16:32.000]  是兩回事
[00:16:32.000 --> 00:16:34.000]  大家都明白
[00:16:34.000 --> 00:16:36.000]  每一位游泳健將
[00:16:36.000 --> 00:16:39.000]  當他每一次比賽快了一秒
[00:16:39.000 --> 00:16:43.000]  大家知不知道他花了多少功夫
[00:16:43.000 --> 00:16:45.000]  可能我們要問
[00:16:45.000 --> 00:16:49.000]  究竟每天他有多少個鐘不需要碰水
[00:16:49.000 --> 00:16:51.000]  其實是問這個問題
[00:16:51.000 --> 00:16:53.000]  而不是問他一個星期游多少次水
[00:16:53.000 --> 00:16:54.000]  不是
[00:16:54.000 --> 00:16:55.000]  每天都在練習
[00:16:55.000 --> 00:16:59.000]  每天就好像和泳池的水
[00:16:59.000 --> 00:17:03.000]  抱著它就好像自己的生命一樣
[00:17:03.000 --> 00:17:06.000]  今天我們對神的話語又是怎樣
[00:17:06.000 --> 00:17:09.000]  今天我們尋求智慧的態度
[00:17:09.000 --> 00:17:15.000]  就決定了我們和神關係的深度
[00:17:15.000 --> 00:17:17.000]  再說一次
[00:17:17.000 --> 00:17:22.000]  今天我們怎樣去尋求神智慧的態度
[00:17:22.000 --> 00:17:26.000]  將會決定我們和上帝之間
[00:17:26.000 --> 00:17:29.000]  那個關係的深度
[00:17:29.000 --> 00:17:32.000]  我們的人生在路上
[00:17:32.000 --> 00:17:34.000]  最重要的
[00:17:34.000 --> 00:17:37.000]  也是我們常常都要謹慎的
[00:17:37.000 --> 00:17:40.000]  就是我們要竭力追求去認識神
[00:17:40.000 --> 00:17:41.000]  唯有這樣
[00:17:41.000 --> 00:17:44.000]  我們才能夠從神的話語裡面
[00:17:44.000 --> 00:17:47.000]  去更加去明白
[00:17:47.000 --> 00:17:49.000]  去懂得去面對此刻
[00:17:49.000 --> 00:17:51.000]  就是我們的人生的路上
[00:17:51.000 --> 00:17:53.000]  應該怎樣來到繼續去走
[00:17:53.000 --> 00:17:56.000]  認識神絕不是只是單單
[00:17:56.000 --> 00:17:58.000]  一個理性的認知和了解
[00:17:58.000 --> 00:18:02.000]  更加是講一個生活落實
[00:18:02.000 --> 00:18:06.000]  關係深化的一個行動
[00:18:06.000 --> 00:18:09.000]  積極的研讀和默想神的話語
