
[00:00:00.000 --> 00:00:02.500]  丹尖廟早晨 我係黃牧師
[00:05:47.000 --> 00:05:49.000]  差遣嘅過程當中
[00:05:49.000 --> 00:05:51.000]  而我相信耶穌
[00:05:51.000 --> 00:05:53.000]  同我哋嘅父臣係一樣嘅
[00:05:53.000 --> 00:05:55.000]  佢凡做事都係
[00:05:55.000 --> 00:05:57.000]  處理得非常之周全
[00:05:57.000 --> 00:05:59.000]  考慮各方面嘅
[00:05:59.000 --> 00:06:01.000]  因素甚至當我哋能夠
[00:06:01.000 --> 00:06:03.000]  有機會去同佢一齊同工嘅時候
[00:06:03.000 --> 00:06:05.000]  我相信我哋嘅父臣亦都
[00:06:05.000 --> 00:06:07.000]  能夠達到我哋可能會
[00:06:07.000 --> 00:06:09.000]  面對嘅挑戰
[00:06:09.000 --> 00:06:11.000]  心理上面嗰種嘅壓力
[00:06:11.000 --> 00:06:13.000]  所以喺呢段經文嘅裏面
[00:06:13.000 --> 00:06:15.000]  耶穌畀咗
[00:06:15.000 --> 00:06:17.000]  當時呢十二位嘅門徒
[00:06:17.000 --> 00:06:19.000]  有好清楚嘅指示
[00:06:19.000 --> 00:06:21.000]  讓佢哋知道點樣去
[00:06:21.000 --> 00:06:23.000]  面對佢哋所會
[00:06:23.000 --> 00:06:25.000]  處理嘅心境上面嘅
[00:06:25.000 --> 00:06:27.000]  一種嘅恐懼
[00:06:27.000 --> 00:06:29.000]  所以點解我今日選咗呢個題目
[00:06:29.000 --> 00:06:31.000]  叫做不害怕
[00:06:31.000 --> 00:06:33.000]  因為敬畏神
[00:06:33.000 --> 00:06:35.000]  不如咁啦讓我哋再次返返去
[00:06:35.000 --> 00:06:37.000]  呢段經文嘅裏面我哋一齊
[00:06:37.000 --> 00:06:39.000]  去睇下先啦我哋讀下
[00:06:39.000 --> 00:06:41.000]  呢段嘅經文唔係太長嘅啫
[00:06:41.000 --> 00:06:43.000]  我哋會先讀和合本嘅版本一次
[00:06:43.000 --> 00:06:45.000]  如果大興姐妹你係用
[00:06:45.000 --> 00:06:47.000]  英語嘅聖經嘅話呢你又可以
[00:06:47.000 --> 00:06:49.000]  參考New English Translation
[00:06:49.000 --> 00:06:51.000]  話你哋個人嘅
[00:06:51.000 --> 00:06:53.000]  個個英語嘅翻譯就可以啦
[00:06:53.000 --> 00:06:55.000]  好啦讓我哋一齊同心
[00:06:55.000 --> 00:06:57.000]  打開馬太福音
[00:06:57.000 --> 00:06:59.000]  第十章
[00:06:59.000 --> 00:07:01.000]  我哋從第二十六節
[00:07:01.000 --> 00:07:03.000]  開始讀到第三十三節
[00:07:03.000 --> 00:07:05.000]  呢個讓我哋
[00:07:05.000 --> 00:07:07.000]  去更深入嘅去體會到
[00:07:07.000 --> 00:07:09.000]  耶穌基督點樣去
[00:07:09.000 --> 00:07:11.000]  指示門徒好我一齊打開聖經
[00:07:11.000 --> 00:07:13.000]  一齊讀啦喎
[00:07:13.000 --> 00:07:15.000]  所以不要怕他們
[00:07:15.000 --> 00:07:17.000]  因為掩蓋的
[00:07:17.000 --> 00:07:19.000]  事沒有不露出來
[00:07:19.000 --> 00:07:21.000]  的隱藏的
[00:07:21.000 --> 00:07:23.000]  事沒有不被人
[00:07:23.000 --> 00:07:25.000]  知道的我的
[00:07:25.000 --> 00:07:27.000]  我在暗中告訴
[00:07:27.000 --> 00:07:29.000]  你們的你們要在
[00:07:29.000 --> 00:07:31.000]  明處說出來
[00:07:31.000 --> 00:07:33.000]  你們耳中所聽
[00:07:33.000 --> 00:07:35.000]  的要在
[00:07:35.000 --> 00:07:37.000]  房上宣揚出來
[00:07:37.000 --> 00:07:39.000]  那殺身體
[00:07:39.000 --> 00:07:41.000]  不能殺靈魂的
[00:07:41.000 --> 00:07:43.000]  不要怕他們
[00:07:43.000 --> 00:07:45.000]  唯有能把身體
[00:07:45.000 --> 00:07:47.000]  和靈魂都滅在
[00:07:47.000 --> 00:07:49.000]  地獄裡的正要
[00:07:49.000 --> 00:07:51.000]  怕他兩個麻雀
[00:07:51.000 --> 00:07:53.000]  不是賣一分銀錢嗎
[00:07:53.000 --> 00:07:55.000]  若是你們
[00:07:55.000 --> 00:07:57.000]  的父不許一個
[00:07:57.000 --> 00:07:59.000]  也不能吊在地上
[00:07:59.000 --> 00:08:01.000]  就是你們的頭髮
[00:08:01.000 --> 00:08:03.000]  也都被算過了
[00:08:03.000 --> 00:08:05.000]  所以不要
[00:08:05.000 --> 00:08:07.000]  懼怕你們
[00:08:07.000 --> 00:08:09.000]  比許多麻雀還
[00:08:09.000 --> 00:08:11.000]  貴重凡在人
[00:08:11.000 --> 00:08:13.000]  面前認我的
[00:08:13.000 --> 00:08:15.000]  我在天上的父面前
[00:08:15.000 --> 00:08:17.000]  也必認他
[00:08:17.000 --> 00:08:19.000]  凡在人面前不認
[00:08:19.000 --> 00:08:21.000]  我的我在
[00:08:21.000 --> 00:08:23.000]  我天父的
[00:08:23.000 --> 00:08:25.000]  面前也必
[00:08:25.000 --> 00:08:27.000]  不認他
[00:08:27.000 --> 00:08:29.000]  今天這段經文
[00:08:29.000 --> 00:08:31.000]  我會透過三個部分
[00:08:31.000 --> 00:08:33.000]  和大家一起逐些
[00:08:33.000 --> 00:08:35.000]  思想,第一個部分
[00:08:35.000 --> 00:08:37.000]  就是從第26節
[00:08:37.000 --> 00:08:39.000]  到第28節
[00:08:39.000 --> 00:08:41.000]  我給了一個副題
[00:08:41.000 --> 00:08:43.000]  就是透明度可能會
[00:08:43.000 --> 00:08:45.000]  減少我們的
[00:08:45.000 --> 00:08:47.000]  畏懼
[00:08:47.000 --> 00:08:49.000]  透明度可以
[00:08:49.000 --> 00:08:51.000]  減少我們的畏懼
[00:08:51.000 --> 00:08:53.000]  transparency reduce
[00:08:53.000 --> 00:08:55.000]  fears
[00:08:55.000 --> 00:08:57.000]  正如先前我所講到
[00:08:57.000 --> 00:08:59.000]  人生的裏面其實
[00:08:59.000 --> 00:09:01.000]  令到我們畏懼的情況
[00:09:01.000 --> 00:09:03.000]  很多,其中一個最
[00:09:03.000 --> 00:09:05.000]  主要的因素就是
[00:09:05.000 --> 00:09:07.000]  我們對前面的前路
[00:09:07.000 --> 00:09:09.000]  不是那麼
[00:09:09.000 --> 00:09:11.000]  掌握
[00:09:11.000 --> 00:09:13.000]  因為前路不是那麼明朗
[00:09:13.000 --> 00:09:15.000]  究竟將來會是怎樣呢
[00:09:15.000 --> 00:09:17.000]  我下一分鐘會是怎樣
[00:09:17.000 --> 00:09:19.000]  我三個星期後
[00:09:19.000 --> 00:09:21.000]  四個星期後,甚至
[00:09:21.000 --> 00:09:23.000]  數個月後數年之後
[00:09:23.000 --> 00:09:25.000]  我是怎樣呢
[00:09:25.000 --> 00:09:27.000]  很多東西我們都沒有辦法去掌握
[00:09:27.000 --> 00:09:29.000]  人很多時候都以為自己
[00:09:29.000 --> 00:09:31.000]  好像神一樣可以掌握
[00:09:31.000 --> 00:09:33.000]  每一個我們將來的發展
[00:09:33.000 --> 00:09:35.000]  但其實當我們仔細去
[00:09:35.000 --> 00:09:37.000]  看的時候,很多時候我們是
[00:09:37.000 --> 00:09:39.000]  完全是沒有辦法掌握
[00:09:39.000 --> 00:09:41.000]  未來的發展
[00:09:41.000 --> 00:09:43.000]  我記得有一次我和
[00:09:43.000 --> 00:09:45.000]  施慕地在
[00:09:45.000 --> 00:09:47.000]  去行山的時候
[00:09:47.000 --> 00:09:49.000]  曾經行的時候
[00:09:49.000 --> 00:09:51.000]  很開心,最初
[00:09:51.000 --> 00:09:53.000]  有條很美麗的路徑
[00:09:53.000 --> 00:09:55.000]  在山樹林的裏面
[00:09:55.000 --> 00:09:57.000]  在行的過程當中
[00:09:57.000 --> 00:09:59.000]  還可以看到
[00:09:59.000 --> 00:10:01.000]  很多路邊
[00:10:01.000 --> 00:10:03.000]  有很多不同的植物
[00:10:03.000 --> 00:10:05.000]  政府也很好,有很多介紹
[00:10:05.000 --> 00:10:07.000]  讓我們知道原來這個地方
[00:10:07.000 --> 00:10:09.000]  為甚麼適合這種植物的生長
[00:10:09.000 --> 00:10:11.000]  為甚麼其他世界的地方
[00:10:11.000 --> 00:10:13.000]  又沒有這種植物那麼特別呢
[00:10:13.000 --> 00:10:15.000]  我們就很開心
[00:10:15.000 --> 00:10:17.000]  行,行了很久
[00:10:17.000 --> 00:10:19.000]  行到差不多
[00:10:19.000 --> 00:10:21.000]  大約是
[00:10:21.000 --> 00:10:23.000]  五點六點的時間
[00:10:23.000 --> 00:10:25.000]  你知道在加拿大的時候
[00:10:25.000 --> 00:10:27.000]  特別是
[00:10:27.000 --> 00:10:29.000]  秋冬的時間
[00:10:29.000 --> 00:10:31.000]  入到五六點
[00:10:31.000 --> 00:10:33.000]  其實天開始暗暗的了
[00:10:33.000 --> 00:10:35.000]  如果再
[00:10:35.000 --> 00:10:37.000]  不把握時間,行完路
[00:10:37.000 --> 00:10:39.000]  或者
[00:10:39.000 --> 00:10:41.000]  快點找回頭路的話
[00:10:41.000 --> 00:10:43.000]  可能黑漆漆
[00:10:43.000 --> 00:10:45.000]  在樹林裏面就很難
[00:10:45.000 --> 00:10:47.000]  走出來,甚至可能迷路
[00:10:47.000 --> 00:10:49.000]  於是我們就
[00:10:49.000 --> 00:10:51.000]  冒著險,繼續行
[00:10:51.000 --> 00:10:53.000]  沿著這條路
[00:10:53.000 --> 00:10:55.000]  走著走著,發覺這條路
[00:10:55.000 --> 00:10:57.000]  為甚麼走到那裏
[00:10:57.000 --> 00:10:59.000]  好像沒有甚麼特別指示
[00:10:59.000 --> 00:11:01.000]  會不會再往那個方向
[00:11:01.000 --> 00:11:03.000]  我們的目的地的方向
[00:11:03.000 --> 00:11:05.000]  去向那個方向
[00:11:05.000 --> 00:11:07.000]  走就可以呢,你也知道
[00:11:07.000 --> 00:11:09.000]  現在還有這個所謂
[00:11:09.000 --> 00:11:11.000]  Google Map,有指南針
[00:11:11.000 --> 00:11:13.000]  指著,向著那個方向行
[00:11:13.000 --> 00:11:15.000]  沒問題,我們就自己
[00:11:15.000 --> 00:11:17.000]  去尋索一條路
[00:11:17.000 --> 00:11:19.000]  怎樣走著走著呢,嘩,有很多野草
[00:11:19.000 --> 00:11:21.000]  又有些樹幹
[00:11:21.000 --> 00:11:23.000]  又有些打側了,躺下了
[00:11:23.000 --> 00:11:25.000]  就覺得不太對路了
[00:11:25.000 --> 00:11:27.000]  在那個時候
[00:11:27.000 --> 00:11:29.000]  天開始暗了
[00:11:29.000 --> 00:11:31.000]  我就跟師母說,不行了
[00:11:31.000 --> 00:11:33.000]  快點回去,因為這條路
[00:11:33.000 --> 00:11:35.000]  不像是我們要走的路
[00:11:35.000 --> 00:11:37.000]  如果不是,我們會
[00:11:37.000 --> 00:11:39.000]  迷路的時候,困在樹林
[00:11:39.000 --> 00:11:41.000]  就更加麻煩,因為一入黑
[00:11:41.000 --> 00:11:43.000]  完全連回歸的路都看不到
[00:11:43.000 --> 00:11:45.000]  但在這件事裏面
[00:11:45.000 --> 00:11:47.000]  我發覺,當如果我們
[00:11:47.000 --> 00:11:49.000]  在對面前的路
[00:11:49.000 --> 00:11:51.000]  似知不知的時候
[00:11:51.000 --> 00:11:53.000]  知道
[00:11:53.000 --> 00:11:55.000]  以為那個方向是對的
[00:11:55.000 --> 00:11:57.000]  但其實又看上去
[00:11:57.000 --> 00:11:59.000]  那條路好像已經再不是一條
[00:11:59.000 --> 00:12:01.000]  應該走的道路
[00:12:01.000 --> 00:12:03.000]  我們就會產生一種害怕
[00:12:03.000 --> 00:12:05.000]  回到這段經文
[00:12:05.000 --> 00:12:07.000]  在第十章第二十六節裏面
[00:12:07.000 --> 00:12:09.000]  一開始他這樣說
[00:12:09.000 --> 00:12:11.000]  所以不要怕他們
[00:12:11.000 --> 00:12:13.000]  因為掩蓋的
[00:12:13.000 --> 00:12:15.000]  是沒有不露出來的
[00:12:15.000 --> 00:12:17.000]  隱藏的
[00:12:17.000 --> 00:12:19.000]  是沒有不被人知道的
[00:12:19.000 --> 00:12:21.000]  這裏所談論到的
[00:12:21.000 --> 00:12:23.000]  他們是指什麼呢?
[00:12:23.000 --> 00:12:25.000]  其實是指到當時
[00:12:25.000 --> 00:12:27.000]  耶穌去面對著
[00:12:27.000 --> 00:12:29.000]  很多這些
[00:12:29.000 --> 00:12:31.000]  法尼菜人
[00:12:31.000 --> 00:12:33.000]  以耶路撒冷
[00:12:33.000 --> 00:12:35.000]  宗教公會為首的
[00:12:35.000 --> 00:12:37.000]  這些周邊的人
[00:12:37.000 --> 00:12:39.000]  開始向耶穌進行
[00:12:39.000 --> 00:12:41.000]  很多的迫害
[00:12:41.000 --> 00:12:43.000]  現在耶穌甚至要
[00:12:43.000 --> 00:12:45.000]  去差派祂的門徒出去
[00:12:45.000 --> 00:12:47.000]  與耶穌
[00:12:47.000 --> 00:12:49.000]  同一夥去傳耶穌
[00:12:49.000 --> 00:12:51.000]  所說的救恩
[00:12:51.000 --> 00:12:53.000]  這班的人
[00:12:53.000 --> 00:12:55.000]  絕對不會容易
[00:12:55.000 --> 00:12:57.000]  讓他們有好日子過
[00:12:57.000 --> 00:12:59.000]  我們知道
[00:12:59.000 --> 00:13:01.000]  馬太福音是一個
[00:13:01.000 --> 00:13:03.000]  父女福音或者對官福音
[00:13:03.000 --> 00:13:05.000]  的其中一卷
[00:13:05.000 --> 00:13:07.000]  馬太、馬可
[00:13:07.000 --> 00:13:09.000]  以及路加福音
[00:13:09.000 --> 00:13:11.000]  他們的內容很多地方
[00:13:11.000 --> 00:13:13.000]  都很類似的
[00:13:13.000 --> 00:13:15.000]  但如果我們仔細比較
[00:13:15.000 --> 00:13:17.000]  在特別馬太福音
[00:13:17.000 --> 00:13:19.000]  第十章第二十六節
[00:13:19.000 --> 00:13:21.000]  這裏記載的時候
[00:13:21.000 --> 00:13:23.000]  馬太福音的作者馬太
[00:13:23.000 --> 00:13:25.000]  他在這裏記載了一句
[00:13:25.000 --> 00:13:27.000]  是其他附錄的福音
[00:13:27.000 --> 00:13:29.000]  是沒有記載的說話
[00:13:29.000 --> 00:13:31.000]  這句說話就是我剛才所得到的
[00:13:31.000 --> 00:13:33.000]  所以不要怕他們
[00:13:33.000 --> 00:13:35.000]  Do not be afraid of them
[00:13:35.000 --> 00:13:37.000]  這句說話
[00:13:37.000 --> 00:13:39.000]  其實是有一個
[00:13:39.000 --> 00:13:41.000]  很豐富的
[00:13:41.000 --> 00:13:43.000]  鼓勵性的陳述
[00:13:43.000 --> 00:13:45.000]  作用差不多
[00:13:45.000 --> 00:13:47.000]  好像在舊約
[00:13:47.000 --> 00:13:49.000]  我們剛才所提及過的
[00:13:49.000 --> 00:13:51.000]  約書
[00:13:51.000 --> 00:13:53.000]  當他剛剛接手
[00:13:53.000 --> 00:13:55.000]  去領受摩西職份的時候
[00:13:55.000 --> 00:13:57.000]  耶和華神同樣都是說
[00:13:57.000 --> 00:13:59.000]  不要懼怕這個說話
[00:13:59.000 --> 00:14:01.000]  馬太在這裏的見證
[00:14:01.000 --> 00:14:03.000]  其實是要凸顯出
[00:14:03.000 --> 00:14:05.000]  耶穌對這十二個門徒
[00:14:05.000 --> 00:14:07.000]  要他們明白到一件事
[00:14:07.000 --> 00:14:09.000]  就是當時這幫
[00:14:09.000 --> 00:14:11.000]  如狼似虎的
[00:14:11.000 --> 00:14:13.000]  公會相關連的人士
[00:14:13.000 --> 00:14:15.000]  他們將會
[00:14:15.000 --> 00:14:17.000]  使盡他們的渾身解數
[00:14:17.000 --> 00:14:19.000]  來向耶穌
[00:14:19.000 --> 00:14:21.000]  以及他的傳道團隊
[00:14:21.000 --> 00:14:23.000]  即是這十二個門徒
[00:14:23.000 --> 00:14:25.000]  其實還有其他的門徒
[00:14:25.000 --> 00:14:27.000]  其實向他們可能會施下
[00:14:27.000 --> 00:14:29.000]  很多的毒手
[00:14:29.000 --> 00:14:31.000]  很多的逼迫
[00:14:31.000 --> 00:14:33.000]  但是耶穌在這裏說
[00:14:33.000 --> 00:14:35.000]  你們仍然不要害怕他們
[00:14:35.000 --> 00:14:37.000]  因為耶穌在這裏
[00:14:37.000 --> 00:14:39.000]  要讓信徒
[00:14:39.000 --> 00:14:41.000]  特別是這十二個門徒明白到
[00:14:41.000 --> 00:14:43.000]  真正
[00:14:43.000 --> 00:14:45.000]  要值得害怕的是什麼
[00:14:45.000 --> 00:14:47.000]  不值得害怕的
