
[00:00:00.000 --> 00:00:02.000]  各位靈體姐妹,你好
[00:02:40.000 --> 00:02:42.000]  我怎麼可以敬拜呢?
[00:02:42.000 --> 00:02:44.000]  面對今天這麼多的失業
[00:02:44.000 --> 00:02:46.000]  面對今天這麼多的病痛
[00:02:46.000 --> 00:02:50.000]  面對今天在我們的生活裡面有更多的難關
[00:02:50.000 --> 00:02:52.000]  我怎麼可以敬拜呢?
[00:02:52.000 --> 00:02:54.000]  不是的
[00:02:54.000 --> 00:02:56.000]  今天當我們看到聖經說
[00:02:56.000 --> 00:02:59.000]  耶穌基督昨日、今日
[00:02:59.000 --> 00:03:02.000]  一直到永遠都是一樣的
[00:03:02.000 --> 00:03:04.000]  正如一會兒我們看的聖經
[00:03:04.000 --> 00:03:08.000]  它說到耶和華本來就偉大
[00:03:08.000 --> 00:03:11.000]  今天就讓我們通過詩篇
[00:03:11.000 --> 00:03:15.000]  一起來思想到敬拜的真意義
[00:03:15.000 --> 00:03:18.000]  提起詩篇我們會知道
[00:03:18.000 --> 00:03:21.000]  詩篇裡面不乏有很多是私人
[00:03:21.000 --> 00:03:23.000]  他跟神的交流
[00:03:23.000 --> 00:03:25.000]  他跟神的相交
[00:03:25.000 --> 00:03:27.000]  他講出他對神的感受
[00:03:27.000 --> 00:03:30.000]  更加的是他們對神的求告
[00:03:30.000 --> 00:03:32.000]  或者叫禱告詩
[00:03:32.000 --> 00:03:35.000]  經學家告訴我們
[00:03:35.000 --> 00:03:39.000]  詩篇裡面的禱告詩、哀求詩
[00:03:39.000 --> 00:03:41.000]  總之是祈求的詩歌
[00:03:41.000 --> 00:03:43.000]  不少的
[00:03:43.000 --> 00:03:46.000]  甚至乎是總體來說
[00:03:46.000 --> 00:03:49.000]  多過我們歸類的讚美詩
[00:03:49.000 --> 00:03:52.000]  你說讚美詩是什麼呢?
[00:03:52.000 --> 00:03:55.000]  讚美詩就是有感而發
[00:03:55.000 --> 00:03:58.000]  讚美詩就是能夠經歷過人生的難關
[00:03:58.000 --> 00:04:01.000]  他仍然發出重歌
[00:04:01.000 --> 00:04:05.000]  我記得過去有同工講到詩篇四十一篇
[00:04:05.000 --> 00:04:08.000]  是講到在生命裡面
[00:04:08.000 --> 00:04:09.000]  落入很多的鬱結
[00:04:09.000 --> 00:04:11.000]  解不開
[00:04:11.000 --> 00:04:14.000]  當詩人寫四十一篇詩篇的時候
[00:04:14.000 --> 00:04:15.000]  他還沒解開
[00:04:15.000 --> 00:04:17.000]  但他說我仍要仰望神
[00:04:17.000 --> 00:04:20.000]  這個就是詩篇的可貴
[00:04:20.000 --> 00:04:24.000]  讓我們反照到我們今天生命歷程裡面
[00:04:24.000 --> 00:04:26.000]  種種的一切
[00:04:26.000 --> 00:04:29.000]  詩篇一百四十五篇的標題
[00:04:29.000 --> 00:04:32.000]  是寫到大衛的詩歌
[00:04:32.000 --> 00:04:34.000]  讚美詩
[00:04:34.000 --> 00:04:39.000]  原來在大衛寫的一百四十五篇之後
[00:04:39.000 --> 00:04:42.000]  在編排上面
[00:04:42.000 --> 00:04:46.000]  接下來的就是一百四十六篇至一百五十篇
[00:04:46.000 --> 00:04:48.000]  我們叫他做Hallelujah詩
[00:04:48.000 --> 00:04:52.000]  因為他都有一句翻譯出來的中文
[00:04:52.000 --> 00:04:55.000]  就是在每一篇詩篇
[00:04:55.000 --> 00:04:59.000]  一百四十六、一百四十七、一百四十八至一百五十
[00:04:59.000 --> 00:05:01.000]  每一篇詩篇的頭一句
[00:05:01.000 --> 00:05:03.000]  和最後一句
[00:05:03.000 --> 00:05:06.000]  他都講到是希伯來文翻譯出來的
[00:05:06.000 --> 00:05:09.000]  你們要讚美耶和華
[00:05:09.000 --> 00:05:11.000]  經學家更加告訴我們
[00:05:11.000 --> 00:05:15.000]  詩人將這個編排了
[00:05:15.000 --> 00:05:17.000]  在一百四十五篇之後
[00:05:17.000 --> 00:05:20.000]  然後就有一四六至一五零
[00:05:20.000 --> 00:05:25.000]  正是代表了大衛的詩
[00:05:25.000 --> 00:05:27.000]  這個讚美詩
[00:05:27.000 --> 00:05:32.000]  能夠去引解出人生最高的就是讚美
[00:05:32.000 --> 00:05:35.000]  原來詩篇一百四十五篇
[00:05:35.000 --> 00:05:39.000]  可以說是大衛七十三篇寫的著名
[00:05:39.000 --> 00:05:41.000]  是大衛的詩裡面
[00:05:41.000 --> 00:05:45.000]  特別是在他晚年寫的
[00:05:45.000 --> 00:05:48.000]  其實詩篇一百四十五篇
[00:05:48.000 --> 00:05:51.000]  同樣都是一首叫字母詩
[00:05:51.000 --> 00:05:55.000]  有人會問字母詩是什麼呢?
[00:05:55.000 --> 00:05:58.000]  我們見到英文都有一些字母詩的
[00:05:58.000 --> 00:06:01.000]  縱然事情不完美
[00:06:01.000 --> 00:06:03.000]  因為生命有時年
[00:06:03.000 --> 00:06:07.000]  但仍然得亡的就是繼續感恩
[00:06:07.000 --> 00:06:09.000]  不要萬年圓
[00:06:09.000 --> 00:06:12.000]  即或時勢變得艱難
[00:06:12.000 --> 00:06:16.000]  用好像英文的A、B、C、D、E
[00:06:16.000 --> 00:06:17.000]  開始每一句
[00:06:17.000 --> 00:06:19.000]  這些字母詩
[00:06:19.000 --> 00:06:26.000]  是完全能夠帶出一個整體很重要的意義
[00:06:26.000 --> 00:06:31.000]  所以希伯來文詩篇一百四十五篇
[00:06:31.000 --> 00:06:36.000]  他每一個節開始都是用他們的字母
[00:06:36.000 --> 00:06:40.000]  無論是α、β、γ
[00:06:40.000 --> 00:06:43.000]  這些所謂希伯來文的字母
[00:06:43.000 --> 00:06:46.000]  他講到神是值得尊崇的
[00:06:46.000 --> 00:06:47.000]  是要天天的
[00:06:47.000 --> 00:06:49.000]  而且祂是偉大的
[00:06:49.000 --> 00:06:51.000]  是一個世代自一個世代的
[00:06:51.000 --> 00:06:53.000]  祂的威嚴是在這裡的
[00:06:53.000 --> 00:06:57.000]  今天我們就利用來思想詩篇一百四十五篇
[00:06:57.000 --> 00:07:00.000]  帶給我們生命的一些提醒
[00:07:01.000 --> 00:07:04.000]  當我們基督徒要講讚美
[00:07:04.000 --> 00:07:07.000]  我相信有一個三維的向導
[00:07:07.000 --> 00:07:08.000]  這個三維的向導
[00:07:08.000 --> 00:07:11.000]  第一就是超越時空
[00:07:11.000 --> 00:07:14.000]  超時月空的讚美
[00:07:14.000 --> 00:07:16.000]  然後我們更加要看到
[00:07:16.000 --> 00:07:18.000]  不單止是個人
[00:07:18.000 --> 00:07:21.000]  是到全民的讚美
[00:07:21.000 --> 00:07:22.000]  更加重要的
[00:07:22.000 --> 00:07:24.000]  就是那個讚美的內容
[00:07:24.000 --> 00:07:28.000]  就是要多樣多方的讚美
[00:07:28.000 --> 00:07:30.000]  就讓我們看看
[00:07:30.000 --> 00:07:32.000]  第一至第四節
[00:07:32.000 --> 00:07:34.000]  他這樣讀
[00:07:34.000 --> 00:07:38.000]  「我的神,我的王,我要尊崇祢
[00:07:38.000 --> 00:07:41.000]  我要永永遠遠稱頌祢的名
[00:07:41.000 --> 00:07:44.000]  我要天天稱頌祢
[00:07:44.000 --> 00:07:47.000]  也要永永遠遠讚美祢的名
[00:07:47.000 --> 00:07:51.000]  而我本為大,該受大讚美
[00:07:51.000 --> 00:07:54.000]  其大無法測度
[00:07:54.000 --> 00:07:58.000]  這代要對那代重讚祢的作為
[00:07:58.000 --> 00:08:02.000]  也要傳揚祢的大能」
[00:08:02.000 --> 00:08:03.000]  沒錯
[00:08:03.000 --> 00:08:06.000]  當我們看到這幾節聖經的時候
[00:08:06.000 --> 00:08:09.000]  你會留意到白色那些字嗎?
[00:08:09.000 --> 00:08:11.000]  它說什麼?
[00:08:11.000 --> 00:08:13.000]  它說永永遠遠的稱頌
[00:08:13.000 --> 00:08:15.000]  天天的稱頌
[00:08:15.000 --> 00:08:18.000]  永永遠遠的讚美
[00:08:18.000 --> 00:08:21.000]  甚至乎是這代要對那代
[00:08:21.000 --> 00:08:25.000]  從一代到一代
[00:08:25.000 --> 00:08:30.000]  神才值得我們讚美
[00:08:30.000 --> 00:08:32.000]  是因為當中有一句說話
[00:08:32.000 --> 00:08:34.000]  第三節
[00:08:34.000 --> 00:08:38.000]  耶和華本為大,該受大讚美
[00:08:38.000 --> 00:08:42.000]  其大無法測度
[00:08:42.000 --> 00:08:44.000]  大家看到這個「大」字嗎?
[00:08:44.000 --> 00:08:46.000]  耶和華本為大
[00:08:46.000 --> 00:08:50.000]  然後它說其大無法測度
[00:08:50.000 --> 00:08:52.000]  什麼為之大呢?
[00:08:52.000 --> 00:08:54.000]  原來當你看英文聖經
[00:08:54.000 --> 00:09:01.000]  它說「Great is the law, and most worthy of praise is greatness」
[00:09:01.000 --> 00:09:04.000]  原來是說到神的偉大
[00:09:04.000 --> 00:09:07.000]  正如一個普及日本譯法
[00:09:07.000 --> 00:09:09.000]  耶和華是偉大的
[00:09:09.000 --> 00:09:12.000]  配受最大的讚美
[00:09:12.000 --> 00:09:16.000]  祂的偉大無人能測
[00:09:16.000 --> 00:09:20.000]  如果今天有人走到你面前
[00:09:20.000 --> 00:09:22.000]  問你這個基督徒
[00:09:22.000 --> 00:09:25.000]  你說你的神很偉大
[00:09:25.000 --> 00:09:27.000]  怎樣偉大呢?
[00:09:27.000 --> 00:09:30.000]  你可能回答不了
[00:09:30.000 --> 00:09:33.000]  但如果你能夠通過讀聖經
[00:09:33.000 --> 00:09:37.000]  你就很明白知道神的偉大是什麼
[00:09:37.000 --> 00:09:44.000]  今天,如果我們走到一個郊外
[00:09:44.000 --> 00:09:48.000]  我們就會看見了神的偉大
[00:09:48.000 --> 00:09:50.000]  無論是一草一木
[00:09:50.000 --> 00:09:53.000]  甚至我隔一段時間
[00:09:53.000 --> 00:09:55.000]  就會去到外國
[00:09:55.000 --> 00:09:59.000]  去到一些所謂國家公園
[00:09:59.000 --> 00:10:03.000]  我看到的是很宏偉的
[00:10:03.000 --> 00:10:04.000]  是偉大的
[00:10:04.000 --> 00:10:07.000]  因為從一切都知道有神
[00:10:07.000 --> 00:10:10.000]  很記得當年輕的時候
[00:10:10.000 --> 00:10:12.000]  做神學生
[00:10:12.000 --> 00:10:14.000]  進了一間教會做他的導師
[00:10:14.000 --> 00:10:16.000]  認識了一個團友
[00:10:16.000 --> 00:10:18.000]  他在未信耶穌之前
[00:10:18.000 --> 00:10:20.000]  鬼打他都不信
[00:10:20.000 --> 00:10:22.000]  他這樣形容自己
[00:10:22.000 --> 00:10:24.000]  直至到一次
[00:10:24.000 --> 00:10:27.000]  當他和一班團友結伴
[00:10:27.000 --> 00:10:30.000]  去行一個黃山的時候
[00:10:30.000 --> 00:10:32.000]  行到去上山的時候
[00:10:32.000 --> 00:10:34.000]  他不期然一望
[00:10:34.000 --> 00:10:38.000]  無際的雲海蓋著一些山
[00:10:38.000 --> 00:10:40.000]  他不斷的讚歎
[00:10:40.000 --> 00:10:42.000]  突然間他就自然注意
[00:10:42.000 --> 00:10:43.000]  爆了一句出來
[00:10:43.000 --> 00:10:46.000]  他說這個創造真是美麗
[00:10:46.000 --> 00:10:50.000]  他馬上覺得自己自打嘴巴
[00:10:50.000 --> 00:10:52.000]  後來不到他不信
[00:10:52.000 --> 00:10:54.000]  因為他覺得神的偉大
[00:10:54.000 --> 00:10:56.000]  就在這一切裏面
[00:10:56.000 --> 00:10:58.000]  正如上次我們聽到
[00:10:58.000 --> 00:11:00.000]  劉姑娘的講道當中
[00:11:00.000 --> 00:11:02.000]  我們見到神的創造
[00:11:02.000 --> 00:11:04.000]  是何其偉大
[00:11:04.000 --> 00:11:06.000]  更加
[00:11:06.000 --> 00:11:08.000]  如果你看聖經七天的創造
[00:11:08.000 --> 00:11:10.000]  我都覺得很偉大
[00:11:10.000 --> 00:11:12.000]  我又見到以色列人
[00:11:12.000 --> 00:11:18.000]  當他從埃及出埃及過紅海的時候
[00:11:18.000 --> 00:11:20.000]  神那種偉大又彰顯
[00:11:20.000 --> 00:11:24.000]  甚至乎後來以色列人圍繞耶利哥城
[00:11:24.000 --> 00:11:28.000]  本來是一個路不可破的耶利哥
[00:11:28.000 --> 00:11:30.000]  但經過他們七天
[00:11:30.000 --> 00:11:32.000]  安神的心
[00:11:32.000 --> 00:11:34.000]  和他們大喊一聲
[00:11:34.000 --> 00:11:35.000]  震動公
[00:11:35.000 --> 00:11:37.000]  我看見神的偉大
[00:11:39.000 --> 00:11:42.000]  今日神的偉大
[00:11:42.000 --> 00:11:44.000]  是需要我們這一班人
[00:11:44.000 --> 00:11:47.000]  天天永永遠遠
[00:11:47.000 --> 00:11:49.000]  這代要對那一代
[00:11:49.000 --> 00:11:51.000]  是由一代到一代
[00:11:51.000 --> 00:11:53.000]  連連不絕的
[00:11:53.000 --> 00:11:55.000]  時民今日
[00:11:55.000 --> 00:11:57.000]  在我們疫情之下
[00:11:57.000 --> 00:11:59.000]  我們沒有辦法可以齊集
[00:11:59.000 --> 00:12:01.000]  但我們仍然可以在家裏面
[00:12:01.000 --> 00:12:03.000]  好像在視像裏面
[00:12:03.000 --> 00:12:05.000]  當我們見到
[00:12:05.000 --> 00:12:07.000]  詩琴一起的時候
[00:12:07.000 --> 00:12:09.000]  聽到敬拜隊唱的歌
[00:12:09.000 --> 00:12:10.000]  我們不是去品嘗
[00:12:10.000 --> 00:12:11.000]  不是去欣賞
[00:12:11.000 --> 00:12:12.000]  不簡單
[00:12:12.000 --> 00:12:13.000]  我們是加入
[00:12:13.000 --> 00:12:15.000]  一起去重讚
[00:12:15.000 --> 00:12:16.000]  因為這裏提醒我們
[00:12:16.000 --> 00:12:20.000]  是值得我們天天永永遠遠
[00:12:20.000 --> 00:12:22.000]  和一代到一代的重讚
[00:12:22.000 --> 00:12:25.000]  巴特隆神廟
[00:12:25.000 --> 00:12:27.000]  是希臘一個被認為
[00:12:27.000 --> 00:12:29.000]  古代的
[00:12:29.000 --> 00:12:31.000]  即是美麗的奇蹟
[00:12:31.000 --> 00:12:33.000]  但你又知不知道
[00:12:33.000 --> 00:12:35.000]  今日去看的人
[00:12:35.000 --> 00:12:37.000]  真是看到一個空殼
[00:12:37.000 --> 00:12:39.000]  因為按照原本
[00:12:39.000 --> 00:12:41.000]  巴特隆神廟的偉大
[00:12:41.000 --> 00:12:44.000]  就是因為它建立在一個山頂上
[00:12:44.000 --> 00:12:45.000]  甚至乎
[00:12:45.000 --> 00:12:47.000]  在它的內籠裏面
[00:12:47.000 --> 00:12:49.000]  有一個雅典娜女神
[00:12:49.000 --> 00:12:52.000]  聽說按照考古學知道
[00:12:52.000 --> 00:12:55.000]  當初是一個金的雅典娜女神
[00:12:55.000 --> 00:12:57.000]  後來只不過
[00:12:57.000 --> 00:12:59.000]  被一個個不同的君王
[00:12:59.000 --> 00:13:01.000]  甚至乎是土耳其人
[00:13:01.000 --> 00:13:03.000]  將它拿走
[00:13:03.000 --> 00:13:05.000]  今日去看到的
[00:13:05.000 --> 00:13:07.000]  就是一個只剩下
[00:13:07.000 --> 00:13:09.000]  大約四十六條柱的
[00:13:09.000 --> 00:13:11.000]  巴特隆神廟
[00:13:11.000 --> 00:13:13.000]  但是人們都覺得
[00:13:13.000 --> 00:13:16.000]  這個建設很偉大
[00:13:16.000 --> 00:13:18.000]  不過我想告訴你
[00:13:18.000 --> 00:13:20.000]  無論這個建築物
[00:13:20.000 --> 00:13:22.000]  要照顧這個裏面的
[00:13:22.000 --> 00:13:25.000]  所謂雅典娜女神
[00:13:25.000 --> 00:13:28.000]  今日都人去樓空
[00:13:28.000 --> 00:13:30.000]  無人再會懂得紀念
[00:13:30.000 --> 00:13:32.000]  但今日我們紀念的是
[00:13:32.000 --> 00:13:34.000]  神在歷史
[00:13:34.000 --> 00:13:37.000]  在我們的生命裏面偉大的作為
[00:13:37.000 --> 00:13:39.000]  我們要讚美祂
[00:13:39.000 --> 00:13:41.000]  第二方面
[00:13:41.000 --> 00:13:44.000]  在這裏講到的第二個向度
[00:13:44.000 --> 00:13:46.000]  讚美的第二個向度
[00:13:46.000 --> 00:13:50.000]  就是從個人到全民的讚美
[00:13:50.000 --> 00:13:52.000]  今日我們不少的弟兄姊妹
[00:13:52.000 --> 00:13:54.000]  在他個別的生命裏面
[00:13:54.000 --> 00:13:57.000]  他們都很懂得讚美
[00:13:57.000 --> 00:13:59.000]  但這裏私人提醒我們
[00:13:59.000 --> 00:14:00.000]  不是的
[00:14:00.000 --> 00:14:02.000]  前面頭那四節
[00:14:02.000 --> 00:14:04.000]  他在那裏宣告
[00:14:04.000 --> 00:14:06.000]  講到神本偉大
[00:14:06.000 --> 00:14:07.000]  所以他說
[00:14:07.000 --> 00:14:09.000]  人人都應該要去讚美
[00:14:09.000 --> 00:14:11.000]  我們看看這段經文
[00:14:11.000 --> 00:14:15.000]  「我要默念祢的威嚴的尊榮
[00:14:15.000 --> 00:14:17.000]  和祢奇妙的作為
[00:14:17.000 --> 00:14:20.000]  人要傳說祢可畏之事的能力
[00:14:20.000 --> 00:14:23.000]  我也要傳揚祢的大德
[00:14:23.000 --> 00:14:26.000]  他們紀念祢的大恩就要傳出來
[00:14:26.000 --> 00:14:29.000]  並要歌唱祢的公義
[00:14:29.000 --> 00:14:31.000]  耶和華有恩惠
[00:14:31.000 --> 00:14:32.000]  有憐憫
[00:14:32.000 --> 00:14:34.000]  不輕而發怒
[00:14:34.000 --> 00:14:36.000]  大有慈愛
[00:14:36.000 --> 00:14:38.000]  耶和華的善待萬民
[00:14:38.000 --> 00:14:40.000]  祂的慈悲
[00:14:40.000 --> 00:14:44.000]  負被他的一切所做的
[00:14:44.000 --> 00:14:45.000]  耶和華
[00:14:45.000 --> 00:14:48.000]  你一切所做的都要稱謝你
[00:14:48.000 --> 00:14:51.000]  你的聖文也要稱謝你」
[00:14:51.000 --> 00:14:55.000]  我們留意到在這裏有很多的字
[00:14:55.000 --> 00:14:56.000]  都是中數的
[00:14:56.000 --> 00:14:58.000]  除了第五節
[00:14:58.000 --> 00:15:00.000]  第五節是私人說
[00:15:00.000 --> 00:15:04.000]  「我要默念祢的威嚴尊榮和祢奇妙的作為」
[00:15:04.000 --> 00:15:06.000]  接著在第六節
[00:15:06.000 --> 00:15:08.000]  做到最後第十節
[00:15:08.000 --> 00:15:10.000]  他都是在說眾人的
[00:15:10.000 --> 00:15:11.000]  多人的
[00:15:11.000 --> 00:15:12.000]  人
[00:15:12.000 --> 00:15:13.000]  每個人
[00:15:13.000 --> 00:15:15.000]  要傳說祢
[00:15:15.000 --> 00:15:17.000]  他們要紀念祢
[00:15:17.000 --> 00:15:20.000]  耶和華的聖文
[00:15:20.000 --> 00:15:22.000]  都要稱頌祢
[00:15:22.000 --> 00:15:25.000]  其實今天在教會裏
[00:15:25.000 --> 00:15:28.000]  我們很難得再一次走在一起
[00:15:28.000 --> 00:15:33.000]  個別我們或者都可能會在自己的家居裏
[00:15:33.000 --> 00:15:34.000]  我不知道
[00:15:34.000 --> 00:15:38.000]  當你在一個電話前
[00:15:38.000 --> 00:15:41.000]  當你坐在一個電視機前
[00:15:41.000 --> 00:15:43.000]  電腦前
[00:15:43.000 --> 00:15:45.000]  你看著這些敬拜的時候
[00:15:45.000 --> 00:15:48.000]  當我們帶領的頂姐妹敬拜隊
[00:15:48.000 --> 00:15:50.000]  帶領我們唱詩歌的時候
[00:15:50.000 --> 00:15:52.000]  你會不會一起加入?
[00:15:53.000 --> 00:15:57.000]  我平時坐在教會的禮堂
[00:15:57.000 --> 00:15:58.000]  我都不會唱
[00:15:58.000 --> 00:16:01.000]  等她唱就可以了
[00:16:01.000 --> 00:16:02.000]  我只是看而已
[00:16:02.000 --> 00:16:03.000]  不是的
[00:16:03.000 --> 00:16:04.000]  頂姐妹
[00:16:04.000 --> 00:16:05.000]  這裏教我們
[00:16:05.000 --> 00:16:07.000]  當詩人紀念道
[00:16:07.000 --> 00:16:11.000]  「我默念祢威嚴的尊榮和祢奇妙的作為」
[00:16:11.000 --> 00:16:14.000]  其實當我們帶著一個心
[00:16:14.000 --> 00:16:15.000]  一個heart
[00:16:15.000 --> 00:16:17.000]  來到敬拜的時候
[00:16:17.000 --> 00:16:19.000]  不會不動之以情
[00:16:19.000 --> 00:16:21.000]  因為從來信仰
[00:16:21.000 --> 00:16:25.000]  就是知識、情感、意志的融合
[00:16:25.000 --> 00:16:28.000]  當你對神有感受
[00:16:28.000 --> 00:16:31.000]  當你對你的愛人有愛意的時候
[00:16:31.000 --> 00:16:35.000]  你直接有一種很大的提升的心
[00:16:35.000 --> 00:16:37.000]  很想去親近祂
[00:16:37.000 --> 00:16:40.000]  很想去讚祂
[00:16:40.000 --> 00:16:42.000]  和一樣
[00:16:42.000 --> 00:16:45.000]  今天如果我們坐在電視機
[00:16:45.000 --> 00:16:46.000]  電腦旁邊
[00:16:46.000 --> 00:16:48.000]  只是好像觀賞一樣
[00:16:48.000 --> 00:16:50.000]  所以我真的覺得
[00:16:50.000 --> 00:16:53.000]  那些外國的電視節目
[00:16:53.000 --> 00:16:54.000]  不是不好
[00:16:54.000 --> 00:16:56.000]  但是你坐在那裏
[00:16:56.000 --> 00:16:58.000]  甚至你可以用欣賞的態度
[00:16:58.000 --> 00:16:59.000]  只是看完就算了
[00:16:59.000 --> 00:17:02.000]  但是敬拜的人
[00:17:02.000 --> 00:17:04.000]  是需要一起的投入
[00:17:04.000 --> 00:17:08.000]  馬丁路德曾經說過
[00:17:08.000 --> 00:17:10.000]  他說
[00:17:10.000 --> 00:17:12.000]  一個長進的Ghetto
[00:17:12.000 --> 00:17:16.000]  是要一手拿著聖經
[00:17:16.000 --> 00:17:17.000]  但是另一手呢?
[00:17:17.000 --> 00:17:19.000]  就是拿著詩歌
[00:17:20.000 --> 00:17:23.000]  記得我初初回教會的時候
[00:17:23.000 --> 00:17:26.000]  我唱的就是青年聖歌
[00:17:26.000 --> 00:17:28.000]  和現在手上這本
[00:17:28.000 --> 00:17:30.000]  崇拜裏面用的眾主新歌
[00:17:30.000 --> 00:17:33.000]  當然今天我們知道
[00:17:33.000 --> 00:17:36.000]  我們已經不是再這麼唱這些詩歌
[00:17:36.000 --> 00:17:37.000]  但是你知不知道
[00:17:37.000 --> 00:17:38.000]  這些詩歌裏面
[00:17:38.000 --> 00:17:42.000]  隱含著很多很多寶貴
[00:17:42.000 --> 00:17:45.000]  聖經裏面的經文
[00:17:45.000 --> 00:17:47.000]  甚至乎是教導我們
[00:17:47.000 --> 00:17:50.000]  他需要的不是只是個別自己拿回去唱
[00:17:50.000 --> 00:17:53.000]  他是需要我們每一個人
[00:17:53.000 --> 00:17:55.000]  因為勾起我們
[00:17:55.000 --> 00:17:57.000]  紀念到神的恩典
[00:17:57.000 --> 00:18:01.000]  我們能夠去看到神可畏之事的能力
[00:18:01.000 --> 00:18:03.000]  我們就要傳揚祂
[00:18:03.000 --> 00:18:04.000]  通過唱歌
[00:18:04.000 --> 00:18:07.000]  利爾希就在那裏傳揚神
[00:18:07.000 --> 00:18:10.000]  當年我還記得
[00:18:10.000 --> 00:18:12.000]  我有一首的詩歌
[00:18:12.000 --> 00:18:13.000]  是很深刻的記住
[00:18:13.000 --> 00:18:15.000]  「真神之愛」
[00:18:15.000 --> 00:18:16.000]  不知道你認不認識
[00:18:16.000 --> 00:18:20.000]  但是如果你是那個年代一起成長的
[00:18:20.000 --> 00:18:23.000]  你就會知道這首歌是很完整的
[00:18:23.000 --> 00:18:26.000]  將神的愛去表達出來
[00:18:26.000 --> 00:18:31.000]  「真神之愛,偉大無窮,口舌不默,難以形容」
[00:18:31.000 --> 00:18:32.000]  很對稱的
[00:18:32.000 --> 00:18:42.000]  「神的愛何等豐富,偉大無可限量,永遠堅定,永遠不變,天是聖徒重陽」
[00:18:44.000 --> 00:18:48.000]  我又記得當我唱馬丁路德曾經譜的一首歌
[00:18:48.000 --> 00:18:50.000]  「堅固保障」
[00:18:50.000 --> 00:18:53.000]  我就好像在裏面經歷到
[00:18:53.000 --> 00:18:58.000]  他怎樣去面對一個天主教的狂潮
[00:18:58.000 --> 00:19:00.000]  但是他仍然站立不穩
[00:19:00.000 --> 00:19:01.000]  是靠著耶穌
[00:19:01.000 --> 00:19:05.000]  原來這些聖詩會強化我們的生命
[00:19:05.000 --> 00:19:08.000]  所以今天我們就很感謝神
[00:19:08.000 --> 00:19:09.000]  因為在教會裏面
[00:19:09.000 --> 00:19:11.000]  我們都很重視唱詩歌
