
[00:00:00.000 --> 00:00:10.000]  首先我會提信徒和聖徒的分別
[00:08:27.000 --> 00:08:31.000]  就是靈命軟弱的病徵
[00:08:31.000 --> 00:08:35.000]  人往往因為沉重的工作壓力而發惡夢
[00:08:35.000 --> 00:08:40.000]  人往往會因為沉重的工作壓力而發惡夢
[00:08:40.000 --> 00:08:42.000]  所以我講我自己
[00:08:42.000 --> 00:08:44.000]  我講一下我自己
[00:08:44.000 --> 00:08:47.000]  有一次我發夢發現我要去港島
[00:08:47.000 --> 00:08:49.000]  但是我忘記了預備講章
[00:08:49.000 --> 00:08:52.000]  有一次我夢到我要預備講刀的時候
[00:08:52.000 --> 00:08:54.000]  卻是忘記了講章
[00:08:54.000 --> 00:08:56.000]  怎麼辦呢?
[00:08:56.000 --> 00:08:58.000]  當你想到上台的時候
[00:08:58.000 --> 00:09:01.000]  什麼都不懂得講的時候
[00:09:01.000 --> 00:09:03.000]  你就會很害怕
[00:09:03.000 --> 00:09:05.000]  那時候我覺得沒有那麼緊張的時候
[00:09:05.000 --> 00:09:08.000]  想起站在台上的時候
[00:09:08.000 --> 00:09:10.000]  我會很緊張
[00:09:10.000 --> 00:09:12.000]  我問琪琪
[00:09:12.000 --> 00:09:13.000]  我就問琪琪
[00:09:13.000 --> 00:09:15.000]  你有沒有發惡夢?
[00:09:15.000 --> 00:09:17.000]  她說有啊
[00:09:17.000 --> 00:09:19.000]  琪琪說
[00:09:19.000 --> 00:09:22.000]  那個程序表還沒做好
[00:09:22.000 --> 00:09:24.000]  那個程序表還沒做好
[00:09:24.000 --> 00:09:27.000]  這個又令到她發惡夢了
[00:09:27.000 --> 00:09:31.000]  這個又令到她發惡夢了
[00:09:31.000 --> 00:09:34.000]  師母是早一兩天
[00:09:34.000 --> 00:09:35.000]  不知道什麼時候
[00:09:35.000 --> 00:09:37.000]  師母早一兩天
[00:09:37.000 --> 00:09:40.000]  應該是前天晚上
[00:09:40.000 --> 00:09:43.000]  突然間晚上被一些電話騷擾
[00:09:43.000 --> 00:09:44.000]  就吵醒了
[00:09:44.000 --> 00:09:48.000]  突然間被一些騷擾的電話吵醒了
[00:09:48.000 --> 00:09:50.000]  有沒有試過半夜三更
[00:09:50.000 --> 00:09:53.000]  會被一些電話吵醒
[00:09:53.000 --> 00:09:56.000]  有沒有試過深夜被一些騷擾的電話吵醒
[00:09:56.000 --> 00:10:01.000]  這些就是人生裡面一些糾結的事
[00:10:01.000 --> 00:10:04.000]  這些都是人生一些糾結的事
[00:10:04.000 --> 00:10:06.000]  因為是很難控制的
[00:10:06.000 --> 00:10:09.000]  因為是很難去控制的
[00:10:09.000 --> 00:10:14.000]  剛才Sam主席在祈禱的時候
[00:10:14.000 --> 00:10:16.000]  剛才主席在禱告的時候
[00:10:16.000 --> 00:10:20.000]  突然間我的電話一聲響起
[00:10:20.000 --> 00:10:22.000]  突然間我的電話再響起來
[00:10:22.000 --> 00:10:26.000]  我已經做了靜音
[00:10:26.000 --> 00:10:29.000]  我已經做了靜音的狀態
[00:10:29.000 --> 00:10:30.000]  為什麼還會響呢
[00:10:30.000 --> 00:10:32.000]  為什麼還會響呢
[00:10:32.000 --> 00:10:34.000]  為什麼呢
[00:10:34.000 --> 00:10:36.000]  為什麼會這樣呢
[00:10:36.000 --> 00:10:42.000]  因為昨天我調了這個時間來入車錶
[00:10:42.000 --> 00:10:44.000]  因為是我昨天調的時間是
[00:10:44.000 --> 00:10:47.000]  因為是我昨天調的時間是
[00:10:47.000 --> 00:10:49.000]  汽車的入錶
[00:10:49.000 --> 00:10:51.000]  錄汽車的錶
[00:10:51.000 --> 00:10:53.000]  提醒我入錶
[00:10:53.000 --> 00:10:54.000]  提醒我入錶
[00:10:54.000 --> 00:10:59.000]  但是我沒有取消
[00:10:59.000 --> 00:11:01.000]  但是我沒有取消那個設置
[00:11:01.000 --> 00:11:04.000]  所以今天的10點35分就響了
[00:11:04.000 --> 00:11:07.000]  所以10點35分就響了
[00:11:07.000 --> 00:11:09.000]  這個真的很糾結
[00:11:09.000 --> 00:11:11.000]  這真是很糾結的事情
[00:11:11.000 --> 00:11:14.000]  但是當我們遇到這些這麼糾結的事情
[00:11:14.000 --> 00:11:16.000]  我們有沒有想起神呢
[00:11:16.000 --> 00:11:18.000]  但是當我們遇見這種糾結的事情
[00:11:18.000 --> 00:11:20.000]  我們有沒有想起神呢
[00:11:20.000 --> 00:11:22.000]  這個很關鍵
[00:11:22.000 --> 00:11:23.000]  這是很關鍵的
[00:11:23.000 --> 00:11:25.000]  我們心裡面有沒有神呢
[00:11:25.000 --> 00:11:27.000]  我們的心裡面有沒有神存在
[00:11:27.000 --> 00:11:30.000]  我們願不願意抽時間去個人靈修
[00:11:30.000 --> 00:11:31.000]  我們願不願意抽時間去個人靈修
[00:11:31.000 --> 00:11:31.000]  我們願不願意抽時間去個人靈修
[00:11:31.000 --> 00:11:33.000]  我們願不願意抽時間去個人靈修
[00:11:33.000 --> 00:11:33.000]  我們願不願意抽時間去個人靈修
[00:11:33.000 --> 00:11:34.000]  我們願不願意抽時間去個人靈修
[00:11:34.000 --> 00:11:34.000]  我們願不願意抽時間去個人靈修
[00:11:34.000 --> 00:11:35.000]  我們願不願意抽時間去個人靈修
[00:11:35.000 --> 00:11:35.000]  我們願不願意抽時間去個人靈修
[00:11:35.000 --> 00:11:36.000]  我們願不願意抽時間去個人靈修
[00:11:36.000 --> 00:11:37.000]  我們願不願意抽時間去個人靈修
[00:11:37.000 --> 00:11:37.000]  我們願不願意抽時間去個人靈修
[00:11:37.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:11:52.000]  我們願不願意抽時間去個人靈修
[00:11:52.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:07.000]  我們願不願意抽時間去個人靈修
[00:12:07.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:22.000]  我們願不願意抽時間去個人靈修
[00:12:22.000 --> 00:12:40.000]  我們願不願意抽時間去個人靈修
[00:12:40.000 --> 00:12:40.000]  我們願不願意抽時間去個人靈修
[00:12:40.000 --> 00:12:40.000]  我們願不願意抽時間去個人靈修
[00:12:40.000 --> 00:12:40.000]  我們願不願意抽時間去個人靈修
[00:12:40.000 --> 00:12:40.000]  我們願不願意抽時間去個人靈修
[00:12:40.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:47.000]  我們願不願意抽時間去個人靈修
[00:12:47.000 --> 00:12:57.000]  我們願不願意抽時間去個人靈修
[00:12:57.000 --> 00:13:17.000]  我們願不願意抽時間去個人靈修
[00:13:17.000 --> 00:13:27.000]  我們願不願意抽時間去個人靈修
[00:13:27.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:47.000]  我們願不願意抽時間去個人靈修
[00:13:47.000 --> 00:13:57.000]  我們願不願意抽時間去個人靈修
[00:13:57.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:17.000]  我們願不願意抽時間去個人靈修
[00:14:17.000 --> 00:14:27.000]  我們願不願意抽時間去個人靈修
[00:14:27.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:47.000]  我們願不願意抽時間去個人靈修
[00:14:47.000 --> 00:14:57.000]  我們願不願意抽時間去個人靈修
[00:14:57.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:17.000]  我們願不願意抽時間去個人靈修
[00:15:17.000 --> 00:15:27.000]  我們願不願意抽時間去個人靈修
[00:15:27.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:15:47.000]  我們願不願意抽時間去個人靈修
[00:15:47.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:07.000]  我們願不願意抽時間去個人靈修
[00:16:07.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:27.000]  我們願不願意抽時間去個人靈修
[00:16:27.000 --> 00:16:55.000]  我們願不願意抽時間去個人靈修
[00:16:57.000 --> 00:17:01.000]  行不行?
[00:17:01.000 --> 00:17:03.000]  那我真是無知了
[00:17:03.000 --> 00:17:05.000]  原來不行,我無知
[00:17:05.000 --> 00:17:07.000]  幸好有神的保守
[00:17:07.000 --> 00:17:09.000]  所以我們縱使靈命是軟弱不堪
[00:17:09.000 --> 00:17:11.000]  所以我們縱使靈命是軟弱不堪
[00:17:11.000 --> 00:17:13.000]  縱使我們的靈命是軟弱不堪
[00:17:13.000 --> 00:17:13.000]  縱使我們的靈命是軟弱不堪
[00:17:13.000 --> 00:17:15.000]  縱使我們的靈命是軟弱不堪
[00:17:15.000 --> 00:17:15.000]  縱使我們的靈命是軟弱不堪
[00:17:15.000 --> 00:17:15.000]  縱使我們的靈命是軟弱不堪
