
[00:00:00.000 --> 00:00:04.000]  今日我會繼續跟大家講關於禱告這個題目
[00:02:36.000 --> 00:02:38.000]  禱告事項
[00:02:38.000 --> 00:02:40.000]  或者很有需要的事項
[00:02:40.000 --> 00:02:42.000]  我們會常常為那些事祈禱
[00:02:42.000 --> 00:02:45.000]  一天可能幾次為那些事祈禱
[00:02:45.000 --> 00:02:47.000]  可能連續幾天都要祈禱
[00:02:47.000 --> 00:02:49.000]  可能幾個月
[00:02:49.000 --> 00:02:50.000]  可能幾年
[00:02:50.000 --> 00:02:51.000]  幾十年
[00:02:51.000 --> 00:02:59.000]  為甚麼主耶穌說不要用重覆的話呢?
[00:03:02.000 --> 00:03:05.000]  還有聖經有許多地方
[00:03:05.000 --> 00:03:07.000]  有許多經文會告訴我們
[00:03:07.000 --> 00:03:09.000]  要不斷求
[00:03:09.000 --> 00:03:12.000]  不要放棄,要不斷求
[00:03:12.000 --> 00:03:16.000]  為甚麼這裡又說叫我們不要重覆呢?
[00:03:16.000 --> 00:03:22.000]  我們常常為相同的事祈禱
[00:03:22.000 --> 00:03:24.000]  我們是否做錯了呢?
[00:03:28.000 --> 00:03:31.000]  根據三一神學院的卡森博士
[00:03:31.000 --> 00:03:34.000]  Dr. D.A. Carson 他的研究說
[00:03:34.000 --> 00:03:38.000]  在教會初期,第二世紀的時候
[00:03:38.000 --> 00:03:41.000]  已經有些文獻記載到
[00:03:41.000 --> 00:03:44.000]  當時有一些基督徒
[00:03:44.000 --> 00:03:48.000]  他們每天三次去背誦主禱文
[00:03:48.000 --> 00:03:52.000]  那他們是否做錯了呢?
[00:03:52.000 --> 00:03:55.000]  我們知道不是
[00:03:55.000 --> 00:03:58.000]  還有,主耶穌自己後來
[00:03:58.000 --> 00:04:00.000]  當祂受難之前
[00:04:00.000 --> 00:04:03.000]  祂在赫西瑪尼的禱告
[00:04:03.000 --> 00:04:08.000]  在馬太福音26章44節記載
[00:04:08.000 --> 00:04:12.000]  當祂三次重覆相同的禱告
[00:04:12.000 --> 00:04:13.000]  祂的禱告說
[00:04:13.000 --> 00:04:15.000]  父啊,倘若可行
[00:04:15.000 --> 00:04:20.000]  求你將這虎杯拿開
[00:04:23.000 --> 00:04:26.000]  耶穌這樣重覆禱告
[00:04:26.000 --> 00:04:29.000]  祂是否自相矛盾呢?
[00:04:29.000 --> 00:04:33.000]  我們知道不是
[00:04:33.000 --> 00:04:41.000]  耶穌沒有自相矛盾
[00:04:41.000 --> 00:04:45.000]  以前的基督徒古教父也沒有做錯
[00:04:45.000 --> 00:04:48.000]  我們也沒有做錯
[00:04:48.000 --> 00:04:55.000]  只不過我們將重覆話這個字有些誤解
[00:04:55.000 --> 00:04:59.000]  重覆話這個字原文
[00:04:59.000 --> 00:05:03.000]  它在聖經裡面只出現過一次
[00:05:03.000 --> 00:05:10.000]  所以學者很難很準確地猜到
[00:05:10.000 --> 00:05:12.000]  或者知道這個字是什麼意思
[00:05:12.000 --> 00:05:14.000]  只能夠猜測
[00:05:17.000 --> 00:05:20.000]  經過歷代的聖經學者研究之後
[00:05:20.000 --> 00:05:24.000]  大概可以解釋為
[00:05:24.000 --> 00:05:26.000]  重覆話這個字
[00:05:26.000 --> 00:05:28.000]  意思就是說
[00:05:28.000 --> 00:05:30.000]  講說話模糊不清
[00:05:30.000 --> 00:05:32.000]  囉囉嗦嗦
[00:05:32.000 --> 00:05:35.000]  所以英文會譯作fable
[00:05:35.000 --> 00:05:39.000]  或者可以譯作口吃stemmer
[00:05:39.000 --> 00:05:41.000]  口吃是什麼意思?
[00:05:41.000 --> 00:05:46.000]  口吃就是不能夠自己控制不重覆講說話
[00:05:47.000 --> 00:05:49.000]  失去控制
[00:05:49.000 --> 00:05:56.000]  其實重覆話這個字
[00:05:56.000 --> 00:05:59.000]  是形容說話空洞
[00:05:59.000 --> 00:06:01.000]  很多廢話在裡面
[00:06:01.000 --> 00:06:09.000]  形容空洞多於形容重覆說話
[00:06:09.000 --> 00:06:16.000]  所以這句說話其實是形容
[00:06:16.000 --> 00:06:22.000]  有聲而無心的念口黃的禱告
[00:06:22.000 --> 00:06:27.000]  如果我們明白這句說話之後
[00:06:27.000 --> 00:06:29.000]  我們大家可以放心了
[00:06:29.000 --> 00:06:34.000]  大家不用怕重覆禱告的時候就做錯了
[00:06:34.000 --> 00:06:36.000]  你儘管重覆你的禱告
[00:06:36.000 --> 00:06:41.000]  不過你的禱告是需要真心
[00:06:41.000 --> 00:06:43.000]  你說的話是真心
[00:06:43.000 --> 00:06:44.000]  不是念口黃
[00:06:44.000 --> 00:06:48.000]  你是按著神的旨意來禱告
[00:06:48.000 --> 00:06:52.000]  第八節
[00:06:52.000 --> 00:06:54.000]  你們不可效法他們
[00:06:54.000 --> 00:06:56.000]  因為你們沒有祈求
[00:06:56.000 --> 00:06:59.000]  以先你們所需用的
[00:06:59.000 --> 00:07:02.000]  你們的父早已知道了
[00:07:02.000 --> 00:07:07.000]  這句聖經告訴我們
[00:07:07.000 --> 00:07:10.000]  叫我們不要學那些外邦人
[00:07:10.000 --> 00:07:14.000]  只是為日用所需的物質來禱告
[00:07:14.000 --> 00:07:18.000]  耶穌說我們生活上所需要的
[00:07:18.000 --> 00:07:22.000]  所謂吃什麼喝什麼穿什麼
[00:07:22.000 --> 00:07:25.000]  我們的天父早就知道
[00:07:25.000 --> 00:07:27.000]  祂會賜給我們
[00:07:27.000 --> 00:07:29.000]  是不需要我們求祂
[00:07:29.000 --> 00:07:31.000]  祂才會給我們
[00:07:31.000 --> 00:07:33.000]  就好像做一個父親
[00:07:33.000 --> 00:07:37.000]  祂當然會知道他的兒女需要什麼
[00:07:37.000 --> 00:07:40.000]  祂需要的東西祂自然會給他
[00:07:40.000 --> 00:07:41.000]  不需要等兒女來求祂
[00:07:41.000 --> 00:07:43.000]  祂才會給他
[00:07:43.000 --> 00:07:51.000]  不過有時候回看這一代
[00:07:51.000 --> 00:07:55.000]  可能父母會反過來做
[00:07:55.000 --> 00:07:58.000]  他們會求他們的小兒女
[00:07:58.000 --> 00:08:01.000]  吃啦穿啦喝啦
[00:08:01.000 --> 00:08:05.000]  但是天父不是這樣
[00:08:06.000 --> 00:08:08.000]  祂知道我們的需要
[00:08:08.000 --> 00:08:11.000]  祂按時會供給我們
[00:08:11.000 --> 00:08:14.000]  我們不需要為這些東西來求
[00:08:14.000 --> 00:08:19.000]  總括這兩節聖經所說的
[00:08:19.000 --> 00:08:22.000]  就是我們禱告要真心
[00:08:22.000 --> 00:08:25.000]  說得出我們的心真的這樣想
[00:08:25.000 --> 00:08:26.000]  這樣求
[00:08:26.000 --> 00:08:30.000]  還要想清楚你才好說
[00:08:30.000 --> 00:08:33.000]  還要符合神的心意
[00:08:33.000 --> 00:08:35.000]  你才好說出來
[00:08:35.000 --> 00:08:37.000]  這個才是禱告的正義
[00:08:37.000 --> 00:08:44.000]  馬太福音六章三十一至三十三節說
[00:08:44.000 --> 00:08:45.000]  三十一節
[00:08:45.000 --> 00:08:47.000]  耶穌說
[00:08:47.000 --> 00:08:50.000]  不要憂慮說吃什麼
[00:08:50.000 --> 00:08:52.000]  喝什麼穿什麼
[00:08:52.000 --> 00:08:54.000]  這都是外邦人所求的
[00:08:54.000 --> 00:08:56.000]  你們需要的一切東西
[00:08:56.000 --> 00:08:58.000]  你們的天父是知道的
[00:08:58.000 --> 00:09:01.000]  三十三節
[00:09:02.000 --> 00:09:05.000]  你們要先求祂的國和祂的義
[00:09:05.000 --> 00:09:07.000]  這些需用的東西
[00:09:07.000 --> 00:09:09.000]  都要加給你們了
[00:09:09.000 --> 00:09:12.000]  這裡很清楚說了出來
[00:09:12.000 --> 00:09:18.000]  不要為飲食求
[00:09:18.000 --> 00:09:20.000]  他是要為神的國
[00:09:20.000 --> 00:09:22.000]  神的事情來求
[00:09:22.000 --> 00:09:26.000]  這個正正就是主禱文的中心思想
[00:09:26.000 --> 00:09:28.000]  為神的國求
[00:09:28.000 --> 00:09:31.000]  不是為自己的需要來求
[00:09:32.000 --> 00:09:35.000]  這個是主禱文的中心思想
[00:09:35.000 --> 00:09:40.000]  正如包惟鈞博士所說的
[00:09:40.000 --> 00:09:42.000]  他說主禱文全文
[00:09:42.000 --> 00:09:48.000]  都是注目在神的國和神的事情上
[00:09:48.000 --> 00:09:50.000]  是活在今天
[00:09:50.000 --> 00:09:52.000]  望著將來
[00:09:52.000 --> 00:09:54.000]  是活在地上
[00:09:54.000 --> 00:09:57.000]  而望向天上和永恆
[00:09:57.000 --> 00:10:01.000]  是望著神的永恆角度來禱告
[00:10:03.000 --> 00:10:08.000]  我很認同包博士的這個看法
[00:10:08.000 --> 00:10:10.000]  因為跟著下面的經文
[00:10:10.000 --> 00:10:12.000]  是可以證實這一點的
[00:10:12.000 --> 00:10:16.000]  我們再看回六章
[00:10:16.000 --> 00:10:19.000]  馬太福音六章第九節
[00:10:19.000 --> 00:10:22.000]  所以你們禱告要這樣說
[00:10:22.000 --> 00:10:24.000]  我們在天上的符
[00:10:24.000 --> 00:10:27.000]  願人都尊你的名為聖
[00:10:27.000 --> 00:10:30.000]  首先看一下第一句
[00:10:31.000 --> 00:10:32.000]  我們要留意
[00:10:32.000 --> 00:10:35.000]  這裡說禱告要這樣說
[00:10:35.000 --> 00:10:38.000]  要這樣說
[00:10:38.000 --> 00:10:40.000]  這句話的意思是說
[00:10:40.000 --> 00:10:45.000]  我們要這樣的方式來禱告
[00:10:45.000 --> 00:10:48.000]  這句話並沒有說
[00:10:48.000 --> 00:10:51.000]  我們要為這些事情來禱告
[00:10:51.000 --> 00:10:55.000]  他強調的是要這樣說
[00:10:55.000 --> 00:10:58.000]  英文是How to pray
[00:10:59.000 --> 00:11:02.000]  他不是強調要為這些事情禱告
[00:11:02.000 --> 00:11:04.000]  不是What to pray
[00:11:04.000 --> 00:11:09.000]  雖然這裡跟著列出了六大項目
[00:11:09.000 --> 00:11:11.000]  作為禱告的內容
[00:11:11.000 --> 00:11:15.000]  但是目的不是要
[00:11:15.000 --> 00:11:17.000]  只是為這六樣東西禱告
[00:11:17.000 --> 00:11:21.000]  而是要用這樣的方式來禱告
[00:11:21.000 --> 00:11:26.000]  因為聖經還有很多地方
[00:11:26.000 --> 00:11:27.000]  很多地方吩咐我們
[00:11:27.000 --> 00:11:31.000]  要為很多其他的事情來禱告
[00:11:31.000 --> 00:11:33.000]  一定不會只有這六樣
[00:11:33.000 --> 00:11:37.000]  所以我們要學的是
[00:11:37.000 --> 00:11:39.000]  禱告的方式
[00:11:39.000 --> 00:11:45.000]  我們還有很多東西
[00:11:45.000 --> 00:11:47.000]  剛才說我們要為很多事情祈禱
[00:11:47.000 --> 00:11:50.000]  譬如我們要常常為
[00:11:50.000 --> 00:11:53.000]  神的國度求神
[00:11:53.000 --> 00:11:57.000]  差派更多的工人來做神的工作
[00:11:57.000 --> 00:11:58.000]  傳福音
[00:11:58.000 --> 00:11:59.000]  我們常常要求神
[00:11:59.000 --> 00:12:01.000]  讓我們有更多的屬靈恩賜
[00:12:01.000 --> 00:12:02.000]  才可以侍奉祂
[00:12:02.000 --> 00:12:05.000]  我們常常要彼此代求
[00:12:05.000 --> 00:12:08.000]  這些都是聖經吩咐我們要祈禱的
[00:12:08.000 --> 00:12:13.000]  所以我認為這句聖經
[00:12:13.000 --> 00:12:17.000]  是著重於禱告的方式和方向
[00:12:18.000 --> 00:12:23.000]  禱告要指向神的國度
[00:12:23.000 --> 00:12:30.000]  我們再看這節聖經的第二句
[00:12:30.000 --> 00:12:32.000]  我們在天上的父
[00:12:32.000 --> 00:12:36.000]  這是一個非常寶貴的啟示
[00:12:36.000 --> 00:12:40.000]  告訴我們神就是我們天上的父親
[00:12:40.000 --> 00:12:43.000]  舊約的人他們不知道
[00:12:43.000 --> 00:12:48.000]  和不敢稱神為他們的父親
[00:12:48.000 --> 00:12:50.000]  但現在耶穌告訴我們
[00:12:50.000 --> 00:12:53.000]  我們可以稱神為我們的父親
[00:12:53.000 --> 00:12:57.000]  你想想這是多大的恩典和榮耀
[00:12:57.000 --> 00:13:02.000]  當我們呼求神為我們的父親的時候
[00:13:02.000 --> 00:13:05.000]  我們就將關係拉近了很多
[00:13:05.000 --> 00:13:08.000]  也更加感受到神的愛
[00:13:11.000 --> 00:13:16.000]  我們的禱告需要指向神的國度
[00:13:16.000 --> 00:13:19.000]  是要向準神
[00:13:19.000 --> 00:13:26.000]  《主禱文》的內容有六大項目
[00:13:26.000 --> 00:13:28.000]  我們逐一來說說
[00:13:28.000 --> 00:13:32.000]  第一個項目
[00:13:32.000 --> 00:13:35.000]  願人都尊你的名為聖
[00:13:35.000 --> 00:13:39.000]  如何謂之尊父神的名為聖呢?
[00:13:40.000 --> 00:13:49.000]  首先將我們自己分別為聖給神
[00:13:49.000 --> 00:13:54.000]  即是說我們要過一個合神心意
[00:13:54.000 --> 00:13:57.000]  一個敬虔聖潔的生活
[00:13:57.000 --> 00:14:00.000]  以此去榮耀神
[00:14:00.000 --> 00:14:02.000]  而且求神使用我們
[00:14:02.000 --> 00:14:06.000]  透過我們能夠令更多的人
[00:14:06.000 --> 00:14:10.000]  亦都曉得尊神的名為聖
[00:14:10.000 --> 00:14:13.000]  如果我們這樣做
[00:14:13.000 --> 00:14:17.000]  我們就是能夠歸榮耀給神
[00:14:17.000 --> 00:14:23.000]  第二項是第十節
[00:14:23.000 --> 00:14:27.000]  願你的國降臨
[00:14:27.000 --> 00:14:32.000]  當越來越多人曉得將神的名分別為聖的時候
[00:14:32.000 --> 00:14:36.000]  我們便知道神的國一直擴展
[00:14:36.000 --> 00:14:46.000]  亦都是神救恩的範圍一直擴展
[00:14:46.000 --> 00:14:50.000]  神的國最終極
[00:14:50.000 --> 00:14:54.000]  最完全完滿降臨在地上
[00:14:54.000 --> 00:14:56.000]  是甚麼時候呢?
[00:14:56.000 --> 00:14:58.000]  是主再來的時候
[00:14:58.000 --> 00:15:01.000]  所以當我們去祈禱
[00:15:01.000 --> 00:15:03.000]  願你的國降臨的時候
[00:15:03.000 --> 00:15:06.000]  我們的心亦都要同時準備好
[00:15:06.000 --> 00:15:10.000]  我們是渴望主再來的那個時刻
[00:15:10.000 --> 00:15:13.000]  所以我們如果真心的時候
[00:15:13.000 --> 00:15:15.000]  我們不會埋怨
[00:15:15.000 --> 00:15:17.000]  當這一刻主再來的時候
[00:15:17.000 --> 00:15:18.000]  我們不要埋怨說
[00:15:18.000 --> 00:15:19.000]  哎呀!神呀!不要致
[00:15:19.000 --> 00:15:20.000]  我還未考試
[00:15:20.000 --> 00:15:22.000]  我還未拿到張證書
[00:15:22.000 --> 00:15:23.000]  神呀!我正在拍拖
[00:15:23.000 --> 00:15:24.000]  不要致
[00:15:24.000 --> 00:15:26.000]  神呀!我剛剛開始搞生意
[00:15:26.000 --> 00:15:28.000]  神呀!你不要來致
[00:15:28.000 --> 00:15:30.000]  如果我們這樣祈的時候
[00:15:30.000 --> 00:15:32.000]  而祈禱真的實現的時候
[00:15:32.000 --> 00:15:35.000]  我們便真的很開心
[00:15:35.000 --> 00:15:40.000]  這就是主教我們祈禱的中心思想
[00:15:40.000 --> 00:15:46.000]  我們真是渴望我們所說的
[00:15:46.000 --> 00:15:51.000]  我們是渴望主再來
[00:15:51.000 --> 00:15:56.000]  第三個項目
[00:15:56.000 --> 00:15:58.000]  願你的旨意行在地上
[00:15:58.000 --> 00:16:00.000]  如同行在天上
[00:16:00.000 --> 00:16:04.000]  願你的旨意行在地上
[00:16:04.000 --> 00:16:11.000]  Max他的名字叫做子行
[00:16:11.000 --> 00:16:15.000]  他今天第一次幫我們做詩琴
[00:16:15.000 --> 00:16:16.000]  我不知道他的名字
[00:16:16.000 --> 00:16:18.000]  是否取自這一節聖經
[00:16:18.000 --> 00:16:21.000]  或者神就藉著這一節聖經
[00:16:21.000 --> 00:16:24.000]  來鼓勵他好好侍奉
[00:16:26.000 --> 00:16:28.000]  神的旨意是包括
[00:16:28.000 --> 00:16:31.000]  神的旨意特別是在地上
[00:16:31.000 --> 00:16:33.000]  是包括要拯救世人
[00:16:33.000 --> 00:16:35.000]  是要世人行公義 施憐憫
[00:16:35.000 --> 00:16:38.000]  是要世人遵照他的吩咐
[00:16:38.000 --> 00:16:40.000]  那些道德標準
[00:16:40.000 --> 00:16:42.000]  各種對錯的標準 價值觀
[00:16:42.000 --> 00:16:44.000]  神要我們走出來
[00:16:44.000 --> 00:16:47.000]  要世人這樣做
[00:16:47.000 --> 00:16:49.000]  神要我們不斷傳福音
[00:16:49.000 --> 00:16:51.000]  直等到他來
[00:16:53.000 --> 00:16:56.000]  所有這些事都是他的旨意
[00:16:56.000 --> 00:16:58.000]  是要我們信徒去做的
[00:16:58.000 --> 00:17:03.000]  神還有很多其他的旨意
[00:17:03.000 --> 00:17:05.000]  都寫在聖經上
[00:17:05.000 --> 00:17:09.000]  如果我們要知道
[00:17:09.000 --> 00:17:10.000]  或者我們必須要知道
[00:17:10.000 --> 00:17:12.000]  神的旨意
[00:17:12.000 --> 00:17:15.000]  我們就需要勤讀聖經
[00:17:15.000 --> 00:17:19.000]  而且每天要去尋求神的旨意
[00:17:23.000 --> 00:17:25.000]  第四項
[00:17:25.000 --> 00:17:33.000]  第十一節
[00:17:33.000 --> 00:17:37.000]  我們日用的飲食
[00:17:37.000 --> 00:17:39.000]  今日賜給我們
[00:17:39.000 --> 00:17:44.000]  飲食這個字就是麵包這個字
[00:17:44.000 --> 00:17:48.000]  我們如果遵照這個聖經的吩咐
[00:17:48.000 --> 00:17:51.000]  我們是不是每天都要求神
[00:17:51.000 --> 00:17:53.000]  給我們今天有麵包吃呢?
[00:17:53.000 --> 00:17:58.000]  如果真的是這個意思
[00:17:58.000 --> 00:18:03.000]  所以當讀到這一節聖經的時候
[00:18:03.000 --> 00:18:05.000]  很多人就會認為
[00:18:05.000 --> 00:18:09.000]  主禱文是分兩部分的
[00:18:09.000 --> 00:18:11.000]  頭那三個項目
[00:18:11.000 --> 00:18:13.000]  就是為神
[00:18:13.000 --> 00:18:15.000]  或者是為神的國度來去求的
[00:18:15.000 --> 00:18:17.000]  而後面那三項
[00:18:17.000 --> 00:18:20.000]  是為自己的需要來去求的
[00:18:22.000 --> 00:18:24.000]  但是我認為
[00:18:24.000 --> 00:18:26.000]  如果這樣去看法
[00:18:26.000 --> 00:18:28.000]  這樣去分法
[00:18:28.000 --> 00:18:30.000]  我覺得會有些偏差
[00:18:30.000 --> 00:18:35.000]  是不夠完整去解釋這一段聖經
[00:18:35.000 --> 00:18:37.000]  沒錯
[00:18:37.000 --> 00:18:40.000]  主禱文是可以這樣去分成兩部分
[00:18:40.000 --> 00:18:43.000]  但是其實每一部分
[00:18:43.000 --> 00:18:45.000]  無論是從神的事情
[00:18:45.000 --> 00:18:47.000]  神的國度也好
[00:18:47.000 --> 00:18:50.000]  或者從我們人的需要這方面來看也好
[00:18:50.000 --> 00:18:53.000]  都是指向屬靈的事
[00:18:53.000 --> 00:18:55.000]  指向神的國度
[00:18:55.000 --> 00:18:59.000]  你要想一下
[00:18:59.000 --> 00:19:02.000]  如果我們真的按字面的意思來去做
[00:19:02.000 --> 00:19:04.000]  就是說要我們每天都去求
[00:19:04.000 --> 00:19:07.000]  那天要用的麵包
[00:19:07.000 --> 00:19:09.000]  我們一定會產生很大的
[00:19:09.000 --> 00:19:11.000]  或者會立刻有疑問
[00:19:11.000 --> 00:19:15.000]  因為前後左右的經文
[00:19:15.000 --> 00:19:17.000]  耶穌都告訴我們
[00:19:17.000 --> 00:19:23.000]  我們不要為這些日用所需的麵包來祈禱
[00:19:23.000 --> 00:19:25.000]  也經常說
[00:19:25.000 --> 00:19:29.000]  麵包不是最重要
[00:19:29.000 --> 00:19:32.000]  為什麼現在祂又說
[00:19:32.000 --> 00:19:35.000]  叫我們每天都去求麵包呢?
[00:19:35.000 --> 00:19:38.000]  那是不是又是自相矛盾呢?
[00:19:45.000 --> 00:19:47.000]  其實不是,我相信大家都猜到
[00:19:47.000 --> 00:19:50.000]  一定是我們對一些字、一些經文
[00:19:50.000 --> 00:19:52.000]  有些誤解
[00:19:52.000 --> 00:19:58.000]  我們需要知道
[00:19:58.000 --> 00:20:01.000]  當聖經提到麵包的時候
[00:20:01.000 --> 00:20:03.000]  在大多數的時候
[00:20:03.000 --> 00:20:05.000]  都是說屬靈的事情
[00:20:05.000 --> 00:20:07.000]  不是真的說麵包
[00:20:07.000 --> 00:20:10.000]  我們看看《馬太福音》四章四節
[00:20:10.000 --> 00:20:14.000]  《馬太福音》四章四節
[00:20:14.000 --> 00:20:15.000]  耶穌說
[00:20:15.000 --> 00:20:17.000]  人活著不是單靠食物
[00:20:17.000 --> 00:20:19.000]  食物那個字就是麵包
[00:20:19.000 --> 00:20:21.000]  人活著不是單靠麵包
[00:20:21.000 --> 00:20:23.000]  乃是靠神的話語
[00:20:23.000 --> 00:20:27.000]  能夠使人活著的
[00:20:27.000 --> 00:20:29.000]  不是地上的麵包
[00:20:29.000 --> 00:20:31.000]  是天上的麵包
[00:20:31.000 --> 00:20:32.000]  是耶穌基督
[00:20:32.000 --> 00:20:34.000]  是靈量
[00:20:34.000 --> 00:20:39.000]  《約翰福音》六章三十五節
[00:20:41.000 --> 00:20:45.000]  耶穌說「我就是生命之糧」
[00:20:45.000 --> 00:20:47.000]  這個「糧」字就是麵包
[00:20:47.000 --> 00:20:50.000]  耶穌基督說祂就是生命麵包
[00:20:50.000 --> 00:20:53.000]  「到我這裡來的必定不餓」
[00:20:53.000 --> 00:20:55.000]  麵包
[00:20:55.000 --> 00:20:56.000]  當然你會理解到
[00:20:56.000 --> 00:20:57.000]  在這裡來看
[00:20:57.000 --> 00:20:59.000]  麵包就是靈量
[00:20:59.000 --> 00:21:03.000]  還有
[00:21:03.000 --> 00:21:04.000]  最關鍵性的
[00:21:04.000 --> 00:21:05.000]  是因為有一個字
[00:21:05.000 --> 00:21:07.000]  就是日用那個字
[00:21:07.000 --> 00:21:09.000]  我們看回《馬太福音》六章
[00:21:09.000 --> 00:21:11.000]  十一節
[00:21:11.000 --> 00:21:14.000]  日用這個字
[00:21:14.000 --> 00:21:16.000]  是非常難以解釋的
[00:21:16.000 --> 00:21:18.000]  因為在原文上
[00:21:18.000 --> 00:21:20.000]  這個字也只是出現過一次
[00:21:20.000 --> 00:21:22.000]  所以學者也很難
[00:21:22.000 --> 00:21:25.000]  去斷定這個字實際的意思是什麼
[00:21:25.000 --> 00:21:32.000]  從世紀初的古教父
[00:21:32.000 --> 00:21:34.000]  中世紀的學者
[00:21:34.000 --> 00:21:37.000]  或者直到近代的學者
[00:21:37.000 --> 00:21:39.000]  他們的研究
[00:21:39.000 --> 00:21:42.000]  也是有不同的解釋
[00:21:42.000 --> 00:21:44.000]  日用這個字
[00:21:44.000 --> 00:21:46.000]  在原文的意思可以包括
[00:21:46.000 --> 00:21:50.000]  每天所用的
[00:21:50.000 --> 00:21:52.000]  就是日用
[00:21:52.000 --> 00:21:54.000]  英文是Daily
[00:21:54.000 --> 00:21:56.000]  或者可以解釋為
[00:21:56.000 --> 00:21:58.000]  明天所需要的
[00:21:58.000 --> 00:22:01.000]  Bread for tomorrow
[00:22:01.000 --> 00:22:05.000]  如果我們用明日這個解釋
[00:22:06.000 --> 00:22:08.000]  我們更加不可能是指
[00:22:08.000 --> 00:22:10.000]  地上的麵包
[00:22:10.000 --> 00:22:12.000]  為什麼?
[00:22:12.000 --> 00:22:15.000]  明天才要用的麵包
[00:22:15.000 --> 00:22:16.000]  我們今天就要扣
[00:22:16.000 --> 00:22:18.000]  你過不過分一點?
[00:22:18.000 --> 00:22:21.000]  那就更加違背耶穌基督的教訓
[00:22:21.000 --> 00:22:25.000]  如果是明天的時候
[00:22:25.000 --> 00:22:27.000]  指靈量是更加合理
[00:22:27.000 --> 00:22:29.000]  還有一個解釋
[00:22:29.000 --> 00:22:33.000]  是生存所需要的
[00:22:33.000 --> 00:22:36.000]  Necessary for existence
[00:22:36.000 --> 00:22:38.000]  如果這樣解釋
[00:22:38.000 --> 00:22:40.000]  更加是指靈量
[00:22:40.000 --> 00:22:43.000]  因為使人活著的
[00:22:43.000 --> 00:22:44.000]  不是麵包
[00:22:44.000 --> 00:22:46.000]  是神的話語
[00:22:46.000 --> 00:22:52.000]  解釋為生存所需要的
[00:22:52.000 --> 00:22:56.000]  更加蘊含了永恆的味道在裡面
[00:22:56.000 --> 00:23:02.000]  所以我對第十一節的領受就是這樣
[00:23:04.000 --> 00:23:07.000]  我們將來才可以
[00:23:07.000 --> 00:23:10.000]  嘗到那種永恆滿足
[00:23:10.000 --> 00:23:14.000]  神啊,今天就求祢讓我們嘗到
[00:23:14.000 --> 00:23:18.000]  這是對神的國度和永恆
[00:23:18.000 --> 00:23:21.000]  那種充滿渴求的表達
[00:23:21.000 --> 00:23:24.000]  是活在今天
[00:23:24.000 --> 00:23:25.000]  望著將來
[00:23:25.000 --> 00:23:27.000]  是活在地上
[00:23:27.000 --> 00:23:29.000]  望著天上和永恆
[00:23:29.000 --> 00:23:32.000]  是望著神的國度來禱告
[00:23:34.000 --> 00:23:35.000]  望著神的國度
[00:23:35.000 --> 00:23:38.000]  心裡就滿足喜樂
[00:23:38.000 --> 00:23:44.000]  第五行
[00:23:44.000 --> 00:23:46.000]  第十二節
[00:23:46.000 --> 00:23:48.000]  免我們的債
[00:23:48.000 --> 00:23:50.000]  如同我們免了人的債
[00:23:50.000 --> 00:23:53.000]  另外
[00:23:53.000 --> 00:23:56.000]  剛才我們有讀到
