
[00:00:00.000 --> 00:00:05.000]  這是最後一個講論天國人間第十
[00:08:51.000 --> 00:08:52.000]  好像給人一個感覺
[00:08:52.000 --> 00:08:54.000]  你不是很喜歡
[00:08:54.000 --> 00:08:56.000]  又或者你去看樓
[00:08:56.000 --> 00:08:57.000]  你都知道
[00:08:57.000 --> 00:08:59.000]  你表現得很喜歡
[00:08:59.000 --> 00:09:02.000]  他會站硬
[00:09:02.000 --> 00:09:06.000]  不可以跟他講價
[00:09:06.000 --> 00:09:08.000]  古代的人很渴望
[00:09:08.000 --> 00:09:11.000]  這個商人很渴望
[00:09:11.000 --> 00:09:13.000]  這顆珍珠
[00:09:13.000 --> 00:09:17.000]  珍珠有什麼用
[00:09:17.000 --> 00:09:20.000]  珍珠有什麼用
[00:09:20.000 --> 00:09:22.000]  對我們男人來說
[00:09:22.000 --> 00:09:24.000]  真的沒有什麼用
[00:09:24.000 --> 00:09:26.000]  弟兄姊妹你們有沒有珍珠
[00:09:26.000 --> 00:09:27.000]  姊妹
[00:09:27.000 --> 00:09:28.000]  不要弟兄
[00:09:28.000 --> 00:09:29.000]  弟兄不會帶珠
[00:09:29.000 --> 00:09:31.000]  我帶玉
[00:09:31.000 --> 00:09:33.000]  玉、石、鑽石都有
[00:09:33.000 --> 00:09:34.000]  珍珠
[00:09:34.000 --> 00:09:36.000]  今天我見到姊妹有
[00:09:36.000 --> 00:09:38.000]  因為她是主義性
[00:09:38.000 --> 00:09:39.000]  這樣都很漂亮
[00:09:39.000 --> 00:09:41.000]  主義性都這麼漂亮
[00:09:41.000 --> 00:09:47.000]  何妨貴價的珍珠
[00:09:47.000 --> 00:09:51.000]  她要變賣所有東西去買珍珠
[00:09:51.000 --> 00:09:52.000]  弟兄姊妹
[00:09:52.000 --> 00:09:54.000]  這個不是一個博弈裏面
[00:09:54.000 --> 00:09:56.000]  買賣的過程
[00:09:56.000 --> 00:09:57.000]  你應該有個表現
[00:09:57.000 --> 00:09:59.000]  你喜歡都可以賜你不利
[00:09:59.000 --> 00:10:02.000]  但方法要去買那個珍珠
[00:10:02.000 --> 00:10:03.000]  在土耳其
[00:10:03.000 --> 00:10:06.000]  我按女兒的所託
[00:10:06.000 --> 00:10:10.000]  我要幫她找些手信
[00:10:10.000 --> 00:10:13.000]  她是搜集國旗
[00:10:13.000 --> 00:10:16.000]  國旗
[00:10:16.000 --> 00:10:18.000]  她到處去找國旗
[00:10:18.000 --> 00:10:19.000]  我到處都見到
[00:10:19.000 --> 00:10:22.000]  難道拿了人家的國旗出來都不行嗎
[00:10:22.000 --> 00:10:24.000]  到處都見到
[00:10:24.000 --> 00:10:25.000]  我幫她找
[00:10:25.000 --> 00:10:26.000]  去到一個禮物店
[00:10:26.000 --> 00:10:28.000]  我問有沒有國旗
[00:10:28.000 --> 00:10:29.000]  有
[00:10:29.000 --> 00:10:31.000]  拿出來
[00:10:31.000 --> 00:10:32.000]  導遊就告訴我們
[00:10:32.000 --> 00:10:34.000]  你買東西要講價
[00:10:34.000 --> 00:10:35.000]  但你講了價出來
[00:10:35.000 --> 00:10:36.000]  你就要買
[00:10:36.000 --> 00:10:39.000]  你不可以走
[00:10:39.000 --> 00:10:41.000]  去那個禮品店
[00:10:41.000 --> 00:10:43.000]  大街上的禮品店
[00:10:43.000 --> 00:10:44.000]  有沒有國旗
[00:10:44.000 --> 00:10:44.000]  有
[00:10:44.000 --> 00:10:45.000]  拿出來
[00:10:45.000 --> 00:10:46.000]  多少錢
[00:10:46.000 --> 00:10:48.000]  18元
[00:10:48.000 --> 00:10:50.000]  土耳其的錢
[00:10:50.000 --> 00:10:52.000]  等於港幣90元
[00:10:52.000 --> 00:10:54.000]  一對五
[00:10:54.000 --> 00:10:58.000]  一塊布
[00:10:58.000 --> 00:10:59.000]  是我的女兒喜歡
[00:10:59.000 --> 00:11:00.000]  不是我喜歡
[00:11:00.000 --> 00:11:02.000]  我當然要跟她說
[00:11:02.000 --> 00:11:05.000]  18元
[00:11:05.000 --> 00:11:08.000]  開價
[00:11:08.000 --> 00:11:11.000]  你猜牧師說要多少錢
[00:11:11.000 --> 00:11:13.000]  8元
[00:11:13.000 --> 00:11:14.000]  8元都便宜很多
[00:11:14.000 --> 00:11:15.000]  開天殺價
[00:11:15.000 --> 00:11:16.000]  落地還錢
[00:11:16.000 --> 00:11:18.000]  8元
[00:11:18.000 --> 00:11:20.000]  那個女戰員
[00:11:20.000 --> 00:11:22.000]  瞄一瞄我
[00:11:22.000 --> 00:11:23.000]  沒有誠意
[00:11:23.000 --> 00:11:24.000]  你講下多少
[00:11:24.000 --> 00:11:25.000]  我說8元
[00:11:25.000 --> 00:11:26.000]  她就不買了
[00:11:26.000 --> 00:11:27.000]  收起來
[00:11:27.000 --> 00:11:29.000]  她可能覺得我沒有誠意
[00:11:29.000 --> 00:11:30.000]  如果你打個八折
[00:11:30.000 --> 00:11:31.000]  更好12元
[00:11:31.000 --> 00:11:33.000]  或者多一點
[00:11:33.000 --> 00:11:35.000]  她又不跟我說
[00:11:35.000 --> 00:11:36.000]  我就走
[00:11:36.000 --> 00:11:37.000]  真的走
[00:11:37.000 --> 00:11:38.000]  我不是假走
[00:11:38.000 --> 00:11:41.000]  有些人假走回來再買
[00:11:43.000 --> 00:11:45.000]  所以旅途的行程
[00:11:45.000 --> 00:11:46.000]  去到伊斯坦堡
[00:11:46.000 --> 00:11:49.000]  就是要想著去找國旗
[00:11:49.000 --> 00:11:51.000]  最後在夜晚
[00:11:51.000 --> 00:11:53.000]  又跟師母出去逛街的時候
[00:11:53.000 --> 00:11:56.000]  其實那時四五點都已經夜晚
[00:11:56.000 --> 00:11:58.000]  我們吃完晚飯再下去
[00:11:58.000 --> 00:12:05.000]  土耳其人很喜歡叫你買東西
[00:12:05.000 --> 00:12:07.000]  到處都叫你要幫他買東西
[00:12:07.000 --> 00:12:09.000]  你哪裏來的
[00:12:09.000 --> 00:12:11.000]  剛剛好
[00:12:11.000 --> 00:12:13.000]  他認我韓國人
[00:12:13.000 --> 00:12:14.000]  他認我韓國人
[00:12:14.000 --> 00:12:15.000]  我不是
[00:12:15.000 --> 00:12:17.000]  Hong Kong Chinese
[00:12:17.000 --> 00:12:21.000]  我說有沒有國旗
[00:12:21.000 --> 00:12:23.000]  有
[00:12:23.000 --> 00:12:25.000]  找我笨
[00:12:25.000 --> 00:12:26.000]  進去
[00:12:26.000 --> 00:12:28.000]  給有國旗的T恤
[00:12:28.000 --> 00:12:29.000]  我不是我要國旗
[00:12:29.000 --> 00:12:30.000]  給國旗的T恤
[00:12:30.000 --> 00:12:31.000]  給國旗的碟
[00:12:31.000 --> 00:12:32.000]  紀念碟
[00:12:32.000 --> 00:12:33.000]  有國旗的
[00:12:33.000 --> 00:12:34.000]  我不是我要國旗
[00:12:34.000 --> 00:12:37.000]  去另外一間店舖的同行
[00:12:37.000 --> 00:12:38.000]  我有國旗
[00:12:38.000 --> 00:12:41.000]  馬上就拿了國旗給我
[00:12:41.000 --> 00:12:44.000]  有竹
[00:12:44.000 --> 00:12:46.000]  拿了國旗給我
[00:12:46.000 --> 00:12:47.000]  我問多少錢
[00:12:47.000 --> 00:12:49.000]  十元
[00:12:49.000 --> 00:12:52.000]  十元貴
[00:12:52.000 --> 00:12:54.000]  這次我說七元
[00:12:54.000 --> 00:12:55.000]  最緊要你高興
[00:12:55.000 --> 00:12:57.000]  就七元
[00:12:57.000 --> 00:13:00.000]  不是真的喜歡就可以說
[00:13:00.000 --> 00:13:01.000]  如果我真的喜歡
[00:13:01.000 --> 00:13:02.000]  幾元說來幹什麼
[00:13:02.000 --> 00:13:04.000]  不過姐妹你要明白
[00:13:04.000 --> 00:13:06.000]  講的過程有成功感
[00:13:06.000 --> 00:13:08.000]  姐妹是不是
[00:13:08.000 --> 00:13:10.000]  你去西洋菜南街
[00:13:10.000 --> 00:13:11.000]  你去深圳
[00:13:11.000 --> 00:13:12.000]  你講價贏了
[00:13:12.000 --> 00:13:14.000]  你覺得那個成功感
[00:13:14.000 --> 00:13:17.000]  在於那個貨物本身
[00:13:17.000 --> 00:13:18.000]  很有成功
[00:13:18.000 --> 00:13:20.000]  講價成功
[00:13:20.000 --> 00:13:22.000]  丁姐妹尋找珍珠就不是
[00:13:22.000 --> 00:13:23.000]  這個商人
[00:13:23.000 --> 00:13:24.000]  他去找珠
[00:13:24.000 --> 00:13:27.000]  找到這個珍珠
[00:13:27.000 --> 00:13:30.000]  他就變賣一切所有的
[00:13:30.000 --> 00:13:32.000]  要去買
[00:13:32.000 --> 00:13:33.000]  丁姐妹
[00:13:33.000 --> 00:13:35.000]  什麼是珍珠
[00:13:35.000 --> 00:13:37.000]  在舊約裡面
[00:13:37.000 --> 00:13:39.000]  只是出現過一次
[00:13:39.000 --> 00:13:42.000]  一百幾二十八章十八節
[00:13:42.000 --> 00:13:47.000]  他說智慧的價值勝過珍珠
[00:13:47.000 --> 00:13:52.000]  智慧的價值勝過珍珠
[00:13:52.000 --> 00:13:55.000]  在另一段聖經裡面
[00:13:55.000 --> 00:13:57.000]  其實都有提過一點點
[00:13:57.000 --> 00:13:59.000]  但是不是完全相近
[00:13:59.000 --> 00:14:02.000]  在《出埃及記》的十九章的第五節
[00:14:02.000 --> 00:14:05.000]  他說萬民中
[00:14:05.000 --> 00:14:08.000]  萬民中屬我的子民
[00:14:08.000 --> 00:14:11.000]  你們這些領先的民要作我的子民
[00:14:11.000 --> 00:14:12.000]  另外一個翻譯就是說
[00:14:12.000 --> 00:14:19.000]  是我寶貴的產業
[00:14:19.000 --> 00:14:20.000]  珍珠在這百幾章
[00:14:20.000 --> 00:14:21.000]  不是講熱血聯盟
[00:14:21.000 --> 00:14:22.000]  但是講珍貴
[00:14:22.000 --> 00:14:24.000]  什麼是珍貴
[00:14:24.000 --> 00:14:29.000]  智慧勝過珍珠
[00:14:29.000 --> 00:14:30.000]  丁姐妹
[00:14:30.000 --> 00:14:34.000]  一切在我們眼中都有一個貨物
[00:14:34.000 --> 00:14:38.000]  都有一個我們認為是貴重的表達
[00:14:38.000 --> 00:14:41.000]  此刻主耶穌是和一群門徒說
[00:14:41.000 --> 00:14:44.000]  讓他們先上去集中
[00:14:44.000 --> 00:14:46.000]  就是他們不期而遇
[00:14:46.000 --> 00:14:50.000]  這個人 鋤地的人去找到寶藏
[00:14:50.000 --> 00:14:52.000]  這次是說一個商人
[00:14:52.000 --> 00:14:54.000]  他千方百計
[00:14:54.000 --> 00:14:56.000]  同一生的精力都要找珍珠
[00:14:56.000 --> 00:14:58.000]  在這一刻找到
[00:14:58.000 --> 00:14:59.000]  一個是不期而遇
[00:14:59.000 --> 00:15:01.000]  一個是苦苦追尋
[00:15:01.000 --> 00:15:03.000]  搜尋
[00:15:03.000 --> 00:15:06.000]  丁姐妹
[00:15:06.000 --> 00:15:10.000]  主耶穌要問我們
[00:15:10.000 --> 00:15:13.000]  問我們這一群熟悉祂的人
[00:15:13.000 --> 00:15:15.000]  在祂的眼中
[00:15:15.000 --> 00:15:20.000]  我們都是祂的珍寶
[00:15:20.000 --> 00:15:22.000]  早前有姐妹跟我說
[00:15:22.000 --> 00:15:25.000]  牧師入天國
[00:15:25.000 --> 00:15:27.000]  好像寶貝
[00:15:27.000 --> 00:15:31.000]  寶貝是什麼?
[00:15:31.000 --> 00:15:33.000]  我說你下午聽吧
[00:15:33.000 --> 00:15:35.000]  聽我說一句
[00:15:35.000 --> 00:15:38.000]  接著她加一句
[00:15:38.000 --> 00:15:41.000]  Baby就是寶貝
[00:15:41.000 --> 00:15:45.000]  我的子女就是我的寶貝
[00:15:45.000 --> 00:15:46.000]  這個翻譯不錯
[00:15:46.000 --> 00:15:48.000]  Baby就是寶貝
[00:15:48.000 --> 00:15:51.000]  丁姐妹寶貝兩個字是什麼?
[00:15:51.000 --> 00:15:54.000]  都有個貝殼的貝字
[00:15:54.000 --> 00:15:56.000]  去做那個表達
[00:15:56.000 --> 00:16:00.000]  原來古代的社會是珍珠貝殼
[00:16:00.000 --> 00:16:06.000]  是可以作為一個貨材去使用
[00:16:06.000 --> 00:16:08.000]  在我們的生活裏面
[00:16:08.000 --> 00:16:14.000]  我們怎樣看我們在地上認為是珍貴的東西
[00:16:14.000 --> 00:16:19.000]  丁姐妹還是問你有什麼收藏?
[00:16:19.000 --> 00:16:21.000]  在年輕的時代
[00:16:21.000 --> 00:16:22.000]  我在七十年代
[00:16:22.000 --> 00:16:23.000]  現在我還謹慎之為
[00:16:23.000 --> 00:16:29.000]  七十年代我開始收藏地下鐵路的門票
[00:16:29.000 --> 00:16:31.000]  地下鐵路的門票你們能收藏嗎?
[00:16:31.000 --> 00:16:33.000]  農曆年就有了
[00:16:33.000 --> 00:16:37.000]  我們在年輕的時候
[00:16:37.000 --> 00:16:39.000]  喜歡收藏很多東西
[00:16:39.000 --> 00:16:43.000]  有些人有一種手習狂去收藏
[00:16:43.000 --> 00:16:47.000]  其中一樣我去收藏地鐵票
[00:16:47.000 --> 00:16:54.000]  這本地鐵票滿了 很漂亮
[00:16:54.000 --> 00:16:56.000]  不見了
[00:16:56.000 --> 00:16:59.000]  耿耿於懷
[00:16:59.000 --> 00:17:01.000]  不見了
[00:17:01.000 --> 00:17:03.000]  不見了的東西就耿耿於懷
[00:17:03.000 --> 00:17:05.000]  到現在都找不到
[00:17:05.000 --> 00:17:06.000]  但已經交錯了
[00:17:06.000 --> 00:17:08.000]  當然有些人拿了
[00:17:08.000 --> 00:17:14.000]  祝福他吧
[00:17:14.000 --> 00:17:17.000]  但當你人生中有一樣事情
[00:17:17.000 --> 00:17:18.000]  你認為重要的時候
[00:17:18.000 --> 00:17:21.000]  你願意付出你所珍貴的
[00:17:21.000 --> 00:17:26.000]  所擁有的就去換取
[00:17:26.000 --> 00:17:29.000]  我曾經提過我結婚的日子
[00:17:29.000 --> 00:17:34.000]  我1987年1月1日結婚
[00:17:34.000 --> 00:17:36.000]  神學畢業是半年左右
[00:17:36.000 --> 00:17:38.000]  神學畢業半年左右哪有儲錢
[00:17:38.000 --> 00:17:42.000]  儲不到錢
[00:17:42.000 --> 00:17:46.000]  讀完神學教會支持
[00:17:46.000 --> 00:17:49.000]  大學畢業做兩年工作又儲不到很多錢
[00:17:49.000 --> 00:17:52.000]  油都花光了 買了書
[00:17:52.000 --> 00:17:55.000]  結婚了
[00:17:55.000 --> 00:17:57.000]  在那個年代結婚都不需要很多錢
[00:17:57.000 --> 00:17:58.000]  其實很坦白說
[00:17:58.000 --> 00:18:01.000]  結婚都是封建留人
[00:18:01.000 --> 00:18:04.000]  最終我都沒有怎樣擺酒
[00:18:04.000 --> 00:18:08.000]  幾位請家人或自親的朋友吃飯
[00:18:08.000 --> 00:18:11.000]  但是都已經要用錢
[00:18:11.000 --> 00:18:14.000]  怎樣籌?
[00:18:14.000 --> 00:18:16.000]  不可以跟別人借那麼多
[00:18:16.000 --> 00:18:19.000]  都有借 但不可以借那麼多
