
[00:00:00.000 --> 00:00:02.960]  各位早安 願你平安
[00:06:55.440 --> 00:07:00.080]  然後將那不屬利美人的藩民納為祭司
[00:07:00.080 --> 00:07:04.440]  祭司按照摩西的律法規矩
[00:07:04.440 --> 00:07:06.840]  一定要利美人才可以擔當
[00:07:06.840 --> 00:07:08.280]  他沒有利美人
[00:07:08.280 --> 00:07:08.880]  隨便吧
[00:07:08.880 --> 00:07:11.040]  總之找到人擔當就擔當
[00:07:11.040 --> 00:07:14.240]  伯特利的祭司就在伯特利裡面
[00:07:14.240 --> 00:07:17.800]  服侍金牛毒的偶像
[00:07:17.800 --> 00:07:20.280]  然後帶領以色列人做敬拜的工作
[00:07:20.280 --> 00:07:22.640]  所以我們看回祭司亞馬祭
[00:07:22.640 --> 00:07:24.680]  他形容他是伯特利的祭司
[00:07:24.680 --> 00:07:28.600]  他就在伯特利這個地方裡面
[00:07:28.600 --> 00:07:31.920]  服侍金牛毒的殿裡面一切的祭司
[00:07:31.920 --> 00:07:35.360]  並且他應該不是利美人
[00:07:35.360 --> 00:07:37.520]  按照這樣的分析
[00:07:37.520 --> 00:07:40.240]  他的職權又如何呢?
[00:07:40.240 --> 00:07:46.800]  我們解經家參照耶利米書二章一至二節
[00:07:46.800 --> 00:07:49.520]  耶利米書講到有一個祭司
[00:07:49.520 --> 00:07:53.080]  叫做音墨的兒子巴斯胡爾
[00:07:53.080 --> 00:07:55.480]  他做了耶和華的殿的總管
[00:07:55.480 --> 00:07:58.600]  他曾經聽到耶利米這樣說預言
[00:07:58.600 --> 00:07:59.960]  他就打耶利米
[00:07:59.960 --> 00:08:02.120]  然後將他拉去坐牢
[00:08:02.120 --> 00:08:03.720]  所以解經家就認為
[00:08:03.720 --> 00:08:05.440]  當時阿摩西的時候
[00:08:05.440 --> 00:08:07.240]  這個祭司亞馬祭
[00:08:07.240 --> 00:08:08.720]  他可能比較高級一點
[00:08:08.720 --> 00:08:12.040]  甚至可能是擔當做耶和華的殿的總管
[00:08:12.040 --> 00:08:14.720]  因為他可以去皇帝裡面接見
[00:08:14.720 --> 00:08:15.720]  求訴
[00:08:15.720 --> 00:08:16.760]  然後交代事件
[00:08:16.760 --> 00:08:19.440]  然後有權力去捉人
[00:08:19.440 --> 00:08:22.520]  他就是擔當這樣的角色
[00:08:22.520 --> 00:08:25.240]  甚至他就很不客氣對先知說
[00:08:25.240 --> 00:08:27.320]  叫先知阿摩西你走
[00:08:27.320 --> 00:08:30.160]  不要在這個地方裡面說上帝的話
[00:08:30.160 --> 00:08:33.880]  我們大概了解到這個亞馬祭的情況
[00:08:33.880 --> 00:08:37.560]  亞馬祭和先知阿摩西
[00:08:37.560 --> 00:08:39.640]  他們發生了一件什麼事情呢?
[00:08:39.640 --> 00:08:41.040]  在經文裡面說
[00:08:41.040 --> 00:08:46.000]  在經文裡面
[00:08:46.000 --> 00:08:48.200]  七章的十到十三節
[00:08:48.200 --> 00:08:49.280]  我再讀一次
[00:08:49.280 --> 00:08:51.520]  巴特里的祭司亞馬祭
[00:08:51.520 --> 00:08:55.240]  打發人到以色列王耶羅伯安那裡說
[00:08:55.240 --> 00:08:58.960]  阿摩西在以色列家中圖謀背叛你
[00:08:58.960 --> 00:09:00.080]  他所說的話
[00:09:00.080 --> 00:09:01.760]  這國擔當不了
[00:09:01.760 --> 00:09:04.560]  因為阿摩西如此說
[00:09:04.560 --> 00:09:06.720]  耶羅伯安必被刀殺
[00:09:06.720 --> 00:09:10.080]  以色列民定被擄離開本地
[00:09:10.080 --> 00:09:13.480]  亞馬祭就去找皇帝跟他說
[00:09:13.480 --> 00:09:17.120]  先知阿摩西背叛你圖謀你
[00:09:17.120 --> 00:09:18.960]  說了一些不應該說的話
[00:09:18.960 --> 00:09:20.360]  說了些什麼話呢?
[00:09:20.360 --> 00:09:21.760]  第十一節
[00:09:21.760 --> 00:09:23.760]  他就複述阿摩西這麼說
[00:09:23.760 --> 00:09:24.440]  他說
[00:09:24.440 --> 00:09:26.360]  阿摩西昨天這麼說
[00:09:26.360 --> 00:09:27.200]  耶羅伯安
[00:09:27.200 --> 00:09:28.520]  就是當時的皇帝
[00:09:28.520 --> 00:09:29.760]  會被刀殺
[00:09:29.760 --> 00:09:31.160]  就是會被人殺死
[00:09:31.160 --> 00:09:33.640]  以色列民會被擄離開本地
[00:09:33.640 --> 00:09:36.200]  整個以色列國就會被俘去擄地方
[00:09:36.200 --> 00:09:37.920]  離開這個地方
[00:09:37.920 --> 00:09:39.600]  在歷史上是否正確呢?
[00:09:39.600 --> 00:09:41.080]  是正確的
[00:09:41.080 --> 00:09:43.360]  先知阿摩西說的是真實的
[00:09:43.360 --> 00:09:44.200]  不過問題是
[00:09:44.200 --> 00:09:46.680]  當時亞馬祭聽到是否開心
[00:09:46.680 --> 00:09:48.000]  如果你做皇帝
[00:09:48.000 --> 00:09:49.440]  你聽到是否開心呢?
[00:09:49.440 --> 00:09:52.480]  當時國家正是最興盛的時候
[00:09:52.480 --> 00:09:54.480]  版圖也擴大了很多
[00:09:54.480 --> 00:09:57.000]  你現在告訴我我會被殺
[00:09:57.000 --> 00:09:58.000]  甚至
[00:09:58.000 --> 00:09:59.560]  這個國家會被擄
[00:09:59.560 --> 00:10:00.880]  就是敗亡
[00:10:00.880 --> 00:10:02.560]  有沒有可能他接受得到呢?
[00:10:02.560 --> 00:10:04.560]  可能當時來說你也接受不了
[00:10:04.560 --> 00:10:06.200]  就是說你覺得香港現在很興盛
[00:10:06.200 --> 00:10:06.880]  突然間說
[00:10:06.880 --> 00:10:08.560]  不知道一段時間後香港會被擄
[00:10:08.560 --> 00:10:10.520]  沒可能接受得到
[00:10:10.520 --> 00:10:13.520]  最糟糕的就是由南國而來的先知
[00:10:13.520 --> 00:10:15.120]  不是北國裡面的先知
[00:10:15.120 --> 00:10:16.800]  由南國而來的先知
[00:10:16.800 --> 00:10:18.760]  向北國的皇帝說你會被殺
[00:10:18.760 --> 00:10:20.240]  然後國家被擄
[00:10:20.240 --> 00:10:21.600]  氣氛也不是很順
[00:10:21.600 --> 00:10:22.640]  假如比喻
[00:10:22.640 --> 00:10:24.960]  今天台灣有一個先知去大陸說
[00:10:24.960 --> 00:10:26.880]  跟掌權者說
[00:10:26.880 --> 00:10:27.800]  你要死的
[00:10:27.800 --> 00:10:29.480]  然後你國會傾亡的
[00:10:29.480 --> 00:10:30.680]  有沒有人接受呢?
[00:10:30.680 --> 00:10:31.680]  沒有人接受
[00:10:31.680 --> 00:10:32.600]  還會什麼呢?
[00:10:32.600 --> 00:10:34.160]  追殺你
[00:10:34.160 --> 00:10:36.600]  於是那個亞馬遮
[00:10:36.600 --> 00:10:40.160]  就去恐嚇當時的先知
[00:10:40.160 --> 00:10:41.160]  阿摩斯
[00:10:41.160 --> 00:10:45.800]  第十二節這麼說
[00:10:45.800 --> 00:10:47.320]  他對阿摩斯這麼說
[00:10:47.320 --> 00:10:48.400]  你這個先見
[00:10:48.400 --> 00:10:50.000]  先見就是先知的舊名
[00:10:50.000 --> 00:10:51.560]  你要逃去猶大
[00:10:51.560 --> 00:10:53.440]  就是叫他回猶大南國的地方
[00:10:53.440 --> 00:10:57.080]  就是那裡的生活戶口
[00:10:57.080 --> 00:10:58.440]  那裡講了寓言
[00:10:58.440 --> 00:11:01.120]  就不要在伯特利再講寓言
[00:11:01.120 --> 00:11:03.280]  因為這裡有王的聖所
[00:11:03.280 --> 00:11:06.040]  有王的宮殿
[00:11:06.040 --> 00:11:08.000]  在這裡我們看到
[00:11:08.000 --> 00:11:11.760]  亞馬遮是怎麼看先知的工作角色
[00:11:11.760 --> 00:11:17.040]  首先他就跟先知說你走吧
[00:11:17.040 --> 00:11:18.720]  其實你是來謀生的
[00:11:18.720 --> 00:11:20.560]  你最好就回到南國裡面
[00:11:20.560 --> 00:11:21.560]  那個是你的地方
[00:11:21.560 --> 00:11:22.480]  來謀生
[00:11:22.480 --> 00:11:23.400]  那裡講寓言
[00:11:23.400 --> 00:11:24.880]  就不要來到伯特利
[00:11:24.880 --> 00:11:26.600]  就是這裡北角的地方
[00:11:26.600 --> 00:11:27.840]  因為他告訴你
[00:11:27.840 --> 00:11:30.760]  在北角裡面有王的聖所
[00:11:30.760 --> 00:11:32.080]  和王的宮殿
[00:11:32.080 --> 00:11:33.920]  在亞馬遮心目中
[00:11:33.920 --> 00:11:35.520]  做先知的工作
[00:11:35.520 --> 00:11:36.320]  就是一個什麼?
[00:11:36.320 --> 00:11:38.800]  謀生的工作
[00:11:38.800 --> 00:11:39.840]  戶口而已
[00:11:39.840 --> 00:11:41.640]  是謀生的
[00:11:41.640 --> 00:11:43.880]  你現在來到這個地方裡面
[00:11:43.880 --> 00:11:45.920]  你不知道這個地方裡面有什麼?
[00:11:45.920 --> 00:11:47.480]  有王的聖所
[00:11:47.480 --> 00:11:48.800]  有王的宮殿
[00:11:48.800 --> 00:11:51.480]  知不知道他想說什麼?
[00:11:51.480 --> 00:11:53.000]  客觀地真的有王的聖所
[00:11:53.000 --> 00:11:53.920]  有王的殿
[00:11:53.920 --> 00:11:54.440]  他想告訴你
[00:11:54.440 --> 00:11:56.400]  這個是王的地盤
[00:11:56.400 --> 00:11:57.800]  地盤來的
[00:11:57.800 --> 00:12:00.160]  你在這裡說這些話
[00:12:00.160 --> 00:12:01.880]  你是很不會做的
[00:12:01.880 --> 00:12:02.440]  就是說
[00:12:02.440 --> 00:12:03.400]  你來這裡打工
[00:12:03.400 --> 00:12:04.720]  你要跟這裡的規矩
[00:12:04.720 --> 00:12:05.600]  做事情
[00:12:05.600 --> 00:12:07.400]  這裡不是你的地盤
[00:12:07.400 --> 00:12:08.520]  這裡是王的地盤
[00:12:08.520 --> 00:12:11.160]  所以你應該會做了
[00:12:11.160 --> 00:12:13.360]  怎麼會做呢?
[00:12:13.360 --> 00:12:16.880]  其實這番話是暗示或者警告阿摩斯
[00:12:16.880 --> 00:12:19.240]  不要說之前說的話
[00:12:19.240 --> 00:12:20.600]  就好像
[00:12:20.600 --> 00:12:21.720]  如果你要會做的話
[00:12:21.720 --> 00:12:25.320]  就好像我們中國以前的宮廷片
[00:12:25.320 --> 00:12:28.080]  要看一些太監或者神智
[00:12:28.080 --> 00:12:32.080]  他很懂得我們說揣摩主子的心意
[00:12:32.080 --> 00:12:34.800]  他說這些話原來是這個意思
[00:12:34.800 --> 00:12:35.720]  知道這個意思
[00:12:35.720 --> 00:12:36.920]  就做他的意思
[00:12:36.920 --> 00:12:38.360]  這些就是中國
[00:12:38.360 --> 00:12:41.840]  其實在皇帝身邊的神智也很懂得
[00:12:41.840 --> 00:12:44.480]  要揣摩皇帝的心意
[00:12:44.480 --> 00:12:47.320]  走皇帝喜歡走的事情
[00:12:47.320 --> 00:12:48.920]  做皇帝想做的事情
[00:12:48.920 --> 00:12:50.280]  你就可以生存得到
[00:12:50.280 --> 00:12:52.040]  也可以生活得到
[00:12:52.040 --> 00:12:54.040]  甚至賺到錢
[00:12:54.040 --> 00:12:57.720]  亞瑪姐就跟先知說
[00:12:57.720 --> 00:12:59.560]  其實你是在這裡謀生的
[00:12:59.560 --> 00:13:02.280]  你謀生就懂得在這個地方裡面
[00:13:02.280 --> 00:13:04.400]  跟我們這個地方的潛規則
[00:13:04.400 --> 00:13:06.000]  行規做事情
[00:13:06.000 --> 00:13:08.000]  說皇帝喜歡說的話
[00:13:08.000 --> 00:13:09.640]  做皇帝想你要做的事情
[00:13:09.640 --> 00:13:10.840]  那你就可以生存
[00:13:10.840 --> 00:13:12.440]  如果不是的話你就要走了
[00:13:12.440 --> 00:13:13.520]  趕他走
[00:13:13.520 --> 00:13:14.720]  這樣子
[00:13:14.720 --> 00:13:17.880]  其實這一種
[00:13:17.880 --> 00:13:19.880]  亞瑪姐的工作觀
[00:13:19.880 --> 00:13:23.120]  如果是用現代版的話
[00:13:23.120 --> 00:13:26.280]  亞瑪姐現代版來說
[00:13:26.280 --> 00:13:30.240]  有時候我們要看著上司的要求
[00:13:30.240 --> 00:13:31.440]  看著上司的想法
[00:13:31.440 --> 00:13:32.640]  怎樣去做事情
[00:13:32.640 --> 00:13:34.640]  這樣也不是錯的
[00:13:34.640 --> 00:13:36.960]  因為我們也是謀生
[00:13:36.960 --> 00:13:38.000]  也要賺錢的
[00:13:38.000 --> 00:13:39.360]  上司有這樣的要求
[00:13:39.360 --> 00:13:40.360]  有這樣的指示
[00:13:40.360 --> 00:13:42.960]  你也要跟著去做
[00:13:42.960 --> 00:13:45.800]  但是如果是這樣的工作觀
[00:13:45.800 --> 00:13:47.240]  進一步會帶來
[00:13:47.240 --> 00:13:49.680]  其實如果我真的為了賺錢的時候
[00:13:49.680 --> 00:13:51.760]  我當然是希望賺錢好一點
[00:13:51.760 --> 00:13:53.760]  可能我在工作上的要求
[00:13:53.760 --> 00:13:55.360]  我會要求多一點什麼呢?
[00:13:55.360 --> 00:13:58.160]  我會考慮待遇是什麼呢?
[00:13:58.160 --> 00:14:00.560]  可能我希望人工高一點
[00:14:00.560 --> 00:14:01.800]  反正也是賺錢的
[00:14:01.800 --> 00:14:04.400]  我當然是找一個地方賺錢
[00:14:04.400 --> 00:14:05.440]  賺得多一點
[00:14:05.440 --> 00:14:08.000]  或者福利會好一點
[00:14:08.000 --> 00:14:10.520]  或者有前途
[00:14:10.520 --> 00:14:12.360]  有晉升的機會
[00:14:12.360 --> 00:14:14.400]  工作環境比較舒適一點
[00:14:14.400 --> 00:14:16.480]  安全一點
[00:14:16.480 --> 00:14:18.040]  我們就在這裡工作
[00:14:18.040 --> 00:14:19.720]  我還會留在這裡做久一點
[00:14:19.720 --> 00:14:21.600]  因為各方面都好
[00:14:21.600 --> 00:14:23.440]  但是如果一般般的時候
[00:14:23.440 --> 00:14:24.920]  因為是賺錢的
[00:14:24.920 --> 00:14:26.680]  賺錢我就會去別的地方
[00:14:26.680 --> 00:14:28.480]  另謀高就
[00:14:28.480 --> 00:14:30.240]  這個從職業角度來看
[00:14:30.240 --> 00:14:31.560]  其實也沒有錯的
[00:14:31.560 --> 00:14:33.080]  也是很合宜的
[00:14:33.080 --> 00:14:34.640]  我們也是需要生活的
[00:14:34.640 --> 00:14:36.760]  所以可能我們的工作上的要求
[00:14:36.760 --> 00:14:38.080]  也會有這樣的考慮
[00:14:38.080 --> 00:14:39.040]  這個不是錯的
[00:14:39.040 --> 00:14:40.920]  因為這個是一個生存
[00:14:40.920 --> 00:14:42.920]  有時候我們也需要這樣想
[00:14:42.920 --> 00:14:46.960]  這個就是亞馬遜的工作觀的現代版
[00:14:46.960 --> 00:14:48.960]  但是對於亞摩斯來說
[00:14:48.960 --> 00:14:51.160]  亞摩斯又會是怎麼樣呢?
[00:14:51.160 --> 00:14:52.880]  亞摩斯的工作觀
[00:14:52.880 --> 00:14:57.080]  亞摩斯的工作觀就不同了
[00:14:57.080 --> 00:15:01.160]  在這裡我先讀回第十四節到第十五節
[00:15:01.160 --> 00:15:02.560]  亞摩斯對亞馬遜說
[00:15:02.560 --> 00:15:03.880]  我原不是先知
[00:15:03.880 --> 00:15:05.200]  他根本不是先知
[00:15:05.200 --> 00:15:06.880]  他是木人
[00:15:06.880 --> 00:15:08.200]  他修理桑樹
[00:15:08.200 --> 00:15:11.200]  也不是先知的門徒
[00:15:11.200 --> 00:15:12.880]  不是先知的門徒
[00:15:12.880 --> 00:15:16.160]  然後上帝在第十五節就選召我
[00:15:16.160 --> 00:15:18.320]  使我不跟從羊群對我說
[00:15:18.320 --> 00:15:20.800]  你去向我聞以色列說預言
[00:15:20.800 --> 00:15:22.440]  但上帝又呼召他出來
[00:15:22.440 --> 00:15:23.440]  不用牧羊了
[00:15:23.440 --> 00:15:26.040]  去做先知說神的預言
[00:15:26.040 --> 00:15:30.960]  首先他提及到我不是先知的門徒
[00:15:30.960 --> 00:15:37.720]  先知有門徒
[00:15:37.720 --> 00:15:39.960]  這些是會受訓練的
[00:15:39.960 --> 00:15:41.280]  人間的訓練
[00:15:41.280 --> 00:15:42.640]  譬如在聖經裡面
[00:15:42.640 --> 00:15:45.720]  我們看到有兩類先知的門徒出現
[00:15:45.720 --> 00:15:49.040]  第一種就是大家很熟悉的一個人物
[00:15:49.040 --> 00:15:49.880]  以利亞
[00:15:49.880 --> 00:15:51.240]  他有一個徒弟
[00:15:51.240 --> 00:15:52.240]  是誰呢?
[00:15:52.240 --> 00:15:54.600]  是以利沙
[00:15:54.600 --> 00:15:56.640]  是先知的徒弟
[00:15:56.640 --> 00:15:58.400]  先知的門徒訓練
[00:15:58.400 --> 00:16:01.080]  在獵王紀相裡面記載了
[00:16:01.080 --> 00:16:07.600]  其中一段就是當以利亞要被上帝接去
[00:16:07.600 --> 00:16:08.600]  以利沙也知道
[00:16:08.600 --> 00:16:12.040]  當時有些伯特利先知的門徒出現
[00:16:12.040 --> 00:16:14.360]  又有住在耶利哥的先知門徒出現
[00:16:14.360 --> 00:16:15.080]  跟以利沙說
[00:16:15.080 --> 00:16:16.400]  你師父要被接去了
[00:16:16.400 --> 00:16:17.160]  你知不知道?
[00:16:17.160 --> 00:16:18.360]  他就知道
