
[00:00:00.000 --> 00:00:08.140]  大家好,非常高興今天早上可以來到大家當中跟大家分享上帝的話語。
[00:04:35.620 --> 00:04:48.220]  通常的答案是三個,答案是四個,因爲在最後一次,他是帶着鎖鏈到他夢寐以求的地方去傳福音,那個地方叫做羅馬。
[00:04:48.220 --> 00:05:03.280]  保羅最想去的地方是羅馬,所以他寫了羅馬書。因爲他寫羅馬書的時候,他根本沒去過羅馬,他告訴羅馬的弟兄姐妹,他很盼望自己可以到羅馬,然後從羅馬再去西班牙傳福音。
[00:05:03.280 --> 00:05:19.180]  他的夢想是去羅馬傳福音,結果上帝回應了他的夢想,但是他萬萬想不到,他去羅馬的時候是帶着鎖鏈到羅馬去傳福音。
[00:05:19.180 --> 00:05:32.520]  上帝非常奇妙,他讓保羅帶着鎖鏈揹負着他的十字架到羅馬傳十字架的福音。
[00:05:33.000 --> 00:05:43.240]  當你聽到這裏,你可能會覺得很奇怪,你說林默是怎麼可能的?我們跟着聖靈居然要去坐牢、要去受苦?
[00:05:43.240 --> 00:05:49.540]  其實答案非常簡單,我想你留意聖靈是什麼靈。
[00:05:53.120 --> 00:06:05.540]  聖靈是耶穌的靈。爲什麼跟隨聖靈會坐牢?爲什麼跟隨聖靈會受苦?原因很簡單,因爲聖靈其實是耶穌的靈。
[00:06:06.220 --> 00:06:23.120]  耶穌爲我們受死、爲我們復活、爲我們昇天、爲我們在天上坐亡,然後他再以聖靈的身份迴歸在地上,他帶領他的使徒去傳他的福音。什麼樣的福音?十字架的福音。
[00:06:24.280 --> 00:06:40.200]  唯有靠着十字架的福音,上帝的國度纔可以伸展到地級。但是如何去傳這個十字架的福音?答案很簡單,他是揹着十字架去傳十字架的福音。
[00:06:40.200 --> 00:06:53.680]  你看見這兩個事情是完全的對稱嗎?怎麼樣去傳十字架的福音?是揹着十字架去傳十字架的福音。
[00:06:54.680 --> 00:07:09.880]  兩千年之後的今天,我們還明白這個道理嗎?我們還明白,要去傳一個十字架的福音,必須要有人揹負着十字架,把十字架的福音傳到地級嗎?
[00:07:12.280 --> 00:07:27.020]  好幾年前在美國發生了一件事情,2012年,我自己還在美國,我是一個球迷,當年每一場我都在看,看了又再上去看Youtube。
[00:07:27.720 --> 00:07:47.540]  爲什麼?因爲我們大家都很熟悉的Jeremy Lin,林書豪的冒起。在那一段日子,他打了好幾場是不可思議的球賽。我作爲一個球迷,作爲一個亞洲人,作爲一箇中國人,非常喜歡看他打球。
[00:07:48.240 --> 00:08:04.220]  直到你慢慢在上網去看人家的討論,你就開始心裏面有點恐懼。有許許多多的基督徒開始討論,有牧者參與,有宣教士在討論。
[00:08:04.220 --> 00:08:29.420]  他說,我們的林書豪不單止可以做一個明星球員,也可以做一個福音的明星。有了他,凡有華人的地方都可以有福音去傳。只要把他運到中國大陸、運到臺灣、運到香港、運到所有的地方,就可以把福音傳到地級,根本不需要任何的什麼宣教士。
[00:08:30.860 --> 00:08:44.880]  我心裏面想,他們瘋了,完全瘋了。他們覺得可以用榮耀的打球來傳福音。
[00:08:45.660 --> 00:09:01.820]  我客氣說一句,你想多了,我不客氣跟你說你瘋了,你根本不明白聖經的真理是怎麼樣的。如果我們可以靠一個明星球員把福音傳到地級,
[00:09:01.820 --> 00:09:17.780]  我們今天根本不需要宣教士、不需要讀聖經、不需要那麼努力地去裝備他們、不需要用血、用汗、揹負着十字架把上帝的福音傳到地級。這個完全不是上帝的心意。
[00:09:17.780 --> 00:09:33.580]  上帝的心意是要我們用血、用汗、揹負着十字架把他的福音帶到地級。我想帶您去看看當時的一個地圖。我們在看的是保羅的第二個宣教的旅程。
[00:09:33.780 --> 00:09:54.720]  他的開始的地方是他所在的安提亞教會。在《使徒行傳》第十六章,他開始經過了特比,經過了路斯德,在那邊他遇上了提摩泰,提摩泰參加他的隊伍,他們想去亞細亞綠色的那個地方。
[00:09:54.720 --> 00:10:09.720]  但是上帝不容許他們進去亞細亞,於是,蓋着聖靈的帶領,他們經過了佛羅加,加拉泰一帶,然後來到了美西亞。
[00:10:09.720 --> 00:10:34.120]  他們想向東北去,有可能會來到亞洲,但是聖靈說不要向東北,不要向東,於是他們就向西。然後在向西的時候,就在他們在特羅亞遊弋的時候看到一個異象,馬其論呼喊的異象。
[00:10:34.120 --> 00:10:39.840]  因爲這個緣故,結果他們過了愛琴海,向歐洲進發。
[00:10:46.220 --> 00:11:10.580]  陰夜間,有異象向保羅顯現,有一個馬其論人站着求他說,請你過來,到馬其論來幫助我們。保羅繼看見這異象,我們就立即切法到馬其論去,認爲上帝呼召我們傳福音給那裏的人。
[00:11:10.580 --> 00:11:27.180]  您有沒有看到這裏說,保羅繼看見這異象,我們?聖經學家告訴我們,這個"我們"是代表了當時作者路加已經參與了這個隊伍,他正正跟保羅一起上路。
[00:11:27.180 --> 00:11:48.260]  我想你先記得這個故事,因爲這個可能對後來我們怎麼樣去理解這個馬其論異象有幫助,路德參加了這個隊伍。在我們還沒有討論這個神祕的馬其論人到底是誰之前,我想你留意馬其論人所要的幫助是怎麼樣的幫助。
[00:11:49.520 --> 00:12:09.140]  如果你看第九節,馬其論人沒有說你要給我們是怎麼樣的幫助,但是你看到保羅的回應是很清晰的。保羅說,馬其論人要的幫助是福音。保羅的回應是說,我們要把福音傳到馬其論去。
[00:12:09.900 --> 00:12:25.520]  馬其論人需要的幫助不是生活經濟上的幫助,也不是教育科研的幫助。他們需要一樣東西,你可以想象在那個異象裏面,馬其論人跟保羅、跟他的團隊說,
[00:12:25.520 --> 00:12:42.200]  我們這裏什麼都有,我們只缺少一樣東西,就是福音,你可以不可以把你們唯有的東西帶來我們馬其論人,我們需要你的福音。什麼是福音?
[00:12:42.860 --> 00:12:57.400]  你可能說,福音就是好消息嘛,你說得沒錯,但是福音有一個更深的意義。原來福音這個詞句,希臘文叫Evangelion,不是基督徒創造出來的。
[00:12:57.900 --> 00:13:13.900]  在保羅宣教的時候,在耶穌出來傳道的時候,Evangelion這個福音詞句已經是普遍在運用的。所謂福音Evangelion,它不是一個普通的好消息。
[00:13:14.540 --> 00:13:31.420]  在古希臘羅馬文化的世界裏面,福音是一個專有名詞,是一個technical term。福音的意思是指着一個君王的誕生、君王的登基,或者一個君王戰勝敵人、海旋而歸的公開宣告。
[00:13:31.420 --> 00:13:48.240]  什麼是福音?福音是一個君王的好消息、一個君王得勝的故事。所以我想你把它帶回去馬其頓的遺像裏面。馬其頓人需要的東西是什麼?馬其頓人裏面最缺乏的東西是什麼?
[00:13:48.240 --> 00:14:01.780]  是福音、是君王。馬其頓需要一個君王,需要一個真正的君王。你可以把它記住嗎?現在我帶你回去思想,到底這個馬其頓人是誰?
[00:14:01.780 --> 00:14:16.940]  在你很多的聖經學家討論當中,有人說馬其頓人很有可能是路加或者是保羅團隊裏面的其中一個團工,可能路加的老家在馬其頓。
[00:14:16.940 --> 00:14:26.480]  於是當保羅遊移不知道向左、向右、向前、向後的時候,他就說:不如先來我老家。我很盼望你來我老家傳福音。
[00:14:26.480 --> 00:14:43.560]  可能你想到在教會歷史裏面有很多宣傳教師去了中國是因爲他碰上了一箇中國人,去了臺灣是因爲他碰上了一個臺灣人,來了香港是因爲當時有香港人在他附近呼召他過來。這是一個可能性。
[00:14:43.960 --> 00:15:06.920]  但是很多聖經學家相信那個答案不是路加,答案是另有其人。聖經學家相信這個神祕的馬其頓人極有可能是跟這個馬其頓人有關係,我想你留心聽我剛纔所說的話。
[00:15:06.920 --> 00:15:22.580]  我說了什麼,我沒有說什麼。我沒有說這個馬其頓人就是異象裏面的馬其頓人。我所說的是,這個馬其頓人,聖經學家相信,跟異象裏面的馬其頓人有很密切的一個關係。
[00:15:23.120 --> 00:15:38.560]  這個馬其頓人是誰?這個是歷史上面最有名的馬其頓人,他的名字叫做Alexander the Great,阿里山大大帝。我相信就算你不知道他是誰,你一定聽過他的大名。
[00:15:39.200 --> 00:15:59.280]  Alexander the Great是古希臘馬其頓帝國的君王,他的名號是"世界的征服者",因爲當他三十歲左右的時候,他已經建立了一個人類歷史裏面最龐大的一個帝國。
[00:15:59.440 --> 00:16:19.060]  我想你數數他的生命有多長,你大概開始發覺他跟耶穌其實挺像的。他們兩個都是大概三十二、三十三歲就沒命了,但是在Alexander the Great的短短的人生裏面,他戰無不勝,他有無數的勝利。
[00:16:19.060 --> 00:16:37.700]  他的人生目標是要擴展他的國度以至到地級。我們聽過一個傳說,說Alexander the Great有一次他從歐洲打到亞洲,當他打勝了另外一場很漂亮的仗的時候,他突然間跪下來在那邊痛哭。
[00:16:38.320 --> 00:16:50.620]  他的將軍問他,我們的國王發生了什麼事?他的回答是說,我想我再沒有地方可以去征服了,我已經把整個世界統領了。
[00:16:50.620 --> 00:16:58.620]  Alexander the Great是一個西方不敗,他從西方來的,他從來沒有輸過。
[00:17:00.020 --> 00:17:15.720]  如果你是當時兩千年前在那個時代裏面活的人,當你一聽到有一個馬其頓人的意象的時候,你第一個想起,難道這個馬其頓人跟Alexander the Great有關係嗎?
[00:17:15.860 --> 00:17:34.720]  你馬上會把這兩個東西連起來。Alexander the Great不單止是世界的征服者,他也是一個福音的傳遞者,因爲他是君王,所以他每到一個地方他會告訴你,福音來了,福音來到這裏,因爲Alexander the Great成爲了你的皇帝。
[00:17:35.200 --> 00:17:54.580]  Alexander the Great他所帶的福音是一個希臘的福音,他每到一個地方不單止是把他的國度推到那邊,他也把希臘的文明、希臘的文化、希臘人的福音傳到那個地方。
[00:17:55.160 --> 00:18:15.700]  我想,就算你從來沒有聽過、沒有學過什麼希臘文明,你大概都會聽過這幾個希臘文明的代表人物:蘇格拉底(Socrates)、帕拉圖(Socrates)是蘇格拉底的學生,還有阿里斯多德(Aristotle)是帕拉圖的學生。
[00:18:15.700 --> 00:18:36.880]  你想Alexander the Great跟他們有什麼關係?Alexander the Great居然就是阿里斯多德的學生,所以他承繼了希臘的文明、希臘的文化、希臘的福音,所以他每到任何一個地方,他把希臘的福音傳到那個地方。
[00:18:36.880 --> 00:18:55.420]  這是公元前三百多年前的事情,在耶穌還沒有出生的時候,這個世界已經有一個Alexander the Great的福音,是希臘人的福音。三百多年之後,再沒有希臘國,但是有的是羅馬帝國。
[00:18:55.720 --> 00:19:20.660]  但是你有沒有留意,今天我們不會有一個文字叫做羅馬文呢?羅馬帝國是統領當時耶穌的時代,保羅的時代,但是羅馬帝國所用的語言是希臘文,因爲他們繼承了希臘的福音,所以當時這個世界充滿了希臘的福音。
[00:19:20.660 --> 00:19:40.500]  這個是整個馬其頓意義上的歷史背景。三百多年前有一個最偉大的君王Alexander the Great,他把福音從西方傳到東方,從歐洲傳到亞洲。三百多年後的今天,今天是保羅的時代。
[00:19:40.500 --> 00:19:54.200]  有一個名不盡傳的人叫做保羅,要傳一個君王的故事,反方向地從亞洲傳回歐洲,兩個福音的對立。
[00:19:54.200 --> 00:20:15.980]  在這裏,路加在寫一個歷史的故事,在這裏,路加在寫一個文學的故事,在這裏,路加在畫一個屬靈的圖畫。這個屬靈的圖畫又是真實又是諷刺,爲什麼是諷刺?
[00:20:15.980 --> 00:20:28.920]  因爲如果這個世界裏面有一個地方是不需要福音的,那個地方叫做馬其頓,因爲馬其頓是Alexander the Great的老家,是整個福音的發源地。
[00:20:28.920 --> 00:20:57.880]  但是當路加說有一個馬其頓來說我們需要福音,因爲我們沒有福音的時候,他告訴我們原來君王的家鄉里面沒有真福音,這個是一個真實的事情,但是這個是一個非常諷刺的事情,原來馬其頓沒有一個君王,沒有一個真正的君王,需要一個君王,需要一個真正的君王。
[00:20:59.800 --> 00:21:20.300]  但這個真理不單只是西方的真理,也是東方的真理。如果當年保羅沒有向西走,向東走,可能他所看見的一個異象,這個異象裏面有一個魯國人,是一個瑜伽的高人,代表着孔子。
[00:21:21.240 --> 00:21:45.380]  他看見的不會是一個馬其頓人的異象,而是一個魯國人的異象,因爲原來在天國福音的光照之下,這個世界最優良的傳統、最昌盛的國度,全部都是自以爲聰明的智慧、自以爲光明的黑暗,你明白嗎?
[00:21:45.380 --> 00:21:55.800]  因爲世人都犯了罪,虧欠了上帝的榮耀,罪的貢獻是死,唯有在主耶穌基督裏面纔是永生。
[00:21:55.800 --> 00:22:08.800]  我們需要一個君王,我們需要一個福音,是耶穌基督的福音。無論你住在東邊,你住在西邊,這個世界全都是一樣,世人都犯了罪,虧欠了上帝的榮耀。
[00:22:10.080 --> 00:22:35.620]  耶穌一定要來拯救我們,每到一個地方,君王耶穌的福音會跟當地的福音做成一個比拼,耶穌基督的福音要挑戰希臘羅馬的福音,耶穌基督的福音要挑戰中國文化裏面的福音,耶穌基督的福音要挑戰香港人的福音。
[00:22:36.860 --> 00:22:59.480]  我們香港人很多人不信神,我們信很多其他的偶像、假神、邪靈。反正我們可以上位,可以讓我們賺到錢的、成功的就是我們的偶像,耶穌基督要挑戰我們這時這刻的每一個偶像。
[00:22:59.480 --> 00:23:15.480]  我們每一天都在做一個選擇,我們每一天都在一個鬥爭裏面,我們要問自己,我們要服侍哪一個國度?耶穌自己說的,他說一個人不能侍奉兩個主,你不可以侍奉地上的金錢,又再侍奉天上的上帝。
[00:23:15.780 --> 00:23:34.360]  你每一天都自制在兩個國度之間,你要做一個最終結的選擇,因爲在耶穌基督的國度裏面、天國裏面沒有雙重國籍,你不可以又屬於這個地上,又屬於他每一個人在福音的面前。
[00:23:35.680 --> 00:23:47.240]  我不是跟你賣保險,我是要你匍匐在主耶穌基督的面前。所以福音的中心是什麼?Jesus is Lord,耶穌是主。
[00:23:47.240 --> 00:23:56.880]  說得更清楚一點,唯有耶穌是主。不單只是耶穌是主,是唯有耶穌是主。
[00:23:56.880 --> 00:24:07.840]  耶穌的福音到的每一個地方都會跟當地的福音做出一個福音的比拼。這是我們下一個故事的重點,我帶你去看這個故事。
[00:24:07.840 --> 00:24:30.220]  非常精彩的另外一個故事,《十六行傳》第十六章第十六節這樣說:有一個被奸巫的靈附身在使女迎面走來,她使用法術使她的主人發了大財,她跟着保羅和我們喊着說:
[00:24:30.220 --> 00:24:37.920]  "這些人是自告上帝的僕人,對你們傳講救人的道路。"
[00:24:37.920 --> 00:24:49.380]  在這個故事發生的時候,保羅已經來到一個地方叫菲律賓,菲律賓是馬其頓一帶裏面其中一個非常重要的城市。
[00:24:49.380 --> 00:25:01.820]  這個故事非常奇怪,在我們讀這個故事的時候,我們要問兩個問題。第一,這個貪污的靈爲什麼會幫保羅賣免費廣告?
[00:25:02.700 --> 00:25:19.780]  第二,爲什麼過了幾天保羅又拒絕了他的免費廣告?爲什麼這個邪靈會爲保羅賣廣告?保羅爲什麼最終會拒絕他的免費廣告?
[00:25:19.780 --> 00:25:37.840]  這一羣人要告訴我們,原來不是我們想象的這樣的。當邪靈說這些人是自告上帝的僕人的時候,他們所說的自告上帝不一定是聖經裏面的自告上帝。
[00:25:37.840 --> 00:25:55.380]  當我們基督徒一讀自告上帝,自告上帝就是那獨一無二、自告無上、創造宇宙萬物的耶和華。但是當時人當他們聽到自告上帝的時候,他們更有可能想的是祖師。
[00:25:55.380 --> 00:26:06.200]  如果你熟識《使徒行傳》的時候,你應該記得,在《使徒行傳》第十四章裏面,保羅跟巴拿巴來到一個地方叫路斯德,在路斯德里面他們行了一個神蹟。
[00:26:06.200 --> 00:26:28.820]  他們行了一個神蹟的結果是,大家以爲他們就是宙斯。所以當邪靈說,你們聽這些人講話,他們是自告上帝的僕人的時候,聽的人很有可能覺得他們是宙斯派來的僕人,但是下一句更有問題。
[00:26:28.820 --> 00:26:38.560]  他們說,你要聽這些宙斯派來的自告上帝的僕人,因爲他們跟你們傳講的是救人的道路。
[00:26:38.560 --> 00:26:51.160]  你說林姆斯,這有什麼問題?不是很好嗎?如果有一個人在我們教會門口一直幫我們賣廣告,我們謝謝他都來不及,問題就在這裏。
[00:26:51.160 --> 00:27:02.880]  如果你有機會回去看你的英文翻譯,其實我也不是很肯定英文翻譯是不是有沒有翻對。英文翻譯,如果我記得沒錯,可能是翻錯了。
[00:27:03.220 --> 00:27:26.380]  英文翻譯是The Way of Salvation,但是原文是A Way of Salvation,你知道兩個分別嗎?一個是他們傳講的是The Way of Salvation就是唯一的救人的道路,但是另外一個原文所說的是A Way of Salvation,其中一條救人的道路。
[00:27:26.380 --> 00:27:46.500]  你明白嗎?你要記得我們活在這裏是一個希臘的文化,在希臘的文化裏面有很多很多的神明,傳耶穌是神不是問題,傳耶穌是唯一的證詞是那個問題,因爲條條道路都通羅馬。
[00:27:47.340 --> 00:28:06.480]  所以這個邪靈所爲保羅所吩咐去賣的廣告不是他們是獨一的拯救之路,而是他們是其中一條拯救的道路,這是一個虛假的廣告,False Advertising。
[00:28:07.460 --> 00:28:20.720]  你有沒有想象,今天如果有一個街上的人,不是你們教會的會友,在你們教會的門口爲你們賣廣告,你們有時間來參加這裏的聚會,很好很好。
[00:28:20.720 --> 00:28:34.560]  但是後面還有一句,因爲俗徒同歸,所有的宗教都是道人向善的,而香港靜靜教會是道人向善的,所以你們有時間就過來上來了。
[00:28:34.980 --> 00:28:44.400]  你知道這個問題在哪裏嗎?就是因爲這樣的緣故,所以保羅最後拒絕了他這個免費的廣告。
[00:28:44.400 --> 00:29:01.380]  如果你去看原文的時候,那個靈不是一個普通的占卜的靈,它是一個希臘靈蛇的靈,Python,這個代表了希臘人的整個文化。
[00:29:01.880 --> 00:29:14.320]  當你想到當時的希臘,當然不是每一個人都被鬼附,但是每一個人都是在這個希臘邪靈的謊言的影響之下。
[00:29:14.320 --> 00:29:31.820]  經驗是,你在香港沒有多少人被鬼附的,但是許許多多的人都被這個世界的福音所掌管,他們的福音是俗徒同歸,所有條條道路通羅馬。
[00:29:31.820 --> 00:29:43.740]  你喜歡相信黃道先也好啊,你覺得佛家對你有幫助也可以啊,去學學道家也可以啊,基督教也可以,天主教也可以。
[00:29:43.740 --> 00:29:56.500]  今天我們面對的挑戰不是你跟你朋友說你信了基督教,是你跟你朋友說他信的不是真實,那個問題是所在。
[00:29:56.500 --> 00:30:11.020]  然而保羅不能接受這樣的一個福音,於是過了幾天,保羅心裏面繁唸對納琳說,我奉耶穌基督的名,吩咐你從祂身上出來,納琳就立刻出來了。
[00:30:11.020 --> 00:30:34.320]  但是這個故事還沒有完結,繼續還有下集。使女的主人們見發財的指望沒有了,就抽住保羅和希臘到市上去見官說,這些騷擾我們城的經,傳佈我們羅馬人所不可接受、不可遵守的規矩。
[00:30:34.320 --> 00:30:43.320]  什麼是羅馬人不可接受、不可遵守的規矩?不是耶穌是神,是唯有耶穌是神。
[00:30:43.320 --> 00:30:51.400]  但是如果你守使徒行傳,你知道使徒行傳裏面最中心的思想就是除他名外,別無拯救。
[00:30:51.400 --> 00:31:11.120]  如果保羅只是傳來信耶穌,沒問題,信了那麼多,再信多一個也沒有問題,他的問題是唯獨耶穌是真神,所以這是羅馬人所不可接受、不可遵守的事情。
[00:31:11.120 --> 00:31:21.980]  於是他們攻擊保羅跟希臘,於是他們把他們嚇到監獄裏面,於是他們把他們的腳都扇在木架上。
[00:31:22.560 --> 00:31:44.280]  這帶到我們最後一個故事,最大能的故事,在監獄裏面的大能福音,第二十五節十六章:約在半夜,保羅和希臘禱告,唱詩讚美上帝,衆囚犯也知而聽者。
[00:31:53.060 --> 00:32:02.740]  大大聲,哐應氣地去唱,如果你在半夜在家裏面唱卡拉OK的時候,你想你的鄰居有什麼反應?
[00:32:02.740 --> 00:32:21.620]  現在保羅跟希臘在半夜裏面唱卡拉OK,不單只是在家裏面唱,他們在哪裏?在監獄裏面唱,在監獄裏面半夜告歌,這是不可思議的事情。
[00:32:21.620 --> 00:32:29.880]  而且後果可以非常嚴重,小的會被人毒打,大的監獄風雲,有沒有想過?
[00:32:29.880 --> 00:32:48.280]  但是這些囚犯不單止沒有投訴,他們知而耳聽。爲什麼?我給你選擇題,第一個可能是因爲他們的唱功非凡。
[00:32:48.980 --> 00:32:58.420]  可能你有你們教會的那個師範的水平,還是第二個選擇,因爲他們所唱的歌曲非凡。
[00:33:01.560 --> 00:33:20.220]  是他們的聲音,還是那首歌?不是他們的歌聲,是他們的歌曲,是他們的歌曲吸引了這些囚犯去聆聽。
[00:33:21.460 --> 00:33:32.380]  接下來我們要問最重要的問題,他們唱的到底是什麼歌曲?是什麼歌曲在監牢裏面會引導那麼多人去聆聽?
[00:33:32.380 --> 00:33:43.340]  有什麼歌曲讓兩個被人家打到重傷,在半夜裏面還在監牢裏面的人那麼喜樂地歌唱?是什麼歌曲?
[00:33:43.340 --> 00:33:50.460]  你也要聽這個歌曲,我也要聽這個歌曲,你也要唱這個歌曲,我也要唱這個歌曲,是什麼歌曲?
[00:33:51.460 --> 00:34:11.980]  是讚美上帝的歌曲,是怎麼樣讚美上帝的歌曲呢?我又給你選擇題,是A逐逼拯救我,還是B逐疑拯救我?
[00:34:14.120 --> 00:34:24.300]  我不知道你明不明白爲什麼我給你這兩個選擇?有很多人有這個錯誤的想象,說在監獄裏面,
[00:34:24.300 --> 00:34:34.220]  在那晚當保羅跟年輕的希臘已經很痛苦的當中,保羅怎麼樣去鼓勵這個年輕的希臘?
[00:34:34.700 --> 00:34:45.260]  他可能對希臘說,希臘你記得在《始作信傳》第十二章裏面,彼得也是去坐牢,而且一層又一層又一層的監牢,
[00:34:45.260 --> 00:35:00.040]  但是那一天晚上,當彼得在睡覺的時候,天使進去墳墓裏面,進去監獄裏面,把他從死裏面復活,一層一層把彼得帶回家。
[00:35:01.000 --> 00:35:11.500]  甚至保羅在跟希臘說,你記不記得那個故事?我告訴你,主逼拯救我,於是他鼓勵希臘,把你剩下一點點的信心擠出來。
[00:35:11.500 --> 00:35:25.100]  你剩下一點點,我知道你已經非常憂慮,我知道你已經很害怕,不要緊,還剩下一點點,我們一起擠出來,去唱一首最後的讚歌,唱唱自己心裏面,就會興奮。
[00:35:25.740 --> 00:35:49.560]  是不是這樣?不是,他們唱的不是主逼拯救我,是主已經拯救我,這是非常重要,因爲今天許許多多人要唱的歌是主逼拯救我,我生病了,我家裏發生了事情了,我經濟出了毛病了,不要緊,主逼拯救我。
[00:35:49.740 --> 00:36:16.500]  有沒有聽過某某人也做了一個鑑證,癌症的事情沒問題,對於上帝來說什麼都可以做,只要大家一起努力禱告,盡時禱告,上帝一定會拯救你,這樣的歌沒有power,沒有能力,真正有能力的歌不是主逼拯救我,是主已經拯救我。
[00:36:17.240 --> 00:36:34.780]  祂已經上了十字架,祂已經爲我而死,爲我復活,爲我活着,祂必再來,祂已經拯救我。這樣的福音纔可以讓我們在這個時代裏面爲上帝做喜樂的鑑證。
[00:36:35.640 --> 00:36:53.240]  因爲他們唱這個"主已拯救我",忽然地大震動,甚至監牢的地基都搖動了,監門全被打開,衆廚飯的鎖鏈也被解開。
[00:36:53.240 --> 00:37:06.420]  因爲他們唱的那首歌,地大震動,我考考你,在這個故事之前,在聖經裏面,對上一次的大地震在哪裏?
[00:37:07.820 --> 00:37:28.640]  對上一次還有一個大地震,那個大地震在耶穌復活的時候,馬太福音第二十八章第二節這樣說:"忽然地大震動,因爲有主的使者從天下來,把石頭滾開,坐在上面,主復活了。"
[00:37:28.640 --> 00:37:40.660]  路加在寫歷史,這是一個歷史的事實,當時當天晚上真的有一個地震,但是他也在寫一個文學,他在寫神學,他在爲我們畫一個屬靈的圖畫。
[00:37:40.660 --> 00:38:02.500]  這個屬靈的圖畫是一個復活的圖畫,因爲耶穌基督的壽死復活,處於黑暗中的罪人可以得到最終的釋放,罪的監牢被搖動,罪的監門被打開,罪的鎖鏈被解開,罪的權是完全地被粉碎。
[00:38:03.580 --> 00:38:18.780]  路加用了這兩節聖經,好像在帶領我們去唱一首救恩、感恩的詩歌,我們到底有沒有唱過Charles Wesley的"And Can It Be","怎能如此"。
[00:38:19.200 --> 00:38:36.460]  他第四節裏面說:將所脫落的心靈活死,我就起來,起來是復活的意思,跟隨我就。My chains fell off, my heart was free, I rose, went forth, and followed Thee。
[00:38:37.940 --> 00:38:53.880]  路加在寫一個讚美的歌曲,他在寫一個歷史的故事,他在寫一個文學的故事,他在寫一個神學的故事,因爲耶穌已經拯救我們,將我們從罪疑的這個權勢拯救出來。
[00:38:54.400 --> 00:39:12.740]  這首歌是你跟我的歌,是每一個真正信上帝的人的歌,這首歌那天晚上也成爲了菲律賓監獄裏面的獄警跟他家人的一個歌,我想帶你去看最後一段的故事。
[00:39:14.220 --> 00:39:30.120]  第二十七節,獄警一醒,看見監門全開,以爲囚犯已經逃走,就拔刀要自殺。保羅大聲呼喊說:"不要傷害自己,我們都在這裏。"
