
[00:00:00.000 --> 00:00:02.000]  多謝妹妹平安
[00:02:23.000 --> 00:02:25.000]  明白祢的心意
[00:02:25.000 --> 00:02:27.000]  並且能夠遵祢而行
[00:02:27.000 --> 00:02:32.000]  我們能夠直接去到上帝的面前
[00:02:32.000 --> 00:02:34.000]  我們獻上很大的感謝
[00:02:34.000 --> 00:02:37.000]  因為是主耶穌所成就的救恩
[00:02:37.000 --> 00:02:42.000]  以致我們能夠清神為我們的阿爸父
[00:02:42.000 --> 00:02:47.000]  願意聖靈引導我們進入真理
[00:02:47.000 --> 00:02:50.000]  透過羅馬書五章十二到二十一節
[00:02:50.000 --> 00:02:52.000]  親自對我們說話
[00:02:52.000 --> 00:02:54.000]  叫我們眼睛能夠明亮
[00:02:54.000 --> 00:02:56.000]  叫我們的心能夠被觸動
[00:02:56.000 --> 00:02:59.000]  同心禱告奉耶穌的名頭
[00:02:59.000 --> 00:03:00.000]  阿們
[00:03:00.000 --> 00:03:07.000]  羅馬書十五章這個段落其實很特別
[00:03:07.000 --> 00:03:14.000]  裡面用了十二個一字來做串連和講解
[00:03:14.000 --> 00:03:20.000]  本來將阿當這個一人和耶穌這個一人
[00:03:20.000 --> 00:03:22.000]  做了很多的對比
[00:03:22.000 --> 00:03:29.000]  一次的過範和耶穌恩典的賞賜做對比
[00:03:29.000 --> 00:03:33.000]  將一次的過範對比一次的義行
[00:03:33.000 --> 00:03:38.000]  又將一人的搏逆對比一人的順從
[00:03:38.000 --> 00:03:46.000]  阿當的過範搏逆神令全人類都陷入罪
[00:03:46.000 --> 00:03:48.000]  但是耶穌基督的順從
[00:03:48.000 --> 00:03:52.000]  卻叫順的人和神的關係復和
[00:03:52.000 --> 00:03:54.000]  並且得清為異
[00:03:54.000 --> 00:03:57.000]  帶來全新的生命
[00:03:57.000 --> 00:04:00.000]  這是一個很豐富的經文
[00:04:00.000 --> 00:04:02.000]  不算很容易講
[00:04:02.000 --> 00:04:05.000]  不如我們先讀經文
[00:04:05.000 --> 00:04:08.000]  連綱目那裡有的
[00:04:08.000 --> 00:04:10.000]  我們由第十個字開始
[00:04:10.000 --> 00:04:11.000]  一二三
[00:04:11.000 --> 00:04:15.000]  這就如罪是從一人入了世界
[00:04:15.000 --> 00:04:17.000]  死又是從罪來
[00:04:17.000 --> 00:04:20.000]  於是死就臨到眾人
[00:04:20.000 --> 00:04:22.000]  因為眾人都犯了罪
[00:04:22.000 --> 00:04:24.000]  沒有律法之先
[00:04:24.000 --> 00:04:26.000]  罪已經在世上
[00:04:26.000 --> 00:04:28.000]  但沒有律法
[00:04:28.000 --> 00:04:30.000]  罪也不算罪
[00:04:30.000 --> 00:04:32.000]  然而從阿當到摩西
[00:04:32.000 --> 00:04:34.000]  死就作了王
[00:04:34.000 --> 00:04:38.000]  連那些不與阿當犯一樣罪過的
[00:04:38.000 --> 00:04:40.000]  也在他的權下
[00:04:40.000 --> 00:04:45.000]  阿當乃是那以後要來之人的遇象
[00:04:45.000 --> 00:04:48.000]  只是過範不如因次
[00:04:48.000 --> 00:04:50.000]  若因一人的過範
[00:04:50.000 --> 00:04:52.000]  眾人都死了
[00:04:52.000 --> 00:04:54.000]  何況神的恩典
[00:04:54.000 --> 00:04:58.000]  與那因耶穌基督一人恩典中的賞次
[00:04:58.000 --> 00:05:02.000]  豈不更加倍地臨到眾人嗎?
[00:05:02.000 --> 00:05:05.000]  因一人犯罪就定罪
[00:05:05.000 --> 00:05:07.000]  也不如因次
[00:05:07.000 --> 00:05:10.000]  原來審判是由一人而定罪
[00:05:10.000 --> 00:05:14.000]  因次乃是由許多過範而清移
[00:05:14.000 --> 00:05:17.000]  若因一人的過範
[00:05:17.000 --> 00:05:20.000]  死就因這一人作了王
[00:05:20.000 --> 00:05:22.000]  何況那些受洪恩
[00:05:22.000 --> 00:05:24.000]  又蒙所賜之義的
[00:05:24.000 --> 00:05:30.000]  豈不更要因耶穌基督一人在生命中作王嗎?
[00:05:30.000 --> 00:05:32.000]  如此說來
[00:05:32.000 --> 00:05:33.000]  因一次的過範
[00:05:33.000 --> 00:05:35.000]  眾人都被定罪
[00:05:35.000 --> 00:05:38.000]  照樣因一次的異行
[00:05:38.000 --> 00:05:41.000]  眾人也就被清移得生命了
[00:05:41.000 --> 00:05:43.000]  因一人的活逆
[00:05:43.000 --> 00:05:45.000]  眾人成為罪人
[00:05:45.000 --> 00:05:48.000]  照樣因一人的順從
[00:05:48.000 --> 00:05:50.000]  眾人也成為異了
[00:05:50.000 --> 00:05:53.000]  律法本是外添的
[00:05:53.000 --> 00:05:55.000]  叫過範顯多
[00:05:55.000 --> 00:05:57.000]  只是罪在那裡顯多
[00:05:57.000 --> 00:06:00.000]  因典又更顯多了
[00:06:00.000 --> 00:06:03.000]  就如罪作王叫人死
[00:06:03.000 --> 00:06:06.000]  照樣因典也藉著異作王
[00:06:06.000 --> 00:06:11.000]  叫人因我們的主耶穌基督得永生
[00:06:11.000 --> 00:06:14.000]  我們會逐節逐節去看
[00:06:14.000 --> 00:06:16.000]  究竟聖經怎樣說
[00:06:16.000 --> 00:06:17.000]  第十二節
[00:06:17.000 --> 00:06:20.000]  就如罪是從一人入了世界
[00:06:20.000 --> 00:06:23.000]  死又從罪來的
[00:06:23.000 --> 00:06:25.000]  於是死就臨到眾人
[00:06:25.000 --> 00:06:28.000]  因為眾人都犯了罪
[00:06:28.000 --> 00:06:30.000]  十二節告訴我們
[00:06:30.000 --> 00:06:32.000]  自從亞當犯罪之後
[00:06:32.000 --> 00:06:34.000]  罪就進入了世界
[00:06:34.000 --> 00:06:37.000]  因為罪的功架乃是死
[00:06:37.000 --> 00:06:41.000]  所以亞當犯罪墮落之後
[00:06:41.000 --> 00:06:43.000]  死就臨到眾人
[00:06:43.000 --> 00:06:45.000]  世人都犯了罪
[00:06:45.000 --> 00:06:47.000]  都受牽連
[00:06:47.000 --> 00:06:49.000]  人人都要死
[00:06:49.000 --> 00:06:52.000]  我們聽到的時候
[00:06:52.000 --> 00:06:54.000]  人人都要死
[00:06:54.000 --> 00:06:58.000]  我們在一個罪惡的世界裏
[00:06:58.000 --> 00:07:00.000]  有些人會說
[00:07:00.000 --> 00:07:03.000]  為何所有人都犯罪
[00:07:03.000 --> 00:07:05.000]  其實是亞當一人犯罪
[00:07:05.000 --> 00:07:07.000]  為何他犯罪
[00:07:07.000 --> 00:07:10.000]  我們個個都變成犯罪呢
[00:07:10.000 --> 00:07:13.000]  其中一個解答是
[00:07:13.000 --> 00:07:16.000]  因為亞當是人類的先祖
[00:07:16.000 --> 00:07:18.000]  他犯了罪
[00:07:18.000 --> 00:07:21.000]  我們既然是他的後裔
[00:07:21.000 --> 00:07:23.000]  從他而出
[00:07:23.000 --> 00:07:26.000]  所以我們就受了牽連
[00:07:26.000 --> 00:07:29.000]  而且亞當這個詞
[00:07:29.000 --> 00:07:33.000]  如果按照希伯來文的讀音Adam而來
[00:07:33.000 --> 00:07:39.000]  這個詞除了代表始祖亞當之外
[00:07:39.000 --> 00:07:42.000]  他也可以翻譯為人
[00:07:42.000 --> 00:07:46.000]  在當時世界上的人
[00:07:46.000 --> 00:07:50.000]  其實只有亞當和夏娃
[00:07:50.000 --> 00:07:52.000]  所以當他們犯罪
[00:07:52.000 --> 00:07:55.000]  就代表全人類都犯罪
[00:07:55.000 --> 00:08:01.000]  所以全人類因此會受牽連受罰
[00:08:01.000 --> 00:08:04.000]  舉個例子可能你會明白一點
[00:08:04.000 --> 00:08:07.000]  譬如好像日本人
[00:08:07.000 --> 00:08:12.000]  就是因為他們國家曾經參與第二次世界大戰
[00:08:12.000 --> 00:08:14.000]  侵略其他國家
[00:08:14.000 --> 00:08:16.000]  以至現在的日本人
[00:08:16.000 --> 00:08:24.000]  仍然都承擔著他們第二次世界大戰的罪行
[00:08:24.000 --> 00:08:26.000]  有人又認為
[00:08:26.000 --> 00:08:28.000]  都是亞當不好
[00:08:28.000 --> 00:08:30.000]  搞到我們都犯了罪
[00:08:30.000 --> 00:08:33.000]  但其實如果按照聖經所說
[00:08:33.000 --> 00:08:36.000]  人人都有犯罪的傾向
[00:08:36.000 --> 00:08:41.000]  因為我們是傳承了亞當搏抑上帝的罪性
[00:08:41.000 --> 00:08:44.000]  罪不單止是指罪行
[00:08:44.000 --> 00:08:51.000]  譬如偷呃拐騙、殺人放火
[00:08:51.000 --> 00:08:54.000]  罪按照聖經的描述
[00:08:54.000 --> 00:08:59.000]  更加是連思想、心思上的都可以成為罪
[00:08:59.000 --> 00:09:02.000]  而且罪是一種權勢
[00:09:02.000 --> 00:09:04.000]  是一個欠債
[00:09:04.000 --> 00:09:06.000]  有沒有留意到
[00:09:06.000 --> 00:09:09.000]  罪是會克制人的
[00:09:09.000 --> 00:09:11.000]  叫人不能自拔
[00:09:11.000 --> 00:09:13.000]  成為一個綑綁
[00:09:13.000 --> 00:09:15.000]  可能這樣說
[00:09:15.000 --> 00:09:17.000]  你不太明白
[00:09:17.000 --> 00:09:19.000]  想想自己
[00:09:19.000 --> 00:09:21.000]  你有沒有一些事情
[00:09:21.000 --> 00:09:24.000]  令到你陷身在其中
[00:09:24.000 --> 00:09:27.000]  你不能向它拒絕
[00:09:27.000 --> 00:09:29.000]  可能是一些壞習慣
[00:09:29.000 --> 00:09:31.000]  可能是一些嗜好
[00:09:31.000 --> 00:09:33.000]  又或者
[00:09:33.000 --> 00:09:35.000]  一般人
[00:09:35.000 --> 00:09:38.000]  譬如會看醉酒
[00:09:38.000 --> 00:09:40.000]  好賭
[00:09:40.000 --> 00:09:43.000]  這些我們很明白
[00:09:43.000 --> 00:09:45.000]  是一個癮
[00:09:45.000 --> 00:09:47.000]  你只要一碰到
[00:09:47.000 --> 00:09:50.000]  一成為你的習慣之後
[00:09:50.000 --> 00:09:52.000]  你就很難甩
[00:09:52.000 --> 00:09:54.000]  但近期我們現代人
[00:09:54.000 --> 00:09:56.000]  還有一些癮
[00:09:56.000 --> 00:09:58.000]  一些陷在我們身上
[00:09:58.000 --> 00:10:00.000]  我們做不到自由人
[00:10:00.000 --> 00:10:02.000]  譬如是甚麼
[00:10:02.000 --> 00:10:04.000]  手機、上網
[00:10:04.000 --> 00:10:06.000]  不用我說了
[00:10:06.000 --> 00:10:10.000]  用了你所有時間
[00:10:10.000 --> 00:10:12.000]  最主要是做甚麼
[00:10:12.000 --> 00:10:15.000]  好像保羅這樣說
[00:10:15.000 --> 00:10:18.000]  凡是立之為善由得我
[00:10:18.000 --> 00:10:21.000]  只是行不出來由不得我
[00:10:21.000 --> 00:10:24.000]  這個其實就是罪的描述
[00:10:24.000 --> 00:10:26.000]  你就會明白
[00:10:26.000 --> 00:10:28.000]  罪是一個權勢
[00:10:28.000 --> 00:10:31.000]  人沒辦法靠自己的思想和意志
[00:10:31.000 --> 00:10:33.000]  去抵抗它
[00:10:33.000 --> 00:10:36.000]  或者脫離那個捆綁
[00:10:36.000 --> 00:10:39.000]  所以人不單只是犯罪
[00:10:39.000 --> 00:10:41.000]  而且他因著罪是權勢
[00:10:41.000 --> 00:10:44.000]  我們成為了罪的牢獄
[00:10:44.000 --> 00:10:46.000]  在其中被捆綁
[00:10:46.000 --> 00:10:48.000]  不得自由
[00:10:48.000 --> 00:10:52.000]  罪又是一個罪債
[00:10:52.000 --> 00:10:56.000]  因為罪是人對上帝的冒犯
[00:10:56.000 --> 00:10:59.000]  人不能夠達到上帝的標準
[00:10:59.000 --> 00:11:02.000]  破壞了人和神的關係
[00:11:02.000 --> 00:11:05.000]  神起創造人的開始的時候
[00:11:05.000 --> 00:11:08.000]  他和人建立了一個很和諧
[00:11:08.000 --> 00:11:11.000]  很親密的關係
[00:11:11.000 --> 00:11:14.000]  不過因為亞當不聽上帝的吩咐
[00:11:14.000 --> 00:11:16.000]  人的搏逆
[00:11:16.000 --> 00:11:18.000]  違背了他的命令
[00:11:18.000 --> 00:11:20.000]  所以就陷身在罪中
[00:11:20.000 --> 00:11:24.000]  亞當犯了甚麼罪
[00:11:24.000 --> 00:11:27.000]  當時上帝告訴他
[00:11:27.000 --> 00:11:29.000]  在伊甸園裡
[00:11:29.000 --> 00:11:31.000]  所有樹上的果子
[00:11:31.000 --> 00:11:33.000]  他都可以吃
[00:11:33.000 --> 00:11:35.000]  只是有一樣不可以吃
[00:11:35.000 --> 00:11:36.000]  是甚麼
[00:11:36.000 --> 00:11:39.000]  分別是落樹的果子不可以吃
[00:11:39.000 --> 00:11:41.000]  但是亞當怎樣
[00:11:41.000 --> 00:11:42.000]  吃了
[00:11:42.000 --> 00:11:47.000]  他相信蛇的騙局
[00:11:47.000 --> 00:11:49.000]  以為吃了之後
[00:11:49.000 --> 00:11:50.000]  眼睛會明亮
[00:11:50.000 --> 00:11:52.000]  可以同時一樣
[00:11:52.000 --> 00:11:54.000]  不是必然會死
[00:11:54.000 --> 00:11:57.000]  所以他就不聽上帝的吩咐
[00:11:57.000 --> 00:12:01.000]  所以罪可以說
[00:12:01.000 --> 00:12:04.000]  當人沒有盡他的責任
[00:12:04.000 --> 00:12:08.000]  辜負了上帝的吩咐和期望
[00:12:08.000 --> 00:12:11.000]  亦都僭奪了上帝的尊榮的時候
[00:12:11.000 --> 00:12:15.000]  那個就是一個欠債
[00:12:15.000 --> 00:12:18.000]  好像羅馬書一章二十節這樣形容
[00:12:18.000 --> 00:12:20.000]  他們雖然知道上帝
[00:12:20.000 --> 00:12:23.000]  卻不尊他為上帝
[00:12:23.000 --> 00:12:25.000]  也不感謝他
[00:12:25.000 --> 00:12:28.000]  但這一份忘恩負義
[00:12:28.000 --> 00:12:30.000]  失職卸責
[00:12:30.000 --> 00:12:33.000]  造成了對上帝的虧欠
[00:12:33.000 --> 00:12:37.000]  是對上帝的一個罪債
[00:12:37.000 --> 00:12:41.000]  必須要上帝親自赦免
[00:12:41.000 --> 00:12:44.000]  然後我們的債項才能免去
[00:12:44.000 --> 00:12:47.000]  否則這些罪債
[00:12:47.000 --> 00:12:51.000]  就會成為我們每日生命的指控
[00:12:51.000 --> 00:12:57.000]  所以世人不能夠離開死亡和罪惡的困鎖
[00:12:57.000 --> 00:13:00.000]  除非我們有耶穌幫我們
[00:13:00.000 --> 00:13:05.000]  否則我們沒有人能夠脫離罪的核制
[00:13:05.000 --> 00:13:07.000]  十三節
[00:13:07.000 --> 00:13:10.000]  沒有律法之先 罪已經在世上
[00:13:10.000 --> 00:13:13.000]  但沒有律法 罪也不算罪
[00:13:13.000 --> 00:13:17.000]  在神未向摩西頒佈律法之前
[00:13:17.000 --> 00:13:19.000]  即是在未有律法之先
[00:13:19.000 --> 00:13:23.000]  其實罪已經在世上存在
[00:13:23.000 --> 00:13:25.000]  只不過因為沒有律法
[00:13:25.000 --> 00:13:28.000]  人不太知道神的標準
[00:13:28.000 --> 00:13:31.000]  甚至不知道什麼叫做罪
[00:13:31.000 --> 00:13:33.000]  所以就像聖經所說
[00:13:33.000 --> 00:13:36.000]  罪也不算罪
[00:13:36.000 --> 00:13:38.000]  到律法出現之後
[00:13:38.000 --> 00:13:41.000]  人透過律法知道神的心意
[00:13:41.000 --> 00:13:44.000]  就知道什麼叫做罪
[00:13:44.000 --> 00:13:45.000]  十四節
[00:13:45.000 --> 00:13:50.000]  然而從亞當到摩西 死就作了王
[00:13:50.000 --> 00:13:54.000]  連那些不與亞當犯一樣罪過的
[00:13:54.000 --> 00:13:56.000]  也在他的權下
[00:13:56.000 --> 00:14:00.000]  亞當乃是那以後要來之人的遇象
[00:14:00.000 --> 00:14:03.000]  自從亞當潑逆了神之後
[00:14:03.000 --> 00:14:05.000]  罪就進入了世界
[00:14:05.000 --> 00:14:10.000]  死亡就成為了生命無法逃避的結局
[00:14:10.000 --> 00:14:14.000]  只要你是人 就要面對死亡
[00:14:14.000 --> 00:14:16.000]  就像聖經所說
[00:14:16.000 --> 00:14:18.000]  人人必有一死
[00:14:18.000 --> 00:14:21.000]  任憑醫學多麼的昌明
[00:14:21.000 --> 00:14:27.000]  我們也不能將生命留在人間
[00:14:27.000 --> 00:14:31.000]  總是有一個定時的結局
[00:14:31.000 --> 00:14:34.000]  聖經裡其實只提及過
[00:14:34.000 --> 00:14:38.000]  有兩個人沒有經過死亡
[00:14:38.000 --> 00:14:41.000]  知不知道那兩個人是誰
[00:14:41.000 --> 00:14:46.000]  以洛和以尼亞被神親自撇去的
[00:14:46.000 --> 00:14:51.000]  《創世紀》第十三章提及到人墮落之後
[00:14:51.000 --> 00:14:56.000]  第五章就記載了亞當的後代
[00:14:56.000 --> 00:14:58.000]  由亞當數到羅亞
[00:14:58.000 --> 00:15:03.000]  他們每一個人的壽命其實都很長
[00:15:03.000 --> 00:15:07.000]  不過無論他們活到多少百歲都好
[00:15:07.000 --> 00:15:12.000]  他們的結果都是用死了作為結束
[00:15:12.000 --> 00:15:17.000]  雖然他們不是一定犯了亞當同樣的罪
[00:15:17.000 --> 00:15:19.000]  撥逆神
[00:15:19.000 --> 00:15:24.000]  但是他們的死就印證了死亡
[00:15:24.000 --> 00:15:27.000]  真是作了王
[00:15:27.000 --> 00:15:30.000]  接著那句有點難解
[00:15:30.000 --> 00:15:35.000]  「亞當乃是那以後要來之人的遇象」
[00:15:35.000 --> 00:15:38.000]  遇象其實就是預表
[00:15:38.000 --> 00:15:43.000]  以後要來之人指的是耶穌基督
[00:15:43.000 --> 00:15:47.000]  保羅說亞當是耶穌的預表
[00:15:47.000 --> 00:15:51.000]  亞當是被造人類的第一個
[00:15:51.000 --> 00:15:54.000]  他怎樣預表耶穌呢?
[00:15:54.000 --> 00:16:00.000]  原來預表又不等於完全一模一樣
[00:16:00.000 --> 00:16:03.000]  舉個例子可能你會明白一點
[00:16:03.000 --> 00:16:07.000]  譬如大衛也是耶穌的預表
[00:16:07.000 --> 00:16:11.000]  大衛是耶穌的預表
[00:16:11.000 --> 00:16:13.000]  但是大衛也有犯過罪
[00:16:13.000 --> 00:16:17.000]  究竟他預表耶穌的是什麼呢?
[00:16:17.000 --> 00:16:19.000]  記不記得聖經裡面這樣形容
[00:16:19.000 --> 00:16:23.000]  耶穌被稱為大衛的子孫
[00:16:23.000 --> 00:16:31.000]  於是大衛預表耶穌的就是耶穌王的身份
[00:16:31.000 --> 00:16:36.000]  所以耶穌和大衛的犯罪和其他東西是沒有關聯的
[00:16:36.000 --> 00:16:44.000]  如果亞當是那以後來之人的遇象
[00:16:44.000 --> 00:16:48.000]  他又是受造人類的第一個的話
[00:16:48.000 --> 00:16:52.000]  那麼耶穌是什麼呢?
[00:16:52.000 --> 00:16:57.000]  那麼耶穌就應該是新人類的第一個
[00:16:57.000 --> 00:16:59.000]  什麼是新人類呢?
[00:16:59.000 --> 00:17:02.000]  那些不再受罪前類
[00:17:02.000 --> 00:17:05.000]  是屬神的那些人
[00:17:05.000 --> 00:17:07.000]  亞當是代表全人類
[00:17:07.000 --> 00:17:12.000]  耶穌就代表那些願意憑信接受救恩
[00:17:12.000 --> 00:17:16.000]  被稱為異身造的人
[00:17:16.000 --> 00:17:19.000]  第十五節聖經這樣說
[00:17:19.000 --> 00:17:22.000]  只是過犯不如恩賜
[00:17:22.000 --> 00:17:24.000]  若因一人的過犯
[00:17:24.000 --> 00:17:26.000]  眾人都死了
[00:17:26.000 --> 00:17:28.000]  何況神的恩典
[00:17:28.000 --> 00:17:32.000]  與那因耶穌基督一人恩典中的賞賜
[00:17:32.000 --> 00:17:37.000]  豈不更加配地臨到眾人嗎?
[00:17:37.000 --> 00:17:43.000]  可能用一個新英漢譯本會容易明白一點
[00:17:43.000 --> 00:17:45.000]  整句應該是這樣理解的
[00:17:45.000 --> 00:17:48.000]  但是恩賜跟過犯不同
[00:17:48.000 --> 00:17:51.000]  因為若因一人的過犯
[00:17:51.000 --> 00:17:53.000]  眾人都死了
[00:17:53.000 --> 00:17:55.000]  那麼神的恩典
[00:17:55.000 --> 00:17:59.000]  與那藉著耶穌基督一人的恩典而來的賞賜
[00:17:59.000 --> 00:18:03.000]  必更加豐盛地臨到眾人
[00:18:03.000 --> 00:18:05.000]  在這一節裡
[00:18:05.000 --> 00:18:07.000]  恩典出現了兩次
[00:18:07.000 --> 00:18:09.000]  恩賜又出現了一次
[00:18:09.000 --> 00:18:11.000]  其實這兩個詞
[00:18:11.000 --> 00:18:14.000]  都是在希臘文裡
[00:18:14.000 --> 00:18:16.000]  來自同一個字根
[00:18:16.000 --> 00:18:19.000]  經文裡這樣指出
[00:18:19.000 --> 00:18:25.000]  神的恩典和恩賜是遠勝過亞當墮落之後
[00:18:25.000 --> 00:18:28.000]  所帶來罪的影響力
[00:18:28.000 --> 00:18:31.000]  這一節裡有兩個一人
[00:18:31.000 --> 00:18:35.000]  亞當一人的過犯牽連眾人
[00:18:35.000 --> 00:18:39.000]  這裡的眾人指的是全人類
[00:18:39.000 --> 00:18:43.000]  亞當的過犯牽連全人類
[00:18:43.000 --> 00:18:47.000]  讓人人都面對死亡和永遠的刑罰
[00:18:47.000 --> 00:18:51.000]  但是對領受神恩信主的人來說
[00:18:51.000 --> 00:18:53.000]  耶穌基督這個一人
[00:18:53.000 --> 00:18:56.000]  他就帶來了恩典
[00:18:56.000 --> 00:18:58.000]  好像禮物一樣
[00:18:58.000 --> 00:19:02.000]  加倍豐盛地臨到眾人
[00:19:02.000 --> 00:19:06.000]  這裡的眾人不是指所有人
[00:19:06.000 --> 00:19:09.000]  這裡的眾人是指那些
[00:19:09.000 --> 00:19:12.000]  因信接受耶穌救恩的人
[00:19:12.000 --> 00:19:18.000]  因為聖經裡用了多人這個字
[00:19:18.000 --> 00:19:25.000]  所以不是每個人都必然得著神的救恩
[00:19:25.000 --> 00:19:31.000]  普世救恩論不成立在聖經裡
[00:19:31.000 --> 00:19:35.000]  正如羅馬書六章二十三節這樣說
[00:19:35.000 --> 00:19:37.000]  因為罪的功架乃是死
[00:19:37.000 --> 00:19:39.000]  唯有神的恩賜
[00:19:39.000 --> 00:19:42.000]  在我們的主耶穌基督裡
[00:19:42.000 --> 00:19:44.000]  乃是永生
[00:19:44.000 --> 00:19:46.000]  罪惡作王的刑罰
[00:19:46.000 --> 00:19:49.000]  是要我們每個人都死
[00:19:49.000 --> 00:19:51.000]  但是神的恩典
[00:19:51.000 --> 00:19:55.000]  不單止給我們有生命全新的開始
[00:19:55.000 --> 00:19:57.000]  而且透過相信耶穌
[00:19:57.000 --> 00:19:59.000]  更加給我們有永生
[00:19:59.000 --> 00:20:02.000]  一個永遠的生命
[00:20:02.000 --> 00:20:07.000]  耶穌在說浪子的比喻裡
[00:20:07.000 --> 00:20:10.000]  我相信如果你回教會一段時間
[00:20:10.000 --> 00:20:12.000]  你都會很熟悉
[00:20:12.000 --> 00:20:14.000]  這個浪子是怎樣的
[00:20:14.000 --> 00:20:18.000]  在爸爸還沒死的時候
[00:20:18.000 --> 00:20:20.000]  就要求要分家產
[00:20:20.000 --> 00:20:23.000]  而且拿了他那份之後
[00:20:23.000 --> 00:20:28.000]  就花天酒地散盡所有家財
[00:20:28.000 --> 00:20:30.000]  去到一個地步
[00:20:30.000 --> 00:20:32.000]  淒涼到連吃都沒得吃
[00:20:32.000 --> 00:20:34.000]  要和豬爭吃
[00:20:34.000 --> 00:20:37.000]  想想為什麼會搞成這樣
[00:20:37.000 --> 00:20:42.000]  於是他就回到爸爸的家
[00:20:42.000 --> 00:20:46.000]  希望爸爸接納他去做故宮
[00:20:46.000 --> 00:20:48.000]  但是其實他的作為
[00:20:48.000 --> 00:20:52.000]  真是連做工人都不值
[00:20:52.000 --> 00:20:54.000]  但是這個爸爸怎樣
[00:20:54.000 --> 00:20:58.000]  這個爸爸見到浪子肯回頭
[00:20:58.000 --> 00:21:02.000]  不單止出去迎接他
[00:21:02.000 --> 00:21:06.000]  而且將他的戒指
[00:21:06.000 --> 00:21:10.000]  為他擺設了一個豐盛的筵席
[00:21:10.000 --> 00:21:13.000]  去歡迎他重新收納他
[00:21:13.000 --> 00:21:16.000]  成為他寶貴的兒子
[00:21:16.000 --> 00:21:18.000]  神對我們的恩情
[00:21:18.000 --> 00:21:22.000]  其實就好像這個爸爸對待浪子
[00:21:22.000 --> 00:21:25.000]  為什麼要說浪子的比喻
[00:21:25.000 --> 00:21:29.000]  因為我們都真的見過在人間
[00:21:29.000 --> 00:21:33.000]  有些人真的是罪惡深重
[00:21:33.000 --> 00:21:37.000]  看起來應該是很難得救
[00:21:37.000 --> 00:21:40.000]  而且永遠不會有改變
[00:21:40.000 --> 00:21:43.000]  但是你又知不知道
[00:21:43.000 --> 00:21:44.000]  在神裡面
[00:21:44.000 --> 00:21:46.000]  神恩救勇
[00:21:46.000 --> 00:21:50.000]  就算多不堪的人和浪子
