
[00:00:00.000 --> 00:00:02.000]  我們添福感謝你
[00:01:43.500 --> 00:01:48.500]  以致我們的基本功是可以越來越紮實的
[00:01:48.500 --> 00:01:52.500]  所以您原諒我沉氣
[00:01:52.500 --> 00:01:56.500]  但我很希望這些事情不是只有牧師在做
[00:01:56.500 --> 00:01:58.500]  而是每一個人都會去想
[00:01:58.500 --> 00:02:00.500]  你要去明白一本書的時候
[00:02:00.500 --> 00:02:01.500]  一段聖經的時候
[00:02:01.500 --> 00:02:04.500]  要做這五個步驟
[00:02:04.500 --> 00:02:07.500]  第一,你要認識整卷書
[00:02:07.500 --> 00:02:11.500]  了解背景的核心
[00:02:11.500 --> 00:02:13.500]  今天我們未有機會看完整本書
[00:02:13.500 --> 00:02:15.500]  之前我做了一點介紹
[00:02:15.500 --> 00:02:20.500]  之後我們會有機會在一個小時內介紹創世記
[00:02:20.500 --> 00:02:23.500]  但是你如果記得我不斷強調
[00:02:23.500 --> 00:02:26.500]  創世記的背景是出埃及記
[00:02:26.500 --> 00:02:28.500]  創世記寫創世記的時候
[00:02:28.500 --> 00:02:31.500]  我們假設是摩西的原稿
[00:02:31.500 --> 00:02:32.500]  後來有人改了
[00:02:32.500 --> 00:02:33.500]  怎樣都好
[00:02:33.500 --> 00:02:36.500]  繼續去編輯
[00:02:36.500 --> 00:02:40.500]  但是我們知道大場景是出埃及
[00:02:40.500 --> 00:02:41.500]  而出埃及的時候
[00:02:41.500 --> 00:02:44.500]  以色列人是最想回埃及
[00:02:44.500 --> 00:02:46.500]  而整本創世記
[00:02:46.500 --> 00:02:49.500]  是在這樣的環境裡面寫的
[00:02:49.500 --> 00:02:51.500]  你大概記住這件事
[00:02:51.500 --> 00:02:54.500]  我們先認識整本書的背景
[00:02:54.500 --> 00:02:56.500]  接著我們可以回到經文
[00:02:56.500 --> 00:02:58.500]  今天我們要看的是第一章
[00:02:58.500 --> 00:02:59.500]  到第二章第三節
[00:02:59.500 --> 00:03:01.500]  咀嚼主的靈量
[00:03:01.500 --> 00:03:05.500]  細讀挖掘祂的主題
[00:03:05.500 --> 00:03:07.500]  接著我們發現
[00:03:07.500 --> 00:03:10.500]  創世記就不只是創世記
[00:03:10.500 --> 00:03:12.500]  而上帝整了整本聖經裡面
[00:03:12.500 --> 00:03:16.500]  創世記與舊約很有關係
[00:03:16.500 --> 00:03:18.500]  與其他舊約的聖經
[00:03:18.500 --> 00:03:21.500]  都是留意有些神學上的發展
[00:03:21.500 --> 00:03:23.500]  我們稍後會做的研究裡面
[00:03:23.500 --> 00:03:26.500]  就會幫你做了很多舊約的發展
[00:03:26.500 --> 00:03:27.500]  你會發現
[00:03:27.500 --> 00:03:29.500]  它會帶你去看C篇42篇等等
[00:03:29.500 --> 00:03:33.500]  你會發現其實創世的圖畫
[00:03:33.500 --> 00:03:34.500]  在整本教的聖經裡面
[00:03:34.500 --> 00:03:35.500]  是不斷重複的
[00:03:35.500 --> 00:03:37.500]  或者約伯記那些
[00:03:37.500 --> 00:03:39.500]  你會讀到很多的
[00:03:39.500 --> 00:03:42.500]  最後我們是基督徒
[00:03:42.500 --> 00:03:43.500]  我們不是猶太人
[00:03:43.500 --> 00:03:45.500]  所以最終是帶我們去到新約
[00:03:45.500 --> 00:03:46.500]  在新約裡面
[00:03:46.500 --> 00:03:48.500]  我們看到創世記的影子
[00:03:48.500 --> 00:03:50.500]  新約有迴響
[00:03:50.500 --> 00:03:51.500]  我們看到在基督裡面
[00:03:51.500 --> 00:03:53.500]  祂怎樣承傳了創世記
[00:03:53.500 --> 00:03:56.500]  起初的開始
[00:03:56.500 --> 00:03:59.500]  接著我們才去形容
[00:03:59.500 --> 00:04:02.500]  不要代入故事裡面
[00:04:02.500 --> 00:04:03.500]  因為我們代不了
[00:04:03.500 --> 00:04:05.500]  自己去創世記裡面
[00:04:05.500 --> 00:04:07.500]  我們一定要在新約裡面
[00:04:07.500 --> 00:04:10.500]  等待創世記一步一步來到新約
[00:04:10.500 --> 00:04:14.500]  接著才在新約裡面去形容
[00:04:14.500 --> 00:04:16.500]  我一會兒看的
[00:04:16.500 --> 00:04:19.500]  就是一章一節至二章三節
[00:04:19.500 --> 00:04:20.500]  如果你記得
[00:04:20.500 --> 00:04:22.500]  我們每次看聖經的時候
[00:04:22.500 --> 00:04:24.500]  我都給你這五個步驟
[00:04:24.500 --> 00:04:26.500]  都是抄那本書
[00:04:26.500 --> 00:04:28.500]  但是我一會兒回來
[00:04:28.500 --> 00:04:29.500]  跟你大祖分享的時候
[00:04:29.500 --> 00:04:30.500]  我會告訴你
[00:04:30.500 --> 00:04:31.500]  其實作者都好好地
[00:04:31.500 --> 00:04:33.500]  用回他自己的步驟
[00:04:33.500 --> 00:04:34.500]  他跳了一些步驟
[00:04:34.500 --> 00:04:36.500]  可能他太多資料了
[00:04:36.500 --> 00:04:38.500]  第一個步驟是
[00:04:38.500 --> 00:04:39.500]  試用一句話
[00:04:39.500 --> 00:04:43.500]  一個題目去總結這個故事
[00:04:43.500 --> 00:04:45.500]  我們試一下
[00:04:45.500 --> 00:04:48.500]  這個故事中出現最多的詞句是什麼
[00:04:48.500 --> 00:04:50.500]  我想告訴你
[00:04:50.500 --> 00:04:51.500]  這些只是提議
[00:04:51.500 --> 00:04:54.500]  不是每一招都可行
[00:04:54.500 --> 00:04:56.500]  這次我告訴你
[00:04:56.500 --> 00:04:58.500]  這招大概不多可行
[00:04:58.500 --> 00:04:59.500]  你明白嗎
[00:04:59.500 --> 00:05:01.500]  很多招數我教了給你
[00:05:01.500 --> 00:05:03.500]  或者大家知道
[00:05:03.500 --> 00:05:04.500]  但是你不要以為
[00:05:04.500 --> 00:05:05.500]  只是那幾招
[00:05:05.500 --> 00:05:07.500]  你不要每次都拿著那招
[00:05:07.500 --> 00:05:08.500]  你一定可以的
[00:05:08.500 --> 00:05:09.500]  未必可以的
[00:05:09.500 --> 00:05:11.500]  你要融會貫通
[00:05:11.500 --> 00:05:13.500]  但是這也是一個很重要的招數
[00:05:13.500 --> 00:05:18.500]  每次都要留意最多的詞句
[00:05:18.500 --> 00:05:21.500]  故事本是誰寫的
[00:05:21.500 --> 00:05:22.500]  又是寫給誰的
[00:05:22.500 --> 00:05:23.500]  這個我覺得
[00:05:23.500 --> 00:05:26.500]  每次都要出這招
[00:05:26.500 --> 00:05:28.500]  你一定要想這件事
[00:05:28.500 --> 00:05:31.500]  你第一個聽眾是誰
[00:05:31.500 --> 00:05:32.500]  他寫給誰
[00:05:32.500 --> 00:05:33.500]  先不要想我們自己
[00:05:33.500 --> 00:05:35.500]  想第一個聽眾是誰
[00:05:35.500 --> 00:05:36.500]  寫給誰
[00:05:36.500 --> 00:05:38.500]  是誰寫的
[00:05:38.500 --> 00:05:42.500]  這個故事跟其他舊約故事有什麼關係
[00:05:42.500 --> 00:05:44.500]  對於新約的基督徒
[00:05:44.500 --> 00:05:46.500]  這個故事有什麼意義
[00:05:46.500 --> 00:05:51.500]  用這五個角度去讀
[00:05:51.500 --> 00:05:52.500]  所以我們分組的時候
[00:05:52.500 --> 00:05:54.500]  我想第一個組長帶大家
[00:05:54.500 --> 00:05:57.500]  去讀了那段聖經
[00:05:57.500 --> 00:05:59.500]  一章一節至二章三節
[00:05:59.500 --> 00:06:01.500]  慢慢去讀
[00:06:01.500 --> 00:06:03.500]  如果你有讀過那本書
[00:06:03.500 --> 00:06:06.500]  或者組長會帶著你用那本書
[00:06:06.500 --> 00:06:11.500]  那本書會給你一些很重要的資料
[00:06:11.500 --> 00:06:12.500]  你就按著那本書
[00:06:12.500 --> 00:06:14.500]  做到多少就做多少
[00:06:14.500 --> 00:06:15.500]  回來的時候
[00:06:15.500 --> 00:06:17.500]  我就不會跟你說那本書
[00:06:17.500 --> 00:06:20.500]  我會用那本書教你的一些東西
[00:06:20.500 --> 00:06:22.500]  去用另一個角度
[00:06:22.500 --> 00:06:24.500]  看回剛才那段聖經
[00:06:24.500 --> 00:06:26.500]  希望對大家有幫助
[00:06:26.500 --> 00:06:28.500]  我們現在就分組
[00:06:28.500 --> 00:06:31.500]  我們可以去到多少
[00:06:31.500 --> 00:06:34.500]  不如回答八
[00:06:34.500 --> 00:06:37.500]  去到七點回答八
[00:06:37.500 --> 00:06:38.500]  我們回來
[00:06:38.500 --> 00:06:40.500]  大家應該知道自己的組在哪裡
[00:06:40.500 --> 00:06:41.500]  如果你不知道
[00:06:41.500 --> 00:06:42.500]  你再想想
[00:06:42.500 --> 00:06:43.500]  那些年輕人
[00:06:43.500 --> 00:06:45.500]  如果他們不介意
[00:06:45.500 --> 00:06:46.500]  就可以跟我一組
[00:06:46.500 --> 00:06:47.500]  我們用一下英文
[00:06:47.500 --> 00:06:48.500]  用一下廣東話
[00:06:48.500 --> 00:06:49.500]  搞定
[00:06:49.500 --> 00:06:52.500]  我們回來了
[00:06:52.500 --> 00:06:54.500]  我們時間有限
[00:06:54.500 --> 00:06:59.500]  我想盡快進入我們的思想
[00:06:59.500 --> 00:07:02.500]  我不知道你在你的組裡面
[00:07:02.500 --> 00:07:03.500]  讀了些什麼
[00:07:03.500 --> 00:07:05.500]  在我們的組裡面
[00:07:05.500 --> 00:07:07.500]  除了我給他們一點
[00:07:07.500 --> 00:07:08.500]  我們這本書之後
[00:07:08.500 --> 00:07:09.500]  大部分時間
[00:07:09.500 --> 00:07:12.500]  我都是在講解我對這段聖經的看法
[00:07:12.500 --> 00:07:14.500]  所以他們先讀為快
[00:07:14.500 --> 00:07:19.500]  我想跟你看頭兩節聖經
[00:07:19.500 --> 00:07:23.500]  我覺得我這位同學
[00:07:23.500 --> 00:07:25.500]  神學院的同學
[00:07:25.500 --> 00:07:26.500]  寫得很好的
[00:07:26.500 --> 00:07:27.500]  不過寫得好得來
[00:07:27.500 --> 00:07:30.500]  真的漏了一些很重要的東西
[00:07:30.500 --> 00:07:34.500]  但是他給我一些很好的材料
[00:07:34.500 --> 00:07:36.500]  給我兩招
[00:07:36.500 --> 00:07:39.500]  令我可以深思了很多東西
[00:07:39.500 --> 00:07:42.500]  創世紀第一章第一節
[00:07:42.500 --> 00:07:43.500]  第一章第二節
[00:07:43.500 --> 00:07:45.500]  起初上帝創造天地
[00:07:45.500 --> 00:07:47.500]  地是空虛混沌
[00:07:47.500 --> 00:07:50.500]  深淵上面一片黑暗
[00:07:50.500 --> 00:07:54.500]  上帝的靈魂運行在水面上
[00:07:54.500 --> 00:07:55.500]  我想你看看
[00:07:55.500 --> 00:07:57.500]  如果你在你的study guide裡面
[00:07:57.500 --> 00:07:58.500]  他講了幾樣東西
[00:07:58.500 --> 00:07:59.500]  是很重要的
[00:07:59.500 --> 00:08:02.500]  他說空虛混沌這兩個詞
[00:08:02.500 --> 00:08:06.500]  根據在聖經其他的書卷中的用法
[00:08:06.500 --> 00:08:09.500]  例如生命記和耶利米蘇
[00:08:09.500 --> 00:08:12.500]  是指荒廢沒有生命
[00:08:12.500 --> 00:08:15.500]  混亂沒有秩序
[00:08:15.500 --> 00:08:19.500]  經常是形容沙漠或者人煙之地
[00:08:19.500 --> 00:08:21.500]  不要理會他說的話
[00:08:21.500 --> 00:08:23.500]  總之是說沒有生命
[00:08:23.500 --> 00:08:26.500]  或者混亂的一個地方
[00:08:26.500 --> 00:08:29.500]  而淵面黑暗
[00:08:29.500 --> 00:08:35.500]  是體現出一種負面的勢力盤踞在其中
[00:08:35.500 --> 00:08:38.500]  而聖經中的海江河等等
[00:08:38.500 --> 00:08:43.500]  是在說負面的一種抗衡的力量
[00:08:43.500 --> 00:08:46.500]  如果我用圖畫來代表
[00:08:46.500 --> 00:08:50.500]  空虛混沌說的話是很混亂的
[00:08:50.500 --> 00:08:54.500]  而這個黑暗的深淵
[00:08:54.500 --> 00:08:57.500]  是在說有一種抗衡的力量
[00:08:57.500 --> 00:09:00.500]  剛才我們在我們的組裡面
[00:09:00.500 --> 00:09:02.500]  有些神學家是覺得
[00:09:02.500 --> 00:09:07.500]  因為這個黑暗的抗衡等等
[00:09:07.500 --> 00:09:09.500]  他們相信這個世界
[00:09:09.500 --> 00:09:13.500]  在創世紀第一章第二節已經墮落了
[00:09:13.500 --> 00:09:14.500]  你明白我的意思嗎
[00:09:14.500 --> 00:09:17.500]  其實罪已經進入人間了
[00:09:17.500 --> 00:09:18.500]  有些人會說
[00:09:18.500 --> 00:09:19.500]  如果不是的話
[00:09:19.500 --> 00:09:21.500]  為什麼後來會弄了一條蛇出來呢
[00:09:21.500 --> 00:09:22.500]  那條蛇是從哪裡來的呢
[00:09:22.500 --> 00:09:25.500]  如果這個世界起初是完美是沒有的
[00:09:25.500 --> 00:09:27.500]  這個東西我回答不了你的
[00:09:27.500 --> 00:09:29.500]  我也覺得我們在這個時候
[00:09:29.500 --> 00:09:34.500]  仍然要保持罪未入世界
[00:09:34.500 --> 00:09:38.500]  我們沒有辦法回答這個問題
[00:09:38.500 --> 00:09:40.500]  就是說究竟這次聖經是不是代表
[00:09:40.500 --> 00:09:42.500]  起初上帝創造世界的時候
[00:09:42.500 --> 00:09:44.500]  已經是一個罪惡的世界
[00:09:44.500 --> 00:09:46.500]  我不想和你說這件事
[00:09:46.500 --> 00:09:48.500]  但是我想和你說一下
[00:09:48.500 --> 00:09:52.500]  這兩節聖經對於
[00:09:52.500 --> 00:09:57.500]  當初第一代聽到這個故事的人的意義
[00:09:57.500 --> 00:09:59.500]  你記得這個故事
[00:09:59.500 --> 00:10:02.500]  創世紀我們假設是摩西所寫的故事
[00:10:02.500 --> 00:10:04.500]  他寫給誰呢
[00:10:04.500 --> 00:10:07.500]  寫給當時出埃及的人
[00:10:07.500 --> 00:10:09.500]  而這些人有一個最大的問題
[00:10:09.500 --> 00:10:12.500]  就是他們有一個隱憂
[00:10:12.500 --> 00:10:15.500]  要回到埃及
[00:10:15.500 --> 00:10:17.500]  而整個故事告訴你
[00:10:17.500 --> 00:10:20.500]  你是不能回到埃及的
[00:10:20.500 --> 00:10:25.500]  他說地是空虛混亂深淵上一片的黑暗
[00:10:25.500 --> 00:10:29.500]  有沒有想過這個其實是埃及的寫照
[00:10:29.500 --> 00:10:32.500]  埃及是一個很混亂的地方
[00:10:32.500 --> 00:10:36.500]  埃及是一個黑暗的深淵
[00:10:36.500 --> 00:10:41.500]  埃及我們說是一個反創造的地方
[00:10:41.500 --> 00:10:45.500]  如果你想一下上帝的創造
[00:10:45.500 --> 00:10:47.500]  祂有光
[00:10:47.500 --> 00:10:49.500]  然後祂分隔了光和黑暗
[00:10:49.500 --> 00:10:51.500]  把地和水分開
[00:10:51.500 --> 00:10:53.500]  那時候我們在組織有討論
[00:10:53.500 --> 00:10:55.500]  究竟地和水
[00:10:55.500 --> 00:10:57.500]  地是好還是水是好
[00:10:57.500 --> 00:10:58.500]  地是好的
[00:10:58.500 --> 00:10:59.500]  香港地這麼貴
[00:10:59.500 --> 00:11:01.500]  水就要填海
[00:11:01.500 --> 00:11:03.500]  但是其實在聖經的世界裡
[00:11:03.500 --> 00:11:05.500]  水都是不好的
[00:11:05.500 --> 00:11:06.500]  大家搞不定水
[00:11:06.500 --> 00:11:08.500]  所以要分開
[00:11:08.500 --> 00:11:11.500]  然後分開了地和水之後
[00:11:11.500 --> 00:11:13.500]  有生命開始
[00:11:13.500 --> 00:11:14.500]  有樹木
[00:11:14.500 --> 00:11:16.500]  然後有魚
[00:11:16.500 --> 00:11:18.500]  有動物
[00:11:18.500 --> 00:11:21.500]  但是這些東西最後都是為了人類
[00:11:21.500 --> 00:11:23.500]  人類可以什麼呢
[00:11:23.500 --> 00:11:26.500]  可以不斷的複製
[00:11:26.500 --> 00:11:28.500]  中文叫什麼
[00:11:28.500 --> 00:11:30.500]  繁殖
[00:11:30.500 --> 00:11:31.500]  就是要繁衍
[00:11:31.500 --> 00:11:33.500]  你想一下在出埃及記開始的時候
[00:11:33.500 --> 00:11:36.500]  以色列人在埃及真的在繁衍
[00:11:36.500 --> 00:11:38.500]  生養眾多
[00:11:38.500 --> 00:11:42.500]  但是埃及人對以色列人生養眾多的反應是什麼
[00:11:42.500 --> 00:11:44.500]  殺殺殺
[00:11:44.500 --> 00:11:46.500]  不讓他們把兒子全部殺了
[00:11:46.500 --> 00:11:48.500]  然後要他們作奴
[00:11:48.500 --> 00:11:50.500]  所以你發覺
[00:11:50.500 --> 00:11:54.500]  埃及人是在做一個反創造
[00:11:54.500 --> 00:11:57.500]  埃及是一個很空虛混沌
[00:11:57.500 --> 00:11:58.500]  有一種resistance
[00:11:58.500 --> 00:12:00.500]  一個黑暗的權勢的地方
[00:12:00.500 --> 00:12:06.500]  於是上帝就聽到以色列人的呼喊
[00:12:06.500 --> 00:12:12.500]  上帝就要將他們從埃及的死地裡面分隔出來
[00:12:12.500 --> 00:12:15.500]  所以創造是一種拯救
[00:12:15.500 --> 00:12:17.500]  他的拯救是一種創造
[00:12:17.500 --> 00:12:22.500]  當中有很多很奇妙的事你可以去想
[00:12:22.500 --> 00:12:28.500]  譬如說上帝是怎樣呼召摩西的
[00:12:30.500 --> 00:12:35.500]  他用一個叫做Burning Bush
[00:12:35.500 --> 00:12:37.500]  Burning Bush是什麼
[00:12:37.500 --> 00:12:39.500]  一棵樹突然間起了火
[00:12:39.500 --> 00:12:41.500]  於是摩西遠遠看到有些光
[00:12:41.500 --> 00:12:43.500]  有個火這樣去
[00:12:43.500 --> 00:12:45.500]  你想想上帝的創造的第一步是什麼
[00:12:45.500 --> 00:12:46.500]  Let there be light
[00:12:46.500 --> 00:12:48.500]  讓那裡有光明
[00:12:48.500 --> 00:12:50.500]  所以你在埃及記的時候
[00:12:50.500 --> 00:12:52.500]  上帝的拯救從哪裡開始
[00:12:52.500 --> 00:12:53.500]  有個光明一個Burning Bush
[00:12:53.500 --> 00:12:55.500]  一個燃燒中的荊棘
[00:12:55.500 --> 00:12:57.500]  於是引導摩西去
[00:12:57.500 --> 00:13:00.500]  這個火進入去以色列人
[00:13:00.500 --> 00:13:04.500]  然後上帝是怎樣去將以色列人拯救呢
[00:13:04.500 --> 00:13:06.500]  他用了十個東西
[00:13:06.500 --> 00:13:07.500]  叫做十什麼
[00:13:07.500 --> 00:13:09.500]  十災
[00:13:09.500 --> 00:13:14.500]  這個十災如果你留意
[00:13:14.500 --> 00:13:16.500]  一災一災的時候
[00:13:16.500 --> 00:13:21.500]  起初的災難是以色列人和埃及人都有份的
[00:13:21.500 --> 00:13:24.500]  但不知道去到中間突然間有個災難
[00:13:24.500 --> 00:13:28.500]  以色列人和埃及人是分隔了的
[00:13:28.500 --> 00:13:31.500]  就好像落博有一個災難是落博
[00:13:31.500 --> 00:13:34.500]  你會發現以色列人的地方是沒有博的
[00:13:34.500 --> 00:13:36.500]  但埃及人好像不斷地落
[00:13:36.500 --> 00:13:37.500]  你明白嗎
[00:13:37.500 --> 00:13:39.500]  所以每一個災難的時候
[00:13:39.500 --> 00:13:41.500]  將這兩群的人越來越分隔
[00:13:41.500 --> 00:13:43.500]  正如創世紀裡面
[00:13:43.500 --> 00:13:45.500]  是將光與黑暗分開
[00:13:45.500 --> 00:13:47.500]  然後將地與水分開
[00:13:47.500 --> 00:13:49.500]  最終的分隔是第十災
[00:13:49.500 --> 00:13:51.500]  第十災是什麼
[00:13:51.500 --> 00:13:53.500]  殺了頭生
[00:13:53.500 --> 00:13:57.500]  所以以色列人家裡是沒有頭生
[00:13:57.500 --> 00:13:58.500]  就是沒有命的
[00:13:58.500 --> 00:13:59.500]  無論是男孩也好
[00:13:59.500 --> 00:14:01.500]  無論是動物也好
[00:14:01.500 --> 00:14:03.500]  是沒有任何的損失的
[00:14:03.500 --> 00:14:05.500]  但埃及人的家裡
[00:14:05.500 --> 00:14:07.500]  所有的頭生無論是動物
[00:14:07.500 --> 00:14:09.500]  或者他的兒子全部死了
[00:14:09.500 --> 00:14:12.500]  當然最終的原因是因為什麼呢
[00:14:12.500 --> 00:14:15.500]  因為有那個如意節的羔羊
[00:14:15.500 --> 00:14:17.500]  你看不看到
[00:14:17.500 --> 00:14:19.500]  最終的拯救
[00:14:19.500 --> 00:14:22.500]  是最終的分裂
[00:14:22.500 --> 00:14:24.500]  最終的分裂是什麼呢
[00:14:24.500 --> 00:14:27.500]  就是出埃及
[00:14:27.500 --> 00:14:29.500]  在他們過紅海的時候
[00:14:29.500 --> 00:14:33.500]  將埃及人和以色列人真的分開了
[00:14:33.500 --> 00:14:35.500]  有條河將他們分開了
[00:14:35.500 --> 00:14:36.500]  你看不看到
[00:14:36.500 --> 00:14:39.500]  所以整個出埃及是講一種拯救
[00:14:39.500 --> 00:14:41.500]  還有
[00:14:41.500 --> 00:14:43.500]  當他們去到
[00:14:43.500 --> 00:14:45.500]  去到曠野之後
[00:14:45.500 --> 00:14:47.500]  如果你繼續看出埃及記
[00:14:47.500 --> 00:14:49.500]  去到第十九章第二十章的時候
[00:14:49.500 --> 00:14:52.500]  上帝給了他們一件事
[00:14:52.500 --> 00:14:54.500]  是抗衡
[00:14:54.500 --> 00:14:56.500]  給埃及人
[00:14:56.500 --> 00:15:00.500]  上帝給了埃及人十什麼
[00:15:00.500 --> 00:15:02.500]  十災
[00:15:02.500 --> 00:15:05.500]  上帝給以色列人什麼
[00:15:05.500 --> 00:15:07.500]  十戒
[00:15:07.500 --> 00:15:08.500]  OK
[00:15:08.500 --> 00:15:12.500]  你說十災和十戒兩個都很難說
[00:15:12.500 --> 00:15:14.500]  你完全搞錯了
[00:15:14.500 --> 00:15:15.500]  你明白嗎
[00:15:15.500 --> 00:15:17.500]  十災真的是災難
[00:15:17.500 --> 00:15:20.500]  十戒是十個祝福
[00:15:20.500 --> 00:15:22.500]  你知道什麼叫拯救
[00:15:22.500 --> 00:15:24.500]  什麼叫創造
[00:15:24.500 --> 00:15:27.500]  就是由空虛混沌一個混亂的狀態
[00:15:27.500 --> 00:15:29.500]  去到一個有整
[00:15:29.500 --> 00:15:31.500]  我們叫order
[00:15:31.500 --> 00:15:33.500]  order是什麼
[00:15:33.500 --> 00:15:35.500]  有秩序的
[00:15:35.500 --> 00:15:40.500]  十戒的重要的地方就是創造秩序
[00:15:40.500 --> 00:15:44.500]  所以埃及人和以色列人最終的分裂
[00:15:44.500 --> 00:15:46.500]  是一群人領受了十戒
[00:15:46.500 --> 00:15:49.500]  另一群人領受了十戒
[00:15:49.500 --> 00:15:53.500]  我不知道我們可不可以將十戒的名字改好聽一點
[00:15:53.500 --> 00:15:56.500]  十戒十戒就真的不是很好聽
[00:15:56.500 --> 00:15:59.500]  其實是十件大的祝福
[00:15:59.500 --> 00:16:01.500]  十件大的祝福
[00:16:01.500 --> 00:16:06.500]  而我們的回應應該是愛與馴服
[00:16:06.500 --> 00:16:07.500]  Trust and obey
[00:16:07.500 --> 00:16:09.500]  There is no other way to be happy in Jesus
[00:16:09.500 --> 00:16:10.500]  but to trust and obey
[00:16:10.500 --> 00:16:13.500]  如果我們是愛上帝的律法
[00:16:13.500 --> 00:16:15.500]  去馴服上帝的律法
[00:16:15.500 --> 00:16:17.500]  這樣我們就成仙了
[00:16:17.500 --> 00:16:19.500]  這樣就搞定了
[00:16:19.500 --> 00:16:22.500]  但是這個愛與馴服
[00:16:22.500 --> 00:16:26.500]  就抗衡了前面埃及人對上帝的那種
[00:16:26.500 --> 00:16:31.500]  那種黑暗的權勢的東西
[00:16:31.500 --> 00:16:36.500]  我給多一樣東西你看
[00:16:36.500 --> 00:16:38.500]  如果你回看整個創造
[00:16:38.500 --> 00:16:40.500]  先有光
[00:16:40.500 --> 00:16:42.500]  然後有分隔
[00:16:42.500 --> 00:16:45.500]  黑暗和光明
[00:16:45.500 --> 00:16:48.500]  分隔海與地
[00:16:48.500 --> 00:16:50.500]  接著就開始有生命
[00:16:50.500 --> 00:16:54.500]  之前你去到太陽星辰都還沒有生命
[00:16:54.500 --> 00:16:56.500]  接著開始有樹木
[00:16:56.500 --> 00:16:57.500]  有花草
[00:16:57.500 --> 00:16:59.500]  但是花草樹木是餵著
[00:16:59.500 --> 00:17:03.500]  花草樹木會吃花草樹木的動物
[00:17:03.500 --> 00:17:07.500]  而動物結果是餵著人類
[00:17:07.500 --> 00:17:08.500]  但是人類都沒有
[00:17:08.500 --> 00:17:11.500]  只是整個創造的高峰不是人類
[00:17:11.500 --> 00:17:13.500]  整個高峰還有第七天
[00:17:13.500 --> 00:17:15.500]  第七天是做什麼?
[00:17:15.500 --> 00:17:16.500]  安息日
[00:17:16.500 --> 00:17:20.500]  那你猜上帝在第七天做什麼?
[00:17:20.500 --> 00:17:22.500]  睡覺
[00:17:22.500 --> 00:17:23.500]  我想問你
[00:17:23.500 --> 00:17:25.500]  你猜我第七天做什麼?
[00:17:25.500 --> 00:17:28.500]  你猜我安息日做什麼?
[00:17:28.500 --> 00:17:30.500]  和我兒子玩
[00:17:30.500 --> 00:17:31.500]  你開始明白
[00:17:31.500 --> 00:17:34.500]  上帝不是在第七天睡覺
[00:17:34.500 --> 00:17:37.500]  整個創造的高峰是人類
[00:17:37.500 --> 00:17:38.500]  因為去到人類的時候
[00:17:38.500 --> 00:17:39.500]  上帝說very good
[00:17:39.500 --> 00:17:41.500]  之前每天都是good good good good
[00:17:41.500 --> 00:17:42.500]  做完人之後
[00:17:42.500 --> 00:17:44.500]  上帝說very good
[00:17:44.500 --> 00:17:45.500]  接著第七天
[00:17:45.500 --> 00:17:46.500]  第七天上帝做什麼?
[00:17:46.500 --> 00:17:49.500]  上帝要與人建立一個關係
[00:17:49.500 --> 00:17:51.500]  你明白嗎?
[00:17:51.500 --> 00:17:52.500]  這個是整個創造
