
[00:00:00.000 --> 00:00:06.000]  好,今天我們會回來彈耳理書一起去看一個題目
[00:05:05.000 --> 00:05:07.000]  我說不是說坐到他們做完
[00:05:07.000 --> 00:05:09.000]  他們好像
[00:05:09.000 --> 00:05:12.000]  你知道我看到他們的工作態度
[00:05:12.000 --> 00:05:14.000]  十分不積極的
[00:05:14.000 --> 00:05:17.000]  我說他們又在吃東西
[00:05:17.000 --> 00:05:20.000]  好像去旅行那樣的感覺
[00:05:20.000 --> 00:05:22.000]  我說等他做完我不用走了
[00:05:22.000 --> 00:05:24.000]  他說坐在這裡
[00:05:24.000 --> 00:05:25.000]  我說那要KMOT了
[00:05:25.000 --> 00:05:27.000]  他說KMOT
[00:05:27.000 --> 00:05:28.000]  結局我很記得
[00:05:28.000 --> 00:05:30.000]  那時候我第一份工作
[00:05:30.000 --> 00:05:33.000]  那份OT的工資是高過我正身的
[00:05:33.000 --> 00:05:35.000]  你可以想想多恐怖
[00:05:35.000 --> 00:05:38.000]  但是OT不是給雙倍工資
[00:05:38.000 --> 00:05:39.000]  不是給配伴
[00:05:39.000 --> 00:05:41.000]  是一樣的
[00:05:41.000 --> 00:05:43.000]  所以等於要回8個小時
[00:05:43.000 --> 00:05:45.000]  就變成回16個小時
[00:05:45.000 --> 00:05:47.000]  在這樣的情況之下
[00:05:47.000 --> 00:05:48.000]  你有什麼投訴
[00:05:48.000 --> 00:05:49.000]  因為你做得了這份工作
[00:05:49.000 --> 00:05:50.000]  你就要在這裡等
[00:05:50.000 --> 00:05:51.000]  但是當然了
[00:05:51.000 --> 00:05:52.000]  我不投訴
[00:05:52.000 --> 00:05:54.000]  就是我媽媽投訴
[00:05:54.000 --> 00:05:55.000]  整天就不見兒子
[00:05:55.000 --> 00:05:56.000]  早上7點鐘上班
[00:05:56.000 --> 00:05:59.000]  晚上1點才看到他深夜回來
[00:05:59.000 --> 00:06:03.000]  然後睡不夠一會又說要開工
[00:06:03.000 --> 00:06:06.000]  很多信徒在這種情況
[00:06:06.000 --> 00:06:08.000]  又說和祈禱有關
[00:06:08.000 --> 00:06:09.000]  上帝給了他一份工作
[00:06:09.000 --> 00:06:12.000]  然後結局得到這份工作
[00:06:12.000 --> 00:06:13.000]  又說感謝主
[00:06:13.000 --> 00:06:15.000]  到真的有得做的時候
[00:06:15.000 --> 00:06:16.000]  因為新份工作難做
[00:06:16.000 --> 00:06:18.000]  然後就說我很討厭老闆
[00:06:18.000 --> 00:06:19.000]  我很不想做
[00:06:19.000 --> 00:06:22.000]  我就想過來看看
[00:06:22.000 --> 00:06:26.000]  究竟我們信徒是不是真的感謝主
[00:06:26.000 --> 00:06:28.000]  還有一件事就是
[00:06:28.000 --> 00:06:30.000]  當我們有一些好處
[00:06:30.000 --> 00:06:32.000]  得到的時候就感謝主
[00:06:32.000 --> 00:06:33.000]  就是上帝工作
[00:06:33.000 --> 00:06:35.000]  要Hallelujah
[00:06:35.000 --> 00:06:37.000]  但是如果我們做到這份工作
[00:06:37.000 --> 00:06:38.000]  不喜歡的時候
[00:06:38.000 --> 00:06:42.000]  是不是就等同於上帝沒有祝福呢
[00:06:42.000 --> 00:06:44.000]  這種見證
[00:06:44.000 --> 00:06:45.000]  很多時候我們發現
[00:06:45.000 --> 00:06:48.000]  在教會裡面很多信徒
[00:06:48.000 --> 00:06:49.000]  也都成為教會
[00:06:49.000 --> 00:06:53.000]  很多時候好像在試工的主導
[00:06:53.000 --> 00:06:56.000]  接下來我相信日子不容易過
[00:06:56.000 --> 00:06:59.000]  無論是選了誰做
[00:06:59.000 --> 00:07:01.000]  做我們國家新主
[00:07:01.000 --> 00:07:05.000]  新主人
[00:07:05.000 --> 00:07:07.000]  但是全世界的經濟
[00:07:07.000 --> 00:07:10.000]  很明顯一定是不容易過
[00:07:10.000 --> 00:07:13.000]  我們信徒很多時候看到
[00:07:13.000 --> 00:07:17.000]  好像說上帝給了一份祝福給我們之後
[00:07:17.000 --> 00:07:20.000]  我們是不是真的覺得那份是上帝的祝福
[00:07:20.000 --> 00:07:22.000]  還是你只不過是
[00:07:22.000 --> 00:07:24.000]  看到一步走一步
[00:07:24.000 --> 00:07:25.000]  但是過了橋之後
[00:07:25.000 --> 00:07:28.000]  就同神過橋抽板呢
[00:07:28.000 --> 00:07:30.000]  這個就是今天我們去看一下
[00:07:30.000 --> 00:07:33.000]  透過彈爾里書這段聖經
[00:07:33.000 --> 00:07:37.000]  我們看看彈爾里以及他幾個朋友
[00:07:37.000 --> 00:07:38.000]  總共四個人
[00:07:38.000 --> 00:07:45.000]  他們是怎樣去善用上帝給他們的智慧和能力
[00:07:45.000 --> 00:07:47.000]  我先預告給你們聽
[00:07:47.000 --> 00:07:49.000]  他們的經歷不容易
[00:07:49.000 --> 00:07:53.000]  但是他們的經歷決定為什麼仍然去做
[00:07:53.000 --> 00:07:54.000]  就值得我們去學習
[00:07:54.000 --> 00:07:56.000]  所以我們一起去看一下
[00:07:56.000 --> 00:08:02.000]  彈爾里書第二章第14至第23節這個部分
[00:08:02.000 --> 00:08:06.000]  去看一下彈爾里這一次的侍奉
[00:08:06.000 --> 00:08:08.000]  包括他三個朋友
[00:08:08.000 --> 00:08:11.000]  看一下他們是怎樣在一個完全
[00:08:11.000 --> 00:08:15.000]  已經不在他掌握的世界或者環境裡面
[00:08:15.000 --> 00:08:19.000]  仍然毫無保留地毀身
[00:08:19.000 --> 00:08:22.000]  善用上帝給他們的智慧和能力
[00:08:22.000 --> 00:08:26.000]  然後作一個在生活上面的侍奉
[00:08:26.000 --> 00:08:30.000]  這個是今天我們一起去看的這段聖經的主旨
[00:08:30.000 --> 00:08:31.000]  所以如果你有聖經的
[00:08:31.000 --> 00:08:36.000]  請大家一起打開彈爾里書第二章第14節至23節
[00:08:36.000 --> 00:08:39.000]  我們一起再次讀一下這段聖經
[00:08:39.000 --> 00:08:42.000]  因為這段聖經似熟又不是很熟
[00:08:42.000 --> 00:08:45.000]  我們很多時候以為自己很熟悉一些的經文
[00:08:45.000 --> 00:08:49.000]  但是其實細節我們跳得很厲害
[00:08:49.000 --> 00:08:51.000]  那麼讓我們一起去打開這段聖經
[00:08:51.000 --> 00:08:54.000]  我們一起去看一下這段聖經說些什麼
[00:08:54.000 --> 00:09:00.000]  請大家打開彈爾里書第二章第14至第23節
[00:09:00.000 --> 00:09:01.000]  有個備註的
[00:09:01.000 --> 00:09:05.000]  你們會留意到我的段落的分段
[00:09:05.000 --> 00:09:07.000]  和你們的和合本是完全會不同的
[00:09:07.000 --> 00:09:12.000]  很多時候因為我是跟原文聖經去做一個分段
[00:09:12.000 --> 00:09:14.000]  所以請大家留意
[00:09:14.000 --> 00:09:16.000]  好那我們打開之後我們一起讀
[00:09:16.000 --> 00:09:20.000]  彈爾里書第二章第14節
[00:09:20.000 --> 00:09:23.000]  黃的護衛長阿略出來
[00:09:23.000 --> 00:09:26.000]  要殺巴比倫的哲士
[00:09:26.000 --> 00:09:30.000]  彈爾里就用遠言回答他
[00:09:30.000 --> 00:09:33.000]  向黃的護衛長阿略說
[00:09:33.000 --> 00:09:37.000]  黃的命令為何這樣緊急呢
[00:09:37.000 --> 00:09:41.000]  阿略就將情節告訴彈爾里
[00:09:41.000 --> 00:09:46.000]  彈爾里睡進去求黃歡閒
[00:09:46.000 --> 00:09:50.000]  就可以將夢的講解告訴黃
[00:09:50.000 --> 00:09:53.000]  彈爾里回到他的居所
[00:09:53.000 --> 00:09:58.000]  將這事告訴他的同伴哈拿尼亞
[00:09:58.000 --> 00:10:01.000]  米沙利亞撒尼亞
[00:10:01.000 --> 00:10:06.000]  要他們祈求天上的神斯蓮閔
[00:10:06.000 --> 00:10:09.000]  將這奧秘的事指明
[00:10:09.000 --> 00:10:13.000]  免得彈爾里和他的同伴
[00:10:13.000 --> 00:10:17.000]  與巴比倫其餘的哲士一同滅亡
[00:10:17.000 --> 00:10:24.000]  這奧秘的事就在夜間異象中給彈爾里顯明
[00:10:24.000 --> 00:10:27.000]  彈爾里便稱眾天上的神
[00:10:27.000 --> 00:10:32.000]  但彈爾里說神的名是應當稱重的
[00:10:32.000 --> 00:10:35.000]  從耿古直到永遠
[00:10:35.000 --> 00:10:39.000]  因為智慧能力都屬乎他
[00:10:39.000 --> 00:10:41.000]  他改變時間
[00:10:41.000 --> 00:10:45.000]  日期輝煌納煌
[00:10:45.000 --> 00:10:48.000]  將智慧賜予智慧人
[00:10:48.000 --> 00:10:51.000]  將知識賜予聰明人
[00:10:51.000 --> 00:10:55.000]  他顯明深奧奧秘的事
[00:10:55.000 --> 00:10:58.000]  知道暗中所有的
[00:10:58.000 --> 00:11:01.000]  光明也與他同居
[00:11:01.000 --> 00:11:03.000]  我列祖的神
[00:11:03.000 --> 00:11:05.000]  我感謝你
[00:11:05.000 --> 00:11:06.000]  讚美你
[00:11:06.000 --> 00:11:10.000]  因你將智慧才能賜給我
[00:11:10.000 --> 00:11:13.000]  允準我們所求的
[00:11:13.000 --> 00:11:17.000]  把王的事給我們指明
[00:11:17.000 --> 00:11:20.000]  如果大家還回憶在上一課
[00:11:20.000 --> 00:11:22.000]  或者上一段經文裡面
[00:11:22.000 --> 00:11:27.000]  我們看到一個這樣的危機事件發生了
[00:11:27.000 --> 00:11:30.000]  巴比倫當時的一些術士
[00:11:30.000 --> 00:11:32.000]  用法術的行邪術的
[00:11:32.000 --> 00:11:35.000]  以及一班加勒底人
[00:11:35.000 --> 00:11:36.000]  特別是加勒底人
[00:11:36.000 --> 00:11:38.000]  請大家圈住這個字
[00:11:38.000 --> 00:11:40.000]  因為之後我們去到第三章的時候
[00:11:40.000 --> 00:11:42.000]  會更加會提到這班人
[00:11:42.000 --> 00:11:44.000]  這班是一班什麼人呢
[00:11:44.000 --> 00:11:50.000]  這班是在利布加利薩作王的時候
[00:11:50.000 --> 00:11:54.000]  藏身在巴比倫這個國度裡面
[00:11:54.000 --> 00:11:59.000]  進行偷呃拐騙的一群術士
[00:11:59.000 --> 00:12:01.000]  他們表現出自己是
[00:12:01.000 --> 00:12:07.000]  能夠通曉上帝或者各種的神靈
[00:12:07.000 --> 00:12:10.000]  而利布加利薩就在這個時候
[00:12:10.000 --> 00:12:11.000]  做了一個夢
[00:12:11.000 --> 00:12:15.000]  這個夢也是上帝讓他做夢之後
[00:12:15.000 --> 00:12:18.000]  成為一個機會給利布加利薩
[00:12:18.000 --> 00:12:21.000]  去試驗出這班人
[00:12:21.000 --> 00:12:26.000]  究竟是真正有沒有這個材料
[00:12:26.000 --> 00:12:29.000]  講到這裡其實是插一句口而已
[00:12:29.000 --> 00:12:33.000]  我們基督徒其實都應該有時不斷試驗一下
[00:12:33.000 --> 00:12:37.000]  測驗一下我們自己的靈性是什麼狀態
[00:12:37.000 --> 00:12:38.000]  如果不是的話
[00:12:38.000 --> 00:12:42.000]  我們以為自己已經得著了
[00:12:42.000 --> 00:12:43.000]  這個利布加利薩王
[00:12:43.000 --> 00:12:47.000]  在這個時候一試便知他們是龍與鳳了
[00:12:47.000 --> 00:12:51.000]  他說我就做了一大串夢
[00:12:51.000 --> 00:12:53.000]  不過這一大串夢
[00:12:53.000 --> 00:12:55.000]  我就不記得說什麼
[00:12:55.000 --> 00:12:57.000]  其實不是不記得
[00:12:57.000 --> 00:12:59.000]  我說我不說給你聽
[00:12:59.000 --> 00:13:02.000]  你要說這個夢給我知道是什麼
[00:13:02.000 --> 00:13:05.000]  解釋這個夢給我是什麼
[00:13:05.000 --> 00:13:06.000]  上文我已經講過
[00:13:06.000 --> 00:13:08.000]  這班的哲士
[00:13:08.000 --> 00:13:11.000]  他們和利布加利薩王進行了三輪的討論
[00:13:11.000 --> 00:13:13.000]  在這三輪的討論裡面
[00:13:13.000 --> 00:13:16.000]  利布加利薩王拆穿了他們的真面目
[00:13:16.000 --> 00:13:19.000]  其實他們根本沒有料到
[00:13:19.000 --> 00:13:21.000]  他們於是怎樣呢
[00:13:21.000 --> 00:13:23.000]  他們一直拖延
[00:13:23.000 --> 00:13:25.000]  所以利布加利薩王一眼就看得出
[00:13:25.000 --> 00:13:29.000]  你們這班人在這裡進行拖延
[00:13:29.000 --> 00:13:31.000]  你再不告訴我
[00:13:31.000 --> 00:13:33.000]  你的下場很淒涼
[00:13:33.000 --> 00:13:34.000]  怎樣淒涼
[00:13:34.000 --> 00:13:36.000]  我們上文已經講過了
[00:13:36.000 --> 00:13:37.000]  你會抄家
[00:13:37.000 --> 00:13:39.000]  拿走你所有的財產
[00:13:39.000 --> 00:13:41.000]  不但你全家人都會死
[00:13:41.000 --> 00:13:45.000]  但是如果你能夠將我夢的內容
[00:13:45.000 --> 00:13:46.000]  告訴我
[00:13:46.000 --> 00:13:49.000]  也解釋給我知道
[00:13:49.000 --> 00:13:52.000]  那你們就可以得到很多的獎賞
[00:13:52.000 --> 00:13:54.000]  上文我也講過
[00:13:54.000 --> 00:13:59.000]  為什麼利布加利薩會有這個膽量
[00:13:59.000 --> 00:14:02.000]  向這班全國被稱之為哲士
[00:14:02.000 --> 00:14:04.000]  或者智慧人
[00:14:04.000 --> 00:14:08.000]  去進行這個挑戰呢
[00:14:08.000 --> 00:14:09.000]  我已經講過
[00:14:09.000 --> 00:14:13.000]  這班人已經是領皇上的俸祿生活
[00:14:13.000 --> 00:14:15.000]  但是另一樣東西就是
[00:14:15.000 --> 00:14:20.000]  因為利布加利薩王得到四個
[00:14:20.000 --> 00:14:24.000]  由猶太被擄到巴比倫的青年人
[00:14:24.000 --> 00:14:25.000]  一擄了他們之後
[00:14:25.000 --> 00:14:28.000]  他們就馬上進行了訓練
[00:14:28.000 --> 00:14:31.000]  而在利布加利薩的訓練過程當中
[00:14:31.000 --> 00:14:32.000]  所安排的人
[00:14:32.000 --> 00:14:37.000]  也都留意到這四個年輕人是截然不同的
[00:14:37.000 --> 00:14:39.000]  而在第一章裡面
[00:14:39.000 --> 00:14:41.000]  我們已經看過利布加利薩王
[00:14:41.000 --> 00:14:46.000]  也都透過他的查冊認定了這四個年輕人
[00:14:46.000 --> 00:14:49.000]  是特殊比其他的人有智慧
[00:14:49.000 --> 00:14:51.000]  尤其是彭爾利
[00:14:51.000 --> 00:14:54.000]  他能夠解釋各樣的異象
[00:14:54.000 --> 00:14:59.000]  是比所有通國的這些哲士高出十倍
[00:14:59.000 --> 00:15:00.000]  十倍我們再講過
[00:15:00.000 --> 00:15:04.000]  是完全是聖國的意思
[00:15:04.000 --> 00:15:08.000]  不過在這一段聖經裡面的發展
[00:15:08.000 --> 00:15:10.000]  大家要留意
[00:15:10.000 --> 00:15:14.000]  不是這些年輕人已經完全成為了
[00:15:14.000 --> 00:15:18.000]  利布加利薩王的站立面前的人
[00:15:18.000 --> 00:15:19.000]  因為這一段聖經
[00:15:19.000 --> 00:15:21.000]  如果我們看回上文所講到的
[00:15:21.000 --> 00:15:23.000]  只是進入到去第二年的時間
[00:15:23.000 --> 00:15:25.000]  在那裡訓練的第二年
[00:15:25.000 --> 00:15:30.000]  甚至進入到第三年的轉接期間
[00:15:30.000 --> 00:15:33.000]  所以這一段聖經最有趣的地方就是
[00:15:33.000 --> 00:15:43.000]  為什麼利布加利薩王後來要被彭爾利進入到去進行虧權
[00:15:43.000 --> 00:15:50.000]  因為他不是正式成為站立在王侍奉的其中一個官員
[00:15:50.000 --> 00:15:54.000]  不過他們已經肯定了從第一章他們會被委派
[00:15:54.000 --> 00:15:56.000]  而這幫人也都看準了
[00:15:56.000 --> 00:15:59.000]  原來王已經看準了這四個人成為他的靠山
[00:15:59.000 --> 00:16:04.000]  所以就可以大師進行Doge的過程
[00:16:04.000 --> 00:16:07.000]  正化政府的運作
[00:16:07.000 --> 00:16:11.000]  不想讓這幫人繼續在偷呃拐騙
[00:16:11.000 --> 00:16:16.000]  上一課我們講到整個教導最重要的目的是
[00:16:16.000 --> 00:16:20.000]  有時一些困擾、困難、打擊
[00:16:20.000 --> 00:16:28.000]  其實很可能成為了我們宿命上面的一個反省
[00:16:28.000 --> 00:16:33.000]  和真正面對我們宿命的問題的時間
[00:16:33.000 --> 00:16:36.000]  是需要我們去政治的
[00:16:36.000 --> 00:16:39.000]  不要小看上帝給我們一些的挑戰
[00:16:39.000 --> 00:16:42.000]  所以其實有時有些弟兄姊妹
[00:16:42.000 --> 00:16:46.000]  特別是以前我教過一個主人學的
[00:16:46.000 --> 00:16:48.000]  第一課很多人來的
[00:16:48.000 --> 00:16:51.000]  跟著開始有些弟兄姊妹不來了
[00:16:51.000 --> 00:16:53.000]  那我就問回他們
[00:16:53.000 --> 00:16:54.000]  通常我都會問回他們
[00:16:54.000 --> 00:16:56.000]  我是不會強迫他們來的
[00:16:56.000 --> 00:16:58.000]  我說為什麼你不來
[00:16:58.000 --> 00:17:01.000]  不見了你第一課你也要來的
[00:17:01.000 --> 00:17:04.000]  他說不來了牧師
[00:17:04.000 --> 00:17:07.000]  我說什麼原因你不來
[00:17:07.000 --> 00:17:08.000]  是不是睡不醒
[00:17:08.000 --> 00:17:10.000]  我可以幫你的
[00:17:10.000 --> 00:17:11.000]  叫醒你
[00:17:11.000 --> 00:17:12.000]  打電話提醒你
[00:17:12.000 --> 00:17:13.000]  或者怎麼樣
[00:17:13.000 --> 00:17:15.000]  他說不是
[00:17:15.000 --> 00:17:19.000]  我最怕你的主人學就是要做功課
[00:17:19.000 --> 00:17:23.000]  以前我的主人學有很多功課
[00:17:23.000 --> 00:17:27.000]  現在我已經使你們很少功課了
[00:17:27.000 --> 00:17:29.000]  現在那些聽的
[00:17:29.000 --> 00:17:31.000]  但是就算聖經任你問
[00:17:31.000 --> 00:17:32.000]  你也要做功課
[00:17:32.000 --> 00:17:34.000]  你想過題目才問我的
[00:17:34.000 --> 00:17:36.000]  是不是
[00:17:36.000 --> 00:17:39.000]  另一種功課而已
[00:17:39.000 --> 00:17:40.000]  但以前不是
[00:17:40.000 --> 00:17:41.000]  新約蓋欖
[00:17:41.000 --> 00:17:45.000]  牧師整一堂要我們默聖經目錄
[00:17:45.000 --> 00:17:46.000]  不是開玩笑
[00:17:46.000 --> 00:17:48.000]  我已經三十多四十歲了
[00:17:48.000 --> 00:17:51.000]  我怎麼背聖經目錄
[00:17:51.000 --> 00:17:54.000]  那些都小事了
[00:17:54.000 --> 00:18:00.000]  譬如早前的聖地文化主人學
[00:18:00.000 --> 00:18:02.000]  你要出來做presentation
[00:18:02.000 --> 00:18:05.000]  我任你選的題目
[00:18:05.000 --> 00:18:06.000]  我不想
[00:18:06.000 --> 00:18:08.000]  我不想做功課
[00:18:08.000 --> 00:18:09.000]  如果有信徒
[00:18:09.000 --> 00:18:12.000]  連做功課這個試驗你都沒有的時候
[00:18:12.000 --> 00:18:15.000]  試問如果將來你去到審判台前
[00:18:15.000 --> 00:18:19.000]  耶穌在門口跟你說的時候
[00:18:19.000 --> 00:18:21.000]  那你最少可不可以告訴我
[00:18:21.000 --> 00:18:22.000]  聖經第一卷書
[00:18:22.000 --> 00:18:25.000]  和最後那一卷書是哪兩卷
[00:18:25.000 --> 00:18:27.000]  你講不講得到
[00:18:27.000 --> 00:18:30.000]  講不到怎麼讓你進去呢
[00:18:30.000 --> 00:18:32.000]  所以打擊和困擾
[00:18:32.000 --> 00:18:33.000]  甚至一些挑戰
[00:18:33.000 --> 00:18:35.000]  其實反而是給我們在靈性上面
[00:18:35.000 --> 00:18:39.000]  一個很重要的機會
[00:18:39.000 --> 00:18:41.000]  我們是應該把握的
[00:18:41.000 --> 00:18:45.000]  我們看回來到今天這段經文
[00:18:45.000 --> 00:18:46.000]  來到這段經文
[00:18:46.000 --> 00:18:49.000]  最初頭第14節至第16節
[00:18:49.000 --> 00:18:51.000]  在聯盛經我們看見
[00:18:51.000 --> 00:18:56.000]  在這個危急存亡的時間
[00:18:56.000 --> 00:19:00.000]  但你又做些什麼好呢
[00:19:00.000 --> 00:19:02.000]  他怎樣去善用神
[00:19:02.000 --> 00:19:03.000]  給了他
[00:19:03.000 --> 00:19:05.000]  有一部比其他節事
[00:19:05.000 --> 00:19:07.000]  有十倍這麼大的能力
[00:19:07.000 --> 00:19:09.000]  去明白異象
[00:19:09.000 --> 00:19:13.000]  這個侍奉的能力
[00:19:13.000 --> 00:19:15.000]  而他怎樣去使用呢
[00:19:15.000 --> 00:19:17.000]  而使用這些的能力
[00:19:17.000 --> 00:19:19.000]  他不是濫用的
[00:19:19.000 --> 00:19:21.000]  所以我給一個副題
[00:19:21.000 --> 00:19:23.000]  善用神賜智慧的能力
[00:19:23.000 --> 00:19:26.000]  不是善用特權
[00:19:26.000 --> 00:19:27.000]  他又不是說
[00:19:27.000 --> 00:19:29.000]  因為我有這樣的能力
[00:19:29.000 --> 00:19:31.000]  於是乎我可以謀求
