
[00:00:00.000 --> 00:00:07.000]  還有十二日 耶穌就死在十字架上
[00:08:39.000 --> 00:08:42.000]  她淋在耶穌的腳上
[00:08:42.000 --> 00:08:47.000]  然後他用頭髮幫她擦乾淨
[00:08:47.000 --> 00:08:50.000]  瑪太和瑪可就說
[00:08:50.000 --> 00:08:55.000]  是淋在耶穌的頭上
[00:08:55.000 --> 00:08:57.000]  不過都有些補充
[00:08:57.000 --> 00:08:59.000]  就是淋在耶穌的身上
[00:08:59.000 --> 00:09:01.000]  無論是淋在耶穌的頭上
[00:09:01.000 --> 00:09:04.000]  還是淋在耶穌的腳上
[00:09:04.000 --> 00:09:11.000]  聖經的作者都有他自己的一些想法
[00:09:11.000 --> 00:09:15.000]  總之就是做在耶穌的身上
[00:09:15.000 --> 00:09:18.000]  我要告訴大家四卷福音書
[00:09:18.000 --> 00:09:20.000]  有記載這一件事
[00:09:20.000 --> 00:09:22.000]  可能我告訴你是哪一個
[00:09:22.000 --> 00:09:25.000]  是發生在什麼地方
[00:09:25.000 --> 00:09:26.000]  做了什麼動作
[00:09:26.000 --> 00:09:28.000]  可能會對於你對聖經的理解
[00:09:28.000 --> 00:09:30.000]  有多了一些混淆
[00:09:30.000 --> 00:09:35.000]  但是這就是神要透過不同的作者
[00:09:35.000 --> 00:09:37.000]  去呈現給我們一件事實
[00:09:37.000 --> 00:09:39.000]  就是的確有一個女人
[00:09:39.000 --> 00:09:43.000]  是做了這樣的舉動
[00:09:43.000 --> 00:09:45.000]  而這個女子瑪利亞
[00:09:45.000 --> 00:09:48.000]  她從來沒有出過聲
[00:09:48.000 --> 00:09:49.000]  她只不過是一心一意
[00:09:49.000 --> 00:09:52.000]  她將她自己覺得是最重要的
[00:09:52.000 --> 00:09:55.000]  最有價值的那一瓶香油
[00:09:55.000 --> 00:09:57.000]  帶到耶穌的面前
[00:09:57.000 --> 00:10:01.000]  她就是要去送給耶穌
[00:10:01.000 --> 00:10:04.000]  奉獻給耶穌
[00:10:04.000 --> 00:10:09.000]  是想做一些事在耶穌的身上
[00:10:09.000 --> 00:10:14.000]  就是這樣
[00:10:14.000 --> 00:10:19.000]  她這個舉動就引起門徒
[00:10:19.000 --> 00:10:21.000]  特別是猶大
[00:10:21.000 --> 00:10:25.000]  有一個反應
[00:10:25.000 --> 00:10:32.000]  就是否定瑪利亞這個奉獻的行為
[00:10:32.000 --> 00:10:37.000]  她是否定
[00:10:37.000 --> 00:10:42.000]  她否定的原因有兩個
[00:10:42.000 --> 00:10:45.000]  是經濟的原因
[00:10:45.000 --> 00:10:50.000]  和社會的原因
[00:10:50.000 --> 00:10:51.000]  你可以這樣說
[00:10:51.000 --> 00:10:53.000]  是經濟上的原因
[00:10:53.000 --> 00:10:56.000]  和社會上的原因
[00:10:56.000 --> 00:11:00.000]  所以門徒是反對
[00:11:00.000 --> 00:11:03.000]  所以猶大是反對
[00:11:03.000 --> 00:11:07.000]  她覺得瑪利亞她拿了這瓶香油
[00:11:07.000 --> 00:11:09.000]  去倒在耶穌的身上
[00:11:09.000 --> 00:11:12.000]  這個行為是一個浪費的行為
[00:11:12.000 --> 00:11:14.000]  她的否定就是因為
[00:11:14.000 --> 00:11:16.000]  這是一個浪費的行為
[00:11:16.000 --> 00:11:21.000]  在經濟學上這是一個浪費
[00:11:21.000 --> 00:11:24.000]  為什麼是一個浪費呢
[00:11:24.000 --> 00:11:28.000]  因為這一斤的香膏
[00:11:28.000 --> 00:11:31.000]  三百克的香膏
[00:11:31.000 --> 00:11:36.000]  在我們現在的和合本聖經裡
[00:11:36.000 --> 00:11:41.000]  是可以買到三十兩的銀子
[00:11:41.000 --> 00:11:44.000]  這是翻譯問題
[00:11:44.000 --> 00:11:46.000]  大部分英文的聖經
[00:11:46.000 --> 00:11:54.000]  都告訴我們是三百克的銀錢
[00:11:54.000 --> 00:11:56.000]  在馬太夫也告訴我們
[00:11:56.000 --> 00:11:58.000]  當時一個普通的工人
[00:11:58.000 --> 00:12:02.000]  一天的工資就是一個銀錢
[00:12:02.000 --> 00:12:04.000]  三百克的銀錢
[00:12:04.000 --> 00:12:07.000]  差不多等於一個普通的工人
[00:12:07.000 --> 00:12:09.000]  一年的工資
[00:12:09.000 --> 00:12:16.000]  所以新普及譯本是一年的工資
[00:12:16.000 --> 00:12:20.000]  如果我們換算我們今天
[00:12:20.000 --> 00:12:23.000]  我不知道你賺了多少錢
[00:12:23.000 --> 00:12:27.000]  我用最低工資來計算
[00:12:27.000 --> 00:12:30.000]  我當三十元一個小時
[00:12:30.000 --> 00:12:32.000]  一天工作八小時
[00:12:32.000 --> 00:12:35.000]  一星期工作六天
[00:12:35.000 --> 00:12:39.000]  五十二個星期
[00:12:39.000 --> 00:12:42.000]  大概在今天來說
[00:12:42.000 --> 00:12:47.000]  就是七萬五千元左右
[00:12:47.000 --> 00:12:49.000]  最低工資
[00:12:49.000 --> 00:12:51.000]  七萬五千元
[00:12:51.000 --> 00:12:54.000]  你有沒有試過送一個禮物給別人
[00:12:54.000 --> 00:12:58.000]  是七萬五千元的
[00:12:58.000 --> 00:12:59.000]  我沒有試過
[00:12:59.000 --> 00:13:04.000]  我從來沒有試過
[00:13:04.000 --> 00:13:06.000]  我都沒有試過將我自己一年的工資
[00:13:06.000 --> 00:13:10.000]  成為一份禮物去送給任何一個人
[00:13:10.000 --> 00:13:14.000]  沒有送過這樣的禮物給師母
[00:13:14.000 --> 00:13:21.000]  因為我將我最好的給了她
[00:13:21.000 --> 00:13:25.000]  猶大反對瑪利亞
[00:13:25.000 --> 00:13:27.000]  這個行為的原因就是說
[00:13:27.000 --> 00:13:29.000]  這麼貴的東西
[00:13:29.000 --> 00:13:31.000]  為什麼這麼浪費
[00:13:31.000 --> 00:13:36.000]  就這樣賭在耶穌的身上呢
[00:13:36.000 --> 00:13:39.000]  這是第一個原因
[00:13:39.000 --> 00:13:43.000]  第二個原因
[00:13:43.000 --> 00:13:51.000]  為什麼不用這些錢去做扶貧呢
[00:13:51.000 --> 00:13:56.000]  為什麼不用這些錢去關心窮人呢
[00:13:56.000 --> 00:13:58.000]  如果早三十年
[00:13:58.000 --> 00:14:01.000]  四十年五十年去說的時候
[00:14:01.000 --> 00:14:05.000]  我們的社會還沒有這樣的意識
[00:14:05.000 --> 00:14:08.000]  我們是要關心那些弱勢社群
[00:14:08.000 --> 00:14:10.000]  還沒有這麼多
[00:14:10.000 --> 00:14:12.000]  因為很多教會
[00:14:12.000 --> 00:14:14.000]  都是從基層的教會
[00:14:14.000 --> 00:14:17.000]  慢慢去進度成為一個中產的教會
[00:14:17.000 --> 00:14:20.000]  但是當教會成為一個中產的教會之後
[00:14:20.000 --> 00:14:22.000]  我們就開始覺得
[00:14:22.000 --> 00:14:26.000]  我們要為這個社會做點事情
[00:14:26.000 --> 00:14:30.000]  所以我們時不時聽到一個新聞
[00:14:30.000 --> 00:14:32.000]  當有一間教會
[00:14:32.000 --> 00:14:36.000]  他說我要用三億去建一個新教堂的時候
[00:14:36.000 --> 00:14:40.000]  當我要用十億去建一個新的禮拜堂的時候
[00:14:40.000 --> 00:14:43.000]  不單止這個社會的報章
[00:14:43.000 --> 00:14:45.000]  會大肆的去批評
[00:14:45.000 --> 00:14:48.000]  甚至是自己教會的弟兄姊妹
[00:14:48.000 --> 00:14:51.000]  自己教會的執事都會反對
[00:14:51.000 --> 00:14:53.000]  為什麼我們用這麼貴的錢
[00:14:53.000 --> 00:14:55.000]  放在一個教會的建築物上呢
[00:14:55.000 --> 00:14:59.000]  為什麼不多做一些關心社會的事情呢
[00:14:59.000 --> 00:15:04.000]  似乎猶大都在說同樣的事情
[00:15:04.000 --> 00:15:10.000]  為什麼不用錢去關心窮人呢
[00:15:10.000 --> 00:15:19.000]  聖經的作者約翰
[00:15:19.000 --> 00:15:23.000]  是十二個門徒之一
[00:15:23.000 --> 00:15:26.000]  他在那個地方
[00:15:26.000 --> 00:15:30.000]  他看到瑪麗亞將這瓶香膏打爛了
[00:15:30.000 --> 00:15:32.000]  其實不是整瓶
[00:15:32.000 --> 00:15:34.000]  是整個瓶子
[00:15:34.000 --> 00:15:36.000]  扔在地上打爛了
[00:15:36.000 --> 00:15:38.000]  大家不要誤會了
[00:15:38.000 --> 00:15:42.000]  那個瓶子的香油的保存
[00:15:42.000 --> 00:15:46.000]  是被一層膏封住了口
[00:15:46.000 --> 00:15:49.000]  所以要將那個口打爛了
[00:15:49.000 --> 00:15:51.000]  它才可以倒出來
[00:15:51.000 --> 00:15:54.000]  是整個瓶子打爛了
[00:15:54.000 --> 00:16:00.000]  約翰他在場
[00:16:00.000 --> 00:16:03.000]  他知道猶大是什麼人
[00:16:03.000 --> 00:16:08.000]  所以他就拆穿了猶大的詭計
[00:16:08.000 --> 00:16:13.000]  他的說話就是
[00:16:13.000 --> 00:16:15.000]  這是聖經作者說的
[00:16:15.000 --> 00:16:16.000]  這也是約翰說的
[00:16:16.000 --> 00:16:19.000]  他說他說者說
[00:16:19.000 --> 00:16:22.000]  猶大說者說並不是掛念窮人
[00:16:22.000 --> 00:16:24.000]  他只是大致說而已
[00:16:24.000 --> 00:16:26.000]  乃因他是個賊
[00:16:26.000 --> 00:16:28.000]  又帶著錢囊
[00:16:28.000 --> 00:16:31.000]  尚取其中所存的
[00:16:31.000 --> 00:16:33.000]  因為他是財爺
[00:16:33.000 --> 00:16:36.000]  他是管財務的
[00:16:36.000 --> 00:16:38.000]  我們所有門徒
[00:16:38.000 --> 00:16:40.000]  我們所收到的奉獻的錢
[00:16:40.000 --> 00:16:41.000]  都在他的口袋裡
[00:16:41.000 --> 00:16:43.000]  是他管的
[00:16:43.000 --> 00:16:45.000]  其實他不是關心窮人的
[00:16:45.000 --> 00:16:49.000]  他只不過說出來是很漂亮
[00:16:49.000 --> 00:16:52.000]  他只是說而已
[00:16:52.000 --> 00:16:55.000]  他說要關心窮人
[00:16:55.000 --> 00:16:58.000]  但是其實如果將那些錢
[00:16:58.000 --> 00:17:01.000]  如果瑪利亞的香膏
[00:17:01.000 --> 00:17:04.000]  成瓶就交給門徒
[00:17:04.000 --> 00:17:06.000]  由猶大去保管的話
[00:17:06.000 --> 00:17:08.000]  他就賣了它
[00:17:08.000 --> 00:17:09.000]  成為了那些錢
[00:17:09.000 --> 00:17:10.000]  放在錢囊裡
[00:17:10.000 --> 00:17:13.000]  最終是哪一個受惠呢
[00:17:13.000 --> 00:17:15.000]  在約翰福音
[00:17:15.000 --> 00:17:17.000]  約翰這個作者說
[00:17:17.000 --> 00:17:22.000]  最終就是他自己去中飽私囊
[00:17:22.000 --> 00:17:25.000]  他真的關心窮人嗎
[00:17:25.000 --> 00:17:27.000]  假的
[00:17:27.000 --> 00:17:34.000]  說謊
[00:17:34.000 --> 00:17:39.000]  我想在這裡稍微停一停
[00:17:39.000 --> 00:17:41.000]  他是耶穌的門徒
[00:17:41.000 --> 00:17:47.000]  當然他是受到魔鬼撒旦的迷惑
[00:17:47.000 --> 00:17:49.000]  說就一套
[00:17:49.000 --> 00:17:52.000]  做就一套
[00:17:52.000 --> 00:17:54.000]  我希望我們都引以為鑑
[00:17:54.000 --> 00:17:59.000]  我們不要成為另外一個的猶大
[00:17:59.000 --> 00:18:01.000]  在今天早上主學的時候
[00:18:01.000 --> 00:18:04.000]  我們的老師
[00:18:04.000 --> 00:18:05.000]  王姑娘
[00:18:05.000 --> 00:18:06.000]  其中一個王姑娘就說
[00:18:06.000 --> 00:18:10.000]  她在德國見到一間教會
[00:18:10.000 --> 00:18:14.000]  在教會裡面有很多不同的雕像
[00:18:14.000 --> 00:18:16.000]  其中一間教會裡面
[00:18:16.000 --> 00:18:17.000]  進去裡面
[00:18:17.000 --> 00:18:19.000]  有一個雕像
[00:18:19.000 --> 00:18:23.000]  它是猶大的雕像
[00:18:23.000 --> 00:18:27.000]  就是出賣耶穌的猶大的雕像
[00:18:27.000 --> 00:18:30.000]  你進去禮拜堂的時候
[00:18:30.000 --> 00:18:32.000]  你所見到的不是耶穌
[00:18:32.000 --> 00:18:33.000]  見到的不是彼得
[00:18:33.000 --> 00:18:34.000]  見到的不是保羅
[00:18:34.000 --> 00:18:37.000]  是見到猶大的
[00:18:37.000 --> 00:18:40.000]  它有一個用意告訴你
[00:18:40.000 --> 00:18:45.000]  你不要成為出賣耶穌的猶大
[00:18:45.000 --> 00:18:48.000]  不要做了它
[00:18:48.000 --> 00:18:52.000]  其中一個我們不應該做的是什麼
[00:18:52.000 --> 00:18:57.000]  不要說的就很漂亮
[00:18:57.000 --> 00:19:02.000]  我們因為自己一個自私的原因
[00:19:02.000 --> 00:19:05.000]  我們就說了一些好像很偉大
[00:19:05.000 --> 00:19:07.000]  好像很幫教會
[00:19:07.000 --> 00:19:08.000]  好像很關心教會
[00:19:08.000 --> 00:19:13.000]  好像很愛這個世界的一些言論
[00:19:13.000 --> 00:19:15.000]  那些人以為你真的很愛主
[00:19:15.000 --> 00:19:17.000]  以為你是一個很好的基督徒
[00:19:17.000 --> 00:19:22.000]  實際上你只是為了你自己
[00:19:22.000 --> 00:19:24.000]  瑪利亞這個小女子
[00:19:24.000 --> 00:19:26.000]  她做了一個舉動
[00:19:26.000 --> 00:19:31.000]  就是將她自己很珍藏的香膏
[00:19:31.000 --> 00:19:33.000]  要送給耶穌
[00:19:33.000 --> 00:19:35.000]  結果怎麼樣
[00:19:35.000 --> 00:19:37.000]  被門徒罵
[00:19:37.000 --> 00:19:38.000]  你瘋了嗎
[00:19:38.000 --> 00:19:42.000]  什麼這麼浪費
[00:19:42.000 --> 00:19:44.000]  如果這是一個侍奉的話
[00:19:44.000 --> 00:19:47.000]  如果瑪利亞這個舉動是一個侍奉的話
[00:19:47.000 --> 00:19:53.000]  她就是被人否定了她侍奉的價值
[00:19:53.000 --> 00:20:00.000]  她以後不會再拿一些好東西出來
[00:20:00.000 --> 00:20:03.000]  但是因為她自己自私的原因
[00:20:03.000 --> 00:20:12.000]  而否定了這個行動
[00:20:12.000 --> 00:20:18.000]  我們就要在這個舉動裡去學習
[00:20:18.000 --> 00:20:21.000]  真正有心去侍奉神
[00:20:21.000 --> 00:20:25.000]  不是靠嘴巴是靠腳
[00:20:25.000 --> 00:20:31.000]  瑪利亞她只是一心想去侍奉主
[00:20:31.000 --> 00:20:33.000]  將禮物送給耶穌
[00:20:33.000 --> 00:20:35.000]  她沒有說過任何話
[00:20:35.000 --> 00:20:37.000]  她沒有誇張地說
[00:20:37.000 --> 00:20:41.000]  你知不知道我儲了很久才有一瓶這麼貴
[00:20:41.000 --> 00:20:42.000]  是真的
[00:20:42.000 --> 00:20:45.000]  在聖經裡說是純的
[00:20:45.000 --> 00:20:48.000]  是純的拿達香膏
[00:20:48.000 --> 00:20:50.000]  沒有溝雜質的
[00:20:50.000 --> 00:20:51.000]  很難買到的
[00:20:51.000 --> 00:20:53.000]  她沒有說任何話
[00:20:53.000 --> 00:20:55.000]  她來到就打爛了那個瓶子
[00:20:55.000 --> 00:21:00.000]  就倒在耶穌的身上
[00:21:00.000 --> 00:21:02.000]  以前在波士頓有一位姊妹
[00:21:02.000 --> 00:21:09.000]  她是很熱心參與短孫猜拳的工作
[00:21:09.000 --> 00:21:11.000]  她在學校工作
[00:21:11.000 --> 00:21:14.000]  所以每年都有暑假
[00:21:14.000 --> 00:21:18.000]  每年暑假她都參與教會的短孫
[00:21:18.000 --> 00:21:20.000]  她去過英國
[00:21:20.000 --> 00:21:22.000]  她去過北非
[00:21:22.000 --> 00:21:24.000]  她去過瑞典
[00:21:24.000 --> 00:21:26.000]  她去過南美
[00:21:26.000 --> 00:21:28.000]  她去過美國本土
[00:21:28.000 --> 00:21:31.000]  她參與這個短孫的工作
[00:21:31.000 --> 00:21:33.000]  是每年都去
[00:21:33.000 --> 00:21:36.000]  是連續去了二十年
[00:21:36.000 --> 00:21:39.000]  是每年她的暑假她的假期
[00:21:39.000 --> 00:21:41.000]  她都放了出來
[00:21:41.000 --> 00:21:45.000]  來參與教會的短孫工作
[00:21:45.000 --> 00:21:48.000]  她是一個很低調的姊妹
[00:21:48.000 --> 00:21:51.000]  她從來沒有去爭權奪利
[00:21:51.000 --> 00:21:54.000]  她沒有去自吹自擂
[00:21:54.000 --> 00:21:57.000]  沒有去講一些很偉大的言論
[00:21:57.000 --> 00:22:00.000]  她只是默默地為主去工作
[00:22:00.000 --> 00:22:03.000]  連續做了二十年
[00:22:03.000 --> 00:22:05.000]  到了二十年的時候
[00:22:05.000 --> 00:22:08.000]  她說今年是我連續的短孫第二十年
[00:22:08.000 --> 00:22:10.000]  所以她要做長一點
[00:22:10.000 --> 00:22:13.000]  她留了一個月在英國
[00:22:13.000 --> 00:22:20.000]  就是幫那個宣教的機構
[00:22:20.000 --> 00:22:22.000]  不是像猶大那樣
[00:22:22.000 --> 00:22:24.000]  說是漂亮
[00:22:24.000 --> 00:22:27.000]  但是幫不了人
[00:22:27.000 --> 00:22:30.000]  還是不斷地去否定人
[00:22:30.000 --> 00:22:32.000]  第三我們看看耶穌
[00:22:32.000 --> 00:22:35.000]  耶穌對於瑪利亞這個舉動
[00:22:35.000 --> 00:22:38.000]  祂有什麼回應呢
[00:22:38.000 --> 00:22:44.000]  耶穌是肯定瑪利亞這個舉動的
[00:22:44.000 --> 00:22:46.000]  為什麼呢
[00:22:46.000 --> 00:22:47.000]  祂只說了三個字
[00:22:47.000 --> 00:22:49.000]  耶穌說了
[00:22:49.000 --> 00:22:52.000]  由祂吧
[00:22:52.000 --> 00:22:54.000]  你由得祂吧
[00:22:54.000 --> 00:22:57.000]  你讓祂做吧
[00:22:57.000 --> 00:23:03.000]  由祂吧
[00:23:03.000 --> 00:23:07.000]  耶穌去肯定瑪利亞這個行動
[00:23:07.000 --> 00:23:08.000]  這個侍奉
[00:23:08.000 --> 00:23:11.000]  也有兩個原因
[00:23:11.000 --> 00:23:13.000]  第一個原因
[00:23:13.000 --> 00:23:21.000]  祂說祂是為我安葬之日存留的
[00:23:21.000 --> 00:23:26.000]  這個香膏這個動作留下來
[00:23:26.000 --> 00:23:30.000]  給我死的時候用
[00:23:30.000 --> 00:23:33.000]  第二
[00:23:33.000 --> 00:23:36.000]  常有窮人和你們同在
[00:23:36.000 --> 00:23:40.000]  只是你們不常有我
[00:23:40.000 --> 00:23:42.000]  猶大有兩個原因
[00:23:42.000 --> 00:23:46.000]  第一個是經濟上的原因浪費
[00:23:46.000 --> 00:23:49.000]  第二個原因是社會上的原因
[00:23:49.000 --> 00:23:51.000]  要去關心窮人
[00:23:51.000 --> 00:23:54.000]  耶穌的回應兩個
[00:23:54.000 --> 00:23:59.000]  第一個就是這個香膏留給我死的時候用
[00:23:59.000 --> 00:24:01.000]  第二
[00:24:01.000 --> 00:24:05.000]  窮人們
[00:24:05.000 --> 00:24:07.000]  經常有窮人
[00:24:07.000 --> 00:24:09.000]  但是不常有我
[00:24:09.000 --> 00:24:12.000]  耶穌這兩個的回應
[00:24:12.000 --> 00:24:16.000]  並不是站在經濟學上
[00:24:16.000 --> 00:24:18.000]  或者社會學上的回應
[00:24:18.000 --> 00:24:25.000]  而是站在一個屬靈的角度去回應
[00:24:25.000 --> 00:24:28.000]  耶穌說瑪利亞這個行動
[00:24:28.000 --> 00:24:32.000]  是為了我死了之後
[00:24:32.000 --> 00:24:35.000]  來用的
[00:24:35.000 --> 00:24:41.000]  耶穌當時只不過是三十多歲
