
[00:00:00.000 --> 00:00:02.120]  今天會繼續講第二波
[00:03:06.120 --> 00:03:08.240]  是一個很大的侮辱
[00:03:08.240 --> 00:03:11.320]  就會將那些戰爭反子
[00:03:11.320 --> 00:03:13.520]  就是老了的人
[00:03:13.520 --> 00:03:14.720]  那些俘虜
[00:03:14.720 --> 00:03:15.520]  用來做什麼呢?
[00:03:15.520 --> 00:03:16.800]  賣去哪裡呢?
[00:03:16.800 --> 00:03:17.840]  看到賣去哪裡了嗎?
[00:03:17.840 --> 00:03:19.240]  賣去以東
[00:03:19.240 --> 00:03:25.720]  因為以東有很多的礦場
[00:03:25.720 --> 00:03:26.600]  沒錯
[00:03:26.600 --> 00:03:28.480]  需要大量人手的
[00:03:28.480 --> 00:03:29.520]  大家都記得了
[00:03:29.520 --> 00:03:31.960]  這就是我們上次所看的
[00:03:31.960 --> 00:03:33.600]  為什麼他要這樣說呢?
[00:03:33.600 --> 00:03:34.440]  就是有技巧
[00:03:34.440 --> 00:03:36.280]  因為他很討厭旁邊的人
[00:03:36.280 --> 00:03:38.040]  所以他們就越聽越興奮
[00:03:38.040 --> 00:03:39.760]  這個又壞
[00:03:39.760 --> 00:03:40.560]  那個又壞
[00:03:40.560 --> 00:03:41.920]  審判他
[00:03:41.920 --> 00:03:44.200]  那就該死了
[00:03:44.200 --> 00:03:45.000]  好了
[00:03:45.000 --> 00:03:47.000]  到了上次我們停在這裡
[00:03:47.000 --> 00:03:49.280]  有一個國家跟我們有關係
[00:03:49.280 --> 00:03:50.480]  但是他也很討厭他
[00:03:50.480 --> 00:03:52.280]  還沒說的
[00:03:52.280 --> 00:03:53.360]  是哪個國家呢?
[00:03:53.360 --> 00:03:55.440]  猶大國
[00:03:55.440 --> 00:03:56.760]  就是南國了
[00:03:56.760 --> 00:03:58.840]  就是阿摩斯自己的國家
[00:03:58.840 --> 00:03:59.680]  記住了
[00:03:59.680 --> 00:04:00.680]  全部都是外邦人
[00:04:00.680 --> 00:04:02.880]  但是現在就說南國了
[00:04:02.880 --> 00:04:06.040]  南國就是自己的同胞
[00:04:06.040 --> 00:04:07.240]  以東也是
[00:04:07.240 --> 00:04:09.280]  但是疏了一段時間
[00:04:09.280 --> 00:04:10.800]  因為是兄弟而已
[00:04:10.800 --> 00:04:13.240]  以素的後裔就是以東人
[00:04:13.240 --> 00:04:15.120]  但是南國真的是十二支派裡面
[00:04:15.120 --> 00:04:16.680]  其中兩個支派
[00:04:16.680 --> 00:04:19.840]  現在我們今晚開始看南國
[00:04:19.840 --> 00:04:21.440]  但是南國真的很短而已
[00:04:21.440 --> 00:04:23.120]  講完南國之後
[00:04:23.120 --> 00:04:24.440]  他們就更加興奮了
[00:04:24.440 --> 00:04:25.400]  大到高潮
[00:04:25.400 --> 00:04:26.800]  該死了
[00:04:26.800 --> 00:04:29.200]  接著一個回馬槍就說什麼呢?
[00:04:29.200 --> 00:04:30.880]  北國了
[00:04:30.880 --> 00:04:33.400]  就是今晚我們主要看的經文
[00:04:33.400 --> 00:04:35.280]  我們再去祈禱吧
[00:04:35.280 --> 00:04:35.880]  OK
[00:04:35.880 --> 00:04:38.440]  天父我們感謝祢讓我們有機會來大陸學習
[00:04:38.440 --> 00:04:39.520]  特別我很感恩
[00:04:39.520 --> 00:04:42.400]  有一群大英姐妹們很熱切地追求祢
[00:04:42.400 --> 00:04:44.480]  讓大陸可以透過祢的話語
[00:04:44.480 --> 00:04:46.280]  讓我們能夠有所警醒
[00:04:46.280 --> 00:04:47.600]  讓我們知道
[00:04:47.600 --> 00:04:51.440]  如果我們來大陸不仁道地去對待其他人
[00:04:51.440 --> 00:04:55.240]  我們也要給神祢來大陸責罰
[00:04:55.240 --> 00:04:57.720]  縱使是一些人他們犯錯
[00:04:57.720 --> 00:04:59.320]  他們有犯罪
[00:04:59.320 --> 00:05:01.520]  但是他們要受刑罰的時候
[00:05:01.520 --> 00:05:05.560]  也不可以過分地來大陸懲治他們
[00:05:05.560 --> 00:05:07.040]  神祢你幫助我們
[00:05:07.040 --> 00:05:09.800]  讓我們懂得在這個社會裡面
[00:05:09.800 --> 00:05:11.800]  有公義地去彰顯
[00:05:11.800 --> 00:05:14.640]  有透過祢的話語成為提醒和幫助
[00:05:14.640 --> 00:05:15.400]  多謝祢
[00:05:15.400 --> 00:05:16.760]  帶領我們以後的時間
[00:05:16.760 --> 00:05:18.520]  聽耳者在祢面前的禱告交託
[00:05:18.520 --> 00:05:19.920]  拉動主德聖的名
[00:05:19.920 --> 00:05:20.600]  阿們
[00:05:46.000 --> 00:05:48.880]  阿摩斯書第三章第四第五兩節
[00:05:48.880 --> 00:05:50.240]  我們一起來讀出好嗎
[00:05:50.240 --> 00:05:53.720]  第二章第四第五兩節
[00:05:53.720 --> 00:05:54.720]  預備一二三
[00:06:15.400 --> 00:06:19.960]  (廣東話)
[00:06:19.960 --> 00:06:21.360]  也是很短的
[00:06:21.360 --> 00:06:22.480]  只是兩節經文
[00:06:22.480 --> 00:06:23.560]  可以說是這麼說
[00:06:23.560 --> 00:06:25.680]  猶大人三番四次犯罪
[00:06:25.680 --> 00:06:27.360]  我必不免他們的刑罰
[00:06:27.360 --> 00:06:30.360]  大家知道之前的全部都是這麼說的
[00:06:30.360 --> 00:06:31.640]  是同一個格式
[00:06:31.640 --> 00:06:32.920]  為什麼呢?
[00:06:32.920 --> 00:06:34.320]  記不記得我剛才說
[00:06:34.320 --> 00:06:36.480]  前面所有的國家
[00:06:36.480 --> 00:06:40.600]  他們受刑罰是因為他們不仁道
[00:06:40.600 --> 00:06:42.600]  可能販賣販子
[00:06:42.600 --> 00:06:45.160]  傷害那些戰俘
[00:06:45.440 --> 00:06:47.240]  但到了猶大你有沒有留意到
[00:06:47.240 --> 00:06:48.320]  不是這件事
[00:06:48.320 --> 00:06:49.120]  是什麼呢?
[00:06:49.120 --> 00:06:51.960]  是跟他們的宗教有關
[00:06:51.960 --> 00:06:55.840]  就是他們沒有好好地來遵守神的吩咐
[00:06:55.840 --> 00:06:58.800]  因為他們嫌棄了耶和華的吩咐
[00:06:58.800 --> 00:07:00.160]  不遵守它的律例
[00:07:00.160 --> 00:07:05.720]  因為猶大人是被神特別所揀選
[00:07:05.720 --> 00:07:07.600]  包括了北角的以色列人
[00:07:07.600 --> 00:07:11.000]  所以神就來審判他們
[00:07:11.000 --> 00:07:14.880]  他們沒有好好地來遵從神的吩咐
[00:07:14.880 --> 00:07:16.880]  所以這是一個很大的問題
[00:07:16.880 --> 00:07:19.560]  因為有律例典章交給他們
[00:07:19.560 --> 00:07:21.880]  外邦人就沒辦法了
[00:07:21.880 --> 00:07:22.760]  不知者不罪
[00:07:22.760 --> 00:07:24.200]  因為他們沒有神的律法
[00:07:24.200 --> 00:07:26.800]  但是現在猶太人是有的
[00:07:26.800 --> 00:07:30.000]  所以他們既然沒有遵守的時候
[00:07:30.000 --> 00:07:33.200]  就要面對這個很沉重的審判
[00:07:33.200 --> 00:07:34.240]  然後他說
[00:07:34.240 --> 00:07:36.440]  他們列祖隨從虛假的偶像
[00:07:36.440 --> 00:07:37.560]  使你走迷了路
[00:07:37.560 --> 00:07:41.320]  神就要降火在猶大消滅耶路撒冷的宮殿
[00:07:41.320 --> 00:07:44.280]  大家知道猶大國的首都是什麼嗎?
[00:07:45.560 --> 00:07:46.680]  就是耶路撒冷
[00:07:46.680 --> 00:07:48.360]  這和我們今天有關的
[00:07:48.360 --> 00:07:50.840]  剛剛去年的時候
[00:07:50.840 --> 00:07:57.800]  Donald Trump說要將以色列的首都
[00:07:57.800 --> 00:08:01.120]  以色列的首都就是台拉維夫
[00:08:01.120 --> 00:08:04.440]  但是他說現在我們會將我們的大使館
[00:08:04.440 --> 00:08:05.920]  遷去什麼呢?
[00:08:05.920 --> 00:08:07.360]  耶路撒冷
[00:08:07.360 --> 00:08:12.680]  但是要承認耶路撒冷是他們的首都
[00:08:12.680 --> 00:08:16.960]  接著巴勒斯坦人立刻有很大的反應
[00:08:16.960 --> 00:08:18.840]  就是不對啊
[00:08:18.840 --> 00:08:22.120]  但是如果你留意到歷史歷代裡面
[00:08:22.120 --> 00:08:24.840]  從來只有一個國家
[00:08:24.840 --> 00:08:26.800]  是以耶路撒冷為首都
[00:08:26.800 --> 00:08:28.680]  就是以色列國
[00:08:28.680 --> 00:08:32.080]  沒有其他人也是以耶路撒冷為首都的
[00:08:32.080 --> 00:08:34.760]  當以色列人在公元七十年的時候
[00:08:34.760 --> 00:08:36.600]  被羅馬滅了之後
[00:08:36.600 --> 00:08:39.440]  分散到世界各地
[00:08:39.440 --> 00:08:43.480]  於是很多阿拉伯人就住在巴勒斯坦地這個地方裡面
[00:08:43.480 --> 00:08:45.120]  所以就叫做巴勒斯坦人
[00:08:45.120 --> 00:08:46.040]  你明白我的意思嗎?
[00:08:46.040 --> 00:08:47.800]  但是他們不是一個國家
[00:08:47.800 --> 00:08:49.680]  只是一群人住在那裡
[00:08:49.680 --> 00:08:52.960]  但是他們也沒有以耶路撒冷為首都
[00:08:52.960 --> 00:08:56.640]  所以如果我們真的要按照他們的歷史去看的話
[00:08:56.640 --> 00:08:59.080]  那麼耶路撒冷是他們的首都
[00:08:59.080 --> 00:09:02.120]  也不只是首都
[00:09:02.120 --> 00:09:04.280]  現在所羅門和大衛地
[00:09:04.280 --> 00:09:07.120]  他們的宮殿也是建在耶路撒冷裡面
[00:09:07.120 --> 00:09:09.880]  所以神就說我要降火在猶大
[00:09:09.880 --> 00:09:12.360]  也要消滅耶路撒冷的宮殿
[00:09:12.360 --> 00:09:14.280]  神就說我要審判他們
[00:09:14.280 --> 00:09:16.200]  就是滅掉他們的國家
[00:09:16.200 --> 00:09:17.000]  嘩!
[00:09:17.000 --> 00:09:18.480]  那麼你想想以色列人聽了也會說
[00:09:18.480 --> 00:09:19.920]  活該!
[00:09:19.920 --> 00:09:21.200]  自己是兄弟嘛
[00:09:21.200 --> 00:09:22.120]  親近一點的嘛
[00:09:22.120 --> 00:09:23.600]  但是經常互相對峙嘛
[00:09:23.600 --> 00:09:27.120]  就是很多以前的台灣和中國
[00:09:27.120 --> 00:09:28.320]  就是跟大陸一樣
[00:09:28.320 --> 00:09:29.840]  當我們在中國那裡說
[00:09:29.840 --> 00:09:33.240]  台灣遲早會被神審判的
[00:09:33.240 --> 00:09:35.400]  大陸那些人不是很開心嗎?
[00:09:35.400 --> 00:09:36.800]  活該!
[00:09:36.800 --> 00:09:37.800]  但是現在
[00:09:37.800 --> 00:09:38.720]  講完了
[00:09:38.720 --> 00:09:39.880]  但是
[00:09:39.880 --> 00:09:41.680]  接著以後的經文
[00:09:41.680 --> 00:09:42.880]  就是講什麼呢?
[00:09:42.880 --> 00:09:44.680]  就是以色列了
[00:09:44.680 --> 00:09:45.160]  好了
[00:09:45.160 --> 00:09:47.560]  我們現在就開始來看以色列了
[00:09:47.560 --> 00:09:50.880]  在第六到第八節裡面
[00:09:50.880 --> 00:09:53.520]  就有五項罪列了出來
[00:09:53.520 --> 00:09:54.840]  在PowerPoint那裡有的
[00:09:54.840 --> 00:09:57.920]  為了銀子賣了二人
[00:09:57.920 --> 00:10:01.280]  為了一雙鞋賣了窮人
[00:10:01.280 --> 00:10:04.160]  阻礙了困苦人
[00:10:04.160 --> 00:10:07.680]  父子對付了一些無助的女子
[00:10:07.680 --> 00:10:10.680]  以及娶窮人的當頭
[00:10:10.680 --> 00:10:11.920]  就是抵押品
[00:10:11.920 --> 00:10:15.480]  短短三節經文裡面
[00:10:15.480 --> 00:10:18.080]  就指出了這五項罪
[00:10:18.080 --> 00:10:20.920]  現在我們就開始讀這三節經文了
[00:10:20.920 --> 00:10:24.200]  然後我們就逐項逐項地解釋
[00:10:24.200 --> 00:10:24.720]  好
[00:10:24.720 --> 00:10:25.680]  我們一起來讀
[00:10:25.680 --> 00:10:28.760]  阿摩斯書第二章第六到第八節
[00:10:28.760 --> 00:10:29.640]  我們一起來讀
[00:10:29.640 --> 00:10:30.040]  預備
[00:10:30.040 --> 00:10:30.760]  一二三
[00:10:34.160 --> 00:10:36.280]  三三四四五六七八
[00:10:36.280 --> 00:10:39.240]  五七八九九三五六七十八
[00:10:39.240 --> 00:10:42.280]  一三五六七八九三五六七十八
[00:10:42.280 --> 00:10:45.200]  為了一雙鞋賣了窮人
[00:10:45.200 --> 00:10:46.640]  貪了窮人
[00:10:46.640 --> 00:10:47.960]  貪了窮人
[00:10:47.960 --> 00:10:50.240]  貪了窮人
[00:10:50.240 --> 00:10:53.040]  阻礙了困苦人
[00:10:53.040 --> 00:10:54.120]  賄了窮人
[00:10:54.120 --> 00:10:55.920]  賄了窮人
[00:10:55.920 --> 00:10:57.120]  賄了窮人
[00:10:57.120 --> 00:10:58.200]  賄了窮人
[00:10:58.200 --> 00:11:00.160]  貪了窮人
[00:11:00.160 --> 00:11:01.000]  賄了窮人
[00:11:01.000 --> 00:11:02.840]  阻礙了困苦人
[00:11:02.840 --> 00:11:04.440]  阻礙了困苦人
[00:11:04.440 --> 00:11:07.080]  又再耽誤了四秒鐘
[00:11:07.080 --> 00:11:09.680]  阻礙了困苦人
[00:11:09.680 --> 00:11:10.120]  好了
[00:11:10.120 --> 00:11:11.080]  耶和華如此說
[00:11:11.080 --> 00:11:12.840]  以色列人三番四次犯罪
[00:11:12.840 --> 00:11:14.560]  我必不免他們的刑罰
[00:11:14.560 --> 00:11:15.800]  這裡大家都知道
[00:11:15.800 --> 00:11:18.360]  就是阿摩斯書一開始的時候的模式
[00:11:18.360 --> 00:11:19.840]  所以讀聖經是很容易的
[00:11:19.840 --> 00:11:21.960]  阿摩斯書是很條理分明的
[00:11:21.960 --> 00:11:22.920]  就是這一點了
[00:11:22.920 --> 00:11:25.000]  然後接著就說他們犯了什麼罪了
[00:11:25.000 --> 00:11:27.800]  因他們為銀紙賣了窮人
[00:11:27.800 --> 00:11:31.600]  為一雙鞋賣了窮人
[00:11:31.600 --> 00:11:32.800]  是什麼意思呢?
[00:11:32.800 --> 00:11:39.120]  是代表了當時的人的價值是非常低而已
[00:11:39.120 --> 00:11:41.840]  一雙鞋其實不是很多錢
[00:11:41.840 --> 00:11:44.000]  不要用現在來看
[00:11:44.000 --> 00:11:46.080]  因為現在可能一雙球鞋
[00:11:46.080 --> 00:11:47.680]  那些限量版的
[00:11:47.680 --> 00:11:49.680]  都幾千塊的
[00:11:49.680 --> 00:11:51.320]  五六千塊的
[00:11:51.320 --> 00:11:52.760]  很可怕的
[00:11:52.760 --> 00:11:55.880]  但是在阿摩斯的年代
[00:11:55.880 --> 00:11:56.560]  你記住
[00:11:56.560 --> 00:11:58.400]  沒有限量版的球鞋
[00:11:58.400 --> 00:12:00.920]  米高佐敦穿過的那些
[00:12:00.920 --> 00:12:04.600]  所以一雙鞋是非常低的價值
[00:12:04.600 --> 00:12:07.000]  為什麼一雙鞋可以賣窮人呢?
[00:12:07.000 --> 00:12:10.440]  原來當時貧富懸殊得很厲害
[00:12:10.440 --> 00:12:12.360]  我們大家都會有一句話
[00:12:12.360 --> 00:12:15.160]  就是窮者就越窮
[00:12:15.160 --> 00:12:17.120]  富者就越富
[00:12:17.120 --> 00:12:21.720]  這是一個大都會裡面必定會發生的事情
[00:12:21.720 --> 00:12:22.640]  你想想
[00:12:22.640 --> 00:12:24.360]  譬如那些地產商
[00:12:24.360 --> 00:12:25.240]  香港那些
[00:12:25.240 --> 00:12:29.040]  最近新鴻基又投地了
[00:12:29.040 --> 00:12:31.440]  又已經破了新高了
[00:12:31.440 --> 00:12:32.960]  你想想那些人
[00:12:32.960 --> 00:12:34.400]  幾百億的
[00:12:34.400 --> 00:12:36.640]  但是他越投資
[00:12:36.640 --> 00:12:39.200]  他蓋的房子是越來越貴的
[00:12:39.200 --> 00:12:40.800]  這樣子的話
[00:12:40.800 --> 00:12:43.480]  我們那些就越來越辛苦
[00:12:43.480 --> 00:12:44.280]  住的地方
[00:12:44.280 --> 00:12:45.600]  但是他就越來越有錢
[00:12:45.600 --> 00:12:46.520]  這是很自然的
[00:12:46.520 --> 00:12:47.480]  越來越有錢
[00:12:47.480 --> 00:12:49.080]  那麼窮的人怎麼辦呢?
[00:12:49.080 --> 00:12:50.480]  他們沒錢的時候
[00:12:50.480 --> 00:12:52.800]  他們就要問別人借錢
[00:12:52.800 --> 00:12:54.120]  借錢的時候
[00:12:54.120 --> 00:12:55.560]  有些有錢人是怎麼樣呢?
[00:12:55.560 --> 00:12:56.560]  這是一個罪
[00:12:56.560 --> 00:12:57.640]  一會兒我們會看
[00:12:57.640 --> 00:12:59.440]  原來以色列人
[00:12:59.440 --> 00:13:01.960]  聖經說到你窮可以問兄弟借錢的
[00:13:01.960 --> 00:13:04.600]  但是不可以收利息
[00:13:04.600 --> 00:13:06.520]  沒有利息的
[00:13:06.520 --> 00:13:07.520]  不准收利息
[00:13:07.520 --> 00:13:10.480]  他們要限定一個時間來歸還
[00:13:10.480 --> 00:13:13.360]  但是如果那個時間他歸還不了
[00:13:13.360 --> 00:13:16.080]  先借開始計算利息
[00:13:16.080 --> 00:13:17.800]  譬如說三年
[00:13:17.800 --> 00:13:19.080]  就是你要還了
[00:13:19.080 --> 00:13:20.440]  但是你沒錢還
[00:13:20.440 --> 00:13:21.600]  就開始要計算利息
[00:13:21.600 --> 00:13:24.720]  但是利息也不可以貴的
[00:13:25.120 --> 00:13:28.400]  但是在這個商業繁榮的社會裡面
[00:13:28.400 --> 00:13:30.360]  這些人就不會再理會這些的律法了
[00:13:30.360 --> 00:13:32.560]  他來大陸借一點點錢
[00:13:32.560 --> 00:13:34.400]  但是收很高的利息
[00:13:34.400 --> 00:13:35.640]  我想去過
[00:13:35.640 --> 00:13:37.720]  不是一定要你去過的
[00:13:37.720 --> 00:13:39.400]  澳門賭錢那些
[00:13:39.400 --> 00:13:41.520]  當你在賭場輸了
[00:13:41.520 --> 00:13:44.200]  你是不是發覺有很多人很有愛心借錢給你的?
[00:13:44.200 --> 00:13:45.440]  是啊
[00:13:45.440 --> 00:13:46.920]  我借十萬元給你
[00:13:46.920 --> 00:13:48.680]  可以幫你來大陸
[00:13:48.680 --> 00:13:49.440]  去什麼?
[00:13:49.440 --> 00:13:51.080]  去就可以賭回了
[00:13:51.080 --> 00:13:52.640]  但是說借十萬元
[00:13:52.640 --> 00:13:54.200]  即時你收到是多少錢呢?
[00:13:54.200 --> 00:13:55.920]  可能是兩三萬而已
[00:13:55.920 --> 00:13:59.120]  那些大耳窿的利息很可怕的
[00:13:59.120 --> 00:14:01.120]  是不會立刻給了十萬的
[00:14:01.120 --> 00:14:02.680]  已經立刻扣了
[00:14:02.680 --> 00:14:04.240]  但是最壞的是什麼呢?
[00:14:04.240 --> 00:14:07.480]  他不是給你自己去買大小的
[00:14:07.480 --> 00:14:08.880]  是他幫你買的
[00:14:08.880 --> 00:14:10.640]  這個時候你輸了
[00:14:10.640 --> 00:14:12.960]  但是那些利息是很厲害的
[00:14:12.960 --> 00:14:13.880]  是你搭理的
[00:14:13.880 --> 00:14:15.560]  原來在那個年代裡面也是這樣
[00:14:15.560 --> 00:14:18.240]  當你來大陸沒有錢的時候
[00:14:18.240 --> 00:14:19.360]  你欠債
[00:14:19.360 --> 00:14:21.840]  你沒能力去還的時候又如何呢?
[00:14:21.840 --> 00:14:24.160]  他就逼你來大陸做什麼呢?
[00:14:24.160 --> 00:14:25.480]  做奴隸
[00:14:25.480 --> 00:14:29.120]  但是其實他原來欠的債不是很多
[00:14:29.120 --> 00:14:30.240]  就是這個意思
[00:14:30.240 --> 00:14:32.840]  為一雙鞋子賣了窮人
[00:14:32.840 --> 00:14:35.080]  就是說他欠的錢其實不是很多
[00:14:35.080 --> 00:14:37.520]  但是卻是因為這樣的緣故
[00:14:37.520 --> 00:14:39.520]  而他們要成為奴隸
[00:14:39.520 --> 00:14:42.080]  這是一個很嚴重的罪
[00:14:42.080 --> 00:14:45.720]  正如如果我讀歷史就知道了
[00:14:45.720 --> 00:14:49.720]  為什麼台灣當時叫做國民政府
[00:14:49.720 --> 00:14:51.120]  中華民國
[00:14:51.120 --> 00:14:52.480]  就是蔣介石那個年代
[00:14:52.480 --> 00:14:53.920]  為什麼要走到台灣呢?
[00:14:53.920 --> 00:14:58.320]  就是因為他一直縱容那些所謂的大地主
[00:14:58.320 --> 00:15:00.600]  他們擁有很多的田地
[00:15:00.600 --> 00:15:04.400]  那些農民就沒有那麼多的能力
[00:15:04.400 --> 00:15:05.400]  如果一旦有失收
[00:15:05.400 --> 00:15:06.280]  他們沒有錢
[00:15:06.280 --> 00:15:07.440]  就借錢給你
[00:15:07.440 --> 00:15:09.160]  但是你沒錢還又如何呢?
[00:15:09.160 --> 00:15:10.840]  逼你子女做奴隸
[00:15:10.840 --> 00:15:12.200]  那個年代就是這樣
[00:15:12.200 --> 00:15:15.680]  所以後來為什麼中華人民共和國能夠成為國家
[00:15:15.680 --> 00:15:17.200]  就是農民起義而已
[00:15:17.200 --> 00:15:17.800]  你知道嗎?
[00:15:17.800 --> 00:15:19.240]  那些是農民而已
[00:15:19.240 --> 00:15:21.720]  就是要推翻這些大地主
[00:15:21.720 --> 00:15:22.800]  你明白我的意思嗎?
[00:15:22.800 --> 00:15:24.080]  所以你留意到
[00:15:24.080 --> 00:15:25.520]  這是一個很大的問題
[00:15:25.520 --> 00:15:26.320]  就是
[00:15:26.320 --> 00:15:29.680]  他們為了錢賣了義人
[00:15:29.680 --> 00:15:31.280]  請你記住這個義人
[00:15:31.280 --> 00:15:36.920]  絕對不是我們心目中所想的那些跟隨神的人
[00:15:36.920 --> 00:15:40.000]  這是一個法庭裡面的用語
[00:15:40.000 --> 00:15:41.440]  法庭裡面
[00:15:41.440 --> 00:15:43.040]  就是有好人
