
[00:00:00.000 --> 00:00:02.440]  各位女士、先生、姐妹,早安!
[00:02:59.280 --> 00:03:04.680]  他就在說,其實我們日本曾經也做了很多傷害的,特別可能在亞洲,中國等等
[00:03:04.680 --> 00:03:07.080]  說饒恕都很難說,就搖搖頭
[00:03:07.080 --> 00:03:12.160]  無論說這些故事,你有多少的感受,甚至情緒或者記憶
[00:03:13.240 --> 00:03:17.720]  這些就是跟愛,跟關係有關的事情
[00:03:17.720 --> 00:03:21.600]  同樣跟罪,跟刑罰,跟赦罪有關的事情
[00:03:21.600 --> 00:03:24.480]  到底聖經裡面怎樣提到罪的呢
[00:03:24.480 --> 00:03:27.280]  弟兄姊妹,耶穌怎樣提到罪的呢
[00:03:27.280 --> 00:03:30.200]  又或者這樣說,當赦罪這個題目去到耶穌身上
[00:03:30.200 --> 00:03:32.440]  他怎樣去描述或者理解的呢
[00:03:32.440 --> 00:03:36.680]  剛才馮太衛我們讀了這段聖經
[00:03:36.680 --> 00:03:40.080]  就是《路加福音》第七章三十六到五十節
[00:03:40.080 --> 00:03:42.480]  我相信大家可以再一次打開這段聖經
[00:03:42.840 --> 00:03:48.320]  看一看當日耶穌面對這個有罪的婦人
[00:03:48.320 --> 00:03:49.800]  耶穌做過些什麼
[00:03:49.800 --> 00:03:51.960]  聖經裡面一開始
[00:03:51.960 --> 00:03:54.920]  《路加福音》第七章說耶穌就去吃飯
[00:03:54.920 --> 00:03:57.800]  耶穌去到哪人當中吃飯呢
[00:03:57.800 --> 00:04:01.880]  去到一個法利塞人,這個法利塞人後面有提到他的名字,叫做西門
[00:04:01.880 --> 00:04:05.680]  耶穌去到西門的家裡面作客吃飯
[00:04:05.680 --> 00:04:08.080]  第一個問題我就會問
[00:04:08.080 --> 00:04:12.440]  為什麼耶穌會去到這個法利塞人家裡面作客吃飯呢
[00:04:13.240 --> 00:04:14.600]  熟悉聖經的弟兄姊妹想想
[00:04:14.600 --> 00:04:19.480]  耶穌多不多和這些宗教領袖或者權貴這樣交道呢
[00:04:19.480 --> 00:04:22.200]  其實可能有很多討論、聊天的機會
[00:04:22.200 --> 00:04:24.040]  但是說他們坐下來吃飯呢
[00:04:24.040 --> 00:04:25.720]  就應該不算太多,是不是
[00:04:25.720 --> 00:04:27.920]  很多時候說到耶穌和門徒在一起
[00:04:27.920 --> 00:04:29.840]  甚至耶穌和那些罪人、瑞尼
[00:04:29.840 --> 00:04:31.200]  我們來你家吃飯吧
[00:04:31.200 --> 00:04:34.400]  這裡說有一個法利塞人請耶穌吃飯
[00:04:34.400 --> 00:04:35.440]  耶穌就去了
[00:04:35.440 --> 00:04:41.000]  同時當一開始說到耶穌去到這個西門家吃飯的時候
[00:04:41.000 --> 00:04:43.760]  就有一個女人出現,就是今天的主角
[00:04:43.760 --> 00:04:46.480]  他說城裡面有一個女人,三十七節
[00:04:46.480 --> 00:04:47.280]  是一個罪人
[00:04:47.280 --> 00:04:52.480]  知道耶穌和法利塞人在法利塞人家裡面坐直
[00:04:52.480 --> 00:04:54.960]  就拿著一整碗香膏的玉瓶
[00:04:54.960 --> 00:04:56.680]  站在耶穌背後
[00:04:56.680 --> 00:04:58.240]  靠著他的腳跟
[00:04:58.240 --> 00:05:00.200]  眼淚滴濕了他的腳
[00:05:00.200 --> 00:05:01.760]  就用自己的頭髮抹乾
[00:05:01.760 --> 00:05:03.600]  又連連親嘴親他的腳
[00:05:03.600 --> 00:05:05.320]  將香膏抹上
[00:05:05.320 --> 00:05:07.840]  第一個問題我很想問的
[00:05:07.840 --> 00:05:09.800]  弟兄姊妹你有沒有想過呢
[00:05:10.240 --> 00:05:12.120]  這位女人為什麼會出現的
[00:05:12.120 --> 00:05:13.680]  你說
[00:05:13.680 --> 00:05:15.920]  就是她想找耶穌
[00:05:15.920 --> 00:05:16.600]  她就出現了
[00:05:16.600 --> 00:05:19.120]  我是問為什麼這個女人會出現在這個地方
[00:05:19.120 --> 00:05:22.720]  如果你是法利塞人西門
[00:05:22.720 --> 00:05:26.320]  又或者是他家裡的僕人、家丁等等
[00:05:26.320 --> 00:05:31.520]  你看到這個女人進入你主人或者西門的房子
[00:05:31.520 --> 00:05:33.040]  你會不會讓她進去呢
[00:05:33.040 --> 00:05:34.800]  你會怎樣呢
[00:05:34.800 --> 00:05:36.720]  可能你在門口已經擋住了
[00:05:36.720 --> 00:05:38.160]  你是罪人
[00:05:38.160 --> 00:05:39.520]  這個描述說什麼呢
[00:05:39.520 --> 00:05:41.040]  他沒有什麼描述這個女人沒有名字
[00:05:41.040 --> 00:05:43.240]  但是他只是說一個女人是一個罪人
[00:05:43.240 --> 00:05:44.840]  是人都知道的
[00:05:44.840 --> 00:05:45.960]  是人都認識她的
[00:05:45.960 --> 00:05:47.840]  可能在城裡面很出名的
[00:05:47.840 --> 00:05:48.760]  一看就知道她是罪人了
[00:05:48.760 --> 00:05:50.720]  有人問會不會是妓女等等
[00:05:50.720 --> 00:05:51.280]  不知道
[00:05:51.280 --> 00:05:53.280]  不過無論如何她一定是一個很出名的罪人
[00:05:53.280 --> 00:05:56.920]  為什麼這個這麼出名的罪人可以去到
[00:05:56.920 --> 00:05:59.360]  這個法利塞人的家裡面呢
[00:05:59.360 --> 00:06:01.120]  我們要記得當時的背景
[00:06:01.120 --> 00:06:04.440]  法利塞是一群熟悉聖經並且嚴守律法
[00:06:04.440 --> 00:06:08.040]  覺得自己是比別人更神聖
[00:06:08.280 --> 00:06:10.120]  更接近上帝
[00:06:10.120 --> 00:06:12.760]  所以對一切罪惡的事情他會撇得很清
[00:06:12.760 --> 00:06:15.840]  女人當時是一個相對沒有地位
[00:06:15.840 --> 00:06:17.560]  再加上這個是很出名的罪人的話
[00:06:17.560 --> 00:06:19.400]  更加不會黏在他那裡
[00:06:19.400 --> 00:06:21.360]  離遠就可能已經趕了他走
[00:06:21.360 --> 00:06:23.880]  很有可能就是這段聖經裡面說
[00:06:23.880 --> 00:06:26.800]  當他這個女士出現的時候就已經黏住了耶穌
[00:06:26.800 --> 00:06:28.760]  可能他黏住耶穌就在門口已經看到耶穌
[00:06:28.760 --> 00:06:29.720]  就已經馬上黏住了
[00:06:29.720 --> 00:06:31.560]  可能耶穌是一直這樣
[00:06:31.560 --> 00:06:33.160]  跟這個女人一起黏住
[00:06:33.160 --> 00:06:34.200]  在腳邊這樣進屋
[00:06:34.200 --> 00:06:35.720]  所以這個西門可能
[00:06:35.720 --> 00:06:39.040]  或者屋的家丁就不敢說因為耶穌在
[00:06:39.040 --> 00:06:40.120]  因為耶穌是他們的客人
[00:06:40.120 --> 00:06:41.240]  無論如何
[00:06:41.240 --> 00:06:43.920]  耶穌就跟著門徒跟著這個女人
[00:06:43.920 --> 00:06:46.400]  進入了法利塞人這個家裡面
[00:06:46.400 --> 00:06:50.520]  如果我們留心整段聖經一直到最後
[00:06:50.520 --> 00:06:52.880]  這個女人都沒有說過任何話
[00:06:52.880 --> 00:06:54.800]  沒有表達過任何話
[00:06:54.800 --> 00:06:57.640]  也沒有提過為什麼他會這樣表達
[00:06:57.640 --> 00:06:58.560]  這樣表現
[00:06:58.560 --> 00:06:59.480]  不斷地痛哭
[00:06:59.480 --> 00:07:01.880]  但是總之她的狀態就是
[00:07:01.880 --> 00:07:04.640]  不斷地流淚流淚到滴濕耶穌的腳
[00:07:05.200 --> 00:07:06.640]  流淚到要用頭髮擦乾
[00:07:06.640 --> 00:07:08.600]  並且連連地去親吻耶穌的腳
[00:07:08.600 --> 00:07:09.840]  用香膏抹上
[00:07:09.840 --> 00:07:13.200]  好了,當這個故事一直在說
[00:07:13.200 --> 00:07:15.200]  這個畫面出現的時候
[00:07:15.200 --> 00:07:17.400]  人們心裡面就有不同的想法
[00:07:17.400 --> 00:07:19.960]  可能你跟我心裡面的想法就是
[00:07:19.960 --> 00:07:21.480]  哇,什麼事呢?
[00:07:21.480 --> 00:07:24.440]  這個女人什麼事這麼慘地哭呢?
[00:07:24.440 --> 00:07:25.920]  可能你在街上
[00:07:25.920 --> 00:07:27.200]  或者在身邊看到人們哭得很慘
[00:07:27.200 --> 00:07:27.840]  你也會想
[00:07:27.840 --> 00:07:28.560]  你也會問
[00:07:28.560 --> 00:07:29.800]  為什麼哭得這麼慘呢?
[00:07:29.800 --> 00:07:33.560]  另一個問題就好像可能是這個西門這樣想
[00:07:34.320 --> 00:07:35.320]  西門心裡面就這樣想
[00:07:35.320 --> 00:07:36.240]  三十九節說
[00:07:36.240 --> 00:07:38.280]  "這人若是先知"
[00:07:38.280 --> 00:07:40.000]  "一定知道摸他的是誰"
[00:07:40.000 --> 00:07:41.600]  "是怎樣的女人"
[00:07:41.600 --> 00:07:42.880]  "他是個罪人"
[00:07:42.880 --> 00:07:45.760]  這個描述已經比較溫和了
[00:07:45.760 --> 00:07:47.480]  如果原文這個"這人"是用
[00:07:47.480 --> 00:07:49.360]  類似是這個家夥
[00:07:49.360 --> 00:07:50.640]  這個這樣的人
[00:07:50.640 --> 00:07:53.480]  不是很有禮貌的表達
[00:07:53.480 --> 00:07:55.160]  就是說這個耶穌
[00:07:55.160 --> 00:07:57.240]  可能背後想的這麼差勁
[00:07:57.240 --> 00:07:59.640]  又說自己是先知
[00:07:59.640 --> 00:08:01.280]  又說自己講很多上帝的道理
[00:08:01.280 --> 00:08:02.560]  這樣也不知道?
[00:08:02.560 --> 00:08:03.720]  這樣也不知道這個是罪人?
[00:08:04.120 --> 00:08:05.520]  這樣也不知道這個這樣的人
[00:08:05.520 --> 00:08:06.560]  怎麼會被他黏著你
[00:08:06.560 --> 00:08:08.960]  被他摸你的腳還要黏在你身上
[00:08:08.960 --> 00:08:13.160]  當時這個法利塞人西門心裡面就有些顧慮
[00:08:13.160 --> 00:08:14.600]  可能那群人都是這樣的
[00:08:14.600 --> 00:08:16.280]  搞錯啊,耶穌會做這樣的事情
[00:08:16.280 --> 00:08:18.800]  當時耶穌怎麼做呢?
[00:08:18.800 --> 00:08:21.480]  耶穌就回應他說了
[00:08:21.480 --> 00:08:23.480]  第四十節,耶穌說
[00:08:23.480 --> 00:08:24.120]  "西門"
[00:08:24.120 --> 00:08:25.920]  "我有話跟你說"
[00:08:25.920 --> 00:08:27.760]  這句話很吸引我
[00:08:27.760 --> 00:08:29.280]  你說這句話沒什麼特別
[00:08:29.280 --> 00:08:30.520]  但是如果你是熟悉聖經的話
[00:08:30.520 --> 00:08:32.520]  你知道耶穌每次說話就是在說話
[00:08:32.520 --> 00:08:34.040]  比喻就是在說比喻
[00:08:34.200 --> 00:08:35.360]  說故事就是在說故事
[00:08:35.360 --> 00:08:36.360]  教訓就是教訓
[00:08:36.360 --> 00:08:38.120]  但是耶穌突然間用了一句話就是
[00:08:38.120 --> 00:08:40.200]  "西門,西門,我有話跟你說"
[00:08:40.200 --> 00:08:42.880]  這麼有趣的呢
[00:08:42.880 --> 00:08:46.120]  一方面在這裡展現法利塞人的名字"西門"
[00:08:46.120 --> 00:08:47.440]  也在展現耶穌跟他熟悉
[00:08:47.440 --> 00:08:50.280]  同樣對耶穌其實想告訴他什麼呢?
[00:08:50.280 --> 00:08:52.160]  其實我知道你心裡面在想什麼
[00:08:52.160 --> 00:08:54.040]  我知道你在想什麼
[00:08:54.040 --> 00:08:55.280]  說話你聽吧
[00:08:55.280 --> 00:08:56.480]  你聽聽吧
[00:08:56.480 --> 00:08:58.600]  讓他去留心
[00:08:58.600 --> 00:09:01.280]  西門就回應說"老師,說吧"
[00:09:01.280 --> 00:09:03.160]  那麼耶穌就說了一個故事
[00:09:03.160 --> 00:09:04.160]  他說這個故事是什麼呢?
[00:09:04.160 --> 00:09:06.840]  就是有一個債主
[00:09:06.840 --> 00:09:09.920]  有兩個債債向他借了錢
[00:09:09.920 --> 00:09:12.520]  一個借了500個銀錢
[00:09:12.520 --> 00:09:14.600]  一個借了50個銀錢
[00:09:14.600 --> 00:09:16.240]  有不同的聖經學者說
[00:09:16.240 --> 00:09:17.120]  一個就是50個銀錢
[00:09:17.120 --> 00:09:18.040]  大概一年工資
[00:09:18.040 --> 00:09:19.120]  這些可能是很多年了
[00:09:19.120 --> 00:09:20.000]  十年八載工資
[00:09:20.000 --> 00:09:21.200]  無論如何,一個借了一份
[00:09:21.200 --> 00:09:22.640]  一個借了十份這麼多的錢
[00:09:22.640 --> 00:09:23.160]  十倍
[00:09:23.160 --> 00:09:25.640]  他們都沒錢還了
[00:09:25.640 --> 00:09:27.480]  四十二節說"無力償還"
[00:09:27.480 --> 00:09:31.160]  債主就開恩免了他們兩個債
[00:09:31.760 --> 00:09:35.600]  那麼誰愛這個債主多一點呢?
[00:09:35.600 --> 00:09:39.320]  這個問題好像不太合理
[00:09:39.320 --> 00:09:42.760]  總之問了西門就回答
[00:09:42.760 --> 00:09:44.240]  正常地回答
[00:09:44.240 --> 00:09:46.040]  當然是借得多的那些
[00:09:46.040 --> 00:09:48.840]  一倍就已經很感恩
[00:09:48.840 --> 00:09:52.240]  十倍就更感恩
[00:09:52.240 --> 00:09:54.360]  接著四十四節
[00:09:54.360 --> 00:09:55.280]  又很妙的
[00:09:55.280 --> 00:09:58.320]  於是耶穌就轉身過來
[00:09:58.320 --> 00:10:00.040]  向著那個女人
[00:10:00.920 --> 00:10:02.160]  耶穌不是向女人說話
[00:10:02.160 --> 00:10:03.960]  祂只是轉身向著女人
[00:10:03.960 --> 00:10:05.640]  又再跟西門說話
[00:10:05.640 --> 00:10:07.440]  你留意畫面,很精彩
[00:10:07.440 --> 00:10:09.000]  耶穌跟西門說
[00:10:09.000 --> 00:10:10.200]  第一句說什麼呢?
[00:10:10.200 --> 00:10:13.120]  "你看見這女人嗎?"
[00:10:13.120 --> 00:10:17.000]  這個問題很有趣
[00:10:17.000 --> 00:10:18.840]  你見不見到這個女人?
[00:10:18.840 --> 00:10:20.000]  見不見到?
[00:10:20.000 --> 00:10:21.160]  當然見到
[00:10:21.160 --> 00:10:23.280]  如果不見到整件事就不會發生
[00:10:23.280 --> 00:10:24.040]  更重要的是
[00:10:24.040 --> 00:10:26.280]  他心裡面的疑惑就是因為見到這個女人
[00:10:26.280 --> 00:10:27.160]  搞錯啊,耶穌
[00:10:27.160 --> 00:10:28.440]  你帶些門徒來就OK了
[00:10:28.440 --> 00:10:31.360]  都是猶太人,大家都明白
[00:10:31.360 --> 00:10:32.800]  你帶一個女人來,還要是一個罪人
[00:10:32.800 --> 00:10:34.280]  你帶她來,她在哭
[00:10:34.280 --> 00:10:35.360]  又妨礙著
[00:10:35.360 --> 00:10:36.360]  又在影響
[00:10:36.360 --> 00:10:39.760]  整件事西門的眼睛當然看到
[00:10:39.760 --> 00:10:42.480]  甚至不斷為了這個女人在想很多想法
[00:10:42.480 --> 00:10:43.920]  但是耶穌問
[00:10:43.920 --> 00:10:46.280]  你見到這個女人嗎?
[00:10:46.280 --> 00:10:48.600]  你見到嗎?
[00:10:48.600 --> 00:10:50.480]  為什麼耶穌這樣問呢?
[00:10:50.480 --> 00:10:52.160]  待會我們再思想一下
[00:10:52.160 --> 00:10:54.120]  因為耶穌繼續解釋
[00:10:54.120 --> 00:10:55.440]  我進了你家這麼久
[00:10:55.440 --> 00:10:57.680]  你沒有拿水給我洗腳
[00:10:58.560 --> 00:11:00.680]  你沒有和我親嘴
[00:11:00.680 --> 00:11:02.760]  你沒有拿高油來糕我
[00:11:02.760 --> 00:11:04.200]  不過這個女人
[00:11:04.200 --> 00:11:06.120]  她用眼淚為我洗腳
[00:11:06.120 --> 00:11:09.000]  她不斷地親我的腳
[00:11:09.000 --> 00:11:11.480]  她還用高油來抹我的腳
[00:11:11.480 --> 00:11:13.040]  代表什麼呢?
[00:11:13.040 --> 00:11:15.040]  代表一個很奇怪的事情
[00:11:15.040 --> 00:11:15.920]  怎麼奇怪呢?
[00:11:15.920 --> 00:11:18.600]  原來這些狀態、描述
[00:11:18.600 --> 00:11:22.240]  洗腳、親嘴、高油等等
[00:11:22.240 --> 00:11:24.480]  是當時文化很常見的事情
[00:11:24.480 --> 00:11:25.640]  譬如洗腳
[00:11:25.880 --> 00:11:28.560]  因為當時他們是遊牧民族的背景
[00:11:28.560 --> 00:11:29.920]  他們經常到處走
[00:11:29.920 --> 00:11:30.960]  到不同的地方走
[00:11:30.960 --> 00:11:32.440]  很多地方其實也有很多
[00:11:32.440 --> 00:11:33.760]  塵埃等等
[00:11:33.760 --> 00:11:35.480]  他們也會穿涼鞋類似的東西
[00:11:35.480 --> 00:11:37.280]  所以進入門口第一個動作一定是什麼呢?
[00:11:37.280 --> 00:11:38.320]  就是洗腳
[00:11:38.320 --> 00:11:39.920]  洗乾淨才進屋子
[00:11:39.920 --> 00:11:40.960]  所以大家記不記得
[00:11:40.960 --> 00:11:43.120]  耶穌走第一個神蹟水面走的時候
[00:11:43.120 --> 00:11:44.200]  門口有一些水缸
[00:11:44.200 --> 00:11:45.760]  傳統就相信是用來洗腳的
[00:11:45.760 --> 00:11:48.200]  更記得耶穌在設立聖身之前
[00:11:48.200 --> 00:11:49.560]  不是和門徒洗腳嗎?
[00:11:49.560 --> 00:11:51.560]  代表著耶穌那種服侍的心
[00:11:51.560 --> 00:11:53.120]  所以洗腳其實是他們的習慣
[00:11:53.120 --> 00:11:54.080]  一般進入門口
[00:11:54.080 --> 00:11:55.720]  尤其是達官貴人、有錢人
[00:11:55.720 --> 00:11:57.640]  一定會有很多僕人、工人幫忙
[00:11:57.640 --> 00:11:59.160]  所有的內賓來到門口
[00:11:59.160 --> 00:12:01.360]  第一時間當然是先洗乾淨腳
[00:12:01.360 --> 00:12:04.800]  親嘴是他們打招呼的習慣
[00:12:04.800 --> 00:12:06.440]  見到人就會打招呼
[00:12:06.440 --> 00:12:07.920]  你好,平安
[00:12:07.920 --> 00:12:09.080]  就會親嘴
[00:12:09.080 --> 00:12:11.320]  更重要是見到一些重要的人
[00:12:11.320 --> 00:12:13.400]  覺得尊重就會用油來塗他
[00:12:13.400 --> 00:12:14.920]  代表著各種尊貴
[00:12:14.920 --> 00:12:17.640]  這個很熟悉聖經
[00:12:17.640 --> 00:12:20.240]  很熟悉禮儀的法利賽人西門
[00:12:20.240 --> 00:12:22.840]  居然一些很基本的禮貌
[00:12:22.840 --> 00:12:23.960]  都沒有做到
[00:12:23.960 --> 00:12:25.480]  為什麼呢?
[00:12:26.720 --> 00:12:28.040]  很有可能就是因為
[00:12:28.040 --> 00:12:30.840]  根本他都沒有當過耶穌是上賓
[00:12:30.840 --> 00:12:32.720]  他只是覺得耶穌多好
[00:12:32.720 --> 00:12:33.720]  耶穌教導多厲害
[00:12:33.720 --> 00:12:36.440]  我也是身份地位的法利賽人
[00:12:36.440 --> 00:12:37.280]  請到耶穌來
[00:12:37.280 --> 00:12:38.880]  多威風啊,告訴別人耶穌在這裡
[00:12:38.880 --> 00:12:41.760]  所以沒有很專心去幫助耶穌
[00:12:41.760 --> 00:12:43.320]  或者專心去服侍耶穌
[00:12:43.320 --> 00:12:44.800]  另一個可能就是一進來的時候
[00:12:44.800 --> 00:12:45.920]  見到一個女人在那裡
[00:12:45.920 --> 00:12:48.360]  又在那裡哭,又在那裡搞事
[00:12:48.360 --> 00:12:50.200]  所以就亂得忘記了
[00:12:50.200 --> 00:12:51.680]  無論什麼都好
[00:12:51.680 --> 00:12:54.040]  耶穌問了一個問題
[00:12:54.040 --> 00:12:55.720]  你見不見到這個女人?
[00:12:55.720 --> 00:12:58.040]  耶穌的眼睛看到這個女人
[00:12:58.040 --> 00:12:59.040]  因為這個女人
[00:12:59.040 --> 00:13:00.280]  這個戴罪的女人
[00:13:00.280 --> 00:13:01.680]  他願意為她的罪痛哭
[00:13:01.680 --> 00:13:03.720]  甚至來到耶穌的腳前
[00:13:03.720 --> 00:13:05.480]  哭得耶穌的腳濕了
[00:13:05.480 --> 00:13:06.840]  用頭髮去抹乾
[00:13:06.840 --> 00:13:08.520]  親吻耶穌的腳
[00:13:08.520 --> 00:13:10.640]  他很愛耶穌
[00:13:10.640 --> 00:13:14.360]  他很愛這位能夠去幫助他的主
[00:13:14.360 --> 00:13:16.560]  他很想找到耶穌幫助他
[00:13:16.560 --> 00:13:17.600]  他有很多的罪惡
[00:13:17.600 --> 00:13:19.560]  他很需要別人去幫助
[00:13:19.560 --> 00:13:21.640]  他相信耶穌可以幫助他
[00:13:21.640 --> 00:13:23.680]  所以接著耶穌怎麼說呢?
[00:13:23.840 --> 00:13:24.880]  耶穌說什麼呢?
[00:13:24.880 --> 00:13:27.120]  耶穌說我告訴你47節
[00:13:27.120 --> 00:13:28.560]  祂有很多的罪
[00:13:28.560 --> 00:13:29.840]  都要赦免
[00:13:29.840 --> 00:13:31.480]  因為祂的愛多
[00:13:31.480 --> 00:13:35.360]  原來愛和赦罪很有關係
[00:13:35.360 --> 00:13:38.600]  原來當你被赦罪得更多的時候
[00:13:38.600 --> 00:13:40.080]  你的愛就會更多
[00:13:40.080 --> 00:13:41.560]  也在這個比喻裡面說
[00:13:41.560 --> 00:13:43.520]  寬恕、免債更多
[00:13:43.520 --> 00:13:44.880]  你的愛就會更多
[00:13:44.880 --> 00:13:48.480]  原來這個女人是很想對耶穌表達愛的表達
[00:13:48.480 --> 00:13:50.240]  接著耶穌就說
[00:13:50.240 --> 00:13:51.240]  你的罪
[00:13:51.240 --> 00:13:52.360]  都赦免了
[00:13:53.120 --> 00:13:54.760]  人們又開始心裡面想
[00:13:54.760 --> 00:13:57.080]  什麼人居然說到赦罪呢?
[00:13:57.080 --> 00:14:01.480]  這個故事裡面說一個願意為自己的罪痛哭
[00:14:01.480 --> 00:14:04.480]  為自己的罪努力去尋求
[00:14:04.480 --> 00:14:06.840]  去悔改赦罪的機會
[00:14:06.840 --> 00:14:08.600]  最後能夠尋見耶穌
[00:14:08.600 --> 00:14:10.240]  耶穌就赦免他的罪
[00:14:10.240 --> 00:14:12.600]  弟兄姊妹,我問一個問題
[00:14:12.600 --> 00:14:16.760]  你要不要蒙恩德救呢?
[00:14:16.760 --> 00:14:18.320]  會不會蒙恩德赦呢?
[00:14:18.320 --> 00:14:20.160]  你想不想得到主的赦罪呢?
[00:14:20.160 --> 00:14:22.240]  可能你說當然想了
[00:14:22.240 --> 00:14:24.400]  是不是有罪要得到赦罪當然好
[00:14:24.400 --> 00:14:26.240]  可能不是
[00:14:26.240 --> 00:14:28.160]  再反問一下自己
[00:14:28.160 --> 00:14:29.320]  可能當我們在想
[00:14:29.320 --> 00:14:30.720]  需不需要赦罪的時候
[00:14:30.720 --> 00:14:32.160]  可能第一時間我們反應就是
[00:14:32.160 --> 00:14:33.640]  我沒事,我挺好的
[00:14:33.640 --> 00:14:35.120]  我都沒什麼罪
[00:14:35.120 --> 00:14:36.200]  我都不錯
[00:14:36.200 --> 00:14:38.680]  當我們跟別人分享信仰
[00:14:38.680 --> 00:14:41.160]  跟一些還沒認識信仰的人
[00:14:41.160 --> 00:14:42.200]  去分享信仰的時候
[00:14:42.200 --> 00:14:43.440]  更常常都會提到
[00:14:43.440 --> 00:14:44.880]  我們每個人都犯罪
[00:14:44.880 --> 00:14:46.040]  我們要認罪悔改
[00:14:46.040 --> 00:14:47.480]  那別人就會回答我有什麼罪
[00:14:47.480 --> 00:14:48.320]  我挺好的
[00:14:48.320 --> 00:14:49.560]  我行得正站得正
[00:14:49.560 --> 00:14:50.720]  我又沒有作奸犯科
[00:14:50.720 --> 00:14:51.960]  又沒有殺人放火
[00:14:51.960 --> 00:14:53.120]  我為什麼是罪人呢?
[00:14:53.120 --> 00:14:57.800]  人很多時候都不太肯認自己的罪
[00:14:57.800 --> 00:14:59.840]  又或者這麼說
[00:14:59.840 --> 00:15:01.240]  甚至很多時候
[00:15:01.240 --> 00:15:03.640]  因為自己的身份、角色、地位等等
[00:15:03.640 --> 00:15:08.760]  不太願意去面對自己是有罪的人
[00:15:08.760 --> 00:15:11.520]  有時候甚至我們覺得
[00:15:11.520 --> 00:15:14.640]  是啊,我是罪人,沒辦法了
[00:15:14.640 --> 00:15:16.680]  我都沒什麼可以做了
