
[00:00:00.000 --> 00:00:03.640]  記得我小時候的觀音廟
[00:01:28.160 --> 00:01:30.440]  對我來說是有些震撼的
[00:01:30.440 --> 00:01:33.160]  我就這樣開始回教會
[00:01:33.160 --> 00:01:34.960]  跟著走去信耶穌
[00:01:34.960 --> 00:01:36.160]  一個板間仔
[00:01:36.160 --> 00:01:38.200]  一路讀男校
[00:01:38.200 --> 00:01:38.960]  一路信耶穌
[00:01:38.960 --> 00:01:39.480]  到今天
[00:01:39.480 --> 00:01:44.560]  嘩 上帝來給我一個很大的福氣
[00:01:44.560 --> 00:01:48.280]  讓我能夠成為一個牧羊人
[00:01:48.280 --> 00:01:53.120]  又讓我去到香港仔這個地方
[00:01:53.120 --> 00:01:55.560]  華富邨這個地方
[00:01:55.560 --> 00:02:00.000]  聽聞幼師傅華富邨大
[00:02:00.000 --> 00:02:03.600]  為何不見你經常回來找我吃飯
[00:02:03.600 --> 00:02:05.720]  豈有此理
[00:02:05.720 --> 00:02:07.320]  真的有空來找我
[00:02:07.320 --> 00:02:07.880]  不過不要緊
[00:02:07.880 --> 00:02:09.440]  待會他約了我吃飯
[00:02:09.440 --> 00:02:11.280]  在這裏用紅土區
[00:02:11.280 --> 00:02:13.680]  以前我們不會叫紅土
[00:02:13.680 --> 00:02:16.960]  以前叫紅磡土瓜灣
[00:02:16.960 --> 00:02:19.880]  我經常都在這區出沒
[00:02:19.880 --> 00:02:22.280]  就知道這裏是一間戲院
[00:02:22.280 --> 00:02:24.880]  所以現在你只是在看一場戲
[00:02:24.880 --> 00:02:28.440]  這個觀念對我的成長是這樣
[00:02:28.440 --> 00:02:30.240]  代表我服侍的教會
[00:02:30.240 --> 00:02:31.520]  華富邨
[00:02:31.520 --> 00:02:32.760]  潮人生命堂
[00:02:32.760 --> 00:02:34.000]  向大家問安
[00:02:34.000 --> 00:02:36.080]  香港不是一個很大的地方
[00:02:36.080 --> 00:02:38.600]  但每一個地方總會有少少
[00:02:38.600 --> 00:02:40.360]  它自己獨特的味道
[00:02:40.360 --> 00:02:43.760]  有一次我在教會
[00:02:43.760 --> 00:02:45.480]  走出去路徑的地方
[00:02:45.480 --> 00:02:47.760]  忽然間聽到有個婆婆很大聲叫我
[00:02:47.760 --> 00:02:49.920]  「細路」
[00:02:49.920 --> 00:02:52.120]  叫我先想一想
[00:02:52.120 --> 00:02:53.520]  不會那麼聰明
[00:02:53.520 --> 00:02:56.360]  「甚麼事婆婆?很遠,隔了幾條街」
[00:02:56.360 --> 00:02:59.440]  「你的背囊未拉拉鏈」
[00:02:59.440 --> 00:03:02.640]  很樸素的一條屋邨
[00:03:02.640 --> 00:03:05.680]  人情味很豐富
[00:03:05.680 --> 00:03:09.760]  以前是大家打開門會聊天
[00:03:09.760 --> 00:03:13.400]  現在稍為重門深鎖了一點
[00:03:13.400 --> 00:03:16.680]  但都是街坊之間很多照顧
[00:03:16.680 --> 00:03:18.960]  很溫情的地方
[00:03:18.960 --> 00:03:20.160]  但對於我來說
[00:03:20.160 --> 00:03:22.640]  不同的社區有不同的味道
[00:03:22.640 --> 00:03:25.600]  紅磡是我土生土長
[00:03:25.600 --> 00:03:27.400]  一直長大的地方
[00:03:27.400 --> 00:03:31.640]  的確有很多板間的居民
[00:03:31.640 --> 00:03:33.280]  很多新移民的居民
[00:03:33.280 --> 00:03:37.880]  但華富邨沒有那麼複雜的地方
[00:03:37.880 --> 00:03:39.160]  應該這樣說
[00:03:39.160 --> 00:03:42.720]  是以前一早結婚
[00:03:42.720 --> 00:03:45.280]  申請公屋
[00:03:45.280 --> 00:03:49.680]  可惜很多家庭還未上樓
[00:03:49.680 --> 00:03:54.000]  最初填寫兩夫婦登記
[00:03:54.000 --> 00:03:55.680]  已經要改變了
[00:03:55.680 --> 00:03:58.360]  很多等到家庭都變質了
[00:03:58.360 --> 00:04:00.320]  很多單親家庭
[00:04:00.320 --> 00:04:03.040]  現在華富邨已經不是有錢的地方
[00:04:03.040 --> 00:04:08.960]  不是籌款第一的地方
[00:04:08.960 --> 00:04:11.480]  因為很多上一輩有錢的
[00:04:11.480 --> 00:04:13.840]  都已經離開了人世
[00:04:13.840 --> 00:04:16.560]  不過如果你有機會來探訪我們的屋邨
[00:04:16.560 --> 00:04:18.760]  仍然會以為我們很有錢
[00:04:18.760 --> 00:04:22.200]  因為我們逢星期日有很多班士
[00:04:22.200 --> 00:04:23.040]  甚麼事?
[00:04:23.040 --> 00:04:25.200]  你們回去探望媽媽、爸爸
[00:04:25.200 --> 00:04:28.480]  很多名車停泊在路邊
[00:04:28.480 --> 00:04:30.160]  但只是星期日
[00:04:30.160 --> 00:04:31.560]  然後星期一至五
[00:04:31.560 --> 00:04:33.200]  很多老人家很孤獨
[00:04:33.200 --> 00:04:35.160]  我們立志要服侍他們
[00:04:35.160 --> 00:04:36.560]  很多單親家庭
[00:04:36.560 --> 00:04:40.440]  他們雖然已經相對住和食無憂
[00:04:40.440 --> 00:04:44.000]  因為大部份拿了綜援或有樓住
[00:04:44.000 --> 00:04:45.960]  但他們的心靈很脆弱
[00:04:45.960 --> 00:04:49.240]  他們的小朋友管教有很多問題
[00:04:49.240 --> 00:04:52.040]  很多仍然很年老的父母
[00:04:52.040 --> 00:04:54.160]  他們不知道怎樣去應對
[00:04:54.160 --> 00:04:57.840]  家裡已經隱蔽了的子女
[00:04:57.840 --> 00:04:59.320]  我們稱為「隱青」
[00:04:59.320 --> 00:05:00.960]  可以是三十歲
[00:05:00.960 --> 00:05:03.040]  可以是四十歲
[00:05:03.040 --> 00:05:05.440]  我們一年平均都有兩三劑
[00:05:05.440 --> 00:05:06.760]  有這樣的事情
[00:05:06.760 --> 00:05:08.680]  然後就跳下來
[00:05:08.680 --> 00:05:11.720]  我們已經成為一條很流行自殺的屋邨
[00:05:11.720 --> 00:05:13.920]  所以我們很希望去服侍他們
[00:05:13.920 --> 00:05:17.520]  很感謝主我所聽到的生命堂裏面
[00:05:17.520 --> 00:05:18.760]  豐盛生命堂
[00:05:18.760 --> 00:05:19.680]  和我們一樣
[00:05:19.680 --> 00:05:21.960]  都是很愛這個社區的
[00:05:21.960 --> 00:05:23.440]  很難得一件事
[00:05:23.440 --> 00:05:24.680]  所以代表我教會
[00:05:24.680 --> 00:05:26.720]  願祝福臨到你們當中
[00:05:26.720 --> 00:05:28.640]  有紀念我們華富村堂
[00:05:28.640 --> 00:05:30.520]  因為今天是聯會主日
[00:05:30.520 --> 00:05:32.400]  是在說我們生命堂
[00:05:32.400 --> 00:05:34.320]  因著上帝的恩典
[00:05:34.320 --> 00:05:35.920]  讓我們在香港
[00:05:35.920 --> 00:05:38.200]  有十四間生命堂的堂會
[00:05:38.200 --> 00:05:40.680]  雖然各國發展各個特色
[00:05:40.680 --> 00:05:42.080]  各個不同的地區
[00:05:42.080 --> 00:05:44.320]  但是我們本來緣於一脈
[00:05:44.320 --> 00:05:47.040]  相信同一個上主
[00:05:47.040 --> 00:05:50.040]  所以今天會有聯會主日
[00:05:50.040 --> 00:05:50.960]  下午的時候
[00:05:50.960 --> 00:05:53.160]  我們更加會不同的教目、長輩
[00:05:53.160 --> 00:05:55.680]  一起去尖沙咀次行生命堂
[00:05:55.680 --> 00:05:58.000]  胡志偉牧師會跟我們分享
[00:05:58.000 --> 00:06:00.920]  究竟在教會普查裏面發生了什麼事
[00:06:00.920 --> 00:06:02.440]  我們一個宗派
[00:06:02.440 --> 00:06:06.200]  可以怎樣來應對這個故事
[00:06:06.200 --> 00:06:11.800]  願主繼續使用聯會生命堂等等的工作
[00:06:11.800 --> 00:06:13.480]  不過當我們很努力
[00:06:13.480 --> 00:06:15.120]  特別是身為牧者
[00:06:15.120 --> 00:06:16.880]  很努力去發展教會
[00:06:16.880 --> 00:06:20.160]  去著緊它的增長
[00:06:20.160 --> 00:06:21.520]  著緊大家的靈明
[00:06:21.520 --> 00:06:23.360]  著緊很多很多很多事情
[00:06:23.360 --> 00:06:25.360]  甚至我想對豐盛生命堂
[00:06:25.360 --> 00:06:28.680]  重要多很多就是環境的設置
[00:06:28.680 --> 00:06:30.680]  我終於很細心地看到
[00:06:30.680 --> 00:06:33.080]  應該是那個洞
[00:06:33.080 --> 00:06:36.400]  做什麼的那個洞
[00:06:36.400 --> 00:06:38.120]  你們知不知道
[00:06:38.120 --> 00:06:39.120]  蓋電梯
[00:06:39.120 --> 00:06:40.000]  還有
[00:06:40.000 --> 00:06:41.040]  我看到了
[00:06:41.040 --> 00:06:43.560]  原來遲到是那個進來的
[00:06:43.560 --> 00:06:44.600]  是不是
[00:06:44.600 --> 00:06:47.560]  剛才那一堂是不是叫早堂
[00:06:47.560 --> 00:06:50.200]  因為我們只有一堂崇拜十點半
[00:06:50.200 --> 00:06:52.280]  所以你所謂早堂十點
[00:06:52.280 --> 00:06:54.280]  我們就不是很有感覺的
[00:06:54.280 --> 00:06:55.680]  我回武會就慘了
[00:06:55.680 --> 00:06:56.840]  即是香港堂
[00:06:56.840 --> 00:06:58.600]  他們八點半
[00:06:58.600 --> 00:07:00.440]  九點很早
[00:07:00.440 --> 00:07:02.840]  我看到五堂
[00:07:02.840 --> 00:07:04.840]  這一堂是五堂
[00:07:04.840 --> 00:07:06.280]  遲到比較多
[00:07:06.280 --> 00:07:07.120]  有一件事
[00:07:07.120 --> 00:07:08.280]  我記得
[00:07:08.280 --> 00:07:12.200]  我很早期開始在潮人生命堂服侍的時候
[00:07:12.200 --> 00:07:15.920]  有一個另一個不是潮人生命堂的潮州牧者
[00:07:15.920 --> 00:07:17.920]  問我一個問題
[00:07:17.920 --> 00:07:19.840]  吳牧師
[00:07:19.840 --> 00:07:21.560]  你現在在潮州教會服侍我
[00:07:21.560 --> 00:07:22.440]  是呀
[00:07:22.440 --> 00:07:24.440]  潮州教會有什麼特色
[00:07:24.440 --> 00:07:25.640]  他是潮州人
[00:07:25.640 --> 00:07:26.320]  即是怎樣
[00:07:26.320 --> 00:07:27.320]  考我吧
[00:07:27.320 --> 00:07:28.760]  我忽然間說了一件事
[00:07:28.760 --> 00:07:29.480]  就是說
[00:07:29.480 --> 00:07:32.360]  我發覺潮州教會的人都頗喜歡比較的
[00:07:32.360 --> 00:07:34.040]  即是到某程度你要找些是威是勢的
[00:07:34.040 --> 00:07:36.160]  打一打你看你懂不懂
[00:07:36.160 --> 00:07:38.160]  忽然間跟你說句潮州話
[00:07:38.160 --> 00:07:39.720]  說一些潮州食物
[00:07:39.720 --> 00:07:41.280]  是威是勢
[00:07:41.280 --> 00:07:44.880]  即是有少少想尊重你們
[00:07:44.880 --> 00:07:46.280]  壓低你一點
[00:07:46.280 --> 00:07:48.840]  就讓我用這件事去提醒大家
[00:07:48.840 --> 00:07:50.600]  準時
[00:07:50.600 --> 00:07:53.320]  因為華富川堂相對準時一點
[00:07:53.320 --> 00:07:54.440]  我計算一下比例
[00:07:54.440 --> 00:07:55.640]  剛才我看了一下
[00:07:55.640 --> 00:07:57.000]  隱隱約約而已
[00:07:57.000 --> 00:07:58.200]  隱隱約約而已
[00:07:58.200 --> 00:08:01.440]  我們那些遲到的人士
[00:08:01.440 --> 00:08:03.280]  是很羞愧的
[00:08:03.280 --> 00:08:08.120]  因為我們的長者是早半個小時坐定在這裡的
[00:08:08.120 --> 00:08:11.040]  我們的聖歌班練習
[00:08:11.040 --> 00:08:14.400]  是去到大概是十點鐘
[00:08:14.400 --> 00:08:15.640]  但九點半
[00:08:15.640 --> 00:08:17.200]  我們有弟兄姊妹
[00:08:17.200 --> 00:08:19.520]  在聖堂外面坐在這裡
[00:08:19.520 --> 00:08:21.440]  等聖歌班唱完
[00:08:21.440 --> 00:08:23.840]  進去再坐多一輪
[00:08:23.840 --> 00:08:25.920]  然後等敬拜
[00:08:25.920 --> 00:08:28.680]  我們會早十五分鐘安靜避心
[00:08:28.680 --> 00:08:32.040]  那十五分鐘已經是遲到感的款式
[00:08:32.040 --> 00:08:33.800]  所以他們說「不好意思不好意思」
[00:08:33.800 --> 00:08:34.440]  我又壞了
[00:08:34.440 --> 00:08:35.240]  站在這裡笑了一笑
[00:08:35.240 --> 00:08:36.600]  「你好」
[00:08:36.600 --> 00:08:42.280]  所以就讓我彷如扮潮州人
[00:08:42.280 --> 00:08:45.440]  來祝福大家
[00:08:45.440 --> 00:08:46.440]  好不好
[00:08:46.440 --> 00:08:49.080]  因為我們希望能夠
[00:08:49.080 --> 00:08:52.120]  何謂一間更好的教會
[00:08:52.120 --> 00:08:53.600]  今天的題目是
[00:08:53.600 --> 00:08:55.760]  更美的教會
[00:08:55.760 --> 00:08:58.120]  怎樣才叫更正的教會
[00:08:58.120 --> 00:08:59.560]  論規模
[00:08:59.560 --> 00:09:00.800]  論範圍
[00:09:00.800 --> 00:09:04.800]  你們一定比華富川幸福很多
[00:09:04.800 --> 00:09:07.800]  我們的椅子沒有排得那麼舒服
[00:09:07.800 --> 00:09:09.600]  我們去廁所
[00:09:09.600 --> 00:09:13.160]  要全行縮短兩隻膝蓋
[00:09:13.160 --> 00:09:14.400]  不讓人過
[00:09:14.400 --> 00:09:17.000]  如果再大隻也要站起來走出來
[00:09:17.000 --> 00:09:18.240]  等他過
[00:09:18.240 --> 00:09:20.080]  然後再坐回去
[00:09:20.080 --> 00:09:23.920]  因為我們是一個比較擠迫的教會
[00:09:23.920 --> 00:09:26.520]  我們有遲到區去坐
[00:09:26.520 --> 00:09:29.880]  並不是因為特意去上標籤會
[00:09:29.880 --> 00:09:30.960]  是因為沒有位置坐
[00:09:30.960 --> 00:09:32.240]  裡面坐滿了
[00:09:32.240 --> 00:09:33.680]  一個單位坐滿了
[00:09:33.680 --> 00:09:35.080]  就坐另一個單位
[00:09:35.080 --> 00:09:36.800]  你是否在公屋長大
[00:09:36.800 --> 00:09:39.640]  公屋樓下是否一格一格的
[00:09:39.640 --> 00:09:41.840]  一格打乒乓球
[00:09:41.840 --> 00:09:43.400]  一格捉依因
[00:09:43.400 --> 00:09:46.080]  另一格沒有事情發生
[00:09:46.080 --> 00:09:48.160]  我們教會就是在這個
[00:09:48.160 --> 00:09:50.920]  本來公屋通洞的地方
[00:09:50.920 --> 00:09:52.800]  我們跟政府申請到地方
[00:09:52.800 --> 00:09:54.640]  然後將牆封了
[00:09:54.640 --> 00:09:56.320]  或者用玻璃封了
[00:09:56.320 --> 00:09:58.080]  就是這樣屋邨樓下
[00:09:58.080 --> 00:10:00.160]  我們叫做屋邨仔教會
[00:10:00.160 --> 00:10:02.200]  豆腐圓那麼小的教會
[00:10:02.200 --> 00:10:05.640]  所以我們如果遲回教會
[00:10:05.640 --> 00:10:08.640]  就要坐出一個單位
[00:10:08.640 --> 00:10:10.520]  再遲再坐出一個單位
[00:10:10.520 --> 00:10:12.200]  我們全部是看鏡頭
[00:10:12.200 --> 00:10:15.200]  看著鏡頭一路一路來到去敬拜
[00:10:15.200 --> 00:10:18.280]  我們是一個很有限制的教會
[00:10:18.280 --> 00:10:20.520]  但我相信上帝不是這樣看
[00:10:20.520 --> 00:10:25.360]  何謂最美的教會
[00:10:25.360 --> 00:10:27.080]  而我怎麼看
[00:10:27.080 --> 00:10:29.360]  這間教會是否很美
[00:10:29.360 --> 00:10:33.640]  它怎麼曉遇一個先知叫做哈蓋
[00:10:33.640 --> 00:10:36.200]  哈蓋書可能是一個
[00:10:36.200 --> 00:10:38.800]  秘魯回歸時期
[00:10:38.800 --> 00:10:42.880]  幾篇很重要的節期講章
[00:10:42.880 --> 00:10:45.560]  哈蓋書第二章的一至九節
[00:10:45.560 --> 00:10:50.480]  相信是駐彭捷最後的一場陪靈會
[00:10:50.480 --> 00:10:52.960]  在那裏7月21日
[00:10:52.960 --> 00:10:57.880]  耶和華的華臨到這個先知哈蓋
[00:10:57.880 --> 00:11:01.120]  於是哈蓋就要跟別人說話
[00:11:01.120 --> 00:11:03.680]  而當時可能是所有秘魯回歸的
[00:11:03.680 --> 00:11:06.720]  全部人聚集在一起
[00:11:06.720 --> 00:11:08.120]  第二節
[00:11:08.120 --> 00:11:12.120]  你要曉遇哪一個
[00:11:12.120 --> 00:11:13.640]  哪一個
[00:11:13.640 --> 00:11:15.240]  那個人的名字叫甚麼
[00:11:15.240 --> 00:11:16.960]  索羅巴伯
[00:11:16.960 --> 00:11:18.120]  不認識他
[00:11:18.120 --> 00:11:20.560]  有些可能上主學會認識多一點
[00:11:20.560 --> 00:11:24.360]  總之你就當他行政首長
[00:11:24.360 --> 00:11:25.760]  那另一個又是誰
[00:11:25.760 --> 00:11:27.120]  第一個是行政首長
[00:11:27.120 --> 00:11:29.120]  第二個是誰
[00:11:29.120 --> 00:11:30.840]  這個比較易猜吧
[00:11:30.840 --> 00:11:33.680]  因為有幾個字叫大祭司
[00:11:33.680 --> 00:11:36.760]  宗教的領袖約書亞
[00:11:36.760 --> 00:11:39.480]  要跟政治的領袖說
[00:11:39.480 --> 00:11:41.640]  要跟宗教的領袖說
[00:11:41.640 --> 00:11:43.560]  還要跟誰說
[00:11:43.560 --> 00:11:47.160]  第三個形容的群體
[00:11:47.160 --> 00:11:52.280]  給了甚麼字去形容這班是甚麼
[00:11:52.280 --> 00:11:53.720]  百姓吧
[00:11:53.720 --> 00:11:56.520]  甚麼百姓
[00:11:56.520 --> 00:12:00.800]  倖存餘下僅有的愚民
[00:12:00.800 --> 00:12:02.360]  即是甚麼
[00:12:02.360 --> 00:12:06.920]  死 靜 種
[00:12:06.920 --> 00:12:08.360]  真的是死靜種
[00:12:08.360 --> 00:12:09.600]  是在形容甚麼
[00:12:09.600 --> 00:12:11.520]  昔日本來
[00:12:11.520 --> 00:12:15.760]  索羅門王朝雖然分了南北角等等各樣東西
[00:12:15.760 --> 00:12:17.400]  但他們所去敬拜
[00:12:17.400 --> 00:12:19.240]  他們眼中所見的聖殿
[00:12:19.240 --> 00:12:20.760]  是索羅門的聖殿
[00:12:20.760 --> 00:12:24.320]  是一個黃耀光輝的王朝
[00:12:24.320 --> 00:12:27.400]  那些愚民昔日可能還是很小
[00:12:27.400 --> 00:12:30.000]  看著自己家破人亡
[00:12:30.000 --> 00:12:34.040]  被列邦毀滅之後
[00:12:34.040 --> 00:12:38.080]  要來到被擄去外邦的地方
[00:12:38.080 --> 00:12:39.320]  他要離鄉別井
[00:12:39.320 --> 00:12:41.840]  然後今天政權改變了
[00:12:41.840 --> 00:12:44.920]  他有機會回歸他的鄉下
[00:12:44.920 --> 00:12:46.320]  回去的時候
[00:12:46.320 --> 00:12:49.960]  看到的金飛色彼
[00:12:49.960 --> 00:12:52.960]  地方被人佔據了
[00:12:52.960 --> 00:12:56.600]  聖殿成為一堆頹垣敗瓦
[00:12:56.600 --> 00:12:59.080]  可能甚至找不到自己的路
[00:12:59.080 --> 00:13:02.040]  然後雖然有皇帝的應許
[00:13:02.040 --> 00:13:04.520]  也有一些物資的供應
[00:13:04.520 --> 00:13:06.240]  等等各樣的支持
[00:13:06.240 --> 00:13:07.640]  不過去到當地
[00:13:07.640 --> 00:13:11.160]  就要跟當地的人爭奪
[00:13:11.160 --> 00:13:13.080]  本來你的地是你的
[00:13:13.080 --> 00:13:14.440]  現在變了別人的
[00:13:14.440 --> 00:13:16.680]  你走了幾十年
[00:13:16.680 --> 00:13:19.680]  還有附近的人當然不想你回來
[00:13:19.680 --> 00:13:21.280]  爭地方分一杯羹
[00:13:21.280 --> 00:13:25.040]  還要聽到皇帝這麼疼你這班回歸的人
[00:13:25.040 --> 00:13:26.720]  不爽的
[00:13:26.720 --> 00:13:28.200]  在這樣的狀況裡面
[00:13:28.200 --> 00:13:30.480]  這一班所謂死性種
[00:13:30.480 --> 00:13:33.000]  就是小時候可能
[00:13:33.000 --> 00:13:34.520]  看著自己的國家滅亡
[00:13:34.520 --> 00:13:35.880]  今天我回來了
[00:13:35.880 --> 00:13:38.640]  你想想他回到看到自己的國家
[00:13:38.640 --> 00:13:41.360]  又想想自己昔日的光輝
[00:13:41.360 --> 00:13:44.240]  淚流滿面
[00:13:44.240 --> 00:13:47.200]  夏蓋華無論是宗教的領袖
[00:13:47.200 --> 00:13:48.960]  無論是政治的領袖
[00:13:48.960 --> 00:13:52.480]  無論這一班倖存的漁民
[00:13:52.480 --> 00:13:54.400]  你們眼中是怎麼看
[00:13:54.400 --> 00:13:57.440]  現在你眼前所見的狀況
[00:13:57.440 --> 00:13:58.600]  不過這樣
[00:13:58.600 --> 00:14:02.160]  雖然如此
[00:14:02.160 --> 00:14:07.280]  即使是這樣
[00:14:07.280 --> 00:14:10.440]  我在一間
[00:14:10.440 --> 00:14:12.000]  我轉過會
[00:14:12.000 --> 00:14:15.760]  我後來
[00:14:15.760 --> 00:14:18.840]  當我離開了紅磡這個社區居住
[00:14:18.840 --> 00:14:21.920]  當時大排筵席很開心
[00:14:21.920 --> 00:14:23.320]  請鄰居吃飯
[00:14:23.320 --> 00:14:24.520]  二十多戶
[00:14:24.520 --> 00:14:25.600]  請其中幾戶
[00:14:25.600 --> 00:14:26.560]  不會全部請
[00:14:26.560 --> 00:14:28.880]  二十多戶很多瓜葛在裡面
[00:14:28.880 --> 00:14:31.720]  有些農屋的阿伯很骯髒
[00:14:31.720 --> 00:14:33.480]  有些鄰居不值得
[00:14:33.480 --> 00:14:34.960]  但有幾家一起吃飯
[00:14:34.960 --> 00:14:35.840]  吃完飯為了什麼
[00:14:35.840 --> 00:14:38.600]  就因為我們上樓住到公屋
[00:14:38.600 --> 00:14:40.400]  當時我爸爸跟我說
[00:14:40.400 --> 00:14:41.880]  兒子你長大了
[00:14:41.880 --> 00:14:43.760]  你去看看自己將來的房子
[00:14:43.760 --> 00:14:44.360]  哦
[00:14:44.360 --> 00:14:45.200]  在哪裡
[00:14:45.200 --> 00:14:47.360]  屯門
[00:14:47.360 --> 00:14:50.800]  什麼來的
[00:14:50.800 --> 00:14:53.160]  你坐這輛車去到那裡
[00:14:53.160 --> 00:14:54.800]  嘩
[00:14:54.800 --> 00:14:56.280]  為什麼可以一望無際
[00:14:56.280 --> 00:14:58.040]  這麼雨無柳
[00:14:58.040 --> 00:14:59.600]  你想想紅磡土瓜灣
[00:14:59.600 --> 00:15:01.640]  以前也是這麼擠迫
[00:15:01.640 --> 00:15:02.840]  你看那條街
[00:15:02.840 --> 00:15:03.680]  看到天
[00:15:03.680 --> 00:15:04.520]  嘩
[00:15:04.520 --> 00:15:05.440]  可以從這裡看到那裡
[00:15:05.440 --> 00:15:06.160]  也是天
[00:15:06.160 --> 00:15:07.800]  不可能的
[00:15:07.800 --> 00:15:10.200]  原來這裡叫做
[00:15:10.200 --> 00:15:12.960]  我將來的公共屋邨
[00:15:12.960 --> 00:15:13.960]  我就
[00:15:13.960 --> 00:15:14.920]  嘭一聲
[00:15:14.920 --> 00:15:16.640]  就搬了去
[00:15:16.640 --> 00:15:18.960]  完全是
[00:15:18.960 --> 00:15:23.280]  不認識的另一個角度
[00:15:23.280 --> 00:15:24.560]  我就轉會
[00:15:24.560 --> 00:15:25.600]  轉去一間
[00:15:25.600 --> 00:15:28.320]  在屯門很小的教會
[00:15:28.320 --> 00:15:30.320]  我記得當時
[00:15:30.320 --> 00:15:33.200]  有四十多人
[00:15:33.200 --> 00:15:34.080]  後來
[00:15:34.080 --> 00:15:35.320]  早幾年
[00:15:35.320 --> 00:15:36.480]  他們有些週年慶典
[00:15:36.480 --> 00:15:39.160]  通常週年慶典就叫人回來
[00:15:39.160 --> 00:15:40.160]  會友
[00:15:40.160 --> 00:15:41.320]  N年沒見的
[00:15:41.320 --> 00:15:43.000]  就會全部出現
[00:15:43.000 --> 00:15:43.760]  就請我回去
[00:15:43.760 --> 00:15:45.920]  但是我心裡很酸
[00:15:45.920 --> 00:15:47.480]  酸得很厲害
[00:15:47.480 --> 00:15:51.840]  因為只剩下二十多人
[00:15:51.840 --> 00:15:52.840]  你算一算
[00:15:52.840 --> 00:15:54.400]  四十多
[00:15:54.400 --> 00:15:56.320]  變成剛才這個數
[00:15:56.320 --> 00:15:57.480]  就等於
[00:15:57.480 --> 00:15:59.160]  你們有多少人
[00:15:59.160 --> 00:16:00.520]  你們崇拜
[00:16:00.520 --> 00:16:01.240]  這麼多堂加起來
[00:16:01.240 --> 00:16:03.320]  有沒有八百人
[00:16:03.320 --> 00:16:04.160]  七百多人
[00:16:04.160 --> 00:16:05.080]  我當八百
[00:16:05.080 --> 00:16:06.960]  給你一個好數
[00:16:06.960 --> 00:16:11.360]  只剩下一半
[00:16:11.360 --> 00:16:11.800]  嘩
[00:16:11.800 --> 00:16:13.440]  我心裡很酸
[00:16:13.440 --> 00:16:14.880]  很不開心
[00:16:14.880 --> 00:16:17.080]  即使如此
[00:16:17.080 --> 00:16:19.280]  你眼前所見的
[00:16:19.280 --> 00:16:20.720]  是充滿危機
[00:16:20.720 --> 00:16:22.760]  即是跟你一起成長的
[00:16:22.760 --> 00:16:24.600]  正在逐漸的離開
[00:16:24.600 --> 00:16:26.240]  又或者是看到教會
[00:16:26.240 --> 00:16:29.000]  有很多越來越不妥當的事情
[00:16:29.000 --> 00:16:32.680]  你卻要仍然剛強
[00:16:32.680 --> 00:16:33.520]  第四節
[00:16:33.520 --> 00:16:34.360]  耶和華說
[00:16:34.360 --> 00:16:35.960]  所羅伯伯
[00:16:35.960 --> 00:16:38.080]  這個政治領袖說
[00:16:38.080 --> 00:16:40.920]  雖然如此
[00:16:40.920 --> 00:16:42.640]  你當剛強
[00:16:42.640 --> 00:16:44.520]  又跟宗教領袖說
