
[00:00:00.000 --> 00:00:11.000]  相信大家都留意到剛才的經文是很短 但是非常有意思
[00:05:05.000 --> 00:05:08.000]  知不知道我在說哪一節的經文
[00:05:08.000 --> 00:05:11.000]  就是我們剛才所讀的那一節
[00:05:11.000 --> 00:05:14.000]  就是三十九篇的第七節
[00:05:14.000 --> 00:05:17.000]  這句話就是告訴我們
[00:05:17.000 --> 00:05:19.000]  這就是光明的路向
[00:05:19.000 --> 00:05:22.000]  主啊如今我等什麼呢
[00:05:22.000 --> 00:05:25.000]  我的指望在乎你
[00:05:25.000 --> 00:05:27.000]  是在乎主
[00:05:27.000 --> 00:05:28.000]  是不是
[00:05:28.000 --> 00:05:30.000]  這個是很正面的
[00:05:30.000 --> 00:05:31.000]  這個是很積極的
[00:05:31.000 --> 00:05:35.000]  就是當詩人他看透了人生很多現象
[00:05:35.000 --> 00:05:39.000]  其實我們不可以將他放在一些虛無飄渺的事情
[00:05:39.000 --> 00:05:42.000]  我們不要將他放在人的身上
[00:05:42.000 --> 00:05:44.000]  放在財物的身上
[00:05:44.000 --> 00:05:46.000]  因為這些都是虛幻的
[00:05:46.000 --> 00:05:48.000]  是不可以掌握的
[00:05:48.000 --> 00:05:53.000]  於是他想到唯一可以很鞏固很穩固的是什麼呢
[00:05:53.000 --> 00:05:55.000]  唯有是神
[00:05:55.000 --> 00:05:56.000]  唯有是神
[00:05:56.000 --> 00:05:58.000]  所以他最終看透了之後
[00:05:58.000 --> 00:05:59.000]  他將自己整個生命
[00:05:59.000 --> 00:06:00.000]  整個的信心
[00:06:00.000 --> 00:06:03.000]  是建基在神的身上
[00:06:03.000 --> 00:06:06.000]  他的盼望指望是在你
[00:06:06.000 --> 00:06:09.000]  在神的本體上面
[00:06:09.000 --> 00:06:11.000]  這個就來得重要了
[00:06:11.000 --> 00:06:13.000]  所以其實他是在幫我們
[00:06:13.000 --> 00:06:16.000]  來到怎樣踏上一條光明的道路
[00:06:16.000 --> 00:06:18.000]  一條信靠神的道路
[00:06:18.000 --> 00:06:23.000]  這一句話就是幫助我們去超越那些虛幻的東西
[00:06:23.000 --> 00:06:25.000]  那些不穩定的東西
[00:06:25.000 --> 00:06:27.000]  那些虛無飄渺的東西
[00:06:27.000 --> 00:06:29.000]  我們不應該
[00:06:29.000 --> 00:06:31.000]  認識神的人是不應該將
[00:06:31.000 --> 00:06:32.000]  我們的信心
[00:06:32.000 --> 00:06:33.000]  我們的指望
[00:06:33.000 --> 00:06:36.000]  是放在這些虛幻的事
[00:06:36.000 --> 00:06:41.000]  我們反倒應該要放在神的身上
[00:06:41.000 --> 00:06:43.000]  就正如詩人在這裡的禱告
[00:06:43.000 --> 00:06:44.000]  他的心聲就說
[00:06:44.000 --> 00:06:46.000]  主啊如今我還等什麼呢
[00:06:46.000 --> 00:06:49.000]  我的指望是在你那裡
[00:06:49.000 --> 00:06:50.000]  是不是
[00:06:50.000 --> 00:06:53.000]  My hope is in thee
[00:06:53.000 --> 00:06:55.000]  T H E E 大草T
[00:06:55.000 --> 00:06:57.000]  是神的意思
[00:06:57.000 --> 00:06:58.000]  我的指望
[00:06:58.000 --> 00:07:00.000]  我的盼望
[00:07:00.000 --> 00:07:01.000]  其實就在你那裡
[00:07:01.000 --> 00:07:03.000]  不是在世上那些虛幻的事
[00:07:03.000 --> 00:07:05.000]  不是世上的人
[00:07:05.000 --> 00:07:07.000]  一切都要過去
[00:07:07.000 --> 00:07:08.000]  我們自己都要過去
[00:07:08.000 --> 00:07:11.000]  但是唯有神是永存
[00:07:11.000 --> 00:07:12.000]  是永恆的一位
[00:07:12.000 --> 00:07:15.000]  所以我們要將我們的生命的意義價值
[00:07:15.000 --> 00:07:18.000]  我們所有的東西要放在神的生命
[00:07:18.000 --> 00:07:19.000]  弟兄姊妹
[00:07:19.000 --> 00:07:23.000]  今天在聖殿中我們敬拜神的時候
[00:07:23.000 --> 00:07:24.000]  讓我們思想純的話語
[00:07:24.000 --> 00:07:27.000]  特別透過詩人這一句話
[00:07:27.000 --> 00:07:28.000]  成為我們的力量
[00:07:28.000 --> 00:07:29.000]  成為我們的幫助
[00:07:29.000 --> 00:07:32.000]  成為我們的盼望
[00:07:32.000 --> 00:07:35.000]  祂的心聲都成為我們的心聲
[00:07:35.000 --> 00:07:37.000]  祂的禱告成為我們的禱告
[00:07:37.000 --> 00:07:41.000]  祂的投靠的對象成為我們投靠的對象
[00:07:41.000 --> 00:07:42.000]  是誰呢
[00:07:42.000 --> 00:07:45.000]  就是今天我們回來敬拜的三一神
[00:07:45.000 --> 00:07:46.000]  是不是
[00:07:46.000 --> 00:07:49.000]  就是那一位愛我們的神
[00:07:49.000 --> 00:07:52.000]  賜能力賜恩惠給我們的神
[00:07:52.000 --> 00:07:54.000]  所以今天讓我們在敬拜中
[00:07:54.000 --> 00:07:55.000]  我們就能夠單單的
[00:07:55.000 --> 00:07:59.000]  來將我們的信心放在祂的裡面
[00:07:59.000 --> 00:08:01.000]  好了
[00:08:01.000 --> 00:08:03.000]  既然我們都有這樣的信心
[00:08:03.000 --> 00:08:05.000]  又或者有這樣的心聲
[00:08:05.000 --> 00:08:06.000]  有這樣的禱告
[00:08:06.000 --> 00:08:07.000]  主啊,我如今等什麼呢
[00:08:07.000 --> 00:08:10.000]  我的指望是在乎你
[00:08:10.000 --> 00:08:12.000]  我希望我們都常常發出這樣的心聲
[00:08:12.000 --> 00:08:15.000]  有這樣的呈獻
[00:08:15.000 --> 00:08:17.000]  但是我們需要進一步想
[00:08:17.000 --> 00:08:20.000]  那其實是什麼意思呢
[00:08:20.000 --> 00:08:21.000]  是不是
[00:08:21.000 --> 00:08:23.000]  或者我們都需要再深思一下
[00:08:23.000 --> 00:08:25.000]  當我們向神發出這個
[00:08:25.000 --> 00:08:26.000]  我的指望在乎你的時候
[00:08:26.000 --> 00:08:31.000]  其實帶來的有什麼含義呢
[00:08:31.000 --> 00:08:33.000]  當我思想這節經文的時候
[00:08:33.000 --> 00:08:35.000]  思想它帶來什麼含義的時候
[00:08:35.000 --> 00:08:36.000]  我就發現
[00:08:36.000 --> 00:08:39.000]  起碼有兩個的含義
[00:08:39.000 --> 00:08:40.000]  有兩個的意義
[00:08:40.000 --> 00:08:42.000]  是值得我們進一步去想的
[00:08:42.000 --> 00:08:44.000]  如果我們真的發出這個心聲
[00:08:44.000 --> 00:08:46.000]  有這樣的禱告
[00:08:46.000 --> 00:08:47.000]  是什麼意思呢
[00:08:47.000 --> 00:08:48.000]  第一個意思就是說
[00:08:48.000 --> 00:08:49.000]  當我們說
[00:08:49.000 --> 00:08:51.000]  主啊,我的指望在乎你的時候
[00:08:51.000 --> 00:08:53.000]  其實是表明我們是求神
[00:08:53.000 --> 00:08:58.000]  去幫我們解決我們面對的問題
[00:08:58.000 --> 00:08:59.000]  是不是有這樣想的呢
[00:08:59.000 --> 00:09:01.000]  如果當你這樣做的話
[00:09:01.000 --> 00:09:02.000]  是真的,是不是
[00:09:02.000 --> 00:09:05.000]  主啊,我的指望在乎你的時候
[00:09:05.000 --> 00:09:06.000]  其實就是說
[00:09:06.000 --> 00:09:07.000]  我有很多事情不行
[00:09:07.000 --> 00:09:09.000]  我有很多問題
[00:09:09.000 --> 00:09:12.000]  我需要你來幫助我
[00:09:12.000 --> 00:09:14.000]  所以我們就向神發出這樣的呼求
[00:09:14.000 --> 00:09:15.000]  所以第一個層面
[00:09:15.000 --> 00:09:17.000]  當我們說這樣的心聲的時候
[00:09:17.000 --> 00:09:18.000]  其實我們是想神
[00:09:18.000 --> 00:09:20.000]  來幫我們解決一些
[00:09:20.000 --> 00:09:22.000]  我們所面對的困難
[00:09:22.000 --> 00:09:24.000]  面對的事情
[00:09:24.000 --> 00:09:26.000]  一說到問題困難
[00:09:26.000 --> 00:09:28.000]  我相信大家都一定會同意
[00:09:28.000 --> 00:09:30.000]  人生真的很多
[00:09:30.000 --> 00:09:33.000]  人生遇到的困難是真的很多
[00:09:33.000 --> 00:09:34.000]  升學的困難
[00:09:34.000 --> 00:09:35.000]  讀書的困難
[00:09:35.000 --> 00:09:36.000]  戀愛的困難
[00:09:36.000 --> 00:09:37.000]  就業的困難
[00:09:37.000 --> 00:09:38.000]  我們家庭的困難
[00:09:38.000 --> 00:09:40.000]  教會侍奉都很多困難
[00:09:40.000 --> 00:09:42.000]  我們都有很多問題
[00:09:42.000 --> 00:09:44.000]  所以當我們有問題
[00:09:44.000 --> 00:09:45.000]  我們信神的人
[00:09:45.000 --> 00:09:46.000]  我們就會有一種心精神
[00:09:46.000 --> 00:09:48.000]  我們的指望在乎你
[00:09:48.000 --> 00:09:49.000]  還有一個困難
[00:09:49.000 --> 00:09:51.000]  就是身體軟弱的困難
[00:09:51.000 --> 00:09:53.000]  早前都收到很多WhatsApp
[00:09:53.000 --> 00:09:54.000]  很多人都知道很多頂尖媒體
[00:09:54.000 --> 00:09:56.000]  包括尖浸以外的頂尖媒體
[00:09:56.000 --> 00:09:58.000]  都面臨很多的軟弱
[00:09:58.000 --> 00:10:01.000]  甚至去到人生的最後一程
[00:10:01.000 --> 00:10:02.000]  他們的指望在哪裡呢?
[00:10:02.000 --> 00:10:04.000]  他們的指望是在乎神
[00:10:04.000 --> 00:10:06.000]  所以當我們祈求的時候
[00:10:06.000 --> 00:10:10.000]  是求神幫助我們去解決問題
[00:10:10.000 --> 00:10:12.000]  而我們有這樣的心聲
[00:10:12.000 --> 00:10:15.000]  我們都當然有這樣的期盼
[00:10:15.000 --> 00:10:18.000]  我相信這個大家都有同感
[00:10:18.000 --> 00:10:22.000]  大家認識一位歷史的人物
[00:10:22.000 --> 00:10:24.000]  國父孫中山
[00:10:24.000 --> 00:10:25.000]  是不是?
[00:10:25.000 --> 00:10:27.000]  國父孫中山先生
[00:10:27.000 --> 00:10:29.000]  是一個很重要的人物
[00:10:29.000 --> 00:10:31.000]  同樣我都知道
[00:10:31.000 --> 00:10:33.000]  他是一位基督徒
[00:10:33.000 --> 00:10:36.000]  他是一位基督徒
[00:10:36.000 --> 00:10:39.000]  當他落在苦難的時候
[00:10:39.000 --> 00:10:41.000]  他會怎麼做?
[00:10:41.000 --> 00:10:43.000]  很明顯他都會說
[00:10:43.000 --> 00:10:44.000]  主啊,我如今等什麼呢?
[00:10:44.000 --> 00:10:46.000]  我的指望在乎你
[00:10:46.000 --> 00:10:48.000]  當我在困難裡面
[00:10:48.000 --> 00:10:52.000]  特別我推動很多的社會活動
[00:10:52.000 --> 00:10:53.000]  一些政治活動的時候
[00:10:53.000 --> 00:10:55.000]  我都遇到很多困難的時候
[00:10:55.000 --> 00:10:57.000]  我的指望在哪裡呢?
[00:10:57.000 --> 00:11:00.000]  是靠你去幫助我
[00:11:00.000 --> 00:11:03.000]  我不知道大家熟不熟悉近代歷史
[00:11:03.000 --> 00:11:05.000]  特別關於國父的
[00:11:05.000 --> 00:11:07.000]  他其中在1896年
[00:11:07.000 --> 00:11:08.000]  百多年前
[00:11:08.000 --> 00:11:14.000]  1896年他曾經在倫敦遭遇很大的患難
[00:11:14.000 --> 00:11:16.000]  叫做倫敦遇難記
[00:11:16.000 --> 00:11:18.000]  或者蒙難記
[00:11:18.000 --> 00:11:20.000]  是什麼事呢?
[00:11:20.000 --> 00:11:22.000]  1896年之前一年
[00:11:22.000 --> 00:11:24.000]  他在廣州起義
[00:11:24.000 --> 00:11:26.000]  要推翻滿清政府
[00:11:26.000 --> 00:11:27.000]  誰知道呢?
[00:11:27.000 --> 00:11:29.000]  失敗
[00:11:29.000 --> 00:11:30.000]  哇,怎麼辦呢?
[00:11:30.000 --> 00:11:31.000]  馬上逃難
[00:11:31.000 --> 00:11:32.000]  是不是?
[00:11:32.000 --> 00:11:33.000]  如果被人抓到
[00:11:33.000 --> 00:11:34.000]  一定要殺了
[00:11:34.000 --> 00:11:35.000]  所以就走了
[00:11:35.000 --> 00:11:36.000]  走到澳門
[00:11:36.000 --> 00:11:37.000]  走到香港
[00:11:37.000 --> 00:11:39.000]  然後又走到三藩市
[00:11:39.000 --> 00:11:41.000]  然後最終去到倫敦
[00:11:41.000 --> 00:11:42.000]  在1896年
[00:11:42.000 --> 00:11:43.000]  去到倫敦
[00:11:43.000 --> 00:11:44.000]  去到倫敦的時候
[00:11:44.000 --> 00:11:46.000]  安心一下
[00:11:46.000 --> 00:11:49.000]  然後他又去特別找他的老師
[00:11:49.000 --> 00:11:51.000]  因為他在醫學上面
[00:11:51.000 --> 00:11:52.000]  醫科上面
[00:11:52.000 --> 00:11:53.000]  有一位老師
[00:11:53.000 --> 00:11:54.000]  經常幫助他的
[00:11:54.000 --> 00:11:56.000]  那位老師叫做康德黎
[00:11:56.000 --> 00:11:57.000]  一位教授
[00:11:57.000 --> 00:11:58.000]  剛剛他又回到倫敦
[00:11:58.000 --> 00:11:59.000]  他就投靠他
[00:11:59.000 --> 00:12:02.000]  希望在裡面得到幫助
[00:12:02.000 --> 00:12:03.000]  但是又很奇怪
[00:12:03.000 --> 00:12:05.000]  原來他住在那個地方
[00:12:05.000 --> 00:12:08.000]  投靠這位老師的時候
[00:12:08.000 --> 00:12:10.000]  他們那個住的地點
[00:12:10.000 --> 00:12:12.000]  竟然從清政府
[00:12:12.000 --> 00:12:15.000]  在英國倫敦的大使館
[00:12:15.000 --> 00:12:17.000]  都挺近的
[00:12:17.000 --> 00:12:18.000]  是不是?
[00:12:18.000 --> 00:12:20.000]  這樣都挺麻煩的
[00:12:20.000 --> 00:12:21.000]  所以有些人都提醒他說
[00:12:21.000 --> 00:12:23.000]  你千萬不要露面
[00:12:23.000 --> 00:12:25.000]  因為有什麼事
[00:12:25.000 --> 00:12:26.000]  他們已經發了號令
[00:12:26.000 --> 00:12:28.000]  準備抓你回去
[00:12:28.000 --> 00:12:30.000]  所以他都很小心
[00:12:30.000 --> 00:12:31.000]  不過小心歸小心
[00:12:31.000 --> 00:12:32.000]  原來他已經一早
[00:12:32.000 --> 00:12:34.000]  被人嚴密監視著
[00:12:34.000 --> 00:12:35.000]  清朝的人
[00:12:35.000 --> 00:12:36.000]  在那裡一舉一動
[00:12:36.000 --> 00:12:38.000]  都看到他
[00:12:38.000 --> 00:12:40.000]  就是在1896年10月某一天
[00:12:40.000 --> 00:12:43.000]  當他在逛街的時候
[00:12:43.000 --> 00:12:44.000]  他又碰到有些人
[00:12:44.000 --> 00:12:46.000]  跟他搭訕
[00:12:46.000 --> 00:12:47.000]  大家明白我的意思吧
[00:12:47.000 --> 00:12:48.000]  搭訕
[00:12:48.000 --> 00:12:49.000]  跟他鬧著聊天
[00:12:49.000 --> 00:12:50.000]  又說給他一些東西
[00:12:50.000 --> 00:12:51.000]  總之跟他聊天
[00:12:51.000 --> 00:12:52.000]  然後沒有理由
[00:12:52.000 --> 00:12:54.000]  走著走著
[00:12:54.000 --> 00:12:55.000]  又半推半就
[00:12:55.000 --> 00:12:56.000]  去到某一個建築物的時候
[00:12:56.000 --> 00:12:57.000]  突然間是怎樣?
[00:12:57.000 --> 00:13:00.000]  是開了門就把他推進去
[00:13:00.000 --> 00:13:01.000]  進去才知道
[00:13:01.000 --> 00:13:04.000]  原來這個就是使館
[00:13:04.000 --> 00:13:07.000]  清朝在倫敦的使館
[00:13:07.000 --> 00:13:08.000]  是怎樣的?
[00:13:08.000 --> 00:13:09.000]  就是這樣把他抓了
[00:13:09.000 --> 00:13:10.000]  禁錮
[00:13:10.000 --> 00:13:11.000]  然後去恐嚇他
[00:13:11.000 --> 00:13:13.000]  你死了
[00:13:13.000 --> 00:13:15.000]  我們不會交回給當地的政府
[00:13:15.000 --> 00:13:16.000]  總之我會找方法
[00:13:16.000 --> 00:13:17.000]  把你帶回去
[00:13:17.000 --> 00:13:18.000]  即是怎樣?
[00:13:18.000 --> 00:13:20.000]  命是真的很危險
[00:13:20.000 --> 00:13:21.000]  是不是?
[00:13:21.000 --> 00:13:22.000]  命是很危險的
[00:13:22.000 --> 00:13:24.000]  而在那個時候
[00:13:24.000 --> 00:13:25.000]  我們後來知道
[00:13:25.000 --> 00:13:26.000]  孫中山先生
[00:13:26.000 --> 00:13:29.000]  曾經寫過一些這樣的文字
[00:13:29.000 --> 00:13:30.000]  他告訴我們
[00:13:30.000 --> 00:13:32.000]  他說在那個情況裡面
[00:13:32.000 --> 00:13:33.000]  他自己好像覺得
[00:13:33.000 --> 00:13:35.000]  已經是坐牢了
[00:13:35.000 --> 00:13:37.000]  他說他是必死無疑的
[00:13:37.000 --> 00:13:39.000]  沒了人生的盼望
[00:13:39.000 --> 00:13:41.000]  生命的可能就是尾聲了
[00:13:41.000 --> 00:13:42.000]  所以在那個時候
[00:13:42.000 --> 00:13:44.000]  他怎樣做?
[00:13:44.000 --> 00:13:46.000]  他懺悔
[00:13:46.000 --> 00:13:48.000]  他痛心
[00:13:48.000 --> 00:13:49.000]  他在神面前
[00:13:49.000 --> 00:13:51.000]  狠切的禱告
[00:13:51.000 --> 00:13:53.000]  有幾天的時間
[00:13:53.000 --> 00:13:54.000]  六七天的時間
[00:13:54.000 --> 00:13:57.000]  他經常日夜不斷的禱告
[00:13:57.000 --> 00:13:58.000]  而且是很熱切
[00:13:58.000 --> 00:14:00.000]  他在做什麼?
[00:14:00.000 --> 00:14:02.000]  求神幫助他
[00:14:02.000 --> 00:14:04.000]  他就是這樣求神幫助你
[00:14:04.000 --> 00:14:06.000]  我的盼望是在你那裡
[00:14:06.000 --> 00:14:08.000]  因為如果在人的那裡
[00:14:08.000 --> 00:14:10.000]  我已經死定了
[00:14:10.000 --> 00:14:11.000]  死定了
[00:14:11.000 --> 00:14:14.000]  他曾經找過一些英國的僕人
[00:14:14.000 --> 00:14:15.000]  在那些大使館裡面
[00:14:15.000 --> 00:14:16.000]  有些英國的僕人
[00:14:16.000 --> 00:14:18.000]  給他一些便條
[00:14:18.000 --> 00:14:20.000]  你快點和我說給
[00:14:20.000 --> 00:14:22.000]  康德蕾這位教授
[00:14:22.000 --> 00:14:24.000]  誰知道那些人拿了便條之後
[00:14:24.000 --> 00:14:26.000]  就給了清政府那些人
[00:14:26.000 --> 00:14:27.000]  大使館的人
[00:14:27.000 --> 00:14:28.000]  所以他很慘的
[00:14:28.000 --> 00:14:30.000]  他又將資源包在石頭上
[00:14:30.000 --> 00:14:31.000]  扔出窗外
[00:14:31.000 --> 00:14:32.000]  好像演戲一樣
[00:14:32.000 --> 00:14:33.000]  扔出窗外的時候
[00:14:33.000 --> 00:14:34.000]  讓人看到
[00:14:34.000 --> 00:14:36.000]  留意到就可以救他
[00:14:36.000 --> 00:14:37.000]  如果被人禁錮
[00:14:37.000 --> 00:14:39.000]  誰知道全部都被那些大使館的人
[00:14:39.000 --> 00:14:40.000]  拿走了
[00:14:40.000 --> 00:14:41.000]  很艱難
[00:14:41.000 --> 00:14:42.000]  但是當他祈禱
[00:14:42.000 --> 00:14:43.000]  祈禱
[00:14:43.000 --> 00:14:44.000]  指望在乎神
[00:14:44.000 --> 00:14:46.000]  投靠神的時候
[00:14:46.000 --> 00:14:47.000]  結果有一次
[00:14:47.000 --> 00:14:49.000]  他接觸到另一位的僕人
[00:14:49.000 --> 00:14:50.000]  然後交一些便條給他
[00:14:50.000 --> 00:14:51.000]  你幫我吧
[00:14:51.000 --> 00:14:52.000]  你幫我吧
[00:14:52.000 --> 00:14:54.000]  你拿去給我的老師吧
[00:14:54.000 --> 00:14:55.000]  結果那一位
[00:14:55.000 --> 00:14:56.000]  就肯了
[00:14:56.000 --> 00:14:57.000]  那一位肯了
[00:14:57.000 --> 00:14:59.000]  告訴他老師
[00:14:59.000 --> 00:15:01.000]  他老師馬上來幫助他
[00:15:01.000 --> 00:15:03.000]  於是就有很多新聞的壓力
[00:15:03.000 --> 00:15:05.000]  英國政府的壓力的時候
[00:15:05.000 --> 00:15:07.000]  最終經過十二天之後
[00:15:07.000 --> 00:15:09.000]  釋放了
[00:15:09.000 --> 00:15:10.000]  釋放了
[00:15:10.000 --> 00:15:11.000]  而這件事
[00:15:11.000 --> 00:15:13.000]  也成為了一個世界級的新聞
[00:15:13.000 --> 00:15:16.000]  震動人心
[00:15:16.000 --> 00:15:18.000]  但是最終的就是
[00:15:18.000 --> 00:15:20.000]  孫中山先生
[00:15:20.000 --> 00:15:22.000]  可以逃脫了
[00:15:22.000 --> 00:15:23.000]  丁子妹
[00:15:23.000 --> 00:15:25.000]  在這件事我們看到的是什麼呢
[00:15:25.000 --> 00:15:26.000]  我們看到的是
[00:15:26.000 --> 00:15:27.000]  孫中山先生
[00:15:27.000 --> 00:15:28.000]  他的禱告
[00:15:28.000 --> 00:15:31.000]  他將一隻盼望放在神的裡面
[00:15:31.000 --> 00:15:33.000]  而最終神也幫助他
[00:15:33.000 --> 00:15:37.000]  解決了他人生一個很大的問題
[00:15:37.000 --> 00:15:39.000]  所以當我們說要求神的時候
[00:15:39.000 --> 00:15:40.000]  指望在乎神的時候
[00:15:40.000 --> 00:15:42.000]  其實很多時候我們都是期盼
[00:15:42.000 --> 00:15:44.000]  我們是得到神的幫助的
[00:15:44.000 --> 00:15:45.000]  因為我們遇到很多
[00:15:45.000 --> 00:15:46.000]  但是有一點點問題
[00:15:46.000 --> 00:15:48.000]  如果是一些更加難的問題
[00:15:48.000 --> 00:15:50.000]  我們更加迫切的求神
[00:15:50.000 --> 00:15:52.000]  去所謂出手幫助我們
[00:15:52.000 --> 00:15:53.000]  意思一說
[00:15:53.000 --> 00:15:56.000]  我們所信的神是真的會的
[00:15:56.000 --> 00:15:57.000]  在我們的經歷裡面
[00:15:57.000 --> 00:15:58.000]  我們又知道
[00:15:58.000 --> 00:16:01.000]  我們神是會幫助我們
[00:16:01.000 --> 00:16:02.000]  當我們說盼望在祂那裡的時候
[00:16:02.000 --> 00:16:03.000]  祂就會伸出祂的手
[00:16:03.000 --> 00:16:05.000]  幫我們解決問題
[00:16:05.000 --> 00:16:07.000]  所以當我們有私人的心聲的時候
[00:16:07.000 --> 00:16:09.000]  我們說神的指望在乎你
[00:16:09.000 --> 00:16:11.000]  很多時候我們就是將那個問題
[00:16:11.000 --> 00:16:15.000]  放在一些解決問題的身上
[00:16:15.000 --> 00:16:17.000]  而神也都真的有應運
[00:16:17.000 --> 00:16:19.000]  好不好呢
[00:16:19.000 --> 00:16:20.000]  當然好
[00:16:20.000 --> 00:16:21.000]  如果大家想一下
[00:16:21.000 --> 00:16:22.000]  我們這麼多困難
[00:16:22.000 --> 00:16:24.000]  面對這麼多的挑戰
[00:16:24.000 --> 00:16:25.000]  我們有時候發現
[00:16:25.000 --> 00:16:26.000]  我們不要發展面對
[00:16:26.000 --> 00:16:28.000]  我們需要神的幫助
[00:16:28.000 --> 00:16:29.000]  有得到神的幫助
[00:16:29.000 --> 00:16:31.000]  我們一定會很開心的
