
[00:00:00.000 --> 00:00:02.000]  請師妹平安
[00:02:31.320 --> 00:02:34.520]  我們先來看看他的身世
[00:02:34.520 --> 00:02:38.320]  經文形容他是一個大能的勇士
[00:02:38.320 --> 00:02:41.160]  這本來是一項優勢
[00:02:41.160 --> 00:02:44.760]  不過他卻是妓女的兒子
[00:02:44.760 --> 00:02:50.520]  這個身份令他馬上成為了社會的邊緣人
[00:02:50.520 --> 00:02:52.440]  從經文的推測
[00:02:52.440 --> 00:02:54.760]  我們估計他的父親基烈
[00:02:54.760 --> 00:02:57.440]  有一段日子將他帶回家
[00:02:57.440 --> 00:03:01.440]  與他正室所生的子女一同生活
[00:03:01.440 --> 00:03:06.760]  不過當這些同父異母的兄弟長大成人後
[00:03:06.760 --> 00:03:10.640]  就將他趕逐出家門
[00:03:10.640 --> 00:03:18.000]  很自然地這個妓女所生的兒子也失去了繼承產業的權利
[00:03:18.000 --> 00:03:19.520]  沒有了產業
[00:03:19.520 --> 00:03:23.360]  即是等於落入貧窮的境況
[00:03:23.360 --> 00:03:26.920]  為了謀生和逃避的兄弟
[00:03:26.920 --> 00:03:29.640]  耶佛他去了陀伯地
[00:03:29.640 --> 00:03:33.360]  並且成為了一班匪徒的首領
[00:03:33.360 --> 00:03:42.080]  這裏的匪徒在希伯來文翻譯出來的意思是empty,vain
[00:03:42.080 --> 00:03:48.440]  意思是指這些可能是一無所有空虛困頓的人
[00:03:48.440 --> 00:03:50.760]  他們不被社會接納
[00:03:50.760 --> 00:03:54.120]  甚至可能被社會視為敗類
[00:03:54.120 --> 00:03:58.600]  他們只是靠打劫搶掠來維生
[00:03:58.600 --> 00:04:02.600]  不過經文沒有記到這些所謂的匪徒
[00:04:02.600 --> 00:04:04.760]  他們是見人都搶
[00:04:04.760 --> 00:04:07.840]  還是他們是劫富濟貧
[00:04:07.840 --> 00:04:11.680]  耶佛他本來就是一個大能的勇士
[00:04:11.680 --> 00:04:14.600]  這一段坎坷的經歷
[00:04:14.600 --> 00:04:19.480]  使他更加因此凝聚了一股重大強大的力量
[00:04:19.480 --> 00:04:22.640]  也令他進一步受到裝備
[00:04:22.640 --> 00:04:29.960]  讓他日後可以來對趕逐他的人施行拯救
[00:04:29.960 --> 00:04:32.480]  經文提到過了一段時間之後
[00:04:32.480 --> 00:04:35.320]  阿摩人就來攻打以色列
[00:04:35.320 --> 00:04:40.360]  事實上這次不是阿摩人第一次來攻打以色列
[00:04:40.360 --> 00:04:41.880]  我們看回前一點
[00:04:41.880 --> 00:04:45.160]  在十章的六至八節提到
[00:04:45.160 --> 00:04:50.960]  以色列人因為敬拜他們周邊鄰國的愛邦神
[00:04:50.960 --> 00:04:52.640]  離棄了耶和華
[00:04:52.640 --> 00:04:55.680]  於是耶和華就向他們發怒
[00:04:55.680 --> 00:05:00.880]  耶和華就將他們交在菲律賓人和阿摩人的手裏
[00:05:00.880 --> 00:05:05.480]  由那時開始以色列人受到阿摩人的欺壓
[00:05:05.480 --> 00:05:07.920]  已經有十八年那麼久
[00:05:07.920 --> 00:05:10.280]  現在阿摩人又再一次聚集
[00:05:10.280 --> 00:05:16.600]  安營在這個激烈地對以色列人虎視眈眈
[00:05:16.600 --> 00:05:24.680]  所以激烈的人民和首領就一齊來商議
[00:05:24.680 --> 00:05:27.800]  他們出來的結果就是說
[00:05:27.800 --> 00:05:31.120]  如果誰可以先攻打阿摩人
[00:05:31.120 --> 00:05:35.040]  誰就可以做我們的首領
[00:05:35.040 --> 00:05:37.680]  在這個危急關頭
[00:05:37.680 --> 00:05:39.720]  這一班在昔日
[00:05:39.720 --> 00:05:44.280]  耶復他被兄弟趕逐出家門這件事
[00:05:44.280 --> 00:05:48.520]  多多少少責無旁貸的這些激烈長老
[00:05:48.520 --> 00:05:53.440]  他們迫不得已來找耶復他幫忙
[00:05:53.440 --> 00:05:56.920]  請他來出山迎戰阿摩人
[00:05:56.920 --> 00:06:01.240]  可以這樣說他們真是有事終無厭
[00:06:01.240 --> 00:06:04.640]  無事就下迎春
[00:06:04.640 --> 00:06:10.120]  我們相信是因為耶復他在流亡在外的時間
[00:06:10.120 --> 00:06:15.480]  他應該為自己建立了相當的領袖聲譽
[00:06:15.480 --> 00:06:18.440]  雖然這些長老的請求
[00:06:18.440 --> 00:06:23.040]  難免都會挑起他一段不堪回首的往事
[00:06:23.040 --> 00:06:27.480]  不過耶復他現在並沒有因此懷恨在心
[00:06:27.480 --> 00:06:29.440]  他沒有去報復他們
[00:06:29.440 --> 00:06:30.960]  而是在重要關頭
[00:06:30.960 --> 00:06:36.840]  他選擇了放下個人的恩怨挺身而出
[00:06:36.840 --> 00:06:39.360]  當然他這樣做也不是很單純
[00:06:39.360 --> 00:06:41.840]  他也是另有目的
[00:06:41.840 --> 00:06:45.280]  因為這班激烈的長老明明這樣說
[00:06:45.280 --> 00:06:50.080]  他說只要他肯為激烈人去迎戰阿摩人
[00:06:50.080 --> 00:06:55.640]  耶復他就可以成為激烈人的元帥和領袖
[00:06:55.640 --> 00:06:59.200]  他們對耶復他發出的這個邀請
[00:06:59.200 --> 00:07:03.800]  無疑是保證他在往後的餘生
[00:07:03.800 --> 00:07:06.960]  都可以作他們的首領
[00:07:06.960 --> 00:07:09.280]  從聖經的記載我們也知道
[00:07:09.280 --> 00:07:12.000]  他最後真的做了這個首領
[00:07:12.000 --> 00:07:16.520]  他也真是戰勝了阿摩人
[00:07:16.520 --> 00:07:20.600]  其實耶復他的人生並不完美
[00:07:20.600 --> 00:07:22.320]  他和我們一般人一樣
[00:07:22.320 --> 00:07:24.400]  他也有私心
[00:07:24.400 --> 00:07:28.880]  不過我們從他面對個人的身世經歷裡
[00:07:28.880 --> 00:07:32.680]  又有些東西的確值得我們學習
[00:07:32.680 --> 00:07:36.880]  耶復他雖然有著不光彩的身世
[00:07:36.880 --> 00:07:41.360]  後來他更被兄弟趕逐出家門
[00:07:41.360 --> 00:07:44.480]  但他沒有因此怨天尤人
[00:07:44.480 --> 00:07:46.960]  反而他是獨立自強
[00:07:46.960 --> 00:07:49.480]  為自己來謀求出路
[00:07:49.480 --> 00:07:54.000]  我們暫且不評論他所做的是對還是錯
[00:07:54.000 --> 00:07:56.400]  但我想強調的是
[00:07:56.400 --> 00:07:59.880]  他面對自己卑微的出身的時候
[00:07:59.880 --> 00:08:05.120]  他仍然能夠不自卑、不抱怨、不自暴自棄
[00:08:05.120 --> 00:08:06.440]  除此之外
[00:08:06.440 --> 00:08:09.080]  他甚至能夠忍辱負重
[00:08:09.080 --> 00:08:12.480]  等待出頭的時機
[00:08:12.480 --> 00:08:16.200]  在陀伯地和這些匪徒一起的日子
[00:08:16.200 --> 00:08:20.000]  我相信對他來說其實也一點也不容易
[00:08:20.000 --> 00:08:23.440]  但他也一一熬過了
[00:08:23.440 --> 00:08:26.320]  在這段艱苦的歷程裡
[00:08:26.320 --> 00:08:29.280]  更進一步磨練了他的能力
[00:08:29.280 --> 00:08:30.880]  為他日後出頭
[00:08:30.880 --> 00:08:34.920]  可以說奠定了很穩固的基礎
[00:08:34.920 --> 00:08:37.600]  那我們又如何呢?
[00:08:37.600 --> 00:08:41.080]  可能你和我在我們的人生裡
[00:08:41.080 --> 00:08:45.000]  都有一些令我們曾經都很自卑的地方
[00:08:45.000 --> 00:08:47.840]  甚至可能到這一刻我們都很自卑
[00:08:47.840 --> 00:08:50.760]  我們不能夠接受自己
[00:08:50.760 --> 00:08:53.920]  我記得當我自己小時候
[00:08:53.920 --> 00:08:57.480]  我之前是在國內出生
[00:08:57.480 --> 00:08:59.040]  在來香港之前
[00:08:59.040 --> 00:09:02.840]  我覺得我的小時候還挺快樂、挺開心
[00:09:02.840 --> 00:09:04.400]  但來了香港之後
[00:09:04.400 --> 00:09:08.000]  我就覺得整個世界好像變了,很不同
[00:09:08.000 --> 00:09:10.760]  我媽媽以前在國內是教小學的
[00:09:10.760 --> 00:09:12.440]  不過來到香港之後
[00:09:12.440 --> 00:09:13.680]  大家應該都很明白
[00:09:13.680 --> 00:09:16.040]  她就不能夠再做這一行
[00:09:16.040 --> 00:09:19.720]  她只能夠去快餐店裡面工作
[00:09:19.720 --> 00:09:22.920]  爸爸也是去打工來維生
[00:09:22.920 --> 00:09:25.360]  我們住的房子一點都不漂亮
[00:09:25.360 --> 00:09:27.640]  甚至是很舊很舊的房子
[00:09:27.640 --> 00:09:28.760]  有時候颳風下雨
[00:09:28.760 --> 00:09:31.840]  其實心裡都會很害怕
[00:09:31.840 --> 00:09:34.320]  起初來香港那幾年
[00:09:34.320 --> 00:09:35.880]  其實我很自卑
[00:09:35.880 --> 00:09:38.480]  我不敢告訴別人父母是做什麼
[00:09:38.480 --> 00:09:40.720]  我不敢讓別人知道我住哪裡
[00:09:40.720 --> 00:09:41.920]  我怕別人會笑我
[00:09:41.920 --> 00:09:46.120]  我怕別人會看不起我
[00:09:46.120 --> 00:09:48.720]  我那時候也曾經埋怨
[00:09:48.720 --> 00:09:51.360]  為什麼我不是出生在一些書香世家
[00:09:51.360 --> 00:09:53.800]  名門望族呢?
[00:09:53.800 --> 00:09:56.360]  那時候我一方面很自卑
[00:09:56.360 --> 00:09:58.200]  但是另一方面
[00:09:58.200 --> 00:10:02.440]  我又知道有些事是一輩子都改變不了
[00:10:02.440 --> 00:10:03.880]  但我又知道有些事
[00:10:03.880 --> 00:10:08.800]  你是可以靠著自身的努力來改變
[00:10:08.800 --> 00:10:12.440]  小時候爸爸媽媽經常去教我們兩姐弟
[00:10:12.440 --> 00:10:14.000]  你們要用心讀書
[00:10:14.000 --> 00:10:15.480]  要好好地做人
[00:10:15.480 --> 00:10:16.480]  要爭氣
[00:10:16.480 --> 00:10:18.480]  不要被人看不起
[00:10:18.480 --> 00:10:19.600]  所以從小到大
[00:10:19.600 --> 00:10:21.760]  我都很努力很努力
[00:10:21.760 --> 00:10:25.880]  我希望就好像我們現在常常聽到人說的
[00:10:25.880 --> 00:10:28.440]  知識改變命運
[00:10:28.440 --> 00:10:30.040]  所以我很努力
[00:10:30.040 --> 00:10:31.000]  我很感恩
[00:10:31.000 --> 00:10:34.160]  我總算沒有辜負家人的期望
[00:10:34.160 --> 00:10:38.000]  在我自己的努力和神的恩典之下
[00:10:38.000 --> 00:10:40.480]  我的確收穫了很多
[00:10:40.480 --> 00:10:43.400]  不僅生活改善了
[00:10:43.400 --> 00:10:44.560]  更重要的是
[00:10:44.560 --> 00:10:49.080]  我也收穫了很多很珍貴的情誼
[00:10:49.080 --> 00:10:54.640]  今天我對我自己過去所努力得來的這一切
[00:10:54.640 --> 00:10:57.400]  我都非常珍惜
[00:10:57.400 --> 00:11:00.000]  不過雖然生活是改善了
[00:11:00.000 --> 00:11:01.800]  但是那時候我的自卑感
[00:11:01.800 --> 00:11:06.640]  也不是一下子就消失的
[00:11:06.640 --> 00:11:08.680]  直到我信主之後
[00:11:08.680 --> 00:11:11.280]  我真正去認識到
[00:11:11.280 --> 00:11:14.240]  自己在主裡面的尊貴身份
[00:11:14.240 --> 00:11:16.240]  我才放下
[00:11:16.240 --> 00:11:18.240]  原來我的價值
[00:11:18.240 --> 00:11:21.160]  不是來自我的出身是怎樣
[00:11:21.160 --> 00:11:24.120]  不是來自我外在有什麼的成就
[00:11:24.120 --> 00:11:26.960]  不是來自我的生活條件怎樣
[00:11:26.960 --> 00:11:30.680]  更加不是來自別人對我的評價
[00:11:30.680 --> 00:11:32.160]  而是在於那位
[00:11:32.160 --> 00:11:35.160]  按著自己形象創造我的神
[00:11:35.160 --> 00:11:39.960]  也是來自那位為我釘在十字架上
[00:11:39.960 --> 00:11:43.600]  為我受死的那位耶穌基督
[00:11:43.600 --> 00:11:45.280]  所以在座各位
[00:11:45.280 --> 00:11:47.680]  如果你和從前的我一樣
[00:11:47.680 --> 00:11:50.280]  你也有一些事情令你很自卑
[00:11:50.280 --> 00:11:53.120]  很不能夠接受到自己的話
[00:11:53.120 --> 00:11:56.000]  我請你不要自暴自棄
[00:11:56.000 --> 00:11:59.920]  我要告訴你一個很重要的消息
[00:11:59.920 --> 00:12:02.640]  就是耶穌很愛你
[00:12:02.640 --> 00:12:05.640]  無論你是怎樣的一個人
[00:12:05.640 --> 00:12:09.000]  無論你有多少的成就也好
[00:12:09.000 --> 00:12:11.120]  神也照樣愛你
[00:12:11.120 --> 00:12:14.600]  而且祂愛你愛到為你而死
[00:12:14.600 --> 00:12:15.920]  所以今天
[00:12:15.920 --> 00:12:19.800]  你和我都可以很放膽的在別人面前
[00:12:19.800 --> 00:12:21.000]  宣告
[00:12:21.000 --> 00:12:23.280]  我是上帝的寶貝
[00:12:23.280 --> 00:12:25.040]  如果你也在經歷這些的話
[00:12:25.040 --> 00:12:26.720]  你現在就在這個位置
[00:12:26.720 --> 00:12:28.720]  你自己對自己說
[00:12:28.720 --> 00:12:32.520]  我是上帝的寶貝
[00:12:32.520 --> 00:12:35.480]  又或者如果你也好像耶復他一樣
[00:12:35.480 --> 00:12:39.280]  在經歷一段坎坷的人生
[00:12:39.280 --> 00:12:42.960]  或者只是在經歷一些很艱難的事的話
[00:12:42.960 --> 00:12:46.640]  我也想請你來學習耶復他的堅忍
[00:12:46.640 --> 00:12:49.480]  甚至忍辱負重
[00:12:49.480 --> 00:12:51.960]  如果神容許我們有些事情
[00:12:51.960 --> 00:12:54.440]  發生在我們身上
[00:12:54.440 --> 00:12:58.520]  我相信背後一定有神的心意
[00:12:58.520 --> 00:13:00.760]  可能這一刻我們也不明白
[00:13:00.760 --> 00:13:03.920]  為什麼神要我經歷這些苦
[00:13:03.920 --> 00:13:06.880]  不過我希望你仍然去相信
[00:13:06.880 --> 00:13:08.880]  神是美善
[00:13:08.880 --> 00:13:11.720]  正如神自己也說
[00:13:11.720 --> 00:13:13.720]  我向你們所懷的意念
[00:13:13.720 --> 00:13:15.480]  是致平安的意念
[00:13:15.480 --> 00:13:17.320]  不是降災禍的意念
[00:13:17.320 --> 00:13:20.280]  要叫你們末後有子亡
[00:13:20.280 --> 00:13:23.960]  神是你和我生命的總設計師
[00:13:23.960 --> 00:13:27.400]  你人生的每一個經歷
[00:13:27.400 --> 00:13:29.680]  都不會是白費
[00:13:29.680 --> 00:13:34.080]  而是塑造你成為一個更好的人的必經之路
[00:13:34.080 --> 00:13:38.040]  也是裝備你日後更好地服侍神
[00:13:38.040 --> 00:13:42.000]  更大被神使用的途徑
[00:13:42.000 --> 00:13:45.120]  我剛才提到我在國內出生
[00:13:45.120 --> 00:13:47.680]  小學階段我就來了香港
[00:13:47.680 --> 00:13:49.240]  接著到2004年
[00:13:49.240 --> 00:13:52.000]  我又回到大陸做了幾年的工作
[00:13:52.000 --> 00:13:55.480]  但其實每一次的轉變
[00:13:55.480 --> 00:13:58.800]  當中也有一些很不開心的經歷
[00:13:58.800 --> 00:14:01.760]  我來香港之後有很多年
[00:14:01.760 --> 00:14:05.600]  我曾經形容自己進入了一個黑暗的時期
[00:14:05.600 --> 00:14:08.480]  我很自卑 很多不開心
[00:14:08.480 --> 00:14:11.320]  2004年我回國內工作之前
[00:14:11.320 --> 00:14:15.840]  也經歷了一段很不開心的往事
[00:14:15.840 --> 00:14:17.160]  甚至在那段期間
[00:14:17.160 --> 00:14:20.440]  也令我跌入一個很深的憂鬱
[00:14:20.440 --> 00:14:22.680]  那時覺得很痛苦
[00:14:22.680 --> 00:14:24.600]  有時我會問神
[00:14:24.600 --> 00:14:30.840]  神為什麼要我經歷這些痛苦呢?
[00:14:30.840 --> 00:14:34.280]  後來我終於明白
[00:14:34.280 --> 00:14:38.680]  我記得當我在神學院快畢業的時候
[00:14:38.680 --> 00:14:41.280]  很自然 快畢業當然要想出路
[00:14:41.280 --> 00:14:44.280]  去哪裏侍奉呢?
[00:14:44.280 --> 00:14:46.800]  當時有幾個地方都想我加入
[00:14:46.800 --> 00:14:49.240]  他們的團隊來服侍
[00:14:49.240 --> 00:14:54.080]  但我似乎不太清楚神到底要我去哪裏
[00:14:54.080 --> 00:14:56.880]  有一次我和學院一位老師聊天的時候
[00:14:56.880 --> 00:14:58.560]  他跟我說
[00:14:58.560 --> 00:15:03.000]  神既然讓你在國內出生成長
[00:15:03.000 --> 00:15:06.720]  後來又在國內工作幾年這些經歷
[00:15:06.720 --> 00:15:10.000]  或者有神特別的心意
[00:15:10.000 --> 00:15:13.120]  你不會要找普通話侍奉的傳道
[00:15:13.120 --> 00:15:14.800]  當然也可以在外面
[00:15:14.800 --> 00:15:18.240]  去物色一些學過普通話
[00:15:18.240 --> 00:15:20.360]  會說普通話的傳道人
[00:15:20.360 --> 00:15:25.480]  不過如果你有這些背景可能就更加好了
[00:15:25.480 --> 00:15:27.560]  後來我再回望的時候
[00:15:27.560 --> 00:15:29.280]  我在想
[00:15:29.280 --> 00:15:32.880]  會不會我在國內成長這些背景
[00:15:32.880 --> 00:15:34.680]  就是為了要我在今天
[00:15:34.680 --> 00:15:39.400]  去服侍普通話的群體呢?
[00:15:39.400 --> 00:15:45.080]  我又體會原來我過去經歷的那些痛苦
[00:15:45.080 --> 00:15:48.640]  是為了要我去體會別人的痛苦
[00:15:48.640 --> 00:15:54.120]  從而我可以對別人有更多的體諒和感同身受
[00:15:54.120 --> 00:15:56.360]  更重要的一點是
[00:15:56.360 --> 00:15:57.960]  要讓我知道
[00:15:57.960 --> 00:16:00.880]  在我破碎的人生裏面
[00:16:00.880 --> 00:16:05.120]  看到神在我身上很奇妙的作為
[00:16:05.120 --> 00:16:07.440]  並且讓我知道
[00:16:07.440 --> 00:16:09.120]  原來在我人生裏面
[00:16:09.120 --> 00:16:14.440]  最愛我的那個是神
[00:16:14.440 --> 00:16:20.920]  也只有神值得我死心塌地地去跟隨
[00:16:20.920 --> 00:16:23.440]  所以今天我們第一個
[00:16:23.440 --> 00:16:26.800]  從耶乏他身上學到的功課就是
[00:16:26.800 --> 00:16:29.320]  我們的人生或順或逆
[00:16:29.320 --> 00:16:32.240]  我們都要勇於面對
[00:16:32.240 --> 00:16:33.560]  說回耶乏他
[00:16:33.560 --> 00:16:35.760]  如果從能力這方面來看
[00:16:35.760 --> 00:16:38.800]  他絕對是非常了不起的
[00:16:38.800 --> 00:16:41.640]  但是從信仰的內涵來看
[00:16:41.640 --> 00:16:44.320]  就非常信息
[00:16:44.320 --> 00:16:46.160]  或者你會說
[00:16:46.160 --> 00:16:49.120]  不是啊,其實在經文裏面看到
[00:16:49.120 --> 00:16:51.640]  他也好像挺勁乾的
[00:16:51.640 --> 00:16:55.080]  譬如有幾點可以支持這個論點
[00:16:55.080 --> 00:16:57.200]  在十一章第九節那裏
[00:16:57.200 --> 00:16:58.320]  他也懂得說
[00:16:58.320 --> 00:17:01.080]  跟阿摩人打仗
[00:17:01.080 --> 00:17:04.320]  最後勝利的秘訣是在耶和華那裏
[00:17:04.320 --> 00:17:07.720]  是耶和華將他們交給我
[00:17:07.720 --> 00:17:09.760]  接著在十一節那裏
[00:17:09.760 --> 00:17:14.040]  當他被納為基列人的領袖元帥之後
[00:17:14.040 --> 00:17:16.400]  他就在米斯巴將自己的一切華
[00:17:16.400 --> 00:17:18.560]  陳明在耶和華的面前
[00:17:18.560 --> 00:17:21.760]  他也懂得向神祈禱
[00:17:21.760 --> 00:17:24.480]  還有
[00:17:24.480 --> 00:17:27.120]  在他派顯示者去控訴
[00:17:27.120 --> 00:17:30.480]  阿摩人干犯他們的土地的時候
[00:17:30.480 --> 00:17:32.720]  耶乏他又三番四次
[00:17:32.720 --> 00:17:35.600]  打耶和華的舵
[00:17:35.600 --> 00:17:37.960]  他來控訴阿摩人的王
[00:17:37.960 --> 00:17:42.160]  顯示他其實也懂得敬畏神
[00:17:42.160 --> 00:17:43.680]  還有一點
[00:17:43.680 --> 00:17:45.680]  經文明明地說
[00:17:45.680 --> 00:17:49.000]  耶和華的靈降在他的身上
[00:17:49.000 --> 00:17:51.520]  激動耶乏他去到阿摩人那裏
[00:17:51.520 --> 00:17:56.040]  然後耶和華將阿摩人交在耶乏他的手裏
[00:17:56.040 --> 00:17:59.160]  他就大大地殺敗他們
[00:17:59.160 --> 00:17:59.840]  這樣看來
[00:17:59.840 --> 00:18:03.280]  耶乏他似乎也不錯
[00:18:03.280 --> 00:18:04.240]  沒錯
[00:18:04.240 --> 00:18:05.880]  耶乏他怎麼說
[00:18:05.880 --> 00:18:08.600]  他也是神的指紋一員
[00:18:08.600 --> 00:18:12.040]  他對神多多少少也有些認識
[00:18:12.040 --> 00:18:14.040]  不過可惜的是
[00:18:14.040 --> 00:18:17.080]  一方面當耶和華的靈降在他身上
[00:18:17.080 --> 00:18:21.360]  讓他有恩賜
[00:18:21.360 --> 00:18:23.880]  又得到神所給的力量
[00:18:23.880 --> 00:18:26.480]  去拯救他的指紋的同時
[00:18:26.480 --> 00:18:28.160]  其實也暴露了
[00:18:28.160 --> 00:18:31.040]  耶乏他對神的本性和要求
[00:18:31.040 --> 00:18:34.240]  缺乏認識這個弱點
[00:18:34.240 --> 00:18:37.040]  同時他對神的幫助
[00:18:37.040 --> 00:18:39.080]  是沒有信心的
[00:18:39.080 --> 00:18:41.920]  因此他很草率地去許願
[00:18:41.920 --> 00:18:44.120]  希望得到神的眷顧
[00:18:44.120 --> 00:18:45.360]  他許的願是甚麼呢?
[00:18:45.360 --> 00:18:46.320]  他就說
[00:18:46.320 --> 00:18:49.520]  如果你將阿摩人交在我手裏
[00:18:49.520 --> 00:18:52.960]  我從阿摩人那裏平平安安回來的時候
[00:18:52.960 --> 00:18:54.400]  無論甚麼人
[00:18:54.400 --> 00:18:56.640]  先從我家門出來迎接我的
[00:18:56.640 --> 00:18:58.040]  我就必歸你
[00:18:58.040 --> 00:19:03.040]  我都必將他獻上為凡席
[00:19:03.040 --> 00:19:04.000]  很可惜
[00:19:04.000 --> 00:19:06.440]  他慢慢沒有想到的是
[00:19:06.440 --> 00:19:08.960]  當他海船歸來的時候
[00:19:08.960 --> 00:19:11.360]  第一個由家門出來迎接他的
[00:19:11.360 --> 00:19:13.800]  竟然是他的獨生女
[00:19:13.800 --> 00:19:18.000]  最後他也真的將女兒當祭物獻給神
[00:19:18.000 --> 00:19:20.400]  因為經文提到
[00:19:20.400 --> 00:19:22.200]  他當時對女兒說
[00:19:22.200 --> 00:19:23.800]  你使我甚至受苦
[00:19:23.800 --> 00:19:25.080]  叫我作難了
[00:19:25.080 --> 00:19:27.320]  因為我已經向耶和華開口許願
[00:19:27.320 --> 00:19:29.280]  不能挽回
[00:19:29.280 --> 00:19:31.720]  而後面的經文也說
[00:19:31.720 --> 00:19:33.560]  他就照他所許的願
[00:19:33.560 --> 00:19:37.080]  向他的女兒行
[00:19:37.080 --> 00:19:39.000]  他以為他這樣做
[00:19:39.000 --> 00:19:41.680]  就表示他對神忠心
[00:19:41.680 --> 00:19:44.320]  但是如果他對摩西的律法
[00:19:44.320 --> 00:19:46.280]  有更多的認識的話
[00:19:46.280 --> 00:19:48.040]  他一定會知道
[00:19:48.040 --> 00:19:52.520]  神不願意人用這種方法來榮耀他
[00:19:52.520 --> 00:19:56.080]  任何人的生命都是神聖的
[00:19:56.080 --> 00:19:59.320]  沒有人有權因為個人的好處
[00:19:59.320 --> 00:20:01.960]  而結束其他人的生命
[00:20:01.960 --> 00:20:05.800]  不論你的目的是多崇高也好
[00:20:05.800 --> 00:20:09.000]  事實上在舊約裡有條例
[00:20:09.000 --> 00:20:13.360]  讓人可以贖回獻給主的祭物
[00:20:13.360 --> 00:20:16.520]  在利美記二十七章一至八節
[00:20:16.520 --> 00:20:22.200]  已經清楚地提及到這一點
[00:20:22.200 --> 00:20:24.840]  耶復他當時應該做的是
[00:20:24.840 --> 00:20:27.880]  在神面前坦白承認自己
[00:20:27.880 --> 00:20:30.280]  隨便許願的罪
[00:20:30.280 --> 00:20:33.040]  然後用固定的價錢
[00:20:33.040 --> 00:20:35.480]  來將他的女兒贖回
[00:20:35.480 --> 00:20:39.920]  以致他的女兒不用成為他犯罪的犧牲品
[00:20:39.920 --> 00:20:43.240]  白白地喪命
[00:20:43.240 --> 00:20:46.120]  今天在我們的生活或侍奉裡
[00:20:46.120 --> 00:20:49.520]  可能我們也犯了耶復他的罪
[00:20:49.520 --> 00:20:53.200]  我們也會常常將神掛在嘴邊
[00:20:53.200 --> 00:20:56.120]  我們或多多少少也會經歷到
[00:20:56.120 --> 00:21:00.720]  侍奉的果效和神在我們身上的能力
[00:21:00.720 --> 00:21:05.480]  不過我們可能並不是真正地認識神
[00:21:05.480 --> 00:21:08.240]  我們打著侍奉神的旗號
[00:21:08.240 --> 00:21:12.120]  但可能我們所做的卻是另有目的
