
[00:00:00.000 --> 00:00:04.400]  我今天想用四個問題
[00:08:10.560 --> 00:08:12.800]  讓愛流動
[00:08:12.800 --> 00:08:14.560]  第二個就是何等的恩典
[00:08:14.560 --> 00:08:15.120]  何等的浩大
[00:08:15.120 --> 00:08:19.040]  我們剛才唱的詩歌 浩大的恩典
[00:08:19.040 --> 00:08:22.800]  接著看看僕人
[00:08:22.800 --> 00:08:23.600]  僕人怎麼做呢?
[00:08:23.600 --> 00:08:25.680]  剛才也有讀過經文
[00:08:25.680 --> 00:08:27.600]  這個僕人一出來
[00:08:27.600 --> 00:08:30.640]  看到一個欠他一百個銀幣的
[00:08:30.640 --> 00:08:32.960]  另外一個王的僕人
[00:08:32.960 --> 00:08:35.600]  接著撕開他的喉嚨
[00:08:35.600 --> 00:08:39.760]  你要還錢還錢給我
[00:08:39.760 --> 00:08:40.880]  大家都知道
[00:08:40.880 --> 00:08:44.000]  一百個銀幣和六千萬個銀幣
[00:08:44.000 --> 00:08:46.480]  相差很遠很遠
[00:08:46.480 --> 00:08:49.040]  耶穌刻意用很大的數目
[00:08:49.040 --> 00:08:52.240]  和很小的數目去做一個對比
[00:08:52.240 --> 00:08:54.000]  這麼大的差距
[00:08:54.000 --> 00:08:57.840]  但是我們看到是兩個很極端的做法
[00:08:57.840 --> 00:08:59.920]  極端的做法是怎樣呢?
[00:08:59.920 --> 00:09:04.400]  王他赦免巨大的債項
[00:09:04.400 --> 00:09:05.600]  他有寬容
[00:09:05.600 --> 00:09:07.760]  他不行使他的權柄
[00:09:07.760 --> 00:09:09.120]  天國的法則
[00:09:09.120 --> 00:09:11.200]  而這個僕人
[00:09:11.200 --> 00:09:14.000]  他不赦免一個很小的債項
[00:09:14.000 --> 00:09:17.840]  縱使同伴怎樣求他
[00:09:17.840 --> 00:09:19.440]  他也不肯寬恕
[00:09:19.440 --> 00:09:21.440]  他是行使他自己的權利
[00:09:21.440 --> 00:09:22.960]  他自己的權柄
[00:09:22.960 --> 00:09:24.640]  用的是律法
[00:09:24.640 --> 00:09:25.920]  地上的做法
[00:09:25.920 --> 00:09:28.640]  我不知道大家有沒有看過這一齣戲
[00:09:28.640 --> 00:09:30.640]  《施特拉的名單》
[00:09:30.640 --> 00:09:33.920]  是1993年
[00:09:33.920 --> 00:09:38.240]  是奧斯卡金像獎得獎的電影
[00:09:38.240 --> 00:09:42.320]  裡面當然講到施特拉這個人
[00:09:42.320 --> 00:09:45.360]  這個人在當時第二次世界大戰
[00:09:45.360 --> 00:09:47.760]  就是納粹德國的時候
[00:09:47.760 --> 00:09:50.560]  他開了兩間工廠
[00:09:50.560 --> 00:09:55.440]  在現在的波蘭和現在的捷克斯洛伐克這個地方
[00:09:55.440 --> 00:09:57.440]  做了兩間工廠
[00:09:57.440 --> 00:10:02.160]  他同一時間也是一個納粹黨的黨員
[00:10:02.160 --> 00:10:04.160]  這個電影就講到
[00:10:04.160 --> 00:10:11.840]  他對於那時候納粹德軍將一些猶太人送去集中營屠殺
[00:10:11.840 --> 00:10:12.800]  他看不過眼
[00:10:12.800 --> 00:10:14.000]  他良心發現
[00:10:14.000 --> 00:10:18.560]  所以他是極力的去拯救這些猶太人
[00:10:18.560 --> 00:10:20.560]  方法是怎樣呢
[00:10:20.560 --> 00:10:24.000]  他就請這些猶太人做他的工人
[00:10:24.000 --> 00:10:27.200]  在他的工廠裡面工作
[00:10:27.200 --> 00:10:29.840]  去拯救他們
[00:10:29.840 --> 00:10:31.920]  當然有這件事
[00:10:31.920 --> 00:10:33.200]  他花了不少錢
[00:10:33.200 --> 00:10:36.080]  他要賄賂很多德國的軍官
[00:10:36.080 --> 00:10:39.600]  所以第二次世界大戰結束之後
[00:10:39.600 --> 00:10:41.600]  他就傾盡他的家財
[00:10:41.600 --> 00:10:43.120]  沒了他的錢
[00:10:43.120 --> 00:10:46.640]  為了拯救這些猶太人
[00:10:46.640 --> 00:10:50.320]  而在這套電影的其中一個很感人的對白
[00:10:50.320 --> 00:10:52.160]  我想跟大家分享的
[00:10:52.160 --> 00:10:55.040]  就是講到有一個德國的軍官
[00:10:55.040 --> 00:10:58.240]  想殺一個猶太人的女人
[00:10:58.240 --> 00:10:59.440]  無情無故的
[00:10:59.440 --> 00:11:00.800]  沒有原因的
[00:11:00.800 --> 00:11:03.600]  可能是醜陋不順眼
[00:11:03.600 --> 00:11:06.080]  就要殺她
[00:11:06.080 --> 00:11:08.640]  當他想開槍的時候
[00:11:08.640 --> 00:11:12.560]  子彈卡住了槍膛
[00:11:12.560 --> 00:11:14.560]  所以他又要換子彈
[00:11:14.560 --> 00:11:17.600]  換槍膛的子彈
[00:11:17.600 --> 00:11:20.000]  當時舒德拉是在現場的
[00:11:20.000 --> 00:11:23.200]  他就跟德國軍官說了這一番話
[00:11:23.200 --> 00:11:25.840]  他就說
[00:11:25.840 --> 00:11:27.200]  沒錯
[00:11:27.200 --> 00:11:30.400]  你有殺他的權兵
[00:11:30.400 --> 00:11:32.960]  他的生死存在你手中
[00:11:32.960 --> 00:11:36.560]  但是如果你不殺他
[00:11:36.560 --> 00:11:38.400]  你去寬恕他
[00:11:38.400 --> 00:11:42.240]  表示你寬恕他比殺他的權兵更大
[00:11:42.240 --> 00:11:46.320]  就是這句說話
[00:11:46.320 --> 00:11:47.840]  你不殺他
[00:11:47.840 --> 00:11:49.360]  你寬恕他
[00:11:49.360 --> 00:11:53.760]  表示你寬恕他比殺他的權兵更大
[00:11:53.760 --> 00:11:56.720]  軍官聽了這句說話之後就沒有殺他
[00:11:56.720 --> 00:12:01.040]  從此之後他就減少了很多殺人
[00:12:01.040 --> 00:12:02.720]  弟兄姊妹
[00:12:02.720 --> 00:12:03.920]  神的心意
[00:12:03.920 --> 00:12:06.560]  如果我們想運用我們的權利
[00:12:06.560 --> 00:12:08.960]  倒不如運用這個權利去
[00:12:08.960 --> 00:12:11.520]  寬恕傷害我們的人
[00:12:11.520 --> 00:12:13.200]  寬恕得罪我們的人
[00:12:13.200 --> 00:12:16.080]  這就是饒恕的真諦
[00:12:16.080 --> 00:12:17.440]  饒恕的意思
[00:12:17.440 --> 00:12:19.600]  原文是不留住
[00:12:19.600 --> 00:12:21.360]  讓他去放手
[00:12:21.360 --> 00:12:23.680]  不理放棄的意思
[00:12:23.680 --> 00:12:27.760]  饒恕不是說感性的行動
[00:12:27.760 --> 00:12:31.360]  叫我們將憤怒的感覺消滅
[00:12:31.360 --> 00:12:33.680]  或者成為沒有怒氣的人
[00:12:33.680 --> 00:12:35.920]  饒恕也不是忘記
[00:12:35.920 --> 00:12:40.080]  我們腦海裡的功能
[00:12:40.080 --> 00:12:41.760]  是記憶
[00:12:41.760 --> 00:12:43.360]  不知道大家認不認同
[00:12:43.360 --> 00:12:46.160]  越令自己不開心的事情
[00:12:46.160 --> 00:12:47.120]  你就越記得
[00:12:47.120 --> 00:12:48.000]  越深刻
[00:12:48.000 --> 00:12:50.000]  不知道大家認不認同
[00:12:50.000 --> 00:12:53.760]  其實饒恕是一個決定
[00:12:53.760 --> 00:12:56.480]  是一個在我們腦海裡要放棄
[00:12:56.480 --> 00:12:57.680]  忿忿不平
[00:12:57.680 --> 00:12:58.880]  滿懷怨恨
[00:12:58.880 --> 00:13:00.160]  受傷
[00:13:00.160 --> 00:13:00.880]  仇恨
[00:13:00.880 --> 00:13:02.640]  那種意念
[00:13:02.640 --> 00:13:06.160]  更重要的是我們要放棄
[00:13:06.160 --> 00:13:11.120]  放棄追究別人傷害我的權利
[00:13:11.120 --> 00:13:14.800]  大家有沒有玩過一樣東西
[00:13:14.800 --> 00:13:15.840]  什麼?碰碰車?
[00:13:15.840 --> 00:13:17.040]  有人點頭
[00:13:17.040 --> 00:13:18.400]  年輕一點可能也不點頭
[00:13:18.400 --> 00:13:20.720]  現在可能也沒有這樣的東西玩了
[00:13:20.720 --> 00:13:23.280]  對於年輕人來說
[00:13:23.280 --> 00:13:24.480]  這是上一代的東西
[00:13:24.480 --> 00:13:26.720]  就是我那一代的東西
[00:13:26.720 --> 00:13:28.800]  大家如果玩過碰碰車都知道
[00:13:28.800 --> 00:13:29.600]  上了去之後
[00:13:29.600 --> 00:13:30.640]  如果有人撞你
[00:13:30.640 --> 00:13:33.600]  你會怎樣?
[00:13:33.600 --> 00:13:36.000]  你會踩油門撞回去
[00:13:36.000 --> 00:13:37.040]  就是一般的反應
[00:13:37.040 --> 00:13:37.840]  你不會的?
[00:13:37.840 --> 00:13:39.360]  我會的
[00:13:39.360 --> 00:13:41.360]  OK
[00:13:41.360 --> 00:13:45.760]  人生就好像碰碰車一樣
[00:13:45.760 --> 00:13:48.480]  會遭到碰撞
[00:13:48.480 --> 00:13:51.520]  這個碰撞你不知道力度有多大
[00:13:51.520 --> 00:13:53.040]  這個碰撞是說
[00:13:53.040 --> 00:13:56.480]  別人可能會得罪你
[00:13:56.480 --> 00:14:01.440]  別人可能會對你做一些不好的事情
[00:14:01.440 --> 00:14:05.120]  令你很痛苦等等
[00:14:05.120 --> 00:14:10.080]  當一個人受到傷害的時候
[00:14:10.080 --> 00:14:14.320]  我們會認為反擊是理所當然的
[00:14:14.320 --> 00:14:16.640]  因為我們真的受傷過
[00:14:16.640 --> 00:14:18.640]  以及損失過
[00:14:18.640 --> 00:14:20.720]  心裡面會有一種
[00:14:20.720 --> 00:14:24.800]  對方都應該受到懲罰的想法
[00:14:24.800 --> 00:14:27.040]  有時候可能會去到一個地步
[00:14:27.040 --> 00:14:28.320]  看看你怎樣壞
[00:14:28.320 --> 00:14:30.320]  看你壞到貼地的時候
[00:14:30.320 --> 00:14:32.320]  我就會寬恕你
[00:14:32.320 --> 00:14:34.560]  令自己內心會舒服一點
[00:14:34.560 --> 00:14:36.800]  心也會平衡一點
[00:14:36.800 --> 00:14:38.400]  但這不是聖經的教導
[00:14:38.400 --> 00:14:40.560]  弟兄姊妹,這不是真理
[00:14:40.560 --> 00:14:45.120]  我們再看看這個比喻
[00:14:45.120 --> 00:14:49.120]  旁觀者看不順眼
[00:14:49.120 --> 00:14:53.120]  就向王稟告
[00:14:53.120 --> 00:14:57.120]  王就叫這個僕人叫惡僕
[00:14:57.120 --> 00:15:00.000]  他就斥責惡僕
[00:15:00.000 --> 00:15:02.400]  你領受了我這麼多恩典憐憫
[00:15:02.400 --> 00:15:06.800]  為什麼你不同樣地對待你的同伴呢
[00:15:06.800 --> 00:15:08.560]  弟兄姊妹
[00:15:08.560 --> 00:15:12.000]  我想去分享其中一個
[00:15:12.000 --> 00:15:15.200]  很大的屬靈的真理
[00:15:15.200 --> 00:15:17.360]  別人欠我們的錢
[00:15:17.360 --> 00:15:19.600]  多大,多大
[00:15:19.600 --> 00:15:22.800]  在神來說都是一百個銀幣
[00:15:22.800 --> 00:15:26.080]  而我們欠神的債
[00:15:26.080 --> 00:15:30.240]  是六千萬,可能更多的錢
[00:15:30.240 --> 00:15:34.000]  所以我們欠神的債
[00:15:34.000 --> 00:15:37.200]  比別人欠我們的債大很多
[00:15:37.200 --> 00:15:39.920]  別人欠我們的債微不足道
[00:15:39.920 --> 00:15:42.160]  很小很小很小
[00:15:42.160 --> 00:15:45.040]  所以當我們領受了神這麼大的恩典的時候
[00:15:45.040 --> 00:15:48.960]  我們都應該用恩典憐憫去對待別人
[00:15:48.960 --> 00:15:55.280]  縱使你覺得對方是不配的
[00:15:55.280 --> 00:15:58.800]  地上造事的法則告訴我們
[00:15:58.800 --> 00:16:02.880]  我們是以恩慈對待自己
[00:16:02.880 --> 00:16:05.520]  以公義去對待別人
[00:16:05.520 --> 00:16:10.560]  對自己,你愛我多一點
[00:16:10.560 --> 00:16:12.240]  給我多一點恩典憐憫
[00:16:12.240 --> 00:16:16.800]  但對別人可能你處處要說公平公義
[00:16:16.800 --> 00:16:18.160]  在說這件事
[00:16:18.160 --> 00:16:21.200]  但神的法則,天國的法則不是這樣
[00:16:21.200 --> 00:16:22.800]  天國的法則是說
[00:16:22.800 --> 00:16:27.200]  神要我們以公義去對待自己
[00:16:27.200 --> 00:16:31.600]  但他是以恩慈憐憫對待別人
[00:16:31.600 --> 00:16:33.920]  耶穌基督已經做了一個完美的示範
[00:16:33.920 --> 00:16:36.400]  剛才大家讀的經文已經知道了
[00:16:36.400 --> 00:16:39.200]  耶穌基督很想我們學他
[00:16:39.200 --> 00:16:43.360]  柔和謙卑,要學他的樣式
[00:16:43.360 --> 00:16:45.600]  我曾經看過一篇文章
[00:16:45.600 --> 00:16:47.600]  我覺得說得挺好的
[00:16:47.600 --> 00:16:52.080]  他這樣說
[00:16:52.080 --> 00:16:53.360]  律法是在說什麼呢
[00:16:53.360 --> 00:16:57.440]  律法是在說己所不欲勿施於人
[00:16:57.440 --> 00:17:00.320]  而恩慈是在說什麼呢
[00:17:00.320 --> 00:17:02.560]  己所欲施於人
[00:17:02.560 --> 00:17:03.920]  是不是很不同
[00:17:03.920 --> 00:17:05.920]  己所不欲勿施於人
[00:17:05.920 --> 00:17:09.280]  不要做不好的事
[00:17:09.280 --> 00:17:11.200]  因為是在說律法
[00:17:11.200 --> 00:17:13.200]  比較消極一點
[00:17:13.200 --> 00:17:15.440]  我們要積極的一面去
[00:17:15.440 --> 00:17:17.120]  我們要施於人
[00:17:17.120 --> 00:17:18.800]  恩慈在說己所欲
[00:17:18.800 --> 00:17:21.600]  你想怎樣你就施於人
[00:17:21.600 --> 00:17:23.360]  惡毒的下場
[00:17:23.360 --> 00:17:25.760]  剛才大家也讀了經文
[00:17:25.760 --> 00:17:30.000]  王就說你要拉你去坐牢
[00:17:30.000 --> 00:17:32.320]  讓你先還清債務
[00:17:32.320 --> 00:17:35.840]  等於他有可能還清債務嗎
[00:17:35.840 --> 00:17:37.600]  不可能
[00:17:37.600 --> 00:17:41.520]  所以恐怕他也要永遠受到這個刑罰
[00:17:41.520 --> 00:17:44.480]  服刑,終身
[00:17:44.480 --> 00:17:47.680]  我們一起讀,黑色的字
[00:17:47.680 --> 00:17:52.560]  刁盡火爐,在那裡必要哀哭切齒
[00:17:52.560 --> 00:17:55.520]  大家在四福音裡也經常聽到這一句
[00:17:55.520 --> 00:17:58.560]  耶穌基督經常說
[00:17:58.560 --> 00:18:03.200]  這裡暗示到耶穌在門口回來的時候
[00:18:03.200 --> 00:18:06.720]  回來的時候是有審判
[00:18:06.720 --> 00:18:09.600]  這個可能是審判的景象
[00:18:09.600 --> 00:18:13.680]  神的心意不是想審判我們
[00:18:13.680 --> 00:18:16.960]  祂的心意是不願一人沉淪
[00:18:16.960 --> 00:18:20.080]  乃願人人悔改
[00:18:20.080 --> 00:18:24.480]  彼得後書三章十六節這樣說
[00:18:24.480 --> 00:18:27.760]  好,第三個問題
[00:18:27.760 --> 00:18:31.600]  饒恕是不是有條件的呢
[00:18:31.600 --> 00:18:33.440]  我們又看看聖經
[00:18:33.440 --> 00:18:34.640]  當我們看聖經的時候
[00:18:34.640 --> 00:18:38.640]  可能大家會覺得有些矛盾的地方
[00:18:38.640 --> 00:18:40.560]  我們一起探討一下
[00:18:40.560 --> 00:18:42.320]  這兩段經文
[00:18:42.320 --> 00:18:44.720]  第一段是路加福音十七章三至四節
[00:18:44.720 --> 00:18:48.480]  這裡說到如果他懊悔,你就饒恕他
[00:18:48.480 --> 00:18:52.720]  然後再說我懊悔了,你就總要饒恕他
[00:18:52.720 --> 00:18:55.840]  然後路加福音十五章二十一節
[00:18:55.840 --> 00:18:58.000]  這裡說的是浪子的故事
[00:18:58.000 --> 00:19:01.440]  浪子回到達巴的身邊的時候就說
[00:19:01.440 --> 00:19:04.240]  我得罪了天,得罪了你
[00:19:04.240 --> 00:19:07.760]  似乎這兩段經文都是提出
[00:19:07.760 --> 00:19:10.400]  懊悔是饒恕的條件
[00:19:10.400 --> 00:19:11.600]  但是大兄姐妹
[00:19:11.600 --> 00:19:13.360]  在實際的生活裡面
[00:19:13.360 --> 00:19:15.120]  如果有人得罪你
[00:19:15.120 --> 00:19:18.080]  他不一定是懊悔的
[00:19:18.080 --> 00:19:19.600]  不一定向你懊悔的
[00:19:19.600 --> 00:19:21.600]  那你怎麼辦呢
[00:19:21.600 --> 00:19:25.280]  而事實上這兩段經文
[00:19:25.280 --> 00:19:28.480]  沒有說到如果不懊悔又會怎樣呢
[00:19:28.480 --> 00:19:31.360]  所以有條件是吃得相割的
[00:19:31.360 --> 00:19:33.360]  而這個問題其實在學界
[00:19:33.360 --> 00:19:36.320]  就是神學界都有討論的
[00:19:36.320 --> 00:19:38.560]  在討論當中我就發覺
[00:19:38.560 --> 00:19:42.960]  其實較多的學者傾向是沒有條件的
[00:19:42.960 --> 00:19:44.960]  那麼他們的論據是怎樣呢
[00:19:44.960 --> 00:19:50.000]  又是這些經文
[00:19:50.000 --> 00:19:52.240]  這些經文說到
[00:19:52.240 --> 00:19:54.240]  馬太福音六章十五節
[00:19:54.240 --> 00:19:56.480]  你們不饒恕人的過犯
[00:19:56.480 --> 00:20:00.880]  你們的天賦也不饒恕你的過犯
