
[00:00:00.000 --> 00:00:01.680]  在我們領受神話之前
[00:08:17.520 --> 00:08:18.820]  我們稱為阿伯蘭
[00:08:18.820 --> 00:08:20.320]  因為那時候還未改名
[00:08:20.320 --> 00:08:23.520]  是有兩次離開本地的
[00:08:23.520 --> 00:08:27.020]  第一次就是他離開吾爾城
[00:08:27.020 --> 00:08:29.300]  去到迦南地
[00:08:29.300 --> 00:08:34.560]  我們看看《創世紀》十一章第三十一節
[00:08:34.560 --> 00:08:42.360]  「到他帶著他兒子阿伯蘭和孫子哈蘭的兒子羅德」
[00:08:42.360 --> 00:08:43.400]  這個是誰呢?
[00:08:43.400 --> 00:08:45.200]  這個就是他拉
[00:08:45.200 --> 00:08:50.920]  他拉帶著他的兒子阿伯蘭和羅德
[00:08:50.920 --> 00:08:54.200]  並他的兒媳阿伯蘭的妻子撒萊
[00:08:54.200 --> 00:08:58.300]  出了迦納底的吾爾要往迦南地去
[00:08:58.300 --> 00:09:01.620]  他們就走到哈蘭就住在那裏
[00:09:01.620 --> 00:09:05.120]  這是《創世紀》第十一章第三十一節
[00:09:05.120 --> 00:09:08.520]  就讓我們看到他第一次的離開
[00:09:08.520 --> 00:09:11.620]  接著他們就向北走二千五百公裏
[00:09:11.620 --> 00:09:14.200]  去到這個彎月形的肥沃土地
[00:09:14.200 --> 00:09:16.700]  就經過米所波大米
[00:09:16.700 --> 00:09:20.500]  哈蘭到達迦南地的時候
[00:09:20.500 --> 00:09:22.800]  就遇到饑荒
[00:09:22.800 --> 00:09:24.920]  他就落埃及
[00:09:24.920 --> 00:09:27.640]  之後再返回迦南
[00:09:27.640 --> 00:09:30.480]  那個時候阿伯蘭就七十五歲
[00:09:30.480 --> 00:09:33.240]  父親泰拉就離世了
[00:09:33.240 --> 00:09:36.660]  好了 現在我們就開始看阿伯蘭了
[00:09:36.660 --> 00:09:39.680]  我們先看阿伯蘭的信心
[00:09:39.680 --> 00:09:43.280]  時間的問題 大家看《電腦簡報》
[00:09:43.280 --> 00:09:47.640]  在《創世紀》第十二章一到四節
[00:09:47.640 --> 00:09:50.740]  就是神呼召阿伯蘭
[00:09:50.740 --> 00:09:52.840]  他說你要離開本地本族父家
[00:09:52.840 --> 00:09:55.220]  往我所指示你的地方去
[00:09:55.220 --> 00:09:57.800]  接著我要叫你成為大國 是不是?
[00:09:57.800 --> 00:10:03.160]  好了 迦南地被稱為紫紅色的地方
[00:10:03.160 --> 00:10:11.120]  是古代西亞彎月形的肥沃土地的西南端
[00:10:11.120 --> 00:10:15.440]  位處於各大文明古國的中央
[00:10:15.440 --> 00:10:20.440]  東邊是有亞述、巴比倫
[00:10:20.440 --> 00:10:24.240]  南邊就是埃及
[00:10:24.240 --> 00:10:27.080]  北邊就是敘利亞
[00:10:27.080 --> 00:10:32.880]  更加就是小亞細亞的黑帝國
[00:10:32.880 --> 00:10:36.120]  西邊是海 就是地中海
[00:10:36.120 --> 00:10:38.920]  有約柏推羅這些地方
[00:10:38.920 --> 00:10:42.600]  海路就連繫到歐洲各國的
[00:10:42.600 --> 00:10:49.220]  所以迦南在文化、商業、政治、交通上
[00:10:49.220 --> 00:10:52.040]  都是樞紐的地位
[00:10:52.040 --> 00:10:56.580]  以色列民就在這裡成為一個很強盛的國家
[00:10:56.580 --> 00:10:58.820]  迦南地
[00:10:58.820 --> 00:11:00.480]  即是屬於迦南
[00:11:00.480 --> 00:11:02.180]  迦南是誰來的?
[00:11:02.180 --> 00:11:05.180]  原來是羅亞的兒子
[00:11:05.180 --> 00:11:09.080]  含孫子迦南的地方
[00:11:09.080 --> 00:11:12.880]  《創世紀》第9章第18節和第10章第19節
[00:11:12.880 --> 00:11:15.280]  有記載到的
[00:11:15.280 --> 00:11:18.400]  為甚麼神會揀選阿伯蘭呢?
[00:11:18.400 --> 00:11:21.220]  當然我們很相信神有祂的主權
[00:11:21.220 --> 00:11:27.200]  但我們仍然相信阿伯蘭是認識神、親近神
[00:11:27.200 --> 00:11:29.580]  所以蒙神來要揀選
[00:11:29.580 --> 00:11:33.320]  當然可能祂對神的認識不是一下子很深
[00:11:33.320 --> 00:11:36.020]  祂也不是一下子做了信心之父
[00:11:36.020 --> 00:11:39.600]  是一步一步來的 去成長的
[00:11:39.600 --> 00:11:41.460]  同樣有時候我們問
[00:11:41.460 --> 00:11:45.060]  為甚麼神要揀選你和我呢?
[00:11:45.060 --> 00:11:46.880]  很真
[00:11:46.880 --> 00:11:49.440]  當我想到這個問題的時候
[00:11:49.440 --> 00:11:55.540]  我不能夠不向神獻上衷心衷心的感謝
[00:11:55.540 --> 00:11:57.080]  因為自己看回自己
[00:11:57.080 --> 00:12:02.640]  都是一個很污穢、很不堪、很多軟弱的人
[00:12:02.640 --> 00:12:05.360]  但神竟然揀選我成為祂的僕人
[00:12:05.360 --> 00:12:09.120]  這是我的莫大恩典和祝福
[00:12:09.120 --> 00:12:10.540]  雖然我曾經拒絕
[00:12:10.540 --> 00:12:14.660]  我們會在第二堂摩西的時候說這件事
[00:12:14.660 --> 00:12:17.420]  但是神揀選了我
[00:12:17.420 --> 00:12:19.120]  同樣揀選了你
[00:12:19.120 --> 00:12:23.380]  所以這絕對是神的恩典
[00:12:23.380 --> 00:12:26.360]  但我亦都相信有我們的質素在當中
[00:12:26.360 --> 00:12:29.480]  我從小到大都很渴望為神來工作
[00:12:29.480 --> 00:12:32.360]  雖然那時候沒有受過任何訓練
[00:12:32.360 --> 00:12:33.620]  做得好不好
[00:12:33.620 --> 00:12:35.440]  縱使神學畢業之後
[00:12:35.440 --> 00:12:37.420]  都很多事情會撞板
[00:12:37.420 --> 00:12:39.840]  但我很渴望神的心
[00:12:39.840 --> 00:12:42.480]  所以神就揀選了我們
[00:12:42.480 --> 00:12:46.180]  亞伯蘭離開本地本族富家
[00:12:46.180 --> 00:12:50.780]  祂有什麼困難要去面對呢?
[00:12:50.780 --> 00:12:57.100]  75歲離開自己出生地
[00:12:57.100 --> 00:13:00.320]  而且已經一把年紀了
[00:13:00.320 --> 00:13:05.400]  當亞伯蘭離開的時候75歲
[00:13:05.400 --> 00:13:08.780]  所以絕對不容易
[00:13:08.780 --> 00:13:14.880]  很深體會到祂是要真的破釜沉舟
[00:13:14.880 --> 00:13:17.860]  但還不知道去哪裏
[00:13:17.860 --> 00:13:19.660]  這樣才危險
[00:13:19.660 --> 00:13:21.540]  我們都知道去哪個地方
[00:13:21.540 --> 00:13:22.940]  雖然來到這個地方的時候
[00:13:22.940 --> 00:13:27.060]  可能有很多不明的事情會發生
[00:13:27.060 --> 00:13:29.620]  但都至少知道是什麼地點
[00:13:29.620 --> 00:13:30.920]  但神呼召你的時候
[00:13:30.920 --> 00:13:32.060]  是什麼都沒有說
[00:13:32.060 --> 00:13:34.720]  只是到時我告訴你
[00:13:34.720 --> 00:13:38.320]  所以這是信心的開始
[00:13:38.320 --> 00:13:40.200]  我們不得不承認
[00:13:40.200 --> 00:13:45.600]  這是一個很大的信心的挑戰
[00:13:45.600 --> 00:13:48.880]  在《藏寶經》第12章第6節的下半節第7節
[00:13:48.880 --> 00:13:54.780]  就首次提到神要賜加拿大給亞伯蘭的後裔
[00:13:54.780 --> 00:13:58.560]  所以這也是今天以色列人擁有加拿大
[00:13:58.560 --> 00:14:02.700]  流瀨以物之地一個很重要的確據
[00:14:02.700 --> 00:14:05.320]  第12章第7節 大家看看
[00:14:05.320 --> 00:14:08.860]  「花都耶和華向亞伯蘭顯現說
[00:14:08.860 --> 00:14:12.840]  我要把借地賜給你的後裔
[00:14:12.840 --> 00:14:14.940]  亞伯蘭就在那裏
[00:14:14.940 --> 00:14:17.820]  護衛向他顯現的耶和華
[00:14:17.820 --> 00:14:19.540]  捉了一座藤」
[00:14:19.540 --> 00:14:23.260]  這就是《創世紀》第12章第7節
[00:14:23.260 --> 00:14:25.460]  所以你看到
[00:14:25.460 --> 00:14:29.360]  神已經預備賜福給他了
[00:14:29.360 --> 00:14:32.460]  我們看到亞伯蘭的信心很大
[00:14:32.460 --> 00:14:35.660]  75歲離開本地管族富家
[00:14:35.660 --> 00:14:38.140]  去一個不知名的地方
[00:14:38.140 --> 00:14:43.320]  但是我們看到人都有軟弱的一面
[00:14:43.320 --> 00:14:45.060]  亞伯蘭跟著的軟弱
[00:14:45.060 --> 00:14:49.600]  是今天你和我都應該不會犯的錯 是不是?
[00:14:49.600 --> 00:14:54.000]  《創世紀》第12章第10到第20節
[00:14:54.000 --> 00:14:59.480]  那時候原來亞伯蘭帶著自己的太太十年
[00:14:59.480 --> 00:15:02.080]  撒萊那時候65歲
[00:15:02.080 --> 00:15:06.020]  但是聖經還形容她「容貌盡美」
[00:15:06.020 --> 00:15:09.840]  那時候不會怎樣去敷面膜
[00:15:09.840 --> 00:15:11.640]  不會去做Facial
[00:15:11.640 --> 00:15:14.120]  沒有那麼多的化妝品
[00:15:14.120 --> 00:15:18.740]  但是65歲還是那麼漂亮
[00:15:18.740 --> 00:15:20.620]  適值壯年
[00:15:20.620 --> 00:15:23.360]  因為那時候人家為長壽
[00:15:23.360 --> 00:15:28.160]  知不知道撒萊是多少歲死的?
[00:15:28.160 --> 00:15:31.180]  是127歲
[00:15:31.180 --> 00:15:34.320]  即是說剛剛人到中年
[00:15:34.320 --> 00:15:37.640]  真是「芳華正茂」
[00:15:37.640 --> 00:15:42.120]  那時候我們就知道原來撒萊很漂亮
[00:15:42.120 --> 00:15:44.180]  但是亞伯蘭很害怕
[00:15:44.180 --> 00:15:45.860]  妻子那麼漂亮
[00:15:45.860 --> 00:15:48.020]  容不易招致殺身之禍
[00:15:48.020 --> 00:15:50.480]  因為他們要去別的地方
[00:15:50.480 --> 00:15:55.700]  他竟然不敢認自己的妻子是妻子
[00:15:55.700 --> 00:16:01.620]  那時候他只是將一些事實擴大
[00:16:01.620 --> 00:16:05.260]  然後又隱瞞了另外一個事實
[00:16:05.260 --> 00:16:07.620]  記住一半的事實
[00:16:07.620 --> 00:16:10.740]  不是等於全部的事實
[00:16:10.740 --> 00:16:12.000]  你講一半的事實
[00:16:12.000 --> 00:16:13.140]  然後隱瞞另外一些
[00:16:13.140 --> 00:16:15.100]  這個就是謊言
[00:16:15.100 --> 00:16:18.140]  《創世紀20章第12節》裏面有這樣講的
[00:16:18.140 --> 00:16:20.420]  亞伯蘭自己講
[00:16:20.420 --> 00:16:23.700]  「況且她也實在是我的妹子
[00:16:23.700 --> 00:16:26.580]  她與我是同父異母
[00:16:26.580 --> 00:16:28.820]  後來作了我的妻子」
[00:16:28.820 --> 00:16:32.940]  原來他的妻子是同父異母所生
[00:16:32.940 --> 00:16:35.140]  某程度上是他的妹妹
[00:16:35.140 --> 00:16:37.660]  第一那時候未有《律法》
[00:16:37.660 --> 00:16:40.260]  未有《律法》的時候就不是罪
[00:16:40.260 --> 00:16:42.640]  《聖經》很清楚講未有《律法》之前
[00:16:42.640 --> 00:16:44.640]  就不會是一個罪
[00:16:44.640 --> 00:16:49.300]  所以在摩西領受那個誡命之前
[00:16:49.300 --> 00:16:51.800]  就亂倫這件事
[00:16:51.800 --> 00:16:55.660]  好了 是因為害怕
[00:16:55.660 --> 00:16:59.260]  就下去埃及 為什麼呢?
[00:16:59.260 --> 00:17:01.100]  那時候饑荒
[00:17:01.100 --> 00:17:04.940]  他就下去埃及就很怕法老
[00:17:04.940 --> 00:17:08.480]  會因為他太太美麗而搶他太太
[00:17:08.480 --> 00:17:09.500]  就將她殺了
[00:17:09.500 --> 00:17:11.700]  他很負面的思想
[00:17:11.700 --> 00:17:14.180]  當然這個有時候都會有的
[00:17:14.180 --> 00:17:16.840]  當你有一個很漂亮的妻子
[00:17:16.840 --> 00:17:18.780]  你都會不會很害怕呢?
[00:17:18.780 --> 00:17:20.180]  我都會害怕的
[00:17:20.180 --> 00:17:22.060]  因為師母都很漂亮
[00:17:22.060 --> 00:17:24.220]  我都有時候很害怕的
[00:17:24.220 --> 00:17:28.060]  會不會因為這樣而招屍殺身之禍呢?
[00:17:28.060 --> 00:17:29.060]  是真的
[00:17:29.060 --> 00:17:31.560]  好了 那個時候
[00:17:31.560 --> 00:17:34.060]  於是阿伯蘭就說謊
[00:17:34.060 --> 00:17:37.180]  原來真是法老看中了撒萊
[00:17:37.180 --> 00:17:39.180]  就接了他入宮
[00:17:39.180 --> 00:17:41.260]  誰知道這個謊言
[00:17:41.260 --> 00:17:45.580]  就害了無辜的法老
[00:17:45.580 --> 00:17:48.780]  但是後來神阻止這件事發生
[00:17:48.780 --> 00:17:51.620]  法老醒覺就問他
[00:17:51.620 --> 00:17:54.980]  阿伯蘭就說這個真是我妻子 法老就很生氣
[00:17:54.980 --> 00:17:57.180]  但是沒辦法 還要怎麼樣呢?
[00:17:57.180 --> 00:17:59.380]  啊 給錢她
[00:17:59.380 --> 00:18:01.380]  在《創世紀十二章》第十六節裏面
[00:18:01.380 --> 00:18:04.500]  記載法老將一些財物交給她
[00:18:04.500 --> 00:18:06.380]  補償她的損失
[00:18:06.380 --> 00:18:08.380]  後來法老責備她的時候
[00:18:08.380 --> 00:18:09.580]  你有沒有留意到呢?
[00:18:09.580 --> 00:18:13.300]  阿伯蘭都無言以對
[00:18:13.300 --> 00:18:15.100]  最可悲的就是
[00:18:15.100 --> 00:18:19.260]  記住 你回想一下你自己
[00:18:19.260 --> 00:18:22.260]  你犯了一次錯
[00:18:22.260 --> 00:18:25.820]  你會不會從此不再犯呢?
[00:18:25.820 --> 00:18:27.620]  我想不會的
[00:18:27.620 --> 00:18:32.060]  原來一次的錯可能有慘痛的經歷、教訓
[00:18:32.060 --> 00:18:34.660]  但很可能你會重複犯這個錯
[00:18:34.660 --> 00:18:36.940]  這個就是我們人性的無奈
[00:18:36.940 --> 00:18:39.660]  想不到二十五年之後
[00:18:39.660 --> 00:18:42.380]  阿伯蘭再犯同樣的錯
[00:18:42.380 --> 00:18:45.100]  這個就記載在《創世紀》的二十章
[00:18:45.100 --> 00:18:48.940]  這次就是阿比米勒去遭殃了
[00:18:48.940 --> 00:18:52.740]  但是實來那個時候已經九十歲了
[00:18:52.740 --> 00:18:55.140]  我們在想九十歲是婆婆來的
[00:18:55.140 --> 00:18:58.340]  皺皺的 怎麼會還是這麼漂亮呢?
[00:18:58.340 --> 00:19:00.380]  但原來在那個年代裏面
[00:19:00.380 --> 00:19:02.460]  可能沒有這麼大的污染
[00:19:02.460 --> 00:19:04.980]  九十歲仍然是美貌如色
[00:19:04.980 --> 00:19:08.780]  這個是我們現在這個年代的人是想像不到的
[00:19:08.780 --> 00:19:12.540]  無論如何 我們很簡單的來帶大家去看到
[00:19:12.540 --> 00:19:14.780]  原來是有軟弱的
[00:19:14.780 --> 00:19:18.860]  我剛才在一開始的時候沒有從細講
[00:19:18.860 --> 00:19:22.780]  我們這次的課程
[00:19:22.780 --> 00:19:26.540]  就不同我去年教以色列書那樣
[00:19:26.540 --> 00:19:29.660]  是逐段逐段逐句逐句去看
[00:19:29.660 --> 00:19:32.700]  因為是抽一些人物 所以是培靈性的
[00:19:32.700 --> 00:19:34.740]  這樣的時候我們就會將重點
[00:19:34.740 --> 00:19:37.060]  給我們有什麼的反省
[00:19:37.060 --> 00:19:38.860]  給我們一些提醒
[00:19:38.860 --> 00:19:43.420]  至少你們看到阿伯蘭原來都有軟弱
[00:19:43.420 --> 00:19:45.340]  但是也值得我們欣賞的是什麼呢?
[00:19:45.340 --> 00:19:47.860]  它是很豁達的
[00:19:47.860 --> 00:19:50.380]  第十二章是講它的失敗
[00:19:50.380 --> 00:19:53.580]  第三章是講它的豁達
[00:19:53.580 --> 00:19:58.060]  因材失異 往往是會這樣出現的
[00:19:58.060 --> 00:20:01.700]  阿伯蘭帶著他的侄兒羅德
[00:20:01.700 --> 00:20:05.060]  因為羅德的爸爸很早離開世界
[00:20:05.060 --> 00:20:09.460]  於是他就顧著這個侄兒 一直帶著他出生
[00:20:09.460 --> 00:20:12.900]  羅德就慢慢地找成長神來賜福
[00:20:12.900 --> 00:20:15.740]  就是阿伯蘭也要賜福羅德
[00:20:15.740 --> 00:20:18.500]  他們的財物越來越多了
[00:20:18.500 --> 00:20:22.180]  那些牛群羊群也越來越多了
[00:20:22.180 --> 00:20:24.060]  但是在中東的地方裏面
[00:20:24.060 --> 00:20:29.500]  很少可以綠草如茵的地方
[00:20:29.500 --> 00:20:32.820]  而能喝水的地方也很少
