
[00:00:00.000 --> 00:00:05.000]  皇帝姐妹,我們來到神的面前
[00:02:36.000 --> 00:02:37.000]  大家記得
[00:02:37.000 --> 00:02:40.000]  當上帝問他的時候,他的回答
[00:02:40.000 --> 00:02:44.000]  和他的第一代阿當有什麼不同呢?
[00:02:44.000 --> 00:02:47.000]  阿當最多是推卸責任
[00:02:47.000 --> 00:02:51.000]  但是他,只有上帝
[00:02:51.000 --> 00:02:54.000]  我不知道
[00:02:54.000 --> 00:02:57.000]  我是看著我弟弟嗎?
[00:02:57.000 --> 00:02:59.000]  你會發覺
[00:02:59.000 --> 00:03:04.000]  人在犯罪上有沒有進步?
[00:03:04.000 --> 00:03:07.000]  在犯罪上
[00:03:07.000 --> 00:03:09.000]  比第一代更厲害
[00:03:09.000 --> 00:03:12.000]  還有,犯罪之後
[00:03:12.000 --> 00:03:15.000]  他不會害怕
[00:03:15.000 --> 00:03:18.000]  他會用義正嚴詞
[00:03:18.000 --> 00:03:21.000]  當上帝罰他的時候,他還會上訴
[00:03:21.000 --> 00:03:24.000]  我刑罰太重,過於我能承擔
[00:03:24.000 --> 00:03:26.000]  你再看下去的時候
[00:03:26.000 --> 00:03:29.000]  有很多"我"這個字
[00:03:29.000 --> 00:03:33.000]  人犯罪之後完全沒有悔意
[00:03:33.000 --> 00:03:36.000]  還是不斷地看自己的利益
[00:03:36.000 --> 00:03:38.000]  看自己
[00:03:38.000 --> 00:03:41.000]  人已經到了這個地步
[00:03:41.000 --> 00:03:44.000]  然後上帝罰他
[00:03:44.000 --> 00:03:46.000]  榴槤飄蕩在地上
[00:03:46.000 --> 00:03:49.000]  但那個人仍然不接受
[00:03:49.000 --> 00:03:51.000]  我要做一座城
[00:03:51.000 --> 00:03:52.000]  做一座城是什麼?
[00:03:52.000 --> 00:03:54.000]  我拒絕飄蕩
[00:03:54.000 --> 00:03:56.000]  我要定居
[00:03:56.000 --> 00:04:00.000]  人到了這一代的時候
[00:04:00.000 --> 00:04:03.000]  你看到這個罪已經厲害了
[00:04:03.000 --> 00:04:06.000]  好了,那個人過去了
[00:04:06.000 --> 00:04:08.000]  他的後裔又如何呢?
[00:04:08.000 --> 00:04:11.000]  犯罪的3.0版本
[00:04:11.000 --> 00:04:14.000]  就是那個人的後裔叫拉麥
[00:04:14.000 --> 00:04:16.000]  而他的後裔叫拉麥
[00:04:16.000 --> 00:04:19.000]  上帝設計婚姻制度的時候
[00:04:19.000 --> 00:04:21.000]  是一男一女結合
[00:04:21.000 --> 00:04:23.000]  但拉麥已經有兩個太太了
[00:04:23.000 --> 00:04:26.000]  不只是這樣
[00:04:26.000 --> 00:04:29.000]  他的子女都很厲害
[00:04:29.000 --> 00:04:31.000]  大家記不記得
[00:04:31.000 --> 00:04:33.000]  很多很多的祖師
[00:04:33.000 --> 00:04:35.000]  文明的發展
[00:04:35.000 --> 00:04:38.000]  這條線是爸爸送去的
[00:04:38.000 --> 00:04:41.000]  但大家都記得拉麥說了什麼
[00:04:41.000 --> 00:04:43.000]  跟他兩個太太說
[00:04:43.000 --> 00:04:44.000]  拉麥的妻子
[00:04:44.000 --> 00:04:46.000]  你要側耳聽我的言語
[00:04:46.000 --> 00:04:49.000]  這些口吻是什麼口吻?
[00:04:49.000 --> 00:04:52.000]  是上帝說的話的口吻
[00:04:52.000 --> 00:04:55.000]  上帝要我們聽的說話是什麼?
[00:04:55.000 --> 00:04:57.000]  是要很細心的
[00:04:57.000 --> 00:04:59.000]  很重視他的說話
[00:04:59.000 --> 00:05:01.000]  你是誰?
[00:05:01.000 --> 00:05:03.000]  還有
[00:05:03.000 --> 00:05:05.000]  更加暴力
[00:05:05.000 --> 00:05:08.000]  大人傷我 我將他殺了
[00:05:08.000 --> 00:05:11.000]  小孩傷害我 我將他害了
[00:05:11.000 --> 00:05:13.000]  哇
[00:05:13.000 --> 00:05:16.000]  崇尚暴力的一代
[00:05:16.000 --> 00:05:18.000]  還有
[00:05:18.000 --> 00:05:21.000]  他對自己的看法比上帝強
[00:05:21.000 --> 00:05:23.000]  上帝說弱勢該忍的
[00:05:23.000 --> 00:05:24.000]  祖母七倍
[00:05:24.000 --> 00:05:26.000]  但他說什麼呢?
[00:05:26.000 --> 00:05:29.000]  撒拉麥的七十七倍比神更強
[00:05:29.000 --> 00:05:30.000]  你發覺
[00:05:30.000 --> 00:05:34.000]  人在犯罪上是否越來越進步
[00:05:34.000 --> 00:05:37.000]  是升級了?
[00:05:37.000 --> 00:05:40.000]  發展到第六章
[00:05:40.000 --> 00:05:42.000]  來到現在南洛亞的年代
[00:05:42.000 --> 00:05:45.000]  我們看到上帝用大洪水
[00:05:45.000 --> 00:05:48.000]  毀滅他所創造的世界
[00:05:48.000 --> 00:05:50.000]  究竟當時人類的罪惡
[00:05:50.000 --> 00:05:52.000]  發展到什麼階段?
[00:05:52.000 --> 00:05:54.000]  依照上帝用大洪水
[00:05:54.000 --> 00:05:58.000]  剷除他地上所有惡人惡事?
[00:05:58.000 --> 00:06:00.000]  今天的經文
[00:06:00.000 --> 00:06:05.000]  其實是呈現了大洪水之前
[00:06:05.000 --> 00:06:08.000]  世界的畫面給我們看
[00:06:08.000 --> 00:06:12.000]  今天的經文只有八節
[00:06:12.000 --> 00:06:16.000]  雖然八節但很古怪
[00:06:16.000 --> 00:06:19.000]  是聖經中最難解的一段經文
[00:06:19.000 --> 00:06:22.000]  讀下去時有很多問題
[00:06:22.000 --> 00:06:24.000]  神的兒子是什麼人?
[00:06:24.000 --> 00:06:26.000]  為何有巨人產生?
[00:06:26.000 --> 00:06:28.000]  巨人是神造的嗎?
[00:06:28.000 --> 00:06:31.000]  為何他們會產生勇士?
[00:06:31.000 --> 00:06:32.000]  很正面
[00:06:32.000 --> 00:06:34.000]  為何上帝覺得不妥?
[00:06:34.000 --> 00:06:39.000]  為何人犯罪上帝要滅掉所有物種?
[00:06:39.000 --> 00:06:42.000]  一連串很多疑問
[00:06:42.000 --> 00:06:44.000]  我們先看經文
[00:06:44.000 --> 00:06:47.000]  第一節
[00:06:47.000 --> 00:06:49.000]  當人開始在地面上增多
[00:06:49.000 --> 00:06:54.000]  這是一個概括了整個時代的背景
[00:06:54.000 --> 00:06:57.000]  人口不斷增加
[00:06:57.000 --> 00:07:02.000]  你說上帝毀滅這個世界是否嫌人太多?
[00:07:02.000 --> 00:07:05.000]  有些異教的神話是這樣說
[00:07:05.000 --> 00:07:07.000]  但我們看回聖經
[00:07:07.000 --> 00:07:09.000]  創世時怎麼說?
[00:07:09.000 --> 00:07:10.000]  創世時
[00:07:10.000 --> 00:07:14.000]  第一章上帝賜福給他所創造的人
[00:07:14.000 --> 00:07:17.000]  要他們生養眾多遍滿這地
[00:07:17.000 --> 00:07:19.000]  地漏了一個紅色
[00:07:19.000 --> 00:07:21.000]  原來神的心意是什麼?
[00:07:21.000 --> 00:07:26.000]  神的心意本來就是要人生養眾多遍滿地面
[00:07:26.000 --> 00:07:31.000]  所以人在地上增多是好事
[00:07:31.000 --> 00:07:34.000]  問題在哪裡?
[00:07:34.000 --> 00:07:38.000]  問題在剛才的背景
[00:07:38.000 --> 00:07:42.000]  我們看到當人類文明不斷進步
[00:07:42.000 --> 00:07:46.000]  同樣人類的罪惡也不斷升級
[00:07:46.000 --> 00:07:48.000]  在這種情況下
[00:07:48.000 --> 00:07:52.000]  人在地面上增多意味著什麼?
[00:07:52.000 --> 00:07:55.000]  意味著罪惡也越來越增加
[00:07:55.000 --> 00:08:01.000]  也意味著醜陋的程度越來越嚴重
[00:08:01.000 --> 00:08:04.000]  在這個背景下
[00:08:04.000 --> 00:08:07.000]  就顯示了神的兒子們
[00:08:07.000 --> 00:08:09.000]  看到人的女子的美貌
[00:08:09.000 --> 00:08:12.000]  隨意挑選娶來為妻
[00:08:12.000 --> 00:08:14.000]  這是嫁娶行為
[00:08:14.000 --> 00:08:16.000]  這是什麼問題?
[00:08:16.000 --> 00:08:18.000]  但這句帶來很大的問題是什麼?
[00:08:18.000 --> 00:08:20.000]  到底神的兒子是什麼?
[00:08:20.000 --> 00:08:22.000]  是否人類?
[00:08:22.000 --> 00:08:28.000]  這個問題在《神學教》中討論了很多世紀
[00:08:28.000 --> 00:08:30.000]  都沒有共識
[00:08:30.000 --> 00:08:33.000]  比較多人接受的兩種看法
[00:08:33.000 --> 00:08:35.000]  比較古老的
[00:08:35.000 --> 00:08:39.000]  初期教父接受的
[00:08:39.000 --> 00:08:43.000]  就是神的兒子是天使
[00:08:43.000 --> 00:08:46.000]  而人的女子是人類的女子
[00:08:46.000 --> 00:08:49.000]  但仍然有人不同意這種看法
[00:08:49.000 --> 00:08:55.000]  認為神的兒子是失特的後代
[00:08:55.000 --> 00:08:58.000]  人的女子是乾的後代
[00:08:58.000 --> 00:09:01.000]  其實每一種解釋都有支持的理由
[00:09:01.000 --> 00:09:05.000]  同樣也有反駁的地方
[00:09:05.000 --> 00:09:08.000]  所以到現在為止都沒有定論
[00:09:08.000 --> 00:09:12.000]  對於一些神學教也沒有定論的解釋
[00:09:12.000 --> 00:09:14.000]  我們不需要一口咬定
[00:09:14.000 --> 00:09:16.000]  哪一種解釋一定是對的
[00:09:16.000 --> 00:09:18.000]  哪一種一定是錯的
[00:09:18.000 --> 00:09:23.000]  我們是同意或者接受哪一種解釋
[00:09:23.000 --> 00:09:27.000]  無論你認為神的兒子是失特的後代也好
[00:09:27.000 --> 00:09:29.000]  是天使的後代也好
[00:09:29.000 --> 00:09:33.000]  同樣也有一種合理性
[00:09:33.000 --> 00:09:36.000]  也有一個神學意義在當中
[00:09:36.000 --> 00:09:39.000]  所以我不打算糾纏
[00:09:39.000 --> 00:09:42.000]  辯證誰說得有道理
[00:09:42.000 --> 00:09:43.000]  誰沒有道理
[00:09:43.000 --> 00:09:46.000]  這些留待做博士論文的時候再說
[00:09:46.000 --> 00:09:49.000]  我們要關注的是什麼呢
[00:09:49.000 --> 00:09:53.000]  就是究竟聖經要透過這段記載
[00:09:53.000 --> 00:09:56.000]  跟我們想說什麼話
[00:09:56.000 --> 00:09:57.000]  要我們知道什麼
[00:09:57.000 --> 00:09:59.000]  這才是我們要關注的
[00:09:59.000 --> 00:10:02.000]  當然要討論這段經文
[00:10:02.000 --> 00:10:05.000]  我們一定要站在一個立場
[00:10:05.000 --> 00:10:08.000]  一定要有一個看法才可以討論
[00:10:08.000 --> 00:10:13.000]  剛才我們跟大家回顧了
[00:10:13.000 --> 00:10:16.000]  第三、第四章
[00:10:16.000 --> 00:10:18.000]  就是說從《創世紀》的脈絡
[00:10:18.000 --> 00:10:23.000]  重溫了人類犯罪墮落的軌跡
[00:10:23.000 --> 00:10:25.000]  我們也想繼續
[00:10:25.000 --> 00:10:29.000]  順著《創世紀》的文學編排和發展
[00:10:29.000 --> 00:10:33.000]  這條線去看看
[00:10:33.000 --> 00:10:35.000]  如果從這一角度去看的時候
[00:10:35.000 --> 00:10:38.000]  第四、第五章
[00:10:38.000 --> 00:10:40.000]  如果你留意的話
[00:10:40.000 --> 00:10:41.000]  你應該記得吧
[00:10:41.000 --> 00:10:43.000]  上星期阿尼穆斯說了
[00:10:43.000 --> 00:10:46.000]  一個家譜
[00:10:46.000 --> 00:10:50.000]  第四、第五章出現了兩個不同的家譜
[00:10:50.000 --> 00:10:52.000]  第四章的家譜是什麼家譜呢
[00:10:52.000 --> 00:10:55.000]  就是該隱的家譜
[00:10:55.000 --> 00:10:57.000]  該隱這條線
[00:10:57.000 --> 00:10:58.000]  大家都讀過了
[00:10:58.000 --> 00:10:59.000]  我不再囉嗦
[00:10:59.000 --> 00:11:01.000]  不過你看到
[00:11:01.000 --> 00:11:03.000]  他一個生一個一個生一個
[00:11:03.000 --> 00:11:05.000]  是他的家譜
[00:11:05.000 --> 00:11:06.000]  在這個家譜裡
[00:11:06.000 --> 00:11:08.000]  最突出的是什麼呢
[00:11:08.000 --> 00:11:11.000]  就是一些人類的文明
[00:11:11.000 --> 00:11:13.000]  經濟
[00:11:13.000 --> 00:11:17.000]  科技的發展
[00:11:17.000 --> 00:11:19.000]  但是大家記得
[00:11:19.000 --> 00:11:21.000]  去到拉麥的這一代
[00:11:21.000 --> 00:11:23.000]  人是越來越惡
[00:11:23.000 --> 00:11:24.000]  記得吧
[00:11:24.000 --> 00:11:27.000]  剛才我們看過的
[00:11:27.000 --> 00:11:31.000]  該隱的後裔似乎都是出惡人多
[00:11:31.000 --> 00:11:34.000]  他們都是不敬畏神的人
[00:11:34.000 --> 00:11:36.000]  而《創世紀》又說到
[00:11:36.000 --> 00:11:39.000]  在該隱殺了阿伯之後
[00:11:39.000 --> 00:11:41.000]  第四章記載了
[00:11:41.000 --> 00:11:45.000]  亞當和夏娃又生了另外一個
[00:11:45.000 --> 00:11:46.000]  叫做塞特
[00:11:46.000 --> 00:11:51.000]  而這個塞特是代替阿伯
[00:11:51.000 --> 00:11:54.000]  大家記得阿伯是誰吧
[00:11:54.000 --> 00:11:56.000]  在《馬大福音》
[00:11:56.000 --> 00:11:58.000]  耶穌稱阿伯是異人
[00:11:58.000 --> 00:12:01.000]  耶穌也說他是異人
[00:12:01.000 --> 00:12:04.000]  那代替阿伯是什麼意思呢
[00:12:04.000 --> 00:12:10.000]  就是說塞特是繼承了阿伯的特質
[00:12:10.000 --> 00:12:13.000]  他應該是敬畏神的人
[00:12:13.000 --> 00:12:17.000]  然後到第五章
[00:12:17.000 --> 00:12:19.000]  用了三十二節的篇幅
[00:12:19.000 --> 00:12:22.000]  去介紹塞特這個後裔
[00:12:22.000 --> 00:12:26.000]  似乎聖經比較想我們聚焦
[00:12:26.000 --> 00:12:30.000]  在這個後裔多過該隱的後裔那條線
[00:12:30.000 --> 00:12:33.000]  他開頭介紹塞特的時候怎麼介紹呢
[00:12:33.000 --> 00:12:34.000]  他是凸顯了
[00:12:34.000 --> 00:12:39.000]  他是延續照神樣式創造的本質
[00:12:39.000 --> 00:12:41.000]  上星期說過了
[00:12:41.000 --> 00:12:44.000]  大家應該有印象
[00:12:44.000 --> 00:12:46.000]  這條線裡面
[00:12:46.000 --> 00:12:47.000]  一直下去的時候
[00:12:47.000 --> 00:12:51.000]  以諾是與神同行的
[00:12:51.000 --> 00:12:53.000]  是被上帝接去的
[00:12:53.000 --> 00:12:55.000]  是不是和上帝關係很密切
[00:12:55.000 --> 00:12:58.000]  還有以諾生了馬吐撒拉
[00:12:58.000 --> 00:13:02.000]  馬吐撒拉的後裔就是羅亞
[00:13:02.000 --> 00:13:09.000]  馬吐撒拉是人類歷史最長命的一個人
[00:13:09.000 --> 00:13:12.000]  大家記得他多少歲嗎
[00:13:12.000 --> 00:13:16.000]  九百六十九歲活了
[00:13:16.000 --> 00:13:19.000]  在馬吐撒拉死後七天
[00:13:19.000 --> 00:13:22.000]  大洪水又來到這個世界
[00:13:22.000 --> 00:13:24.000]  馬吐撒拉是什麼意思
[00:13:24.000 --> 00:13:27.000]  馬吐撒拉希伯來話的意思就是
[00:13:27.000 --> 00:13:32.000]  他死的時候是有些事情會發生
[00:13:32.000 --> 00:13:39.000]  這個名字其實是很有預言的意義的
[00:13:39.000 --> 00:13:43.000]  以諾既然是與神同行的人
[00:13:43.000 --> 00:13:46.000]  也是唯一一個沒有經歷過死亡的人
[00:13:46.000 --> 00:13:49.000]  他幫兒子起名叫馬吐撒拉
[00:13:49.000 --> 00:13:53.000]  我相信是得到上帝啟示的
[00:13:53.000 --> 00:13:55.000]  羅亞也是他的後裔
[00:13:55.000 --> 00:13:58.000]  在神眼中羅亞是個異人
[00:13:58.000 --> 00:14:04.000]  所以瑟德這條線基本上是保持了
[00:14:04.000 --> 00:14:09.000]  人是按神形象樣式所做的這個特質
[00:14:09.000 --> 00:14:14.000]  你看到他開頭的時候強調這件事
[00:14:14.000 --> 00:14:17.000]  是有神的形象的
[00:14:17.000 --> 00:14:20.000]  所以我們看到第四第五章
[00:14:20.000 --> 00:14:23.000]  分別記了兩個不同的族譜
[00:14:23.000 --> 00:14:28.000]  一個是對抗神的戈恩的一族
[00:14:28.000 --> 00:14:33.000]  一個是敬畏神的瑟德的一族
[00:14:33.000 --> 00:14:37.000]  雖然罪的權勢已經入了世界
[00:14:37.000 --> 00:14:40.000]  人都是任意妄為的敗壞
[00:14:40.000 --> 00:14:43.000]  但是第五章一開頭
[00:14:43.000 --> 00:14:46.000]  似乎就表明了一件事就是
[00:14:46.000 --> 00:14:48.000]  這個世界雖然不敗壞
[00:14:48.000 --> 00:14:52.000]  但是神是想藉著戈恩這個瑟德的一族
[00:14:52.000 --> 00:14:57.000]  是保持了人是按照他形象樣式所做的
[00:14:57.000 --> 00:15:00.000]  一種美善本質
[00:15:00.000 --> 00:15:05.000]  第六章是接著第五章而來
[00:15:05.000 --> 00:15:08.000]  所以第六章開頭所說的
[00:15:08.000 --> 00:15:10.000]  提到什麼呢?
[00:15:10.000 --> 00:15:12.000]  神的兒子和人的女子
[00:15:12.000 --> 00:15:15.000]  從經文的語境的context來看
[00:15:15.000 --> 00:15:19.000]  似乎很自然的解釋就是
[00:15:19.000 --> 00:15:24.000]  神的兒子應該是賢族瑟德的一族
[00:15:24.000 --> 00:15:30.000]  而人的女子似乎應該是賢族戈恩的一族
[00:15:30.000 --> 00:15:32.000]  如果是這樣的話
[00:15:32.000 --> 00:15:34.000]  聖經有沒有真的說過
[00:15:34.000 --> 00:15:37.000]  人可以叫神的兒子呢?
[00:15:37.000 --> 00:15:39.000]  有的
[00:15:39.000 --> 00:15:43.000]  原來出一俠記和生命記都出現過
[00:15:43.000 --> 00:15:45.000]  又說和摩西說
[00:15:45.000 --> 00:15:47.000]  又說和法老說
[00:15:47.000 --> 00:15:50.000]  又說如斯說,以色列是我的兒子
[00:15:50.000 --> 00:15:52.000]  是我的長子
[00:15:52.000 --> 00:15:55.000]  即是屬神的子民
[00:15:55.000 --> 00:15:58.000]  神可以稱他為兒子
[00:15:58.000 --> 00:16:01.000]  生命記也跟以色列人說
[00:16:01.000 --> 00:16:05.000]  你們是耶和華,你們是神的兒女
[00:16:05.000 --> 00:16:07.000]  可以看到舊約時代
[00:16:07.000 --> 00:16:12.000]  的確可以將屬神的人稱為神的兒子
[00:16:12.000 --> 00:16:16.000]  而當代聖經也直接在這裡
[00:16:16.000 --> 00:16:20.000]  將神的兒子譯為敬賢人的後裔
[00:16:20.000 --> 00:16:25.000]  所以其實是可以這樣看法的
[00:16:25.000 --> 00:16:29.000]  神的兒子做了些什麼呢?
[00:16:29.000 --> 00:16:33.000]  就是第二第四節所說的
[00:16:33.000 --> 00:16:36.000]  神的上帝兒子看到人的女子美貌
[00:16:36.000 --> 00:16:40.000]  隨挑選,隨來為妻
[00:16:40.000 --> 00:16:45.000]  如果我們從這個看法的時候
[00:16:45.000 --> 00:16:50.000]  我們覺得挑選為妻有什麼問題呢?
[00:16:50.000 --> 00:16:52.000]  如果我們說
[00:16:52.000 --> 00:16:54.000]  夏娃在伊甸園裡面
[00:16:54.000 --> 00:16:58.000]  隨自己的心意選擇
[00:16:58.000 --> 00:17:00.000]  去吃了分別善惡樹的果子
[00:17:00.000 --> 00:17:05.000]  這個行動是對上帝的背叛和犯罪的話
[00:17:05.000 --> 00:17:07.000]  今天我們試試看
[00:17:07.000 --> 00:17:09.000]  這個記載也挺有趣
[00:17:09.000 --> 00:17:13.000]  神的兒子隨意挑選人的女子為妻
[00:17:13.000 --> 00:17:16.000]  這一種的文學表達手法
[00:17:16.000 --> 00:17:18.000]  我不知道是有意還是沒有意
[00:17:18.000 --> 00:17:25.000]  其實是在重複人類最初背叛上帝
[00:17:25.000 --> 00:17:29.000]  那一種的犯罪模式
[00:17:29.000 --> 00:17:31.000]  為什麼呢?
[00:17:31.000 --> 00:17:33.000]  如果從原文去看
[00:17:33.000 --> 00:17:34.000]  也挺有趣的
[00:17:34.000 --> 00:17:36.000]  《創世紀》就是說
[00:17:36.000 --> 00:17:39.000]  上帝的兒子們看見
[00:17:39.000 --> 00:17:44.000]  人的女子美貌
[00:17:44.000 --> 00:17:48.000]  就隨挑選,隨來為妻
[00:17:48.000 --> 00:17:51.000]  這三個字的用法和次序
[00:17:51.000 --> 00:17:56.000]  在第三章的時候已經出現了
[00:17:56.000 --> 00:17:58.000]  於是女人看見
[00:17:58.000 --> 00:18:02.000]  這棵樹很像食物
[00:18:02.000 --> 00:18:05.000]  就摘下來吃
[00:18:05.000 --> 00:18:09.000]  其實這個字是一樣的字
[00:18:09.000 --> 00:18:13.000]  始祖之所以犯罪是什麼呢?
[00:18:13.000 --> 00:18:17.000]  就是看到這棵樹的果子很像食物
[00:18:17.000 --> 00:18:20.000]  他不理會神的禁令
[00:18:20.000 --> 00:18:23.000]  就跟自己的慾望
[00:18:23.000 --> 00:18:24.000]  想吃的慾望
[00:18:24.000 --> 00:18:27.000]  很像食物,又漂亮,記不記得?
[00:18:27.000 --> 00:18:29.000]  然後摘下來吃
[00:18:29.000 --> 00:18:31.000]  吃了落土
[00:18:31.000 --> 00:18:33.000]  而神的兒子呢?
[00:18:33.000 --> 00:18:37.000]  就看到一些漂亮的女子
[00:18:37.000 --> 00:18:39.000]  其實美貌這個字
[00:18:39.000 --> 00:18:45.000]  第四章其實不一定要用tofu這個字
[00:18:45.000 --> 00:18:47.000]  這個字是比較特別的
[00:18:47.000 --> 00:18:49.000]  美貌其實是第二個字
[00:18:49.000 --> 00:18:51.000]  但似乎他是專門用這個字
[00:18:51.000 --> 00:18:58.000]  會不會真的是重複這個pattern的意思呢?
[00:18:58.000 --> 00:19:04.000]  就是娶了她去做太太
[00:19:04.000 --> 00:19:08.000]  所以據維基有了
[00:19:08.000 --> 00:19:11.000]  似乎神的兒子現在是在重複
[00:19:11.000 --> 00:19:15.000]  始祖犯罪的軌跡
[00:19:15.000 --> 00:19:20.000]  無論你認為神的兒子是失德的後裔也好
[00:19:20.000 --> 00:19:21.000]  天使也好
[00:19:21.000 --> 00:19:25.000]  既然聖經是用神的兒子稱為屬神的一方
[00:19:25.000 --> 00:19:28.000]  而人的兒子稱為不屬神的一方
[00:19:28.000 --> 00:19:36.000]  就已經表明了兩方面其實有明確的界限
[00:19:36.000 --> 00:19:40.000]  神的兒子隨意挑選人的妻子為妻
[00:19:40.000 --> 00:19:44.000]  明顯是一種放任的越界行為
[00:19:44.000 --> 00:19:48.000]  情況就是跟始祖犯罪一樣
[00:19:48.000 --> 00:19:55.000]  都是人越過了上帝訂立的界限
[00:19:55.000 --> 00:20:00.000]  如果我們認為這是失德的一族
[00:20:00.000 --> 00:20:04.000]  即是連本來敬乾這一族
[00:20:04.000 --> 00:20:07.000]  都因為滿足自己的情慾
[00:20:07.000 --> 00:20:11.000]  而不能夠維持自己在神裡面的純正
[00:20:11.000 --> 00:20:14.000]  這個防線也失守了
[00:20:14.000 --> 00:20:17.000]  可想而知來到第六章這個世代
[00:20:17.000 --> 00:20:22.000]  罪惡的操控力是有多大
[00:20:22.000 --> 00:20:26.000]  只是在這個聖經的場景中看到
[00:20:26.000 --> 00:20:30.000]  洪水來之前是一個這樣的世界
[00:20:30.000 --> 00:20:33.000]  第四節
[00:20:33.000 --> 00:20:37.000]  上帝的兒子和人的女子交合生了孩子
[00:20:37.000 --> 00:20:40.000]  這就是古代有名的人和一些古代的勇士
[00:20:40.000 --> 00:20:46.000]  第四節強調神的兒子和人的女子交合
[00:20:46.000 --> 00:20:50.000]  他不是用亞當和夏娃同房這個詞
[00:20:50.000 --> 00:20:51.000]  也不是這個詞
[00:20:51.000 --> 00:20:53.000]  他用交合這個詞
[00:20:53.000 --> 00:20:56.000]  交合這個原文是有進入的意思
[00:20:56.000 --> 00:20:58.000]  其實聖經似乎的焦點
[00:20:58.000 --> 00:21:01.000]  不只是兩族的通婚
[00:21:01.000 --> 00:21:04.000]  建立關係這麼簡單
[00:21:04.000 --> 00:21:07.000]  是針對人之間的性行為
[00:21:07.000 --> 00:21:10.000]  而聖經也特別說了
[00:21:10.000 --> 00:21:14.000]  這種性行為的結果是生了孩子
[00:21:14.000 --> 00:21:16.000]  是很清楚的
[00:21:16.000 --> 00:21:21.000]  是說這個性行為的結果和後果
[00:21:21.000 --> 00:21:24.000]  這種交合方式產生了什麼後裔
[00:21:24.000 --> 00:21:27.000]  就是古代的勇士有名的人
