
[00:00:00.000 --> 00:00:04.400]  我不知道對大家來說 一個最難忘的一餐飯是什麼
[00:05:27.720 --> 00:05:34.720]  第一 我聽說你們聚會的時候彼此分門別類
[00:05:34.720 --> 00:05:37.720]  我有稍微的信者說
[00:05:37.720 --> 00:05:41.720]  在你們中間不免有分門結黨的事
[00:05:41.720 --> 00:05:45.720]  好叫那些有經驗的人顯明出來
[00:05:45.720 --> 00:05:47.720]  他說了一件很特別的事
[00:05:47.720 --> 00:05:51.720]  開始說你們有分門別類
[00:05:51.720 --> 00:05:54.720]  原本的意思是分裂
[00:05:54.720 --> 00:05:56.720]  Semantic 分裂
[00:05:56.720 --> 00:05:59.720]  在裡面他說 咦 為什麼會這樣呢
[00:05:59.720 --> 00:06:02.720]  他聽到不免有分黨
[00:06:02.720 --> 00:06:07.720]  分黨的意思其實慢慢會變成一個異端
[00:06:07.720 --> 00:06:09.720]  是同一個原文
[00:06:09.720 --> 00:06:11.720]  他說裡面的確有些人
[00:06:11.720 --> 00:06:16.720]  好叫那些人有經驗的人是通過了考驗
[00:06:16.720 --> 00:06:18.720]  就是說有人通過考驗
[00:06:18.720 --> 00:06:19.720]  即是等於什麼呢
[00:06:19.720 --> 00:06:21.720]  有人通不過考驗
[00:06:21.720 --> 00:06:24.720]  他這樣說 先稱讚了
[00:06:24.720 --> 00:06:26.720]  有人行 那就等於什麼呢
[00:06:26.720 --> 00:06:27.720]  有人不行
[00:06:27.720 --> 00:06:29.720]  有人不行就說什麼呢
[00:06:29.720 --> 00:06:32.720]  到了這個字 分門別類
[00:06:32.720 --> 00:06:33.720]  如果我們記得
[00:06:33.720 --> 00:06:36.720]  在第一章已經開始出現
[00:06:36.720 --> 00:06:40.720]  保羅在哥倫多前的第一章已經很激動
[00:06:40.720 --> 00:06:44.720]  也很著緊地說教會裡面的問題
[00:06:44.720 --> 00:06:46.720]  因為他們都是性格巨星
[00:06:46.720 --> 00:06:47.720]  很厲害的
[00:06:47.720 --> 00:06:51.720]  而裡面有些事他開始第一章說
[00:06:51.720 --> 00:06:53.720]  我們回憶一下 重溫一下
[00:06:53.720 --> 00:06:54.720]  看看是說什麼
[00:06:54.720 --> 00:06:56.720]  我們一起讀第一章第十節
[00:06:56.720 --> 00:07:01.720]  預備起 弟兄們 我藉我們主耶穌基督的名
[00:07:01.720 --> 00:07:04.720]  勸你們都說一樣的話
[00:07:04.720 --> 00:07:07.720]  你們中間也不可分黨
[00:07:07.720 --> 00:07:12.720]  只要一心一意彼此相合
[00:07:12.720 --> 00:07:16.720]  這個字分黨跟剛才分門別類是同一個字
[00:07:16.720 --> 00:07:21.720]  當時他在說這班人跟大佬
[00:07:21.720 --> 00:07:23.720]  不同的大佬
[00:07:23.720 --> 00:07:26.720]  有些大佬叫做保羅黨
[00:07:26.720 --> 00:07:29.720]  仕途有權柄
[00:07:29.720 --> 00:07:31.720]  有些叫做阿波羅黨
[00:07:31.720 --> 00:07:33.720]  說得很厲害
[00:07:33.720 --> 00:07:37.720]  有些叫做基督黨
[00:07:37.720 --> 00:07:39.720]  零射屬靈等等
[00:07:39.720 --> 00:07:41.720]  當然還有基法黨
[00:07:41.720 --> 00:07:43.720]  但是他說下去
[00:07:43.720 --> 00:07:46.720]  在那一節他評擊
[00:07:46.720 --> 00:07:50.720]  他們很容易搞錯方向 分黨
[00:07:50.720 --> 00:07:53.720]  在這裡另一件事又分黨
[00:07:53.720 --> 00:07:55.720]  是什麼事呢
[00:07:55.720 --> 00:07:57.720]  可以導致教會分裂
[00:07:57.720 --> 00:08:00.720]  我相信已經某程度分裂了
[00:08:00.720 --> 00:08:01.720]  他這樣說
[00:08:01.720 --> 00:08:02.720]  我們繼續看下去就明白了
[00:08:02.720 --> 00:08:04.720]  二十一 二十二節
[00:08:04.720 --> 00:08:05.720]  我們一起讀 好不好
[00:08:05.720 --> 00:08:06.720]  預備起
[00:08:06.720 --> 00:08:10.720]  你們聚會的時候算不得吃主的晚餐
[00:08:10.720 --> 00:08:14.720]  因為吃的時候各人先吃自己的飯
[00:08:14.720 --> 00:08:18.720]  甚至這個飢餓那個酒醉
[00:08:18.720 --> 00:08:21.720]  你們要吃喝難道沒有家嗎
[00:08:21.720 --> 00:08:24.720]  還是藐視神的教會
[00:08:24.720 --> 00:08:26.720]  叫那沒有羞愧呢
[00:08:26.720 --> 00:08:29.720]  我向你們可怎樣說呢
[00:08:29.720 --> 00:08:32.720]  可因此稱讚你們嗎
[00:08:32.720 --> 00:08:34.720]  我不稱讚
[00:08:34.720 --> 00:08:36.720]  很厲害 我不稱讚
[00:08:36.720 --> 00:08:38.720]  黑就黑 白就白
[00:08:38.720 --> 00:08:39.720]  他說什麼
[00:08:39.720 --> 00:08:41.720]  他說你們聚會
[00:08:41.720 --> 00:08:45.720]  算不得吃主的晚餐的原因是
[00:08:45.720 --> 00:08:49.720]  當時的背景在聖餐
[00:08:49.720 --> 00:08:51.720]  是在愛言中
[00:08:51.720 --> 00:08:54.720]  或者在餐言中
[00:08:54.720 --> 00:08:56.720]  並且是尾段的
[00:08:56.720 --> 00:08:59.720]  如果我們知道在御節的晚餐
[00:08:59.720 --> 00:09:01.720]  都知道是在尾段
[00:09:01.720 --> 00:09:04.720]  吃完東西之後開始吃主的身體領受
[00:09:04.720 --> 00:09:07.720]  並且第三個杯
[00:09:07.720 --> 00:09:13.720]  就是領受上帝為我們所寫的補血
[00:09:13.720 --> 00:09:16.720]  第三個杯就是第四個杯
[00:09:16.720 --> 00:09:18.720]  這個不夠時間說
[00:09:18.720 --> 00:09:20.720]  遲些有機會再說
[00:09:20.720 --> 00:09:22.720]  當時他們去的時候
[00:09:22.720 --> 00:09:25.720]  吃愛言是每人都撲甩的
[00:09:25.720 --> 00:09:29.720]  即是每人有什麼就拿去吃
[00:09:29.720 --> 00:09:31.720]  但吃的時候
[00:09:31.720 --> 00:09:33.720]  為何會有些飢餓的醉酒呢
[00:09:33.720 --> 00:09:36.720]  因為當時有些比較富裕
[00:09:36.720 --> 00:09:38.720]  不用怎樣做
[00:09:38.720 --> 00:09:40.720]  很早就可以去拿東西去吃
[00:09:40.720 --> 00:09:42.720]  有些比較貧乏的
[00:09:42.720 --> 00:09:44.720]  他要工作
[00:09:44.720 --> 00:09:45.720]  要工作很晚
[00:09:45.720 --> 00:09:48.720]  所以他去到已經吃完了
[00:09:48.720 --> 00:09:50.720]  有人暴飲暴食
[00:09:50.720 --> 00:09:52.720]  飲飽食醉
[00:09:52.720 --> 00:09:56.720]  有人去到要捱飢抵餓
[00:09:56.720 --> 00:09:58.720]  所以在這個情況
[00:09:58.720 --> 00:10:01.720]  他說這個聖餐
[00:10:01.720 --> 00:10:05.720]  令到人羞愧
[00:10:05.720 --> 00:10:09.720]  所以聖餐真義的第一樣我們要學習
[00:10:09.720 --> 00:10:11.720]  是分享
[00:10:11.720 --> 00:10:14.720]  不是分門別類
[00:10:14.720 --> 00:10:17.720]  不是小圈子的活動
[00:10:17.720 --> 00:10:19.720]  不是有些人參與到
[00:10:19.720 --> 00:10:21.720]  有些人參與不到
[00:10:21.720 --> 00:10:25.720]  而這些重要的活動聚會
[00:10:25.720 --> 00:10:27.720]  其實延伸到
[00:10:27.720 --> 00:10:29.720]  我們很清晰團契的聚會
[00:10:29.720 --> 00:10:31.720]  竟然在他們的愛言中
[00:10:31.720 --> 00:10:33.720]  變為社交活動
[00:10:33.720 --> 00:10:36.720]  吃喝玩樂
[00:10:36.720 --> 00:10:39.720]  中間上帝很清楚表達
[00:10:39.720 --> 00:10:42.720]  當你羞辱貧窮人
[00:10:42.720 --> 00:10:46.720]  就等於藐視神的教會
[00:10:46.720 --> 00:10:48.720]  你說這樣又如何
[00:10:48.720 --> 00:10:49.720]  我們是否不能吃
[00:10:49.720 --> 00:10:50.720]  我們想吃東西
[00:10:50.720 --> 00:10:51.720]  不是
[00:10:51.720 --> 00:10:53.720]  如果剛才我們看到第二十二節
[00:10:53.720 --> 00:10:54.720]  講得很清楚
[00:10:54.720 --> 00:10:56.720]  他說你可以吃可以喝
[00:10:56.720 --> 00:10:59.720]  不過就在你家裡自己做
[00:10:59.720 --> 00:11:01.720]  你不要帶到來
[00:11:01.720 --> 00:11:03.720]  你沒有家的嗎
[00:11:03.720 --> 00:11:05.720]  你帶到來被人看到
[00:11:05.720 --> 00:11:06.720]  你有人沒有
[00:11:06.720 --> 00:11:09.720]  你又不歡迎別人跟你一起吃
[00:11:09.720 --> 00:11:11.720]  你等於藐視
[00:11:11.720 --> 00:11:17.720]  並且驅逐人離開愛的團契
[00:11:17.720 --> 00:11:21.720]  我記得在這個角度中
[00:11:21.720 --> 00:11:23.720]  我們教會常常有很多愛言
[00:11:23.720 --> 00:11:25.720]  無論和街坊
[00:11:25.720 --> 00:11:27.720]  無論和撞者
[00:11:27.720 --> 00:11:29.720]  無論和露宿者
[00:11:29.720 --> 00:11:31.720]  我記得在愛言中
[00:11:31.720 --> 00:11:33.720]  當然現在疫情我們很困難
[00:11:33.720 --> 00:11:36.720]  在中秋節 過年
[00:11:36.720 --> 00:11:38.720]  或者每個星期日我們都有
[00:11:38.720 --> 00:11:41.720]  我記得有一次在愛言中
[00:11:41.720 --> 00:11:42.720]  我們報名
[00:11:42.720 --> 00:11:44.720]  有很多弟兄姊妹報名
[00:11:44.720 --> 00:11:45.720]  我要去服侍
[00:11:45.720 --> 00:11:46.720]  我們有個規矩
[00:11:46.720 --> 00:11:48.720]  我們愛言去服侍
[00:11:48.720 --> 00:11:49.720]  第一要早下班
[00:11:49.720 --> 00:11:51.720]  因為五點要呼吸
[00:11:51.720 --> 00:11:53.720]  第二我們在愛言中服侍
[00:11:53.720 --> 00:11:54.720]  是不能吃的
[00:11:54.720 --> 00:11:56.720]  是他們要吃
[00:11:56.720 --> 00:11:57.720]  你說為什麼
[00:11:57.720 --> 00:11:58.720]  因為我們知道
[00:11:58.720 --> 00:11:59.720]  對他們來說
[00:11:59.720 --> 00:12:01.720]  吃一餐是豐富的
[00:12:01.720 --> 00:12:02.720]  是無憂無慮的
[00:12:02.720 --> 00:12:04.720]  可以吃飽的
[00:12:04.720 --> 00:12:06.720]  可以有肉的
[00:12:06.720 --> 00:12:08.720]  可以有甜品的
[00:12:08.720 --> 00:12:10.720]  是很難的
[00:12:10.720 --> 00:12:12.720]  所以我們和弟兄姊妹說
[00:12:12.720 --> 00:12:13.720]  我們去服侍
[00:12:13.720 --> 00:12:14.720]  和她拍照
[00:12:14.720 --> 00:12:15.720]  筆送
[00:12:15.720 --> 00:12:16.720]  坐在她旁邊
[00:12:16.720 --> 00:12:17.720]  幫她抹東西
[00:12:17.720 --> 00:12:18.720]  但是弟兄姊妹很踴躍
[00:12:18.720 --> 00:12:20.720]  每次報名兩天就爆了
[00:12:20.720 --> 00:12:23.720]  有一次在愛言中
[00:12:23.720 --> 00:12:24.720]  我很記得
[00:12:24.720 --> 00:12:25.720]  有一幕
[00:12:25.720 --> 00:12:27.720]  就是有一個街坊
[00:12:27.720 --> 00:12:29.720]  吃著吃著
[00:12:29.720 --> 00:12:31.720]  氣沖沖走來找我
[00:12:31.720 --> 00:12:32.720]  他說陳牧
[00:12:32.720 --> 00:12:33.720]  你是不是陳牧
[00:12:33.720 --> 00:12:34.720]  我說是我是陳牧
[00:12:34.720 --> 00:12:35.720]  通常這樣問
[00:12:35.720 --> 00:12:37.720]  我都想說我是梁牧
[00:12:37.720 --> 00:12:39.720]  陳牧在那裡
[00:12:39.720 --> 00:12:44.720]  他就說我要投訴
[00:12:44.720 --> 00:12:45.720]  他真的這樣說
[00:12:45.720 --> 00:12:46.720]  我要投訴
[00:12:46.720 --> 00:12:48.720]  我投訴好請說請說
[00:12:48.720 --> 00:12:50.720]  但是他說的話令我很感動
[00:12:50.720 --> 00:12:52.720]  他說你為什麼令到
[00:12:52.720 --> 00:12:54.720]  你們的弟兄姊妹不能吃
[00:12:54.720 --> 00:12:55.720]  我就可以吃
[00:12:55.720 --> 00:12:57.720]  我們吃得很開心
[00:12:57.720 --> 00:12:58.720]  他們就看著
[00:12:58.720 --> 00:12:59.720]  不能吃
[00:12:59.720 --> 00:13:00.720]  在看
[00:13:00.720 --> 00:13:01.720]  我一聽
[00:13:01.720 --> 00:13:02.720]  我就很開心
[00:13:02.720 --> 00:13:03.720]  為什麼呢
[00:13:03.720 --> 00:13:04.720]  因為其實我很餓
[00:13:04.720 --> 00:13:06.720]  我很想偷吃很久了
[00:13:06.720 --> 00:13:07.720]  他說完之後
[00:13:07.720 --> 00:13:08.720]  我就馬上上台
[00:13:08.720 --> 00:13:09.720]  拿了咪高峰
[00:13:09.720 --> 00:13:10.720]  弟兄姊妹
[00:13:10.720 --> 00:13:12.720]  不知道你們記不記得那次
[00:13:12.720 --> 00:13:14.720]  有街坊說我們不能吃
[00:13:14.720 --> 00:13:16.720]  所以我們可以的
[00:13:16.720 --> 00:13:17.720]  他們都明白
[00:13:17.720 --> 00:13:18.720]  我們都一起參與吃
[00:13:18.720 --> 00:13:20.720]  當然是吃兩塊吃三塊
[00:13:20.720 --> 00:13:22.720]  因為就算吃完之後
[00:13:22.720 --> 00:13:24.720]  我們都會打包給他們
[00:13:24.720 --> 00:13:25.720]  拿回去吃
[00:13:25.720 --> 00:13:26.720]  我很記得那天
[00:13:26.720 --> 00:13:28.720]  是有乳豬的
[00:13:28.720 --> 00:13:30.720]  那天是有的
[00:13:30.720 --> 00:13:34.720]  想起都很好吃
[00:13:34.720 --> 00:13:35.720]  就馬上走去
[00:13:35.720 --> 00:13:37.720]  我覺得很感動
[00:13:37.720 --> 00:13:38.720]  我們正在學習
[00:13:38.720 --> 00:13:40.720]  正正是保羅要我們學習的東西
[00:13:40.720 --> 00:13:42.720]  怎樣去服事
[00:13:42.720 --> 00:13:43.720]  令到他們被愛
[00:13:43.720 --> 00:13:45.720]  原來我們服事中
[00:13:45.720 --> 00:13:46.720]  我們一被他見到
[00:13:46.720 --> 00:13:48.720]  我們都是一份子
[00:13:48.720 --> 00:13:50.720]  不要不參與不吃
[00:13:50.720 --> 00:13:52.720]  我又聽到在小組裏面
[00:13:52.720 --> 00:13:54.720]  有些組長很清楚
[00:13:54.720 --> 00:13:56.720]  他說小組來了一些
[00:13:56.720 --> 00:13:59.720]  很貧乏很困難的組員
[00:13:59.720 --> 00:14:01.720]  他跟那些組員說
[00:14:01.720 --> 00:14:02.720]  我們以後出去
[00:14:02.720 --> 00:14:03.720]  不要每次吃一百塊
[00:14:03.720 --> 00:14:04.720]  八十塊
[00:14:04.720 --> 00:14:05.720]  百五塊一餐
[00:14:05.720 --> 00:14:07.720]  我們吃得便宜一點
[00:14:07.720 --> 00:14:09.720]  又這樣說
[00:14:09.720 --> 00:14:10.720]  他說不如我們就要
[00:14:10.720 --> 00:14:12.720]  我們每人都夾三十塊
[00:14:12.720 --> 00:14:13.720]  四十塊讓他有份
[00:14:13.720 --> 00:14:17.720]  其他我們就分了去那些
[00:14:17.720 --> 00:14:19.720]  這個正正是保羅說
[00:14:19.720 --> 00:14:21.720]  當時他們的愛然
[00:14:21.720 --> 00:14:22.720]  是撲甩的
[00:14:22.720 --> 00:14:24.720]  每人有的就拿多一點
[00:14:24.720 --> 00:14:25.720]  沒有的就拿少一點
[00:14:25.720 --> 00:14:28.720]  有的可能拿名貴一點的食物
[00:14:28.720 --> 00:14:30.720]  沒有的拿簡單一點的食物
[00:14:30.720 --> 00:14:33.720]  但是就混在一起吃
[00:14:33.720 --> 00:14:34.720]  我很感動
[00:14:34.720 --> 00:14:37.720]  而我有時聽到很驚訝的
[00:14:37.720 --> 00:14:38.720]  就是有些組員說
[00:14:38.720 --> 00:14:42.720]  我竟然要分別人的東西
[00:14:42.720 --> 00:14:44.720]  要分他的預算
[00:14:44.720 --> 00:14:46.720]  而說那些人
[00:14:46.720 --> 00:14:49.720]  他是一個非常富裕的人
[00:14:49.720 --> 00:14:50.720]  令我非常驚訝
[00:14:50.720 --> 00:14:51.720]  亦都有人說
[00:14:51.720 --> 00:14:53.720]  我們的小組
[00:14:53.720 --> 00:14:55.720]  不可以吃一些比較好的東西
[00:14:55.720 --> 00:14:57.720]  我亦都很驚訝
[00:14:57.720 --> 00:14:59.720]  你沒有家的嗎
[00:14:59.720 --> 00:15:01.720]  你不可以和你幾個
[00:15:01.720 --> 00:15:03.720]  有錢的出去吃嗎
[00:15:03.720 --> 00:15:04.720]  在一個小組的活動
[00:15:04.720 --> 00:15:06.720]  你不可以因為他的緣故
[00:15:06.720 --> 00:15:09.720]  可以好好地款待他嗎
[00:15:09.720 --> 00:15:11.720]  所以我們每個月的聖餐
[00:15:11.720 --> 00:15:13.720]  我們要好好地回想
[00:15:13.720 --> 00:15:16.720]  我們怎樣向不同的人
[00:15:16.720 --> 00:15:18.720]  可以一起擁抱
[00:15:18.720 --> 00:15:20.720]  做好的事
[00:15:20.720 --> 00:15:22.720]  特別教會的探訪隊
[00:15:22.720 --> 00:15:24.720]  我每次都很想提醒
[00:15:24.720 --> 00:15:25.720]  鼓勵
[00:15:25.720 --> 00:15:27.720]  激勵大家
[00:15:27.720 --> 00:15:28.720]  沒有探訪的
[00:15:28.720 --> 00:15:29.720]  真的要去探訪
[00:15:29.720 --> 00:15:32.720]  你會經歷到你被愛
[00:15:32.720 --> 00:15:33.720]  其實他們很愛你
[00:15:33.720 --> 00:15:35.720]  他們很開心
[00:15:35.720 --> 00:15:37.720]  我昨天才去完大龍
[00:15:37.720 --> 00:15:39.720]  又買了150元燒肉
[00:15:39.720 --> 00:15:42.720]  不知為何送了一整盒
[00:15:42.720 --> 00:15:44.720]  是很感動的事
[00:15:44.720 --> 00:15:46.720]  因為是很好的朋友
[00:15:46.720 --> 00:15:47.720]  而探訪的
[00:15:47.720 --> 00:15:49.720]  我們真的用心去探訪
[00:15:49.720 --> 00:15:53.720]  聖餐的真義分享
[00:15:53.720 --> 00:15:55.720]  第二點
[00:15:55.720 --> 00:15:57.720]  非常豐富
[00:15:57.720 --> 00:16:02.720]  聖餐的真義是從主領受
[00:16:02.720 --> 00:16:04.720]  我們讀23到26節
[00:16:04.720 --> 00:16:05.720]  讀完之後
[00:16:05.720 --> 00:16:07.720]  我們會逐句逐句說
[00:16:07.720 --> 00:16:09.720]  其實今天最後只有這四節
[00:16:09.720 --> 00:16:11.720]  不過裡面是相當豐富
[00:16:11.720 --> 00:16:12.720]  我們一起讀
[00:16:12.720 --> 00:16:14.720]  23 24 25 26
[00:16:14.720 --> 00:16:15.720]  預備起
[00:16:15.720 --> 00:16:20.720]  我當日傳給你們的 原是從主領受的
[00:16:20.720 --> 00:16:23.720]  就是主耶穌被賣的那一夜
[00:16:23.720 --> 00:16:27.720]  拿起餅來 祝謝了就麥開說
[00:16:27.720 --> 00:16:31.720]  這是我的身體為你們捨的
[00:16:31.720 --> 00:16:36.720]  你們應當如此行 為的是紀念我
[00:16:36.720 --> 00:16:39.720]  飯後也照樣拿起杯來說
[00:16:39.720 --> 00:16:43.720]  這杯是用我的血所納的新藥
[00:16:43.720 --> 00:16:46.720]  你們每逢喝的時候
[00:16:46.720 --> 00:16:50.720]  要如此行 為的是紀念我
[00:16:50.720 --> 00:16:53.720]  你們每逢吃這餅 喝這杯
[00:16:53.720 --> 00:16:59.720]  是表明主的死 直等到他來
[00:16:59.720 --> 00:17:03.720]  在這段短短四節的經文
[00:17:03.720 --> 00:17:07.720]  其實說了五萬個字在裡面
[00:17:07.720 --> 00:17:09.720]  如果我們明白
[00:17:09.720 --> 00:17:10.720]  我們看清楚我們就知道
[00:17:10.720 --> 00:17:13.720]  第一 這個很清楚保羅說
[00:17:13.720 --> 00:17:17.720]  這個從主領受的
