
[00:00:00.000 --> 00:00:03.880]  原本我預告 今天的崇拜是一個獻堂禮
[00:03:55.440 --> 00:03:58.960]  也有第一屆童福聖經學院的畢業同學
[00:03:58.960 --> 00:04:01.000]  也有復活節的崇拜
[00:04:01.000 --> 00:04:02.800]  九龍東開始
[00:04:02.800 --> 00:04:05.680]  然後我們今年就是摩頓裝修
[00:04:05.680 --> 00:04:07.840]  很快 十多年
[00:04:07.840 --> 00:04:08.960]  其實很多人都問我
[00:04:08.960 --> 00:04:11.360]  何牧師 究竟為什麼十幾年
[00:04:11.360 --> 00:04:13.960]  童福的教會增長會這麼快
[00:04:13.960 --> 00:04:15.360]  其實我很多時候的回應
[00:04:15.360 --> 00:04:16.960]  我都說都是神的恩典
[00:04:16.960 --> 00:04:21.080]  真的 我打從我心裏去想去回應
[00:04:21.080 --> 00:04:22.480]  真的是神的恩典
[00:04:22.480 --> 00:04:23.960]  曾經幾年前有個出版社
[00:04:23.960 --> 00:04:25.080]  他跟我說 何牧師
[00:04:25.080 --> 00:04:27.880]  你可不可以將童福的教會增長的模式
[00:04:27.880 --> 00:04:28.960]  可以寫一本書
[00:04:28.960 --> 00:04:31.320]  因為當時很多的教會的增長
[00:04:31.320 --> 00:04:32.920]  很多的牧者都會寫一本書
[00:04:32.920 --> 00:04:36.120]  無論是《植檳標桿》
[00:04:36.120 --> 00:04:37.480]  或者《植檳高峰》
[00:04:37.480 --> 00:04:38.440]  或者什麼都是直的
[00:04:38.440 --> 00:04:40.280]  你會發覺全部的書
[00:04:40.280 --> 00:04:41.600]  是讓我們能夠看到
[00:04:41.600 --> 00:04:44.200]  不同教會的增長的模式
[00:04:44.200 --> 00:04:45.240]  但我跟那個出版社說
[00:04:45.240 --> 00:04:47.160]  我真的寫不了
[00:04:47.160 --> 00:04:48.600]  因為我真的不知道
[00:04:48.600 --> 00:04:50.360]  我完全不明白
[00:04:50.360 --> 00:04:53.040]  為什麼教會會增長
[00:04:53.040 --> 00:04:55.040]  對我來說真的是神的恩典
[00:04:55.040 --> 00:04:57.400]  但過去半年我就真的開始想
[00:04:57.400 --> 00:04:58.360]  我真的開始想
[00:04:58.360 --> 00:04:59.800]  為什麼我會開始想
[00:04:59.800 --> 00:05:01.200]  這個教會為什麼會增長
[00:05:01.200 --> 00:05:03.400]  就因為我自己的博士論文
[00:05:03.400 --> 00:05:04.720]  我真的想寫一下
[00:05:04.720 --> 00:05:07.920]  究竟上帝給我們童福的恩典
[00:05:07.920 --> 00:05:10.160]  特別是在人數上的增長裏面
[00:05:10.160 --> 00:05:11.840]  究竟有什麼元素
[00:05:11.840 --> 00:05:16.640]  我不是強調我們的教會的增長
[00:05:16.640 --> 00:05:18.720]  就等於我們的教會是成功
[00:05:18.720 --> 00:05:20.200]  我從來不會這樣說的
[00:05:20.200 --> 00:05:23.400]  我相信上帝給更加多的教會都有恩典
[00:05:23.400 --> 00:05:25.160]  給任何教會都有恩典
[00:05:25.160 --> 00:05:27.680]  只是可能上帝給不同教會的恩典
[00:05:27.680 --> 00:05:30.120]  可能是不同的一些成果
[00:05:30.120 --> 00:05:31.320]  上帝給我們童福看到
[00:05:31.320 --> 00:05:33.280]  這十幾年由百多人的教會
[00:05:33.280 --> 00:05:35.200]  去到五千多人的時候
[00:05:35.200 --> 00:05:36.280]  我們的心裏面
[00:05:36.280 --> 00:05:38.040]  除了是神的恩典之外
[00:05:38.040 --> 00:05:42.560]  我也希望藉著這次寫這個博士論文
[00:05:42.560 --> 00:05:44.360]  去到上帝面前去禱告
[00:05:44.360 --> 00:05:46.520]  其實是天父來幫我去想一想
[00:05:46.520 --> 00:05:48.440]  究竟有什麼元素
[00:05:48.440 --> 00:05:52.960]  而這些元素真的能夠幫到我們教會
[00:05:52.960 --> 00:05:55.360]  繼續去發展 繼續去增長
[00:05:55.360 --> 00:05:58.840]  雖然我的博士論文的老師跟我說過
[00:05:58.840 --> 00:06:01.800]  就算你研究了之後沒有答案的
[00:06:01.800 --> 00:06:02.560]  也不要緊的
[00:06:02.560 --> 00:06:04.880]  他說寫博士論文就是這麼有趣的
[00:06:04.880 --> 00:06:06.080]  沒有答案也可以
[00:06:06.080 --> 00:06:07.520]  你寫怎樣也沒有答案
[00:06:07.520 --> 00:06:09.080]  這個總結的時候
[00:06:09.080 --> 00:06:11.360]  他就說 你想一想 你試一試
[00:06:11.360 --> 00:06:13.080]  於是我真的開始這半年
[00:06:13.080 --> 00:06:15.800]  去看很多全世界不同的作品的書
[00:06:15.800 --> 00:06:17.200]  不同的文章
[00:06:17.200 --> 00:06:20.760]  不同的教會增長的一些文字
[00:06:20.760 --> 00:06:21.880]  一些資訊
[00:06:21.880 --> 00:06:22.640]  幫我去想
[00:06:22.640 --> 00:06:24.080]  究竟有些什麼地方
[00:06:24.080 --> 00:06:25.360]  有些什麼獨特的東西
[00:06:25.360 --> 00:06:28.200]  可能真的我們是做了而我們不知道
[00:06:28.200 --> 00:06:30.680]  而上帝因著我們所做了的事
[00:06:30.680 --> 00:06:32.280]  而上帝就祝福我們
[00:06:32.280 --> 00:06:33.760]  所以我真的開始去想
[00:06:33.760 --> 00:06:38.120]  於是我今天就嘗試從所有我們獻殿的
[00:06:38.120 --> 00:06:39.840]  這三章聖經
[00:06:39.840 --> 00:06:42.840]  代下第五章到第七章的三章聖經裡面
[00:06:42.840 --> 00:06:45.320]  究竟我就想嘗試去找一找
[00:06:45.320 --> 00:06:46.880]  究竟有些什麼地方
[00:06:46.880 --> 00:06:49.680]  我們真的上帝的話語提醒我
[00:06:49.680 --> 00:06:51.440]  真的教會做了一些事
[00:06:51.440 --> 00:06:52.760]  而因為我們做了一些事
[00:06:52.760 --> 00:06:54.040]  而神所喜悅的
[00:06:54.040 --> 00:06:57.880]  神就將得救人數就天天加給我們
[00:06:57.880 --> 00:06:59.440]  所以當我們看回聖經的時候
[00:06:59.440 --> 00:07:03.360]  我們先看回第六章 第七節到第十節
[00:07:03.360 --> 00:07:05.760]  代下第六章 七至十節
[00:07:05.760 --> 00:07:07.000]  我們讀一讀這件事聖經 好嗎?
[00:07:07.000 --> 00:07:08.280]  準備 一二三
[00:07:08.280 --> 00:07:13.800]  我父大衛曾立意要為耶和華以色列神的名建殿
[00:07:13.800 --> 00:07:16.800]  耶和華卻對我父大衛說
[00:07:16.800 --> 00:07:19.360]  你立意要為我的名建殿
[00:07:19.360 --> 00:07:20.960]  這意思甚好
[00:07:20.960 --> 00:07:22.880]  只是你不可建殿
[00:07:22.880 --> 00:07:26.600]  唯你所生的兒子必為我的名建殿
[00:07:26.600 --> 00:07:30.000]  現在耶和華成就了他所應許的話
[00:07:30.000 --> 00:07:34.000]  使我接續我父大衛做以色列的國為
[00:07:34.000 --> 00:07:36.080]  是照耶和華所說的
[00:07:36.080 --> 00:07:40.040]  又為耶和華以色列神的名建造了殿
[00:07:40.040 --> 00:07:40.880]  很清楚的
[00:07:40.880 --> 00:07:42.480]  當索羅門獻殿的時候
[00:07:42.480 --> 00:07:47.680]  他說原本大衛王很想為上帝建這個殿
[00:07:47.680 --> 00:07:49.560]  因為他發覺那個藥櫃沒有地方放
[00:07:49.560 --> 00:07:53.080]  於是他就不想藥櫃再漂流去到不同的地方
[00:07:53.080 --> 00:07:54.880]  於是他想為神去建這個殿
[00:07:54.880 --> 00:07:57.000]  但先知那丹和大衛說對不起
[00:07:57.000 --> 00:07:59.280]  建殿的責任並不是你
[00:07:59.280 --> 00:08:02.360]  建殿的責任就是你的後裔
[00:08:02.360 --> 00:08:04.000]  當時神很清楚
[00:08:04.000 --> 00:08:06.800]  藉著《撒姆爾記下》第七章十二至十三節
[00:08:06.800 --> 00:08:09.520]  他說大衛當你的壽數滿足
[00:08:09.520 --> 00:08:13.920]  你的後裔會為我的名去建這個殿
[00:08:13.920 --> 00:08:17.000]  你的後裔也會接續你的王位
[00:08:17.000 --> 00:08:20.640]  不過在《撒姆爾記下》第七章十二至十三節那裏
[00:08:20.640 --> 00:08:22.600]  當撒姆爾這樣說的時候
[00:08:22.600 --> 00:08:24.200]  最後有四個字出現了
[00:08:24.200 --> 00:08:25.960]  就是「直到永遠」
[00:08:25.960 --> 00:08:27.560]  這個字其實很重要
[00:08:27.560 --> 00:08:30.960]  我們言經的人一定要看完整部聖經
[00:08:30.960 --> 00:08:33.080]  我們不可以少一個字
[00:08:33.080 --> 00:08:33.960]  不可以少一撇
[00:08:33.960 --> 00:08:34.840]  因為聖經說
[00:08:34.840 --> 00:08:36.640]  神的話語不可以少一點
[00:08:36.640 --> 00:08:37.520]  不可以少一撇
[00:08:37.520 --> 00:08:38.880]  所以最後有四個字
[00:08:38.880 --> 00:08:40.480]  他說「直到永遠」
[00:08:40.480 --> 00:08:43.240]  當我們看回所羅門王的祈禱
[00:08:43.240 --> 00:08:45.560]  所羅門的獻殿的時候的禱文
[00:08:45.560 --> 00:08:47.360]  他說昔日大衛
[00:08:47.360 --> 00:08:50.200]  神應許大衛的後裔建這個殿
[00:08:50.200 --> 00:08:52.600]  的而且確所羅門是大衛的後裔
[00:08:52.600 --> 00:08:54.640]  所以所羅門王不單止做皇帝
[00:08:54.640 --> 00:08:57.440]  也是為神建了這個殿
[00:08:57.440 --> 00:08:59.720]  不過如果我們嚴謹地看聖經
[00:08:59.720 --> 00:09:01.560]  所羅門王所建的殿
[00:09:01.560 --> 00:09:03.640]  其實在主前五百多年
[00:09:03.640 --> 00:09:05.160]  是被摧毀了
[00:09:05.160 --> 00:09:06.800]  已經不再有這個殿
[00:09:06.800 --> 00:09:08.000]  去到所羅八百的時候
[00:09:08.000 --> 00:09:09.240]  再重建這個聖殿
[00:09:09.240 --> 00:09:10.800]  已經是第二個聖殿
[00:09:10.800 --> 00:09:13.240]  而第二個聖殿同樣是現在都沒有了
[00:09:13.240 --> 00:09:16.960]  所以變成「直到永遠」這個寓言
[00:09:16.960 --> 00:09:19.880]  其實在所羅門建殿的時候
[00:09:19.880 --> 00:09:21.760]  是沒有成就的
[00:09:21.760 --> 00:09:24.280]  沒有成就這個殿是「直到永遠」
[00:09:24.280 --> 00:09:26.320]  而同樣也沒有成就
[00:09:26.320 --> 00:09:28.680]  所羅門這個皇位
[00:09:28.680 --> 00:09:30.600]  這個皇國是「直到永遠」
[00:09:30.600 --> 00:09:31.840]  因為所羅門之後
[00:09:31.840 --> 00:09:34.040]  已經一國分裂為二
[00:09:34.040 --> 00:09:36.280]  北角是以色列 南角是猶大
[00:09:36.280 --> 00:09:39.720]  所以我們如果嚴謹地看這個寓言的時候
[00:09:39.720 --> 00:09:43.120]  我們看到所羅門王時代的應驗
[00:09:43.120 --> 00:09:46.000]  並不是一個最終極的應驗
[00:09:46.000 --> 00:09:48.320]  所以在神學的論點當中
[00:09:48.320 --> 00:09:52.560]  有一個觀點叫做「雙重性的應驗」
[00:09:52.560 --> 00:09:57.080]  即是說所羅門王的確應驗了那個寓言
[00:09:57.080 --> 00:10:00.120]  不過真正去到最終的寓言
[00:10:00.120 --> 00:10:01.320]  去到「直到永遠」
[00:10:01.320 --> 00:10:03.000]  就是去到耶穌基督的身上
[00:10:03.000 --> 00:10:05.880]  因為耶穌基督來到這個世界上
[00:10:05.880 --> 00:10:08.200]  祂建立了一個神的國
[00:10:08.200 --> 00:10:10.520]  耶穌基督也是大衛的後裔
[00:10:10.520 --> 00:10:13.360]  但是神的國是「直到永遠」
[00:10:13.360 --> 00:10:15.200]  同樣神的殿
[00:10:15.200 --> 00:10:16.640]  耶穌基督是神的殿
[00:10:16.640 --> 00:10:19.720]  祂說我的殿三天之後會重建
[00:10:19.720 --> 00:10:23.320]  以致到耶穌基督這個殿是「直到永遠」
[00:10:23.320 --> 00:10:27.080]  將來在新天新地我們會見到這個殿
[00:10:27.080 --> 00:10:32.000]  所以真正的應驗是在耶穌的身上
[00:10:32.000 --> 00:10:33.840]  這些是神學觀
[00:10:33.840 --> 00:10:36.000]  但是當我自己看回這三張聖經的時候
[00:10:36.000 --> 00:10:39.280]  我發現原來有三樣東西是神所喜悅
[00:10:39.280 --> 00:10:42.000]  而這三樣東西也是同福過去這十幾年
[00:10:42.000 --> 00:10:43.480]  是有做的這三樣東西
[00:10:43.480 --> 00:10:45.400]  第一樣就是
[00:10:45.400 --> 00:10:50.480]  原來神喜悅教會是看重聖經的教導
[00:10:50.480 --> 00:10:52.320]  是看重聖經的教導
[00:10:52.320 --> 00:10:53.920]  同福是一間什麼教會呢?
[00:10:53.920 --> 00:10:56.560]  我經常都說同福是一間「The Word and Power Church」
[00:10:56.560 --> 00:10:57.760]  是有神的話
[00:10:57.760 --> 00:11:00.000]  也是有神的能力的教會
[00:11:00.000 --> 00:11:03.280]  同福是願意將神的話語
[00:11:03.280 --> 00:11:06.360]  是有系統的去教導弟兄姊妹
[00:11:06.360 --> 00:11:08.960]  如果看回這段經文
[00:11:08.960 --> 00:11:10.320]  我們看到「約貴」
[00:11:10.320 --> 00:11:12.520]  「約貴」代表神的同在
[00:11:12.520 --> 00:11:14.320]  「約貴」代表神的帶領
[00:11:14.320 --> 00:11:18.560]  所以當這個「約貴」放在致聖所的時候
[00:11:18.560 --> 00:11:20.200]  我們發覺這個「約貴」裡面
[00:11:20.200 --> 00:11:21.400]  是放了三樣東西
[00:11:21.400 --> 00:11:22.680]  我們傳統的觀點
[00:11:22.680 --> 00:11:24.400]  我們都知道的
[00:11:24.400 --> 00:11:25.160]  有三樣東西
[00:11:25.160 --> 00:11:27.120]  就是阿倫發了牙的像
[00:11:27.120 --> 00:11:28.880]  第二就是一貫的猛牙
[00:11:28.880 --> 00:11:30.640]  而第三就是十戒
[00:11:30.640 --> 00:11:32.440]  就放在了「約貴」裡面
[00:11:32.440 --> 00:11:34.040]  這個是我們的觀點
[00:11:34.040 --> 00:11:38.640]  你去任何地方買一個「約貴」的模型
[00:11:38.640 --> 00:11:40.480]  你都發覺裡面有這三樣東西
[00:11:40.480 --> 00:11:42.400]  去到希伯來書都有說的
[00:11:42.400 --> 00:11:44.040]  「約貴」裡面有這三樣東西
[00:11:44.040 --> 00:11:47.800]  但去到列代之下第五章第十節的時候
[00:11:47.800 --> 00:11:49.000]  我們忽然間發覺
[00:11:49.000 --> 00:11:49.760]  很有趣
[00:11:49.760 --> 00:11:50.720]  第十節那裡說
[00:11:50.720 --> 00:11:54.360]  「約貴裡唯有兩塊石板」
[00:11:54.360 --> 00:11:56.320]  「就是以色列人出埃及後」
[00:11:56.320 --> 00:11:58.280]  「耶和華與他們納約的時候」
[00:11:58.280 --> 00:12:01.000]  「摩西在荷葉山所放的」
[00:12:01.000 --> 00:12:04.040]  「除此以外並無別物」
[00:12:04.040 --> 00:12:05.040]  很有趣
[00:12:05.040 --> 00:12:07.000]  去到真的將這個「約貴」
[00:12:07.000 --> 00:12:09.080]  放在這個聖殿裡面的時候
[00:12:09.080 --> 00:12:10.520]  忽然間有句這樣的聖經
[00:12:10.520 --> 00:12:12.080]  就說在這個「約貴」當中
[00:12:12.080 --> 00:12:14.080]  「只有兩塊石板」
[00:12:14.080 --> 00:12:17.920]  當然今天我不會有時間跟大家去解釋
[00:12:17.920 --> 00:12:19.960]  究竟這裡為什麼會這樣說
[00:12:19.960 --> 00:12:21.800]  有不同的經家有不同的解釋
[00:12:21.800 --> 00:12:24.200]  不過我要強調的
[00:12:24.200 --> 00:12:26.960]  甚至所有門王獻殿的時候
[00:12:26.960 --> 00:12:28.000]  他都很強調
[00:12:28.000 --> 00:12:30.560]  他說任何的以後的皇帝
[00:12:30.560 --> 00:12:32.760]  他們個個都能夠做皇帝
[00:12:32.760 --> 00:12:37.760]  是因為他們遵守耶和華的律例和典章
[00:12:37.760 --> 00:12:42.160]  所以作為一個上帝揀選的皇帝
[00:12:42.160 --> 00:12:47.360]  他都要遵守上帝的律法
[00:12:47.360 --> 00:12:49.040]  十誡對今天來說
[00:12:49.040 --> 00:12:52.000]  我相信是一個神的話語
[00:12:52.000 --> 00:12:53.120]  用今天教會來說
[00:12:53.120 --> 00:12:57.440]  我們是看到「約貴」是有神的說話
[00:12:57.440 --> 00:12:58.960]  是體寵神的說話
[00:12:58.960 --> 00:13:00.040]  所以我們同福
[00:13:00.040 --> 00:13:01.720]  我們不單止我們港台
[00:13:01.720 --> 00:13:03.400]  我們很希望每個同宮
[00:13:03.400 --> 00:13:05.280]  是預備一篇好的講章
[00:13:05.280 --> 00:13:10.040]  一篇很精彩的按著正義分解真理的一篇講章
[00:13:10.040 --> 00:13:11.520]  而同樣我們教會學校
[00:13:11.520 --> 00:13:13.560]  我們會和明道社合辦一些課程
[00:13:13.560 --> 00:13:16.840]  甚至我們有自己的同福聖經學院
[00:13:16.840 --> 00:13:18.960]  我們希望在不同的對象
[00:13:18.960 --> 00:13:20.600]  不同的需要的弟兄姊妹
[00:13:20.600 --> 00:13:22.080]  可以在不同的階段
[00:13:22.080 --> 00:13:25.880]  可以在當中能夠有系統的讀完聖經
[00:13:25.880 --> 00:13:28.320]  而同樣我們每一天有親父時刻
[00:13:28.320 --> 00:13:30.240]  我們的APP為什麼放在親父時刻
[00:13:30.240 --> 00:13:31.880]  其實是放了很多錢進去的
[00:13:31.880 --> 00:13:33.760]  原因就是因為我們覺得
[00:13:33.760 --> 00:13:37.480]  神的話語每一天對我們的幫助是很重要
[00:13:37.480 --> 00:13:38.800]  這兩天加泰太書
[00:13:38.800 --> 00:13:40.280]  我們看到保羅就說
[00:13:40.280 --> 00:13:42.120]  今天我們要傳福音
[00:13:42.120 --> 00:13:43.200]  是要正確的福音
[00:13:43.200 --> 00:13:44.920]  我們不是傳別的福音
[00:13:44.920 --> 00:13:46.400]  我們要傳什麼福音呢
[00:13:46.400 --> 00:13:47.760]  甚至保羅都說
[00:13:47.760 --> 00:13:49.560]  喂 彼得彼得
[00:13:49.560 --> 00:13:51.800]  就算強於你一個彼得
[00:13:51.800 --> 00:13:53.120]  就算你做錯事
[00:13:53.120 --> 00:13:54.240]  只要你違背聖經
[00:13:54.240 --> 00:13:55.040]  你虛偽
[00:13:55.040 --> 00:13:57.800]  我都有資格來告訴你彼得
[00:13:57.800 --> 00:13:59.240]  聖經就是這麼有趣
[00:13:59.240 --> 00:14:01.680]  上帝要我們紮根在神的話語那邊
[00:14:01.680 --> 00:14:05.480]  上帝要我們好好地去看重神的話
[00:14:05.480 --> 00:14:06.920]  同福過去十多年
[00:14:06.920 --> 00:14:09.200]  我深信我們是看重神的話
[00:14:09.200 --> 00:14:10.640]  我們會講十誡
[00:14:10.640 --> 00:14:12.800]  我們很希望我們能夠遵守十誡
[00:14:12.800 --> 00:14:14.480]  我希望我們過聖經的生活
[00:14:14.480 --> 00:14:18.200]  縱然今天我們看到有牧者犯了姦淫的罪
[00:14:18.200 --> 00:14:20.520]  我們有牧者犯了不同的罪
[00:14:20.520 --> 00:14:21.560]  但是另一方面
[00:14:21.560 --> 00:14:25.560]  這些新聞是對我們作為牧者
[00:14:25.560 --> 00:14:26.800]  作為弟兄姊妹
[00:14:26.800 --> 00:14:28.120]  作為基督徒
[00:14:28.120 --> 00:14:29.920]  是一個很大的警醒
[00:14:29.920 --> 00:14:31.880]  因為作為基督徒 作為牧者
[00:14:31.880 --> 00:14:36.040]  不代表我們沒有任何的試探
[00:14:36.040 --> 00:14:37.200]  我們有試探
[00:14:37.200 --> 00:14:39.520]  不過我們靠著神的話
[00:14:39.520 --> 00:14:42.280]  來抵擋試探
[00:14:42.280 --> 00:14:45.200]  耶穌基督抵擋試探
[00:14:45.200 --> 00:14:46.440]  都是用神的話
[00:14:46.440 --> 00:14:47.720]  大家記不記得
[00:14:47.720 --> 00:14:48.920]  三次的試探
[00:14:48.920 --> 00:14:50.640]  耶穌都是用神的話
[00:14:50.640 --> 00:14:53.000]  來抵擋撒旦的試探
[00:14:53.000 --> 00:14:55.000]  所以神的話我們很重要
[00:14:55.000 --> 00:14:57.080]  同福是看重神的話
[00:14:57.080 --> 00:15:00.600]  上帝喜悅我們是看重神的話
[00:15:00.600 --> 00:15:02.800]  第二 我覺得很重要的就是
[00:15:02.800 --> 00:15:06.360]  同福是一班願意同心敬拜
[00:15:06.360 --> 00:15:09.840]  和很專注的一班弟兄姊妹
[00:15:09.840 --> 00:15:12.560]  我們教導弟兄姊妹要敬拜
[00:15:12.560 --> 00:15:15.000]  我們教導弟兄姊妹要專注
[00:15:15.000 --> 00:15:19.080]  我們看回第五章第十三節 很有趣的
[00:15:19.080 --> 00:15:19.840]  那裡說
[00:15:19.840 --> 00:15:25.680]  「吹號的 歌唱的 都一起發聲 聲合為一」
[00:15:25.680 --> 00:15:26.640]  很有趣
[00:15:26.640 --> 00:15:30.080]  「我被這四個字 聲合為一」
[00:15:30.080 --> 00:15:31.320]  有很深的感動
[00:15:31.320 --> 00:15:32.560]  他說這一班祭師
[00:15:32.560 --> 00:15:33.440]  這一班裡面的人
[00:15:33.440 --> 00:15:34.760]  一大班人走在一起
[00:15:34.760 --> 00:15:36.480]  他們一起唱歌 一起彈琴
[00:15:36.480 --> 00:15:38.080]  一起吹號 一起敲筆
[00:15:38.080 --> 00:15:39.760]  但是他們整個聲音
[00:15:39.760 --> 00:15:42.480]  是很協調 很和諧的
[00:15:42.480 --> 00:15:43.680]  去到一個地步他們說
[00:15:43.680 --> 00:15:45.720]  他們要讚美耶和華本位善
