
[00:00:00.000 --> 00:00:06.420]  好,各位弟兄姊妹,早晨,早晨,昨晚是晚課,今天是早課
[00:02:34.280 --> 00:02:38.880]  又或者我們在會計部,說你的數字可否做得更好看
[00:02:38.880 --> 00:02:41.680]  更好看,不知道大家明不明白是甚麼意思
[00:02:41.680 --> 00:02:47.080]  在這個時候,你會有掙扎,究竟我們要誠實,還是要補飯碗
[00:02:47.080 --> 00:02:53.380]  我們要隨波逐流,還是要逆流而上,信仰堅持
[00:02:53.380 --> 00:02:56.780]  在這個世界裏面,我們鼓吹要增值,要達到KPI
[00:02:56.780 --> 00:03:01.580]  我們要跟AI競賽,我們要高效能,我們要賺錢,要發展
[00:03:01.580 --> 00:03:04.380]  但是聖經提醒我們
[00:03:04.380 --> 00:03:08.280]  真智慧不是在這個世界裏面找到
[00:03:08.280 --> 00:03:11.280]  而是來自敬畏神
[00:03:11.280 --> 00:03:13.680]  我們如何才能在逆流當中
[00:03:13.680 --> 00:03:19.480]  以智慧作主的門徒,活出與眾不同的人生
[00:03:19.480 --> 00:03:24.180]  今日我們就在《箴言》裏面,去找上帝的真智慧
[00:03:24.180 --> 00:03:28.380]  找到屬天的智慧,成為逆流的智慧門徒
[00:03:28.380 --> 00:03:30.080]  我們同心禱告
[00:03:30.080 --> 00:03:31.780]  自彼有天父,我們仰望你
[00:03:31.780 --> 00:03:35.180]  求聖靈開我們的心,打開我們的耳朵
[00:03:35.180 --> 00:03:38.880]  以致我們能夠去聆聽的是主祢的說話
[00:03:38.880 --> 00:03:42.580]  求主祢讓我們用心去領受之後
[00:03:42.580 --> 00:03:46.780]  能夠用手、用腳、用行動去活出來
[00:03:46.780 --> 00:03:49.380]  成為一個聽到而行不到的人
[00:03:49.380 --> 00:03:52.380]  我又願我自己成為流通的管子
[00:03:52.380 --> 00:03:54.580]  按照正義分解真理的道
[00:03:54.580 --> 00:03:57.380]  將上帝裏面的《箴言》智慧
[00:03:57.380 --> 00:03:59.580]  跟我們的弟兄姊妹一起去宣講
[00:03:59.580 --> 00:04:01.680]  一起去學習,一起去領受
[00:04:01.680 --> 00:04:04.180]  一起去活出你的真道
[00:04:04.180 --> 00:04:08.380]  祈禱交託,奉耶穌基督名求,阿們
[00:04:08.380 --> 00:04:11.380]  其他一點,我們以敬威神為本
[00:04:11.380 --> 00:04:13.880]  獲得屬天的智慧在這個角度去看
[00:04:13.880 --> 00:04:16.880]  我們看《箴言》的三章五節、七節
[00:04:16.880 --> 00:04:20.680]  未看之前,可能我們在平時的講頭裏面
[00:04:20.680 --> 00:04:24.280]  比較少講《箴言》的
[00:04:24.280 --> 00:04:28.380]  這個其實我也是想生命之道學回來的
[00:04:28.380 --> 00:04:31.380]  《箴言》是來自《師哥智慧書》
[00:04:31.380 --> 00:04:33.180]  如果大家知道《師哥智慧書》有
[00:04:33.180 --> 00:04:36.180]  《約伯記》、《詩篇》、《箴言》
[00:04:36.180 --> 00:04:38.480]  《全道書》、《雅歌》
[00:04:38.480 --> 00:04:42.080]  而其中《箴言》、《約伯記》、《全道書》
[00:04:42.080 --> 00:04:44.980]  在《釋經》中是這樣看的
[00:04:44.980 --> 00:04:48.180]  《箴言》就好像是講一些正常的人生
[00:04:48.180 --> 00:04:50.180]  而《約伯記》是講一個什麼?
[00:04:50.180 --> 00:04:54.180]  反常的人生,做好人的都會受苦的
[00:04:54.180 --> 00:04:57.180]  而《全道書》在所羅門的角度就是
[00:04:57.180 --> 00:05:00.980]  日光之下無新事,是一個無常的人生
[00:05:00.980 --> 00:05:03.980]  而《箴言》就是講我們很道地的事情
[00:05:03.980 --> 00:05:08.180]  我們平時讀的《創世紀》、《摩西五經》等等
[00:05:08.180 --> 00:05:13.180]  的《律法書》或者《先知書》、《爾賽亞》、《耶利米》等等
[00:05:13.180 --> 00:05:16.680]  就是從上而下的啟示
[00:05:16.680 --> 00:05:18.980]  但是今天我們看的《箴言智慧文學》
[00:05:18.980 --> 00:05:20.980]  就是由下而上
[00:05:20.980 --> 00:05:25.380]  給我們看到從大自然的創造的秩序觀察
[00:05:25.380 --> 00:05:29.780]  從人際間之間的生活觀察裡面
[00:05:29.780 --> 00:05:32.780]  去帶出敬畏神的生命
[00:05:32.780 --> 00:05:34.280]  大家從這個向導
[00:05:34.280 --> 00:05:36.280]  你會看到《箴言》講的說話
[00:05:36.280 --> 00:05:37.980]  真的很倒肉、很活該
[00:05:37.980 --> 00:05:40.980]  而且好像是跟我們息息相關的
[00:05:40.980 --> 00:05:44.480]  回到今天的《箴言》三章五節七節
[00:05:44.480 --> 00:05:48.180]  「你要專心養賴耶和華,不可依靠自己的聰明」
[00:05:48.180 --> 00:05:49.180]  我們經常都說
[00:05:49.180 --> 00:05:51.180]  在這個世界社會裡面
[00:05:51.180 --> 00:05:53.180]  你要靠自己的
[00:05:53.180 --> 00:05:55.680]  要有多點人生的經驗
[00:05:55.680 --> 00:05:57.480]  以及要靠多點人物
[00:05:57.480 --> 00:05:59.280]  否則你會吃虧的
[00:05:59.280 --> 00:05:59.980]  沒錯
[00:05:59.980 --> 00:06:01.680]  我們有時候都要理性
[00:06:01.680 --> 00:06:03.380]  都要經驗、都要專業
[00:06:03.380 --> 00:06:05.380]  這些通通都很重要
[00:06:05.380 --> 00:06:06.480]  但是更加重要的
[00:06:06.480 --> 00:06:08.080]  在《聖經》提醒我們的是什麼?
[00:06:08.080 --> 00:06:10.780]  專心養賴耶和華
[00:06:10.780 --> 00:06:12.680]  專心養賴是什麼意思呢?
[00:06:12.680 --> 00:06:14.680]  專心養賴的意思就是說
[00:06:14.680 --> 00:06:17.280]  不是一時三刻有事才穩神
[00:06:17.280 --> 00:06:18.780]  有事終無厭
[00:06:18.780 --> 00:06:20.180]  無事就怎樣?
[00:06:20.180 --> 00:06:21.480]  夏盈春
[00:06:21.480 --> 00:06:22.980]  我們不是有事才求神
[00:06:22.980 --> 00:06:25.280]  而是我們傳言的信靠
[00:06:25.280 --> 00:06:26.480]  一心的依賴
[00:06:26.480 --> 00:06:28.180]  無論在任何情況底下
[00:06:28.180 --> 00:06:32.180]  我們都以上帝為我們優先的標準
[00:06:32.180 --> 00:06:37.080]  讓我們一切決定都讓神去參與
[00:06:37.080 --> 00:06:39.780]  而另一邊提醒我們的是不可什麼?
[00:06:39.780 --> 00:06:43.480]  不可依靠自己的聰明
[00:06:43.480 --> 00:06:44.680]  自己的聰明
[00:06:44.680 --> 00:06:49.080]  就是說人的盤算、經驗、直覺
[00:06:49.080 --> 00:06:50.480]  上帝不是叫我們執言
[00:06:50.480 --> 00:06:51.980]  叫我們不要用腦
[00:06:51.980 --> 00:06:53.880]  不要靠自己的理性
[00:06:53.880 --> 00:06:54.680]  停用所有東西
[00:06:54.680 --> 00:06:55.780]  不是這個意思
[00:06:55.780 --> 00:06:59.280]  但有時我們可能會
[00:06:59.280 --> 00:07:02.580]  靠自己多過靠上帝
[00:07:02.580 --> 00:07:04.580]  或者我們覺得自己很有把握
[00:07:04.580 --> 00:07:06.380]  對這件事很有經驗
[00:07:06.380 --> 00:07:08.180]  用自己的方法去做
[00:07:08.180 --> 00:07:10.680]  反而就碰壁
[00:07:10.680 --> 00:07:12.480]  做錯了決定
[00:07:12.480 --> 00:07:14.480]  我們以為自己有小聰明
[00:07:14.480 --> 00:07:15.780]  我們就走一條捷徑
[00:07:15.780 --> 00:07:17.480]  以為可以快一點
[00:07:17.480 --> 00:07:20.080]  但是他沒有了危機感
[00:07:20.080 --> 00:07:21.580]  忽視了風險
[00:07:21.580 --> 00:07:24.180]  聰明反被聰明
[00:07:24.180 --> 00:07:25.980]  雖然我沒有問誰
[00:07:25.980 --> 00:07:28.680]  不過相信他也給了我這個例子
[00:07:28.680 --> 00:07:30.380]  突然間失效了
[00:07:30.380 --> 00:07:31.480]  很奇怪
[00:07:31.480 --> 00:07:33.380]  陳忍微牧師
[00:07:33.380 --> 00:07:34.780]  相信他也給了我公開
[00:07:34.780 --> 00:07:36.980]  因為他也公開了在他的YouTube頻道
[00:07:36.980 --> 00:07:39.980]  說他受騙的經驗
[00:07:39.980 --> 00:07:42.180]  聽完之後我真的覺得
[00:07:42.180 --> 00:07:46.180]  陳忍微牧師聰明一世
[00:07:46.180 --> 00:07:47.680]  不說下一句了
[00:07:47.680 --> 00:07:48.980]  我認識他
[00:07:48.980 --> 00:07:50.880]  說得很聰明
[00:07:50.880 --> 00:07:53.380]  很有牧養經驗
[00:07:53.380 --> 00:07:55.080]  有些語文也好
[00:07:55.080 --> 00:07:56.980]  叫他經常翻譯
[00:07:56.980 --> 00:07:58.080]  有一次他說
[00:07:58.080 --> 00:07:59.580]  你知道很多人仰慕他
[00:07:59.580 --> 00:08:02.380]  想加他在Facebook
[00:08:02.380 --> 00:08:04.280]  他也調查過這個人
[00:08:04.280 --> 00:08:05.180]  搜尋過這個人
[00:08:05.180 --> 00:08:06.580]  應該是安全的
[00:08:06.580 --> 00:08:07.380]  搜尋
[00:08:07.380 --> 00:08:08.480]  加了他之後
[00:08:08.480 --> 00:08:11.180]  突然間整個電腦畫面變成藍色畫面
[00:08:11.180 --> 00:08:12.180]  然後出了一個
[00:08:12.180 --> 00:08:15.380]  Microsoft的Logo字眼說
[00:08:15.380 --> 00:08:18.280]  現在你的電腦已經中了
[00:08:18.280 --> 00:08:19.580]  黑客的入侵
[00:08:19.580 --> 00:08:20.280]  不過不用怕
[00:08:20.280 --> 00:08:22.080]  我們有24小元的專員
[00:08:22.080 --> 00:08:24.080]  會幫你去解鎖
[00:08:24.080 --> 00:08:25.680]  你知道跟著這個方法
[00:08:25.680 --> 00:08:27.480]  有問題可以打電話
[00:08:27.480 --> 00:08:29.380]  或者聯絡我們的職員
[00:08:29.380 --> 00:08:31.180]  你就可以解鎖了
[00:08:31.180 --> 00:08:33.780]  陳牧師突然間也有點害怕
[00:08:33.780 --> 00:08:35.480]  半夜三更遇到這個情況
[00:08:35.480 --> 00:08:37.280]  他就試試聯絡
[00:08:37.280 --> 00:08:38.580]  試試也無妨
[00:08:38.580 --> 00:08:41.080]  真的有人用流利的英語跟他解答
[00:08:41.080 --> 00:08:44.180]  然後他看到電腦由輕著機
[00:08:44.180 --> 00:08:45.380]  解不了鎖
[00:08:45.380 --> 00:08:46.680]  就慢慢可以工作
[00:08:46.680 --> 00:08:48.880]  大部分的問題都可以開始解決了
[00:08:48.880 --> 00:08:49.780]  他也覺得
[00:08:49.780 --> 00:08:51.680]  這個專員真的很好服務
[00:08:51.680 --> 00:08:53.380]  以及很能幫助他
[00:08:53.380 --> 00:08:54.780]  然後這個專員再說
[00:08:54.780 --> 00:08:58.080]  我們看到這個時間已經這麼長
[00:08:58.080 --> 00:08:59.680]  有可能你裡面電腦的資料
[00:08:59.680 --> 00:09:01.080]  已經被人偷竊了
[00:09:01.080 --> 00:09:05.280]  現在我們幫你轉介到國際刑警
[00:09:05.280 --> 00:09:06.380]  可能你有一些資料
[00:09:06.380 --> 00:09:09.280]  已經被盜竊到其他用途
[00:09:09.280 --> 00:09:09.980]  你不用怕
[00:09:09.980 --> 00:09:11.780]  你只要繼續聯絡國際刑警
[00:09:11.780 --> 00:09:13.280]  他們會繼續幫你的
[00:09:13.280 --> 00:09:18.280]  陳牧師又真的要承擔責任
[00:09:18.280 --> 00:09:20.080]  就繼續再打他
[00:09:20.080 --> 00:09:22.480]  聊著聊著他就開始警告
[00:09:22.480 --> 00:09:25.080]  這些警察的落案資料
[00:09:25.080 --> 00:09:27.380]  不是應該在現場在警署做
[00:09:27.380 --> 00:09:29.280]  為什麼會在網上做呢
[00:09:29.280 --> 00:09:31.380]  然後他馬上醒過來之後
[00:09:31.380 --> 00:09:32.380]  就馬上關機
[00:09:32.380 --> 00:09:33.480]  不要管那麼多
[00:09:33.480 --> 00:09:34.580]  其實很多事情
[00:09:34.580 --> 00:09:36.280]  你輕了機關機之後
[00:09:36.280 --> 00:09:38.480]  都可能可以解決到的
[00:09:38.480 --> 00:09:39.680]  我想說
[00:09:39.680 --> 00:09:42.280]  不是想說陳牧師什麼
[00:09:42.280 --> 00:09:43.780]  而是有時候
[00:09:43.780 --> 00:09:44.980]  可能我們聰明一點
[00:09:44.980 --> 00:09:46.580]  反而就靠自己
[00:09:46.580 --> 00:09:47.680]  沒有靠神
[00:09:47.680 --> 00:09:48.680]  敬畏神仕
[00:09:48.680 --> 00:09:50.080]  接受祂的開端
[00:09:50.080 --> 00:09:53.080]  真的上帝的話語是好的提醒
[00:09:53.080 --> 00:09:54.580]  在《經文》再次提醒我們
[00:09:54.580 --> 00:09:56.280]  我的時間關係我不讀這裡
[00:09:56.280 --> 00:09:57.480]  不過大家看都知道
[00:09:57.480 --> 00:09:59.880]  針言都不斷提醒我們要敬畏耶和華
[00:09:59.880 --> 00:10:01.880]  我想說另外一個聖經的例子
[00:10:01.880 --> 00:10:02.680]  彈爾里
[00:10:02.680 --> 00:10:04.680]  大家都很熟悉的人物
[00:10:04.680 --> 00:10:08.180]  他在巴比倫呼魯
[00:10:08.180 --> 00:10:10.380]  佔領了以色列的時代
[00:10:10.380 --> 00:10:12.680]  以色列是奴隸
[00:10:12.680 --> 00:10:15.380]  但彈爾里他一直可以上位
[00:10:15.380 --> 00:10:16.480]  但是彈爾里
[00:10:16.480 --> 00:10:18.580]  他面對很多信仰上的挑戰
[00:10:18.580 --> 00:10:20.580]  譬如要吃黃的餐
[00:10:20.580 --> 00:10:21.380]  吃黃的餐
[00:10:21.380 --> 00:10:22.080]  不知道大家有什麼意思
[00:10:22.080 --> 00:10:23.180]  黃扇
[00:10:23.180 --> 00:10:25.080]  或者要敬拜偶像
[00:10:25.080 --> 00:10:28.880]  但是彈爾里面對著整個的
[00:10:28.880 --> 00:10:31.780]  巴比倫的皇朝那些政局的風雲
[00:10:31.780 --> 00:10:34.180]  很多的朝手爭位
[00:10:34.180 --> 00:10:36.680]  但是彈爾里都能夠堅持
[00:10:36.680 --> 00:10:38.480]  他不是堅持自己的智慧
[00:10:38.480 --> 00:10:40.880]  或者老練或者計謀
[00:10:40.880 --> 00:10:42.280]  他是堅持什麼呢
[00:10:42.280 --> 00:10:45.480]  堅持每日三天的禱告
[00:10:45.480 --> 00:10:48.380]  就算有人用這東西來拉他下獅子坑
[00:10:48.380 --> 00:10:52.280]  他都是要這樣堅持禱告親近臣
[00:10:52.280 --> 00:10:55.280]  結果上帝保守他
[00:10:55.280 --> 00:10:57.080]  免除了一切的危險
[00:10:57.080 --> 00:10:59.080]  而且高升他
[00:10:59.080 --> 00:11:03.580]  成為了巴比倫皇朝的重用大臣
[00:11:03.580 --> 00:11:05.080]  所以我們見到
[00:11:05.080 --> 00:11:06.980]  我們有時在心目中
[00:11:06.980 --> 00:11:09.580]  會不會有時都太過靠自己
[00:11:09.580 --> 00:11:10.980]  無以靠臣呢
[00:11:10.980 --> 00:11:12.580]  或者有些事情緊張了
[00:11:12.580 --> 00:11:14.380]  掛慮多了
[00:11:14.380 --> 00:11:16.180]  就不懂得交托主呢
[00:11:16.180 --> 00:11:18.980]  或者我們只是在部分事情上高
[00:11:18.980 --> 00:11:19.980]  交托神
[00:11:19.980 --> 00:11:22.580]  他有沒有在一切所行的事上
[00:11:22.580 --> 00:11:25.280]  去認定交托主呢
[00:11:25.280 --> 00:11:26.980]  真言教導我們
[00:11:26.980 --> 00:11:28.680]  傳言的依靠神
[00:11:28.680 --> 00:11:30.580]  不可以靠自己聰明
[00:11:30.580 --> 00:11:32.580]  在一切事上都要認定
[00:11:32.580 --> 00:11:37.280]  我們的主我們的上帝
[00:11:37.280 --> 00:11:39.280]  接著我想跟大家看另外一段經文
[00:11:39.280 --> 00:11:40.680]  其實真言有很多的智慧
[00:11:40.680 --> 00:11:42.380]  不過不可能全部講完
[00:11:42.380 --> 00:11:47.780]  20章第5至19節有兩個段落
[00:11:47.780 --> 00:11:49.780]  第一個段落是第5至13節
[00:11:49.780 --> 00:11:50.780]  我們看看
[00:11:50.780 --> 00:11:53.280]  如何從上帝找到真智慧
[00:11:53.280 --> 00:11:55.080]  去辨識虛實
[00:11:55.080 --> 00:11:57.780]  持守正直誠信
[00:11:57.780 --> 00:11:59.280]  在第5節裡說
[00:11:59.280 --> 00:12:02.580]  人心中的酬算如同心水
[00:12:02.580 --> 00:12:05.680]  唯聰明人才能吸引出來
[00:12:05.680 --> 00:12:08.780]  這個說話是什麼意思呢
[00:12:08.780 --> 00:12:12.580]  意思是我們要動悉人的心
[00:12:12.580 --> 00:12:14.080]  有時候
[00:12:14.080 --> 00:12:17.580]  原來人的心才是最難測量的
[00:12:17.580 --> 00:12:19.780]  不要只看表面
[00:12:19.780 --> 00:12:23.080]  表面的水未必是真實的
[00:12:23.080 --> 00:12:24.480]  真正的心水
[00:12:24.480 --> 00:12:26.580]  就是指人的內心
[00:12:26.580 --> 00:12:28.380]  心思動機
[00:12:28.380 --> 00:12:30.780]  不是那麼容易能夠測透
[00:12:30.780 --> 00:12:32.180]  什麼人能夠呢
[00:12:32.180 --> 00:12:35.480]  唯有聰明人能夠吸引出來
[00:12:35.480 --> 00:12:37.280]  誰是聰明人呢
[00:12:37.280 --> 00:12:38.880]  沒有人能夠舉例
[00:12:38.880 --> 00:12:40.780]  不要自以為聰明
[00:12:40.780 --> 00:12:43.680]  但聰明人在真言裡就是
[00:12:43.680 --> 00:12:45.780]  敬畏惹禍的人
[00:12:45.780 --> 00:12:47.680]  他就能夠吸引
[00:12:47.680 --> 00:12:49.380]  即是有智慧
[00:12:49.380 --> 00:12:50.480]  有洞察力
[00:12:50.480 --> 00:12:53.580]  能夠洞察人的內心
[00:12:53.580 --> 00:12:55.980]  能夠看到真正的局面
[00:12:55.980 --> 00:12:59.380]  明白人內心的心意
[00:12:59.380 --> 00:13:01.580]  在第6至9節描述了一些
[00:13:01.580 --> 00:13:04.680]  表面說我忠信的第6節說
[00:13:04.680 --> 00:13:08.580]  但是真正誠信的人有多少呢
[00:13:08.580 --> 00:13:10.280]  我們要看到一個異人的行為
[00:13:10.280 --> 00:13:11.280]  是不是純正
[00:13:11.280 --> 00:13:13.980]  可能不只是看他的表面
[00:13:13.980 --> 00:13:15.680]  可能是他的第二代
[00:13:15.680 --> 00:13:16.980]  他的第三代
[00:13:16.980 --> 00:13:19.580]  我們才能夠看到這個真正的人是怎樣
[00:13:19.580 --> 00:13:22.680]  第5節說黃能夠審判一切
[00:13:22.680 --> 00:13:24.880]  其實在真言裡黃也暗示了
[00:13:24.880 --> 00:13:26.780]  唯有夜暮或是真正的黃
[00:13:26.780 --> 00:13:29.980]  他才能夠看到一切人內心的邪惡
[00:13:29.980 --> 00:13:31.380]  第9節說
[00:13:31.380 --> 00:13:33.380]  哪個人有一個潔淨的心
[00:13:33.380 --> 00:13:36.480]  哪個人能夠懷疑自己完全沒有罪
[00:13:36.480 --> 00:13:37.680]  如羅馬書所說
[00:13:37.680 --> 00:13:39.980]  沒有二人 連一個也沒有
[00:13:39.980 --> 00:13:41.280]  其實我們每一個人
[00:13:41.280 --> 00:13:44.680]  都不能夠說自己心裡完全的正直
[00:13:44.680 --> 00:13:45.880]  更加提醒我們
[00:13:45.880 --> 00:13:47.480]  我們要不斷反省
[00:13:47.480 --> 00:13:48.580]  不斷地醒察
[00:13:48.580 --> 00:13:49.780]  我們要謙卑
[00:13:49.780 --> 00:13:51.180]  活出忠誠
[00:13:51.180 --> 00:13:52.880]  就像我們的主餐
[00:13:52.880 --> 00:13:54.580]  我們要好好地醒察自己
[00:13:54.580 --> 00:13:55.880]  有沒有得罪上帝
[00:13:55.880 --> 00:13:56.580]  犯罪
[00:13:56.580 --> 00:13:59.180]  做了一些不喜悅的事
[00:13:59.180 --> 00:14:01.680]  所以我們怎樣才能夠看到人的真正
[00:14:01.680 --> 00:14:05.480]  不單止有些人表面說話很漂亮
[00:14:05.480 --> 00:14:07.780]  但我們不單止聽其言
[00:14:07.780 --> 00:14:10.280]  更加要觀其行
[00:14:10.280 --> 00:14:11.580]  察其果
[00:14:11.580 --> 00:14:13.680]  才能夠看到真正這個人
[00:14:13.680 --> 00:14:16.380]  是否一個忠誠的人
[00:14:16.380 --> 00:14:17.680]  而倒過來看
[00:14:17.680 --> 00:14:20.380]  我們亦都希望我們自己
[00:14:20.380 --> 00:14:22.580]  能夠做一個忠誠的人
[00:14:22.580 --> 00:14:24.380]  不只是表面的言語
[00:14:24.380 --> 00:14:27.780]  而是內心都是按照上帝的純正
[00:14:27.780 --> 00:14:29.680]  怎樣才是按照上帝的純正呢
[00:14:29.680 --> 00:14:30.880]  在第10節說
[00:14:30.880 --> 00:14:33.180]  兩樣的法碼和兩樣的依法
[00:14:33.180 --> 00:14:34.980]  都為耶和華所珍護
[00:14:34.980 --> 00:14:36.280]  不知道大家是否明白這個意思
[00:14:36.280 --> 00:14:38.380]  如果做生意的人可能會明白
[00:14:38.380 --> 00:14:43.680]  或者我們的家庭主婦就會明白
[00:14:43.680 --> 00:14:44.980]  你去街市買菜
[00:14:44.980 --> 00:14:46.980]  為什麼那個魚檔經常騙人呢
[00:14:46.980 --> 00:14:50.980]  那條魚好像不夠一斤
[00:14:50.980 --> 00:14:52.880]  騙我幾兩
[00:14:52.880 --> 00:14:54.380]  我先拿去另一個清一清
[00:14:54.380 --> 00:14:56.180]  兩個清不一樣
[00:14:56.180 --> 00:14:58.680]  你們怎樣做生意的
[00:14:58.680 --> 00:15:00.180]  不過其實很老實
[00:15:00.180 --> 00:15:03.280]  我想如果做生意的人心裏面都暗笑
[00:15:03.280 --> 00:15:05.280]  個人做生意都是這樣的
[00:15:05.280 --> 00:15:07.980]  兩個法碼兩個依法
[00:15:07.980 --> 00:15:10.780]  但這些是耶和華所珍護
[00:15:10.780 --> 00:15:12.180]  提醒我們
[00:15:12.180 --> 00:15:15.080]  今天我們在生意做職場
[00:15:15.080 --> 00:15:16.780]  或者日常行事
[00:15:16.780 --> 00:15:18.780]  我們都應該
[00:15:18.780 --> 00:15:21.480]  很多人都用不同的法則
[00:15:21.480 --> 00:15:24.380]  但是上帝要我們有一個同一個法則
[00:15:24.380 --> 00:15:28.680]  想起我自己都面對一些不公平的事情
[00:15:28.680 --> 00:15:31.280]  我現在經常都有人打電話告訴我
[00:15:31.280 --> 00:15:35.380]  你的寬頻上網快要到約了
[00:15:35.380 --> 00:15:36.380]  你們快點續期
[00:15:36.380 --> 00:15:40.080]  不續期的話就會這樣
[00:15:40.080 --> 00:15:43.280]  我們做比較的時候很有趣
[00:15:43.280 --> 00:15:45.180]  原來他們的價錢
[00:15:45.180 --> 00:15:46.280]  不是哪間公司便宜
[00:15:46.280 --> 00:15:47.280]  哪間公司貴一點
[00:15:47.280 --> 00:15:50.280]  是按你的居住地方而收費的
[00:15:50.280 --> 00:15:51.580]  有些地方便宜一點
[00:15:51.580 --> 00:15:53.380]  不知為何我家特別貴一點
[00:15:53.380 --> 00:15:56.980]  我覺得有時真的很不公平
[00:15:56.980 --> 00:15:59.480]  Anyway 回到這裏
[00:15:59.480 --> 00:16:00.480]  這句經文
[00:16:00.480 --> 00:16:03.680]  其實兩樣法碼依法在生意裏面
[00:16:03.680 --> 00:16:05.380]  也都是多次出現
[00:16:05.380 --> 00:16:06.780]  提醒了我們一件事
[00:16:06.780 --> 00:16:11.080]  第一 上帝是討厭虛假欺騙的
[00:16:11.080 --> 00:16:15.080]  祂要我們每一個人都按公平公義去行為
[00:16:15.080 --> 00:16:16.480]  無論是商業的行為
[00:16:16.480 --> 00:16:18.080]  人際關係等等
[00:16:18.080 --> 00:16:20.180]  或者金錢到言語上
[00:16:20.180 --> 00:16:23.080]  我們都要公平公正
[00:16:23.080 --> 00:16:24.780]  而第二個提醒我們
[00:16:24.780 --> 00:16:26.780]  誰是最足的審判官
[00:16:26.780 --> 00:16:28.080]  就是我們的上帝
[00:16:28.080 --> 00:16:30.180]  祂是最終的審判官
[00:16:30.180 --> 00:16:33.980]  一切的法碼都在上帝裏面的衡量
[00:16:33.980 --> 00:16:36.180]  而十二 十三次提醒我們什麼呢
[00:16:36.180 --> 00:16:38.780]  能聽的耳 能看的眼
[00:16:38.780 --> 00:16:40.880]  耳者都是堯華所做
[00:16:40.880 --> 00:16:43.980]  我們要用上帝給我們的耳
[00:16:43.980 --> 00:16:45.580]  上帝給我們的眼
[00:16:45.580 --> 00:16:47.380]  才能夠真正地分辨
[00:16:47.380 --> 00:16:50.080]  哪樣東西是真 哪樣東西是假
[00:16:50.080 --> 00:16:51.580]  同樣都提醒我們
[00:16:51.580 --> 00:16:53.680]  要用上帝的耳和眼
[00:16:53.680 --> 00:16:58.580]  去看清楚分辨 辨識
[00:16:58.580 --> 00:17:02.480]  以及上帝是最終的公平標準的準則
[00:17:02.480 --> 00:17:05.980]  不是要按人的習慣
[00:17:05.980 --> 00:17:07.080]  在現代職場
[00:17:07.080 --> 00:17:11.580]  同樣我們都要面對許多虛假和真實
