
[00:00:00.000 --> 00:00:03.000]  菲律賓書第三章
[00:03:17.000 --> 00:03:19.000]  你覺得重要嗎
[00:03:19.000 --> 00:03:24.000]  準時參加崇拜你覺得重要嗎
[00:03:24.000 --> 00:03:26.000]  聲音蠻小的
[00:03:26.000 --> 00:03:28.000]  重要嗎
[00:03:28.000 --> 00:03:38.000]  跟你旁邊說以後要準時
[00:03:38.000 --> 00:03:41.000]  丘子貝 真的
[00:03:41.000 --> 00:03:44.000]  人家不會再問你講多少
[00:03:44.000 --> 00:03:47.000]  人家看你實際做的如何
[00:03:47.000 --> 00:03:49.000]  你的兒女看的
[00:03:49.000 --> 00:03:51.000]  他不是聽你講多少
[00:03:51.000 --> 00:03:55.000]  他看的是你到底是怎麼樣做出來的
[00:03:55.000 --> 00:03:56.000]  是嗎
[00:03:56.000 --> 00:03:59.000]  如果你的兒女看見你
[00:03:59.000 --> 00:04:01.000]  他從小看見這個爸爸這個媽媽
[00:04:01.000 --> 00:04:04.000]  他就是這樣子的愛主敬前
[00:04:04.000 --> 00:04:05.000]  他表裡一致
[00:04:05.000 --> 00:04:09.000]  他在家裡面跟在教會是一個樣
[00:04:09.000 --> 00:04:15.000]  我告訴你 你的家庭教育成功了
[00:04:15.000 --> 00:04:21.000]  你講再多都不如你把它行出來
[00:04:21.000 --> 00:04:24.000]  這個就是價值觀
[00:04:24.000 --> 00:04:26.000]  價值觀不是只是一個知識
[00:04:26.000 --> 00:04:29.000]  價值觀是你覺得那個是很重要
[00:04:29.000 --> 00:04:32.000]  所以你會把它當作是 first priority
[00:04:32.000 --> 00:04:35.000]  什麼是你人生最重要的事情呢
[00:04:35.000 --> 00:04:37.000]  在這麼多的選項當中
[00:04:37.000 --> 00:04:40.000]  什麼是你的人生最重要事情呢
[00:04:40.000 --> 00:04:43.000]  這個是今天我們要仔細思想的問題
[00:04:43.000 --> 00:04:45.000]  保羅在這裡提到
[00:04:45.000 --> 00:04:49.000]  他說我先前以為與我有益的
[00:04:49.000 --> 00:04:53.000]  我現在因基督都當作有損的
[00:04:53.000 --> 00:04:58.000]  所以他這邊講到先前跟現在
[00:04:58.000 --> 00:05:01.000]  換句話說就是過去他信主前
[00:05:01.000 --> 00:05:03.000]  跟他信主之後
[00:05:03.000 --> 00:05:08.000]  他的生命的改變
[00:05:08.000 --> 00:05:10.000]  他過去是什麼樣
[00:05:10.000 --> 00:05:12.000]  他過去覺得有益
[00:05:12.000 --> 00:05:16.000]  他今天覺得有損
[00:05:16.000 --> 00:05:18.000]  親愛的公子們
[00:05:18.000 --> 00:05:20.000]  這是一個價值觀的轉變
[00:05:20.000 --> 00:05:25.000]  過去我喜歡唱流行歌
[00:05:25.000 --> 00:05:29.000]  我覺得唱流行歌真好
[00:05:29.000 --> 00:05:36.000]  但是今天我喜歡唱詩歌
[00:05:36.000 --> 00:05:40.000]  好像很多人還在思想
[00:05:40.000 --> 00:05:46.000]  我過去覺得追韓劇真好
[00:05:46.000 --> 00:05:52.000]  現在你們都追什麼劇
[00:05:52.000 --> 00:05:54.000]  但是我現在覺得怎麼樣
[00:05:54.000 --> 00:05:58.000]  讀聖經多好
[00:05:58.000 --> 00:06:00.000]  這是一個價值觀的轉變
[00:06:00.000 --> 00:06:05.000]  過去覺得有益的今天覺得有損
[00:06:05.000 --> 00:06:07.000]  保羅信了主之後
[00:06:07.000 --> 00:06:09.000]  他的整個價值觀被改變
[00:06:09.000 --> 00:06:13.000]  一個人信了主之後價值觀會改變的
[00:06:13.000 --> 00:06:15.000]  當然我這樣講的意思不是說
[00:06:15.000 --> 00:06:18.000]  一個人信主之後他整個人就變成聖人了
[00:06:18.000 --> 00:06:19.000]  但是一個人信了主之後
[00:06:19.000 --> 00:06:21.000]  他的價值觀一定會改變
[00:06:21.000 --> 00:06:23.000]  沒有改變價值觀的人
[00:06:23.000 --> 00:06:27.000]  我認為他根本沒有重生得救
[00:06:27.000 --> 00:06:29.000]  了解這個意思嗎
[00:06:29.000 --> 00:06:33.000]  不可能一個生命進來之後沒改變了
[00:06:33.000 --> 00:06:35.000]  沒改變證明就是沒有什麼
[00:06:35.000 --> 00:06:37.000]  沒有生命進來
[00:06:37.000 --> 00:06:41.000]  這就是為什麼耶穌一再強調重生的重要
[00:06:41.000 --> 00:06:43.000]  不是洗一次
[00:06:43.000 --> 00:06:45.000]  不是湊洗一下行事上面
[00:06:45.000 --> 00:06:47.000]  不是 是怎麼樣
[00:06:47.000 --> 00:06:49.000]  是真正的相信
[00:06:49.000 --> 00:06:52.000]  以至於他經歷這個生命的進來
[00:06:52.000 --> 00:06:56.000]  他經歷生命的改變
[00:06:56.000 --> 00:07:01.000]  我記得以前我們學工程的
[00:07:01.000 --> 00:07:04.000]  讀過一個叫做價值工程
[00:07:04.000 --> 00:07:07.000]  什麼叫價值工程呢
[00:07:07.000 --> 00:07:13.000]  價值工程也可以說是價值分析
[00:07:13.000 --> 00:07:17.000]  意思就是說他以這個產品的
[00:07:17.000 --> 00:07:21.000]  功能分析來作為核心
[00:07:21.000 --> 00:07:26.000]  為了提高他的產品的價值作為他的目的
[00:07:26.000 --> 00:07:29.000]  想想看一個iPhone的
[00:07:29.000 --> 00:07:33.000]  本身的這些材料值多少錢
[00:07:33.000 --> 00:07:36.000]  你們當中有沒有做這行業的
[00:07:36.000 --> 00:07:39.000]  一部新的iPhone現在幾了
[00:07:39.000 --> 00:07:40.000]  十六
[00:07:40.000 --> 00:07:45.000]  請問一部新的iPhone十六多少錢
[00:07:45.000 --> 00:07:48.000]  一千啊
[00:07:48.000 --> 00:07:51.000]  才一千塊
[00:07:51.000 --> 00:07:52.000]  不是 我的印象中
[00:07:52.000 --> 00:07:56.000]  好像他always都是一千塊嘛
[00:07:56.000 --> 00:07:59.000]  一千塊
[00:07:59.000 --> 00:08:00.000]  親愛的公子們
[00:08:00.000 --> 00:08:03.000]  他可能整個的材料把它組合在一起
[00:08:03.000 --> 00:08:07.000]  根本不要一千塊對不對
[00:08:07.000 --> 00:08:10.000]  但是怎麼樣子讓這些的材料
[00:08:10.000 --> 00:08:11.000]  讓他的產能
[00:08:11.000 --> 00:08:14.000]  讓他的價值能夠被提高
[00:08:14.000 --> 00:08:17.000]  這就是價值工程
[00:08:17.000 --> 00:08:19.000]  親愛的公子們
[00:08:19.000 --> 00:08:22.000]  今天在我們整個的一個
[00:08:22.000 --> 00:08:24.000]  信主的過程當中
[00:08:24.000 --> 00:08:28.000]  上帝就是要再做這樣子的一個價值的
[00:08:28.000 --> 00:08:30.000]  怎麼樣子把它來改變
[00:08:30.000 --> 00:08:33.000]  把我們的價值觀怎麼樣子來改變
[00:08:33.000 --> 00:08:35.000]  把我們過去覺得有益的
[00:08:35.000 --> 00:08:37.000]  今天我們覺得有損
[00:08:37.000 --> 00:08:39.000]  保羅不僅講了過去有益的
[00:08:39.000 --> 00:08:40.000]  把它覺得有損
[00:08:40.000 --> 00:08:41.000]  他這裡說
[00:08:41.000 --> 00:08:43.000]  他說當作有損
[00:08:43.000 --> 00:08:46.000]  這個當作就是把它看作
[00:08:46.000 --> 00:08:55.000]  把它算作是有損的
[00:08:55.000 --> 00:08:58.000]  這個原文是完成式
[00:08:58.000 --> 00:09:01.000]  表明一件事情
[00:09:01.000 --> 00:09:06.000]  保羅已經把它當作了
[00:09:06.000 --> 00:09:07.000]  從過去
[00:09:07.000 --> 00:09:10.000]  從信主一直到現在
[00:09:10.000 --> 00:09:14.000]  他一直的一直的不斷的怎麼樣
[00:09:14.000 --> 00:09:17.000]  他把這一個過去有益的
[00:09:17.000 --> 00:09:20.000]  現在看作有損的
[00:09:20.000 --> 00:09:23.000]  所以信耶穌絕對不是一天的事情
[00:09:23.000 --> 00:09:28.000]  信耶穌是一個持續的一生的追求
[00:09:28.000 --> 00:09:30.000]  不斷的不斷的
[00:09:30.000 --> 00:09:31.000]  聽懂沒有
[00:09:31.000 --> 00:09:36.000]  神在我們身上要做價值觀的改變
[00:09:36.000 --> 00:09:37.000]  然後接著你看
[00:09:37.000 --> 00:09:42.000]  保羅從有益的變成有損的
[00:09:42.000 --> 00:09:46.000]  進一步的進到哪裡呢
[00:09:46.000 --> 00:09:52.000]  他說他為基督丟棄萬事怎麼樣
[00:09:52.000 --> 00:09:57.000]  如同糞土
[00:09:57.000 --> 00:09:58.000]  你看
[00:09:58.000 --> 00:10:01.000]  因我已認識我主基督耶穌為自保
[00:10:01.000 --> 00:10:04.000]  我為他已經丟棄萬事
[00:10:04.000 --> 00:10:05.000]  看作糞土
[00:10:05.000 --> 00:10:12.000]  為要得著基督
[00:10:12.000 --> 00:10:13.000]  他過去
[00:10:13.000 --> 00:10:15.000]  他看到這些事情
[00:10:15.000 --> 00:10:16.000]  有些事情
[00:10:16.000 --> 00:10:17.000]  他覺得是有益的
[00:10:17.000 --> 00:10:19.000]  他今天覺得有損了
[00:10:19.000 --> 00:10:21.000]  到了一個地步
[00:10:21.000 --> 00:10:23.000]  這個價值觀的改變
[00:10:23.000 --> 00:10:24.000]  到達一個地步
[00:10:24.000 --> 00:10:28.000]  就是從有些事情變成什麼
[00:10:28.000 --> 00:10:30.000]  變成all things
[00:10:30.000 --> 00:10:31.000]  所有的事情
[00:10:31.000 --> 00:10:32.000]  everything
[00:10:32.000 --> 00:10:34.000]  所有的都被改變了
[00:10:34.000 --> 00:10:36.000]  所有的在他的眼中看起來
[00:10:36.000 --> 00:10:41.000]  都不過是像垃圾一樣
[00:10:41.000 --> 00:10:42.000]  聽懂沒有
[00:10:42.000 --> 00:10:47.000]  你會不會在外面腳突然踩到了
[00:10:47.000 --> 00:10:50.000]  我們美國大概比較不會有別的事
[00:10:50.000 --> 00:10:53.000]  大概只有狗屎
[00:10:53.000 --> 00:10:56.000]  美國實在是太好了
[00:10:56.000 --> 00:11:02.000]  這個狗屎還要怎麼樣
[00:11:02.000 --> 00:11:04.000]  你主人還把它撿起來
[00:11:04.000 --> 00:11:07.000]  知道嗎
[00:11:07.000 --> 00:11:12.000]  請問你在外面不小心踩到了狗屎
[00:11:12.000 --> 00:11:16.000]  你會不會覺得這個太寶貴了
[00:11:16.000 --> 00:11:20.000]  趕快把這個鞋子拿下來
[00:11:20.000 --> 00:11:22.000]  把它帶回家
[00:11:22.000 --> 00:11:24.000]  把它珍藏起來
[00:11:24.000 --> 00:11:26.000]  會不會
[00:11:26.000 --> 00:11:27.000]  不會
[00:11:27.000 --> 00:11:28.000]  你會怎麼做
[00:11:28.000 --> 00:11:30.000]  當你踩到這個狗屎
[00:11:30.000 --> 00:11:36.000]  你會怎麼做
[00:11:36.000 --> 00:11:40.000]  你們都沒踩過
[00:11:40.000 --> 00:11:41.000]  或者任何事
[00:11:41.000 --> 00:11:43.000]  你踩到你會怎麼辦
[00:11:43.000 --> 00:11:44.000]  或者踩到一團霧裡
[00:11:44.000 --> 00:11:46.000]  你會怎麼辦
[00:11:46.000 --> 00:11:48.000]  如果那邊有一堆草的話
[00:11:48.000 --> 00:11:49.000]  你會怎麼樣
[00:11:49.000 --> 00:11:52.000]  你去那邊把它擦
[00:11:52.000 --> 00:11:54.000]  擦乾淨了再回去
[00:11:54.000 --> 00:11:56.000]  你不會把它帶回家吧
[00:11:56.000 --> 00:11:59.000]  留作當作紀念品
[00:11:59.000 --> 00:12:01.000]  親愛的公子妹
[00:12:01.000 --> 00:12:04.000]  今天很多時候
[00:12:04.000 --> 00:12:09.000]  我們可能把那些糞土當作是珍寶
[00:12:09.000 --> 00:12:11.000]  但是寶都不一樣
[00:12:11.000 --> 00:12:17.000]  它把這些萬事都當作糞土
[00:12:17.000 --> 00:12:20.000]  在這邊列了一些東西
[00:12:20.000 --> 00:12:24.000]  你仔細想想看
[00:12:24.000 --> 00:12:26.000]  這些在你的生命當中
[00:12:26.000 --> 00:12:28.000]  你覺得它的價值如何
[00:12:28.000 --> 00:12:32.000]  一張一百萬美金的支票
[00:12:32.000 --> 00:12:36.000]  一百克拉的鑽石
[00:12:36.000 --> 00:12:37.000]  我不太有概念
[00:12:37.000 --> 00:12:40.000]  什麼叫做克拉
[00:12:40.000 --> 00:12:41.000]  有沒有人可以告訴我
[00:12:41.000 --> 00:12:45.000]  現在一克拉鑽石大概多少錢
[00:12:45.000 --> 00:12:46.000]  一萬
[00:12:46.000 --> 00:12:49.000]  那一百克拉是多少
[00:12:49.000 --> 00:12:51.000]  一百萬
[00:12:51.000 --> 00:12:54.000]  不止
[00:12:54.000 --> 00:12:55.000]  好
[00:12:55.000 --> 00:12:56.000]  不止
[00:12:56.000 --> 00:12:58.000]  再來
[00:12:58.000 --> 00:13:03.000]  一袋可呼吸一個小時的氧氣
[00:13:03.000 --> 00:13:06.000]  當COVID的時候
[00:13:06.000 --> 00:13:10.000]  你會發現那個呼吸器怎麼樣
[00:13:10.000 --> 00:13:12.000]  非常的寶貝
[00:13:12.000 --> 00:13:14.000]  是不是
[00:13:14.000 --> 00:13:16.000]  一袋清涼的水
[00:13:16.000 --> 00:13:17.000]  在沙漠裡面
[00:13:17.000 --> 00:13:20.000]  在長期乾旱的情況之下
[00:13:20.000 --> 00:13:22.000]  一袋清涼的水
[00:13:22.000 --> 00:13:25.000]  可能比一百萬美金的支票還更值錢
[00:13:25.000 --> 00:13:26.000]  對不對
[00:13:26.000 --> 00:13:28.000]  一碗紅豆湯
[00:13:28.000 --> 00:13:33.000]  誰為了一碗紅豆湯出賣了長子的名分
[00:13:33.000 --> 00:13:36.000]  余少
[00:13:36.000 --> 00:13:37.000]  你會不會覺得余少很傻
[00:13:37.000 --> 00:13:39.000]  會不會
[00:13:39.000 --> 00:13:40.000]  會不會
[00:13:40.000 --> 00:13:43.000]  就有這麼樣傻的人
[00:13:43.000 --> 00:13:45.000]  一碗紅豆湯
[00:13:45.000 --> 00:13:50.000]  就把長子的名分出賣掉了
[00:13:50.000 --> 00:13:51.000]  法國大革命的時候
[00:13:51.000 --> 00:13:55.000]  喊出來口號是什麼
[00:13:55.000 --> 00:13:58.000]  自由
[00:13:58.000 --> 00:14:02.000]  什麼
[00:14:02.000 --> 00:14:04.000]  不自由
[00:14:04.000 --> 00:14:06.000]  物凌死
[00:14:06.000 --> 00:14:08.000]  還有什麼
[00:14:08.000 --> 00:14:13.000]  生命成可貴
[00:14:13.000 --> 00:14:16.000]  自由價更高
[00:14:16.000 --> 00:14:17.000]  什麼
[00:14:17.000 --> 00:14:25.000]  愛情價更高
[00:14:25.000 --> 00:14:27.000]  兩者皆可拋
[00:14:27.000 --> 00:14:28.000]  好
[00:14:28.000 --> 00:14:29.000]  請問你
[00:14:29.000 --> 00:14:35.000]  你覺得哪一個比較重要
[00:14:35.000 --> 00:14:36.000]  親愛的同志們
[00:14:36.000 --> 00:14:37.000]  在我們人生當中
[00:14:37.000 --> 00:14:39.000]  你會發現有許許多多的東西
[00:14:39.000 --> 00:14:41.000]  這些只是一個list
[00:14:41.000 --> 00:14:42.000]  是不是
[00:14:42.000 --> 00:14:44.000]  這些list當中只是少數
[00:14:44.000 --> 00:14:45.000]  這裡讓我們看見
[00:14:45.000 --> 00:14:47.000]  到底我們的價值觀在哪裡
[00:14:47.000 --> 00:14:49.000]  我們認為什麼是最重要的
[00:14:49.000 --> 00:14:51.000]  我們認為什麼是其次的
[00:14:51.000 --> 00:14:55.000]  你如果在你的人生的價值觀的清單裡面
[00:14:55.000 --> 00:14:56.000]  排一個表
[00:14:56.000 --> 00:14:58.000]  一二三四五六七八九
[00:14:58.000 --> 00:15:00.000]  你把它排下來
[00:15:00.000 --> 00:15:02.000]  你會很驚訝的發現
[00:15:02.000 --> 00:15:05.000]  也許我們從來沒有人這樣做過
[00:15:05.000 --> 00:15:08.000]  也許今天有機會你回去想想看
[00:15:08.000 --> 00:15:09.000]  很誠實的來想
[00:15:09.000 --> 00:15:11.000]  什麼是在你人生當中
[00:15:11.000 --> 00:15:15.000]  你放在第一第二第三第四把它排下來
[00:15:15.000 --> 00:15:16.000]  保羅說
[00:15:16.000 --> 00:15:24.000]  萬事在他來看都是什麼糞土
[00:15:24.000 --> 00:15:27.000]  如果今天你們家裡面發現大火
[00:15:27.000 --> 00:15:29.000]  只有三分鐘的時間
[00:15:29.000 --> 00:15:34.000]  請問你會要搶救的是什麼
[00:15:34.000 --> 00:15:36.000]  跟你旁邊一個人三十秒講一下
[00:15:36.000 --> 00:15:37.000]  好不好
[00:15:37.000 --> 00:15:38.000]  你只有三分鐘
[00:15:38.000 --> 00:15:42.000]  你要家裡面隨便你
[00:15:42.000 --> 00:15:53.000]  人事物你要搶的是什麼
[00:15:53.000 --> 00:15:54.000]  有沒有說他要
[00:15:54.000 --> 00:15:55.000]  第一要搶的是老婆
[00:15:55.000 --> 00:15:57.000]  有沒有
[00:15:57.000 --> 00:15:58.000]  有沒有
[00:15:58.000 --> 00:15:59.000]  趕快舉手弟兄
[00:15:59.000 --> 00:16:02.000]  給你們一個
[00:16:02.000 --> 00:16:03.000]  有沒有說
[00:16:03.000 --> 00:16:06.000]  第一要搶的是把自己的小孩子搶出來
[00:16:06.000 --> 00:16:07.000]  有沒有
[00:16:07.000 --> 00:16:09.000]  很多媽媽毫不考慮的
[00:16:09.000 --> 00:16:11.000]  第一就舉手了
[00:16:11.000 --> 00:16:13.000]  所以為什麼母親節
[00:16:13.000 --> 00:16:17.000]  這麼多人慶祝原因就在這裡
[00:16:17.000 --> 00:16:19.000]  那還有沒有
[00:16:19.000 --> 00:16:20.000]  有沒有
[00:16:20.000 --> 00:16:24.000]  第一個要搶的是護照的
[00:16:24.000 --> 00:16:26.000]  也有人搶護照
[00:16:26.000 --> 00:16:28.000]  有沒有人要搶你家中的
[00:16:28.000 --> 00:16:33.000]  這時候就可能就把你曝光了
[00:16:33.000 --> 00:16:37.000]  我想其實這個就是代表
[00:16:37.000 --> 00:16:39.000]  到底什麼在我們心目當中
[00:16:39.000 --> 00:16:43.000]  你覺得最重要
[00:16:43.000 --> 00:16:45.000]  德國有一個很出名的神學家
[00:16:45.000 --> 00:16:48.000]  叫保羅·田利克
[00:16:48.000 --> 00:16:52.000]  他在他寫的一本書
[00:16:52.000 --> 00:16:56.000]  叫做信仰的能力這本書裡面
[00:16:56.000 --> 00:16:58.000]  他曾經提到這樣觀念
[00:16:58.000 --> 00:17:00.000]  他說什麼是信仰
[00:17:00.000 --> 00:17:08.000]  他說所謂信仰就是生命最終極的關懷
[00:17:08.000 --> 00:17:11.000]  他說當一個人生命中最關心的是什麼
[00:17:11.000 --> 00:17:17.000]  那關心的對象就是那個人的信仰
[00:17:17.000 --> 00:17:19.000]  這句話很值得我們思想
[00:17:19.000 --> 00:17:23.000]  換句話說如果你最關心的是你的兒子
[00:17:23.000 --> 00:17:27.000]  其實你的兒子就是你的信仰
[00:17:27.000 --> 00:17:32.000]  如果你最關心的是你自己的銀行存款
[00:17:32.000 --> 00:17:34.000]  有沒有持續在增加
[00:17:34.000 --> 00:17:39.000]  那麼銀行的存款就是你的信仰
[00:17:39.000 --> 00:17:42.000]  所以其實這個保羅·田利克他所講的
[00:17:42.000 --> 00:17:45.000]  就是你的價值觀
[00:17:45.000 --> 00:17:48.000]  到底認為什麼是最重要的
[00:17:48.000 --> 00:17:51.000]  換句話說保羅覺得什麼最重要呢
[00:17:51.000 --> 00:17:54.000]  他覺得基督最重要
[00:17:54.000 --> 00:17:57.000]  得著基督比得著萬事都更重要
[00:17:57.000 --> 00:18:00.000]  得著基督可以為基督的緣故
[00:18:00.000 --> 00:18:07.000]  他丟棄萬事
[00:18:07.000 --> 00:18:11.000]  他得著基督為什麼他覺得他要得著基督
[00:18:11.000 --> 00:18:13.000]  他說他得著基督
[00:18:13.000 --> 00:18:17.000]  因為基督是什麼
[00:18:17.000 --> 00:18:26.000]  因我已認識我主基督耶穌為自保
[00:18:26.000 --> 00:18:28.000]  自保是什麼
[00:18:28.000 --> 00:18:36.000]  自保原文的意思就是這是一個卓越的價值
[00:18:36.000 --> 00:18:39.000]  無比的價值
[00:18:39.000 --> 00:18:41.000]  沒有別的可以跟他比的
[00:18:41.000 --> 00:18:43.000]  這是自保
[00:18:43.000 --> 00:18:45.000]  請問這個花瓶
[00:18:45.000 --> 00:18:53.000]  如果要你買的話你出多少錢買
[00:18:53.000 --> 00:18:56.000]  看看你們的眼光如何
[00:18:56.000 --> 00:19:05.000]  多少錢來我們出個價多少錢
[00:19:05.000 --> 00:19:06.000]  都沒人出價
[00:19:06.000 --> 00:19:11.000]  隨便出隨便出今天我們完全沒有限制
[00:19:11.000 --> 00:19:14.000]  無論你怎麼出都沒關係
[00:19:14.000 --> 00:19:17.000]  中午還是有飯吃
[00:19:17.000 --> 00:19:20.000]  隨便來一個多少錢
[00:19:20.000 --> 00:19:22.000]  兩百什麼
[00:19:22.000 --> 00:19:24.000]  兩百萬什麼錢
[00:19:24.000 --> 00:19:28.000]  美金
[00:19:28.000 --> 00:19:29.000]  兩百萬美金
[00:19:29.000 --> 00:19:34.000]  還有沒有更高一點
[00:19:34.000 --> 00:19:38.000]  多少兩千萬美金
[00:19:38.000 --> 00:19:43.000]  你真要買嗎
[00:19:43.000 --> 00:19:46.000]  一億啊
[00:19:46.000 --> 00:19:49.000]  那你一輩子都要去打工
[00:19:49.000 --> 00:19:53.000]  一億啊
[00:19:53.000 --> 00:19:57.000]  在二零一零年的十一月十一號晚上
[00:19:57.000 --> 00:20:01.000]  在英國的一個拍賣行
[00:20:01.000 --> 00:20:06.000]  那麼他們拍賣了這個花瓶
[00:20:06.000 --> 00:20:09.000]  這個花瓶怎麼來的呢
[00:20:09.000 --> 00:20:16.000]  這個花瓶是在倫敦的這一對兄妹
[00:20:16.000 --> 00:20:18.000]  這是指的英國人
[00:20:18.000 --> 00:20:23.000]  他們在父母親的房子裡面找到了
[00:20:23.000 --> 00:20:25.000]  因為父母親過世了
[00:20:25.000 --> 00:20:29.000]  所以他們就去父母親這個家裡面
[00:20:29.000 --> 00:20:31.000]  去那邊整理打掃
[00:20:31.000 --> 00:20:35.000]  結果他們在打掃房間的時候發現了
[00:20:35.000 --> 00:20:37.000]  所以他們就想說把它賣掉
[00:20:37.000 --> 00:20:41.000]  他們覺得他們心想這個就是一個花瓶
[00:20:41.000 --> 00:20:43.000]  一個中國的花瓶
[00:20:43.000 --> 00:20:46.000]  所以就想說這個就把它賣掉
[00:20:46.000 --> 00:20:51.000]  沒想到請這個鑑定行來鑑定的時候
[00:20:51.000 --> 00:20:58.000]  才發現這是在清朝乾隆皇帝時代的一個花瓶
[00:20:58.000 --> 00:21:04.000]  而且鑑定家從中國古代的皇帝的那個寶
[00:21:04.000 --> 00:21:07.000]  就是他們的收藏品的這些當中有一個list
[00:21:07.000 --> 00:21:11.000]  查出來有這麼一件的東西
[00:21:11.000 --> 00:21:18.000]  所以在拍賣行他們以4300萬英鎊
[00:21:18.000 --> 00:21:25.000]  大概和人民幣4億賣出了這一個瓶子
[00:21:25.000 --> 00:21:29.000]  看著這個的時候我就有點遺憾
[00:21:29.000 --> 00:21:33.000]  我到烏克蘭去短宣的時候
[00:21:33.000 --> 00:21:36.000]  結果去拜訪一個家庭
