
[00:00:00.000 --> 00:00:02.420]  今天繼續和大家講
[00:05:24.980 --> 00:05:27.940]  就是說我喜歡這個、我喜歡那個
[00:05:27.940 --> 00:05:36.700]  但是這個「喜歡」其實是包括享受
[00:05:36.700 --> 00:05:39.780]  或者去樂在其中的意思
[00:05:39.780 --> 00:05:46.540]  英文他們會用「rejoice」或者是「delighted」
[00:05:46.540 --> 00:05:48.040]  「不喜歡、不義」
[00:05:48.040 --> 00:05:53.680]  整句的意思就是不會去向往
[00:05:53.680 --> 00:05:55.980]  就是不會羨慕、不會嚮往
[00:05:55.980 --> 00:06:02.980]  也不會去享受最終之樂
[00:06:02.980 --> 00:06:08.660]  真正愛神的人他們不會喜歡不義的事
[00:06:08.660 --> 00:06:14.820]  真正敬畏神的人他們也不會樂於享受最終之樂
[00:06:14.820 --> 00:06:23.080]  必須要改過 認罪悔改也是這個意思
[00:06:23.080 --> 00:06:26.540]  但是我們想想時下這個潮流
[00:06:26.540 --> 00:06:29.260]  他們很強調什麼?
[00:06:29.260 --> 00:06:34.220]  他們強調只要有愛情就什麼都可以做
[00:06:34.220 --> 00:06:36.620]  是阿興這麼說的
[00:06:36.620 --> 00:06:41.540]  包括可以做違反道德的事
[00:06:41.540 --> 00:06:46.620]  包括可以享受最終之樂
[00:06:46.620 --> 00:06:51.020]  就好像我們剛纔在六章九節十節那裏
[00:06:51.020 --> 00:06:55.580]  讀的那種各種不義的罪
[00:06:55.580 --> 00:07:03.580]  所以無論是夫妻也好、是情侶也好
[00:07:03.580 --> 00:07:05.300]  是任何人也好
[00:07:05.300 --> 00:07:08.500]  我們不可以因爲愛對方
[00:07:08.500 --> 00:07:12.860]  就過於去遷就或者同意對方
[00:07:12.860 --> 00:07:19.020]  去繼續他所有的那些壞品格、壞嗜好
[00:07:19.020 --> 00:07:22.500]  或者說不用戒了 由得你了
[00:07:22.500 --> 00:07:28.740]  是不行的 因爲它落在不義那裏
[00:07:28.740 --> 00:07:33.540]  比如我們不可以去容許他繼續去
[00:07:33.540 --> 00:07:35.260]  如果信了主或者還沒信主
[00:07:35.260 --> 00:07:37.020]  其實我們都要勸那些人
[00:07:37.020 --> 00:07:38.900]  你不可以去嫖賭飲吹 是吧?
[00:07:38.900 --> 00:07:47.900]  你不可以做那些姦淫擄掠、偷竊拐騙的事 是吧?
[00:07:47.900 --> 00:07:55.060]  所以也不可以因爲大家雙方同意就可以去做
[00:07:55.060 --> 00:07:56.580]  現在又是興這樣說的
[00:07:56.580 --> 00:07:58.620]  你情我願就什麼都可以做
[00:07:58.620 --> 00:08:02.060]  不行 聖經不是這樣說的
[00:08:02.060 --> 00:08:05.340]  我們不可以說大家同意就一起去偷東西
[00:08:05.340 --> 00:08:07.740]  癡紅大盜 看電影很多這些的
[00:08:07.740 --> 00:08:09.780]  很羨慕的那些癡紅大盜
[00:08:09.780 --> 00:08:13.580]  你沒發現《套套電影》結尾是怎樣的?
[00:08:13.580 --> 00:08:17.180]  犧牲的那兩個都是死於非命
[00:08:17.180 --> 00:08:29.980]  所以我們這樣 不可以說同意就一起去做
[00:08:29.980 --> 00:08:31.500]  好像意思就是
[00:08:31.500 --> 00:08:35.780]  你不要說我 我不要說你一起同歸於盡就算了 是吧?
[00:08:35.780 --> 00:08:39.300]  有些人是這樣的 說你不聽我又來
[00:08:39.300 --> 00:08:40.620]  不行 聖經說不可以
[00:08:40.620 --> 00:08:42.580]  因爲落在不義裏面了 不行
[00:08:42.580 --> 00:08:47.660]  後果是很嚴重的
[00:08:47.660 --> 00:08:50.820]  聖經很清楚的吩咐我們
[00:08:50.820 --> 00:08:52.860]  我們要在愛裏面
[00:08:52.860 --> 00:08:54.740]  雖然我們要愛一個人
[00:08:54.740 --> 00:09:01.220]  我們在愛裏面是要不喜歡不義
[00:09:01.220 --> 00:09:04.620]  所以無論對神 對人 對自己都好
[00:09:04.620 --> 00:09:08.420]  我們都不可以在這裏享受最終之樂
[00:09:08.420 --> 00:09:12.580]  無論是夫妻也好 是情侶也好
[00:09:12.580 --> 00:09:16.020]  事但有一方 如果他輕視這件事
[00:09:16.020 --> 00:09:18.820]  輕視不喜歡不義
[00:09:18.820 --> 00:09:20.980]  他們的婚姻 他們的關係
[00:09:20.980 --> 00:09:24.780]  會很難維持 會很痛苦
[00:09:27.780 --> 00:09:31.420]  所以我們要記住這一點
[00:09:31.420 --> 00:09:37.300]  第二點 我們看第六節的下半節
[00:09:37.300 --> 00:09:40.300]  只喜歡真理
[00:09:40.300 --> 00:09:43.420]  留意那個「只」是第一個字
[00:09:43.420 --> 00:09:44.980]  都很容易明白
[00:09:44.980 --> 00:09:50.260]  但是其實也可以翻譯做「但」
[00:09:50.260 --> 00:09:52.860]  就是說不喜歡不義
[00:09:52.860 --> 00:09:56.580]  但喜歡真理
[00:09:56.580 --> 00:09:58.620]  就沒有那麼絕對化
[00:09:58.620 --> 00:10:00.340]  因爲我們還可以
[00:10:00.340 --> 00:10:01.940]  因爲你說只喜歡真理
[00:10:01.940 --> 00:10:07.420]  就是說那些中間的東西都不可以喜歡
[00:10:07.420 --> 00:10:08.940]  只喜歡真理
[00:10:08.940 --> 00:10:10.020]  和真理沒有關係的東西
[00:10:10.020 --> 00:10:12.260]  我們就完全不要鬥
[00:10:12.260 --> 00:10:15.420]  在我們人情上的感覺就是
[00:10:15.420 --> 00:10:18.700]  好像很悶一樣 是吧?
[00:10:18.700 --> 00:10:20.300]  只是和真理有關的
[00:10:20.300 --> 00:10:22.700]  才喜歡其它中性的東西
[00:10:22.700 --> 00:10:24.820]  沒有什麼特別的東西就不可以要
[00:10:24.820 --> 00:10:26.300]  不行的
[00:10:26.300 --> 00:10:27.620]  「但」就好一點 是吧?
[00:10:27.620 --> 00:10:30.620]  我們不喜歡不義
[00:10:30.620 --> 00:10:32.620]  但喜歡真理
[00:10:32.620 --> 00:10:37.540]  那個感覺是舒服很多的
[00:10:37.540 --> 00:10:40.380]  但是「但」字變成了什麼?
[00:10:40.380 --> 00:10:43.260]  是一個連接詞
[00:10:43.260 --> 00:10:44.220]  那是什麼意思呢?
[00:10:44.220 --> 00:10:46.500]  將上下兩句連在一起
[00:10:46.500 --> 00:10:48.380]  成爲一個完整的句子
[00:10:48.380 --> 00:10:51.860]  也等於將這個意思連在一起
[00:10:51.860 --> 00:10:52.740]  那是什麼意思呢?
[00:10:52.740 --> 00:10:54.860]  就是說不喜歡不義的人
[00:10:54.860 --> 00:10:58.900]  他們同時會喜歡真理
[00:10:58.900 --> 00:11:01.380]  不尋求最終之樂的人
[00:11:01.380 --> 00:11:07.180]  他自然會尋求從聖經中所帶來的歡樂
[00:11:07.180 --> 00:11:11.540]  意思就是這個意思
[00:11:11.540 --> 00:11:15.420]  那我們可以想一下
[00:11:15.420 --> 00:11:17.580]  我們或者
[00:11:17.580 --> 00:11:18.620]  就是信了耶穌之後
[00:11:18.620 --> 00:11:20.300]  我們或者會立志說
[00:11:20.300 --> 00:11:24.260]  好 我們不去尋求那些最終之樂
[00:11:24.260 --> 00:11:25.740]  要解除
[00:11:25.740 --> 00:11:30.300]  但是我們有時真的沒什麼要立定心智
[00:11:30.300 --> 00:11:34.540]  要在真理裏面找到樂趣
[00:11:34.540 --> 00:11:36.340]  現在聖經就告訴我們
[00:11:36.340 --> 00:11:37.940]  我們要這樣做
[00:11:37.940 --> 00:11:39.540]  我們可能會立志說
[00:11:39.540 --> 00:11:42.180]  我們不要做一個壞的基督徒
[00:11:42.180 --> 00:11:47.140]  但是又好像沒什麼決心去做一個
[00:11:47.140 --> 00:11:51.340]  像樣積極的基督徒
[00:11:51.340 --> 00:11:52.980]  聖經裏面說不是的 要兩樣
[00:11:52.980 --> 00:11:55.260]  你沒有這樣自然要有這樣纔行
[00:11:55.260 --> 00:12:00.860]  否則你不行
[00:12:00.860 --> 00:12:01.980]  聖經裏告訴我們
[00:12:01.980 --> 00:12:03.460]  我們兩樣都要留意
[00:12:03.460 --> 00:12:05.700]  因爲如果我們的心裏面
[00:12:05.700 --> 00:12:10.540]  沒有尋求神的話語裏面所得的喜樂的時候
[00:12:10.540 --> 00:12:13.380]  我們一個人的心是空的
[00:12:13.380 --> 00:12:15.580]  你沒有神的話語的喜樂在裏面
[00:12:15.580 --> 00:12:20.820]  你自然就沒能力去抗拒最終之樂
[00:12:20.820 --> 00:12:26.620]  或者你自然會去找最終之樂來填滿你的心
[00:12:26.620 --> 00:12:29.660]  所以兩樣東西一定要同時進行
[00:12:29.660 --> 00:12:32.540]  不喜歡不義 但喜歡真理
[00:12:32.540 --> 00:12:39.500]  你必定需要這樣做
[00:12:39.500 --> 00:12:42.940]  詩篇第一篇也有相同的教導
[00:12:42.940 --> 00:12:45.300]  我可以拿來做一個引證
[00:12:45.300 --> 00:12:49.260]  我們看詩篇一篇一節
[00:12:49.260 --> 00:12:52.060]  「不從惡人的計謀 不暫聚人的道路
[00:12:52.060 --> 00:12:54.660]  不坐涉買人的座位」第二節
[00:12:54.660 --> 00:12:56.460]  「唯喜愛耶和華的律法
[00:12:56.460 --> 00:13:03.660]  晝夜思想 者人便爲有福」
[00:13:03.660 --> 00:13:09.980]  喜愛 我想這個經文也都講清楚了
[00:13:09.980 --> 00:13:14.700]  你不做很多這些、不做這些、不做這些壞事的時候
[00:13:14.700 --> 00:13:17.300]  你都是要做一些好的東西
[00:13:17.300 --> 00:13:20.220]  或者尋求一些好的東西 神的話語
[00:13:20.220 --> 00:13:21.740]  這纔是真正的有福
[00:13:21.740 --> 00:13:24.180]  只是不做這些、不做那些
[00:13:24.180 --> 00:13:25.780]  不是很有福
[00:13:25.780 --> 00:13:28.180]  你要再做一些合神心意的東西
[00:13:28.180 --> 00:13:32.460]  你纔是真正的有福
[00:13:32.460 --> 00:13:33.780]  在這句聖經裏面
[00:13:33.780 --> 00:13:38.140]  「喜愛」這個字其實就是我們所說的「喜歡」這個字
[00:13:38.140 --> 00:13:41.460]  或者所謂「享望」、「享受」
[00:13:41.460 --> 00:13:47.020]  那種「樂在其中」的意思
[00:13:47.020 --> 00:13:52.780]  如果我們心裏沒有從神的話語裏面所帶來的喜樂的時候
[00:13:52.780 --> 00:14:00.860]  我們就沒有能力去拒絕最終之樂的引誘
[00:14:00.860 --> 00:14:02.620]  所以有時候我都勸弟兄姐妹
[00:14:02.620 --> 00:14:07.500]  你如果要抗拒你某些的壞品性、壞習慣
[00:14:07.500 --> 00:14:10.380]  或者抗拒你常會遇到的那種事件引誘
[00:14:10.380 --> 00:14:13.860]  你一定要多看多讀多些神的話語
[00:14:13.860 --> 00:14:16.460]  將神的話語佔據你的心
[00:14:16.460 --> 00:14:19.420]  還有裏面有喜樂的時候
[00:14:19.420 --> 00:14:24.220]  你就能夠抗拒那些最終之樂
[00:14:24.220 --> 00:14:39.700]  有一個18世紀法國的物理學家
[00:14:39.700 --> 00:14:47.380]  如果讀工程科的或者科學科目的弟兄姐妹
[00:14:47.380 --> 00:14:50.660]  可能都會認識這個人
[00:14:50.660 --> 00:14:52.700]  18世紀有一個法國的科學家很出名的
[00:14:52.700 --> 00:14:57.500]  是一個物理學家兼數學家Brace Pascal
[00:14:57.500 --> 00:14:59.180]  他很厲害的
[00:14:59.180 --> 00:15:00.620]  他好像什麼都懂
[00:15:00.620 --> 00:15:03.380]  發明了很多東西、發明了很多定理
[00:15:03.380 --> 00:15:12.100]  他也是一個很深度的一個基督徒
[00:15:12.100 --> 00:15:15.060]  他在當時18世紀這樣說
[00:15:15.060 --> 00:15:16.980]  他說在這個時代裏面
[00:15:16.980 --> 00:15:21.460]  真理是多麼無人問津
[00:15:21.460 --> 00:15:25.900]  而歪理是大行其道
[00:15:25.900 --> 00:15:28.100]  18世紀說的話
[00:15:28.100 --> 00:15:35.900]  是否正確現在這個世代? 哇! 正確得非常正確
[00:15:35.900 --> 00:15:36.860]  他繼續說
[00:15:36.860 --> 00:15:40.860]  除非我們真心去愛真理
[00:15:40.860 --> 00:15:45.420]  否則我們不可能認識到真理
[00:15:45.420 --> 00:15:47.740]  是吧? 是不是?
[00:15:47.740 --> 00:15:48.460]  聽不進去的
[00:15:48.460 --> 00:15:49.780]  你隨便聽一下
[00:15:49.780 --> 00:15:51.780]  你的心是沒有的
[00:15:51.780 --> 00:15:53.380]  聽不到的
[00:15:53.380 --> 00:15:57.180]  除非你的心是真正想尋求真理
[00:15:57.180 --> 00:16:00.980]  這樣你聽到你就會認識真理
[00:16:00.980 --> 00:16:10.380]  也很適合今天這個世代
[00:16:10.380 --> 00:16:12.900]  不喜歡不而只喜歡真理
[00:16:12.900 --> 00:16:16.340]  是需要相輔相成
[00:16:16.340 --> 00:16:20.380]  在信仰的路上
[00:16:20.380 --> 00:16:27.300]  或者在成長路上是要兼併兼、攜手並進的
[00:16:27.300 --> 00:16:29.700]  缺一不可
[00:16:29.700 --> 00:16:33.700]  所以如果你發現自己成長得這麼慢
[00:16:33.700 --> 00:16:36.580]  你就要想一想
[00:16:36.580 --> 00:16:39.700]  一方面我們不喜歡不而
[00:16:39.700 --> 00:16:41.860]  另一方面我們要喜歡真理
[00:16:41.860 --> 00:16:51.300]  這樣我們才能成長得好和成長得喜樂
[00:16:51.300 --> 00:16:53.140]  有一件事很重要
[00:16:53.140 --> 00:16:57.460]  當我們的配偶或者我們的伴侶
[00:16:57.460 --> 00:16:59.140]  或者我們的家人
[00:16:59.140 --> 00:17:03.220]  或者其他我們身邊的人
[00:17:03.220 --> 00:17:06.180]  當他們能夠很肯定我們是一個
[00:17:06.180 --> 00:17:12.180]  不喜歡不而只喜歡真理的人的時候
[00:17:12.180 --> 00:17:17.780]  他們對我們就會很放心、會很信任
[00:17:17.780 --> 00:17:21.780]  從而他們會生出對我們的尊重
[00:17:21.780 --> 00:17:24.180]  和對我們的愛
[00:17:24.180 --> 00:17:26.180]  同意嗎?
[00:17:26.180 --> 00:17:28.180]  我們再說一次
[00:17:28.180 --> 00:17:30.580]  當我們身邊的人
[00:17:30.580 --> 00:17:34.180]  無論是配偶也好、伴侶也好、家人也好、朋友也好
[00:17:34.180 --> 00:17:36.180]  如果他們很肯定我們是一個
[00:17:36.180 --> 00:17:38.780]  不喜歡不而只喜歡真理的人的時候
[00:17:38.780 --> 00:17:43.780]  他們對我們會很柔軟自生、會放心和信任
[00:17:43.780 --> 00:17:50.780]  對我們會尊重和對我們會愛、會愛慕
[00:17:50.780 --> 00:17:53.180]  記住
[00:17:53.180 --> 00:17:57.980]  在關係方面、在感情方面
[00:17:57.980 --> 00:18:06.580]  在那裏「齋託」叫人尊重、信任、愛我們是沒有作用的
[00:18:06.580 --> 00:18:10.580]  我們必須活出真理的時候
[00:18:10.580 --> 00:18:15.580]  我們就能夠自動去說服對方
[00:18:15.580 --> 00:18:21.580]  不喜歡不而只喜歡真理
[00:18:21.580 --> 00:18:29.580]  這個也可以說是一個愛的表達方法
[00:18:29.580 --> 00:18:31.580]  喜歡真理
[00:18:31.580 --> 00:18:34.580]  有人可能會覺得有點抽象
[00:18:34.580 --> 00:18:37.580]  說真理是什麼呢?
[00:18:37.580 --> 00:18:39.580]  好像有點難捉摸
[00:18:39.580 --> 00:18:42.580]  其實也不難的
[00:18:42.580 --> 00:18:48.580]  我看到斯文多的一個故事
[00:18:48.580 --> 00:18:54.580]  他說過何謂真理對這件事解釋得挺幽默
[00:18:54.580 --> 00:18:56.580]  但是挺對、挺正確的
[00:18:56.580 --> 00:18:58.580]  故事是這樣的
[00:18:58.580 --> 00:19:04.580]  有一次斯文多博士去一間教會講道
[00:19:04.580 --> 00:19:10.580]  講完道之後照例在門口和離開的人握手
[00:19:10.580 --> 00:19:13.580]  差不多握完手的時候
[00:19:13.580 --> 00:19:21.580]  最後有一個人走上前和斯文多博士說
[00:19:21.580 --> 00:19:26.580]  我特意等到最後一位來和你握手
[00:19:26.580 --> 00:19:28.580]  因爲我有些事情想問你
[00:19:28.580 --> 00:19:30.580]  而我覺得我這個問題
[00:19:30.580 --> 00:19:35.580]  你需要一段長時間來向我解釋
[00:19:35.580 --> 00:19:38.580]  好吧,什麼問題呢?
[00:19:38.580 --> 00:19:43.580]  他說斯文多博士,你可不可以告訴我
[00:19:43.580 --> 00:19:45.580]  什麼叫做真理?
[00:19:45.580 --> 00:19:47.580]  因爲你剛纔講道的時候
[00:19:47.580 --> 00:19:50.580]  我在聽你提過很多次真理這個字
[00:19:50.580 --> 00:19:55.580]  究竟真理你所指的是什麼?
[00:19:55.580 --> 00:19:57.580]  你怎麼回答?
[00:19:57.580 --> 00:20:01.580]  如果給你
[00:20:01.580 --> 00:20:10.580]  那個人是雙手抱着一本很大的聖經
[00:20:10.580 --> 00:20:14.580]  斯文多博士看到
[00:20:14.580 --> 00:20:20.580]  他伸出拳頭輕輕打到聖經上
[00:20:20.580 --> 00:20:25.580]  他說這本書由頭至尾裏面所講的一切
[00:20:25.580 --> 00:20:31.580]  就是真理,再沒有其他
[00:20:31.580 --> 00:20:34.580]  那個人聽完之後呆了一會
[00:20:34.580 --> 00:20:37.580]  覺得有點驚訝
[00:20:37.580 --> 00:20:43.580]  因爲他期待有一個很長的辯論解釋來說服他
[00:20:43.580 --> 00:20:51.580]  誰知道不用十秒鐘就講完
[00:20:51.580 --> 00:20:53.580]  斯文多博士他自己也說
[00:20:53.580 --> 00:20:54.580]  他也覺得有點驚訝
[00:20:54.580 --> 00:20:59.580]  他也不知道原來可以這麼快就搞定這個問題
[00:20:59.580 --> 00:21:02.580]  但是他的結語是
[00:21:02.580 --> 00:21:09.580]  我們需要的就是這本聖經的真理
[00:21:09.580 --> 00:21:12.580]  這個故事就講完了
[00:21:12.580 --> 00:21:15.580]  如果你還有問題
[00:21:15.580 --> 00:21:21.580]  如果你還是需要來問我什麼是真理的時候
[00:21:21.580 --> 00:21:24.580]  你等一下可以拿着你本聖經一起來問我
[00:21:24.580 --> 00:21:34.580]  讓我示範一下斯文多博士的解釋方法
[00:21:34.580 --> 00:21:36.580]  無論是兩夫妻也好
[00:21:36.580 --> 00:21:40.580]  是拍拖的男女也好
[00:21:40.580 --> 00:21:48.580]  雙方必須都要樂意去不喜歡不疑只喜歡真理
[00:21:48.580 --> 00:21:52.580]  要這樣一起去成長
[00:21:52.580 --> 00:21:56.580]  否則會累鬥累
[00:21:56.580 --> 00:22:00.580]  大家會很辛苦會很不開心
[00:22:00.580 --> 00:22:05.580]  關係會很難維持
[00:22:05.580 --> 00:22:06.580]  記住了
[00:22:06.580 --> 00:22:13.580]  一起彼此鼓勵去不喜歡不疑只喜歡真理
[00:22:13.580 --> 00:22:26.580]  也是能夠賺取彼此信任彼此放心彼此愛慕彼此尊重
[00:22:26.580 --> 00:22:28.580]  這是第二點
[00:22:28.580 --> 00:22:29.580]  我們講第三點
[00:22:29.580 --> 00:22:34.580]  我們看哥倫多前書十三章第七節的第一句
[00:22:34.580 --> 00:22:47.580]  凡事包容包容的意思就是包容容忍忍受接納
[00:22:47.580 --> 00:22:52.580]  或者是覆蓋到涵蓋到等等
[00:22:52.580 --> 00:23:04.580]  凡事包容就是什麼事都包容都要忍受都要接納的意思
[00:23:04.580 --> 00:23:12.580]  就是說無論好的壞的壞的臭的都要接納都要忍受
[00:23:12.580 --> 00:23:24.580]  時下流行說多元化或者多樣化diversity或者很流行說包容inclusiveness
[00:23:24.580 --> 00:23:33.580]  其實他們背後的動機是想透過去鼓吹什麼都可以包容
[00:23:33.580 --> 00:23:37.580]  無論好的壞的壞的臭的都要包容
[00:23:37.580 --> 00:23:44.580]  而他們就將他們那些不道德的行爲或者歪念加插進去
[00:23:44.580 --> 00:23:50.580]  然後去強調這個世界沒有好的壞的分別
[00:23:50.580 --> 00:23:56.580]  沒有好壞對錯之分只有喜好選擇之分
[00:23:56.580 --> 00:24:08.580]  這樣他們就去掩蓋或者叫掩蓋的字其實就是包容就叫他們去包容他們的醜惡
[00:24:08.580 --> 00:24:14.580]  時下所說的包容他們是什麼都包容
[00:24:14.580 --> 00:24:22.580]  除了基督的信仰的真理
[00:24:22.580 --> 00:24:27.580]  因爲基督的信仰是強調真理和聖潔
[00:24:27.580 --> 00:24:35.580]  這個是他們做不到和所以接納不到的
[00:24:35.580 --> 00:24:44.580]  真理聖潔包容裏面都要包括這些東西
[00:24:44.580 --> 00:24:52.580]  這裏聖經所說的凡事包容
[00:24:52.580 --> 00:25:02.580]  是否真的好的壞的臭的這些東西都需要包容呢?
[00:25:02.580 --> 00:25:06.580]  當然我們知道不是 爲什麼不是呢?
[00:25:06.580 --> 00:25:10.580]  就因爲這兩句聖經
[00:25:10.580 --> 00:25:14.580]  第一節的聖經是放在第六節之後
[00:25:14.580 --> 00:25:16.580]  第六節很有趣的只有兩句
[00:25:16.580 --> 00:25:19.580]  其實是一句因爲有一個連接詞
[00:25:19.580 --> 00:25:23.580]  第七節然後才說凡事包容
[00:25:23.580 --> 00:25:25.580]  這是什麼意思呢?
[00:25:25.580 --> 00:25:28.580]  就是說如果連在一起說的時候
[00:25:28.580 --> 00:25:30.580]  我們看上文下理的時候
[00:25:30.580 --> 00:25:34.580]  我們就知道意思就是說凡事包容是有一個前設
[00:25:34.580 --> 00:25:41.580]  前設就是不喜歡不義只喜歡真理凡事包容
[00:25:41.580 --> 00:25:49.580]  也就是說凡事包容是建基在不喜歡不義只喜歡真理上面
[00:25:49.580 --> 00:25:52.580]  缺乏這兩樣東西不等就不是包容
[00:25:52.580 --> 00:25:59.580]  或者不可以包容
[00:25:59.580 --> 00:26:02.580]  意思也是什麼都可以包容
[00:26:02.580 --> 00:26:06.580]  但是不可以包容做不合神心意的事
[00:26:06.580 --> 00:26:12.580]  不可以包容沒有追求成長成熟的這個心智
[00:26:12.580 --> 00:26:15.580]  沒有這個心智我們不可以包容
[00:26:15.580 --> 00:26:18.580]  你做不做得好或者做得多好是另外一回事
[00:26:18.580 --> 00:26:22.580]  成性的速度因人而異
[00:26:22.580 --> 00:26:25.580]  有些成長得快有些成長得慢
[00:26:25.580 --> 00:26:37.580]  完全沒有追求成長的心智的人我們是不可以包容
[00:26:37.580 --> 00:26:43.580]  再重複說凡事包容是什麼都可以包容
[00:26:43.580 --> 00:26:50.580]  除了不可以包容做一些不合神心意的事
[00:26:50.580 --> 00:26:55.580]  和不肯去追求成長的心
[00:26:55.580 --> 00:26:58.580]  大家明白了吧
[00:26:58.580 --> 00:27:04.580]  建基在這兩樣東西之上凡事可以包容
