
[00:00:00.000 --> 00:00:03.000]  你們感恩節過得怎麼樣?我的感恩節過得
[00:03:18.040 --> 00:03:20.040]  除了為自己血拼以外
[00:03:20.040 --> 00:03:22.040]  聖誕節基本上是一個
[00:03:22.040 --> 00:03:24.040]  你需要為別人去血拼的日子
[00:03:24.040 --> 00:03:26.040]  因為你需要開始去想說
[00:03:26.040 --> 00:03:29.040]  聖誕節送給誰什麼禮物好了
[00:03:29.040 --> 00:03:30.040]  你開始想清單
[00:03:30.040 --> 00:03:33.040]  所以我們這堂講到聖誕的清單
[00:03:33.040 --> 00:03:35.040]  一個wish list
[00:03:35.040 --> 00:03:36.040]  你知道wish list是什麼
[00:03:36.040 --> 00:03:38.040]  你上過Amazon買東西就知道
[00:03:38.040 --> 00:03:40.040]  有一個item叫wish list
[00:03:40.040 --> 00:03:42.040]  就是我希望收到什麼禮物
[00:03:42.040 --> 00:03:43.040]  我希望買什麼
[00:03:43.040 --> 00:03:44.040]  暫時還沒有錢買
[00:03:44.040 --> 00:03:46.040]  不過我先把那樣東西放到wish list上面
[00:03:46.040 --> 00:03:48.040]  等到我錢有的時候
[00:03:48.040 --> 00:03:49.040]  我就把它買下來
[00:03:49.040 --> 00:03:52.040]  所以我們就開始想有些聖誕的清單
[00:03:52.040 --> 00:03:53.040]  因為聖誕節畢竟
[00:03:53.040 --> 00:03:54.040]  雖然也是商業化
[00:03:54.040 --> 00:03:57.040]  但是你比較會想到說
[00:03:57.040 --> 00:03:58.040]  不是想到拿
[00:03:58.040 --> 00:03:59.040]  你是想到給
[00:03:59.040 --> 00:04:00.040]  我這禮拜
[00:04:00.040 --> 00:04:04.040]  這個聖誕節到底想要給身邊的什麼東西呢
[00:04:04.040 --> 00:04:05.040]  我想這個風俗多少
[00:04:05.040 --> 00:04:08.040]  跟兩千年前的第一個聖誕節有點關係
[00:04:08.040 --> 00:04:11.040]  因為我們知道我們的神是一位給的神
[00:04:11.040 --> 00:04:13.040]  我們剛剛唱的詩歌都知道
[00:04:13.040 --> 00:04:15.040]  你看到創造的天地萬物
[00:04:15.040 --> 00:04:17.040]  就知道我們的神是一位給的神
[00:04:17.040 --> 00:04:19.040]  It's a god of giving
[00:04:19.040 --> 00:04:20.040]  當他創造宇宙萬物的時候
[00:04:20.040 --> 00:04:24.040]  他想的是怎麼樣把這些東西給人類享受
[00:04:24.040 --> 00:04:27.040]  所以他設計整個宇宙就是為了人類
[00:04:27.040 --> 00:04:31.040]  你看到無論是太陽跟地球位置
[00:04:31.040 --> 00:04:33.040]  那個距離的遠近就知道了
[00:04:33.040 --> 00:04:34.040]  如果他設計遠一點
[00:04:34.040 --> 00:04:35.040]  我們就冷死
[00:04:35.040 --> 00:04:36.040]  近一點我們就熱死
[00:04:36.040 --> 00:04:37.040]  他設計的剛剛好
[00:04:37.040 --> 00:04:39.040]  非常的微妙
[00:04:39.040 --> 00:04:40.040]  他設計所有一些東西
[00:04:40.040 --> 00:04:42.040]  就為了人可以享受
[00:04:42.040 --> 00:04:45.040]  所以他是一位真的給你生命
[00:04:45.040 --> 00:04:48.040]  給你陽光空氣所有東西的神
[00:04:48.040 --> 00:04:51.040]  神其實不需要我們任何的給他
[00:04:51.040 --> 00:04:53.040]  相反我們任何的東西
[00:04:53.040 --> 00:04:55.040]  所有一切你今天享受到的
[00:04:55.040 --> 00:04:57.040]  其實都是從神而來
[00:04:57.040 --> 00:04:59.040]  所以神先設定了一個例子
[00:04:59.040 --> 00:05:01.040]  就是他是一位給的神
[00:05:01.040 --> 00:05:03.040]  所以到了聖誕節
[00:05:03.040 --> 00:05:04.040]  我們都會想到說
[00:05:04.040 --> 00:05:06.040]  我們也要學習怎麼樣給
[00:05:06.040 --> 00:05:07.040]  怎麼樣去給
[00:05:07.040 --> 00:05:10.040]  其實這是神一開始先設定好
[00:05:10.040 --> 00:05:12.040]  所以沒有任何東西其實
[00:05:12.040 --> 00:05:14.040]  神不需要我們給任何東西
[00:05:14.040 --> 00:05:17.040]  他相反是那位給你所有東西的神
[00:05:17.040 --> 00:05:22.040]  我知道我們上一個系列講到管家
[00:05:22.040 --> 00:05:24.040]  你知道那個
[00:05:24.040 --> 00:05:27.040]  我記得有一年范大林長老
[00:05:27.040 --> 00:05:28.040]  在講見證的時候
[00:05:28.040 --> 00:05:30.040]  他講到說
[00:05:30.040 --> 00:05:32.040]  你知道他兒子在
[00:05:32.040 --> 00:05:33.040]  其實他兒子在美國
[00:05:33.040 --> 00:05:34.040]  他在五加聚會
[00:05:34.040 --> 00:05:37.040]  那麼他有一年來五加講
[00:05:37.040 --> 00:05:38.040]  我忘記是不是五加
[00:05:38.040 --> 00:05:40.040]  好像不是
[00:05:40.040 --> 00:05:41.040]  他在講見證
[00:05:41.040 --> 00:05:44.040]  他說你知道老一輩的人都喜歡鋼筆
[00:05:44.040 --> 00:05:46.040]  那麼他在美國看中一支鋼筆
[00:05:46.040 --> 00:05:49.040]  很貴幾百塊美金
[00:05:49.040 --> 00:05:51.040]  他很喜歡但是他不捨得買
[00:05:51.040 --> 00:05:53.040]  那麼有一年生日
[00:05:53.040 --> 00:05:56.040]  就他兒子就花了幾百塊美金
[00:05:56.040 --> 00:05:57.040]  幫他買了那支鋼筆
[00:05:57.040 --> 00:05:59.040]  送給他做生日禮物
[00:05:59.040 --> 00:06:01.040]  他看到就非常開心
[00:06:01.040 --> 00:06:03.040]  覺得這兒子非常的孝順
[00:06:03.040 --> 00:06:05.040]  居然肯花這麼貴的錢
[00:06:05.040 --> 00:06:07.040]  買這麼貴的一支鋼筆
[00:06:07.040 --> 00:06:09.040]  知道我喜歡就送給我做禮物
[00:06:09.040 --> 00:06:11.040]  很開心
[00:06:11.040 --> 00:06:12.040]  可是到了月底
[00:06:12.040 --> 00:06:13.040]  帳單一來一看
[00:06:13.040 --> 00:06:17.040]  這小子原來是刷老爸的credit card去買
[00:06:17.040 --> 00:06:20.040]  結果害我高興半天
[00:06:20.040 --> 00:06:21.040]  不過他說後來還是很高興
[00:06:21.040 --> 00:06:25.040]  因為雖然他是刷我的信用卡去買
[00:06:25.040 --> 00:06:26.040]  還是我付帳
[00:06:26.040 --> 00:06:30.040]  不過他居然知道老爸喜歡那支鋼筆
[00:06:30.040 --> 00:06:33.040]  也知道我喜歡也是很開心
[00:06:33.040 --> 00:06:35.040]  你知道有時候奉獻也是這麼回事
[00:06:35.040 --> 00:06:38.040]  其實奉獻就是你在說天賦的卡
[00:06:38.040 --> 00:06:39.040]  送禮物給他
[00:06:39.040 --> 00:06:42.040]  他付的帳你拿的credit
[00:06:42.040 --> 00:06:45.040]  沒有任何東西我們付出給神
[00:06:45.040 --> 00:06:46.040]  不是從神而來的
[00:06:46.040 --> 00:06:47.040]  所有你的一切
[00:06:47.040 --> 00:06:49.040]  你賺取財物的力量
[00:06:49.040 --> 00:06:51.040]  你賺取財物的機會
[00:06:51.040 --> 00:06:52.040]  都是神給你
[00:06:52.040 --> 00:06:54.040]  所以我們只會來到神面前
[00:06:54.040 --> 00:06:55.040]  所有的付出
[00:06:55.040 --> 00:06:57.040]  都是因為他是一位付出的神
[00:06:57.040 --> 00:06:59.040]  他先給了我們所有的東西
[00:06:59.040 --> 00:07:00.040]  所以他設定
[00:07:00.040 --> 00:07:03.040]  而且在羅馬書八章三十二節不得了
[00:07:03.040 --> 00:07:05.040]  他那邊說不但是他給你所有的東西
[00:07:05.040 --> 00:07:09.040]  他說他連自己的兒子都給你了
[00:07:09.040 --> 00:07:10.040]  都不顧惜
[00:07:10.040 --> 00:07:11.040]  給了我們眾人
[00:07:11.040 --> 00:07:12.040]  既然這樣
[00:07:12.040 --> 00:07:17.040]  他不會也把萬物白白的賜給我們嗎
[00:07:17.040 --> 00:07:19.040]  這是神給我們一個很大的應許
[00:07:19.040 --> 00:07:21.040]  因為就算我們今天享受了
[00:07:21.040 --> 00:07:23.040]  陽光空氣各樣的好處
[00:07:23.040 --> 00:07:25.040]  可是我知道還有很多的人
[00:07:25.040 --> 00:07:26.040]  包括我自己
[00:07:26.040 --> 00:07:28.040]  偶爾也會懷疑
[00:07:28.040 --> 00:07:29.040]  是不是神還有很多好東西
[00:07:29.040 --> 00:07:31.040]  收起來沒有給我
[00:07:31.040 --> 00:07:33.040]  特別是跟別人比較的時候
[00:07:33.040 --> 00:07:37.040]  為什麼神好像給李嘉誠這麼多東西
[00:07:37.040 --> 00:07:39.040]  為什麼我好像少了一點
[00:07:39.040 --> 00:07:40.040]  你總會那麼懷疑說
[00:07:40.040 --> 00:07:43.040]  神是不是還有一些好東西
[00:07:43.040 --> 00:07:45.040]  收起來沒有給我
[00:07:45.040 --> 00:07:46.040]  是不是這樣
[00:07:46.040 --> 00:07:47.040]  有沒有懷疑過
[00:07:47.040 --> 00:07:49.040]  像我們在某個階段總會懷疑
[00:07:49.040 --> 00:07:51.040]  你為什麼不叫我再聰明一點
[00:07:51.040 --> 00:07:54.040]  為什麼我的錢財不可以再多一點
[00:07:54.040 --> 00:07:55.040]  為什麼我女朋友
[00:07:55.040 --> 00:07:57.040]  不可以再漂亮多一點
[00:07:57.040 --> 00:07:59.040]  你很多很多的懷疑
[00:07:59.040 --> 00:08:01.040]  你總會懷疑說神是不是有東西
[00:08:01.040 --> 00:08:03.040]  你沒有給我
[00:08:03.040 --> 00:08:04.040]  神知道我們懷疑
[00:08:04.040 --> 00:08:06.040]  所以神說一次過
[00:08:06.040 --> 00:08:08.040]  剷除你們所有的懷疑
[00:08:08.040 --> 00:08:12.040]  就是說我把自己的兒子都給你了
[00:08:12.040 --> 00:08:13.040]  我就沒有任何東西
[00:08:13.040 --> 00:08:16.040]  會捨不得給你的
[00:08:16.040 --> 00:08:19.040]  我在跟family講到的時候
[00:08:19.040 --> 00:08:20.040]  我一講就明白
[00:08:20.040 --> 00:08:21.040]  我說很簡單
[00:08:21.040 --> 00:08:23.040]  我說你們有孩子的
[00:08:23.040 --> 00:08:25.040]  如果你肯把你的孩子都給我
[00:08:25.040 --> 00:08:27.040]  你就什麼都肯給我
[00:08:27.040 --> 00:08:28.040]  你信不信
[00:08:28.040 --> 00:08:29.040]  如果你只有一個兒子
[00:08:29.040 --> 00:08:30.040]  你肯把你的兒子都給我
[00:08:30.040 --> 00:08:32.040]  基本上你的車子房子
[00:08:32.040 --> 00:08:33.040]  你都肯給我
[00:08:33.040 --> 00:08:35.040]  只要你肯把孩子給我
[00:08:35.040 --> 00:08:36.040]  你什麼都肯給我
[00:08:36.040 --> 00:08:37.040]  神就是這樣告訴我們說
[00:08:37.040 --> 00:08:41.040]  我肯把我的獨生子給了你們
[00:08:41.040 --> 00:08:44.040]  我就沒有任何的東西收起來
[00:08:44.040 --> 00:08:46.040]  說我不想給你們
[00:08:46.040 --> 00:08:47.040]  因為兩千年前
[00:08:47.040 --> 00:08:49.040]  那個第一個最原始的聖誕節
[00:08:49.040 --> 00:08:52.040]  神賜他的獨生子
[00:08:52.040 --> 00:08:56.040]  從此他為聖誕節開始了一個基礎
[00:08:56.040 --> 00:08:58.040]  就是把聖誕節變成了一個
[00:08:58.040 --> 00:09:01.040]  很夢幻式很magical season
[00:09:01.040 --> 00:09:04.040]  為這個奠定了一個foundation
[00:09:04.040 --> 00:09:07.040]  你知道Emily Kindry
[00:09:07.040 --> 00:09:14.040]  她是一個伊利諾大學的博士生
[00:09:14.040 --> 00:09:16.040]  她寫博士論文的時候
[00:09:16.040 --> 00:09:17.040]  她很有意思
[00:09:17.040 --> 00:09:18.040]  她寫博士論文的時候
[00:09:18.040 --> 00:09:19.040]  她的title
[00:09:19.040 --> 00:09:22.040]  她研究的博士論文的title
[00:09:22.040 --> 00:09:24.040]  就叫做Christmas Story
[00:09:24.040 --> 00:09:27.040]  她特別研究聖誕節的故事
[00:09:27.040 --> 00:09:29.040]  她經過很長時間的研究
[00:09:29.040 --> 00:09:31.040]  她就把聖誕節的故事
[00:09:31.040 --> 00:09:33.040]  美國歷年來聖誕節的故事
[00:09:33.040 --> 00:09:34.040]  把它編排成
[00:09:34.040 --> 00:09:38.040]  列出了Top 5 Most Popular Christmas Story
[00:09:38.040 --> 00:09:41.040]  就是列出了五個在美國歷年來
[00:09:41.040 --> 00:09:44.040]  最受歡迎的聖誕節的故事
[00:09:44.040 --> 00:09:47.040]  名列榜首的歷年來
[00:09:47.040 --> 00:09:51.040]  那就是A Visit from St. Nicholas
[00:09:51.040 --> 00:09:54.040]  就是by Clement Clark
[00:09:54.040 --> 00:09:57.040]  其實這是一首詩
[00:09:57.040 --> 00:10:01.040]  這首詩被美國的文學界評為是
[00:10:01.040 --> 00:10:04.040]  寫得最美、最有意境
[00:10:04.040 --> 00:10:07.040]  影響力最大的一首詩
[00:10:07.040 --> 00:10:08.040]  其實聖誕老公公的故事
[00:10:08.040 --> 00:10:10.040]  也是從那首詩出來的
[00:10:10.040 --> 00:10:12.040]  那首詩不知道為什麼
[00:10:12.040 --> 00:10:14.040]  如果你真的要去讀的時候
[00:10:14.040 --> 00:10:17.040]  somehow它有一種很奇妙的力量
[00:10:17.040 --> 00:10:19.040]  能夠給你一種很平和
[00:10:19.040 --> 00:10:21.040]  很安寧的意境
[00:10:21.040 --> 00:10:22.040]  而且它能夠彷彿
[00:10:22.040 --> 00:10:25.040]  能夠把你帶回去你童年的時候
[00:10:25.040 --> 00:10:27.040]  有那種很童真的願望
[00:10:27.040 --> 00:10:29.040]  說我希望在這個聖誕節
[00:10:29.040 --> 00:10:32.040]  能夠經歷一些很magical的事情
[00:10:32.040 --> 00:10:34.040]  那首詩很有意思
[00:10:34.040 --> 00:10:35.040]  排名第二的就是
[00:10:35.040 --> 00:10:39.040]  美國的文學界大師Charles Dickens
[00:10:39.040 --> 00:10:41.040]  寫的Christmas Carol
[00:10:41.040 --> 00:10:42.040]  也是很出名的故事
[00:10:42.040 --> 00:10:44.040]  他在研究這個故事
[00:10:44.040 --> 00:10:45.040]  列出了五個故事
[00:10:45.040 --> 00:10:48.040]  他就說這些所有最受popular的故事
[00:10:48.040 --> 00:10:50.040]  有一些相當的主題
[00:10:50.040 --> 00:10:51.040]  他說第一個
[00:10:51.040 --> 00:10:53.040]  他們共同的主題就是
[00:10:53.040 --> 00:10:55.040]  他們都把Christmas
[00:10:55.040 --> 00:10:59.040]  能夠形容成描述成一個magical season
[00:10:59.040 --> 00:11:00.040]  就是Christmas
[00:11:00.040 --> 00:11:02.040]  這是一個充滿神奇
[00:11:02.040 --> 00:11:05.040]  好像很夢幻似的節日
[00:11:05.040 --> 00:11:07.040]  所以這使整個Christmas變得不一樣
[00:11:07.040 --> 00:11:09.040]  你可以想像飄著白雪
[00:11:09.040 --> 00:11:11.040]  然後something magical happen
[00:11:11.040 --> 00:11:14.040]  所以整個就跟Thanksgiving有點不一樣
[00:11:14.040 --> 00:11:16.040]  所以Christmas是很不一樣
[00:11:16.040 --> 00:11:18.040]  所以他就說不但如此
[00:11:18.040 --> 00:11:20.040]  他說它magical in a sense
[00:11:20.040 --> 00:11:22.040]  somehow你讀這些故事的時候
[00:11:22.040 --> 00:11:27.040]  它能夠有一股spiritual transformative power
[00:11:27.040 --> 00:11:30.040]  好像使你內心有一些轉化的能力
[00:11:30.040 --> 00:11:32.040]  使你好像重新變得不一樣
[00:11:32.040 --> 00:11:33.040]  這些故事
[00:11:33.040 --> 00:11:35.040]  那麼他說第二個最重要的主題
[00:11:35.040 --> 00:11:38.040]  就是這些故事都有同樣的主題
[00:11:38.040 --> 00:11:41.040]  這些Christmas story的裡面
[00:11:41.040 --> 00:11:45.040]  他都說都是寫的一些完全沒有power的人
[00:11:45.040 --> 00:11:46.040]  比方說children
[00:11:46.040 --> 00:11:48.040]  就是完全沒有能力
[00:11:48.040 --> 00:11:49.040]  很無助的人
[00:11:49.040 --> 00:11:50.040]  對他們來講
[00:11:50.040 --> 00:11:53.040]  他們都在這些故事裡面
[00:11:53.040 --> 00:11:55.040]  得到了最大的好處
[00:11:55.040 --> 00:11:56.040]  最大的good news
[00:11:56.040 --> 00:11:59.040]  就是for那些他們覺得很無助的
[00:11:59.040 --> 00:12:00.040]  沒有能力的
[00:12:00.040 --> 00:12:03.040]  像個小孩子一樣的那種人
[00:12:03.040 --> 00:12:07.040]  我覺得這個就跟聖經2000年前所說的
[00:12:07.040 --> 00:12:08.040]  主耶穌的來臨
[00:12:08.040 --> 00:12:11.040]  所present的那個Christmas真的很像
[00:12:11.040 --> 00:12:12.040]  因為主耶穌的來臨
[00:12:12.040 --> 00:12:15.040]  讓我們看到整個Christmas原來是很不一樣
[00:12:15.040 --> 00:12:18.040]  它可以是一個很magical season
[00:12:18.040 --> 00:12:20.040]  你知道我們人有時候大了
[00:12:20.040 --> 00:12:21.040]  都忘記你童年的時候
[00:12:21.040 --> 00:12:25.040]  你常常會想一些很夢幻式的東西
[00:12:25.040 --> 00:12:27.040]  是不切實際的
[00:12:27.040 --> 00:12:28.040]  你慢慢大了
[00:12:28.040 --> 00:12:29.040]  這些人就變得很實際
[00:12:29.040 --> 00:12:31.040]  對那種就忘記了
[00:12:31.040 --> 00:12:32.040]  可是到了Christmas
[00:12:32.040 --> 00:12:34.040]  我們彷彿又回到了童年
[00:12:34.040 --> 00:12:36.040]  去想說這個magical season
[00:12:36.040 --> 00:12:37.040]  其實可以有一些
[00:12:37.040 --> 00:12:39.040]  你平時不敢向神去求的東西
[00:12:39.040 --> 00:12:41.040]  原來可以得到
[00:12:41.040 --> 00:12:43.040]  比方說我舉個例子
[00:12:43.040 --> 00:12:44.040]  主耶穌來到的時候
[00:12:44.040 --> 00:12:46.040]  祂開始了賜給我們一樣
[00:12:46.040 --> 00:12:47.040]  你沒有想過的東西
[00:12:47.040 --> 00:12:50.040]  就是永生 永恆的生命
[00:12:50.040 --> 00:12:52.040]  你有沒有想過
[00:12:52.040 --> 00:12:56.040]  我們從小到大沒有人見過永恆的
[00:12:56.040 --> 00:12:58.040]  你有這個觀念可是沒有見過
[00:12:58.040 --> 00:13:01.040]  無論是你經歷過的愛情 友情
[00:13:01.040 --> 00:13:03.040]  所有你見得到的東西
[00:13:03.040 --> 00:13:04.040]  你摸得到的東西
[00:13:04.040 --> 00:13:06.040]  都沒有一樣是永恆
[00:13:06.040 --> 00:13:08.040]  都會腐爛 都會消失
[00:13:08.040 --> 00:13:10.040]  包括你最喜歡的親情
[00:13:10.040 --> 00:13:13.040]  最愛你的父母有一天會離去
[00:13:13.040 --> 00:13:14.040]  你所經歷所有的東西
[00:13:14.040 --> 00:13:16.040]  沒有一件是永恆
[00:13:16.040 --> 00:13:18.040]  可是你發現其實內心當中
[00:13:18.040 --> 00:13:21.040]  我們都渴望有永恆這回事
[00:13:21.040 --> 00:13:23.040]  可是人大了你不敢苛求
[00:13:23.040 --> 00:13:25.040]  就除了當年秦始皇
[00:13:25.040 --> 00:13:26.040]  花了一生的時間
[00:13:26.040 --> 00:13:27.040]  追求長生不老藥
[00:13:27.040 --> 00:13:29.040]  最後失敗了之後
[00:13:29.040 --> 00:13:31.040]  就沒有人再很認真追求這種東西
[00:13:31.040 --> 00:13:34.040]  基本上是一個很小孩子
[00:13:34.040 --> 00:13:38.040]  很天真純真的童年的人才會說
[00:13:38.040 --> 00:13:40.040]  你可以想像說你去問一個小孩
[00:13:40.040 --> 00:13:42.040]  這個Christmas你想要什麼
[00:13:42.040 --> 00:13:44.040]  他說我要永遠活著
[00:13:44.040 --> 00:13:46.040]  你覺得怎麼這麼天真的這個人
[00:13:46.040 --> 00:13:48.040]  你求個M&M巧克力
[00:13:48.040 --> 00:13:51.040]  好像還比較切合時機一點
[00:13:51.040 --> 00:13:53.040]  人大了就不求那些東西
[00:13:53.040 --> 00:13:55.040]  可是只有小孩子你才會想說
[00:13:55.040 --> 00:13:57.040]  你才敢想說
[00:13:57.040 --> 00:13:59.040]  我想求一些很magical的東西
[00:13:59.040 --> 00:14:02.040]  比方說我想永遠活著
[00:14:02.040 --> 00:14:04.040]  而且你不敢相信說
[00:14:04.040 --> 00:14:05.040]  神的回答居然是說
[00:14:05.040 --> 00:14:08.040]  You get it, you gonna get it
[00:14:08.040 --> 00:14:09.040]  你真的想永遠活著
[00:14:09.040 --> 00:14:11.040]  沒有人敢想的東西
[00:14:11.040 --> 00:14:13.040]  你敢想嗎?
[00:14:13.040 --> 00:14:14.040]  I'm gonna give it to you
[00:14:14.040 --> 00:14:15.040]  You gonna get it
[00:14:15.040 --> 00:14:17.040]  所以兩千年前
[00:14:17.040 --> 00:14:20.040]  第一個最原始的聖誕節
[00:14:20.040 --> 00:14:22.040]  藉著主耶穌的來到
[00:14:22.040 --> 00:14:26.040]  開始了聖誕節是一個Magical Season
[00:14:26.040 --> 00:14:27.040]  的這個Foundation
[00:14:27.040 --> 00:14:30.040]  所以聖誕節是一個很不一樣的節日
[00:14:30.040 --> 00:14:33.040]  因為兩千年前神賜給我們這份禮物
[00:14:33.040 --> 00:14:34.040]  而這份禮物的來臨
[00:14:34.040 --> 00:14:36.040]  改變了整個世界
[00:14:36.040 --> 00:14:39.040]  它使那些完全沒有方向的人
[00:14:39.040 --> 00:14:40.040]  能夠找到方向
[00:14:40.040 --> 00:14:43.040]  使在黑暗裡面的人能夠看到光
[00:14:43.040 --> 00:14:45.040]  使那些只有短暫一生
[00:14:45.040 --> 00:14:46.040]  本來以為短暫幾十年
[00:14:46.040 --> 00:14:47.040]  過了什麼事都沒有
[00:14:47.040 --> 00:14:49.040]  人生沒有意義的人
[00:14:49.040 --> 00:14:51.040]  能夠有一個永恆的盼望
[00:14:51.040 --> 00:14:53.040]  所以它來了使整個世界不一樣
[00:14:53.040 --> 00:14:54.040]  所以Christmas
[00:14:54.040 --> 00:14:57.040]  這就是為什麼Christmas
[00:14:57.040 --> 00:14:58.040]  是這麼meaningful
[00:14:58.040 --> 00:15:00.040]  這也是為什麼Christmas
[00:15:00.040 --> 00:15:01.040]  is so beautiful
[00:15:01.040 --> 00:15:02.040]  所以在這個Christmas
[00:15:02.040 --> 00:15:05.040]  我希望你們無論是你們幾歲
[00:15:05.040 --> 00:15:07.040]  二十歲、三十歲、四十、六十
[00:15:07.040 --> 00:15:08.040]  在這個Christmas
[00:15:08.040 --> 00:15:11.040]  我希望你不要裝大人
[00:15:11.040 --> 00:15:13.040]  放下大人的面具
[00:15:13.040 --> 00:15:14.040]  你能夠重新回到
[00:15:14.040 --> 00:15:16.040]  因為聖經說
[00:15:16.040 --> 00:15:18.040]  除非你回轉到小孩子的樣子
[00:15:18.040 --> 00:15:20.040]  不然我們沒有人可以進天國
[00:15:20.040 --> 00:15:22.040]  所以回轉到小孩子的樣子
