
[00:00:00.000 --> 00:00:03.000]  各位主內弟兄姊妹、朋友
[00:11:29.000 --> 00:11:32.000]  就是溫柔
[00:11:32.000 --> 00:11:34.000]  摩西是怎樣去有一份
[00:11:34.000 --> 00:11:37.000]  謙和溫柔的表現呢
[00:11:37.000 --> 00:11:38.000]  在文數記十二章
[00:11:38.000 --> 00:11:41.000]  說到摩西被他哥哥和姐姐
[00:11:41.000 --> 00:11:42.000]  毀謗的時候
[00:11:42.000 --> 00:11:44.000]  摩西在個人名義被選的時候
[00:11:44.000 --> 00:11:45.000]  他沒有報復
[00:11:45.000 --> 00:11:47.000]  還替他們向神求情
[00:11:47.000 --> 00:11:50.000]  這個就是溫柔
[00:11:50.000 --> 00:11:52.000]  在聖經中的溫柔
[00:11:52.000 --> 00:11:54.000]  同時是一味的忍讓
[00:11:54.000 --> 00:11:56.000]  但摩西發現以色列人
[00:11:56.000 --> 00:11:57.000]  背逆神的時候
[00:11:57.000 --> 00:11:59.000]  拜金牛獨獨的時候
[00:11:59.000 --> 00:12:04.000]  他就對以色列人怒氣十足
[00:12:04.000 --> 00:12:06.000]  所以溫柔是教會信徒
[00:12:06.000 --> 00:12:08.000]  第二個很重要的特質
[00:12:08.000 --> 00:12:10.000]  他是一個願意接受上帝所掌管
[00:12:10.000 --> 00:12:12.000]  在適當的時候發怒
[00:12:12.000 --> 00:12:13.000]  在不適當的時候
[00:12:13.000 --> 00:12:19.000]  他永不會發怒
[00:12:19.000 --> 00:12:21.000]  去到第三個字
[00:12:21.000 --> 00:12:23.000]  這是第三種重要的品德
[00:12:23.000 --> 00:12:27.000]  就是忍耐
[00:12:27.000 --> 00:12:28.000]  忍耐這個字
[00:12:28.000 --> 00:12:30.000]  有兩個重要的意義
[00:12:30.000 --> 00:12:31.000]  第一
[00:12:31.000 --> 00:12:36.000]  這個指永不承認失敗的精神
[00:12:36.000 --> 00:12:40.000]  而要堅持到底獲得成功
[00:12:40.000 --> 00:12:42.000]  有一個猶太學者去描述一件事
[00:12:42.000 --> 00:12:44.000]  讓我們去更了解
[00:12:44.000 --> 00:12:48.000]  這個第一點的意義
[00:12:48.000 --> 00:12:49.000]  這個忍耐
[00:12:49.000 --> 00:12:51.000]  他說羅馬人
[00:12:51.000 --> 00:12:52.000]  在失敗的情況之下
[00:12:52.000 --> 00:12:54.000]  是永不言和
[00:12:54.000 --> 00:12:57.000]  就是不願意承認失敗
[00:12:57.000 --> 00:13:00.000]  在羅馬帝國最激盛的時代
[00:13:00.000 --> 00:13:03.000]  羅馬人是不會被克服的
[00:13:03.000 --> 00:13:06.000]  他或許會打一次敗仗
[00:13:06.000 --> 00:13:08.000]  甚至一次很重要的戰役
[00:13:08.000 --> 00:13:12.000]  但他卻不視為這個戰爭是失敗
[00:13:12.000 --> 00:13:14.000]  就算大難臨頭的時候
[00:13:14.000 --> 00:13:19.000]  他也不會想到自己會失敗
[00:13:19.000 --> 00:13:21.000]  基督徒的忍耐
[00:13:21.000 --> 00:13:24.000]  同時是永不承認失敗的精神
[00:13:24.000 --> 00:13:27.000]  不會為了有不幸、痛苦、失望、灰心
[00:13:27.000 --> 00:13:31.000]  這些情況去破壞他這一份精神
[00:13:31.000 --> 00:13:35.000]  仍然堅持到底
[00:13:35.000 --> 00:13:37.000]  第二點
[00:13:37.000 --> 00:13:39.000]  關於這個字忍耐
[00:13:39.000 --> 00:13:42.000]  比以上所說的永不承認失敗的精神
[00:13:42.000 --> 00:13:47.000]  更有一份獨特性的意義
[00:13:47.000 --> 00:13:51.000]  這個字有一位學者叫屈梭多姆
[00:13:51.000 --> 00:13:53.000]  比這個字定了的意義是
[00:13:53.000 --> 00:13:56.000]  能夠報仇卻不報的精神
[00:13:56.000 --> 00:13:58.000]  而學者Nyford所定的定義
[00:13:58.000 --> 00:14:02.000]  他還說拒絕報復的精神
[00:14:02.000 --> 00:14:04.000]  有一個比較不完全的比喻
[00:14:04.000 --> 00:14:08.000]  我們經常看動物的紀錄片
[00:14:08.000 --> 00:14:13.000]  有些情況可以看到
[00:14:13.000 --> 00:14:15.000]  一隻狗很大隻
[00:14:15.000 --> 00:14:18.000]  有很鋒利的牙齒
[00:14:18.000 --> 00:14:20.000]  有隻小狗經常搞牠
[00:14:20.000 --> 00:14:22.000]  牠永遠都在搞牠之後
[00:14:22.000 --> 00:14:24.000]  但這個巨大的狗
[00:14:24.000 --> 00:14:31.000]  竟然是忍受這個幼犬的魯莽無禮
[00:14:31.000 --> 00:14:35.000]  很寬大地忍容忍
[00:14:35.000 --> 00:14:40.000]  這種情形就好像這份精神
[00:14:40.000 --> 00:14:43.000]  忍耐就是說牠願意承受凌辱傷害
[00:14:43.000 --> 00:14:46.000]  但不去有怨恨訴苦的精神
[00:14:46.000 --> 00:14:52.000]  仍然很和藹忍讓地忍受這些討厭的人
[00:14:52.000 --> 00:14:54.000]  甚至自己被愚弄
[00:14:54.000 --> 00:14:58.000]  牠不發怒這份精神
[00:14:58.000 --> 00:15:00.000]  知道這個字的意義
[00:15:00.000 --> 00:15:09.000]  最好在信仰裡面用在上帝的身上
[00:15:09.000 --> 00:15:13.000]  史特普羅曾經詢問去質問那些不肯悔改的罪人
[00:15:13.000 --> 00:15:16.000]  他們是不是藐視上帝的忍耐
[00:15:16.000 --> 00:15:18.000]  羅馬書二章四節
[00:15:18.000 --> 00:15:20.000]  另外在彼得前書三章二十節
[00:15:20.000 --> 00:15:30.000]  他們曾經提到上帝在羅哈日子忍耐的時候
[00:15:30.000 --> 00:15:33.000]  如果上帝是人
[00:15:33.000 --> 00:15:36.000]  看見這個世界的叛逆
[00:15:36.000 --> 00:15:38.000]  早會大發怒烈怒
[00:15:38.000 --> 00:15:41.000]  把世界去消滅
[00:15:41.000 --> 00:15:45.000]  但上帝是愛
[00:15:45.000 --> 00:15:51.000]  上帝的忍耐是願意更多人有機會去歸向的
[00:15:51.000 --> 00:15:54.000]  所以基督徒必須學習對人的忍耐
[00:15:54.000 --> 00:16:04.000]  就好像上帝對世人或者我們的忍耐一樣
[00:16:04.000 --> 00:16:06.000]  第四個字
[00:16:06.000 --> 00:16:09.000]  也是一個基督徒很重要的品德
[00:16:09.000 --> 00:16:11.000]  就是愛
[00:16:11.000 --> 00:16:16.000]  基督徒的愛在第一世紀的人來說是一個很新的事物
[00:16:16.000 --> 00:16:20.000]  基督徒的作者必須創造一個新字來表明
[00:16:20.000 --> 00:16:25.000]  一個很不尋常的愛
[00:16:25.000 --> 00:16:27.000]  他創造了一個字
[00:16:27.000 --> 00:16:31.000]  就是Agape
[00:16:31.000 --> 00:16:33.000]  這條文裡面有四個愛字
[00:16:33.000 --> 00:16:37.000]  第一個字是講男女之間的愛
[00:16:37.000 --> 00:16:39.000]  是有性的感情成分的
[00:16:39.000 --> 00:16:41.000]  第二個就是友愛
[00:16:41.000 --> 00:16:44.000]  在很要好的人之間有一種溫暖的友情
[00:16:44.000 --> 00:16:46.000]  第三種是家庭的愛
[00:16:46.000 --> 00:16:48.000]  特點是含有家庭的親情
[00:16:48.000 --> 00:16:50.000]  而第四個就是這個字
[00:16:50.000 --> 00:16:53.000]  Agape
[00:16:53.000 --> 00:16:57.000]  英文的聖經亦是Love或者是Charity
[00:16:57.000 --> 00:17:02.000]  一種博愛的詞人
[00:17:02.000 --> 00:17:04.000]  Agape
[00:17:04.000 --> 00:17:11.000]  Riven這種的愛真正的意義是不可征服的人愛
[00:17:11.000 --> 00:17:16.000]  如果我們用這種Agape的愛心去對待一個人的時候
[00:17:16.000 --> 00:17:17.000]  無論他怎樣對我
[00:17:17.000 --> 00:17:19.000]  我們為了他所做的
[00:17:19.000 --> 00:17:24.000]  我們所要做的事都是為了他得到最好的好處
[00:17:24.000 --> 00:17:25.000]  雖然他傷害我們
[00:17:25.000 --> 00:17:26.000]  侮辱我們
[00:17:26.000 --> 00:17:28.000]  我們仍然很仁慈地對他們
[00:17:28.000 --> 00:17:33.000]  這個字就是Gracious
[00:17:33.000 --> 00:17:35.000]  這就明顯地讓我們看到
[00:17:35.000 --> 00:17:43.000]  基督徒的愛並非一件感情的事
[00:17:43.000 --> 00:17:46.000]  Agape不單只是感情
[00:17:46.000 --> 00:17:47.000]  同時是意志
[00:17:47.000 --> 00:17:49.000]  這是一種堅強的意志力量
[00:17:49.000 --> 00:17:50.000]  對於一般人
[00:17:50.000 --> 00:17:51.000]  不可愛的人
[00:17:51.000 --> 00:17:53.000]  我們不能夠愛的人
[00:17:53.000 --> 00:17:57.000]  我們不想愛的人
[00:17:57.000 --> 00:18:05.000]  保持一種不能征服人的善意
[00:18:05.000 --> 00:18:11.000]  第五種就是和平
[00:18:11.000 --> 00:18:14.000]  以上四種基督徒人生重要的品德
[00:18:14.000 --> 00:18:16.000]  謙虛、溫柔、忍耐、愛心
[00:18:16.000 --> 00:18:20.000]  而產生第五種的品德就是和平
[00:18:20.000 --> 00:18:27.000]  我上次提到和平的字和Irene的字很相似
[00:18:27.000 --> 00:18:29.000]  保羅勸告並且竭誠地要求
[00:18:29.000 --> 00:18:31.000]  接受書信的人
[00:18:31.000 --> 00:18:34.000]  以出所書的肢體
[00:18:34.000 --> 00:18:37.000]  去努力保守教會的特質
[00:18:37.000 --> 00:18:40.000]  這個特質就是神聖的和平合一
[00:18:40.000 --> 00:18:42.000]  Holy Unity
[00:18:42.000 --> 00:18:47.000]  不是人所說的Holy Unity
[00:18:47.000 --> 00:18:49.000]  和平的定義
[00:18:49.000 --> 00:18:51.000]  可以是人與人之間良好的關係
[00:18:51.000 --> 00:18:52.000]  這種合一
[00:18:52.000 --> 00:18:53.000]  這種和平
[00:18:53.000 --> 00:18:54.000]  這種良好的關係
[00:18:54.000 --> 00:18:57.000]  只有一種方法可以保持
[00:18:57.000 --> 00:19:00.000]  就是在前四種重要的品德裡面
[00:19:00.000 --> 00:19:09.000]  我們去消除自我
[00:19:09.000 --> 00:19:12.000]  只有這種方法
[00:19:12.000 --> 00:19:15.000]  如果自己仍然是萬事的中心的時候
[00:19:15.000 --> 00:19:16.000]  這種合一便不能夠存在
[00:19:16.000 --> 00:19:19.000]  因為社會都會讓每一個人
[00:19:19.000 --> 00:19:20.000]  自己操權的時候
[00:19:20.000 --> 00:19:21.000]  弄權的時候
[00:19:21.000 --> 00:19:24.000]  人只能是一群分裂的各自為政
[00:19:24.000 --> 00:19:29.000]  互相爭鬥的分子
[00:19:29.000 --> 00:19:30.000]  不過
[00:19:30.000 --> 00:19:36.000]  當自我死亡的時候
[00:19:36.000 --> 00:19:38.000]  基督的生命
[00:19:38.000 --> 00:19:40.000]  耶穌基督父的生命
[00:19:40.000 --> 00:19:43.000]  就是我們心裡面活出來
[00:19:43.000 --> 00:19:46.000]  以至神聖和平合一
[00:19:46.000 --> 00:19:48.000]  真正新約教會的記號
[00:19:48.000 --> 00:19:53.000]  就出現在這個群體當中
[00:19:53.000 --> 00:20:00.000]  保羅去到第二段的經文
[00:20:00.000 --> 00:20:03.000]  下半節的經文
[00:20:03.000 --> 00:20:09.000]  去指出這個基督教
[00:20:09.000 --> 00:20:12.000]  我們合一的基礎
[00:20:12.000 --> 00:20:16.000]  就是第四節開始
[00:20:16.000 --> 00:20:19.000]  他提到一個身體
[00:20:19.000 --> 00:20:20.000]  基督是頭
[00:20:20.000 --> 00:20:22.000]  教會是身體
[00:20:22.000 --> 00:20:23.000]  基督的工作
[00:20:23.000 --> 00:20:25.000]  教會合一是非常重要
[00:20:25.000 --> 00:20:26.000]  並不是行政上
[00:20:26.000 --> 00:20:28.000]  或者人的組織的合一
[00:20:28.000 --> 00:20:30.000]  不是機械性的
[00:20:30.000 --> 00:20:34.000]  是建基在同一個愛主
[00:20:34.000 --> 00:20:36.000]  愛就是愛耶穌
[00:20:36.000 --> 00:20:42.000]  互相扶持相愛的合一
[00:20:42.000 --> 00:20:43.000]  除了一身體之外
[00:20:43.000 --> 00:20:46.000]  還有一性靈
[00:20:46.000 --> 00:20:49.000]  在教會的身體裡面
[00:20:49.000 --> 00:20:51.000]  賦予生氣的呼吸
[00:20:51.000 --> 00:20:52.000]  就是基督的靈
[00:20:52.000 --> 00:20:58.000]  沒有性靈就不能成為教會
[00:20:58.000 --> 00:20:59.000]  第三 一指望
[00:20:59.000 --> 00:21:01.000]  基督徒都要朝向同一個目標
[00:21:01.000 --> 00:21:03.000]  指望前進
[00:21:03.000 --> 00:21:04.000]  我們身體的組織
[00:21:04.000 --> 00:21:06.000]  或者性靈裡面的禱告
[00:21:06.000 --> 00:21:07.000]  是要得著基督裡面
[00:21:07.000 --> 00:21:09.000]  蒙救贖的世界
[00:21:09.000 --> 00:21:12.000]  這是我們的指望
[00:21:12.000 --> 00:21:13.000]  一主
[00:21:13.000 --> 00:21:15.000]  基督徒連在一起
[00:21:15.000 --> 00:21:19.000]  那因為我們同是認耶穌基督為主人
[00:21:19.000 --> 00:21:21.000]  為君王
[00:21:21.000 --> 00:21:23.000]  為基督所有
[00:21:23.000 --> 00:21:25.000]  為基督服役
[00:21:25.000 --> 00:21:27.000]  侍奉他
[00:21:27.000 --> 00:21:28.000]  並一信
[00:21:28.000 --> 00:21:29.000]  保祿的意思是
[00:21:29.000 --> 00:21:30.000]  所有基督徒
[00:21:30.000 --> 00:21:33.000]  所以能夠結合一起的時候
[00:21:33.000 --> 00:21:35.000]  因為我們採取同一個行動
[00:21:35.000 --> 00:21:37.000]  這個行動就是完全信奉
[00:21:37.000 --> 00:21:43.000]  在耶穌基督的愛和恩典裡面
[00:21:43.000 --> 00:21:46.000]  我們有同一個信靠的對象
[00:21:46.000 --> 00:21:48.000]  一世
[00:21:48.000 --> 00:21:52.000]  洗禮是在眾人面前
[00:21:52.000 --> 00:21:56.000]  公開承認基督徒的信仰
[00:21:56.000 --> 00:21:58.000]  一個羅馬的兵丁
[00:21:58.000 --> 00:21:59.000]  加入軍隊只有一個方法
[00:21:59.000 --> 00:22:02.000]  必須宣誓永遠效忠國王
[00:22:02.000 --> 00:22:04.000]  同樣我們加入教會
