
[00:00:00.000 --> 00:00:03.000]  不要走,林牧師,留下來
[00:05:08.000 --> 00:05:10.000]  他們會問你顏色好不好
[00:05:10.000 --> 00:05:12.000]  就是你今天好不好
[00:05:12.000 --> 00:05:15.000]  原來一種的言語
[00:05:15.000 --> 00:05:18.000]  包括了很多不同的解釋
[00:05:18.000 --> 00:05:20.000]  What is a good life
[00:05:20.000 --> 00:05:23.000]  究竟是什麼叫做好的命呢
[00:05:23.000 --> 00:05:24.000]  是幸運
[00:05:24.000 --> 00:05:27.000]  或者是很精彩的生命
[00:05:27.000 --> 00:05:29.000]  每個人解釋都不同
[00:05:29.000 --> 00:05:33.000]  特別和文化上的解釋
[00:05:33.000 --> 00:05:38.000]  有一個人類學家
[00:05:38.000 --> 00:05:40.000]  叫做Charles Craft
[00:05:40.000 --> 00:05:42.000]  他說一個言語
[00:05:42.000 --> 00:05:44.000]  包括有很多不同的解釋
[00:05:44.000 --> 00:05:46.000]  我初去約旦的時候
[00:05:46.000 --> 00:05:47.000]  我都不明白
[00:05:47.000 --> 00:05:50.000]  為什麼每個人都叫我做愛人
[00:05:50.000 --> 00:05:51.000]  (印度語)
[00:05:51.000 --> 00:05:52.000]  是解愛人
[00:05:52.000 --> 00:05:54.000]  但後來我才知道
[00:05:54.000 --> 00:05:56.000]  原來不是單單解愛人
[00:05:56.000 --> 00:05:58.000]  是解朋友
[00:05:58.000 --> 00:06:00.000]  所以我有些新認識的朋友
[00:06:00.000 --> 00:06:01.000]  是做非法的
[00:06:01.000 --> 00:06:02.000]  是回教徒來的
[00:06:02.000 --> 00:06:05.000]  他就做了我臉書的朋友
[00:06:05.000 --> 00:06:06.000]  首先他告訴我
[00:06:06.000 --> 00:06:07.000]  You are my brother
[00:06:07.000 --> 00:06:09.000]  You are my lover
[00:06:09.000 --> 00:06:10.000]  I am not your lover
[00:06:10.000 --> 00:06:14.000]  他是解Google Translate是不能翻譯的
[00:06:14.000 --> 00:06:19.000]  那些電腦翻譯
[00:06:19.000 --> 00:06:21.000]  所以有時候很尷尬
[00:06:21.000 --> 00:06:25.000]  因為文化上的解釋是很不同
[00:06:25.000 --> 00:06:29.000]  究竟什麼叫做好命
[00:06:29.000 --> 00:06:31.000]  我們看看一個招牌
[00:06:31.000 --> 00:06:33.000]  叫做LG
[00:06:33.000 --> 00:06:35.000]  有沒有人用LG的東西
[00:06:35.000 --> 00:06:38.000]  是韓國製造Made in Korea
[00:06:38.000 --> 00:06:40.000]  LG的意思是什麼
[00:06:40.000 --> 00:06:43.000]  Life is good
[00:06:43.000 --> 00:06:46.000]  他說生命是美好
[00:06:46.000 --> 00:06:48.000]  我看到有一個圖畫
[00:06:48.000 --> 00:06:49.000]  他有賣廣告
[00:06:49.000 --> 00:06:52.000]  什麼叫做美好的生命
[00:06:52.000 --> 00:06:57.000]  就需要擁有所有由韓國製造的電器
[00:06:57.000 --> 00:06:58.000]  你有沒有呢
[00:06:58.000 --> 00:06:59.000]  現在你已經擁有了
[00:06:59.000 --> 00:07:01.000]  你已經有很好的生命
[00:07:01.000 --> 00:07:05.000]  但聖經所說的Good Life是很不同
[00:07:05.000 --> 00:07:06.000]  在世上裡面說
[00:07:06.000 --> 00:07:07.000]  他說一個好的生命
[00:07:07.000 --> 00:07:10.000]  包括了Collection of Happy Moments
[00:07:10.000 --> 00:07:14.000]  積累了很多很快樂的回憶
[00:07:14.000 --> 00:07:17.000]  人生就好像一首流行曲
[00:07:17.000 --> 00:07:19.000]  是我的年代
[00:07:19.000 --> 00:07:21.000]  又有喜
[00:07:21.000 --> 00:07:22.000]  又有什麼
[00:07:22.000 --> 00:07:23.000]  牧師你懂不懂
[00:07:23.000 --> 00:07:24.000]  下一句
[00:07:24.000 --> 00:07:27.000]  又有什麼
[00:07:27.000 --> 00:07:28.000]  又有悲
[00:07:28.000 --> 00:07:29.000]  就好像樓價
[00:07:29.000 --> 00:07:32.000]  又有喜又有悲
[00:07:32.000 --> 00:07:33.000]  Good Life
[00:07:33.000 --> 00:07:34.000]  What is good life
[00:07:34.000 --> 00:07:36.000]  Do you have it all
[00:07:36.000 --> 00:07:37.000]  很多人說
[00:07:37.000 --> 00:07:38.000]  有好的生命
[00:07:38.000 --> 00:07:40.000]  就包括了有金錢
[00:07:40.000 --> 00:07:41.000]  有學位
[00:07:41.000 --> 00:07:42.000]  有愛情
[00:07:42.000 --> 00:07:44.000]  但是在香港就不是
[00:07:44.000 --> 00:07:45.000]  香港最主要是什麼
[00:07:45.000 --> 00:07:47.000]  有電視節目
[00:07:47.000 --> 00:07:53.000]  它叫做有樓萬事足
[00:07:53.000 --> 00:07:57.000]  你們教會都是很多電視觀眾
[00:07:57.000 --> 00:07:58.000]  為什麼呢
[00:07:58.000 --> 00:08:00.000]  因為每一天大家都掛念
[00:08:00.000 --> 00:08:02.000]  你黃埔花園
[00:08:02.000 --> 00:08:05.000]  二十年前買一層樓真是抵入了
[00:08:05.000 --> 00:08:09.000]  今天是貴了十倍
[00:08:09.000 --> 00:08:14.000]  是不是真的有樓萬事足
[00:08:14.000 --> 00:08:16.000]  我們看看聖經怎麼說
[00:08:16.000 --> 00:08:19.000]  在約翰福音第十章第十節說到
[00:08:19.000 --> 00:08:20.000]  主耶穌來的時候
[00:08:20.000 --> 00:08:25.000]  是叫人得到豐盛的生命
[00:08:25.000 --> 00:08:26.000]  有人問為什麼主耶穌呢
[00:08:26.000 --> 00:08:32.000]  用一個牧羊人照顧羊群的圖畫去解釋
[00:08:32.000 --> 00:08:35.000]  因為當時有一群叫做法利賽人
[00:08:35.000 --> 00:08:39.000]  主耶穌是醫治一個失明的人
[00:08:39.000 --> 00:08:40.000]  在第九章的時候
[00:08:40.000 --> 00:08:43.000]  他說這個不是屬於神的兒子
[00:08:43.000 --> 00:08:44.000]  也不是神
[00:08:44.000 --> 00:08:47.000]  因為應該遵守法律
[00:08:47.000 --> 00:08:50.000]  對於一群法利賽人來說
[00:08:50.000 --> 00:08:53.000]  虔誠就是守法條
[00:08:53.000 --> 00:08:54.000]  如果得到一個美好的生命
[00:08:54.000 --> 00:08:57.000]  你要遵守所有的法例
[00:08:57.000 --> 00:08:59.000]  主耶穌給你看到
[00:08:59.000 --> 00:09:03.000]  原來他看不到什麼叫做美好的生命
[00:09:03.000 --> 00:09:08.000]  因為他不知道生命真正的意義
[00:09:08.000 --> 00:09:13.000]  我看看究竟什麼叫做生命
[00:09:13.000 --> 00:09:14.000]  在原文裡面
[00:09:14.000 --> 00:09:17.000]  生命是跟動物源那個字
[00:09:17.000 --> 00:09:19.000]  如果英文是soul
[00:09:19.000 --> 00:09:22.000]  就解釋為有
[00:09:22.000 --> 00:09:24.000]  不只是肉體上的生命
[00:09:24.000 --> 00:09:27.000]  也有spiritual life
[00:09:27.000 --> 00:09:30.000]  是有屬靈的生命
[00:09:30.000 --> 00:09:33.000]  我看看原來人生不是肉體所擁有的
[00:09:33.000 --> 00:09:35.000]  是最好的
[00:09:35.000 --> 00:09:39.000]  屬靈也有生命是看不到的
[00:09:39.000 --> 00:09:40.000]  難怪一些人
[00:09:40.000 --> 00:09:42.000]  是貧窮的人
[00:09:42.000 --> 00:09:44.000]  仍然覺得他有豐盛的生命
[00:09:44.000 --> 00:09:48.000]  仍然可以很喜樂很滿足
[00:09:48.000 --> 00:09:52.000]  如果明白生命這個字的時候
[00:09:52.000 --> 00:09:55.000]  明白到誰是第一個製造我們的生命
[00:09:55.000 --> 00:09:56.000]  原來是神
[00:09:56.000 --> 00:10:01.000]  因為我們每個人都像神的樣式一樣
[00:10:01.000 --> 00:10:04.000]  如果明白到生命是有屬靈的部分的時候
[00:10:04.000 --> 00:10:09.000]  我們就會學習去尊重生命
[00:10:09.000 --> 00:10:11.000]  我昨晚離開的時候
[00:10:11.000 --> 00:10:13.000]  有位伯爵在我旁邊
[00:10:13.000 --> 00:10:15.000]  原來香港人很喜歡聊天
[00:10:15.000 --> 00:10:17.000]  第一件事就是見到我太太跟我說英文
[00:10:17.000 --> 00:10:20.000]  她知道我不是中國來的
[00:10:20.000 --> 00:10:22.000]  她對我說
[00:10:22.000 --> 00:10:25.000]  她說大陸人不是人
[00:10:25.000 --> 00:10:26.000]  你有沒有搞錯?
[00:10:26.000 --> 00:10:28.000]  我跟她說不是,他們是人
[00:10:28.000 --> 00:10:31.000]  她說他們不是人
[00:10:31.000 --> 00:10:33.000]  尊重生命
[00:10:33.000 --> 00:10:36.000]  伯伯,你用兩元,你便宜很多了
[00:10:36.000 --> 00:10:39.000]  伯伯,你應該已經吃飽了
[00:10:39.000 --> 00:10:41.000]  因為他已經七十歲
[00:10:41.000 --> 00:10:43.000]  很開心,他只用兩元
[00:10:43.000 --> 00:10:45.000]  我又可以坐關愛坐
[00:10:45.000 --> 00:10:48.000]  兩元又可以坐去哪裡
[00:10:48.000 --> 00:10:53.000]  但他不懂得尊重生命
[00:10:53.000 --> 00:10:54.000]  為什麼?
[00:10:54.000 --> 00:10:57.000]  因為每一個生命都是神所創造
[00:10:57.000 --> 00:11:01.000]  每一個生命都有神的樣式
[00:11:01.000 --> 00:11:06.000]  難怪有些教會有人藐視他
[00:11:06.000 --> 00:11:08.000]  他說他今年是雞年
[00:11:08.000 --> 00:11:10.000]  但有人說我不懂得說
[00:11:10.000 --> 00:11:12.000]  但我也知道意思
[00:11:12.000 --> 00:11:14.000]  如果有人說你是做雞
[00:11:14.000 --> 00:11:16.000]  也會尊重他們
[00:11:16.000 --> 00:11:19.000]  因為他也有機會去迴轉
[00:11:19.000 --> 00:11:23.000]  我去過一間教會叫德勝堂
[00:11:23.000 --> 00:11:25.000]  我問他什麼幫?
[00:11:25.000 --> 00:11:27.000]  他說現在是耶穌幫
[00:11:27.000 --> 00:11:30.000]  以前是白粉幫
[00:11:30.000 --> 00:11:32.000]  教會懂得尊重他們
[00:11:32.000 --> 00:11:36.000]  因為他們知道可以挽回生命
[00:11:36.000 --> 00:11:40.000]  生命是需要去分享的特質
[00:11:40.000 --> 00:11:42.000]  約旦有一條河
[00:11:42.000 --> 00:11:44.000]  知道是什麼河嗎?
[00:11:44.000 --> 00:11:46.000]  印度有一條河很出名,叫恆河
[00:11:46.000 --> 00:11:47.000]  大家都知道
[00:11:47.000 --> 00:11:48.000]  我說過很多次
[00:11:48.000 --> 00:11:50.000]  因為很多骨灰水在這裡
[00:11:50.000 --> 00:11:52.000]  喝了渾身恆河
[00:11:52.000 --> 00:11:54.000]  但約旦有條河
[00:11:54.000 --> 00:11:57.000]  他說在約旦機場
[00:11:57.000 --> 00:11:59.000]  特別買神聖水
[00:11:59.000 --> 00:12:00.000]  你看見嗎?
[00:12:00.000 --> 00:12:01.000]  很貴的
[00:12:01.000 --> 00:12:04.000]  十元美金一個小瓶
[00:12:04.000 --> 00:12:06.000]  其實
[00:12:06.000 --> 00:12:10.000]  約旦裡面
[00:12:10.000 --> 00:12:11.000]  知不知道
[00:12:11.000 --> 00:12:15.000]  懂得去分享
[00:12:15.000 --> 00:12:17.000]  怎樣分享?
[00:12:17.000 --> 00:12:19.000]  很多人不知道
[00:12:19.000 --> 00:12:21.000]  原來我們生命是需要分享
[00:12:23.000 --> 00:12:25.000]  我很開心
[00:12:25.000 --> 00:12:28.000]  因為我和弟弟寫了一本書
[00:12:28.000 --> 00:12:33.000]  叫快樂人生十四課
[00:12:33.000 --> 00:12:36.000]  其中有一章說到
[00:12:36.000 --> 00:12:38.000]  快樂的人生不是在乎多少
[00:12:38.000 --> 00:12:41.000]  是在乎以主為樂
[00:12:41.000 --> 00:12:44.000]  能夠分享生命
[00:12:44.000 --> 00:12:48.000]  嚴鴻玉在不在?
[00:12:48.000 --> 00:12:51.000]  第二堂
[00:12:51.000 --> 00:12:53.000]  家文在不在?
[00:12:53.000 --> 00:12:55.000]  在嗎?你上來吧
[00:12:55.000 --> 00:12:57.000]  家文上來
[00:12:57.000 --> 00:13:01.000]  很欣賞她
[00:13:01.000 --> 00:13:02.000]  為什麼?
[00:13:02.000 --> 00:13:04.000]  因為她是一個才女
[00:13:04.000 --> 00:13:06.000]  她是武術功夫
[00:13:06.000 --> 00:13:08.000]  你是不是打功夫的?
[00:13:08.000 --> 00:13:10.000]  你不是打功夫的嗎?
[00:13:10.000 --> 00:13:14.000]  但我知道你去參加武術福音團體
[00:13:14.000 --> 00:13:17.000]  你將你的武術跟別人分享
[00:13:17.000 --> 00:13:19.000]  這本書送給你
[00:13:19.000 --> 00:13:22.000]  因為你明白了什麼是快樂人生十四課
[00:13:22.000 --> 00:13:24.000]  多謝牧師
[00:13:24.000 --> 00:13:26.000]  可以下去了嗎?
[00:13:26.000 --> 00:13:28.000]  可以了
[00:13:28.000 --> 00:13:31.000]  一個個快樂人生
[00:13:31.000 --> 00:13:33.000]  就像死海一樣
[00:13:33.000 --> 00:13:34.000]  不是的
[00:13:34.000 --> 00:13:35.000]  死海不能快樂
[00:13:35.000 --> 00:13:36.000]  為什麼?
[00:13:36.000 --> 00:13:38.000]  原來有一個解釋
[00:13:38.000 --> 00:13:41.000]  為什麼死海死那麼多鹽呢?
[00:13:41.000 --> 00:13:45.000]  他說每一天有大約七、八萬噸的水
[00:13:45.000 --> 00:13:46.000]  進入死海
[00:13:46.000 --> 00:13:47.000]  但出不來
[00:13:47.000 --> 00:13:49.000]  蒸發後變成鹽
[00:13:49.000 --> 00:13:50.000]  鹽的時候
[00:13:50.000 --> 00:13:55.000]  動物、生物都不可以在海中生存
[00:13:55.000 --> 00:13:59.000]  所以這個海叫死海
[00:13:59.000 --> 00:14:00.000]  人的生命也是
[00:14:00.000 --> 00:14:03.000]  如果只有一天沒得出
[00:14:03.000 --> 00:14:04.000]  那怎麼辦?
[00:14:04.000 --> 00:14:08.000]  所以香港人如果經常儲備很多金錢
[00:14:08.000 --> 00:14:11.000]  但離開世界時拿得到嗎?
[00:14:11.000 --> 00:14:12.000]  沒有的
[00:14:12.000 --> 00:14:13.000]  留給下一代
[00:14:13.000 --> 00:14:17.000]  將你所擁有的分享出去
[00:14:17.000 --> 00:14:19.000]  有更多人得到祝福
[00:14:19.000 --> 00:14:21.000]  有更多人得到造就
[00:14:21.000 --> 00:14:24.000]  這才是生命其中一個特點
[00:14:24.000 --> 00:14:26.000]  我也不知道
[00:14:26.000 --> 00:14:31.000]  生命可以祝福其他生命
[00:14:31.000 --> 00:14:35.000]  可以觸動別人的生命
[00:14:35.000 --> 00:14:40.000]  我想香港有一個特徵
[00:14:40.000 --> 00:14:43.000]  香港是太過貼近
[00:14:43.000 --> 00:14:46.000]  我來的時候坐地鐵
[00:14:46.000 --> 00:14:49.000]  旁邊有個伯伯拿手撥開我
[00:14:49.000 --> 00:14:50.000]  他太貼近我
[00:14:50.000 --> 00:14:51.000]  不關我的事
[00:14:51.000 --> 00:14:52.000]  右邊那個人撥開我
[00:14:52.000 --> 00:14:53.000]  我會靠近你
[00:14:53.000 --> 00:14:55.000]  人不喜歡觸動別人
[00:14:55.000 --> 00:14:58.000]  又不喜歡觸動別人的生命
[00:14:58.000 --> 00:15:00.000]  很可惜
[00:15:00.000 --> 00:15:03.000]  因為人的生命有時候不知道
[00:15:03.000 --> 00:15:04.000]  原來生命的特質
[00:15:04.000 --> 00:15:05.000]  是一樣東西
[00:15:05.000 --> 00:15:06.000]  就是Alive
[00:15:06.000 --> 00:15:07.000]  是活的
[00:15:07.000 --> 00:15:10.000]  因為這些東西為甚麼不是生命
[00:15:10.000 --> 00:15:11.000]  因為不是活的
[00:15:11.000 --> 00:15:13.000]  我的年代有一首歌叫
[00:15:13.000 --> 00:15:14.000]  Stay Alive
[00:15:14.000 --> 00:15:15.000]  Bee Gees
[00:15:15.000 --> 00:15:16.000]  懂不懂
[00:15:16.000 --> 00:15:18.000]  Someone come to help me
[00:15:18.000 --> 00:15:20.000]  Stay Alive
[00:15:20.000 --> 00:15:23.000]  幫助我能夠生存下去
[00:15:23.000 --> 00:15:26.000]  很可惜
[00:15:26.000 --> 00:15:28.000]  香港人是很敏感
[00:15:28.000 --> 00:15:33.000]  很多人沒有生命力可以活下去
[00:15:33.000 --> 00:15:36.000]  我有時候逛街都很怕
[00:15:36.000 --> 00:15:38.000]  突然間有東西掉下來
[00:15:38.000 --> 00:15:40.000]  是香港的特產
[00:15:40.000 --> 00:15:43.000]  香港人自殺率很高
[00:15:43.000 --> 00:15:45.000]  特別是高樓大樓掉下來的那些
[00:15:45.000 --> 00:15:47.000]  所以有人說有樓萬事足
[00:15:47.000 --> 00:15:49.000]  一個月之前
[00:15:49.000 --> 00:15:52.000]  在將軍澳有個主婦是基督徒
[00:15:52.000 --> 00:15:54.000]  她抱著女兒十歲
[00:15:54.000 --> 00:15:56.000]  從高樓那邊掉下來
[00:15:56.000 --> 00:15:58.000]  她有一層樓
[00:15:58.000 --> 00:16:02.000]  因為她不知道
[00:16:02.000 --> 00:16:05.000]  生命是可以被別人觸動
[00:16:05.000 --> 00:16:07.000]  別人去觸動她的生命
[00:16:07.000 --> 00:16:09.000]  解開她心裡的結
[00:16:09.000 --> 00:16:15.000]  法利是錯人
[00:16:15.000 --> 00:16:17.000]  不明白生命的意義
[00:16:17.000 --> 00:16:18.000]  所以主耶穌用到
[00:16:18.000 --> 00:16:19.000]  我就是這個門
[00:16:19.000 --> 00:16:21.000]  我就是這個好牧羊人
[00:16:21.000 --> 00:16:22.000]  你來我那裡
[00:16:22.000 --> 00:16:25.000]  就可以得到豐盛的生命
[00:16:25.000 --> 00:16:27.000]  我本書裡面說到
[00:16:27.000 --> 00:16:29.000]  以神為樂的生命
[00:16:29.000 --> 00:16:32.000]  才是豐盛的生命
[00:16:33.000 --> 00:16:35.000]  生命是需要堅強
[00:16:35.000 --> 00:16:37.000]  無論是陽光好的日子
[00:16:37.000 --> 00:16:40.000]  無論是風風雨雨的日子
[00:16:40.000 --> 00:16:42.000]  我教書的時候
[00:16:42.000 --> 00:16:45.000]  有一班學生是來自伊拉克
[00:16:45.000 --> 00:16:47.000]  其中一個是先生
[00:16:47.000 --> 00:16:48.000]  他的名字叫阿瑪
[00:16:48.000 --> 00:16:51.000]  阿瑪的意思就是豐盛的意思
[00:16:51.000 --> 00:16:52.000]  我訪問他
[00:16:52.000 --> 00:16:53.000]  為什麼訪問他
[00:16:53.000 --> 00:16:55.000]  因為當伊斯蘭國來的時候
[00:16:55.000 --> 00:16:57.000]  他的房子被燒了
[00:16:57.000 --> 00:16:59.000]  銀行的錢被人拿走了
[00:16:59.000 --> 00:17:01.000]  他有一間店舖
[00:17:01.000 --> 00:17:03.000]  前一天是先生
[00:17:03.000 --> 00:17:05.000]  下午他開了一間手提機舖
[00:17:05.000 --> 00:17:07.000]  全部東西都沒有了
[00:17:07.000 --> 00:17:10.000]  唯一的東西就是有一條命
[00:17:10.000 --> 00:17:12.000]  他什麼都沒有了
[00:17:12.000 --> 00:17:13.000]  只剩下信仰
[00:17:13.000 --> 00:17:15.000]  叫他能夠撐下去
[00:17:15.000 --> 00:17:16.000]  聽一下我怎麼訪問他
[00:17:16.000 --> 00:17:19.000]  我是一個現場記者
[00:17:19.000 --> 00:17:24.000]  因為我們可以跟當地人有接觸
[00:17:24.000 --> 00:17:27.000]  在邁阿密
[00:17:27.000 --> 00:17:29.000]  邁阿密
[00:17:29.000 --> 00:17:31.000]  為什麼呢
[00:17:31.000 --> 00:17:32.000]  因為他是我的先生
[00:17:32.000 --> 00:17:34.000]  但他也是我的學生
[00:17:34.000 --> 00:17:37.000]  他是我的語言老師
[00:17:37.000 --> 00:17:39.000]  你來自哪裡
[00:17:39.000 --> 00:17:40.000]  我問他
[00:17:40.000 --> 00:17:41.000]  你來自哪裡
[00:17:41.000 --> 00:17:42.000]  他說來自伊拉克
[00:17:42.000 --> 00:17:43.000]  什麼城市
[00:17:43.000 --> 00:17:44.000]  摩蘇
[00:17:44.000 --> 00:17:47.000]  我來自摩蘇尼爾
[00:17:47.000 --> 00:17:49.000]  在一個京都的城市
[00:17:49.000 --> 00:17:52.000]  我聽說那時候有很多基督徒
[00:17:52.000 --> 00:17:54.000]  有多少人是基督徒
[00:17:54.000 --> 00:17:58.000]  我來自卡拉喀什的城市
[00:17:58.000 --> 00:18:00.000]  60萬基督徒
[00:18:00.000 --> 00:18:03.000]  60萬他說有大約6萬的基督徒
[00:18:03.000 --> 00:18:05.000]  我聽說過NPR
[00:18:05.000 --> 00:18:07.000]  國家廣播電台
[00:18:07.000 --> 00:18:09.000]  說有超過10萬
[00:18:09.000 --> 00:18:10.000]  100萬
[00:18:10.000 --> 00:18:13.000]  10萬的基督徒是同姓
[00:18:13.000 --> 00:18:16.000]  那你為什麼要離開你的城市
[00:18:16.000 --> 00:18:18.000]  為什麼要離開這個城市
[00:18:18.000 --> 00:18:21.000]  他說因為在這個伊斯蘭國
[00:18:21.000 --> 00:18:25.000]  那你為什麼要留在你的城市
[00:18:25.000 --> 00:18:27.000]  我問他有什麼問題
[00:18:27.000 --> 00:18:28.000]  留在城市裏面
[00:18:28.000 --> 00:18:30.000]  留在城市裏面
[00:18:30.000 --> 00:18:32.000]  對,留在城市裏面
[00:18:32.000 --> 00:18:33.000]  他們會騙你的嗎
[00:18:33.000 --> 00:18:34.000]  他們會騙你的
[00:18:34.000 --> 00:18:35.000]  他們會騙你
[00:18:35.000 --> 00:18:36.000]  他們會騙你
[00:18:36.000 --> 00:18:37.000]  他們會騙你
[00:18:37.000 --> 00:18:38.000]  他們會騙你
[00:18:38.000 --> 00:18:39.000]  他們會騙你
[00:18:39.000 --> 00:18:40.000]  他們會騙你
[00:18:40.000 --> 00:18:41.000]  他們會騙你
[00:18:41.000 --> 00:18:42.000]  他們會騙你
[00:18:42.000 --> 00:18:43.000]  他們會騙你
[00:18:43.000 --> 00:18:44.000]  他們會騙你
[00:18:44.000 --> 00:18:49.000]  他說要不轉做回教徒
[00:18:49.000 --> 00:18:51.000]  要不交稅
[00:18:51.000 --> 00:18:52.000]  要不受逼迫
[00:18:52.000 --> 00:18:55.000]  根據國家廣播電台說
[00:18:55.000 --> 00:18:59.000]  超過1000個基督徒被處決
[00:18:59.000 --> 00:19:03.000]  有一個國家領袖叫做阿布貝德
[00:19:03.000 --> 00:19:05.000]  他說所有基督徒要離開
[00:19:05.000 --> 00:19:06.000]  如果不離開
[00:19:06.000 --> 00:19:08.000]  他就要處處他們
[00:19:08.000 --> 00:19:10.000]  我又問你一個問題
[00:19:10.000 --> 00:19:13.000]  你什麼時候離開你的城市
[00:19:13.000 --> 00:19:14.000]  你告訴我一個故事
[00:19:14.000 --> 00:19:15.000]  你告訴我一個故事
[00:19:15.000 --> 00:19:16.000]  你告訴我一個故事
[00:19:16.000 --> 00:19:17.000]  你告訴我一個故事
[00:19:17.000 --> 00:19:18.000]  你告訴我一個故事
[00:19:18.000 --> 00:19:19.000]  你告訴我一個故事
[00:19:19.000 --> 00:19:20.000]  是什麼事
[00:19:20.000 --> 00:19:25.000]  早上六點
[00:19:25.000 --> 00:19:27.000]  我們聽到教堂的鈴聲
