
[00:00:00.000 --> 00:00:04.500]  我們很高興一起來敬拜上帝,我們先一起祈禱
[00:03:18.000 --> 00:03:24.000]  古代人都會認為這個世界是由上帝造出來的
[00:03:24.500 --> 00:03:34.000]  現代的科學家就告訴我們,宇宙的來源,是起初的時候有一個大爆炸的發生
[00:03:34.000 --> 00:03:42.000]  然後經過幾億萬年冷卻了,成為我們今天能夠看得到的宇宙
[00:03:42.000 --> 00:03:48.000]  但是起初那個能量是從哪裏來的呢?為甚麼會發生大爆炸呢?
[00:03:48.000 --> 00:03:53.000]  這些都是科學家不能夠解釋的問題
[00:03:53.500 --> 00:04:02.000]  我們可以相信聖經所說的,宇宙是藉著上帝的話造成的
[00:04:02.000 --> 00:04:08.000]  看得見的事情,是從那看不見的造出來的
[00:04:08.000 --> 00:04:15.000]  真正開明客觀的科學家,其實從我們這個自然世界裏面
[00:04:15.500 --> 00:04:25.000]  看到所有的事情是互相配合得這麼精密,奇妙的數學上訴這些證據
[00:04:25.000 --> 00:04:31.000]  真正開明的科學家是不會排除上帝創造的可能性
[00:04:31.000 --> 00:04:37.000]  其實現在有新的科學證據是更加能夠鞏固我們的信心
[00:04:37.000 --> 00:04:41.000]  這篇經文特別提到看得見看不見
[00:04:41.500 --> 00:04:49.000]  現代的天文學家已經提出了在宇宙裏面有一種物質叫做暗物質
[00:04:49.000 --> 00:04:52.000]  英文叫做Dark Matter
[00:04:52.000 --> 00:04:57.000]  不單止是肉眼看不到,暗物質不是肉眼看到
[00:04:57.000 --> 00:05:03.000]  並且沒有辦法通過電磁波的觀測來進行研究
[00:05:03.000 --> 00:05:08.000]  也不會和電磁力產生作用的物質
[00:05:08.500 --> 00:05:16.000]  現在目前科學家只能夠透過一些引力產生的效應
[00:05:16.000 --> 00:05:20.000]  而知道有暗物質的存在
[00:05:20.000 --> 00:05:26.000]  在宇宙中已經發現了其實暗物質是很多的
[00:05:26.000 --> 00:05:28.000]  非常大量的暗物質
[00:05:28.000 --> 00:05:34.000]  據他們計算出來的數字,在整個宇宙的構成當中
[00:05:34.500 --> 00:05:41.000]  我們說看得見的物質,測得到的物質
[00:05:41.000 --> 00:05:48.000]  其實5%都不夠,只有4.9%是看得見的物質
[00:05:48.000 --> 00:05:51.000]  而暗物質呢,看不到的
[00:05:51.000 --> 00:05:56.000]  暗物質就佔了26.8%
[00:05:56.000 --> 00:06:04.000]  剩下來的有68.3%是暗能量,都是看不到的
[00:06:04.500 --> 00:06:07.000]  暗物質,暗能量都是看不到的
[00:06:07.000 --> 00:06:12.000]  連科學家都要憑信心去相信這些東西的存在
[00:06:12.000 --> 00:06:18.000]  十一章第四節開始的經文就是一些信心人物的見證
[00:06:18.000 --> 00:06:21.000]  在第四節就提到阿伯
[00:06:21.000 --> 00:06:27.000]  有關他和戈隱獻祭的事就記載在《創世紀》第四章
[00:06:27.000 --> 00:06:33.000]  那裏記載了阿伯和戈隱兩兄弟都拿一些祭物去獻給上帝
[00:06:33.500 --> 00:06:40.000]  上帝就接受了阿伯的獻祭,拒絕了戈隱的禮物
[00:06:40.000 --> 00:06:44.000]  很多人看到《創世紀》這段經文的時候都很不明白
[00:06:44.000 --> 00:06:49.000]  為甚麼上帝不接受戈隱的祭物呢?上帝是不是偏心呢?
[00:06:49.000 --> 00:06:52.000]  今天的經文告訴我們
[00:06:52.000 --> 00:06:58.000]  其實阿伯是出於信心來獻祭給上帝
[00:06:58.000 --> 00:07:00.000]  戈隱就不是
[00:07:00.500 --> 00:07:04.000]  我們如何知道戈隱沒有信心呢?
[00:07:04.000 --> 00:07:07.000]  其實是從戈隱的反應可以看到的
[00:07:07.000 --> 00:07:12.000]  當上帝不接納他去獻祭的時候,他就發怒
[00:07:12.000 --> 00:07:17.000]  他的反應就反映出其實他沒有敬畏上帝的心
[00:07:17.000 --> 00:07:20.000]  沒有信心上帝是會祝福他的
[00:07:20.000 --> 00:07:26.000]  他就隨隨便便獻一些食物給上帝算了,當交差就了事
[00:07:26.500 --> 00:07:31.000]  這些獻祭不是出於信心的獻祭
[00:07:31.000 --> 00:07:34.000]  第五章就提到以洛
[00:07:34.000 --> 00:07:36.000]  大家也許記得
[00:07:36.000 --> 00:07:42.000]  《聖經》記載了以洛是與上帝同行三百年
[00:07:42.000 --> 00:07:46.000]  然後上帝就將他接走,沒有經過死亡
[00:07:46.000 --> 00:07:49.000]  三百年真的不是一個短的日子
[00:07:49.000 --> 00:07:54.000]  第一次修希伯來書的教會已經開始有人離開教會了
[00:07:54.500 --> 00:07:57.000]  而他們在教會有多久呢?
[00:07:57.000 --> 00:08:01.000]  我們不知道,但一定不會是三百年
[00:08:01.000 --> 00:08:04.000]  一百年也沒有,五十年是可能的
[00:08:04.000 --> 00:08:07.000]  第七節就提到羅亞的信心
[00:08:07.000 --> 00:08:14.000]  他的信心充分表現出對不能看見的事,他能夠肯定
[00:08:14.000 --> 00:08:16.000]  不能看見的事能夠肯定
[00:08:16.000 --> 00:08:23.000]  我相信大家對羅亞、方舟和洪水滅世的故事都很有印象
[00:08:23.500 --> 00:08:28.000]  羅亞不是由於他聰明、醒目
[00:08:28.000 --> 00:08:32.000]  可以預知到天氣會變化
[00:08:32.000 --> 00:08:37.000]  有海嘯、有洪水很快會毀滅整個世界
[00:08:37.000 --> 00:08:41.000]  而是由於上主告訴他
[00:08:41.000 --> 00:08:45.000]  是上帝告訴他,他會用洪水毀滅這個世界
[00:08:45.000 --> 00:08:51.000]  教他要做好準備,要做一隻方舟
[00:08:52.500 --> 00:08:56.000]  我們現在看起來,覺得羅亞好像很聰明
[00:08:56.000 --> 00:08:59.000]  他真的願意聽上帝的話
[00:08:59.000 --> 00:09:03.000]  但是在他那個時代的人
[00:09:03.000 --> 00:09:07.000]  以為他是白癡的、神經的
[00:09:07.000 --> 00:09:13.000]  天氣好好的,為什麼要在山上做一隻船呢?
[00:09:13.000 --> 00:09:20.000]  而羅亞也將上帝要用洪水毀滅世人的消息
[00:09:20.500 --> 00:09:23.000]  是告訴當時代的人
[00:09:23.000 --> 00:09:26.000]  但是當時代的人信不信他?
[00:09:26.000 --> 00:09:30.000]  不信,不信他
[00:09:30.000 --> 00:09:34.000]  就好像我們現在,當我們向人傳福音
[00:09:34.000 --> 00:09:37.000]  告訴別人,你死後會去天堂
[00:09:37.000 --> 00:09:40.000]  如果你不信,會去地獄
[00:09:40.000 --> 00:09:44.000]  那些不信的人都會笑我們,笑我們天真
[00:09:44.000 --> 00:09:48.000]  還竟然會信天堂和地獄
[00:09:48.500 --> 00:09:53.000]  但是羅亞卻是表現出他真正的信心
[00:09:53.000 --> 00:09:56.000]  他真的去建造方舟
[00:09:56.000 --> 00:10:01.000]  在山上建造方舟,不是在海邊建造
[00:10:01.000 --> 00:10:05.000]  大兄姐妹,真正的信心
[00:10:05.000 --> 00:10:09.000]  就是對不能看見的事能夠肯定
[00:10:09.000 --> 00:10:13.000]  並且用行動去證明我們的信心
[00:10:13.000 --> 00:10:17.000]  十一章八節提到阿伯拉罕的信心
[00:10:17.500 --> 00:10:21.000]  阿伯拉罕的信心是充分表現出
[00:10:21.000 --> 00:10:26.000]  他對上帝的應許有盼望,有信心
[00:10:26.000 --> 00:10:30.000]  讀一讀《創世紀》十二章一到二節
[00:10:30.000 --> 00:10:32.000]  這是上帝對阿伯拉罕說的
[00:10:32.000 --> 00:10:36.000]  你要離開故鄉,親族和你父親的家
[00:10:36.000 --> 00:10:39.000]  到我所要指示你的地方去
[00:10:39.000 --> 00:10:42.000]  我要使你多子多孫
[00:10:42.000 --> 00:10:45.000]  他們要形成大國,我要賜福給你
[00:10:45.500 --> 00:10:49.000]  你大有名望,這樣人要因你得福
[00:10:49.000 --> 00:10:54.000]  上帝答應要給阿伯拉罕五樣東西
[00:10:54.000 --> 00:10:58.000]  包括土地、後裔、國家、名望和福
[00:10:58.000 --> 00:11:03.000]  福,我相信是指在物質生活上
[00:11:03.000 --> 00:11:06.000]  一無所缺,做事順利
[00:11:06.000 --> 00:11:10.000]  並且他會得到上帝的保護
[00:11:10.000 --> 00:11:15.000]  正因為阿伯拉罕對上帝的應許
[00:11:15.500 --> 00:11:17.000]  承諾有盼望
[00:11:17.000 --> 00:11:23.000]  他就願意移民,離開自己本地的地方
[00:11:23.000 --> 00:11:29.000]  移民去一個他從來沒有去過的地方
[00:11:29.000 --> 00:11:32.000]  要去一個遙遠的地方
[00:11:32.000 --> 00:11:34.000]  不是那麼容易的
[00:11:34.000 --> 00:11:38.000]  我們又害怕,又不知道那裡的人是怎樣
[00:11:38.000 --> 00:11:40.000]  是好人還是壞人
[00:11:40.000 --> 00:11:44.000]  或者他們會不會說廣東話,會不會說普通話
[00:11:44.500 --> 00:11:46.000]  我們不知道
[00:11:46.000 --> 00:11:50.000]  是需要極大的信心和勇氣
[00:11:50.000 --> 00:11:55.000]  大概還需要一些願意冒險的精神
[00:11:55.000 --> 00:11:59.000]  阿伯拉罕離開他的家鄉的時候
[00:11:59.000 --> 00:12:02.000]  他已經七十五歲
[00:12:02.000 --> 00:12:05.000]  那個時候他還沒有兒子
[00:12:05.000 --> 00:12:08.000]  已經是很不尋常了
[00:12:08.000 --> 00:12:11.000]  但是他還要相信上帝的應許
[00:12:11.500 --> 00:12:15.000]  要讓他有多子多孫
[00:12:15.000 --> 00:12:20.000]  對未見到的事情有把握
[00:12:20.000 --> 00:12:23.000]  真的很不簡單
[00:12:23.000 --> 00:12:27.000]  過了二十五年之後
[00:12:27.000 --> 00:12:32.000]  他的太太才神跡性的懷孕生子
[00:12:32.000 --> 00:12:37.000]  生了他的兒子叫以撒
[00:12:38.500 --> 00:12:42.000]  誰知道到了大概十二歲的時候
[00:12:42.000 --> 00:12:44.000]  上主又叫阿伯拉罕
[00:12:44.000 --> 00:12:51.000]  你把你的獨生子拿去摩尼亞山做濟生
[00:12:51.000 --> 00:12:53.000]  獻了給我
[00:12:53.000 --> 00:12:56.000]  阿伯拉罕沒有問上帝
[00:12:56.000 --> 00:13:01.000]  為什麼要把以撒獻給你
[00:13:01.000 --> 00:13:06.000]  也沒有問說獻了給你之後
[00:13:06.500 --> 00:13:10.000]  你的應許就不能實現了
[00:13:10.000 --> 00:13:14.000]  在今天的經文十九節告訴我
[00:13:14.000 --> 00:13:18.000]  原來阿伯拉罕對上帝是有信心的
[00:13:18.000 --> 00:13:22.000]  他相信上帝是大能的
[00:13:22.000 --> 00:13:27.000]  他相信上帝是絕對信得過的
[00:13:27.000 --> 00:13:30.000]  上帝答應了他的事情
[00:13:30.000 --> 00:13:32.000]  是一定能夠實現的
[00:13:32.500 --> 00:13:36.500]  他是用邏輯思維去想一想
[00:13:36.500 --> 00:13:40.000]  他想到上帝竟然能夠
[00:13:40.000 --> 00:13:42.000]  令一對年老的夫妻
[00:13:42.000 --> 00:13:47.000]  尤其是聖經記載他太太撒萊已經停經之後
[00:13:47.000 --> 00:13:51.000]  還能夠懷孕生子
[00:13:51.000 --> 00:13:54.000]  所以上帝也有可能
[00:13:54.000 --> 00:13:57.000]  使你的兒子從死裡復活
[00:13:57.000 --> 00:14:00.000]  使上帝的應許得到應驗
[00:14:03.500 --> 00:14:05.000]  每次當我說這件事的時候
[00:14:05.000 --> 00:14:08.000]  我都要指出上帝要阿伯拉罕獻以撒
[00:14:08.000 --> 00:14:11.000]  其實是好像上演一幕話劇
[00:14:11.000 --> 00:14:15.000]  讓後世的人知道上帝的拯救計劃
[00:14:15.000 --> 00:14:18.000]  就是差派上帝的獨生子
[00:14:18.000 --> 00:14:21.000]  江西成為世人的代罪羔羊
[00:14:21.000 --> 00:14:24.000]  然後從死裡復活
[00:14:24.000 --> 00:14:28.000]  上帝揀選了有信心的阿伯拉罕
[00:14:28.000 --> 00:14:32.000]  來做這段救恩話劇的主角
[00:14:32.500 --> 00:14:35.000]  其他兩位列祖
[00:14:35.000 --> 00:14:37.000]  以撒和雅的信心
[00:14:37.000 --> 00:14:42.000]  都是在他們臨死之前的祝福表現出來
[00:14:42.000 --> 00:14:45.000]  約瑟也留下了一個遺囑
[00:14:45.000 --> 00:14:48.000]  就是要後人不要埋葬他的遺體
[00:14:48.000 --> 00:14:51.000]  要將遺體帶出埃及
[00:14:51.000 --> 00:14:53.000]  他肯定將來一定會出埃及
[00:14:53.000 --> 00:14:55.000]  表明他對上帝的應許
[00:14:55.000 --> 00:14:58.000]  是完全有信心的
[00:14:58.000 --> 00:15:00.000]  他們的信心
[00:15:00.500 --> 00:15:04.000]  都是表現出對所盼望的事情
[00:15:04.000 --> 00:15:06.000]  是有把握
[00:15:06.000 --> 00:15:08.000]  對不能夠看見的事情
[00:15:08.000 --> 00:15:11.000]  是能夠肯定
[00:15:11.000 --> 00:15:13.000]  由於時間關係
[00:15:13.000 --> 00:15:16.000]  我不能夠逐個信心人物的故事都講
[00:15:16.000 --> 00:15:20.000]  但既然作者提到一位妓女拉罕的信心
[00:15:20.000 --> 00:15:23.000]  我也要稍微講一位女性英雄
[00:15:23.000 --> 00:15:26.000]  信心的英雄拉罕的事蹟
[00:15:26.500 --> 00:15:34.000]  拉罕是由於聽到上帝所做過的事
[00:15:34.000 --> 00:15:40.000]  他如何帶領以色列人出埃及過紅海的事蹟
[00:15:40.000 --> 00:15:44.000]  他就相信以色列人的上帝
[00:15:44.000 --> 00:15:47.000]  的確是創造宇宙萬物的上帝
[00:15:47.000 --> 00:15:51.000]  是值得他出賣耶利哥城的人民
[00:15:51.500 --> 00:15:57.000]  來保護那些以色列人的密探
[00:15:57.000 --> 00:16:02.000]  因為他覺得耶利哥城的人是很愚蠢的
[00:16:02.000 --> 00:16:07.000]  以為他們可以用人的力量來抵擋上帝
[00:16:07.000 --> 00:16:12.000]  很多人對一些事情
[00:16:12.000 --> 00:16:16.000]  都是要親眼看見才相信的
[00:16:16.000 --> 00:16:19.000]  你跟他說叫上帝讓我看看
[00:16:19.500 --> 00:16:22.000]  我會相信的
[00:16:22.000 --> 00:16:25.000]  但拉罕我真的很佩服他的信心
[00:16:25.000 --> 00:16:27.000]  他又不是以色列人
[00:16:27.000 --> 00:16:30.000]  自己又沒有出過埃及又沒有走過紅海
[00:16:30.000 --> 00:16:32.000]  他只是聽到
[00:16:32.000 --> 00:16:35.000]  他只是聽到上帝的能力
[00:16:35.000 --> 00:16:38.000]  他就對上帝非常有信心
[00:16:38.000 --> 00:16:44.000]  他的信心的確值得我們現代人好好反省
[00:16:44.000 --> 00:16:48.000]  講完這麼多信心人物的事蹟見證之後
[00:16:48.500 --> 00:16:51.000]  作者在十二章一至三節
[00:16:51.000 --> 00:16:57.000]  鼓勵我們要堅忍奔跑我們前面的路程
[00:16:57.000 --> 00:17:05.000]  作者當然用了運動場上賽跑的運動員作為比喻
[00:17:05.000 --> 00:17:09.000]  即使我們沒有參加過馬拉松賽跑
[00:17:09.000 --> 00:17:11.000]  我們都可以想像到
[00:17:11.000 --> 00:17:16.000]  跑馬拉松的人的腳會很累
[00:17:16.500 --> 00:17:21.000]  是甚麼使運動員不顧疲累
[00:17:21.000 --> 00:17:25.000]  都盡力去完成賽跑呢?
[00:17:25.000 --> 00:17:28.000]  就是由於他們看著終點
[00:17:28.000 --> 00:17:33.000]  由於他們盼望得到金牌獎賞
[00:17:33.000 --> 00:17:36.000]  他們就繼續跑下去
[00:17:36.000 --> 00:17:40.000]  此外我們除了可以思想那些
[00:17:40.000 --> 00:17:44.000]  如同雲彩的見證人的事之外
[00:17:44.500 --> 00:17:47.000]  我們還要注視耶穌
[00:17:47.000 --> 00:17:51.000]  主耶穌已經完成了他要奔跑的路程
[00:17:51.000 --> 00:17:57.000]  以至祂已經坐在上帝寶座的右邊
[00:17:57.000 --> 00:18:00.000]  耶穌在世上所跑的路程
[00:18:00.000 --> 00:18:03.000]  祂要忍受十字架的痛苦
[00:18:03.000 --> 00:18:06.000]  只要我們想一想祂的經歷
[00:18:06.000 --> 00:18:10.000]  就知道祂所受的痛苦是極大的
[00:18:10.500 --> 00:18:15.000]  如果有人想像力較弱的話
[00:18:15.000 --> 00:18:19.000]  我鼓勵你看一部叫《耶穌受難記》的電影
[00:18:19.000 --> 00:18:23.000]  在那裡我們看到祂受苦
[00:18:23.000 --> 00:18:26.000]  為何主耶穌忍受那些痛苦呢?
[00:18:26.000 --> 00:18:32.000]  就是祂都一心要得到那等待著他的喜樂
[00:18:32.000 --> 00:18:39.000]  當我們面對任何因信仰而來的迫害
[00:18:39.500 --> 00:18:41.000]  或困難的時候
[00:18:41.000 --> 00:18:44.000]  我們都要以耶穌為榜樣
[00:18:44.000 --> 00:18:49.000]  一心認定苦難是短暫的
[00:18:49.000 --> 00:18:52.000]  而當我們得勝苦難之後
[00:18:52.000 --> 00:18:56.000]  我們在天上的喜樂是永恆的
[00:18:56.000 --> 00:18:59.000]  我們要持定目標
[00:18:59.000 --> 00:19:02.000]  就能使我們不至於灰心喪志
[00:19:02.000 --> 00:19:07.000]  能夠完成在這個世界上的路程
[00:19:07.500 --> 00:19:10.000]  作為現代的基督徒
[00:19:10.000 --> 00:19:13.000]  我們對耶穌基督有信心
[00:19:13.000 --> 00:19:18.000]  但我們又可以有什麼盼望呢?
[00:19:18.000 --> 00:19:21.000]  有些基督徒以為
[00:19:21.000 --> 00:19:25.000]  基督徒唯一的盼望就是上天堂
[00:19:25.000 --> 00:19:28.000]  如果有人為了上天堂而信耶穌
[00:19:28.000 --> 00:19:31.000]  這也是好事來的
[00:19:31.000 --> 00:19:34.000]  最低限度你都有一個盼望
[00:19:34.500 --> 00:19:38.000]  並且你信的對象是正確的
[00:19:38.000 --> 00:19:40.000]  你一定可以去到天堂的
[00:19:40.000 --> 00:19:43.000]  但聖經告訴我們
[00:19:43.000 --> 00:19:46.000]  基督徒可以有很多的盼望
[00:19:46.000 --> 00:19:50.000]  這些都是上帝應許給我們的
[00:19:50.000 --> 00:19:52.000]  我簡單分享一下
[00:19:52.000 --> 00:19:56.000]  包括我們將來會分享基督的榮耀
[00:19:56.000 --> 00:19:59.000]  在《羅馬書八章》十七至十八節
[00:19:59.000 --> 00:20:02.000]  我們的身體會從腹瘤中得熟
[00:20:02.500 --> 00:20:05.000]  《羅馬書八章》十七至十八節
[00:20:05.000 --> 00:20:07.000]  《哥倫多口書》十七至十八節
[00:20:07.000 --> 00:20:09.000]  當然我們會去天堂
[00:20:09.000 --> 00:20:12.000]  《約翰福音》十四章一至二節
[00:20:12.000 --> 00:20:14.000]  《哥倫多口書》五章一節
[00:20:14.000 --> 00:20:17.000]  基督徒會再來私人審判
[00:20:17.000 --> 00:20:19.000]  如果我們有很多仇敵
[00:20:19.000 --> 00:20:20.000]  我們不用怕
[00:20:20.000 --> 00:20:22.000]  如果有仇敵迫害我們
[00:20:22.000 --> 00:20:25.000]  我們記得耶穌會回來審判他們
[00:20:25.000 --> 00:20:30.000]  這些盼望好像涉及未來
[00:20:30.000 --> 00:20:32.000]  好像涉及來世
[00:20:32.500 --> 00:20:38.000]  基督徒在今世有沒有什麼可以盼望的呢?
[00:20:38.000 --> 00:20:41.000]  正如上帝應許阿伯拉罕
[00:20:41.000 --> 00:20:45.000]  他要在世都得福
[00:20:45.000 --> 00:20:49.000]  主耶穌也曾經應許我們
[00:20:49.000 --> 00:20:54.000]  我們今生會活得更豐盛
[00:20:54.000 --> 00:20:57.000]  耶穌說我來的目的是要使他們得生命
[00:20:57.000 --> 00:21:01.000]  而且是豐豐富富的生命
[00:21:01.500 --> 00:21:04.000]  這是指我們生命的意義
[00:21:04.000 --> 00:21:08.000]  我們可以活得有目標有方向
[00:21:08.000 --> 00:21:13.000]  另外主耶穌也應許我們活得富足
[00:21:13.000 --> 00:21:17.000]  在路加福音十八章二十九節至三十節
[00:21:17.000 --> 00:21:19.000]  耶穌說我實在告訴你們
[00:21:19.000 --> 00:21:23.000]  凡是為上帝的國而撇下自己的房屋
[00:21:23.000 --> 00:21:26.000]  妻子兄弟父母或兒女的
[00:21:26.000 --> 00:21:30.000]  一定要在今世得到更多
[00:21:30.500 --> 00:21:36.000]  並且在來世享受永恆的生命
[00:21:36.000 --> 00:21:41.000]  如果我們真的對主耶穌的應許有信心
[00:21:41.000 --> 00:21:43.000]  有盼望的話
[00:21:43.000 --> 00:21:48.000]  我們就必然會有相應的行動
[00:21:48.000 --> 00:21:51.000]  正如今天我們簡略看過的那些古人
[00:21:51.000 --> 00:21:57.000]  包括阿伯拉罕,以洛羅亞,阿伯亞,以撒瓦戈,約瑟拉
[00:21:57.500 --> 00:22:05.000]  他們都是有行動表明他們的信心和盼望
[00:22:05.000 --> 00:22:10.000]  既然我們基督徒有這麼多的盼望
[00:22:10.000 --> 00:22:14.000]  上帝給我們的盼望和應許
[00:22:14.000 --> 00:22:17.000]  我們又應該有什麼樣的行動呢?
[00:22:17.000 --> 00:22:24.000]  首先最重要的就是我們生活的重心要改變
[00:22:24.000 --> 00:22:27.000]  在哥羅西書二章六節告訴我們
[00:22:27.500 --> 00:22:31.000]  既然你們接受基督耶穌為主
[00:22:31.000 --> 00:22:36.000]  你們的行為必須以祂為中心
[00:22:36.000 --> 00:22:39.000]  以耶穌基督為中心
[00:22:39.000 --> 00:22:43.000]  今天很多基督徒都是以自我為中心
[00:22:43.000 --> 00:22:48.000]  家庭為中心,錢財為中心,生活為中心,兒女為中心
[00:22:48.000 --> 00:22:52.000]  我們要反省一下
[00:22:52.500 --> 00:22:59.000]  我們生活的中心是不是耶穌基督呢?
[00:23:22.500 --> 00:23:25.000]  第三方面我們要學習積財於天
[00:23:25.000 --> 00:23:29.000]  主耶穌在馬太福音六章十九至二十節說
[00:23:29.000 --> 00:23:32.000]  不可為自己積聚財寶在地上
[00:23:32.000 --> 00:23:35.000]  因為有蟲蛀又會生仇
[00:23:35.000 --> 00:23:38.000]  又有盜賊破門進來偷竊
[00:23:38.000 --> 00:23:42.000]  要為自己積聚財寶在天上
[00:23:42.000 --> 00:23:46.000]  既然我們基督徒都說對天堂有盼望
[00:23:46.000 --> 00:23:51.000]  我們就更加應該積財於天
[00:23:51.500 --> 00:23:53.000]  我再一次提醒大家
[00:23:53.000 --> 00:23:55.000]  耶穌基督在這裡說
[00:23:55.000 --> 00:23:58.000]  是你為你自己去積財於天
[00:23:58.000 --> 00:24:02.000]  你不是為你的兒女為你的配偶為教會
[00:24:02.000 --> 00:24:05.000]  甚至是積財於天
[00:24:05.000 --> 00:24:08.000]  而純粹是為你自己
[00:24:08.000 --> 00:24:11.000]  可能每個人都要為自己積財於天
[00:24:11.000 --> 00:24:13.000]  沒有人為你積財於天
[00:24:13.000 --> 00:24:17.000]  你不為自己積財於天就沒有了
[00:24:17.500 --> 00:24:22.000]  我鼓勵大家不要灰心喪志
[00:24:22.000 --> 00:24:25.000]  而是積極的以天國的事為念
[00:24:25.000 --> 00:24:27.000]  以至我們的生命
[00:24:27.000 --> 00:24:30.000]  都可以成為別人的雲彩見證
[00:24:30.000 --> 00:24:33.000]  大家一同祈禱
[00:24:33.000 --> 00:24:36.000]  親愛的天父感謝你
[00:24:36.000 --> 00:24:39.000]  藉著聖經中很多人的見證
[00:24:39.000 --> 00:24:43.000]  幫助我們要持守信心去跟隨你
[00:24:43.000 --> 00:24:46.000]  在這個世界上我們每個人
[00:24:46.500 --> 00:24:49.000]  都會有不同的痛苦經歷
[00:24:49.000 --> 00:24:52.000]  我們求你藉著這些經歷
[00:24:52.000 --> 00:24:56.000]  幫助我們在信心上不斷地成長
[00:24:56.000 --> 00:24:59.000]  更加可以成為別人的激勵
[00:24:59.000 --> 00:25:01.000]  成為別人的雲彩見證
[00:25:01.000 --> 00:25:03.000]  奉耶穌基督的名祈禱
[00:25:03.000 --> 00:25:05.000]  阿門
