
[00:00:00.000 --> 00:00:04.480]  我好想同你哋一開始嘅時候分享一首流行曲
[00:05:36.680 --> 00:05:38.680]  好平常心咁樣去等待
[00:05:38.680 --> 00:05:40.680]  even就算要等一年
[00:05:40.680 --> 00:05:42.680]  我哋都覺得係神嘅心意
[00:05:42.680 --> 00:05:44.680]  一年就一年
[00:05:44.680 --> 00:05:46.680]  我開始已經搵定其他
[00:05:46.680 --> 00:05:48.680]  喺香港搵定其他課程
[00:05:48.680 --> 00:05:50.680]  唔好嘥過一年時間
[00:05:50.680 --> 00:05:52.680]  讀一啲一年嘅課程
[00:05:52.680 --> 00:05:54.680]  好得意
[00:05:54.680 --> 00:05:56.680]  收到個email
[00:05:56.680 --> 00:05:58.680]  我哋已經預備咗
[00:05:58.680 --> 00:06:00.680]  差唔多可能要等多一年
[00:06:00.680 --> 00:06:02.680]  但係過幾日突然之間
[00:06:02.680 --> 00:06:04.680]  又收到個email
[00:06:04.680 --> 00:06:06.680]  話個簽證
[00:06:06.680 --> 00:06:08.680]  已經批准
[00:06:08.680 --> 00:06:10.680]  嗰陣時我同阿師母
[00:06:10.680 --> 00:06:12.680]  去緊旅行
[00:06:12.680 --> 00:06:14.680]  好休閒
[00:06:14.680 --> 00:06:16.680]  我喺個resort
[00:06:16.680 --> 00:06:18.680]  游緊水
[00:06:18.680 --> 00:06:20.680]  睇下部電話收到呢個訊息
[00:06:20.680 --> 00:06:22.680]  我開始都唔係好明白
[00:06:22.680 --> 00:06:24.680]  跟住我睇到英文嘅時候
[00:06:24.680 --> 00:06:26.680]  應該係批左
[00:06:26.680 --> 00:06:28.680]  畀埋個簽證嚟
[00:06:28.680 --> 00:06:30.680]  跟住我再睇下嘅時候
[00:06:30.680 --> 00:06:32.680]  我都唔夠膽肯定
[00:06:32.680 --> 00:06:34.680]  跟住我就再問返阿chi
[00:06:34.680 --> 00:06:36.680]  幫我再睇多一次
[00:06:36.680 --> 00:06:38.680]  肯定返究竟係咪真係批左
[00:06:38.680 --> 00:06:40.680]  真係好奇妙
[00:06:40.680 --> 00:06:42.680]  就係咁樣
[00:06:42.680 --> 00:06:44.680]  當我哋繼續
[00:06:44.680 --> 00:06:46.680]  憑著信心
[00:06:46.680 --> 00:06:48.680]  安心交託俾神嘅時候
[00:06:48.680 --> 00:06:50.680]  神就喺佢自己嘅時間入面
[00:06:50.680 --> 00:06:52.680]  畀我經歷到呢個等待嘅功課
[00:06:52.680 --> 00:06:54.680]  弟兄姊妹
[00:06:54.680 --> 00:06:56.680]  我想同你哋話
[00:06:56.680 --> 00:06:58.680]  我哋返返去聖經個年代
[00:06:58.680 --> 00:07:00.680]  二千幾年前
[00:07:00.680 --> 00:07:02.680]  主耶穌喺地上面生活嘅時候
[00:07:02.680 --> 00:07:04.680]  佢未出現之前
[00:07:04.680 --> 00:07:06.680]  係當時嚟講
[00:07:06.680 --> 00:07:08.680]  對於整個羅馬帝國嚟講
[00:07:08.680 --> 00:07:10.680]  當時羅馬帝國係幾咁太平盛世
[00:07:10.680 --> 00:07:12.680]  但係對於
[00:07:12.680 --> 00:07:14.680]  一啲喺巴勒斯坦地
[00:07:14.680 --> 00:07:16.680]  嗰一班嘅猶太人
[00:07:16.680 --> 00:07:18.680]  對於佢嚟講
[00:07:18.680 --> 00:07:20.680]  係好動盪同埋好不安
[00:07:20.680 --> 00:07:22.680]  佢哋成日經歷咗
[00:07:22.680 --> 00:07:24.680]  佢哋嘅呢個民族
[00:07:24.680 --> 00:07:26.680]  猶太民族經歷咗好多冇咗自己嘅國家
[00:07:26.680 --> 00:07:28.680]  甚至喺好多強權之下
[00:07:28.680 --> 00:07:30.680]  被鎮壓之下
[00:07:30.680 --> 00:07:32.680]  呢班猶太人已經等咗幾百年
[00:07:32.680 --> 00:07:34.680]  等一個舊約
[00:07:34.680 --> 00:07:36.680]  所預言會嚟到
[00:07:36.680 --> 00:07:38.680]  拯救佢哋嘅尼塞亞救世主
[00:07:38.680 --> 00:07:40.680]  出現
[00:07:40.680 --> 00:07:42.680]  佢哋一等再等
[00:07:42.680 --> 00:07:44.680]  等咗幾百年
[00:07:44.680 --> 00:07:46.680]  但係我哋留意喺舊約
[00:07:46.680 --> 00:07:48.680]  最尾至到新約中間沉寂咗好耐
[00:07:48.680 --> 00:07:50.680]  呢班以色列人
[00:07:50.680 --> 00:07:52.680]  猶太人
[00:07:52.680 --> 00:07:54.680]  再冇一啲
[00:07:54.680 --> 00:07:56.680]  好特別從神而嚟畀佢哋嘅訊息
[00:07:56.680 --> 00:07:58.680]  你諗吓
[00:07:58.680 --> 00:08:00.680]  當時呢班猶太人
[00:08:00.680 --> 00:08:02.680]  佢哋一路繼續係咁等
[00:08:02.680 --> 00:08:04.680]  一代過去
[00:08:04.680 --> 00:08:06.680]  新嘅一代又嚟
[00:08:06.680 --> 00:08:08.680]  一路都係咁等
[00:08:08.680 --> 00:08:10.680]  佢哋知道
[00:08:10.680 --> 00:08:12.680]  祖先話畀佢哋聽
[00:08:12.680 --> 00:08:14.680]  呢個救世主會嚟拯救佢哋嘅民族
[00:08:14.680 --> 00:08:16.680]  但係點樣拯救呢
[00:08:16.680 --> 00:08:18.680]  仲要等幾耐呢
[00:08:18.680 --> 00:08:20.680]  第一樣嘢
[00:08:20.680 --> 00:08:22.680]  我好想同你哋睇下就係
[00:08:22.680 --> 00:08:24.680]  特別喺而家呢段時間
[00:08:24.680 --> 00:08:26.680]  我哋等待嘅係一個救主嘅降臨
[00:08:26.680 --> 00:08:28.680]  聖誕節前
[00:08:28.680 --> 00:08:30.680]  四個禮拜
[00:08:30.680 --> 00:08:32.680]  我哋中文呢叫做
[00:08:32.680 --> 00:08:34.680]  章臨期
[00:08:34.680 --> 00:08:36.680]  聖誕節前四個禮拜係章臨期
[00:08:36.680 --> 00:08:38.680]  喺一啲傳統重視呢
[00:08:38.680 --> 00:08:40.680]  比較著重禮儀嘅教會呢
[00:08:40.680 --> 00:08:42.680]  佢哋呢會放呢幾支蠟燭
[00:08:42.680 --> 00:08:44.680]  大概有啲呢會放四支蠟燭喺前面
[00:08:44.680 --> 00:08:46.680]  每一個禮拜
[00:08:46.680 --> 00:08:48.680]  星期嘅主日呢
[00:08:48.680 --> 00:08:50.680]  就會點一支
[00:08:50.680 --> 00:08:52.680]  直至到聖誕節之前
[00:08:52.680 --> 00:08:54.680]  有啲嘅教會聖誕節主日呢
[00:08:54.680 --> 00:08:56.680]  就係第五節
[00:08:56.680 --> 00:08:58.680]  耶穌係呢個世界嘅光
[00:08:58.680 --> 00:09:00.680]  佢每點一支蠟燭呢
[00:09:00.680 --> 00:09:02.680]  就代表呢
[00:09:02.680 --> 00:09:04.680]  佢哋等候呢個光嘅來臨
[00:09:04.680 --> 00:09:10.680]  今日
[00:09:10.680 --> 00:09:12.680]  假設性問題呀請你哋諗下
[00:09:12.680 --> 00:09:14.680]  如果澳洲嘅總理
[00:09:14.680 --> 00:09:16.680]  金寶呢
[00:09:16.680 --> 00:09:18.680]  你要嚟探訪你屋企
[00:09:18.680 --> 00:09:20.680]  你會點樣
[00:09:20.680 --> 00:09:22.680]  預備呀
[00:09:22.680 --> 00:09:24.680]  唔可以唔畀㗎
[00:09:24.680 --> 00:09:26.680]  唔可以唔開門呀
[00:09:26.680 --> 00:09:28.680]  政府安排咗啦
[00:09:28.680 --> 00:09:30.680]  你會點樣預備你屋企呢
[00:09:30.680 --> 00:09:32.680]  第一
[00:09:32.680 --> 00:09:34.680]  起碼
[00:09:34.680 --> 00:09:36.680]  執屋啦清緊啲垃圾啦
[00:09:36.680 --> 00:09:38.680]  係咪呀
[00:09:38.680 --> 00:09:40.680]  窿窿那那盡可能呢都抹得乾淨啲
[00:09:40.680 --> 00:09:42.680]  預備下啲
[00:09:42.680 --> 00:09:44.680]  唔預備狗大鬼
[00:09:44.680 --> 00:09:46.680]  唔畀我哋中國人啲狗大鬼去食呢都預備下啲茶點
[00:09:46.680 --> 00:09:48.680]  招呼下佢呀
[00:09:48.680 --> 00:09:50.680]  仲有會點呀
[00:09:50.680 --> 00:09:52.680]  會點呀
[00:09:52.680 --> 00:10:00.680]  係啦
[00:10:00.680 --> 00:10:02.680]  有啲人呢就會
[00:10:02.680 --> 00:10:04.680]  趁著呢個機會呢
[00:10:04.680 --> 00:10:06.680]  要表達下自己嘅
[00:10:06.680 --> 00:10:08.680]  意見係咪呀
[00:10:08.680 --> 00:10:10.680]  一啲政治立場嘅表態
[00:10:10.680 --> 00:10:12.680]  你會預備呢個
[00:10:12.680 --> 00:10:14.680]  咁難得嘅機會呀
[00:10:14.680 --> 00:10:16.680]  會唔會呀
[00:10:16.680 --> 00:10:18.680]  係呀有啲人呢亦都會呢
[00:10:18.680 --> 00:10:20.680]  即係好好咁樣呢
[00:10:20.680 --> 00:10:22.680]  換返套衫或者剪下個頭髮呢
[00:10:22.680 --> 00:10:24.680]  因為會上鏡㗎嘛
[00:10:24.680 --> 00:10:28.680]  我同阿奧非嘅諗法一樣呢
[00:10:28.680 --> 00:10:30.680]  如果我自己問自己呢我會呢諗定呢
[00:10:30.680 --> 00:10:32.680]  或者我會叫埋呢一啲呢
[00:10:32.680 --> 00:10:34.680]  好有立場好托得嘅啲人呢
[00:10:34.680 --> 00:10:36.680]  嚟我屋企預備擺定個
[00:10:36.680 --> 00:10:38.680]  龍門陣等佢嚟
[00:10:38.680 --> 00:10:40.680]  我哋知道呢
[00:10:40.680 --> 00:10:42.680]  有啲特別嘅人嚟嘅時候呢我哋會有啲
[00:10:42.680 --> 00:10:44.680]  特別嘅預備特別嘅安排
[00:10:46.680 --> 00:10:48.680]  後生嘅男仔呀
[00:10:48.680 --> 00:10:52.680]  唔問女仔住啦問男仔
[00:10:52.680 --> 00:10:54.680]  你一啲好鍾意嘅女仔
[00:10:54.680 --> 00:10:56.680]  你第一次約會佢
[00:10:56.680 --> 00:11:00.680]  你記下你會點樣安排
[00:11:00.680 --> 00:11:02.680]  你唔會就咁話出嚟食飯就算啦係咪呀
[00:11:02.680 --> 00:11:04.680]  應該你係
[00:11:04.680 --> 00:11:06.680]  好有策劃
[00:11:06.680 --> 00:11:08.680]  執好自己
[00:11:08.680 --> 00:11:10.680]  甚至你會預備一啲嘅嘢
[00:11:10.680 --> 00:11:12.680]  喺邊度嘅食飯
[00:11:12.680 --> 00:11:14.680]  嗰日做啲乜嘢要講啲乜嘢可能你都會
[00:11:14.680 --> 00:11:16.680]  精心嘅計劃下
[00:11:16.680 --> 00:11:18.680]  因為你知道呢一個第一次嘅約會係
[00:11:18.680 --> 00:11:20.680]  對於你同埋個女仔嚟講好重要
[00:11:20.680 --> 00:11:24.680]  你約咗神喎
[00:11:24.680 --> 00:11:26.680]  你點樣
[00:11:26.680 --> 00:11:28.680]  預備同神嘅約會呢
[00:11:28.680 --> 00:11:30.680]  特別星期日
[00:11:30.680 --> 00:11:32.680]  我哋話主日主日我哋返嚟
[00:11:32.680 --> 00:11:34.680]  敬拜神親近神
[00:11:34.680 --> 00:11:36.680]  你哋有冇點樣去
[00:11:36.680 --> 00:11:38.680]  預備呢
[00:11:38.680 --> 00:11:42.680]  特別係我哋之前嘅一晚
[00:11:42.680 --> 00:11:44.680]  你有冇已經由
[00:11:44.680 --> 00:11:46.680]  昨晚開始好預備
[00:11:46.680 --> 00:11:48.680]  喺當時嚟講呢班嘅猶太人呢
[00:11:48.680 --> 00:11:50.680]  佢哋呢就係
[00:11:50.680 --> 00:11:52.680]  一路咁樣等待
[00:11:52.680 --> 00:11:54.680]  就係等待呢個救主
[00:11:54.680 --> 00:11:56.680]  嘅嚟臨去到佢哋身邊
[00:11:56.680 --> 00:11:58.680]  幫助
[00:11:58.680 --> 00:12:00.680]  佢哋特別喺呢段嘅
[00:12:00.680 --> 00:12:02.680]  幾段嘅經文我哋一齊讀一讀呢幾段嘅經文
[00:12:02.680 --> 00:12:04.680]  變咗咁細粒
[00:12:04.680 --> 00:12:08.680]  我哋一齊讀預備一二三
[00:12:08.680 --> 00:12:10.680]  在黑暗中
[00:12:10.680 --> 00:12:12.680]  行走的百姓
[00:12:12.680 --> 00:12:14.680]  看見了大光
[00:12:14.680 --> 00:12:16.680]  住在死任之地的
[00:12:16.680 --> 00:12:18.680]  人有光照耀
[00:12:18.680 --> 00:12:20.680]  他們那光
[00:12:20.680 --> 00:12:22.680]  是真光照亮
[00:12:22.680 --> 00:12:24.680]  一切在世上
[00:12:24.680 --> 00:12:26.680]  的人生命在
[00:12:26.680 --> 00:12:28.680]  他裡頭這生命
[00:12:28.680 --> 00:12:30.680]  就是人的光
[00:12:30.680 --> 00:12:32.680]  起初神創造
[00:12:32.680 --> 00:12:34.680]  天地地是
[00:12:34.680 --> 00:12:36.680]  空虛混沌冤冤
[00:12:36.680 --> 00:12:38.680]  黑暗神說
[00:12:38.680 --> 00:12:40.680]  要有光
[00:12:40.680 --> 00:12:42.680]  就有了光
[00:12:42.680 --> 00:12:44.680]  太初有道
[00:12:44.680 --> 00:12:46.680]  道與神同在
[00:12:46.680 --> 00:12:48.680]  道就是神
[00:12:48.680 --> 00:12:50.680]  萬物是直著他造的
[00:12:50.680 --> 00:12:52.680]  凡被造的
[00:12:52.680 --> 00:12:54.680]  沒有一樣不是直著他造的
[00:12:54.680 --> 00:12:56.680]  弟兄姊妹
[00:12:56.680 --> 00:12:58.680]  今日救主嚟臨呢
[00:12:58.680 --> 00:13:00.680]  就係呢個光呀
[00:13:00.680 --> 00:13:02.680]  佢要嚟呢
[00:13:02.680 --> 00:13:04.680]  幫助我哋呢
[00:13:04.680 --> 00:13:06.680]  睇得更加清楚
[00:13:06.680 --> 00:13:08.680]  幫助我哋人生
[00:13:08.680 --> 00:13:10.680]  睇到
[00:13:10.680 --> 00:13:12.680]  成為我哋
[00:13:12.680 --> 00:13:14.680]  人生入面一個最強嘅
[00:13:14.680 --> 00:13:16.680]  最大嘅指引
[00:13:16.680 --> 00:13:18.680]  要嚟幫助我哋拯救我哋
[00:13:18.680 --> 00:13:20.680]  你願唔願意
[00:13:20.680 --> 00:13:22.680]  你期唔期待呀
[00:13:22.680 --> 00:13:24.680]  你期唔期待呢打開你嘅心
[00:13:24.680 --> 00:13:26.680]  讓呢個光
[00:13:26.680 --> 00:13:28.680]  喺你心入面燃點就好似一支蠟燭咁樣
[00:13:28.680 --> 00:13:30.680]  點起呢個光
[00:13:30.680 --> 00:13:32.680]  耶穌今日要嚟
[00:13:32.680 --> 00:13:34.680]  唔單止係嚟呢個世界
[00:13:34.680 --> 00:13:36.680]  生命當中
[00:13:36.680 --> 00:13:38.680]  去點燃你嘅生命
[00:13:38.680 --> 00:13:40.680]  令到你嘅生命呢不再一樣
[00:13:40.680 --> 00:13:42.680]  唔係就咁樣
[00:13:42.680 --> 00:13:44.680]  融融碌碌過我哋一生
[00:13:44.680 --> 00:13:46.680]  第二點
[00:13:46.680 --> 00:13:48.680]  我哋等候
[00:13:48.680 --> 00:13:50.680]  救主
[00:13:50.680 --> 00:13:52.680]  唔單止嚟
[00:13:52.680 --> 00:13:54.680]  係佢會再返嚟
[00:13:54.680 --> 00:13:56.680]  呢個呢我好相信
[00:13:56.680 --> 00:13:58.680]  特別在座有好多弟兄姊妹
[00:13:58.680 --> 00:14:00.680]  你哋有小朋友你哋會
[00:14:00.680 --> 00:14:02.680]  姐妹弟兄都會見到太太呢
[00:14:02.680 --> 00:14:04.680]  將生將要懷孕
[00:14:04.680 --> 00:14:06.680]  要生嘅時候
[00:14:06.680 --> 00:14:08.680]  係好開心㗎喎
[00:14:08.680 --> 00:14:10.680]  我哋在座有冇啲弟兄
[00:14:10.680 --> 00:14:12.680]  或者姐妹有個經歷呢
[00:14:12.680 --> 00:14:14.680]  你哋屋企將有BB出生嘅時候呢
[00:14:14.680 --> 00:14:16.680]  你哋非常非常之
[00:14:16.680 --> 00:14:18.680]  唔開心㗎
[00:14:18.680 --> 00:14:20.680]  慘啦冇咗自由啦慘啦嚟緊點算呢
[00:14:20.680 --> 00:14:22.680]  慘啦
[00:14:22.680 --> 00:14:24.680]  唔夠錢啦慘啦
[00:14:24.680 --> 00:14:26.680]  我諗人係會有憂慮係正常嘅
[00:14:26.680 --> 00:14:28.680]  不過呢我好相信呢
[00:14:28.680 --> 00:14:30.680]  你期待個小生命嘅
[00:14:30.680 --> 00:14:32.680]  出世呢個種嘅喜悅呢係會
[00:14:32.680 --> 00:14:34.680]  蓋過好多其他嘅嘢
[00:14:34.680 --> 00:14:36.680]  你會感覺到好
[00:14:36.680 --> 00:14:38.680]  幸福好開心好快樂
[00:14:38.680 --> 00:14:40.680]  好期待
[00:14:40.680 --> 00:14:42.680]  呢個BB嘅出世
[00:14:42.680 --> 00:14:44.680]  同樣耶穌基督
[00:14:44.680 --> 00:14:46.680]  佢答應過佢會再
[00:14:46.680 --> 00:14:48.680]  返嚟
[00:14:48.680 --> 00:14:50.680]  佢會再返嚟
[00:14:50.680 --> 00:14:52.680]  親自降臨
[00:14:52.680 --> 00:14:54.680]  呢個世界
[00:14:54.680 --> 00:14:56.680]  你點諗呢
[00:14:56.680 --> 00:14:58.680]  喺詩篇
[00:14:58.680 --> 00:15:00.680]  一百三十篇五至六節
[00:15:00.680 --> 00:15:02.680]  我哋一齊讀預備一二三
[00:15:02.680 --> 00:15:18.680]  (詩篇)
[00:15:18.680 --> 00:15:20.680]  等
[00:15:20.680 --> 00:15:22.680]  聖經入面講等呢唔係就咁被動
[00:15:22.680 --> 00:15:24.680]  唔積極嘅心態
[00:15:24.680 --> 00:15:26.680]  去等喎
[00:15:26.680 --> 00:15:28.680]  呢一段嘅經文呢講到呢
[00:15:28.680 --> 00:15:30.680]  佢係好迫切咁樣
[00:15:30.680 --> 00:15:32.680]  等候神嘅幫助
[00:15:32.680 --> 00:15:34.680]  而且佢等嘅時候
[00:15:34.680 --> 00:15:36.680]  佢係信靠神同埋信靠神嘅說話
[00:15:36.680 --> 00:15:38.680]  呢一個等呢
[00:15:38.680 --> 00:15:40.680]  係唔會令到我哋覺得
[00:15:40.680 --> 00:15:42.680]  沮喪
[00:15:42.680 --> 00:15:44.680]  相反我哋係整個等嘅過程入面呢
[00:15:44.680 --> 00:15:46.680]  我哋仰望緊神
[00:15:46.680 --> 00:15:48.680]  就算有時我哋經歷緊
[00:15:48.680 --> 00:15:50.680]  黑夜
[00:15:50.680 --> 00:15:52.680]  但佢比起守夜嗰啲人呢
[00:15:52.680 --> 00:15:54.680]  等待天光呢
[00:15:54.680 --> 00:15:56.680]  佢係咁迫切
[00:15:56.680 --> 00:15:58.680]  點解呀就因為佢嘅心
[00:15:58.680 --> 00:16:00.680]  好相信
[00:16:00.680 --> 00:16:02.680]  依靠神
[00:16:02.680 --> 00:16:04.680]  耶和華我哋嘅神
[00:16:04.680 --> 00:16:06.680]  答應過佢唔會離開我哋
[00:16:06.680 --> 00:16:08.680]  佢會答應同我哋一齊去
[00:16:08.680 --> 00:16:10.680]  經歷種種嘅
[00:16:10.680 --> 00:16:12.680]  佢一定會嚟帶領我哋
[00:16:12.680 --> 00:16:14.680]  拯救我哋離開呢個
[00:16:14.680 --> 00:16:16.680]  水深火熱嘅當中
[00:16:16.680 --> 00:16:18.680]  甚至有啲嘢我哋自己
[00:16:18.680 --> 00:16:20.680]  嘅一啲唔好嘅習慣
[00:16:20.680 --> 00:16:22.680]  一啲嘅罪
[00:16:22.680 --> 00:16:24.680]  點解我哋成日講話我哋呢
[00:16:24.680 --> 00:16:26.680]  唔好貪心唔好賭錢
[00:16:26.680 --> 00:16:28.680]  唔好講人哋閒話呢啲係呢啲
[00:16:28.680 --> 00:16:30.680]  我哋可能生活上面呢都會
[00:16:30.680 --> 00:16:32.680]  面對呢啲嘅罪嘅問題我哋覺得自己
[00:16:32.680 --> 00:16:34.680]  無能為力但係
[00:16:34.680 --> 00:16:36.680]  耶穌基督嚟呢個世界上面
