
[00:00:00.000 --> 00:00:03.000]  有沒有玩過搖搖板?
[00:01:25.000 --> 00:01:28.000]  爲什麼很多人,他說他信了耶穌
[00:01:28.000 --> 00:01:30.000]  但是他經歷不了
[00:01:30.000 --> 00:01:34.000]  好像《爾忽所書》裏所講的,保羅所講的
[00:01:34.000 --> 00:01:36.000]  我們上教會很開心的
[00:01:36.000 --> 00:01:39.000]  我們上團契,我們上小組,很開心的
[00:01:39.000 --> 00:01:41.000]  我們上祈禱會,很開心的
[00:01:41.000 --> 00:01:45.000]  爲什麼呢?
[00:01:45.000 --> 00:01:48.000]  因爲我們沒經歷到那種一家人的合一
[00:01:48.000 --> 00:01:55.000]  我們沒經歷到大家是一個的身體
[00:01:55.000 --> 00:01:59.000]  有時我們看自己是很重要,過於重
[00:01:59.000 --> 00:02:02.000]  甚至有時我們的行事爲人
[00:02:02.000 --> 00:02:07.000]  和耶穌基督呼召我們成爲基督徒的恩典
[00:02:07.000 --> 00:02:11.000]  是不平衡,不相稱,不平衡
[00:02:11.000 --> 00:02:13.000]  以致我們經歷不了我們信耶穌
[00:02:13.000 --> 00:02:16.000]  原來其實信耶穌是很有樂趣的
[00:02:16.000 --> 00:02:19.000]  上教會和弟兄姊妹一起的時候
[00:02:19.000 --> 00:02:22.000]  是很有愛,是很感動的
[00:02:22.000 --> 00:02:25.000]  合一
[00:02:25.000 --> 00:02:28.000]  合一在《爾忽所書》裏不斷提出這個主題
[00:02:28.000 --> 00:02:35.000]  第二章說到猶太人和外邦人因爲耶穌基督合而爲一
[00:02:35.000 --> 00:02:39.000]  第三章說到上一次說
[00:02:39.000 --> 00:02:43.000]  保羅爲教會弟兄姊妹合一去祈禱
[00:02:43.000 --> 00:02:45.000]  經歷神的長闊高深的愛
[00:02:45.000 --> 00:02:49.000]  由第四章開始就教實際上
[00:02:49.000 --> 00:02:51.000]  在現實生活裏我們做基督徒
[00:02:51.000 --> 00:02:54.000]  我們如何和弟兄姊妹相處
[00:02:54.000 --> 00:02:57.000]  達至我們能夠彼此合一
[00:02:57.000 --> 00:03:01.000]  今天我們看看《爾忽所書》第四章一至十六節
[00:03:01.000 --> 00:03:04.000]  我們看看神如何教我們在現實生活裏
[00:03:04.000 --> 00:03:06.000]  一起經歷合一
[00:03:06.000 --> 00:03:09.000]  第一件事就是我們懷抱着
[00:03:09.000 --> 00:03:12.000]  我們懷着有同一個的心志
[00:03:12.000 --> 00:03:15.000]  在《爾忽所書》第一至第三節
[00:03:15.000 --> 00:03:16.000]  我們一起讀
[00:03:16.000 --> 00:03:17.000]  預備一二三
[00:03:17.000 --> 00:03:20.000]  我爲主被囚的勸你們
[00:03:20.000 --> 00:03:23.000]  既然蒙召行事爲人
[00:03:23.000 --> 00:03:26.000]  就當與蒙召的恩相請
[00:03:26.000 --> 00:03:29.000]  凡事謙虛溫柔忍耐
[00:03:29.000 --> 00:03:31.000]  用愛心互相寬容
[00:03:31.000 --> 00:03:33.000]  用和平彼此聯絡
[00:03:33.000 --> 00:03:38.000]  竭力保守聖靈所賜合而爲一的心
[00:03:38.000 --> 00:03:42.000]  第一節講到行事爲人
[00:03:42.000 --> 00:03:45.000]  就當與蒙召的恩相請
[00:03:45.000 --> 00:03:47.000]  有時我們會問
[00:03:47.000 --> 00:03:49.000]  究竟我們如何做
[00:03:49.000 --> 00:03:54.000]  神呼召我們成爲祂的兒女
[00:03:54.000 --> 00:03:55.000]  這是恩典
[00:03:55.000 --> 00:03:57.000]  如何和這個恩典
[00:03:57.000 --> 00:03:59.000]  我們做出來的時候
[00:03:59.000 --> 00:04:02.000]  能夠配得上這個恩典呢
[00:04:02.000 --> 00:04:04.000]  其中一個表現就是
[00:04:04.000 --> 00:04:07.000]  我們要竭力保守
[00:04:07.000 --> 00:04:10.000]  聖靈給我們的合一
[00:04:10.000 --> 00:04:12.000]  我再講多一次
[00:04:12.000 --> 00:04:14.000]  我們要竭力保守
[00:04:14.000 --> 00:04:17.000]  聖靈給我們的合一
[00:04:17.000 --> 00:04:19.000]  可能你會說
[00:04:19.000 --> 00:04:20.000]  我們弟兄姊妹
[00:04:20.000 --> 00:04:21.000]  我們信了耶穌
[00:04:21.000 --> 00:04:23.000]  我們已經得到拯救了
[00:04:23.000 --> 00:04:25.000]  我們能夠去天堂
[00:04:25.000 --> 00:04:27.000]  我們走同一條路
[00:04:27.000 --> 00:04:28.000]  但我們未必一定
[00:04:28.000 --> 00:04:32.000]  在生活上我們能夠合一
[00:04:32.000 --> 00:04:34.000]  爲什麼
[00:04:34.000 --> 00:04:36.000]  就是因爲我們人
[00:04:36.000 --> 00:04:39.000]  有很多人際關係上的問題
[00:04:39.000 --> 00:04:42.000]  甚至我前幾次講到
[00:04:42.000 --> 00:04:43.000]  講到合一的時候
[00:04:43.000 --> 00:04:44.000]  我都和大家分享過
[00:04:44.000 --> 00:04:45.000]  我在這裏五年多的時候
[00:04:45.000 --> 00:04:47.000]  眼見到有些弟兄姊妹
[00:04:47.000 --> 00:04:48.000]  有些團契
[00:04:48.000 --> 00:04:51.000]  有些小組來來合合
[00:04:51.000 --> 00:04:54.000]  見得多
[00:04:54.000 --> 00:04:56.000]  都好像習慣了
[00:04:56.000 --> 00:04:59.000]  是不是真的這樣呢
[00:04:59.000 --> 00:05:00.000]  沒錯
[00:05:00.000 --> 00:05:02.000]  有時我們是同路
[00:05:02.000 --> 00:05:05.000]  但有時我們未必會同心
[00:05:05.000 --> 00:05:08.000]  因爲我們有時帶着不同的做法
[00:05:08.000 --> 00:05:11.000]  不同的人有不同的理想
[00:05:11.000 --> 00:05:12.000]  有時就是這樣
[00:05:12.000 --> 00:05:13.000]  我們很容易就
[00:05:13.000 --> 00:05:15.000]  自己堅持自己的己見
[00:05:15.000 --> 00:05:18.000]  不和其他人能夠相讓
[00:05:18.000 --> 00:05:20.000]  但聖經裏提醒我們第二節
[00:05:20.000 --> 00:05:23.000]  凡事謙虛溫柔忍耐
[00:05:23.000 --> 00:05:25.000]  用愛心相寬容
[00:05:25.000 --> 00:05:27.000]  用和平彼此聯絡
[00:05:27.000 --> 00:05:29.000]  竭力保守聖靈
[00:05:29.000 --> 00:05:32.000]  所賜合而爲一的心
[00:05:32.000 --> 00:05:33.000]  就是這一句弟兄姊妹
[00:05:33.000 --> 00:05:35.000]  謙虛溫柔忍耐和平
[00:05:35.000 --> 00:05:37.000]  這些其實是我們內在
[00:05:37.000 --> 00:05:39.000]  基督徒生命的特質
[00:05:39.000 --> 00:05:41.000]  我們和人與人之間相處
[00:05:41.000 --> 00:05:44.000]  會有的表現是一些聖靈的果子
[00:05:44.000 --> 00:05:47.000]  幫助我們平時和弟兄姊妹一起相處
[00:05:47.000 --> 00:05:51.000]  就好像我們身體上
[00:05:51.000 --> 00:05:53.000]  有很多肌肉
[00:05:53.000 --> 00:05:54.000]  但同樣有很多關節
[00:05:54.000 --> 00:05:56.000]  也有很多韌帶
[00:05:56.000 --> 00:05:57.000]  對不對
[00:05:57.000 --> 00:05:59.000]  弟兄姊妹讀Health Science
[00:05:59.000 --> 00:06:01.000]  我們身體上有很多韌帶
[00:06:01.000 --> 00:06:03.000]  其實我不太懂我只是看書
[00:06:03.000 --> 00:06:06.000]  這些韌帶其實是幫助我們的
[00:06:06.000 --> 00:06:07.000]  很有用的
[00:06:07.000 --> 00:06:11.000]  使我們能夠自由地去運動
[00:06:11.000 --> 00:06:13.000]  牽動着我們全身的肌肉
[00:06:13.000 --> 00:06:15.000]  關節
[00:06:15.000 --> 00:06:17.000]  就是因爲這些韌帶
[00:06:17.000 --> 00:06:18.000]  讓我們整個肢體
[00:06:18.000 --> 00:06:21.000]  能夠好好地配合得到
[00:06:21.000 --> 00:06:23.000]  今天弟兄姊妹聖經裏
[00:06:23.000 --> 00:06:25.000]  都告訴我們和平
[00:06:25.000 --> 00:06:27.000]  和平就是維繫着
[00:06:27.000 --> 00:06:29.000]  我們每一個弟兄姊妹
[00:06:29.000 --> 00:06:31.000]  和耶穌基督聯絡在一起
[00:06:31.000 --> 00:06:32.000]  成爲一體
[00:06:32.000 --> 00:06:34.000]  一個很重要的元素
[00:06:34.000 --> 00:06:36.000]  因爲我們有和平
[00:06:36.000 --> 00:06:38.000]  以至我們能夠彼此
[00:06:38.000 --> 00:06:41.000]  能夠一起好好地相處
[00:06:41.000 --> 00:06:43.000]  聖經裏說我們竭力保守
[00:06:43.000 --> 00:06:46.000]  聖靈所賜合而爲一的心
[00:06:46.000 --> 00:06:47.000]  保守
[00:06:47.000 --> 00:06:48.000]  保守是什麼意思呢
[00:06:48.000 --> 00:06:50.000]  保守不是叫我們去做一件新的事
[00:06:50.000 --> 00:06:53.000]  是那件事本身已經有了
[00:06:53.000 --> 00:06:56.000]  聖靈已經給了我們有合一
[00:06:56.000 --> 00:07:01.000]  而是我們好好地保管着它
[00:07:01.000 --> 00:07:05.000]  我想給你們看一下這幅圖畫
[00:07:05.000 --> 00:07:06.000]  對了
[00:07:06.000 --> 00:07:07.000]  哇
[00:07:07.000 --> 00:07:09.000]  這個地上是否亮亮的
[00:07:09.000 --> 00:07:11.000]  不亮嗎
[00:07:11.000 --> 00:07:14.000]  我清潔的
[00:07:14.000 --> 00:07:16.000]  前幾天
[00:07:16.000 --> 00:07:18.000]  有個姐妹來我家
[00:07:18.000 --> 00:07:20.000]  晚上喫飯就說
[00:07:20.000 --> 00:07:23.000]  牧師你家的地上很乾淨
[00:07:23.000 --> 00:07:24.000]  亮亮的
[00:07:24.000 --> 00:07:27.000]  爲什麼可以那麼幹淨
[00:07:27.000 --> 00:07:29.000]  爲什麼
[00:07:29.000 --> 00:07:31.000]  因爲我做
[00:07:31.000 --> 00:07:33.000]  因爲要清潔
[00:07:33.000 --> 00:07:36.000]  但其實我告訴你們一個祕密
[00:07:36.000 --> 00:07:39.000]  其實兩個多星期前
[00:07:39.000 --> 00:07:41.000]  我們家裏已經有很多層
[00:07:41.000 --> 00:07:44.000]  因爲我們都沒有拖地
[00:07:44.000 --> 00:07:46.000]  兩個多星期
[00:07:46.000 --> 00:07:48.000]  自從一個多星期前
[00:07:48.000 --> 00:07:52.000]  開始有團契小組來我家小組
[00:07:52.000 --> 00:07:54.000]  接着打後
[00:07:54.000 --> 00:07:55.000]  接着
[00:07:55.000 --> 00:07:57.000]  打後星期三
[00:07:57.000 --> 00:07:59.000]  有二十多人
[00:07:59.000 --> 00:08:03.000]  有我們的同工和蔡牧師來我家
[00:08:03.000 --> 00:08:04.000]  二十多人
[00:08:04.000 --> 00:08:05.000]  接着
[00:08:05.000 --> 00:08:07.000]  你知道這麼多人來我家
[00:08:07.000 --> 00:08:09.000]  包括有小朋友BB
[00:08:09.000 --> 00:08:13.000]  我家要保持適當的清潔度
[00:08:13.000 --> 00:08:14.000]  其實我
[00:08:14.000 --> 00:08:16.000]  那你不就很辛苦
[00:08:16.000 --> 00:08:17.000]  我就告訴姐妹
[00:08:17.000 --> 00:08:18.000]  其實不是很辛苦
[00:08:18.000 --> 00:08:20.000]  因爲其實之前一直有人離開
[00:08:20.000 --> 00:08:22.000]  只不過是那些人走完之後
[00:08:22.000 --> 00:08:23.000]  我又清潔
[00:08:23.000 --> 00:08:25.000]  接着走完又清潔
[00:08:25.000 --> 00:08:27.000]  所以今天星期日
[00:08:27.000 --> 00:08:30.000]  我家還是相當的清潔
[00:08:30.000 --> 00:08:31.000]  其實做什麼
[00:08:31.000 --> 00:08:32.000]  其實不是很辛苦
[00:08:32.000 --> 00:08:35.000]  只是保持之前的清潔度
[00:08:35.000 --> 00:08:36.000]  每次完了之後
[00:08:36.000 --> 00:08:37.000]  做一點點
[00:08:37.000 --> 00:08:39.000]  就可以這樣了
[00:08:39.000 --> 00:08:41.000]  問題是我們能不能夠持之以恆
[00:08:41.000 --> 00:08:43.000]  繼續保持去做
[00:08:43.000 --> 00:08:46.000]  所以如果你想你家清潔些
[00:08:46.000 --> 00:08:47.000]  就不斷約弟兄姐妹
[00:08:47.000 --> 00:08:48.000]  約朋友來你家
[00:08:48.000 --> 00:08:50.000]  你就會越來越清潔
[00:08:50.000 --> 00:08:52.000]  保守
[00:08:52.000 --> 00:08:53.000]  保持住
[00:08:53.000 --> 00:08:55.000]  今天聖靈已經給我們
[00:08:55.000 --> 00:08:59.000]  其實我們是可以很相親相愛的
[00:08:59.000 --> 00:09:03.000]  我們只是保持住這個心
[00:09:03.000 --> 00:09:06.000]  竭力保守合而爲一的心
[00:09:06.000 --> 00:09:07.000]  竭力
[00:09:07.000 --> 00:09:09.000]  竭力合一
[00:09:09.000 --> 00:09:10.000]  表示什麼
[00:09:10.000 --> 00:09:12.000]  爲什麼我們要竭力保守
[00:09:12.000 --> 00:09:13.000]  因爲如果我們不努力
[00:09:13.000 --> 00:09:14.000]  一起去保守的時候
[00:09:14.000 --> 00:09:16.000]  保持住的時候
[00:09:16.000 --> 00:09:18.000]  很容易就會沒有了
[00:09:18.000 --> 00:09:21.000]  會流失的
[00:09:21.000 --> 00:09:23.000]  你們進來教會
[00:09:23.000 --> 00:09:24.000]  有沒有發現教會
[00:09:24.000 --> 00:09:28.000]  我們外面有些新的植物
[00:09:28.000 --> 00:09:29.000]  有
[00:09:29.000 --> 00:09:30.000]  有些人有留意
[00:09:30.000 --> 00:09:31.000]  有些人沒有留意
[00:09:31.000 --> 00:09:34.000]  看一看
[00:09:34.000 --> 00:09:35.000]  看不看得到
[00:09:35.000 --> 00:09:36.000]  比較紅
[00:09:36.000 --> 00:09:37.000]  其實就有
[00:09:37.000 --> 00:09:39.000]  種了2,4,6,8
[00:09:39.000 --> 00:09:40.000]  有好幾棵
[00:09:40.000 --> 00:09:43.000]  Kangaroo Puff
[00:09:43.000 --> 00:09:44.000]  不過
[00:09:44.000 --> 00:09:46.000]  今早忘記了
[00:09:46.000 --> 00:09:47.000]  因爲打完風之後
[00:09:47.000 --> 00:09:49.000]  不知道現在怎麼樣
[00:09:49.000 --> 00:09:50.000]  打完風
[00:09:50.000 --> 00:09:51.000]  因爲很厲害
[00:09:51.000 --> 00:09:54.000]  那些圍欄都倒下了
[00:09:54.000 --> 00:09:55.000]  你知不知道
[00:09:55.000 --> 00:10:00.000]  當有人新種了這些植物的時候
[00:10:00.000 --> 00:10:02.000]  過了兩三天就開始
[00:10:02.000 --> 00:10:03.000]  雖然這些植物
[00:10:03.000 --> 00:10:04.000]  其實不需要水
[00:10:04.000 --> 00:10:06.000]  但是新種下去的時候
[00:10:06.000 --> 00:10:08.000]  那些根還沒有生得很好
[00:10:08.000 --> 00:10:09.000]  還沒有穩定的時候
[00:10:09.000 --> 00:10:10.000]  就很容易死
[00:10:10.000 --> 00:10:11.000]  所以我們辦公室的同工
[00:10:11.000 --> 00:10:13.000]  就很努力地
[00:10:13.000 --> 00:10:15.000]  大家一起留心照顧它
[00:10:15.000 --> 00:10:17.000]  每天給足夠的水
[00:10:17.000 --> 00:10:19.000]  和加一些養分給它
[00:10:19.000 --> 00:10:21.000]  希望令到它儘量能夠適應這個土分
[00:10:21.000 --> 00:10:22.000]  落地生根
[00:10:22.000 --> 00:10:25.000]  慢慢健康成長
[00:10:25.000 --> 00:10:28.000]  每天這樣留心照顧
[00:10:28.000 --> 00:10:29.000]  盡我們的能力
[00:10:29.000 --> 00:10:31.000]  希望保存着它
[00:10:31.000 --> 00:10:32.000]  不知道保存了多久
[00:10:32.000 --> 00:10:33.000]  起碼我們都希望
[00:10:33.000 --> 00:10:38.000]  比ON FUNDAY都好看一點
[00:10:38.000 --> 00:10:41.000]  竭力保守
[00:10:41.000 --> 00:10:42.000]  當然
[00:10:42.000 --> 00:10:44.000]  我們的目標也沒有那麼短
[00:10:44.000 --> 00:10:46.000]  希望它繼續不死
[00:10:46.000 --> 00:10:47.000]  種得越來越好
[00:10:47.000 --> 00:10:49.000]  就不死
[00:10:49.000 --> 00:10:50.000]  姐妹們
[00:10:50.000 --> 00:10:52.000]  其實這個是不是我們的心志呢
[00:10:52.000 --> 00:10:54.000]  我們是不是都很想
[00:10:54.000 --> 00:10:58.000]  我們的愛
[00:10:58.000 --> 00:10:59.000]  有時候我們經歷過
[00:10:59.000 --> 00:11:01.000]  我們一起經歷一些事情的時候
[00:11:01.000 --> 00:11:02.000]  我們覺得
[00:11:02.000 --> 00:11:04.000]  這個羣體很有愛
[00:11:04.000 --> 00:11:06.000]  我們經歷了一些很重要的事情
[00:11:06.000 --> 00:11:09.000]  我們覺得這間教會很好
[00:11:09.000 --> 00:11:10.000]  但是過了一段時間
[00:11:10.000 --> 00:11:13.000]  慢慢地心都會冷卻下來
[00:11:13.000 --> 00:11:14.000]  有時候人與人之間
[00:11:14.000 --> 00:11:15.000]  又容易有疏離
[00:11:15.000 --> 00:11:18.000]  人與人之間又有一些誤會
[00:11:18.000 --> 00:11:20.000]  弟兄姊妹
[00:11:20.000 --> 00:11:22.000]  今天聖靈提醒我們
[00:11:22.000 --> 00:11:24.000]  我們需要大家一起
[00:11:24.000 --> 00:11:26.000]  用盡全力
[00:11:26.000 --> 00:11:28.000]  去保持着
[00:11:28.000 --> 00:11:29.000]  神已經給我們
[00:11:29.000 --> 00:11:33.000]  這份相親相愛合一的心
[00:11:33.000 --> 00:11:36.000]  你記不記得神當初呼召你的時候
[00:11:36.000 --> 00:11:37.000]  叫你來這裏
[00:11:37.000 --> 00:11:39.000]  叫你來這個小組
[00:11:39.000 --> 00:11:41.000]  祂的初心是怎樣呢
[00:11:41.000 --> 00:11:44.000]  第二
[00:11:44.000 --> 00:11:47.000]  剛纔說我們能夠
[00:11:47.000 --> 00:11:48.000]  懷着同一個心志
[00:11:48.000 --> 00:11:50.000]  第二就是我們
[00:11:50.000 --> 00:11:52.000]  堅持着同一個信仰
[00:11:52.000 --> 00:11:53.000]  第四節到第六節
[00:11:53.000 --> 00:11:54.000]  這裏這樣說
[00:11:54.000 --> 00:11:56.000]  有七個一
[00:11:56.000 --> 00:11:58.000]  包括有
[00:11:58.000 --> 00:12:00.000]  一個身體
[00:12:00.000 --> 00:12:02.000]  一個聖靈
[00:12:02.000 --> 00:12:03.000]  指望
[00:12:03.000 --> 00:12:04.000]  主
[00:12:04.000 --> 00:12:05.000]  信
[00:12:05.000 --> 00:12:06.000]  使
[00:12:06.000 --> 00:12:07.000]  神
[00:12:07.000 --> 00:12:09.000]  這裏列出七個一
[00:12:09.000 --> 00:12:10.000]  分別你都看到
[00:12:10.000 --> 00:12:12.000]  其實指向我們三爲一體的
[00:12:12.000 --> 00:12:16.000]  聖父聖子聖靈
[00:12:16.000 --> 00:12:18.000]  我們的合一
[00:12:18.000 --> 00:12:20.000]  是基於我們所相信
[00:12:20.000 --> 00:12:23.000]  三爲一體聖父聖子聖靈的上帝
[00:12:23.000 --> 00:12:25.000]  我們的主我們的神
[00:12:25.000 --> 00:12:26.000]  聖靈裏面的合一
[00:12:26.000 --> 00:12:27.000]  就是我們有同一個身體
[00:12:27.000 --> 00:12:29.000]  一個聖靈一個指望
[00:12:29.000 --> 00:12:30.000]  無論當時來說
[00:12:30.000 --> 00:12:31.000]  無論他是什麼人
[00:12:31.000 --> 00:12:32.000]  是猶太人
[00:12:32.000 --> 00:12:33.000]  是外邦人
[00:12:33.000 --> 00:12:35.000]  都是因爲有耶穌基督
[00:12:35.000 --> 00:12:37.000]  爲我們捨身請救
[00:12:37.000 --> 00:12:39.000]  而成爲一體
[00:12:39.000 --> 00:12:40.000]  我們教會有聖靈
[00:12:40.000 --> 00:12:41.000]  在我們教會當中
[00:12:41.000 --> 00:12:43.000]  使我們有同樣的盼望
[00:12:43.000 --> 00:12:44.000]  基督的合一
[00:12:44.000 --> 00:12:45.000]  表現着有一個主
[00:12:45.000 --> 00:12:46.000]  一個信一個使
[00:12:46.000 --> 00:12:48.000]  這是我們實踐
[00:12:48.000 --> 00:12:49.000]  我們盼望
[00:12:49.000 --> 00:12:51.000]  我們的主帶動我們
[00:12:51.000 --> 00:12:53.000]  所以我們合一的源頭
[00:12:53.000 --> 00:12:55.000]  是來自我們的父神
[00:12:55.000 --> 00:12:59.000]  這個父神是超乎衆人之上
[00:12:59.000 --> 00:13:01.000]  也是貫乎衆人之中
[00:13:01.000 --> 00:13:03.000]  在衆人之內
[00:13:03.000 --> 00:13:05.000]  所以你看到
[00:13:05.000 --> 00:13:06.000]  我們這個合一的基礎
[00:13:06.000 --> 00:13:07.000]  是因爲我們相信
[00:13:07.000 --> 00:13:11.000]  同一個主同一個神
[00:13:11.000 --> 00:13:12.000]  丁小妹
[00:13:12.000 --> 00:13:15.000]  你記不記得你洗禮的時候
[00:13:15.000 --> 00:13:18.000]  正如剛纔Esther這樣說
[00:13:18.000 --> 00:13:20.000]  牧師去到他哥哥的牀邊
[00:13:20.000 --> 00:13:22.000]  問他那三條問題
[00:13:22.000 --> 00:13:26.000]  就是我們的確信
[00:13:26.000 --> 00:13:29.000]  你有沒有相信
[00:13:29.000 --> 00:13:31.000]  真心相信
[00:13:31.000 --> 00:13:35.000]  聖父聖子聖靈三位一體的真神
[00:13:35.000 --> 00:13:37.000]  你有沒有接受祂成爲你的主
[00:13:37.000 --> 00:13:43.000]  以祂爲你人生的主
[00:13:43.000 --> 00:13:44.000]  我們確信
[00:13:44.000 --> 00:13:46.000]  這個就是我們的神
[00:13:46.000 --> 00:13:47.000]  以至到我們生活
[00:13:47.000 --> 00:13:50.000]  也是跟着神的腳步去走
[00:13:50.000 --> 00:13:53.000]  我很想和你們做一個調查
[00:13:53.000 --> 00:13:56.000]  一個很簡單的調查
[00:13:56.000 --> 00:13:58.000]  我想問在這個教堂裏
[00:13:58.000 --> 00:13:59.000]  在我們這個教堂裏
[00:13:59.000 --> 00:14:01.000]  聚會的弟兄姐妹
[00:14:01.000 --> 00:14:02.000]  等下請你們
[00:14:02.000 --> 00:14:03.000]  如果你們同意
[00:14:03.000 --> 00:14:04.000]  這個是你們同意的
[00:14:04.000 --> 00:14:07.000]  請你們舉手表示
[00:14:07.000 --> 00:14:08.000]  我想問你們
[00:14:08.000 --> 00:14:10.000]  你們同不同意贊不贊成
[00:14:10.000 --> 00:14:13.000]  我們要守住
[00:14:13.000 --> 00:14:16.000]  我們生命上的貞潔
[00:14:16.000 --> 00:14:20.000]  包括我們堅決婚前性行爲
[00:14:20.000 --> 00:14:24.000]  和我們堅守婚姻裏的聖潔
[00:14:24.000 --> 00:14:25.000]  對自己的丈夫
[00:14:25.000 --> 00:14:27.000]  對自己的妻子忠誠
[00:14:27.000 --> 00:14:30.000]  絕對不會有婚外情
[00:14:30.000 --> 00:14:34.000]  你們是否贊成這件事
[00:14:34.000 --> 00:14:36.000]  如果你們是贊成的
[00:14:36.000 --> 00:14:39.000]  可不可以舉手給我們看看
[00:14:39.000 --> 00:14:43.000]  好 多謝你們
[00:14:43.000 --> 00:14:44.000]  弟兄姐妹
[00:14:44.000 --> 00:14:47.000]  是不是很容易舉手
[00:14:47.000 --> 00:14:49.000]  有什麼那麼難呢
[00:14:49.000 --> 00:14:51.000]  因爲我們的信仰
[00:14:51.000 --> 00:14:53.000]  因爲我們這裏很近似
[00:14:53.000 --> 00:14:54.000]  或者可以這麼說
[00:14:54.000 --> 00:14:55.000]  我們是相同的信仰
[00:14:55.000 --> 00:14:56.000]  我們是信同一個主
[00:14:56.000 --> 00:14:57.000]  所以我們有這些看法
[00:14:57.000 --> 00:14:59.000]  是很容易的
[00:14:59.000 --> 00:15:01.000]  但是你們有沒有想過
[00:15:01.000 --> 00:15:02.000]  離開這個教堂
[00:15:02.000 --> 00:15:04.000]  出去外面
[00:15:04.000 --> 00:15:06.000]  或者在一些未信的同事
[00:15:06.000 --> 00:15:10.000]  同學 家人那裏
[00:15:10.000 --> 00:15:12.000]  你同樣有沒有一樣的吉使
[00:15:12.000 --> 00:15:14.000]  我就是這樣信的
[00:15:14.000 --> 00:15:16.000]  縱然周圍沒有一個人
[00:15:16.000 --> 00:15:17.000]  和你一起舉手
[00:15:17.000 --> 00:15:21.000]  你一個人都是這樣舉呢
[00:15:21.000 --> 00:15:22.000]  我們今天做基督徒
[00:15:22.000 --> 00:15:23.000]  我們可能會面對
[00:15:23.000 --> 00:15:25.000]  很多不同的衝擊
[00:15:25.000 --> 00:15:26.000]  因爲我們的價值觀
[00:15:26.000 --> 00:15:28.000]  耶穌基督的看法
[00:15:28.000 --> 00:15:32.000]  和這個世界有很多不同
[00:15:32.000 --> 00:15:35.000]  講真 要堅持
[00:15:35.000 --> 00:15:41.000]  不是一件很容易的事情
[00:15:41.000 --> 00:15:42.000]  因爲很多時候
[00:15:42.000 --> 00:15:43.000]  我們堅持的東西
[00:15:43.000 --> 00:15:46.000]  可能世界覺得沒有問題
[00:15:46.000 --> 00:15:49.000]  這個世界個個都是這樣的
[00:15:49.000 --> 00:15:50.000]  但是我們的立場
[00:15:50.000 --> 00:15:51.000]  仍然是很清楚
[00:15:51.000 --> 00:15:53.000]  是NO的
[00:15:53.000 --> 00:15:54.000]  可能外面的人會說
[00:15:54.000 --> 00:15:56.000]  我們很老套 很outdate
[00:15:56.000 --> 00:15:57.000]  信耶穌又很麻煩
[00:15:57.000 --> 00:16:01.000]  這樣這樣 這樣那樣
[00:16:01.000 --> 00:16:03.000]  但我們仍然都是
[00:16:03.000 --> 00:16:06.000]  因爲我們的立場很堅定
[00:16:06.000 --> 00:16:09.000]  因爲我們所跟從的
[00:16:09.000 --> 00:16:11.000]  不是跟從世界的價值觀
[00:16:11.000 --> 00:16:14.000]  我們跟從的是耶穌基督
[00:16:14.000 --> 00:16:16.000]  我們做很多的事情
[00:16:16.000 --> 00:16:17.000]  都是那一句
[00:16:17.000 --> 00:16:19.000]  What would Jesus do?
[00:16:19.000 --> 00:16:20.000]  如果耶穌在這裏的時候
