
[00:00:00.000 --> 00:00:02.000]  在上禮拜我們講到
[00:04:39.140 --> 00:04:40.980]  可是unfortunately
[00:04:40.980 --> 00:04:43.340]  他們把福音忘掉了
[00:04:43.340 --> 00:04:46.540]  這些本來是基督教的一些宣教組織
[00:04:46.540 --> 00:04:49.820]  最後失去了福音的這個本質
[00:04:49.820 --> 00:04:52.020]  成功福音
[00:04:52.020 --> 00:04:56.580]  傳揚你只要是相信上帝
[00:04:56.580 --> 00:04:58.300]  上帝會祝福你
[00:04:58.300 --> 00:05:03.460]  這個叫做Prosperity Gospel
[00:05:03.460 --> 00:05:07.580]  這些都是保羅在這裡提醒我們的
[00:05:07.580 --> 00:05:11.780]  不要因著你今天信了耶穌得了自由
[00:05:11.780 --> 00:05:14.540]  保羅說你不要變成是怎麼樣
[00:05:14.540 --> 00:05:17.220]  給肉體有機會
[00:05:17.220 --> 00:05:19.220]  使它放縱了
[00:05:19.220 --> 00:05:25.060]  接下來第五章十六節到二十六節
[00:05:25.060 --> 00:05:31.060]  整個都在講聖靈跟情慾之間的關係
[00:05:31.060 --> 00:05:37.980]  所以保羅其實在十六節一開始
[00:05:37.980 --> 00:05:41.140]  他已經把整個這一段講了結論了
[00:05:41.140 --> 00:05:43.460]  來我們去把那個
[00:05:44.580 --> 00:05:49.060]  那個叫做黃色
[00:05:49.060 --> 00:05:54.180]  把它念一遍
[00:05:54.180 --> 00:05:59.220]  我說你們當順著聖靈而行
[00:05:59.220 --> 00:06:02.940]  就不放縱肉體的情慾了
[00:06:02.940 --> 00:06:05.340]  好就到這裡
[00:06:05.340 --> 00:06:07.420]  保羅又說了
[00:06:07.420 --> 00:06:10.620]  保羅說你們怎麼樣子
[00:06:10.620 --> 00:06:12.620]  你們就不會放縱情慾了
[00:06:14.060 --> 00:06:16.660]  順著聖靈而行
[00:06:16.660 --> 00:06:18.660]  所以等於說這一節聖經
[00:06:18.660 --> 00:06:21.300]  保羅已經把整個十六節到二十六節
[00:06:21.300 --> 00:06:22.740]  做了一個結論
[00:06:22.740 --> 00:06:24.020]  他先講結論了
[00:06:24.020 --> 00:06:26.020]  這個很好
[00:06:26.020 --> 00:06:28.100]  就像有時候有一些人演講
[00:06:28.100 --> 00:06:29.300]  他先講結論
[00:06:29.300 --> 00:06:30.460]  然後再講後面的
[00:06:30.460 --> 00:06:33.940]  保羅先講了這一個靠著聖靈
[00:06:33.940 --> 00:06:35.780]  我們就不會放縱肉體情慾了
[00:06:35.780 --> 00:06:37.740]  好那現在問題接下來
[00:06:37.740 --> 00:06:41.180]  他就講到情慾和肉體聖靈等等這些問題
[00:06:41.180 --> 00:06:43.460]  好那這個地方問題來了
[00:06:43.460 --> 00:06:45.100]  什麼叫做肉體
[00:06:45.100 --> 00:06:47.100]  問一下你旁邊什麼叫肉體
[00:06:47.100 --> 00:06:51.940]  我記得以前我到中國去培訓的時候
[00:06:51.940 --> 00:06:53.100]  早期的時候
[00:06:53.100 --> 00:06:58.300]  每一次在吃飯的時候
[00:06:58.300 --> 00:07:00.460]  那麼這些傳道人帶領禱告的時候
[00:07:00.460 --> 00:07:02.660]  一禱告很長
[00:07:02.660 --> 00:07:03.700]  他們真是愛做
[00:07:03.700 --> 00:07:04.940]  一禱告都是
[00:07:04.940 --> 00:07:07.620]  他謝飯禱告都是二十分鐘左右
[00:07:07.620 --> 00:07:12.660]  所以這就是你們知道他為什麼喜歡我禱告的原因
[00:07:14.460 --> 00:07:16.820]  然後有時候你會聽到很多時候
[00:07:16.820 --> 00:07:18.180]  你聽他們在禱告說
[00:07:18.180 --> 00:07:20.900]  主啊感謝你
[00:07:20.900 --> 00:07:25.180]  藉著這些食物供應我們肉體的需要
[00:07:25.180 --> 00:07:26.740]  對不對
[00:07:26.740 --> 00:07:28.340]  對不對
[00:07:28.340 --> 00:07:30.180]  對不對
[00:07:30.180 --> 00:07:32.260]  對不對
[00:07:32.260 --> 00:07:33.060]  好
[00:07:33.060 --> 00:07:35.140]  這問題來了
[00:07:35.140 --> 00:07:39.140]  肉體這個字
[00:07:39.140 --> 00:07:40.980]  在聖經裡面
[00:07:40.980 --> 00:07:43.980]  這個原文
[00:07:43.980 --> 00:07:46.460]  他其實
[00:07:46.460 --> 00:07:50.300]  他不是只是在講到
[00:07:50.300 --> 00:07:52.700]  這個不好的
[00:07:52.700 --> 00:07:55.980]  他也講到是我們的身體
[00:07:55.980 --> 00:07:58.740]  所以我們這個body
[00:07:58.740 --> 00:07:59.740]  我們這個身體
[00:07:59.740 --> 00:08:01.420]  他也用這個字
[00:08:01.420 --> 00:08:03.020]  但是
[00:08:03.020 --> 00:08:05.660]  保羅在使用這個字的時候
[00:08:05.660 --> 00:08:07.060]  在這一段聖經裡面
[00:08:07.060 --> 00:08:11.660]  他所講的是指的敗壞的人性
[00:08:11.660 --> 00:08:14.580]  我們這個敗壞的天然的人性
[00:08:14.580 --> 00:08:16.780]  所以他指的意思是不好的
[00:08:16.780 --> 00:08:20.100]  因此剛才那個問題的答案是什麼
[00:08:20.100 --> 00:08:23.180]  那個傳道人的禱告
[00:08:23.180 --> 00:08:25.180]  他講的肉體是什麼
[00:08:25.180 --> 00:08:27.020]  身體
[00:08:27.020 --> 00:08:31.260]  但是如果
[00:08:31.260 --> 00:08:34.020]  今天你要把它做成文章
[00:08:34.020 --> 00:08:38.460]  那我們的肉體應該是要死的
[00:08:38.460 --> 00:08:39.980]  對不對
[00:08:39.980 --> 00:08:43.420]  你還天天餵養它嗎
[00:08:43.420 --> 00:08:45.260]  所以保羅在這邊講的這個肉體
[00:08:45.260 --> 00:08:46.620]  就是那些該死的肉體
[00:08:46.620 --> 00:08:53.540]  跟你旁邊說你的肉體該死
[00:08:53.540 --> 00:08:58.660]  這個圖表是在聖經裡面
[00:08:58.660 --> 00:09:01.100]  常常會出現的一用詞
[00:09:01.100 --> 00:09:03.540]  大衛說我的心啊
[00:09:03.540 --> 00:09:05.140]  為何悠悶
[00:09:05.140 --> 00:09:08.660]  為何在我裡面煩躁
[00:09:08.660 --> 00:09:10.580]  然後又說我的靈啊
[00:09:10.580 --> 00:09:12.660]  也要歌頌
[00:09:12.660 --> 00:09:15.300]  心靈還有呢
[00:09:15.300 --> 00:09:16.460]  我的肉體
[00:09:16.460 --> 00:09:18.260]  我的心腸
[00:09:18.260 --> 00:09:21.020]  我的肉體
[00:09:21.020 --> 00:09:22.860]  除你以外
[00:09:22.860 --> 00:09:27.100]  在天我在
[00:09:27.100 --> 00:09:30.180]  雖然我的肉體
[00:09:30.180 --> 00:09:32.980]  和我的心腸
[00:09:32.980 --> 00:09:36.140]  漸漸地衰殘
[00:09:36.140 --> 00:09:37.140]  他講什麼
[00:09:37.140 --> 00:09:38.300]  肉體
[00:09:38.300 --> 00:09:40.100]  那個肉體指什麼
[00:09:40.100 --> 00:09:42.340]  身體
[00:09:42.340 --> 00:09:43.540]  對不對
[00:09:43.540 --> 00:09:47.940]  所以我們這個人
[00:09:47.940 --> 00:09:51.380]  可以說有靈魂體
[00:09:51.380 --> 00:09:54.100]  那這三方面呢
[00:09:54.100 --> 00:09:55.820]  這個肉體
[00:09:55.820 --> 00:09:59.340]  也就是這個身體
[00:09:59.340 --> 00:10:00.860]  它是
[00:10:00.860 --> 00:10:04.900]  可以說是應該是在最後面的
[00:10:04.900 --> 00:10:06.700]  如果我們把它放一個
[00:10:06.700 --> 00:10:09.580]  放一個這個等級來講的話
[00:10:09.580 --> 00:10:12.460]  那麼接下來是這個心
[00:10:12.460 --> 00:10:13.420]  這個心呢
[00:10:13.420 --> 00:10:18.420]  其實聖經耶穌也把它翻成叫做魂
[00:10:18.420 --> 00:10:19.740]  也就是說
[00:10:19.740 --> 00:10:23.380]  理智、情感、意志
[00:10:23.380 --> 00:10:23.860]  好了
[00:10:23.860 --> 00:10:26.740]  那人裡面還有靈
[00:10:26.740 --> 00:10:28.140]  上帝在造人的時候
[00:10:28.140 --> 00:10:30.700]  在他的口中吹了一口
[00:10:30.700 --> 00:10:31.540]  氣
[00:10:31.540 --> 00:10:35.420]  他就成了有靈的活人
[00:10:35.420 --> 00:10:39.020]  所以人之異於禽獸者幾兮
[00:10:39.020 --> 00:10:41.660]  聽過這句話嗎
[00:10:41.660 --> 00:10:45.300]  沒聽過
[00:10:45.300 --> 00:10:47.580]  這是
[00:10:47.580 --> 00:10:49.700]  人之異於禽獸者
[00:10:49.700 --> 00:10:54.220]  就說人跟禽獸者的分別在哪裡呢
[00:10:54.220 --> 00:10:56.780]  在哪裡
[00:10:56.780 --> 00:11:00.420]  就是這一口氣
[00:11:00.420 --> 00:11:02.500]  所以我們中國人很懂這一口氣
[00:11:02.500 --> 00:11:06.380]  所以我活著就是為了這一口氣
[00:11:06.380 --> 00:11:09.260]  我就是要爭這一口氣
[00:11:09.260 --> 00:11:12.540]  有沒有
[00:11:12.540 --> 00:11:15.300]  但是那是血氣
[00:11:15.300 --> 00:11:20.100]  你應該要爭得上帝給你的這個氣
[00:11:20.100 --> 00:11:21.740]  上帝在創造人的時候
[00:11:21.740 --> 00:11:24.020]  在他的鼻孔裡面吹了一口氣
[00:11:24.020 --> 00:11:28.020]  聖經上說他就成了有靈的活人
[00:11:28.020 --> 00:11:30.700]  所以人之異於禽獸者幾兮
[00:11:30.700 --> 00:11:33.220]  那個幾兮在哪裡
[00:11:33.220 --> 00:11:34.780]  因為人有靈
[00:11:34.780 --> 00:11:35.860]  動物沒有靈
[00:11:35.860 --> 00:11:36.820]  所以有人問我說
[00:11:36.820 --> 00:11:45.100]  狗狗可以上天堂嗎
[00:11:45.100 --> 00:11:46.460]  可不可以
[00:11:46.460 --> 00:11:48.860]  不可以
[00:11:48.860 --> 00:11:50.620]  你很希望牠可以
[00:11:50.620 --> 00:11:53.300]  希望你的狗狗能夠上天堂
[00:11:53.300 --> 00:11:56.380]  那你要傳福音給牠
[00:11:56.380 --> 00:11:58.780]  你還要教牠禱告
[00:11:58.780 --> 00:12:01.780]  我女兒的狗
[00:12:01.780 --> 00:12:03.860]  你教牠說我學
[00:12:03.860 --> 00:12:07.820]  牠就會
[00:12:07.820 --> 00:12:10.900]  但牠不懂那意思我相信
[00:12:10.900 --> 00:12:13.820]  牠知道你叫牠做這個動作
[00:12:13.820 --> 00:12:16.060]  牠做了之後你可以給牠一個吹
[00:12:16.060 --> 00:12:19.620]  懂這意思嗎
[00:12:19.620 --> 00:12:22.220]  但是你會不會看到一個猴子跑進來叫牠
[00:12:22.220 --> 00:12:25.260]  金白珠
[00:12:25.260 --> 00:12:27.340]  也許你可以教牠
[00:12:27.340 --> 00:12:28.660]  但是牠外面這樣的動作
[00:12:28.660 --> 00:12:30.260]  但是牠裡面
[00:12:30.260 --> 00:12:31.180]  牠沒有靈
[00:12:31.180 --> 00:12:32.700]  懂這意思嗎
[00:12:32.700 --> 00:12:35.020]  上帝創造這個靈
[00:12:35.020 --> 00:12:38.220]  是為了要來與牠交通的
[00:12:38.220 --> 00:12:40.860]  這個靈是為了來信靠牠的
[00:12:40.860 --> 00:12:44.380]  是來敬拜牠的
[00:12:44.380 --> 00:12:48.180]  但是這個靈在亞當夏娃墮落之後
[00:12:48.180 --> 00:12:51.420]  這個靈怎麼樣
[00:12:51.420 --> 00:12:54.300]  沉睡了
[00:12:54.300 --> 00:12:57.740]  我們說牠死了
[00:12:57.740 --> 00:13:01.620]  死的意思不表示牠不在了
[00:13:01.620 --> 00:13:05.300]  其實是表示牠不工作了
[00:13:05.300 --> 00:13:08.140]  不function了
[00:13:08.140 --> 00:13:11.060]  所以只等到聖靈來了
[00:13:11.060 --> 00:13:13.780]  使一個人重生的時候
[00:13:13.780 --> 00:13:16.300]  這個靈就活過來了
[00:13:16.300 --> 00:13:18.300]  我們等一下會談這個事情
[00:13:18.300 --> 00:13:20.420]  所以我們了解到
[00:13:20.420 --> 00:13:22.060]  我們的肉體
[00:13:22.060 --> 00:13:24.500]  也就是我們裡面這個舊人
[00:13:24.500 --> 00:13:28.300]  從亞當夏娃犯罪之後
[00:13:28.300 --> 00:13:30.300]  罪就入了世界
[00:13:30.300 --> 00:13:31.900]  那是什麼意思
[00:13:31.900 --> 00:13:36.820]  在神學上面就談到所謂的罪性跟罪行
[00:13:36.820 --> 00:13:38.100]  所謂的原罪
[00:13:38.100 --> 00:13:40.420]  天主教講原罪
[00:13:40.420 --> 00:13:45.900]  也就是說人生出來有沒有罪
[00:13:45.900 --> 00:13:51.700]  為什麼
[00:13:51.700 --> 00:13:53.060]  為什麼
[00:13:53.060 --> 00:13:54.620]  因為罪忌因人
[00:13:54.620 --> 00:13:57.260]  就是因為亞當犯罪入了這個世界
[00:13:57.260 --> 00:14:00.380]  意思就是說我們從母腹當中就像大衛在禱告
[00:14:00.380 --> 00:14:05.900]  我們從母腹當中就有了罪
[00:14:05.900 --> 00:14:14.660]  所以人之初性本惡
[00:14:14.660 --> 00:14:18.620]  但是要講罪起初上帝創造的時候
[00:14:18.620 --> 00:14:20.740]  人是好的
[00:14:20.740 --> 00:14:22.780]  因為他看做是好
[00:14:22.780 --> 00:14:25.340]  所以創世紀第三章是一個關鍵
[00:14:25.340 --> 00:14:28.300]  那我這樣子讓大家稍微了解
[00:14:28.300 --> 00:14:33.700]  所以這個肉體
[00:14:33.700 --> 00:14:36.020]  我們現在就講到了
[00:14:36.020 --> 00:14:41.100]  我們現在講的這個肉體不是我們的身體的
[00:14:41.100 --> 00:14:44.900]  就是講到說當我們還沒有被重生之前
[00:14:44.900 --> 00:14:47.700]  我們裡面的這個本性
[00:14:47.700 --> 00:14:51.020]  就是一個敗壞的一個本性
[00:14:51.020 --> 00:14:54.860]  就是從亞當夏娃所繼承
[00:14:54.860 --> 00:15:00.020]  我們的DNA從亞當來的DNA是什麼
[00:15:00.020 --> 00:15:02.340]  就是罪惡
[00:15:02.340 --> 00:15:03.340]  就是墮落
[00:15:03.340 --> 00:15:07.420]  就是敗壞的這個本性
[00:15:07.420 --> 00:15:10.420]  因此心理學在告訴我們說
[00:15:10.420 --> 00:15:11.780]  你很好
[00:15:11.780 --> 00:15:13.540]  你要超越你自己
[00:15:13.540 --> 00:15:15.140]  你要發揮你自己
[00:15:15.140 --> 00:15:18.780]  你要把你自己發揮到極致
[00:15:18.780 --> 00:15:21.620]  這是遠背聖經的教導的
[00:15:21.620 --> 00:15:22.860]  耶穌的教導不是這樣子
[00:15:22.860 --> 00:15:24.500]  耶穌說什麼
[00:15:24.500 --> 00:15:26.220]  你要捨己
[00:15:26.220 --> 00:15:29.940]  天天背起十字架來跟從我
[00:15:29.940 --> 00:15:33.820]  那個肉體就是這裡的己
[00:15:33.820 --> 00:15:36.820]  那個肉體也就是聖經上所說的
[00:15:36.820 --> 00:15:37.460]  保羅說的
[00:15:37.460 --> 00:15:44.020]  我們的救人與他一起同定十字架
[00:15:44.020 --> 00:15:46.700]  那麼接著我們講情慾
[00:15:46.700 --> 00:15:49.300]  什麼是情慾
[00:15:49.300 --> 00:15:50.780]  上禮拜我們已經講了
[00:15:50.780 --> 00:15:52.780]  當你想到情慾你就想到什麼
[00:15:52.780 --> 00:15:55.980]  你就想到色情
[00:15:55.980 --> 00:15:57.380]  是不是
[00:15:57.380 --> 00:15:58.860]  這一些不好的東西
[00:15:58.860 --> 00:16:01.060]  它跟性有關係的
[00:16:01.060 --> 00:16:03.900]  但是其實情慾這個字
[00:16:03.900 --> 00:16:05.740]  原文的字
[00:16:05.740 --> 00:16:10.180]  它原文的意思就是欲望
[00:16:10.180 --> 00:16:16.260]  desire 渴求
[00:16:16.260 --> 00:16:18.860]  當我們很想要吃
[00:16:18.860 --> 00:16:21.380]  你知道以前在國外很多年
[00:16:21.380 --> 00:16:23.620]  到了一些國家宣教
[00:16:23.620 --> 00:16:26.660]  連買塊豆腐都買不到
[00:16:26.660 --> 00:16:31.140]  聽說那時候我哥哥的一個朋友
[00:16:31.140 --> 00:16:37.380]  算是相當於所謂的大使級
[00:16:37.380 --> 00:16:39.860]  可是因為跟墨西哥沒有邦交
[00:16:39.860 --> 00:16:42.140]  所以他叫做
[00:16:42.140 --> 00:16:46.060]  類似像什麼台灣經文辦事處處長
[00:16:46.060 --> 00:16:47.940]  他就邀請我去參加
[00:16:47.940 --> 00:16:55.060]  他們有一個都是台灣的同鄉的聚餐
[00:16:55.060 --> 00:16:59.300]  一去繞到那邊
[00:16:59.300 --> 00:17:03.860]  很多好吃的這些家鄉的口味
[00:17:03.860 --> 00:17:07.980]  特別是看到那個豆腐
[00:17:07.980 --> 00:17:10.580]  哇 真是渴望啊
[00:17:10.580 --> 00:17:11.660]  親愛的劉姊妹
[00:17:11.660 --> 00:17:15.060]  我渴望吃豆腐有沒有問題
[00:17:15.060 --> 00:17:16.300]  沒問題
[00:17:16.300 --> 00:17:18.460]  我這個慾望有沒有問題
[00:17:18.460 --> 00:17:22.900]  對不起 此豆腐非彼豆腐
[00:17:22.900 --> 00:17:24.860]  那劉姊妹請問
[00:17:24.860 --> 00:17:29.340]  所以慾望是中性的
[00:17:29.340 --> 00:17:31.060]  慾望可以用在好的地方
[00:17:31.060 --> 00:17:33.540]  慾望也可以用在不好的地方
[00:17:33.540 --> 00:17:34.820]  所以聖經裡面
[00:17:34.820 --> 00:17:41.340]  特別我們中文翻情慾
[00:17:41.340 --> 00:17:44.060]  當然它可能跟你要去看上下
[00:17:44.060 --> 00:17:45.660]  這個地方講情慾
[00:17:45.660 --> 00:17:47.740]  當然會指的不好的東西
[00:17:47.740 --> 00:17:51.180]  可是如果你用慾望會更好一點
[00:17:51.180 --> 00:17:55.980]  所以他說肉體的慾望
[00:17:55.980 --> 00:18:00.260]  你不要給你的肉體的慾望
[00:18:00.260 --> 00:18:03.140]  這裡的肉體跟這裡的這個慾望
[00:18:03.140 --> 00:18:05.660]  都是指的不好的
[00:18:05.660 --> 00:18:07.500]  所以在我們中文聖經
[00:18:07.500 --> 00:18:10.500]  我想當初會把它翻成肉體的情慾
[00:18:10.500 --> 00:18:12.660]  跟這個有關係
[00:18:12.660 --> 00:18:14.260]  但是我要讓大家知道一件事情
[00:18:14.260 --> 00:18:18.060]  我們的慾望不是只有情慾
[00:18:18.060 --> 00:18:23.700]  請問吃是不是一個慾望
[00:18:23.700 --> 00:18:25.060]  是嗎
[00:18:25.060 --> 00:18:28.700]  但是吃如果不正常
[00:18:28.700 --> 00:18:32.940]  這個叫做貪吃 對不對
[00:18:32.940 --> 00:18:36.100]  所以根據統計
[00:18:36.100 --> 00:18:37.780]  美國的CDC做統計
[00:18:37.780 --> 00:18:39.780]  美國的疾病管制中心
[00:18:39.780 --> 00:18:43.260]  它說大概有76%的美國成年人
[00:18:43.260 --> 00:18:46.900]  體重過重
[00:18:46.900 --> 00:18:56.340]  其中高達42%到43%屬於肥胖
[00:18:56.340 --> 00:19:00.460]  現在我們講話都要很小心
[00:19:00.460 --> 00:19:03.100]  我每次講肥胖的時候
[00:19:03.100 --> 00:19:04.340]  我的女兒都會說
[00:19:04.340 --> 00:19:08.300]  Daddy don't say that
[00:19:08.300 --> 00:19:10.180]  因為我們很怕被
[00:19:10.180 --> 00:19:14.060]  就說你說這些話會得罪別人
[00:19:14.060 --> 00:19:24.940]  但是醫學上面有沒有把它稍微美化一下
[00:19:24.940 --> 00:19:27.340]  Overweight 是不是
[00:19:27.340 --> 00:19:28.300]  這比較美化
[00:19:28.300 --> 00:19:30.380]  但是英文叫做肥胖
[00:19:30.380 --> 00:19:35.380]  請告訴我怎麼說
[00:19:35.380 --> 00:19:38.100]  Obesity 是不是
[00:19:38.100 --> 00:19:43.780]  請問這個英文是什麼意思
[00:19:43.780 --> 00:19:50.260]  什麼意思
[00:19:50.260 --> 00:19:55.300]  這個叫做豐滿
[00:19:55.300 --> 00:19:58.460]  它現在比較豐滿一點
[00:19:58.460 --> 00:20:01.180]  是不是我們中文比較耐心的講法
[00:20:01.180 --> 00:20:03.820]  現在不是 肥胖
[00:20:03.820 --> 00:20:04.780]  是不是
[00:20:04.780 --> 00:20:07.100]  肥胖就是一個事實
[00:20:07.100 --> 00:20:08.420]  今天美國人很多肥胖
[00:20:08.420 --> 00:20:11.900]  為什麼肥胖
[00:20:11.900 --> 00:20:16.500]  吃太多了
[00:20:16.500 --> 00:20:18.460]  那天有一個弟兄跟我講說
[00:20:18.460 --> 00:20:19.660]  他說他在醫院裡面工作
[00:20:19.660 --> 00:20:21.820]  他說牧師你知道嗎
[00:20:21.820 --> 00:20:29.980]  你看過那個五百磅的人嗎
[00:20:29.980 --> 00:20:34.700]  難怪很多醫院要找那個強壯的男護士
[00:20:34.700 --> 00:20:36.900]  為什麼
[00:20:36.900 --> 00:20:39.700]  因為女護士根本沒有辦法handle這些
[00:20:39.700 --> 00:20:41.300]  這麼巨大
[00:20:41.300 --> 00:20:43.620]  他說我們要去搬這樣子的病人
[00:20:43.620 --> 00:20:47.660]  都要好幾個同事大家一起來搬
[00:20:47.660 --> 00:20:49.700]  這千年後不好幹了
[00:20:49.700 --> 00:20:50.700]  不好賺了
[00:20:50.700 --> 00:20:52.980]  所以我們肉體的情慾
[00:20:52.980 --> 00:20:54.220]  保羅在這裡告訴我們說
[00:20:54.220 --> 00:20:56.580]  他說你們如果順著順您而行
[00:20:56.580 --> 00:21:00.180]  就不放縱肉體的情慾了
[00:21:00.180 --> 00:21:03.100]  那麼所以貪吃
[00:21:03.100 --> 00:21:05.660]  驕傲
[00:21:05.660 --> 00:21:07.780]  嫉妒
