
[00:00:00.000 --> 00:00:02.000]  阿鼎師妹 午安
[00:03:26.000 --> 00:03:29.000]  在各方面朝向他長進
[00:03:29.000 --> 00:03:31.000]  他就是頭 是基督
[00:03:31.000 --> 00:03:34.000]  大家可以看到highlight的部分
[00:03:34.000 --> 00:03:39.000]  紅色的就是愛心說誠實話
[00:03:39.000 --> 00:03:42.000]  另外一種翻譯是更加貼近原文
[00:03:42.000 --> 00:03:45.000]  就是愛中過誠實的生活
[00:03:45.000 --> 00:03:48.000]  大家也看到這三個譯本
[00:03:48.000 --> 00:03:50.000]  在15節一開始就說
[00:03:50.000 --> 00:03:54.000]  唯用或者卻要或者相反
[00:03:54.000 --> 00:03:56.000]  其實就是一個對比
[00:03:56.000 --> 00:03:58.000]  你看回14節說什麼呢
[00:03:58.000 --> 00:04:01.000]  14節說我們不要再做小孩子
[00:04:01.000 --> 00:04:04.000]  我們要長大成人
[00:04:04.000 --> 00:04:08.000]  以致我們不會被那些異端 異教
[00:04:08.000 --> 00:04:13.000]  那些欺騙人的詭計和法術
[00:04:13.000 --> 00:04:19.000]  導致我們的信心跌倒 離棄了
[00:04:19.000 --> 00:04:22.000]  其實他說的是一個對比
[00:04:22.000 --> 00:04:25.000]  如果小孩子不懂分辨的時候
[00:04:25.000 --> 00:04:26.000]  很容易被人騙
[00:04:26.000 --> 00:04:28.000]  但如果一個人長大成人的話
[00:04:28.000 --> 00:04:30.000]  就不同了
[00:04:30.000 --> 00:04:32.000]  所以他是對比這方面
[00:04:32.000 --> 00:04:35.000]  所以我們更加有根據來看
[00:04:35.000 --> 00:04:38.000]  說誠實話的意思
[00:04:38.000 --> 00:04:42.000]  是說一個真理的活出來
[00:04:42.000 --> 00:04:47.000]  這是對比14節說的那些不是真理的異端
[00:04:47.000 --> 00:04:49.000]  剛剛是一個對比
[00:04:49.000 --> 00:04:52.000]  還有這裡讓我們看到
[00:04:52.000 --> 00:04:55.000]  為什麼要這樣做呢
[00:04:55.000 --> 00:04:57.000]  因為是一個成長的過程
[00:04:57.000 --> 00:05:01.000]  我們是憐於這位元首基督
[00:05:01.000 --> 00:05:03.000]  新譯本的翻譯其實很準確
[00:05:03.000 --> 00:05:06.000]  他說的是一個目標
[00:05:06.000 --> 00:05:11.000]  為什麼我們要追求過一個活出誠實的生命呢
[00:05:11.000 --> 00:05:14.000]  過一個誠實的生活的目標
[00:05:14.000 --> 00:05:17.000]  原來就是我們要來長進
[00:05:17.000 --> 00:05:19.000]  達到基督的新娘
[00:05:19.000 --> 00:05:21.000]  達到人在我們身上看見
[00:05:21.000 --> 00:05:23.000]  這位復活的主耶穌基督
[00:05:23.000 --> 00:05:27.000]  那種生命就是那麼誠實無畏的
[00:05:27.000 --> 00:05:31.000]  這是很值得我們來學習和追求
[00:05:31.000 --> 00:05:34.000]  再看下一個頁面
[00:05:34.000 --> 00:05:40.000]  我發現有一個譯本將原意譯得最好和貼切
[00:05:40.000 --> 00:05:48.000]  By living the truth in love, we cause everything to grow into Christ, who is the head
[00:05:48.000 --> 00:05:52.000]  這是一個德文翻譯本
[00:05:52.000 --> 00:05:56.000]  在英文裡面講到這個原意
[00:05:56.000 --> 00:05:59.000]  不只是說誠實話
[00:05:59.000 --> 00:06:04.000]  而是在愛裡面我們能夠真實地去生活
[00:06:04.000 --> 00:06:10.000]  以致我們能夠向著基督去成長
[00:06:10.000 --> 00:06:13.000]  因為祂就是教會的元首
[00:06:13.000 --> 00:06:19.000]  你也留意到這節經文其實不是針對我們個人性來說
[00:06:19.000 --> 00:06:22.000]  它是針對一個群體性
[00:06:22.000 --> 00:06:25.000]  是說我們整個教會的群體
[00:06:25.000 --> 00:06:30.000]  就是當時領受這句話的以弗所教會
[00:06:30.000 --> 00:06:32.000]  我們了解的時候
[00:06:32.000 --> 00:06:35.000]  我們發覺真的很有意思
[00:06:35.000 --> 00:06:40.000]  因為保羅寫這封以弗所書的時候
[00:06:40.000 --> 00:06:44.000]  他其實也有一個屬靈的兒子提摩泰
[00:06:44.000 --> 00:06:48.000]  他傳福音給以弗所教會
[00:06:48.000 --> 00:06:52.000]  他也留下屬靈的兒子提摩泰
[00:06:52.000 --> 00:06:55.000]  在以弗所曾經牧養過他們
[00:06:55.000 --> 00:06:59.000]  保羅怎樣來勸勉提摩泰呢?
[00:06:59.000 --> 00:07:02.000]  對於一個初出道的傳道人
[00:07:02.000 --> 00:07:05.000]  保羅是一個資深的牧者
[00:07:05.000 --> 00:07:08.000]  他帶著這個初出道的傳道人
[00:07:08.000 --> 00:07:11.000]  他說他們怎樣勸勉他呢?
[00:07:11.000 --> 00:07:13.000]  提摩泰禪書四章十二節
[00:07:13.000 --> 00:07:14.000]  我們一起讀
[00:07:14.000 --> 00:07:17.000]  不可叫人小看你年輕
[00:07:17.000 --> 00:07:21.000]  總要在言語 行為 愛心 信心 清潔上
[00:07:21.000 --> 00:07:24.000]  都作信徒的榜樣
[00:07:24.000 --> 00:07:25.000]  你不要誤會
[00:07:25.000 --> 00:07:27.000]  以為提摩泰很小
[00:07:27.000 --> 00:07:30.000]  他不是十一二歲的少年人
[00:07:30.000 --> 00:07:31.000]  年輕這個意思
[00:07:31.000 --> 00:07:32.000]  對於猶太人來說
[00:07:32.000 --> 00:07:35.000]  你未到四十歲都是年輕
[00:07:35.000 --> 00:07:39.000]  他們要做牧養的功夫都不容易
[00:07:39.000 --> 00:07:41.000]  對於提摩泰來說
[00:07:41.000 --> 00:07:45.000]  當時他們面對教會是內憂外患
[00:07:45.000 --> 00:07:47.000]  外面有逼迫離道
[00:07:47.000 --> 00:07:51.000]  但裏面也有假師傅 假先知
[00:07:51.000 --> 00:07:53.000]  去迷惑信徒
[00:07:53.000 --> 00:07:55.000]  所以保羅要告訴他們
[00:07:55.000 --> 00:07:58.000]  不要怕人
[00:07:58.000 --> 00:08:02.000]  不要覺得自己人微言輕
[00:08:02.000 --> 00:08:04.000]  覺得自己年紀小
[00:08:04.000 --> 00:08:07.000]  反而要在這五方面
[00:08:07.000 --> 00:08:10.000]  言語 行為 愛心 信心 清潔上
[00:08:10.000 --> 00:08:13.000]  都成為信徒的榜樣
[00:08:13.000 --> 00:08:15.000]  換言之保羅勸勉
[00:08:15.000 --> 00:08:17.000]  他的屬靈兒子提摩泰是怎樣呢?
[00:08:17.000 --> 00:08:20.000]  你真的要將基督那種生命
[00:08:20.000 --> 00:08:22.000]  真真實實地
[00:08:22.000 --> 00:08:25.000]  豐豐富富地去活出來
[00:08:25.000 --> 00:08:28.000]  你有主耶穌基督做你生命的主
[00:08:28.000 --> 00:08:30.000]  你是被祂委派
[00:08:30.000 --> 00:08:31.000]  被祂差遣
[00:08:31.000 --> 00:08:33.000]  被祂使用
[00:08:33.000 --> 00:08:36.000]  在這個教會的牧養弟兄姊妹的時候
[00:08:36.000 --> 00:08:37.000]  你要在你的言行
[00:08:37.000 --> 00:08:40.000]  在你的生活各方面的行事為人
[00:08:40.000 --> 00:08:43.000]  你要彰顯這個基督徒的生命
[00:08:43.000 --> 00:08:46.000]  以致弟兄姊妹可以有養學養
[00:08:46.000 --> 00:08:48.000]  這是這樣的意思
[00:08:48.000 --> 00:08:50.000]  保羅說你們要效法我
[00:08:50.000 --> 00:08:53.000]  正如我效法基督一樣
[00:08:53.000 --> 00:08:56.000]  所以你不敢叫人效法你
[00:08:56.000 --> 00:08:58.000]  如果你自己未效法基督
[00:08:58.000 --> 00:08:59.000]  效法也好
[00:08:59.000 --> 00:09:01.000]  你不敢叫人這樣效法你
[00:09:01.000 --> 00:09:03.000]  保羅勸勉提摩泰就是
[00:09:03.000 --> 00:09:05.000]  你要做信徒的榜樣
[00:09:05.000 --> 00:09:07.000]  我們今天看到這一節聖經
[00:09:07.000 --> 00:09:11.000]  其實放在一個大的段落裏面
[00:09:11.000 --> 00:09:13.000]  我們看看下一張slide就會看到
[00:09:13.000 --> 00:09:16.000]  其實前文後理是在說
[00:09:16.000 --> 00:09:19.000]  在史弗所書第四章
[00:09:19.000 --> 00:09:21.000]  保羅是用了十六節的經文
[00:09:21.000 --> 00:09:23.000]  由第一節到第十六節
[00:09:23.000 --> 00:09:25.000]  保羅是在處理一個問題
[00:09:25.000 --> 00:09:28.000]  就是要教會是合一的
[00:09:28.000 --> 00:09:30.000]  叫史弗所去教會
[00:09:30.000 --> 00:09:33.000]  來明白這個真理
[00:09:33.000 --> 00:09:35.000]  信徒是要合而為一的
[00:09:35.000 --> 00:09:37.000]  教會作為一個群體
[00:09:37.000 --> 00:09:39.000]  在整體上的成長
[00:09:39.000 --> 00:09:41.000]  才能夠真正合一地
[00:09:41.000 --> 00:09:44.000]  邁向成熟的階段
[00:09:44.000 --> 00:09:47.000]  我很欣賞聖本督
[00:09:47.000 --> 00:09:49.000]  他為什麼會選擇這節經文
[00:09:49.000 --> 00:09:53.000]  作為他這個題目的一個經節
[00:09:53.000 --> 00:09:55.000]  當我來到他仔細思想的時候
[00:09:55.000 --> 00:09:58.000]  我覺得很適合
[00:09:58.000 --> 00:09:59.000]  因為他的修道院
[00:09:59.000 --> 00:10:01.000]  不只是叫那些人
[00:10:01.000 --> 00:10:05.000]  個人修心養性
[00:10:05.000 --> 00:10:10.000]  他是要修道院的修士
[00:10:10.000 --> 00:10:11.000]  要他們群居
[00:10:11.000 --> 00:10:13.000]  要他們住在一個群體裏面
[00:10:13.000 --> 00:10:16.000]  在一個紀律的生活當中
[00:10:16.000 --> 00:10:18.000]  其中一條規條
[00:10:18.000 --> 00:10:21.000]  他說你們要活出誠實的生命
[00:10:21.000 --> 00:10:23.000]  很有意思
[00:10:23.000 --> 00:10:25.000]  你不會走進去山洞
[00:10:25.000 --> 00:10:28.000]  你說我要活出一個誠實的生命
[00:10:28.000 --> 00:10:31.000]  沒有人會知道你究竟誠實與否
[00:10:31.000 --> 00:10:32.000]  你的真誠
[00:10:32.000 --> 00:10:34.000]  你的坦蕩蕩
[00:10:34.000 --> 00:10:36.000]  你內心的世界
[00:10:36.000 --> 00:10:38.000]  你裏頭的一些掙扎
[00:10:38.000 --> 00:10:41.000]  你所面對的生活的一些挑戰
[00:10:41.000 --> 00:10:42.000]  衝擊
[00:10:42.000 --> 00:10:42.000]  患難
[00:10:42.000 --> 00:10:43.000]  試煉
[00:10:43.000 --> 00:10:44.000]  等等等等
[00:10:44.000 --> 00:10:46.000]  你可以跟你質根的
[00:10:46.000 --> 00:10:49.000]  上帝安放你在一個群體裏面
[00:10:49.000 --> 00:10:51.000]  你可以跟其他的弟兄姊妹
[00:10:51.000 --> 00:10:53.000]  可以彼此去分擔
[00:10:53.000 --> 00:10:55.000]  我們不只是分享喜樂
[00:10:55.000 --> 00:11:00.000]  我們還可以彼此去共度憂患
[00:11:00.000 --> 00:11:02.000]  這個正正是一個屬靈的群體
[00:11:02.000 --> 00:11:05.000]  是在講教會的生活裏面
[00:11:05.000 --> 00:11:07.000]  我們能夠學習合一
[00:11:07.000 --> 00:11:09.000]  其中一個很重要的元素
[00:11:09.000 --> 00:11:12.000]  你有這方面的學習和經歷
[00:11:12.000 --> 00:11:13.000]  那就很不同了
[00:11:13.000 --> 00:11:15.000]  所以在當中我們看回
[00:11:15.000 --> 00:11:17.000]  英國的一個很出名的牧師
[00:11:17.000 --> 00:11:19.000]  他已經回到天家
[00:11:19.000 --> 00:11:21.000]  我們大家都很景仰的
[00:11:21.000 --> 00:11:23.000]  史陶德牧師
[00:11:23.000 --> 00:11:25.000]  他在處理這段經文的時候
[00:11:25.000 --> 00:11:28.000]  他提出了四個標題
[00:11:28.000 --> 00:11:30.000]  這四個標題都是針對
[00:11:30.000 --> 00:11:33.000]  我們信徒要追求學習的
[00:11:33.000 --> 00:11:34.000]  首先他說
[00:11:34.000 --> 00:11:36.000]  我們怎樣來過一個
[00:11:36.000 --> 00:11:38.000]  與我們蒙召恩相稱的生活呢?
[00:11:38.000 --> 00:11:40.000]  他說我們需要
[00:11:40.000 --> 00:11:44.000]  凡事謙虛、溫柔、忍耐
[00:11:44.000 --> 00:11:46.000]  用愛心互相寬容
[00:11:46.000 --> 00:11:48.000]  用和平彼此聯絡
[00:11:48.000 --> 00:11:49.000]  潔力怎樣?
[00:11:49.000 --> 00:11:53.000]  保守聖靈所賜合而為一的心
[00:11:53.000 --> 00:11:56.000]  他說這五樣都是教徒的德行
[00:11:56.000 --> 00:12:01.000]  但史陶德牧師就以愛心作為根基
[00:12:01.000 --> 00:12:06.000]  因為愛心是連結我們所有教徒的德行
[00:12:06.000 --> 00:12:09.000]  一個教徒沒有愛的話
[00:12:09.000 --> 00:12:15.000]  他就沒有辦法能夠與人和好
[00:12:15.000 --> 00:12:17.000]  也沒有愛的話
[00:12:17.000 --> 00:12:20.000]  教會就會變得冷冰冰
[00:12:20.000 --> 00:12:23.000]  因為教會能夠成為一個合而為一的群體
[00:12:23.000 --> 00:12:24.000]  既有真理
[00:12:24.000 --> 00:12:27.000]  但也能夠活現基督的愛在我們當中
[00:12:27.000 --> 00:12:29.000]  這是第一方面
[00:12:29.000 --> 00:12:30.000]  第二方面
[00:12:30.000 --> 00:12:32.000]  他說我們的合一是根據
[00:12:32.000 --> 00:12:35.000]  上帝祂自己的合一性
[00:12:35.000 --> 00:12:37.000]  我們相信是一位神
[00:12:37.000 --> 00:12:39.000]  有一位主耶穌
[00:12:39.000 --> 00:12:42.000]  也是一個的聖靈
[00:12:42.000 --> 00:12:44.000]  也是有同一的洗
[00:12:44.000 --> 00:12:46.000]  所以我們今天
[00:12:46.000 --> 00:12:48.000]  我們說頂姐妹
[00:12:48.000 --> 00:12:51.000]  信到一個清楚的程度
[00:12:51.000 --> 00:12:53.000]  可以幫你舉行洗禮
[00:12:53.000 --> 00:12:56.000]  但如果一個朋友
[00:12:56.000 --> 00:12:58.000]  他進到我們教會
[00:12:58.000 --> 00:13:00.000]  原來他以前是回摩門教的
[00:13:00.000 --> 00:13:02.000]  或者回耶華見證人會
[00:13:02.000 --> 00:13:03.000]  他洗了禮
[00:13:03.000 --> 00:13:05.000]  他要加入我們做會友
[00:13:05.000 --> 00:13:07.000]  我們說萬萬不能
[00:13:07.000 --> 00:13:08.000]  為什麼?
[00:13:08.000 --> 00:13:10.000]  因為他的信仰與我們不同
[00:13:10.000 --> 00:13:12.000]  他所信的那位主耶穌
[00:13:12.000 --> 00:13:14.000]  與我們所信的主耶穌不同
[00:13:14.000 --> 00:13:16.000]  因為耶華見證人會說
[00:13:16.000 --> 00:13:19.000]  耶穌是天使長
[00:13:19.000 --> 00:13:20.000]  他說祂是神的兒子
[00:13:20.000 --> 00:13:21.000]  不過祂是天使長
[00:13:21.000 --> 00:13:23.000]  這是曲解聖經
[00:13:23.000 --> 00:13:26.000]  摩門教說耶穌是次等的神
[00:13:26.000 --> 00:13:27.000]  天賦最大的
[00:13:27.000 --> 00:13:29.000]  耶穌是第二等
[00:13:29.000 --> 00:13:30.000]  第三等就是聖靈
[00:13:30.000 --> 00:13:32.000]  這也是不符合聖經
[00:13:32.000 --> 00:13:34.000]  所以當這一類人
[00:13:34.000 --> 00:13:38.000]  如果他真的回到正統教義的教會
[00:13:38.000 --> 00:13:41.000]  一定要求他重新洗禮
[00:13:41.000 --> 00:13:43.000]  我們要說合而為一
[00:13:43.000 --> 00:13:44.000]  不是沒有條件
[00:13:44.000 --> 00:13:45.000]  是有的
[00:13:45.000 --> 00:13:47.000]  但這是有信仰的根據
[00:13:47.000 --> 00:13:49.000]  是基於上帝的合一性
[00:13:49.000 --> 00:13:52.000]  而第三方面就是上帝給教會
[00:13:52.000 --> 00:13:54.000]  有很多不同的恩賜
[00:13:54.000 --> 00:13:56.000]  叫教會被建立起來
[00:13:56.000 --> 00:13:59.000]  是彰顯祂自己的榮耀
[00:13:59.000 --> 00:14:01.000]  而最後第四方面
[00:14:01.000 --> 00:14:03.000]  就是我們今天要集中火力來看
[00:14:03.000 --> 00:14:05.000]  13到16節
[00:14:05.000 --> 00:14:09.000]  上帝的要求就是祂的兒女們
[00:14:09.000 --> 00:14:11.000]  不要停留在作小孩
[00:14:11.000 --> 00:14:13.000]  或者吃奶的階段
[00:14:13.000 --> 00:14:15.000]  我們要來到
[00:14:15.000 --> 00:14:17.000]  被上帝去無助我們
[00:14:17.000 --> 00:14:19.000]  我們要成長成熟
[00:14:19.000 --> 00:14:20.000]  到一個階段
[00:14:20.000 --> 00:14:22.000]  我們可以分辨
[00:14:22.000 --> 00:14:28.000]  不單是異端邪教的說法
[00:14:28.000 --> 00:14:32.000]  更加我們要作一個成熟的門徒
[00:14:32.000 --> 00:14:35.000]  能夠彰顯耶穌基督那種愛
[00:14:35.000 --> 00:14:38.000]  在我們這個群體當中
[00:14:38.000 --> 00:14:41.000]  教會必須有真理
[00:14:41.000 --> 00:14:43.000]  但同樣需要有愛
[00:14:43.000 --> 00:14:45.000]  兩者都必須共存
[00:14:45.000 --> 00:14:47.000]  不能夠隨便選擇一種
[00:14:47.000 --> 00:14:49.000]  所以我們看回這段經文
[00:14:49.000 --> 00:14:50.000]  13到16節
[00:14:50.000 --> 00:14:53.000]  我們看見是一個教會健康成長
[00:14:53.000 --> 00:14:55.000]  去到一個成熟的階段
[00:14:55.000 --> 00:14:57.000]  必須經歷的一個過程
[00:14:57.000 --> 00:14:59.000]  這個過程究竟是怎樣呢
[00:14:59.000 --> 00:15:00.000]  我們首先看
[00:15:00.000 --> 00:15:01.000]  第一件事
[00:15:01.000 --> 00:15:02.000]  就是我們在信心上
[00:15:02.000 --> 00:15:04.000]  我們必須來掌盡
[00:15:04.000 --> 00:15:05.000]  13到14節
[00:15:05.000 --> 00:15:07.000]  我們一起讀
[00:15:07.000 --> 00:15:09.000]  直等到我們眾人
[00:15:09.000 --> 00:15:11.000]  在真道上同歸於一
[00:15:11.000 --> 00:15:13.000]  認識神的兒子
[00:15:13.000 --> 00:15:15.000]  得以長大成人
[00:15:15.000 --> 00:15:18.000]  滿有基督長成的新量
[00:15:18.000 --> 00:15:21.000]  使我們不再作小孩子
[00:15:21.000 --> 00:15:22.000]  忠了人的詭計
[00:15:22.000 --> 00:15:24.000]  和欺騙的法術
[00:15:24.000 --> 00:15:27.000]  被一切異教之風搖動
[00:15:27.000 --> 00:15:28.000]  飄來飄去
[00:15:28.000 --> 00:15:31.000]  就隨從各樣的異端
[00:15:31.000 --> 00:15:33.000]  你看這段經文
[00:15:33.000 --> 00:15:35.000]  你一看直等到
[00:15:35.000 --> 00:15:36.000]  之前是說甚麼呢
[00:15:36.000 --> 00:15:38.000]  就是11、12節所說的
[00:15:38.000 --> 00:15:42.000]  神給教會有不同建立的恩賜
[00:15:42.000 --> 00:15:44.000]  包括有使徒
[00:15:44.000 --> 00:15:45.000]  先知
[00:15:45.000 --> 00:15:46.000]  傳福音
[00:15:46.000 --> 00:15:49.000]  有牧師和教師
[00:15:49.000 --> 00:15:52.000]  神給這麼多的恩賜
[00:15:52.000 --> 00:15:53.000]  給教會做甚麼呢
[00:15:53.000 --> 00:15:57.000]  這幾樣都是建立教會的恩賜
[00:15:57.000 --> 00:16:01.000]  為了要成全聖徒
[00:16:01.000 --> 00:16:03.000]  即是裝備聖徒的意思
[00:16:03.000 --> 00:16:05.000]  裝備弟兄姊妹做甚麼呢
[00:16:05.000 --> 00:16:06.000]  就是各盡其職
[00:16:06.000 --> 00:16:08.000]  建立基督的身體
[00:16:08.000 --> 00:16:10.000]  基督的身體就是教會
[00:16:10.000 --> 00:16:13.000]  所以弟兄姊妹要被建立起來
[00:16:13.000 --> 00:16:16.000]  教會的德意被建立
[00:16:16.000 --> 00:16:19.000]  不只是靠一個人或者一小撮人
[00:16:19.000 --> 00:16:21.000]  這一小撮人
[00:16:21.000 --> 00:16:25.000]  若然在神面前領受建立的恩賜之後
[00:16:25.000 --> 00:16:27.000]  他是要裝備弟兄姊妹
[00:16:27.000 --> 00:16:30.000]  每個人都需要用上帝的恩賜
[00:16:30.000 --> 00:16:32.000]  在基督的身體
[00:16:32.000 --> 00:16:34.000]  在教會不同的功能上
[00:16:34.000 --> 00:16:36.000]  我們可以發揮出來
[00:16:36.000 --> 00:16:38.000]  我們可以彼此服侍
[00:16:38.000 --> 00:16:43.000]  這個身體才能夠健康成長
[00:16:43.000 --> 00:16:47.000]  邁向成熟的階段
[00:16:47.000 --> 00:16:49.000]  否則的話
[00:16:49.000 --> 00:16:52.000]  我們就像吃奶、作小孩子
[00:16:52.000 --> 00:16:55.000]  這個初步的階段
[00:16:55.000 --> 00:16:57.000]  我們不再作小孩子
[00:16:57.000 --> 00:16:59.000]  這是十四節所講的
[00:16:59.000 --> 00:17:01.000]  所以我們看十三節這裡
[00:17:01.000 --> 00:17:03.000]  其實它給了我們三個標準
[00:17:03.000 --> 00:17:07.000]  怎樣才算我們能夠成長得好呢
[00:17:07.000 --> 00:17:09.000]  有三個標準
[00:17:09.000 --> 00:17:11.000]  因為在愚民的聖經
[00:17:11.000 --> 00:17:13.000]  其實它用一個proposition
[00:17:13.000 --> 00:17:15.000]  一個叫Ace這個字
[00:17:15.000 --> 00:17:17.000]  E-I-S
[00:17:17.000 --> 00:17:19.000]  這個字很清楚
[00:17:19.000 --> 00:17:21.000]  是講了出來的
[00:17:21.000 --> 00:17:22.000]  直等到我們眾人
[00:17:22.000 --> 00:17:24.000]  第一方面就是
[00:17:24.000 --> 00:17:26.000]  在真道上同歸於一
[00:17:26.000 --> 00:17:28.000]  這個在真道上
[00:17:28.000 --> 00:17:31.000]  不是講真理
[00:17:31.000 --> 00:17:33.000]  它不是講真理這個字
[00:17:33.000 --> 00:17:35.000]  很多英文的翻譯本都是翻譯成
[00:17:35.000 --> 00:17:38.000]  Faith, unity of the faith
[00:17:38.000 --> 00:17:43.000]  原來我們是有同一的這種信仰
[00:17:43.000 --> 00:17:45.000]  這個可以譯作信仰
[00:17:45.000 --> 00:17:47.000]  或者可以譯作信心
[00:17:47.000 --> 00:17:51.000]  為什麼我們有同一的信仰和信心呢
[00:17:51.000 --> 00:17:54.000]  是因為我們認識神的意旨
[00:17:54.000 --> 00:17:58.000]  這個就是我們整個基督教的核心
[00:17:58.000 --> 00:18:00.000]  信仰的內容
[00:18:00.000 --> 00:18:02.000]  我們今天為什麼說我們是教徒
[00:18:02.000 --> 00:18:04.000]  說我們同有一位的主呢
[00:18:04.000 --> 00:18:06.000]  是因為我們基於聖經所領受的
[00:18:06.000 --> 00:18:08.000]  但請大家留意
[00:18:08.000 --> 00:18:10.000]  這裡說認識神的意旨
[00:18:10.000 --> 00:18:12.000]  不只是頭腦上的認知
[00:18:12.000 --> 00:18:14.000]  我知道耶穌是神的意旨
[00:18:14.000 --> 00:18:16.000]  祂沒有原罪
[00:18:16.000 --> 00:18:18.000]  祂在世間也沒有犯過罪
[00:18:18.000 --> 00:18:20.000]  所以祂可以代替我們
[00:18:20.000 --> 00:18:21.000]  釘死在十字架上
[00:18:21.000 --> 00:18:24.000]  這個是教義上很清楚的
[00:18:24.000 --> 00:18:26.000]  我們明白了之後感謝主
[00:18:26.000 --> 00:18:28.000]  但不要停留在那裡
[00:18:28.000 --> 00:18:30.000]  你今天有沒有經歷過
[00:18:30.000 --> 00:18:32.000]  對神的意旨
[00:18:32.000 --> 00:18:34.000]  那份經歷呢
[00:18:34.000 --> 00:18:36.000]  因為原文的認識
[00:18:36.000 --> 00:18:38.000]  不是指就這樣知識
[00:18:38.000 --> 00:18:42.000]  是說一個全面的認識耶穌
[00:18:42.000 --> 00:18:46.000]  你需要全面地去認識這位主耶穌
[00:18:46.000 --> 00:18:49.000]  今天無論你信了主有多少年
[00:18:49.000 --> 00:18:51.000]  無論你看了聖經有多少年
