
[00:00:00.000 --> 00:00:03.000]  《羅馬書》第八章十六、十七字這樣說
[00:03:59.160 --> 00:04:01.260]  祂將要離開的時候
[00:04:01.260 --> 00:04:02.360]  最後一週裏面
[00:04:02.360 --> 00:04:06.460]  祂跟祂的門徒在說
[00:04:06.460 --> 00:04:07.960]  在說密話
[00:04:07.960 --> 00:04:09.560]  祂就快要離開了
[00:04:09.560 --> 00:04:12.660]  祂要經過十字架回到天界
[00:04:12.660 --> 00:04:14.660]  於是祂心急的情況
[00:04:14.660 --> 00:04:16.160]  祂多次跟他們說
[00:04:16.160 --> 00:04:19.160]  你們要合一
[00:04:19.160 --> 00:04:20.460]  還沒說完
[00:04:20.460 --> 00:04:22.560]  十五章祂繼續又說
[00:04:22.560 --> 00:04:24.560]  你們要彼此相愛
[00:04:24.560 --> 00:04:26.660]  將我愛你們一樣
[00:04:26.660 --> 00:04:28.660]  這是我的命令
[00:04:28.660 --> 00:04:29.960]  你們要彼此相愛
[00:04:29.960 --> 00:04:33.960]  耶穌很心急很迫切地要他們彼此相愛
[00:04:33.960 --> 00:04:35.860]  總共五次
[00:04:35.860 --> 00:04:37.760]  叫門徒要彼此相愛
[00:04:37.760 --> 00:04:42.560]  爲什麼要叫他們彼此相愛
[00:04:42.560 --> 00:04:43.160]  第一
[00:04:43.160 --> 00:04:44.260]  因爲祂就快要走
[00:04:44.260 --> 00:04:45.960]  第二
[00:04:45.960 --> 00:04:48.760]  羅馬書第十五章還有下文
[00:04:48.760 --> 00:04:50.560]  下文是什麼
[00:04:50.560 --> 00:04:52.860]  世人若恨你們
[00:04:52.860 --> 00:04:53.960]  你們要知道
[00:04:53.960 --> 00:04:58.460]  他們在恨你們以前已經恨我了
[00:04:58.460 --> 00:05:00.760]  爲什麼要彼此相愛
[00:05:00.760 --> 00:05:03.160]  這個世界只有你們
[00:05:03.160 --> 00:05:04.360]  除了你們兩兄弟之外
[00:05:04.360 --> 00:05:08.260]  沒有其他人明白你們所信的東西
[00:05:08.260 --> 00:05:11.360]  全世界都會恨你們
[00:05:11.360 --> 00:05:12.760]  你一定要彼此相愛
[00:05:12.760 --> 00:05:13.460]  你沒有了
[00:05:13.460 --> 00:05:14.460]  你自己都不相愛
[00:05:14.460 --> 00:05:15.460]  你沒有了
[00:05:15.460 --> 00:05:19.860]  你要同舟共濟
[00:05:19.860 --> 00:05:26.460]  耶穌說世人必恨你
[00:05:26.460 --> 00:05:28.260]  因爲在他們沒恨你之前
[00:05:28.260 --> 00:05:30.460]  他們已經先恨我
[00:05:30.460 --> 00:05:32.860]  除非你們屬於這個世界
[00:05:32.860 --> 00:05:33.860]  如果你屬於這個世界
[00:05:33.860 --> 00:05:37.560]  世界一定愛死你
[00:05:37.560 --> 00:05:38.560]  然而耶穌說
[00:05:38.560 --> 00:05:40.160]  你們不屬於這個世界
[00:05:40.160 --> 00:05:41.560]  我從這個世界中
[00:05:41.560 --> 00:05:44.160]  揀選你們出來
[00:05:44.160 --> 00:05:46.060]  所以世界就恨你
[00:05:46.060 --> 00:05:48.260]  我們很喜歡上帝揀選我們
[00:05:48.260 --> 00:05:49.360]  很開心的
[00:05:49.360 --> 00:05:50.660]  有沒有想過上帝揀選你
[00:05:50.660 --> 00:05:54.460]  被人恨你的
[00:05:54.460 --> 00:05:56.960]  耶穌說我將你從世界揀選出來
[00:05:56.960 --> 00:05:58.760]  於是世界會怎麼對你
[00:05:58.760 --> 00:06:01.560]  它會恨你
[00:06:01.560 --> 00:06:04.560]  基督徒很恨人
[00:06:04.560 --> 00:06:07.260]  五行欠打
[00:06:07.260 --> 00:06:08.960]  爲什麼
[00:06:08.960 --> 00:06:11.560]  因爲耶穌也很恨人
[00:06:11.560 --> 00:06:14.660]  你不信你看看福音書
[00:06:14.660 --> 00:06:16.160]  耶穌很恨人
[00:06:16.160 --> 00:06:17.960]  耶穌很五行欠打
[00:06:17.960 --> 00:06:21.160]  我們和祂是一個餅因
[00:06:21.160 --> 00:06:22.660]  但我們之所以恨人
[00:06:22.660 --> 00:06:24.760]  不是因爲我們的人品差
[00:06:24.760 --> 00:06:26.360]  不是因爲我們的道德壞
[00:06:26.360 --> 00:06:30.260]  而是因爲福音的本質
[00:06:30.260 --> 00:06:31.260]  在福音裏面
[00:06:31.260 --> 00:06:32.060]  我們是光
[00:06:32.060 --> 00:06:33.860]  我們要進入黑暗
[00:06:33.860 --> 00:06:36.760]  上帝將我們從黑暗的世界中抽出來
[00:06:36.760 --> 00:06:37.660]  揀選了我們
[00:06:37.660 --> 00:06:39.260]  爲了要我們成爲光
[00:06:39.260 --> 00:06:42.160]  再回到黑暗裏面
[00:06:42.160 --> 00:06:45.860]  我們的呼召是要照明
[00:06:45.860 --> 00:06:54.360]  這個世界的黑暗
[00:06:54.360 --> 00:06:58.560]  我們身上帶着一個非常極其沉重的信息
[00:06:58.560 --> 00:07:03.060]  一個罪孽深重的信息
[00:07:03.060 --> 00:07:07.060]  一個叫全人要悔改的信息
[00:07:07.060 --> 00:07:09.860]  一個可以使你和我在衆人面前
[00:07:09.860 --> 00:07:10.660]  面目猙獰
[00:07:10.660 --> 00:07:11.860]  五行欠打的信息
[00:07:11.860 --> 00:07:13.960]  你明白嗎
[00:07:13.960 --> 00:07:17.160]  如果我們真的像耶穌基督那樣傳這個福音
[00:07:17.160 --> 00:07:22.260]  如果我們真的像保祿那樣傳這個福音的話
[00:07:22.260 --> 00:07:23.560]  我們真的很有可能
[00:07:23.560 --> 00:07:25.560]  很恨人
[00:07:25.560 --> 00:07:28.860]  真的很有可能
[00:07:28.860 --> 00:07:32.560]  五行欠打
[00:07:32.560 --> 00:07:35.160]  除非我們閉口無言
[00:07:35.160 --> 00:07:37.460]  那我們可能可以逃過一劫
[00:07:37.460 --> 00:07:40.360]  可以避免很多的麻煩
[00:07:40.360 --> 00:07:41.560]  有沒有聽過最近
[00:07:41.560 --> 00:07:44.060]  或者現代人很喜歡胡言亂語
[00:07:44.060 --> 00:07:49.060]  說其實不需要開口都可以傳福音的
[00:07:49.060 --> 00:07:52.160]  我沒辦法明白這件事
[00:07:52.160 --> 00:07:54.660]  不開口都可以傳福音的
[00:07:54.660 --> 00:07:56.660]  你傳什麼福音
[00:07:56.660 --> 00:08:03.260]  福音在新約裏面的定義就是君王的宣告
[00:08:03.260 --> 00:08:06.460]  是一個先鋒隊帶着君王的信息
[00:08:06.460 --> 00:08:07.960]  去用口傳出來
[00:08:07.960 --> 00:08:10.160]  你說你不可以開口
[00:08:10.160 --> 00:08:13.560]  你怎麼傳福音
[00:08:13.560 --> 00:08:15.260]  當然現在的人越來越聰明
[00:08:15.260 --> 00:08:18.360]  就算要開口
[00:08:18.360 --> 00:08:24.260]  都可以說一些不鹹不淡的福音
[00:08:24.260 --> 00:08:25.660]  好像保羅華說的
[00:08:25.660 --> 00:08:31.460]  將十字架最討厭的地方遮住了
[00:08:31.460 --> 00:08:32.560]  你看看卡特提出
[00:08:32.560 --> 00:08:35.960]  保羅華說如果
[00:08:35.960 --> 00:08:40.060]  我將十字架最討厭的地方遮住的時候
[00:08:40.060 --> 00:08:42.160]  我就不會受逼迫
[00:08:42.160 --> 00:08:44.160]  但爲什麼我受你們的拒絕
[00:08:44.160 --> 00:08:51.560]  是因爲我沒有將十字架討厭的地方遮起來
[00:08:51.560 --> 00:08:55.760]  如果我們今天將十字架最討厭的地方遮起來的時候
[00:08:55.760 --> 00:09:01.460]  那我們的福音同時也失去了所有的大能
[00:09:01.460 --> 00:09:03.460]  保羅不會容許這樣的福音
[00:09:03.460 --> 00:09:05.260]  你知不知道
[00:09:05.260 --> 00:09:07.460]  你試一下再去看羅馬書裏面
[00:09:07.460 --> 00:09:08.560]  保羅所說的福音
[00:09:08.560 --> 00:09:12.960]  保羅所說的福音是以罪爲首
[00:09:12.960 --> 00:09:14.860]  以罪爲中心
[00:09:14.860 --> 00:09:19.560]  結果以死亡審判爲終結的福音
[00:09:19.560 --> 00:09:21.560]  世人都犯了罪
[00:09:21.560 --> 00:09:24.160]  規缺了神的榮耀
[00:09:24.160 --> 00:09:29.760]  罪的功架乃是死
[00:09:29.760 --> 00:09:34.160]  唯有這樣的福音
[00:09:34.160 --> 00:09:44.160]  纔可以帶出基督十字架的清香、甜美、大能
[00:09:44.160 --> 00:09:48.360]  你不講罪沒有什麼好講的
[00:09:48.360 --> 00:09:53.560]  但是當罪深深的印在我們每個人的心裏
[00:09:53.560 --> 00:09:58.060]  十字架就清香、甜美
[00:09:58.060 --> 00:10:00.260]  是罪人的大能
[00:10:00.260 --> 00:10:02.760]  那麼後書第二章保羅這麼說
[00:10:02.760 --> 00:10:08.160]  我們都是基督清香之氣
[00:10:08.160 --> 00:10:10.160]  是獻給神的
[00:10:10.160 --> 00:10:11.960]  We are the aroma of Christ
[00:10:11.960 --> 00:10:16.660]  我們是基督清香之氣
[00:10:16.660 --> 00:10:20.360]  我們所要傳達的是一個很重味道的福音
[00:10:20.360 --> 00:10:22.460]  不是一個輕描淡寫
[00:10:22.460 --> 00:10:24.960]  淡而無味、可有可無的信息
[00:10:24.960 --> 00:10:26.060]  你明白嗎
[00:10:26.060 --> 00:10:28.460]  我們所傳達的是生死攸關
[00:10:28.460 --> 00:10:34.960]  驚天動地、顛覆世界的福音
[00:10:34.960 --> 00:10:37.360]  沒有一個人可以聽到我們的福音
[00:10:37.360 --> 00:10:39.460]  沒有一個人可以聞到福音的味道
[00:10:39.460 --> 00:10:42.860]  而若無其事地走開
[00:10:42.860 --> 00:10:44.660]  正如保羅所說
[00:10:44.660 --> 00:10:48.260]  對於那些走向滅亡道路的人
[00:10:48.260 --> 00:10:51.460]  他們是死而又死的氣味
[00:10:51.460 --> 00:10:53.560]  他們頂不住的
[00:10:53.560 --> 00:10:57.660]  對於那些上帝要拯救、得救的人
[00:10:57.660 --> 00:11:00.960]  他們是生而又生的香氣
[00:11:00.960 --> 00:11:02.660]  你明白嗎
[00:11:02.660 --> 00:11:08.860]  我們的福音會將這個世界一分爲二
[00:11:08.860 --> 00:11:12.360]  有些人很憎恨我們
[00:11:12.360 --> 00:11:19.160]  另一些人很喜愛這個福音
[00:11:19.160 --> 00:11:24.160]  福音就好像一罈攻鼻的臭豆腐
[00:11:24.160 --> 00:11:27.360]  就算你的鼻尾敏感、鼻塞
[00:11:27.360 --> 00:11:34.460]  都很難逃過那種味道的追捕
[00:11:34.460 --> 00:11:37.660]  幾天前當我預備到這裏的時候
[00:11:37.660 --> 00:11:40.360]  我心裏有個衝動
[00:11:40.360 --> 00:11:45.060]  我想回去看下我YouTube網站有多少的討厭
[00:11:45.060 --> 00:11:47.760]  我在想究竟我所說的道
[00:11:47.760 --> 00:11:49.660]  我所說的福音
[00:11:49.660 --> 00:11:51.760]  夠不夠味道
[00:11:51.760 --> 00:11:53.960]  這個真理的廚房裏面所做的
[00:11:53.960 --> 00:11:58.260]  應該是重味道的福音
[00:11:58.260 --> 00:12:02.460]  我今天要傳的不是清蒸豆腐
[00:12:02.460 --> 00:12:05.160]  是臭豆腐
[00:12:05.160 --> 00:12:08.960]  上帝的福音
[00:12:08.960 --> 00:12:11.160]  是臭豆腐
[00:12:11.160 --> 00:12:14.660]  是榴蓮
[00:12:14.660 --> 00:12:18.060]  將這個世界一分爲二
[00:12:18.060 --> 00:12:21.560]  這樣的福音
[00:12:21.560 --> 00:12:23.660]  會焦聚人的抗議
[00:12:23.660 --> 00:12:24.760]  人的反對
[00:12:24.760 --> 00:12:30.960]  甚至最後人的論斷與逼迫
[00:12:30.960 --> 00:12:33.660]  保羅講到這裏十六節之後
[00:12:33.660 --> 00:12:35.260]  他讚歎了一句
[00:12:35.260 --> 00:12:37.560]  他感受到那種壓力
[00:12:37.560 --> 00:12:42.160]  他說「這些事誰能擔當起?」
[00:12:42.160 --> 00:12:43.160]  誰能擔當起?
[00:12:43.160 --> 00:12:45.160]  一個這樣的事供
[00:12:45.160 --> 00:12:47.060]  誰能擔得起?
[00:12:47.060 --> 00:12:48.960]  但他接着再向自己提醒
[00:12:48.960 --> 00:12:51.360]  他說我們不像那些人
[00:12:51.360 --> 00:12:55.860]  將神的道變成商品販賣
[00:12:55.860 --> 00:12:59.460]  我們所傳的是出於我們的真誠
[00:12:59.460 --> 00:13:02.860]  是上帝所授命的
[00:13:02.860 --> 00:13:07.960]  是上帝請救世人的福音
[00:13:07.960 --> 00:13:09.160]  保羅很明白
[00:13:09.160 --> 00:13:11.660]  羅馬教會要傳的是這樣的福音
[00:13:11.660 --> 00:13:14.060]  所以保羅知道他們一定會受逼迫
[00:13:14.060 --> 00:13:17.760]  於是保羅在他的祖國裏面
[00:13:17.760 --> 00:13:21.960]  獻上他對羅馬教會的祝福
[00:13:21.960 --> 00:13:25.060]  「但願此忍耐和安慰的神
[00:13:25.060 --> 00:13:27.360]  使你們彼此同心
[00:13:27.360 --> 00:13:32.960]  效法基督,傳揚一個寵美道的福音
[00:13:32.960 --> 00:13:35.060]  爲使你們同心同心
[00:13:35.060 --> 00:13:38.960]  榮耀我們主耶穌基督的父神」
[00:13:38.960 --> 00:13:40.260]  最後十三節
[00:13:40.260 --> 00:13:43.360]  他說「願此盼望的神
[00:13:43.360 --> 00:13:48.360]  因你們的信把各樣的喜樂平安
[00:13:48.360 --> 00:13:53.360]  在百般的患難中充滿你們的心」
[00:13:53.360 --> 00:13:56.060]  你明白保羅在想什麼
[00:13:56.060 --> 00:14:02.260]  「使你們直覺聖靈的能力大有盼望」
[00:14:02.260 --> 00:14:05.660]  願公理堂成爲一個這樣的教會
[00:14:05.660 --> 00:14:08.460]  我們一起祈禱
[00:14:08.460 --> 00:14:11.960]  將來感謝你
[00:14:11.960 --> 00:14:15.260]  當我們去到羅馬書的結終的時候
[00:14:15.260 --> 00:14:18.860]  我們真的慢慢沒有想到保羅會
[00:14:18.860 --> 00:14:23.460]  再回到這個這麼沉重的主題
[00:14:23.460 --> 00:14:26.460]  原來保羅要他們的合一
[00:14:26.460 --> 00:14:27.860]  真的是爲了福音的緣故
[00:14:27.860 --> 00:14:31.060]  而保羅他自己深深知道
[00:14:31.060 --> 00:14:35.860]  福音究竟是什麼一回事
[00:14:35.860 --> 00:14:40.360]  主是願我們都明白福音
[00:14:40.360 --> 00:14:41.760]  願在一個
[00:14:41.760 --> 00:14:45.560]  衆人都買清蒸豆腐的世界裏
[00:14:45.560 --> 00:14:48.360]  我們可以開一罈
[00:14:48.360 --> 00:14:52.460]  真是又香又正的臭豆腐
[00:14:52.460 --> 00:14:57.960]  願你揀選那些人
[00:14:57.960 --> 00:15:02.460]  願他們成爲我們的弟兄
[00:15:02.460 --> 00:15:03.560]  我們的姐妹
[00:15:03.560 --> 00:15:09.160]  願他們和我們一起去忍耐
[00:15:09.160 --> 00:15:12.960]  願他們和我們一起去等待
[00:15:12.960 --> 00:15:15.460]  盼望
[00:15:15.460 --> 00:15:18.760]  幫助我們成爲一個
[00:15:18.760 --> 00:15:20.760]  重口味的教會
[00:15:20.760 --> 00:15:23.760]  我哋咁樣祈禱 係奉主耶穌基督的名求 阿們
