
[00:00:00.000 --> 00:00:02.240]  各位隊長 各位朋友 平安
[00:03:07.240 --> 00:03:11.360]  和祂的身份而所帶來的工作又是怎樣
[00:03:11.360 --> 00:03:15.520]  剛剛我們讀的經文是《路加福音》第四章
[00:03:15.520 --> 00:03:19.640]  第四章一開始就是講耶穌受試談
[00:03:19.640 --> 00:03:23.040]  就是耶穌在曠野裏面四十天受試談
[00:03:23.040 --> 00:03:25.840]  然後就說祂馬上出來傳道
[00:03:25.840 --> 00:03:29.040]  十四節開始就講耶穌
[00:03:29.040 --> 00:03:34.360]  祂帶着聖靈的能力回到加利利
[00:03:34.360 --> 00:03:36.800]  祂的名聲傳遍四方
[00:03:36.800 --> 00:03:38.840]  祂在各會堂裏面教導人
[00:03:38.840 --> 00:03:41.120]  衆人都稱讚祂
[00:03:41.120 --> 00:03:43.920]  耶穌一去傳道的時候
[00:03:43.920 --> 00:03:48.480]  祂不是在當時的宗教中心耶路撒冷
[00:03:48.480 --> 00:03:51.720]  而是祂去到加利利這個地方
[00:03:51.720 --> 00:03:57.720]  加利利是在耶路撒冷以北的一個省份
[00:03:57.720 --> 00:03:58.600]  這個地圖比較小一點
[00:03:58.600 --> 00:04:01.960]  但是你會大概看到在北邊的頂
[00:04:01.960 --> 00:04:04.520]  打直寫着就是加利利省
[00:04:04.520 --> 00:04:07.240]  那是當時羅馬帝國的一個省份
[00:04:07.240 --> 00:04:10.040]  我圈着 隱約看到有兩個圈
[00:04:10.040 --> 00:04:12.280]  最北那個圈就是加伯隆
[00:04:12.280 --> 00:04:13.640]  剛剛經文有出現的
[00:04:13.640 --> 00:04:16.480]  還有第二個圈就是拿撒勒
[00:04:16.480 --> 00:04:17.920]  最底還有一個圈圈
[00:04:17.920 --> 00:04:20.040]  近着巖海 就是死海那裏
[00:04:20.040 --> 00:04:21.520]  那個就是耶路撒冷
[00:04:21.520 --> 00:04:25.320]  所以加利利省距離耶路撒冷都挺遠的
[00:04:25.320 --> 00:04:26.840]  它是一個什麼地方呢
[00:04:26.840 --> 00:04:30.640]  其實是一個猶太人和外邦人
[00:04:30.640 --> 00:04:34.080]  就是外族人他們混雜的一個省份
[00:04:34.080 --> 00:04:37.840]  宗教氣氛沒有耶路撒冷那麼濃厚
[00:04:37.840 --> 00:04:42.080]  那些人其實對信仰都沒有那麼虔誠
[00:04:42.080 --> 00:04:44.040]  但是經文這裏說
[00:04:44.040 --> 00:04:47.400]  耶穌去到不同的地方
[00:04:47.400 --> 00:04:50.280]  在加利利省不同的城鎮裏面
[00:04:50.280 --> 00:04:53.280]  他都會先去會堂去教導人
[00:04:53.280 --> 00:04:57.360]  他的名聲在加利利裏面開始出名了
[00:04:57.360 --> 00:04:59.320]  衆人都稱讚他
[00:04:59.320 --> 00:05:02.160]  稱讚這個字可能中文翻譯都不夠
[00:05:02.160 --> 00:05:05.560]  其實這個字原文的意思是 glorify
[00:05:05.560 --> 00:05:08.040]  是有榮耀
[00:05:08.040 --> 00:05:11.640]  那他就得到這個那麼好的名聲
[00:05:11.640 --> 00:05:14.720]  剛剛我們看的十六節開始
[00:05:14.720 --> 00:05:19.160]  他就回到他自己的家鄉
[00:05:19.160 --> 00:05:20.840]  就是拿撒勒
[00:05:20.840 --> 00:05:24.280]  經文強調是他長大的地方
[00:05:24.280 --> 00:05:27.240]  耶穌是在伯利恆出生
[00:05:27.240 --> 00:05:30.520]  不過是在拿撒勒成長
[00:05:30.520 --> 00:05:33.160]  拿撒勒是一個什麼地方呢
[00:05:33.160 --> 00:05:36.880]  拿撒勒是當時一個羅馬駐兵的地方
[00:05:36.880 --> 00:05:40.320]  也是一個交通要塞的城鎮
[00:05:40.320 --> 00:05:42.840]  大概是一個兩萬人的城鎮
[00:05:42.840 --> 00:05:43.640]  在當時來
[00:05:43.640 --> 00:05:47.000]  現在Swingdon都不知道
[00:05:47.000 --> 00:05:50.960]  但當時來說都算是一個不小的城鎮
[00:05:50.960 --> 00:05:53.520]  那拿撒勒是一個什麼地方呢
[00:05:53.520 --> 00:05:55.800]  約翰福音我不知道大家有沒有印象
[00:05:55.800 --> 00:05:59.680]  有一個人耶穌都會特別簡選他的
[00:05:59.680 --> 00:06:01.320]  叫做拿彈葉
[00:06:01.320 --> 00:06:05.400]  當拿彈葉聽到耶穌的名字的時候怎麼樣呢
[00:06:05.400 --> 00:06:09.600]  他就說拿撒勒還能出什麼好的嗎
[00:06:09.600 --> 00:06:12.480]  就是說拿撒勒有什麼好東西出
[00:06:12.480 --> 00:06:15.600]  那拿撒勒的名聲不是很好
[00:06:15.600 --> 00:06:18.360]  其實你會覺得有羅馬駐軍好
[00:06:18.360 --> 00:06:24.240]  但其實有羅馬駐軍就代表着有很多外邦人和猶太人在那裏
[00:06:24.240 --> 00:06:27.560]  其實那個道德風氣一般般
[00:06:27.560 --> 00:06:31.240]  這裏說的是他自己長大的地方
[00:06:31.240 --> 00:06:35.160]  他回到自己的村子自己的鎮
[00:06:35.160 --> 00:06:38.000]  見到他的鄉親父老
[00:06:38.000 --> 00:06:41.920]  他按照着當時猶太人的習慣
[00:06:41.920 --> 00:06:46.400]  他就在安息日裏面去會堂去敬拜
[00:06:46.400 --> 00:06:50.800]  剛纔說耶路撒冷是宗教的中心
[00:06:50.800 --> 00:06:53.280]  因爲聖殿在耶路撒冷
[00:06:53.280 --> 00:06:55.760]  現在武雷宮這麼遠在拿撒勒
[00:06:55.760 --> 00:07:01.320]  他們就沒辦法回去聖殿裏面去敬拜或者獻祭
[00:07:01.320 --> 00:07:05.840]  其實在當時是有很多這些所謂的會堂
[00:07:05.840 --> 00:07:08.720]  就是給猶太人去敬拜的地方
[00:07:08.720 --> 00:07:10.720]  他們就不會在那裏獻祭
[00:07:10.720 --> 00:07:13.240]  但他們那裏類似我們現在崇拜那樣
[00:07:13.240 --> 00:07:17.080]  就會有讀經會有唱一些詩篇
[00:07:17.080 --> 00:07:20.160]  會有祈禱這樣
[00:07:20.160 --> 00:07:23.520]  每次讀經都會有一個人去讀經
[00:07:23.520 --> 00:07:27.360]  那黑巧這次就不知道爲什麼就是耶穌了
[00:07:27.360 --> 00:07:30.120]  就是耶穌來讀經
[00:07:30.120 --> 00:07:35.720]  有人就將一卷書是舊約的以塞亞書交給他
[00:07:35.720 --> 00:07:39.240]  以前就是一卷這樣
[00:07:39.240 --> 00:07:43.560]  今天我們聖經你看到就是這本
[00:07:43.560 --> 00:07:44.880]  很多人都覺得很厚
[00:07:44.880 --> 00:07:46.760]  但是相對於以前
[00:07:46.760 --> 00:07:49.080]  就是耶穌時代的舊約聖經
[00:07:49.080 --> 00:07:50.680]  其實這個已經很薄了
[00:07:50.680 --> 00:07:53.680]  他們以前就是用一些羊皮捲去寫
[00:07:53.680 --> 00:07:55.680]  然後就卷在一起
[00:07:55.680 --> 00:07:59.640]  我有一次在香港看一個聖經古卷
[00:07:59.640 --> 00:08:02.200]  死海古卷的展覽的時候
[00:08:02.200 --> 00:08:04.840]  就見過這些這樣的羊皮卷
[00:08:04.840 --> 00:08:08.480]  我見的那捲應該都是以塞亞書
[00:08:08.480 --> 00:08:12.120]  好了 他拿了這卷書
[00:08:12.120 --> 00:08:16.120]  然後就讀一段經文
[00:08:16.120 --> 00:08:18.960]  這段經文似乎也是耶穌自己選的
[00:08:18.960 --> 00:08:21.640]  這段經文其實以塞亞書哪一卷呢
[00:08:21.640 --> 00:08:23.680]  如果熟悉聖經的《弟兄子會》
[00:08:23.680 --> 00:08:28.000]  你應該知道是第61章第1至2節
[00:08:28.000 --> 00:08:30.200]  以塞亞書第61章第1至2節
[00:08:30.200 --> 00:08:33.400]  不過這裏耶穌沒有讀完
[00:08:33.400 --> 00:08:36.400]  他就停了在現在我們19節那裏
[00:08:36.400 --> 00:08:38.680]  宣告上帝越納人的希年
[00:08:38.680 --> 00:08:42.320]  就停了 其實下面還有兩句
[00:08:42.320 --> 00:08:43.760]  爲什麼會停在這裏呢
[00:08:43.760 --> 00:08:49.360]  可能是因爲19節這裏說到上帝越納人
[00:08:49.360 --> 00:08:53.200]  而下面24節我們剛剛讀的時候也讀過
[00:08:53.200 --> 00:08:56.760]  才知道在自己家鄉里面不被接納
[00:08:56.760 --> 00:08:59.840]  越納和接納這個字其實是同一個字
[00:08:59.840 --> 00:09:01.960]  就是上帝越納祂的子民
[00:09:01.960 --> 00:09:04.440]  但是耶穌回去自己家鄉的時候
[00:09:04.440 --> 00:09:07.240]  就不被越納
[00:09:07.240 --> 00:09:10.480]  這節的聖經對當時的猶太人來說
[00:09:10.480 --> 00:09:12.640]  是非常熟悉
[00:09:12.640 --> 00:09:14.560]  以塞亞書第61章第1至2節
[00:09:14.560 --> 00:09:16.560]  是他們很重要的經文
[00:09:16.560 --> 00:09:18.640]  因爲在猶太人的傳統裏面
[00:09:18.640 --> 00:09:21.880]  被認爲是關於在末世時候
[00:09:21.880 --> 00:09:24.240]  上帝對他們的應許
[00:09:24.240 --> 00:09:28.440]  是關於末後的時候的尼塞亞
[00:09:28.440 --> 00:09:30.160]  就是基督的降臨
[00:09:30.160 --> 00:09:32.440]  尼塞亞就是在舊的時候
[00:09:32.440 --> 00:09:34.360]  去稱呼耶穌所揀選的
[00:09:34.360 --> 00:09:37.320]  那個再來拯救他們的君王
[00:09:37.320 --> 00:09:39.160]  希伯來文就是尼塞亞
[00:09:39.160 --> 00:09:42.360]  希列文就是基督
[00:09:42.360 --> 00:09:45.600]  也是翻譯
[00:09:45.600 --> 00:09:49.160]  上帝所應許的基督要來拯救他們
[00:09:49.160 --> 00:09:51.400]  就是這段經文要講的東西
[00:09:51.400 --> 00:09:56.960]  而這裏他提到有不同的羣體
[00:09:56.960 --> 00:10:01.680]  主的寧在我 就是尼塞亞
[00:10:01.680 --> 00:10:05.200]  就是他要將福音帶給貧窮的人
[00:10:05.200 --> 00:10:08.480]  廢老的 失明的 受壓迫的
[00:10:08.480 --> 00:10:13.200]  這幾個羣體都有一個共同的特徵
[00:10:13.200 --> 00:10:15.200]  他們不是人生勝利組
[00:10:15.200 --> 00:10:17.760]  他們是受壓迫的一羣人
[00:10:17.760 --> 00:10:21.520]  他們是被壓迫的上帝的子民
[00:10:21.520 --> 00:10:28.160]  尼塞亞來都是要將福音 拯救帶給他們
[00:10:28.160 --> 00:10:34.920]  使他們受壓迫的是命運得以逆轉
[00:10:34.920 --> 00:10:38.120]  希年 宣告上帝越納人的希年
[00:10:38.120 --> 00:10:41.440]  希年如果有看《舊約》
[00:10:41.440 --> 00:10:44.000]  在《利尾記》裏面有提到
[00:10:44.000 --> 00:10:49.360]  希年是給死人一個制度
[00:10:49.360 --> 00:10:53.160]  叫受壓迫的人得到釋放 得到自由
[00:10:53.160 --> 00:10:55.920]  比如做奴隸的 賺人錢的
[00:10:55.920 --> 00:10:58.760]  在希年裏面都可以一筆勾銷
[00:10:58.760 --> 00:11:04.520]  希年就是每50年就是一個希年
[00:11:04.520 --> 00:11:08.120]  但這裏不單止是奴隸得到釋放
[00:11:08.120 --> 00:11:10.800]  或者欠債不用還錢之外
[00:11:10.800 --> 00:11:13.400]  其實這裏的意義是較闊的
[00:11:13.400 --> 00:11:18.720]  這裏是在說在上帝裏得到自由和拯救
[00:11:18.720 --> 00:11:24.080]  或者恢復 恢復和上帝和祂子民的關係
[00:11:24.080 --> 00:11:26.200]  所以簡單來說
[00:11:26.200 --> 00:11:29.760]  《尼塞亞書》 耶穌引用這節《舊約》的經文
[00:11:29.760 --> 00:11:32.560]  其實是要告訴人是什麼
[00:11:32.560 --> 00:11:34.440]  "尼塞亞"已經來到了
[00:11:34.440 --> 00:11:36.920]  基督已經來到了
[00:11:36.920 --> 00:11:39.440]  於是耶穌讀完之後
[00:11:39.440 --> 00:11:41.920]  那些人的反應是怎樣呢
[00:11:41.920 --> 00:11:45.840]  定睜望着祂 眼睛睜睜地望着耶穌
[00:11:45.840 --> 00:11:49.840]  其實他們是在等着耶穌要說些什麼
[00:11:49.840 --> 00:11:51.760]  在會堂裏面他們
[00:11:51.760 --> 00:11:55.880]  如果大家記得就是站着讀聖經
[00:11:55.880 --> 00:11:57.640]  接着耶穌坐下
[00:11:57.640 --> 00:12:03.280]  坐下其實他們講道或者講經是坐下的
[00:12:03.280 --> 00:12:05.360]  如果今天講道坐下也挺好
[00:12:05.360 --> 00:12:06.840]  舒服一點
[00:12:06.840 --> 00:12:11.480]  他們坐着講經可能會講很久
[00:12:11.480 --> 00:12:16.120]  那些人似乎是在期待着耶穌想講些什麼
[00:12:16.120 --> 00:12:18.080]  因爲當耶穌讀完這段經文的時候
[00:12:18.080 --> 00:12:20.360]  他們很感覺到耶穌的氣場
[00:12:20.360 --> 00:12:23.880]  跟其他平時讀的那些人是不同的
[00:12:23.880 --> 00:12:28.120]  感覺到祂有一種很特別的能力
[00:12:28.120 --> 00:12:29.960]  如果還記得我們剛纔看第十四節
[00:12:29.960 --> 00:12:33.960]  說祂是帶着聖靈的能力來傳道
[00:12:33.960 --> 00:12:35.920]  祂有那份的力
[00:12:35.920 --> 00:12:39.840]  其他人是不同的
[00:12:39.840 --> 00:12:43.120]  在祂等耶穌究竟要講些什麼的時候
[00:12:43.120 --> 00:12:45.560]  耶穌就向他們宣告
[00:12:45.560 --> 00:12:48.160]  祂說你們聽見的這段經文
[00:12:48.160 --> 00:12:51.240]  今天已經應驗了
[00:12:51.240 --> 00:12:55.960]  但你想想如果剛纔主席讀完剛纔十八、十九節
[00:12:55.960 --> 00:13:01.440]  接着說今天這段經文應驗在我身上了
[00:13:01.440 --> 00:13:04.080]  哇 那就真的不妙了
[00:13:04.080 --> 00:13:08.240]  我是耶穌 我是尼塞亞 我是基督
[00:13:08.240 --> 00:13:13.320]  當時人就覺得你這麼大膽說這些東西
[00:13:13.320 --> 00:13:16.720]  耶穌在衆人面前說你是尼塞亞
[00:13:16.720 --> 00:13:19.600]  你是基督
[00:13:19.600 --> 00:13:21.560]  今天已經應驗
[00:13:21.560 --> 00:13:25.480]  今天的意思不是說耶穌讀經那一刻
[00:13:25.480 --> 00:13:28.560]  其實今天的意思是說那個時代
[00:13:28.560 --> 00:13:31.560]  耶穌身處的時代
[00:13:31.560 --> 00:13:32.960]  這段經文應驗
[00:13:32.960 --> 00:13:36.160]  這個應驗不只是說個別的羣體
[00:13:36.160 --> 00:13:38.560]  被老的得釋放 失明的得看見
[00:13:38.560 --> 00:13:43.760]  而是說上帝你的救恩時代已經來到了
[00:13:43.760 --> 00:13:49.600]  原來猶太人一直期待的救恩的時代已經來到了
[00:13:49.600 --> 00:13:52.320]  你說他們明不明白耶穌講些什麼呢
[00:13:52.320 --> 00:13:54.720]  其實他們似乎明白
[00:13:54.720 --> 00:13:59.440]  他們知道耶穌在講自己是基督 是尼塞亞
[00:13:59.440 --> 00:14:01.680]  他們的反應是什麼呢
[00:14:01.680 --> 00:14:05.240]  他們有三句去形容他們
[00:14:05.240 --> 00:14:09.760]  他們似乎的反應是從正面變成負面
[00:14:09.760 --> 00:14:13.080]  第一個反應就是衆人都稱讚他
[00:14:13.080 --> 00:14:16.400]  這個剛剛出現過 第十五節
[00:14:16.400 --> 00:14:18.920]  不過這裏稱讚的字原來是不同的
[00:14:18.920 --> 00:14:21.160]  這裏是講見證
[00:14:21.160 --> 00:14:24.640]  其他人聽到 聽到耶穌講這句
[00:14:24.640 --> 00:14:27.800]  見證耶穌講這句
[00:14:27.800 --> 00:14:28.880]  雖然是正面
[00:14:28.880 --> 00:14:33.360]  但沒有剛剛講我們說榮耀的字
[00:14:33.360 --> 00:14:36.520]  這樣去看到耶穌真是尼塞亞
[00:14:36.520 --> 00:14:38.760]  他們見證聽了
[00:14:38.760 --> 00:14:43.640]  然後他們就驚訝
[00:14:43.640 --> 00:14:46.560]  對耶穌所講的說話驚訝
[00:14:46.560 --> 00:14:47.880]  驚訝未必很接受
[00:14:47.880 --> 00:14:51.000]  只是你覺得很詫異
[00:14:51.000 --> 00:14:55.400]  因言 他所講的因言感到驚訝
[00:14:55.400 --> 00:14:59.000]  因言這個字不是隻是講些很好聽的說話
[00:14:59.000 --> 00:15:00.640]  很仁慈的說話
[00:15:00.640 --> 00:15:06.720]  因言這個字是講他所講的說話有權柄 有能力
[00:15:06.720 --> 00:15:08.800]  他們很驚訝耶穌講這句說話
[00:15:08.800 --> 00:15:11.040]  爲什麼說他是尼塞亞
[00:15:11.040 --> 00:15:15.400]  他們也很驚訝耶穌爲什麼他這麼有能力
[00:15:15.400 --> 00:15:17.640]  他講這句說話
[00:15:17.640 --> 00:15:20.320]  然後他們就說
[00:15:20.320 --> 00:15:23.440]  這個不是弱勢的兒子嗎
[00:15:23.440 --> 00:15:25.600]  質疑
[00:15:25.600 --> 00:15:27.160]  因爲剛剛我開始說
[00:15:27.160 --> 00:15:32.200]  你是老師嗎 你的樣子和我差不多而已
[00:15:32.200 --> 00:15:34.040]  意思就是說
[00:15:34.040 --> 00:15:36.880]  耶穌啊 我小時候看他長大了
[00:15:36.880 --> 00:15:40.240]  旁邊弱勢叔叔的兒子
[00:15:40.240 --> 00:15:43.920]  他小時候喫尿片 我看到他現在長大了
[00:15:43.920 --> 00:15:47.680]  現在你說你是基督
[00:15:47.680 --> 00:15:49.680]  他們質疑
[00:15:49.680 --> 00:15:53.440]  他們厭棄耶穌
[00:15:53.440 --> 00:15:55.400]  耶穌知道他心裏想什麼
[00:15:55.400 --> 00:15:59.240]  他就引用當時一句很流行的俗語
[00:15:59.240 --> 00:16:02.840]  他說醫生 你醫治自己吧
[00:16:02.840 --> 00:16:05.120]  就是說你這麼厲害
[00:16:05.120 --> 00:16:09.240]  你又醫治一下自己 醫治一下你身邊的人
[00:16:09.240 --> 00:16:11.640]  他們質疑耶穌
[00:16:11.640 --> 00:16:14.360]  爲什麼你不在拿薩納行神蹟
[00:16:14.360 --> 00:16:16.960]  你明明在旁邊那個鎮
[00:16:16.960 --> 00:16:20.400]  就是加伯羅那個鎮行神蹟
[00:16:20.400 --> 00:16:25.320]  爲什麼你又不在我們自己的家鄉走呢
[00:16:25.320 --> 00:16:27.360]  這裏他說加伯羅
[00:16:27.360 --> 00:16:29.960]  就是剛纔我們地圖看的那個地方
[00:16:29.960 --> 00:16:31.920]  那你在路加坊第五章
[00:16:31.920 --> 00:16:34.360]  就是接着下面那一章
[00:16:34.360 --> 00:16:37.640]  他就說耶穌在加伯羅行很多不同神蹟的
[00:16:37.640 --> 00:16:41.440]  就是又醫病 又講鬼
[00:16:41.440 --> 00:16:42.880]  他們就質疑
[00:16:42.880 --> 00:16:45.480]  耶穌爲什麼你不在我們自己的家鄉走神蹟
[00:16:45.480 --> 00:16:48.280]  你是不是隻有個"講"字
[00:16:48.280 --> 00:16:50.040]  但我們留意這一句
[00:16:50.040 --> 00:16:55.280]  23節這裏不是那些人真的用了這句俗語
[00:16:55.280 --> 00:16:59.160]  是耶穌覺得他們會這麼講
[00:16:59.160 --> 00:17:00.720]  整句都是這樣的
[00:17:00.720 --> 00:17:04.800]  耶穌說你們一定會用這句俗語跟我講
[00:17:04.800 --> 00:17:05.960]  爲什麼
[00:17:05.960 --> 00:17:08.680]  因爲耶穌他看透人的心
[00:17:08.680 --> 00:17:10.920]  他知道 即他們沒有出口講
[00:17:10.920 --> 00:17:13.040]  但他們心裏面已經有這句了
[00:17:13.040 --> 00:17:16.920]  就是你爲什麼在加伯羅行神蹟
[00:17:16.920 --> 00:17:17.920]  又不在這裏走
[00:17:17.920 --> 00:17:20.480]  你這麼厲害又不醫治我們自己
[00:17:20.480 --> 00:17:24.720]  就是耶穌是看透了他們心裏面在想什麼
[00:17:24.720 --> 00:17:29.320]  即使他沒有開口去講
[00:17:29.320 --> 00:17:33.160]  耶穌將他在加伯羅行的神蹟
[00:17:33.160 --> 00:17:36.120]  和現在在拿撒勒所遭遇的東西
[00:17:36.120 --> 00:17:38.800]  形成一個對比
[00:17:38.800 --> 00:17:41.680]  這兩個的承證其實就是象徵着
[00:17:41.680 --> 00:17:47.000]  外邦人和猶太人對福音的反應
[00:17:47.000 --> 00:17:48.240]  耶穌在拿撒勒
[00:17:48.240 --> 00:17:50.320]  那些人就質疑他 厭棄他
[00:17:50.320 --> 00:17:52.720]  但他在加伯羅其實就很受歡迎
[00:17:52.720 --> 00:17:54.800]  如果你看第五章的時候你就會看到
[00:17:54.800 --> 00:18:00.280]  很多病人來求耶穌去醫治
[00:18:00.280 --> 00:18:03.000]  耶穌接着講 他就說
[00:18:03.000 --> 00:18:07.840]  沒有先知在自己的家鄉被人接納
[00:18:07.840 --> 00:18:12.600]  這句話我們傳道人自己就經常講笑地講
[00:18:12.600 --> 00:18:18.840]  我們就說自己在教會里面講到不受歡迎
[00:18:18.840 --> 00:18:22.080]  或者覺得沒什麼特別
[00:18:22.080 --> 00:18:24.040]  定所謂隔離返鄉
[00:18:24.040 --> 00:18:26.840]  如果有外來港元來的時候
[00:18:26.840 --> 00:18:30.120]  就一定是講得好一點的
[00:18:30.120 --> 00:18:31.680]  我們就經常講笑地講
[00:18:31.680 --> 00:18:34.080]  當然這正常的 我覺得
[00:18:34.080 --> 00:18:37.640]  聽得多的時候都會覺得聽慣了
[00:18:37.640 --> 00:18:39.720]  沒什麼特別的地方
[00:18:39.720 --> 00:18:43.560]  有外來港元就一定有新鮮感
[00:18:43.560 --> 00:18:45.160]  明白的
[00:18:45.160 --> 00:18:46.920]  但是看回這裏
[00:18:46.920 --> 00:18:50.760]  是的 耶穌他也是遭遇這樣的情況
[00:18:50.760 --> 00:18:53.320]  因爲那些人
[00:18:53.320 --> 00:18:55.120]  其他的長老
[00:18:55.120 --> 00:18:56.400]  那些年紀比他大的
[00:18:56.400 --> 00:18:58.800]  全部都看着耶穌大的
[00:18:58.800 --> 00:19:00.160]  有什麼特別
[00:19:00.160 --> 00:19:03.000]  耶穌有什麼特別
[00:19:03.000 --> 00:19:04.960]  這個的家鄉
[00:19:04.960 --> 00:19:06.520]  其實那撒
[00:19:06.520 --> 00:19:09.280]  他的家鄉其實就是代表着
[00:19:09.280 --> 00:19:13.640]  整個猶太人的羣體的縮影
[00:19:13.640 --> 00:19:16.200]  因爲下面當他引用以利亞
[00:19:16.200 --> 00:19:17.680]  和以利沙的例子的時候
[00:19:17.680 --> 00:19:22.000]  就是講整個猶太人的羣體
[00:19:22.000 --> 00:19:24.760]  他們都是拒絕
[00:19:24.760 --> 00:19:27.520]  拒絕着上帝 拒絕着耶穌
[00:19:27.520 --> 00:19:29.320]  所以我們看到
[00:19:29.320 --> 00:19:34.680]  他們由衆人22節一路稱讚或者見證
[00:19:34.680 --> 00:19:38.600]  到驚訝 到質疑耶穌的身份
[00:19:38.600 --> 00:19:40.680]  其實都反映着一個更加大的圖畫
[00:19:40.680 --> 00:19:43.080]  就是原來在以色列人
[00:19:43.080 --> 00:19:45.800]  他們整個的歷史裏面
[00:19:45.800 --> 00:19:48.680]  他們和上帝交往的裏面
[00:19:48.680 --> 00:19:52.240]  他們多次看到上帝很多很奇妙的工作
[00:19:52.240 --> 00:19:56.280]  見證着上帝很大能的工作
[00:19:56.280 --> 00:19:59.640]  他們都會經常表示很驚訝 很驚奇
[00:19:59.640 --> 00:20:01.160]  但是他們的驚訝 驚奇
[00:20:01.160 --> 00:20:03.760]  卻不能使他們迴轉
[00:20:03.760 --> 00:20:06.640]  歸回上帝那裏
[00:20:06.640 --> 00:20:10.960]  我們很多人以前都好像拿撒拿人那樣
