
[00:00:00.000 --> 00:00:03.320]  首先我想給大家看幾張圖畫
[00:01:27.120 --> 00:01:30.120]  在你眼裡那些人是敵人
[00:01:30.120 --> 00:01:31.120]  同樣
[00:01:31.120 --> 00:01:33.120]  如果你眼裡見到很多人是敵人
[00:01:33.120 --> 00:01:37.120]  你都會直覺地覺得那些人覺得你是敵人
[00:01:37.120 --> 00:01:39.120]  這種狀態
[00:01:39.120 --> 00:01:41.120]  我們最適合形容在創世紀裡
[00:01:41.120 --> 00:01:44.120]  以素和雅各的關係
[00:01:44.120 --> 00:01:47.120]  以素和雅各有什麼關係呢
[00:01:47.120 --> 00:01:49.120]  以素和雅各是媽生兄弟
[00:01:49.120 --> 00:01:51.120]  以素是大哥
[00:01:51.120 --> 00:01:52.120]  雅各是弟弟
[00:01:52.120 --> 00:01:56.120]  雅各的性格是天生狡猾
[00:01:56.120 --> 00:01:57.120]  很多詭計
[00:01:57.120 --> 00:01:59.120]  他用一碗紅豆湯
[00:01:59.120 --> 00:02:02.120]  就換了他哥哥以素的長子名分
[00:02:02.120 --> 00:02:04.120]  然後假扮他哥哥以素
[00:02:04.120 --> 00:02:08.120]  騙了他爸爸以薩對長子的祝福
[00:02:08.120 --> 00:02:10.120]  以素知道一切詭計的時候
[00:02:10.120 --> 00:02:12.120]  心裡面很憤怒
[00:02:12.120 --> 00:02:13.120]  我不殺了你這個臭小子
[00:02:13.120 --> 00:02:15.120]  我不叫以素
[00:02:15.120 --> 00:02:18.120]  雅各從此就要流亡著草
[00:02:18.120 --> 00:02:20.120]  離開他家
[00:02:20.120 --> 00:02:22.120]  離開他家鄉家南地
[00:02:22.120 --> 00:02:26.120]  被迫投靠他舅父拉班
[00:02:26.120 --> 00:02:28.120]  二十年就這樣過去
[00:02:28.120 --> 00:02:30.120]  這二十年來
[00:02:30.120 --> 00:02:32.120]  雅各一直被他舅父拉班
[00:02:32.120 --> 00:02:34.120]  刻薄
[00:02:34.120 --> 00:02:35.120]  做很多事
[00:02:35.120 --> 00:02:37.120]  但是很微薄的薪金
[00:02:37.120 --> 00:02:39.120]  很差的待遇
[00:02:39.120 --> 00:02:41.120]  結果忍無可忍
[00:02:41.120 --> 00:02:42.120]  我劈炮不撈
[00:02:42.120 --> 00:02:43.120]  帶著他家人
[00:02:43.120 --> 00:02:45.120]  帶著畢生的積蓄
[00:02:45.120 --> 00:02:46.120]  這些財產
[00:02:46.120 --> 00:02:48.120]  回到他家
[00:02:48.120 --> 00:02:49.120]  回鄉下
[00:02:49.120 --> 00:02:51.120]  回到家南地
[00:02:51.120 --> 00:02:54.120]  雅各叫人通知以素
[00:02:54.120 --> 00:02:55.120]  說我回來了
[00:02:55.120 --> 00:02:58.120]  以素就帶了四百人來等他
[00:02:58.120 --> 00:03:01.120]  這兩兄弟又要再見面了
[00:03:01.120 --> 00:03:04.120]  以素和雅各的見面
[00:03:04.120 --> 00:03:06.120]  結果帶來什麼
[00:03:06.120 --> 00:03:08.120]  最後的結局
[00:03:08.120 --> 00:03:11.120]  雅各在見他哥哥以素之前
[00:03:11.120 --> 00:03:13.120]  說了一句話
[00:03:13.120 --> 00:03:14.120]  我們一起看看《創世紀》
[00:03:14.120 --> 00:03:15.120]  三十二章二十節
[00:03:15.120 --> 00:03:17.120]  等一會我們一起讀
[00:03:17.120 --> 00:03:18.120]  一二三
[00:03:18.120 --> 00:03:21.120]  我藉著在我前頭去的禮物
[00:03:21.120 --> 00:03:22.120]  解他的恨
[00:03:22.120 --> 00:03:24.120]  然後再見他的面
[00:03:24.120 --> 00:03:26.120]  或者他容納我
[00:03:26.120 --> 00:03:30.120]  等一會這句聖經是和合本的聖經
[00:03:30.120 --> 00:03:32.120]  但是如果我們看希伯來文的聖經
[00:03:32.120 --> 00:03:35.120]  將那些字直接意思翻譯
[00:03:35.120 --> 00:03:36.120]  不是好像這個意譯那樣
[00:03:36.120 --> 00:03:38.120]  直接將字的意思翻譯
[00:03:38.120 --> 00:03:39.120]  就變成這樣了
[00:03:39.120 --> 00:03:41.120]  希伯來版的聖經是這樣的
[00:03:41.120 --> 00:03:43.120]  我們一起再讀一次《創世紀》
[00:03:43.120 --> 00:03:44.120]  三十二章二十節
[00:03:44.120 --> 00:03:45.120]  我們一起讀
[00:03:45.120 --> 00:03:46.120]  一二三
[00:03:46.120 --> 00:03:49.120]  我藉著在我前頭去的禮物
[00:03:49.120 --> 00:03:51.120]  遮掩他的面
[00:03:51.120 --> 00:03:53.120]  然後再見他的面
[00:03:53.120 --> 00:03:56.120]  或者他抬起我的面
[00:03:56.120 --> 00:03:57.120]  現在這個時刻
[00:03:57.120 --> 00:03:59.120]  說「面」字是很敏感的
[00:03:59.120 --> 00:04:01.120]  大家都知道香港發生什麼事
[00:04:01.120 --> 00:04:02.120]  但是主持節目
[00:04:02.120 --> 00:04:05.120]  我今天是說到和這個議題完全無關的
[00:04:05.120 --> 00:04:07.120]  「面」究竟代表什麼呢
[00:04:07.120 --> 00:04:11.120]  「面」是代表以素和雅各的關係
[00:04:11.120 --> 00:04:12.120]  雅各說什麼
[00:04:12.120 --> 00:04:15.120]  我要藉著我面前這一大堆的禮物
[00:04:15.120 --> 00:04:17.120]  去遮掩著以素的面
[00:04:17.120 --> 00:04:19.120]  為什麼要遮掩著以素的面呢
[00:04:19.120 --> 00:04:23.120]  以素的面對於雅各來說代表什麼呢
[00:04:23.120 --> 00:04:24.120]  對於雅各來說
[00:04:24.120 --> 00:04:29.120]  以素的面是代表他得罪了人先
[00:04:29.120 --> 00:04:31.120]  這一塊的面
[00:04:31.120 --> 00:04:34.120]  這個人很有機會會殺我的全家
[00:04:34.120 --> 00:04:36.120]  殺光我們所有的人
[00:04:36.120 --> 00:04:37.120]  一個復仇者
[00:04:37.120 --> 00:04:39.120]  一個敵人
[00:04:39.120 --> 00:04:40.120]  同樣在雅各裡面
[00:04:40.120 --> 00:04:42.120]  他覺得以素怎樣看他
[00:04:42.120 --> 00:04:46.120]  這個是奸詐、兇險、充滿陰謀的人
[00:04:46.120 --> 00:04:48.120]  這個是我的敵人
[00:04:48.120 --> 00:04:49.120]  大家明白了
[00:04:49.120 --> 00:04:52.120]  他覺得大家是敵對
[00:04:52.120 --> 00:04:55.120]  大家都視大家是敵人
[00:04:55.120 --> 00:04:56.120]  這個敵人要怎樣對付呢
[00:04:56.120 --> 00:04:58.120]  是要賄賂的
[00:04:58.120 --> 00:05:00.120]  要給他一大堆禮物
[00:05:00.120 --> 00:05:01.120]  賄賂他
[00:05:01.120 --> 00:05:02.120]  換取什麼呢
[00:05:02.120 --> 00:05:06.120]  換取大家面對面的機會
[00:05:06.120 --> 00:05:07.120]  說得直一點
[00:05:07.120 --> 00:05:09.120]  即是生存空間
[00:05:10.120 --> 00:05:12.120]  你有沒有敵人呢
[00:05:12.120 --> 00:05:15.120]  你有沒有心裡面存在一些敵人呢
[00:05:15.120 --> 00:05:16.120]  可能他不知道
[00:05:16.120 --> 00:05:17.120]  可能你知道
[00:05:17.120 --> 00:05:18.120]  可能大家都知道
[00:05:18.120 --> 00:05:22.120]  這些敵人存在在我們的心裡面
[00:05:22.120 --> 00:05:24.120]  究竟會帶來什麼結果
[00:05:24.120 --> 00:05:25.120]  帶來什麼影響
[00:05:25.120 --> 00:05:26.120]  恐懼
[00:05:26.120 --> 00:05:28.120]  我們再看一次
[00:05:28.120 --> 00:05:29.120]  再看一節聖經
[00:05:29.120 --> 00:05:31.120]  《創世紀》三十二章六至七節
[00:05:31.120 --> 00:05:32.120]  我們一起讀
[00:05:32.120 --> 00:05:33.120]  一二三
[00:05:33.120 --> 00:05:36.120]  所打發的人回到雅各那裡
[00:05:36.120 --> 00:05:39.120]  說:我們到了你哥哥以素那裡
[00:05:39.120 --> 00:05:41.120]  他帶著四百人
[00:05:41.120 --> 00:05:43.120]  正迎著你來
[00:05:43.120 --> 00:05:45.120]  雅各就甚懼怕
[00:05:45.120 --> 00:05:47.120]  而且受煩
[00:05:47.120 --> 00:05:50.120]  原來神創造人的時候
[00:05:50.120 --> 00:05:52.120]  他本來的心意是怎樣呢
[00:05:52.120 --> 00:05:54.120]  當初創造的時候
[00:05:54.120 --> 00:05:57.120]  人和神的關係很和好
[00:05:57.120 --> 00:06:00.120]  人與人之間的關係也都很和好
[00:06:00.120 --> 00:06:02.120]  當人與人之間的關係
[00:06:02.120 --> 00:06:04.120]  和神之間的關係和好
[00:06:04.120 --> 00:06:07.120]  就有那種很大很大的平安
[00:06:07.120 --> 00:06:09.120]  但是自從人犯罪
[00:06:09.120 --> 00:06:11.120]  罪就破壞了一切的關係
[00:06:11.120 --> 00:06:12.120]  你看看這個世界
[00:06:12.120 --> 00:06:13.120]  人與世界的關係破裂
[00:06:13.120 --> 00:06:15.120]  人與人的關係破裂
[00:06:15.120 --> 00:06:17.120]  結果帶來的是什麼
[00:06:17.120 --> 00:06:18.120]  失去那種平安
[00:06:18.120 --> 00:06:20.120]  換而來的是什麼
[00:06:20.120 --> 00:06:21.120]  恐懼
[00:06:21.120 --> 00:06:24.120]  雅各這一刻就被恐懼折磨著
[00:06:24.120 --> 00:06:26.120]  被恐懼支配著
[00:06:26.120 --> 00:06:27.120]  以素又怎樣
[00:06:27.120 --> 00:06:29.120]  以素帶著四百人來
[00:06:29.120 --> 00:06:31.120]  很大的聲勢
[00:06:31.120 --> 00:06:33.120]  他來做什麼呢
[00:06:33.120 --> 00:06:35.120]  有些解經家說他來報仇
[00:06:35.120 --> 00:06:37.120]  但我覺得最大可能是什麼呢
[00:06:37.120 --> 00:06:39.120]  保護自己
[00:06:39.120 --> 00:06:41.120]  為什麼人要保護自己呢
[00:06:41.120 --> 00:06:42.120]  恐懼
[00:06:42.120 --> 00:06:45.120]  你二十年來
[00:06:45.120 --> 00:06:47.120]  相隔二十年
[00:06:47.120 --> 00:06:50.120]  你這個臭小子音訊全無
[00:06:50.120 --> 00:06:52.120]  你不知道我,我不認識你
[00:06:52.120 --> 00:06:54.120]  現在突然間回來
[00:06:54.120 --> 00:06:55.120]  你為什麼呢
[00:06:55.120 --> 00:06:57.120]  你的性格是陰險
[00:06:57.120 --> 00:06:58.120]  你的性格是狡猾
[00:06:58.120 --> 00:07:00.120]  沒有把握的事你不做
[00:07:00.120 --> 00:07:01.120]  這一刻回來
[00:07:01.120 --> 00:07:02.120]  你是不是謀我的
[00:07:02.120 --> 00:07:04.120]  你對我不利的
[00:07:04.120 --> 00:07:06.120]  恐懼
[00:07:06.120 --> 00:07:08.120]  針裏面的敵人
[00:07:08.120 --> 00:07:11.120]  可不可以不再是敵人呢
[00:07:11.120 --> 00:07:14.120]  關係可不可以復和呢
[00:07:14.120 --> 00:07:16.120]  美國總統林肯
[00:07:16.120 --> 00:07:17.120]  選舉的時候
[00:07:17.120 --> 00:07:18.120]  可能大家都知道
[00:07:18.120 --> 00:07:20.120]  選舉的工程裏面
[00:07:20.120 --> 00:07:22.120]  政敵不斷互相抹黑
[00:07:22.120 --> 00:07:24.120]  不斷互相攻擊
[00:07:24.120 --> 00:07:26.120]  找些料挖些料
[00:07:26.120 --> 00:07:27.120]  來攻擊你
[00:07:27.120 --> 00:07:28.120]  推倒你的
[00:07:28.120 --> 00:07:30.120]  林肯的敵人都是這樣
[00:07:30.120 --> 00:07:33.120]  他的政敵不斷用盡千方百計來攻擊他
[00:07:33.120 --> 00:07:34.120]  但很奇怪
[00:07:34.120 --> 00:07:36.120]  林肯一反過來
[00:07:36.120 --> 00:07:39.120]  雖然他的政敵不斷用千方百計來攻擊他
[00:07:39.120 --> 00:07:41.120]  但林肯一反過來
[00:07:41.120 --> 00:07:45.120]  他千方百計想和這些敵人做朋友
[00:07:45.120 --> 00:07:47.120]  有些人勸他不要那麼傻
[00:07:47.120 --> 00:07:49.120]  不要那麼天真
[00:07:49.120 --> 00:07:50.120]  別人不斷攻擊你
[00:07:50.120 --> 00:07:52.120]  你應該用盡一切方法
[00:07:52.120 --> 00:07:53.120]  去砌他
[00:07:53.120 --> 00:07:54.120]  去攻擊他
[00:07:54.120 --> 00:07:56.120]  消滅你的敵人
[00:07:56.120 --> 00:07:58.120]  林肯怎麼回答他呢
[00:07:58.120 --> 00:08:00.120]  他說我現在正在消滅我的敵人
[00:08:00.120 --> 00:08:04.120]  當我和一個敵人做朋友的時候
[00:08:04.120 --> 00:08:07.120]  這些敵人就不再存在
[00:08:07.120 --> 00:08:08.120]  有人說
[00:08:08.120 --> 00:08:10.120]  有智慧人的人生是怎樣呢
[00:08:10.120 --> 00:08:13.120]  是不斷建立友好
[00:08:13.120 --> 00:08:16.120]  並不是不斷樹敵去虛耗
[00:08:16.120 --> 00:08:19.120]  當你人生裏面很多敵人的時候
[00:08:19.120 --> 00:08:22.120]  你就不斷虛耗你一切的精力
[00:08:22.120 --> 00:08:23.120]  一切的心力
[00:08:23.120 --> 00:08:26.120]  他不知道為了什麼
[00:08:26.120 --> 00:08:30.120]  結果瓦割和耳掃的見面
[00:08:30.120 --> 00:08:31.120]  並不是決裂
[00:08:31.120 --> 00:08:32.120]  並不是衝突
[00:08:32.120 --> 00:08:35.120]  結果是彼此的和好
[00:08:35.120 --> 00:08:38.120]  他是怎樣去消滅他心裏面的敵人
[00:08:38.120 --> 00:08:40.120]  以致他們的關係復和呢
[00:08:40.120 --> 00:08:42.120]  以下我想和大家講這兩個關鍵
[00:08:42.120 --> 00:08:44.120]  第一個關鍵是什麼呢
[00:08:44.120 --> 00:08:47.120]  第一個關鍵是你必須要面對面
[00:08:47.120 --> 00:08:50.120]  必須要真誠地走出一步
[00:08:50.120 --> 00:08:53.120]  必須要面對面去重新認識對方
[00:08:53.120 --> 00:08:58.120]  剛才我說過創世紀三十二章二十節裏面
[00:08:58.120 --> 00:09:01.120]  一句《聖經》出現四個面字
[00:09:01.120 --> 00:09:02.120]  很多個面字
[00:09:02.120 --> 00:09:03.120]  其實不止的
[00:09:03.120 --> 00:09:05.120]  還有多兩段《聖經》出現一些面字
[00:09:05.120 --> 00:09:07.120]  我們看多這兩段《聖經》
[00:09:07.120 --> 00:09:09.120]  三十二章三十節
[00:09:09.120 --> 00:09:10.120]  我們一起讀
[00:09:10.120 --> 00:09:11.120]  一二三
[00:09:11.120 --> 00:09:13.120]  瓦割便給那地方
[00:09:13.120 --> 00:09:15.120]  起名叫彼勞伊勒
[00:09:15.120 --> 00:09:18.120]  意思是說我面對面見了神
[00:09:18.120 --> 00:09:21.120]  我的性命仍得保存
[00:09:21.120 --> 00:09:23.120]  另外一節是三十三章十節
[00:09:23.120 --> 00:09:24.120]  我們一起讀
[00:09:24.120 --> 00:09:25.120]  一二三
[00:09:25.120 --> 00:09:28.120]  瓦割說不然我約在你眼前蒙恩
[00:09:28.120 --> 00:09:32.120]  就求你從我手裏收下這禮物
[00:09:32.120 --> 00:09:34.120]  因為我見了你的面
[00:09:34.120 --> 00:09:36.120]  如同見了神的面
[00:09:36.120 --> 00:09:39.120]  並且容納了我
[00:09:39.120 --> 00:09:41.120]  在創世紀裏面
[00:09:41.120 --> 00:09:45.120]  創世紀的作者用了三十二章和三十三章
[00:09:45.120 --> 00:09:46.120]  兩章的《聖經》
[00:09:46.120 --> 00:09:51.120]  去描寫以素和瓦割的和好
[00:09:51.120 --> 00:09:53.120]  但整個和好的過程裏面
[00:09:53.120 --> 00:09:55.120]  如果你留意這三節《聖經》
[00:09:55.120 --> 00:09:59.120]  三十二章二十節三十節三十三章十節
[00:09:59.120 --> 00:10:02.120]  其實是在骨幹的支架裏面
[00:10:02.120 --> 00:10:06.120]  不斷地面字穿插在整個和好的過程裏面
[00:10:06.120 --> 00:10:08.120]  究竟創世紀的作者
[00:10:08.120 --> 00:10:10.120]  想和你和我講些甚麼
[00:10:10.120 --> 00:10:12.120]  他要講
[00:10:12.120 --> 00:10:14.120]  人與人之間的和好
[00:10:14.120 --> 00:10:15.120]  是必須要面對面的
[00:10:15.120 --> 00:10:17.120]  是不能逃避的
[00:10:17.120 --> 00:10:18.120]  你必須要面對對方
[00:10:18.120 --> 00:10:21.120]  你必須要真誠地走出第一步
[00:10:21.120 --> 00:10:24.120]  你必須要在一個面對面裏面
[00:10:24.120 --> 00:10:28.120]  讓大家去彼此重新認識大家
[00:10:28.120 --> 00:10:31.120]  用一個新的眼光去看大家
[00:10:31.120 --> 00:10:36.120]  當人見到大家生命裏面的善良
[00:10:36.120 --> 00:10:38.120]  敵人就會消失
[00:10:38.120 --> 00:10:43.120]  瓦割有甚麼比以素可以重新認識它呢
[00:10:43.120 --> 00:10:44.120]  我們繼續看
[00:10:44.120 --> 00:10:46.120]  創世紀三十三章一至三節
[00:10:46.120 --> 00:10:47.120]  我們一起讀
[00:11:14.120 --> 00:11:16.120]  一年七次苦復在地
[00:11:16.120 --> 00:11:19.120]  才就近他哥哥
[00:11:19.120 --> 00:11:23.120]  瓦割有甚麼可以讓以素去重新認識它呢
[00:11:23.120 --> 00:11:25.120]  以前的瓦割是怎樣的
[00:11:25.120 --> 00:11:26.120]  古惑仔
[00:11:26.120 --> 00:11:28.120]  有甚麼危險
[00:11:28.120 --> 00:11:29.120]  你先走
[00:11:29.120 --> 00:11:31.120]  你全部先走
[00:11:31.120 --> 00:11:34.120]  他在崇神摔跤之前也是這樣
[00:11:34.120 --> 00:11:35.120]  你們全部先過去
[00:11:35.120 --> 00:11:36.120]  過去
[00:11:36.120 --> 00:11:37.120]  我自己在這邊
[00:11:37.120 --> 00:11:39.120]  他在說甚麼
[00:11:39.120 --> 00:11:41.120]  萬一有甚麼冬瓜豆腐
[00:11:41.120 --> 00:11:43.120]  萬一有甚麼危險
[00:11:43.120 --> 00:11:44.120]  我第一個先走
[00:11:44.120 --> 00:11:45.120]  因為我在後面
[00:11:45.120 --> 00:11:47.120]  現在你看他反過來
[00:11:47.120 --> 00:11:49.120]  將人放在後面
[00:11:49.120 --> 00:11:51.120]  面對可能的危險
[00:11:51.120 --> 00:11:52.120]  他不知道以素想怎樣
[00:11:52.120 --> 00:11:54.120]  他第一個先走
[00:11:54.120 --> 00:11:57.120]  一百八十度的生命改變
[00:11:57.120 --> 00:12:00.120]  讓以素重新認識這個人
[00:12:00.120 --> 00:12:01.120]  第二點
[00:12:01.120 --> 00:12:04.120]  一年七次苦復在地
[00:12:04.120 --> 00:12:06.120]  是一個極謙卑的表現
[00:12:06.120 --> 00:12:07.120]  在中東的地方
[00:12:07.120 --> 00:12:08.120]  在古代中東的地方
[00:12:08.120 --> 00:12:10.120]  是一個極謙卑的表現
[00:12:10.120 --> 00:12:13.120]  你留意以素的一生是為了甚麼
[00:12:13.120 --> 00:12:15.120]  他用盡一切的詭計
[00:12:15.120 --> 00:12:16.120]  用盡一切的陰謀
[00:12:16.120 --> 00:12:17.120]  是要拿甚麼
[00:12:17.120 --> 00:12:19.120]  長子的名分
[00:12:19.120 --> 00:12:20.120]  在猶太人社會中
[00:12:20.120 --> 00:12:22.120]  長子的名分是備受尊敬的
[00:12:22.120 --> 00:12:24.120]  可以被人跪下去
[00:12:24.120 --> 00:12:26.120]  去俯伏去拜他
[00:12:26.120 --> 00:12:27.120]  現在不是
[00:12:27.120 --> 00:12:29.120]  現在瓦割其實
[00:12:29.120 --> 00:12:31.120]  開頭他做一切的方法
[00:12:31.120 --> 00:12:33.120]  是要人跪下去拜他
[00:12:33.120 --> 00:12:35.120]  現在剛剛反過來
[00:12:35.120 --> 00:12:39.120]  他要跪下去拜以素
[00:12:39.120 --> 00:12:42.120]  真誠的走出第一步
[00:12:42.120 --> 00:12:44.120]  表示生命的改變
[00:12:44.120 --> 00:12:47.120]  讓以素重新去認識他
[00:12:47.120 --> 00:12:49.120]  以素有甚麼
[00:12:49.120 --> 00:12:51.120]  可以讓瓦割去重新認識他
[00:12:51.120 --> 00:12:52.120]  我們繼續看
[00:12:52.120 --> 00:12:54.120]  莊世紀三十三章四至五節
[00:12:54.120 --> 00:12:55.120]  我們一起讀
[00:12:55.120 --> 00:12:56.120]  一二三
[00:12:56.120 --> 00:12:58.120]  以素跑來迎接他
[00:12:58.120 --> 00:12:59.120]  將他抱住
[00:12:59.120 --> 00:13:01.120]  又勾著他的頸項
[00:13:01.120 --> 00:13:03.120]  與他親嘴
[00:13:03.120 --> 00:13:05.120]  兩個人就哭了
[00:13:05.120 --> 00:13:08.120]  以素舉目看見婦人孩子
[00:13:08.120 --> 00:13:09.120]  就說
[00:13:09.120 --> 00:13:12.120]  這些和你同行的是誰呢
[00:13:12.120 --> 00:13:15.120]  瓦割一心想著
[00:13:15.120 --> 00:13:17.120]  這個以素
[00:13:17.120 --> 00:13:19.120]  是一個很大很大的問號
[00:13:19.120 --> 00:13:21.120]  究竟他會不會害我
[00:13:21.120 --> 00:13:22.120]  究竟我會不會報仇
[00:13:22.120 --> 00:13:24.120]  但是反過來
[00:13:24.120 --> 00:13:26.120]  和他開頭的估計
[00:13:26.120 --> 00:13:28.120]  完全180度改變
[00:13:28.120 --> 00:13:30.120]  以素不單止沒有報仇
[00:13:30.120 --> 00:13:32.120]  並且用古代中東
[00:13:32.120 --> 00:13:34.120]  最親切的方式去歡迎他
[00:13:34.120 --> 00:13:35.120]  抱住他
[00:13:35.120 --> 00:13:36.120]  勾著他的頸
[00:13:36.120 --> 00:13:37.120]  連連親嘴
[00:13:37.120 --> 00:13:40.120]  是非常親切的歡迎方式
[00:13:40.120 --> 00:13:42.120]  一點仇恨都沒有
[00:13:42.120 --> 00:13:45.120]  真實的走出第一步
[00:13:45.120 --> 00:13:46.120]  第二件事
[00:13:46.120 --> 00:13:48.120]  以前的以素是怎樣
[00:13:48.120 --> 00:13:50.120]  物質緊要
[00:13:50.120 --> 00:13:51.120]  我肚餓了
[00:13:51.120 --> 00:13:52.120]  紅豆湯拿來
[00:13:52.120 --> 00:13:53.120]  最實際
[00:13:53.120 --> 00:13:54.120]  飽肚
[00:13:54.120 --> 00:13:55.120]  那些什麼長子名分
[00:13:55.120 --> 00:13:56.120]  看不到摸不到的
[00:13:56.120 --> 00:13:57.120]  不給
[00:13:57.120 --> 00:13:58.120]  不要了
[00:13:58.120 --> 00:13:59.120]  給了你
[00:13:59.120 --> 00:14:00.120]  官家說
[00:14:00.120 --> 00:14:02.120]  如果以素沒有改變的話
[00:14:02.120 --> 00:14:05.120]  瓦割一大堆
[00:14:05.120 --> 00:14:07.120]  一大堆禮物給他
[00:14:07.120 --> 00:14:09.120]  他應該第一個反應是什麼
[00:14:09.120 --> 00:14:10.120]  嘩
[00:14:10.120 --> 00:14:11.120]  眼都凸了出來
[00:14:11.120 --> 00:14:12.120]  嘩
[00:14:12.120 --> 00:14:13.120]  這些東西多值錢
[00:14:13.120 --> 00:14:14.120]  這些東西
[00:14:14.120 --> 00:14:15.120]  是不是我的
[00:14:15.120 --> 00:14:16.120]  是不是你給我的
[00:14:16.120 --> 00:14:17.120]  不是啊
[00:14:17.120 --> 00:14:18.120]  你留意
[00:14:18.120 --> 00:14:19.120]  他第一個問題
[00:14:19.120 --> 00:14:20.120]  不是問那些東西值不值錢
[00:14:20.120 --> 00:14:21.120]  是不是給我的
[00:14:21.120 --> 00:14:22.120]  他問什麼
[00:14:22.120 --> 00:14:24.120]  你同行的人是誰
[00:14:24.120 --> 00:14:27.120]  他人生的次序不同
[00:14:27.120 --> 00:14:29.120]  人緊要過物質
[00:14:29.120 --> 00:14:32.120]  是一個180度的生命改變
[00:14:32.120 --> 00:14:34.120]  我們心裡面的敵人
[00:14:34.120 --> 00:14:37.120]  可能是一些我們的想像
[00:14:37.120 --> 00:14:39.120]  可能是一些投射
[00:14:39.120 --> 00:14:42.120]  等於當我們放下我們的面具
[00:14:42.120 --> 00:14:43.120]  放下我們的盔甲
[00:14:43.120 --> 00:14:48.120]  面對面重新用新的眼光去認識對方
[00:14:48.120 --> 00:14:50.120]  真誠的走出第一步
[00:14:50.120 --> 00:14:54.120]  神會讓我們看見人心裡面的善良
[00:14:54.120 --> 00:14:57.120]  敵人從此就消失了
[00:14:57.120 --> 00:14:59.120]  等於以下那幾個見證
[00:14:59.120 --> 00:15:01.120]  我要事先聲明
[00:15:01.120 --> 00:15:07.120]  這些見證並沒有明示及暗示任何政治立場
[00:15:07.120 --> 00:15:09.120]  大家不要誤會
[00:15:09.120 --> 00:15:11.120]  我也邀請各位姐妹留意
[00:15:11.120 --> 00:15:15.120]  待會見證裡面的人的互動
[00:15:15.120 --> 00:15:17.120]  究竟聖靈藉助這些人的互動
[00:15:17.120 --> 00:15:19.120]  跟我們說些什麼
[00:15:19.120 --> 00:15:21.120]  大家這麼多個月來
[00:15:21.120 --> 00:15:22.120]  在媒體上
[00:15:22.120 --> 00:15:23.120]  在電視
[00:15:23.120 --> 00:15:25.120]  在不同的社交媒體
[00:15:25.120 --> 00:15:28.120]  都見到很多警民衝突
[00:15:28.120 --> 00:15:29.120]  大家看到這些場面
[00:15:29.120 --> 00:15:30.120]  他們彼此的傷害
[00:15:30.120 --> 00:15:31.120]  大家都很難過
[00:15:31.120 --> 00:15:32.120]  很傷心
[00:15:32.120 --> 00:15:33.120]  很多人睡不著
[00:15:33.120 --> 00:15:35.120]  心情很沉重
[00:15:35.120 --> 00:15:37.120]  但唯一在10月8日
