
[00:00:00.000 --> 00:00:02.920]  福神前輩,讓我們先在聆聽主導
[00:05:10.920 --> 00:05:14.240]  而有各式各樣的輔導和支援
[00:05:14.240 --> 00:05:18.400]  使我們能夠在靈性上比其他的好
[00:05:18.400 --> 00:05:21.160]  而這些超級巨型教會
[00:05:21.160 --> 00:05:26.440]  往往也有非常出名的傳導人或明星講員
[00:05:26.440 --> 00:05:28.080]  而這些明星講員
[00:05:28.080 --> 00:05:32.480]  亦都可以提供最一流的世界級講導
[00:05:32.480 --> 00:05:37.320]  而這種講導能夠使我們招攬更多的信徒
[00:05:37.320 --> 00:05:39.240]  在世界各地的離島
[00:05:39.320 --> 00:05:44.160]  進入教會當中,我在這間教會的網絡會好很多
[00:05:44.160 --> 00:05:47.880]  於是我在這個世界就有更大的影響力
[00:05:47.880 --> 00:05:52.120]  我就能夠傳主的道路更有效
[00:05:52.120 --> 00:05:54.400]  熟不熟悉這種說法
[00:05:54.400 --> 00:05:58.920]  我曾經認識一位同學
[00:05:58.920 --> 00:06:01.120]  很好的一位女同學
[00:06:01.120 --> 00:06:04.480]  這位女同學,我在大學時跟她同班
[00:06:04.480 --> 00:06:08.560]  因為我跟她同修環境規劃的課程
[00:06:09.120 --> 00:06:11.520]  幾課的課程,我都跟她一起上課
[00:06:11.520 --> 00:06:14.400]  有時在上課中段的時間
[00:06:14.400 --> 00:06:17.600]  大家都知道我們是基督徒
[00:06:17.600 --> 00:06:19.200]  我們就聊聊天
[00:06:19.200 --> 00:06:21.520]  我問她,她說「你是甚麼背景」
[00:06:21.520 --> 00:06:23.560]  她說「我是聖公會的」
[00:06:23.560 --> 00:06:25.040]  我問她「你也是聖公會的?」
[00:06:25.040 --> 00:06:27.240]  她說「有機會來我的教會」
[00:06:27.240 --> 00:06:30.040]  「我們教會是朕信會,來參觀一下」
[00:06:30.040 --> 00:06:31.680]  她說「我們不去朕信會的」
[00:06:31.680 --> 00:06:35.200]  「朕信會不適合我們」
[00:06:35.200 --> 00:06:36.880]  我就覺得很奇怪
[00:06:36.880 --> 00:06:39.080]  為甚麼朕信會不適合他們
[00:06:39.160 --> 00:06:44.160]  她說「因為我父母是聖公會的」
[00:06:44.160 --> 00:06:48.360]  「我父母,即是我的父輩也是聖公會」
[00:06:48.360 --> 00:06:50.720]  「我的兄弟姊妹也是聖公會」
[00:06:50.720 --> 00:06:52.680]  「她的家人也是聖公會」
[00:06:52.680 --> 00:06:56.120]  「她的家人甚至是聖公會的牧者」
[00:06:56.120 --> 00:06:59.200]  「所以我們一生都是跟聖公會走在一起」
[00:06:59.200 --> 00:07:01.840]  我問她「為甚麼要去聖公會」
[00:07:01.840 --> 00:07:05.440]  她說「因為我父母都是教書的」
[00:07:05.440 --> 00:07:08.000]  「都在聖公會學校教書」
[00:07:08.080 --> 00:07:12.800]  「而且聖公會的學校也是很著名的學校」
[00:07:12.800 --> 00:07:16.200]  「所以她一生是在聖公會的…」
[00:07:16.200 --> 00:07:17.080]  「說得俗一點」
[00:07:17.080 --> 00:07:20.200]  「喝聖公會的奶水長大的」
[00:07:20.200 --> 00:07:24.000]  「我怎能夠離開聖公會呢」
[00:07:24.000 --> 00:07:27.240]  我不是在批評聖公會
[00:07:27.240 --> 00:07:30.560]  我是想大家留意一點
[00:07:30.560 --> 00:07:36.560]  如果一個屬靈的生命的成長
[00:07:37.560 --> 00:07:41.400]  是用這一套的思維
[00:07:41.400 --> 00:07:45.640]  在這個世界而去運作的話
[00:07:45.640 --> 00:07:49.760]  我就要回來問一個問題
[00:07:49.760 --> 00:07:55.000]  這是否耶穌基督在聖經裡教導的
[00:07:55.000 --> 00:07:56.680]  屬靈生命的成長
[00:07:56.680 --> 00:08:02.080]  應有的環境和應有的運作
[00:08:02.080 --> 00:08:05.960]  甚至說得更加原始一點
[00:08:06.640 --> 00:08:09.960]  這種思想是否耶穌基督教導的
[00:08:09.960 --> 00:08:13.160]  作為一個基督徒
[00:08:13.160 --> 00:08:15.640]  大家今天在這個世界裡
[00:08:15.640 --> 00:08:20.760]  其實都是走一條回到上帝的回歸路
[00:08:20.760 --> 00:08:22.000]  我再重申一次
[00:08:22.000 --> 00:08:26.480]  這個觀念是很需要大家清楚知道的
[00:08:26.480 --> 00:08:27.840]  每一個信徒
[00:08:27.840 --> 00:08:35.040]  我們都是走一條回到上帝回歸的道路
[00:08:36.280 --> 00:08:37.840]  你怎樣走呢
[00:08:37.840 --> 00:08:41.000]  是一個很關鍵的事情
[00:08:41.000 --> 00:08:45.760]  如果我們所走的這條路
[00:08:45.760 --> 00:08:49.680]  是按照我剛才所說的那一套思想
[00:08:49.680 --> 00:08:54.200]  又假若這套思想不是在聖經裡找到的
[00:08:54.200 --> 00:08:59.560]  那我想問你走的是否真的回歸上帝的路
[00:08:59.560 --> 00:09:03.280]  另外一個問題
[00:09:04.520 --> 00:09:06.320]  "The flip side of the coin"
[00:09:06.320 --> 00:09:10.320]  耶穌又怎樣教我們走這條路呢
[00:09:10.320 --> 00:09:17.720]  今天正正就是我想和大家思想的這段經文
[00:09:17.720 --> 00:09:21.880]  這段經文被教會說了很多年
[00:09:21.880 --> 00:09:25.960]  很多牧者、很多傳道人很喜歡說的一段經文
[00:09:25.960 --> 00:09:29.200]  而這段經文我給了它一個題目
[00:09:29.200 --> 00:09:33.240]  叫做「今心領略主的心思」
[00:09:34.400 --> 00:09:35.200]  你會覺得很奇怪
[00:09:35.200 --> 00:09:36.840]  這段經文為甚麼會給一個這樣的題目
[00:09:36.840 --> 00:09:39.760]  我逐一跟大家解釋
[00:09:39.760 --> 00:09:42.520]  不過當你逐步去理解的時候
[00:09:42.520 --> 00:09:43.960]  你就會明白到
[00:09:43.960 --> 00:09:50.240]  原來這段經文和我們這麼多年所聽到的東西
[00:09:50.240 --> 00:09:52.280]  原來有多大的差別
[00:09:52.280 --> 00:09:57.000]  而這些差別可能對你整個熟練的生命成長
[00:09:57.000 --> 00:10:00.040]  有一個很不一樣的發展
[00:10:00.040 --> 00:10:02.480]  我希望和大家一起去看看
[00:10:02.560 --> 00:10:04.760]  這段經文說些甚麼
[00:10:04.760 --> 00:10:06.120]  這段經文不算很長
[00:10:06.120 --> 00:10:09.280]  我希望和大家一起去看
[00:10:09.280 --> 00:10:13.240]  《馬太福音》第十三章,二十四節,三十節
[00:10:13.240 --> 00:10:16.520]  讓我們一起去讀讀這段聖經
[00:10:16.520 --> 00:10:18.200]  很想我們熟悉一下這段經文
[00:10:18.200 --> 00:10:21.160]  再去進一步了解當中的教訓
[00:10:21.160 --> 00:10:23.840]  今天我們教會的題目是
[00:10:23.840 --> 00:10:26.400]  「與神的意欲合作」
[00:10:26.480 --> 00:10:32.840]  馬太福音第十三章,二十四節,三十節
[00:10:32.840 --> 00:10:34.760]  讓我們一起去讀一次,好嗎
[00:10:34.760 --> 00:10:39.720]  我們先了解一下這段聖經的內容
[00:10:39.720 --> 00:10:42.440]  好,我們一起讀
[00:10:42.440 --> 00:10:46.880]  「耶穌又設過比喻對他們說」
[00:10:46.880 --> 00:10:51.040]  「天過好象,人殺好種在田裡」
[00:10:51.040 --> 00:10:53.680]  「及至人睡覺的時候」
[00:10:53.760 --> 00:10:59.600]  「有仇敵來,將敗子殺在麥子裡走了」
[00:10:59.600 --> 00:11:05.080]  「到長苗吐水的時候,敗子也顯出來」
[00:11:05.080 --> 00:11:08.400]  「田主的僕人來告訴他說」
[00:11:08.400 --> 00:11:12.760]  「主啊,你不是殺好種在田裡嗎」
[00:11:12.760 --> 00:11:15.560]  「從那裡來的敗子呢」
[00:11:15.560 --> 00:11:18.920]  「主人說,這是仇敵造的」
[00:11:18.920 --> 00:11:23.640]  「僕人說,你要我們去告出來嗎」
[00:11:23.720 --> 00:11:25.760]  「主人說,不必」
[00:11:25.760 --> 00:11:30.040]  「恐怕好玉子,連麥子也拔出來」
[00:11:30.040 --> 00:11:34.320]  「容這兩樣一起長,等著收割」
[00:11:34.320 --> 00:11:38.840]  「當收割的時候,我要對收割的人說」
[00:11:38.840 --> 00:11:41.720]  「先將敗子肉出來」
[00:11:41.720 --> 00:11:44.080]  「捆成捆,留著燒」
[00:11:44.080 --> 00:11:48.040]  「唯有麥子,要收到蒼女」
[00:11:48.040 --> 00:11:52.360]  這段聖經,中文聖經有些字眼比較陌生
[00:11:52.440 --> 00:11:55.800]  大家比較難讀,例如「敗子」這個「敗子」
[00:11:55.800 --> 00:11:58.560]  這個字可以讀「敝」的,明白嗎
[00:11:58.560 --> 00:12:01.720]  可以讀「敗子」,可以讀「敝子」
[00:12:01.720 --> 00:12:03.360]  釋除尊便
[00:12:03.360 --> 00:12:07.640]  另外,那裡說到僕人跟他說
[00:12:07.640 --> 00:12:13.640]  「你要我們去烤出來」
[00:12:13.640 --> 00:12:15.720]  「還是肉出來」,有兩個字眼
[00:12:15.720 --> 00:12:18.160]  因為我上網查過
[00:12:18.160 --> 00:12:21.160]  但這兩個字眼隨你喜歡怎麼讀
[00:12:21.240 --> 00:12:23.400]  不過無論怎麼讀都好
[00:12:23.400 --> 00:12:26.520]  你要知道這些是甚麼意思就行了
[00:12:26.520 --> 00:12:31.840]  「敝子」是說「野草」,野的種子,明白嗎
[00:12:31.840 --> 00:12:35.280]  我們家裡經常有的,前遠後遠
[00:12:35.280 --> 00:12:38.800]  另外一種就是「烤」或「肉」這個字
[00:12:38.800 --> 00:12:42.040]  就是「連根抽出」的意思
[00:12:42.040 --> 00:12:46.640]  先做一些這些介紹吧
[00:12:46.640 --> 00:12:50.320]  我剛才開始已經說過
[00:12:50.400 --> 00:12:54.720]  這段經文說得很熟悉、很爛
[00:12:54.720 --> 00:12:56.000]  為甚麼
[00:12:56.000 --> 00:12:59.960]  因為跟前文的比喻
[00:12:59.960 --> 00:13:02.080]  叫做「殺好眾」的比喻
[00:13:02.080 --> 00:13:06.560]  我把它稱之為一個關聯比喻
[00:13:06.560 --> 00:13:11.480]  Siblings parables
[00:13:11.480 --> 00:13:19.000]  從第13章第一節去讀到第23節
[00:13:19.080 --> 00:13:28.200]  整個叫做「殺好種的主人」的比喻
[00:13:28.200 --> 00:13:31.400]  我給了他另一個標題
[00:13:31.400 --> 00:13:39.160]  叫做「殺好種的人對殺敝子的人的比喻」
[00:13:39.160 --> 00:13:41.240]  這個很複雜,牧師
[00:13:41.240 --> 00:13:45.080]  不複雜的,其實都是說那個人
[00:13:45.160 --> 00:13:49.280]  我們都是說同一個人,那個人叫田主
[00:13:49.280 --> 00:13:51.720]  擁有這塊地的人
[00:13:51.720 --> 00:13:56.400]  擁有這塊地的人是一個「殺好種的人」
[00:13:56.400 --> 00:13:58.760]  所以第一個比喻就說他
[00:13:58.760 --> 00:14:03.960]  接下來,從這裡第24節開始
[00:14:03.960 --> 00:14:08.880]  就會開始介紹給我們知道另一個情況
[00:14:08.880 --> 00:14:13.040]  就是這個同樣「殺好種的主人」田主
[00:14:13.120 --> 00:14:17.920]  他知道有一個「殺壞種子的人」
[00:14:17.920 --> 00:14:20.960]  做了一些事,在他自己的土地上
[00:14:20.960 --> 00:14:24.840]  然後他對這件事的處理方法
[00:14:24.840 --> 00:14:29.440]  說來說去都是同一個人,田主
[00:14:29.440 --> 00:14:32.800]  所以當我們去讀這段聖經的時候
[00:14:32.800 --> 00:14:37.960]  其實絕對不應該漏掉的就是
[00:14:37.960 --> 00:14:42.440]  這兩個的比喻,因為稱之為Siblings parables
[00:14:42.520 --> 00:14:48.280]  所以他們是互相在緊扣,互相的去回應
[00:14:48.280 --> 00:14:50.840]  而在這兩段的聖經裡面
[00:14:50.840 --> 00:14:55.000]  也有一個截然的、清楚的結構
[00:14:55.000 --> 00:14:59.600]  如果大家仔細去看一下的時候
[00:14:59.600 --> 00:15:01.960]  打開本聖經
[00:15:01.960 --> 00:15:04.360]  《馬太福音》第13章的時候
[00:15:04.360 --> 00:15:08.840]  我們會發現從《馬太福音》第13章的第1節
[00:15:08.920 --> 00:15:18.280]  到第23節,從第24節到第43節
[00:15:18.280 --> 00:15:22.000]  有一個很類似的結構
[00:15:22.000 --> 00:15:27.040]  他們分別都會說出一個比喻的內容
[00:15:27.040 --> 00:15:32.920]  然後最後就會解釋這個比喻是什麼意思
[00:15:32.920 --> 00:15:35.920]  然後在中間就會夾雜了一些
[00:15:36.000 --> 00:15:40.560]  解釋運作這個比喻的目的
[00:15:40.560 --> 00:15:44.240]  或者這個比喻的使用的原意
[00:15:44.240 --> 00:15:48.480]  我們再看一看,好不好?
[00:15:48.480 --> 00:15:51.480]  看看第13章的第1節到第9節
[00:15:51.480 --> 00:15:55.480]  是說了殺好種的人的比喻
[00:15:55.480 --> 00:16:00.400]  殺了好種在他自己的田地四個不同的地方
[00:16:00.400 --> 00:16:03.920]  然後從第10節到第17節
[00:16:04.000 --> 00:16:09.680]  就解釋用比喻的原因或者目的
[00:16:09.680 --> 00:16:12.640]  然後到第18節到第23節
[00:16:12.640 --> 00:16:17.120]  就解釋殺好種的比喻的意義
[00:16:17.120 --> 00:16:20.240]  這個夾心的結構又出現了
[00:16:20.240 --> 00:16:24.120]  從第24節開始到第30節
[00:16:24.120 --> 00:16:29.120]  就說了好種的主人
[00:16:29.200 --> 00:16:34.400]  知道有殺壞好種的人做了一些事
[00:16:34.400 --> 00:16:38.560]  在他的地上之後他的判斷的比喻
[00:16:38.560 --> 00:16:42.960]  然後到最後你看看第36節到第43節
[00:16:42.960 --> 00:16:50.320]  又解釋這個幣子被殺在好土的上面之後
[00:16:50.320 --> 00:16:55.280]  這個主人的最終的決定是怎麼樣
[00:16:55.280 --> 00:16:58.480]  然後中間也都同樣夾雜了
[00:16:58.560 --> 00:17:00.680]  用比喻的目的
[00:17:00.680 --> 00:17:07.640]  不過在這裡中間在解釋的過程當中
[00:17:07.640 --> 00:17:10.520]  多了兩個小比喻
[00:17:10.520 --> 00:17:15.480]  叫做戒菜種的比喻和烤的比喻
[00:17:15.480 --> 00:17:17.880]  下個主人我們會說的
[00:17:17.880 --> 00:17:21.480]  我遲些再跟大家仔細分析
[00:17:21.480 --> 00:17:26.720]  不過這段聖經從第24節一直到第43節
[00:17:26.800 --> 00:17:28.520]  我會分四堂跟大家說
[00:17:28.520 --> 00:17:32.760]  所以大家應該不會太過困難去理解
[00:17:32.760 --> 00:17:34.760]  在這個結構裡面
[00:17:34.760 --> 00:17:38.360]  就告訴了我們一個很重要的事實
[00:17:38.360 --> 00:17:43.680]  這兩套的比喻同樣以夾心結構
[00:17:43.680 --> 00:17:47.840]  我們Kaiastric Structure寫成的時候
[00:17:47.840 --> 00:17:50.120]  原來它是彼此重疊
[00:17:50.120 --> 00:17:54.760]  而且在重疊的過程當中是彼此互相緊扣
[00:17:54.840 --> 00:17:58.840]  而這兩個緊扣都圍繞著同一個主題
[00:17:58.840 --> 00:18:06.040]  如果大家聽了三堂的殺好種的人的比喻之後
[00:18:06.040 --> 00:18:08.560]  你應該不會再陌生
[00:18:08.560 --> 00:18:11.400]  也都不應該再講錯
[00:18:11.400 --> 00:18:15.080]  這個殺好種的人的比喻的主題
[00:18:15.080 --> 00:18:20.280]  是講人和神之間的交通
[00:18:20.280 --> 00:18:22.960]  所以我們用了三堂的時間
[00:18:23.040 --> 00:18:25.680]  用了一個今天常用的比喻
[00:18:25.680 --> 00:18:30.400]  叫做VPN Virtual Private Network
[00:18:30.400 --> 00:18:32.360]  虛擬私人網絡
[00:18:32.360 --> 00:18:36.240]  指導在一個互聯網的世界
[00:18:36.240 --> 00:18:39.040]  甚麼思想都有的情況之下
[00:18:39.040 --> 00:18:40.480]  怎樣我們作為信徒
[00:18:40.480 --> 00:18:46.800]  仍然可以準確地知道上帝唯一要我們知道的信息
[00:18:46.800 --> 00:18:48.800]  VPN就是這個意思
[00:18:48.800 --> 00:18:50.000]  你經過互聯網
[00:18:50.000 --> 00:18:52.080]  其他人沒那麼容易
[00:18:52.160 --> 00:18:54.240]  其實是有辦法的
[00:18:54.240 --> 00:18:59.440]  去知道你們中間要做甚麼的信息
[00:18:59.440 --> 00:19:01.840]  今天來到這段位置的比喻
[00:19:01.840 --> 00:19:05.440]  我分為兩部份和大家一起去看
[00:19:05.440 --> 00:19:08.320]  第一部份
[00:19:08.320 --> 00:19:12.240]  從第24節至第28節的上半部
[00:19:12.240 --> 00:19:13.680]  告訴我們知道
[00:19:13.680 --> 00:19:15.240]  原來主
[00:19:15.240 --> 00:19:19.320]  我們的上帝計劃了一條
[00:19:19.400 --> 00:19:24.440]  不平坦的屬靈道路給我們走
[00:19:24.440 --> 00:19:30.400]  The law plans a troublesome spiritual journey for us
[00:19:30.400 --> 00:19:33.880]  你不要聽錯
[00:19:33.880 --> 00:19:36.400]  我這個說法
[00:19:36.400 --> 00:19:40.880]  和你在大部份教會聽到的應該不同
[00:19:40.880 --> 00:19:43.240]  絕大部份教會告訴你
[00:19:43.240 --> 00:19:44.440]  信主吧
[00:19:44.440 --> 00:19:48.160]  信了主你道路亨通
[00:19:48.240 --> 00:19:53.040]  信了主後你的人生會很豐盛
[00:19:53.040 --> 00:19:57.200]  而且豐盛過後再更豐盛
[00:19:57.200 --> 00:20:01.760]  但原來上主設計的給我們走的路
[00:20:01.760 --> 00:20:06.320]  是一條不平坦的屬靈道路
[00:20:06.320 --> 00:20:10.120]  我們一起看看這段聖經說甚麼
[00:20:10.120 --> 00:20:13.840]  從第24節至第28節的上半部
[00:20:13.920 --> 00:20:21.000]  耶穌在這裏又設一個比喻對他門說
[00:20:21.000 --> 00:20:26.240]  這個他門是哪些人呢
[00:20:26.240 --> 00:20:27.680]  門徒
[00:20:27.680 --> 00:20:32.720]  根據上文夏利華比斯道
[00:20:32.720 --> 00:20:36.120]  耶穌再次在一個群眾裏面跟他們講話
[00:20:36.120 --> 00:20:40.880]  所以這個他門是指到群眾
[00:20:40.960 --> 00:20:47.040]  耶穌說天國好像人殺好種在田裏
[00:20:47.040 --> 00:20:54.800]  回應先前那個殺好種的田主他的行動
[00:20:54.800 --> 00:20:56.840]  為甚麼要這樣說呢
[00:20:56.840 --> 00:20:59.360]  留在你的腦海裏
[00:20:59.360 --> 00:21:01.120]  不過最重要的是讓你知道
[00:21:01.120 --> 00:21:03.600]  殺好種的人
[00:21:03.600 --> 00:21:06.400]  原來是象徵著他在天國裏面
[00:21:06.400 --> 00:21:10.040]  在他的田裏面做了一些功夫
[00:21:10.120 --> 00:21:11.760]  及之人睡覺的時候
[00:21:11.760 --> 00:21:13.160]  即是每個人都在睡覺
[00:21:13.160 --> 00:21:14.960]  在圓明聖經說
[00:21:14.960 --> 00:21:16.720]  Everyone
[00:21:16.720 --> 00:21:20.880]  Everyone 所有人睡覺的時候
[00:21:20.880 --> 00:21:24.200]  有仇敵來了
[00:21:24.200 --> 00:21:27.240]  有仇敵或者仇敵
[00:21:27.240 --> 00:21:30.080]  中文動詞就是仇
[00:21:30.080 --> 00:21:32.320]  名詞就是仇
[00:21:32.320 --> 00:21:33.920]  仇敵
[00:21:33.920 --> 00:21:35.640]  有仇敵就來了
[00:21:35.720 --> 00:21:41.280]  將敗子殺在墨子裏就走了
[00:21:41.280 --> 00:21:44.800]  在這次聖經裏面記載了這個仇敵
[00:21:44.800 --> 00:21:49.520]  原來趁你們不是在做事的時候
[00:21:49.520 --> 00:21:51.640]  你不留意的時候
[00:21:51.640 --> 00:21:55.560]  在睡覺的時候
[00:21:55.560 --> 00:21:59.320]  他就來做事了
[00:21:59.320 --> 00:22:00.600]  然後怎樣呢
[00:22:00.680 --> 00:22:06.160]  到長苗吐水的時候給時間
[00:22:06.160 --> 00:22:08.720]  敗子也顯出來
[00:22:08.720 --> 00:22:10.680]  敗子就是野草
[00:22:10.680 --> 00:22:12.720]  又會同樣生出來
[00:22:12.720 --> 00:22:18.040]  然後田主的僕人就來跟田主說
[00:22:18.040 --> 00:22:22.960]  「主啊,你不是殺好種在田裏嗎」
[00:22:22.960 --> 00:22:25.760]  「從那裏來的敗子呢」
[00:22:25.840 --> 00:22:31.520]  「主人說,這是仇敵做敵」
[00:22:31.520 --> 00:22:34.160]  有趣的一段經文
[00:22:34.160 --> 00:22:37.600]  第一樣東西
[00:22:37.600 --> 00:22:40.320]  我們會看到
[00:22:40.320 --> 00:22:42.560]  殺好種的人
[00:22:42.560 --> 00:22:44.480]  他是一個好的動機
[00:22:44.480 --> 00:22:45.560]  我之前已經說了
[00:22:45.560 --> 00:22:48.040]  剛剛在殺好種的比喻裏面
[00:22:48.040 --> 00:22:52.160]  這是一個滿有慈心的田主
[00:22:52.240 --> 00:22:56.960]  他殺種不是因為你將會怎樣對待他
[00:22:56.960 --> 00:22:58.040]  有甚麼回應
[00:22:58.040 --> 00:23:03.240]  他才決定殺不殺種在地上
[00:23:03.240 --> 00:23:07.400]  甚麼土地他都會殺
[00:23:07.400 --> 00:23:10.200]  路邊的石頭上也會殺
[00:23:10.200 --> 00:23:12.640]  荊棘裏面的也會殺
[00:23:12.640 --> 00:23:14.600]  淺土的也會殺
[00:23:14.600 --> 00:23:18.960]  好土的更加會殺
[00:23:19.040 --> 00:23:23.880]  他將種每個人都殺,每個人都有份
[00:23:23.880 --> 00:23:27.800]  等於你能夠聽到神的說話
[00:23:27.800 --> 00:23:33.520]  不是因為你特別有甚麼好處、優點
[00:23:33.520 --> 00:23:37.800]  不是因為你比甚麼人特別讀書多
[00:23:37.800 --> 00:23:40.200]  不是因為你特別有錢
[00:23:40.200 --> 00:23:45.360]  然後道才會給你聽
[00:23:45.360 --> 00:23:46.960]  這個潛台詞
[00:23:47.040 --> 00:23:49.000]  其實耶穌說了給我們知道
