
[00:00:00.000 --> 00:00:03.200]  好,各位理智妹,早晨
[00:03:08.000 --> 00:03:10.000]  有沒有人試過五年內轉十份工?
[00:03:10.000 --> 00:03:12.000]  這裏可能有,你們小心點
[00:03:12.000 --> 00:03:20.000]  那些是Z世代,因爲上一代很流行一份工做一世
[00:03:20.000 --> 00:03:26.000]  但在今天這個Z世代,你都聽王傳道說過Z世代,就是千禧那些人
[00:03:26.000 --> 00:03:31.000]  你們是幹青年,同一時間兼三份工,只是兼職
[00:03:31.000 --> 00:03:33.000]  喜歡做就做,不喜歡做就不做
[00:03:33.000 --> 00:03:36.000]  會有生活平衡
[00:03:36.000 --> 00:03:42.000]  無論你是在退休,或者在找工廠,或者在工作
[00:03:42.000 --> 00:03:47.000]  今天這個題目叫做平凡崗位,非凡使命
[00:03:47.000 --> 00:03:51.000]  都希望能夠接觸到在你的生活圈子裏面
[00:03:51.000 --> 00:03:55.000]  如何去發揮上帝給我們的非凡使命
[00:03:55.000 --> 00:04:00.000]  今天我們透過一對夫婦,叫做阿居拉和伯基拉
[00:04:00.000 --> 00:04:05.000]  他們在他們的職場裏面,在他們的家庭裏面
[00:04:05.000 --> 00:04:09.000]  在他們人生的轉變當中,如何活出門徒的見證
[00:04:09.000 --> 00:04:11.000]  在這裏我想補充一件事
[00:04:11.000 --> 00:04:14.000]  你看到這個海報,既有橫又有直
[00:04:14.000 --> 00:04:17.000]  我用一個打直的來做講
[00:04:17.000 --> 00:04:24.000]  我是請一位姐妹幫我設計的,按照櫃題的意思
[00:04:24.000 --> 00:04:27.000]  大家看到什麼呢?
[00:04:27.000 --> 00:04:32.000]  十字架,看到海,很多風高浪急
[00:04:32.000 --> 00:04:34.000]  很多人在划船
[00:04:34.000 --> 00:04:40.000]  我說最好有一個醫生,一個護士,一個律師,一個工程師
[00:04:40.000 --> 00:04:44.000]  姐妹說不是那麼容易,你想怎麼畫都可以
[00:04:44.000 --> 00:04:48.000]  那些姐妹是英國的姐妹,不是這裏的
[00:04:48.000 --> 00:04:54.000]  你們認識的,我們是戶友,她在Selfie,做網頁設計
[00:04:54.000 --> 00:04:57.000]  很感謝她幫我們設計這個海報
[00:04:57.000 --> 00:05:00.000]  最後,今天的訊息前,我們先有一個討告
[00:05:00.000 --> 00:05:02.000]  事比有天賦,我仰望你
[00:05:02.000 --> 00:05:06.000]  求你打開你的耳朵,去聆聽你的話語
[00:05:06.000 --> 00:05:10.000]  打開你的心,讓你的話語能夠觸動
[00:05:10.000 --> 00:05:16.000]  觸動你的心之後,我們要成爲一個聽到而行到的人
[00:05:16.000 --> 00:05:19.000]  聖靈也使用我,成爲你流通的管子
[00:05:19.000 --> 00:05:22.000]  以致我按着正義分解真理的道
[00:05:22.000 --> 00:05:26.000]  讓我們能夠將你的話語,不單止藏在心裏
[00:05:26.000 --> 00:05:29.000]  更加走出來,活出來
[00:05:29.000 --> 00:05:34.000]  成爲主你喜悅的門徒,能夠迎向挑戰
[00:05:34.000 --> 00:05:37.000]  我們討告交託,奉耶穌基督明求,下門
[00:05:37.000 --> 00:05:41.000]  多謝今天天頤都紀念他,又要做領會,又要做領事
[00:05:41.000 --> 00:05:46.000]  帶領我們讀出剛纔的四路行轉十八章經文
[00:05:46.000 --> 00:05:50.000]  不重讀了,裏面提醒你要留意的一對夫婦
[00:05:50.000 --> 00:05:54.000]  就是阿居拉和他的妻子伯基拉
[00:05:54.000 --> 00:05:58.000]  考考大家,那地方在哪裏?
[00:05:58.000 --> 00:06:01.000]  就是哥倫多
[00:06:01.000 --> 00:06:05.000]  第二,他們做什麼職業?職象棚
[00:06:05.000 --> 00:06:10.000]  而保羅,他未做宣教士之前,他也是做職象棚的工作
[00:06:10.000 --> 00:06:15.000]  所以他去到哥倫多,就見到同行同業
[00:06:15.000 --> 00:06:20.000]  很容易投契,就和他們一起去做職象棚的工作
[00:06:20.000 --> 00:06:26.000]  你說保羅你不務正業,你不是要宣教,爲什麼突然去做職象棚?
[00:06:26.000 --> 00:06:31.000]  首先,職象棚是什麼?職象棚不是一份高尚的職業
[00:06:31.000 --> 00:06:38.000]  都是基層的工作,將羊毛和皮革職成一個棚
[00:06:38.000 --> 00:06:41.000]  很棒啊,去露營爽啊
[00:06:41.000 --> 00:06:44.000]  就不是給你那麼娛樂性的
[00:06:44.000 --> 00:06:49.000]  你知道當時古代不是每次有五星級酒店,去住旅館
[00:06:49.000 --> 00:06:53.000]  沒有旅館就住荒山野嶺,住什麼?就住職象棚
[00:06:53.000 --> 00:06:58.000]  所以職象棚的人就是商人,到處做生意
[00:06:58.000 --> 00:07:01.000]  或者軍人就會買的
[00:07:01.000 --> 00:07:05.000]  或者你要去探餐,要去遠的地方
[00:07:05.000 --> 00:07:10.000]  所以他們日夜做職象棚之後,就會去街市賣
[00:07:10.000 --> 00:07:17.000]  所以他們可以透過職象棚,接觸到很多不同的人際網絡
[00:07:17.000 --> 00:07:21.000]  成爲一個福音的平臺,這個在哥倫多前書都有寫的
[00:07:21.000 --> 00:07:26.000]  而保羅爲什麼不務正業,又做職象棚呢?
[00:07:26.000 --> 00:07:34.000]  他不是單單爲了生活,而是希望賺錢,減輕教會
[00:07:34.000 --> 00:07:38.000]  很多教會都在支持保羅宣教的經濟負擔
[00:07:38.000 --> 00:07:41.000]  他更加能夠成爲一個自由的傳道
[00:07:41.000 --> 00:07:50.000]  不需要因爲討好會衆,而要去講其他的道,專心傳福音
[00:07:50.000 --> 00:07:59.000]  這就是保羅爲什麼職象棚,又要做宣教的兩邊並行的原則
[00:07:59.000 --> 00:08:03.000]  在我講哥倫多前書的時候都曾經講過
[00:08:03.000 --> 00:08:08.000]  所以他日頭很努力地工作,晚上或是在安息日的時候
[00:08:08.000 --> 00:08:12.000]  就去會堂講道、辯論和傳福音
[00:08:12.000 --> 00:08:16.000]  所以在上帝的眼中,職業是無分貴賤的
[00:08:16.000 --> 00:08:18.000]  不是說傳道目者特別高貴
[00:08:18.000 --> 00:08:23.000]  其實每一個行業都是上帝可以使用
[00:08:23.000 --> 00:08:29.000]  只要帶着一份忠心,就能夠見證主,所以職業無分高低
[00:08:29.000 --> 00:08:33.000]  而我們回到伯基拉雅居拉這對夫婦
[00:08:33.000 --> 00:08:35.000]  保羅怎麼形容他們呢?
[00:08:35.000 --> 00:08:40.000]  當他們開始職象棚
[00:08:40.000 --> 00:08:45.000]  保羅形容他們成爲了他的同工,成爲了他的親密戰友
[00:08:45.000 --> 00:08:50.000]  後來保羅離開哥倫多,去爾弗所越過愛琴海
[00:08:50.000 --> 00:08:56.000]  說這對夫婦竟然跟着保羅一起去爾弗所宣教
[00:08:56.000 --> 00:09:01.000]  到了爾弗所繼續打工,繼續做事
[00:09:01.000 --> 00:09:04.000]  我們讀出羅馬宣宣六章3-4
[00:09:04.000 --> 00:09:08.000]  請向伯基拉和雅居拉問我
[00:09:08.000 --> 00:09:12.000]  他們在基督耶穌裏作我的同工
[00:09:12.000 --> 00:09:16.000]  也爲我的性命把自己的生死致之道外
[00:09:16.000 --> 00:09:19.000]  不但我要感謝他們
[00:09:19.000 --> 00:09:23.000]  就是外邦的衆教會也感謝他們
[00:09:23.000 --> 00:09:26.000]  這裏是羅馬書
[00:09:26.000 --> 00:09:29.000]  保羅正在問候羅馬教會
[00:09:29.000 --> 00:09:33.000]  伯基拉和雅居拉在哪裏?
[00:09:33.000 --> 00:09:37.000]  在羅馬開放他們的家庭做教會
[00:09:37.000 --> 00:09:43.000]  其實原本這對夫婦都是住在羅馬
[00:09:43.000 --> 00:09:48.000]  但因爲我們讀羅馬十八章說了
[00:09:48.000 --> 00:09:56.000]  當時的羅馬皇帝在第二節中間
[00:09:56.000 --> 00:10:00.000]  因爲黑老弟,黑老弟就是羅馬凱撒皇帝
[00:10:00.000 --> 00:10:02.000]  當時皇帝主後四十九年
[00:10:02.000 --> 00:10:06.000]  所以我們所有的聖經都有歷史並行記載
[00:10:06.000 --> 00:10:08.000]  命令當時猶太人離開羅馬
[00:10:08.000 --> 00:10:10.000]  即是趕走猶太人離開羅馬
[00:10:10.000 --> 00:10:14.000]  所以這對夫婦悲於無奈離開了他們住的羅馬
[00:10:14.000 --> 00:10:18.000]  去了哥倫多遇到保羅
[00:10:18.000 --> 00:10:20.000]  後來成爲親密戰友
[00:10:20.000 --> 00:10:21.000]  親密到什麼地步呢?
[00:10:21.000 --> 00:10:25.000]  保羅形容他們是基督耶穌裏我的同工
[00:10:25.000 --> 00:10:29.000]  爲了我的性命將生死置之於道外
[00:10:29.000 --> 00:10:31.000]  所以你看到他們是幾個親密
[00:10:31.000 --> 00:10:34.000]  和一幫很親密的同工戰友
[00:10:34.000 --> 00:10:37.000]  回到我們今天
[00:10:37.000 --> 00:10:40.000]  這裏有些是打工仔
[00:10:40.000 --> 00:10:42.000]  有些是家庭主婦
[00:10:42.000 --> 00:10:44.000]  有些是退休人士
[00:10:44.000 --> 00:10:45.000]  有沒有學生呢?
[00:10:45.000 --> 00:10:47.000]  好像有學生呢?
[00:10:47.000 --> 00:10:49.000]  我的女兒呢?
[00:10:49.000 --> 00:10:51.000]  馬上瞄準
[00:10:51.000 --> 00:10:53.000]  我想說
[00:10:53.000 --> 00:10:55.000]  神都會用你
[00:10:55.000 --> 00:10:57.000]  不一定要做CEO
[00:10:57.000 --> 00:10:59.000]  做董事長
[00:10:59.000 --> 00:11:01.000]  總經理
[00:11:01.000 --> 00:11:03.000]  你才能參與上帝的計劃
[00:11:03.000 --> 00:11:07.000]  其實你不要覺得我只是一個小薯仔
[00:11:07.000 --> 00:11:09.000]  但是在上帝的角度裏
[00:11:09.000 --> 00:11:11.000]  每一個崗位都可以榮耀他
[00:11:11.000 --> 00:11:13.000]  甚至可能越平凡的崗位
[00:11:13.000 --> 00:11:16.000]  越能夠見證上帝
[00:11:16.000 --> 00:11:17.000]  有一天
[00:11:17.000 --> 00:11:19.000]  有一位做清潔女工的
[00:11:19.000 --> 00:11:20.000]  在我們當中
[00:11:20.000 --> 00:11:22.000]  也有一些人做清潔女工的
[00:11:22.000 --> 00:11:23.000]  她說
[00:11:23.000 --> 00:11:24.000]  牧師
[00:11:24.000 --> 00:11:25.000]  我做清潔工而已
[00:11:25.000 --> 00:11:27.000]  什麼都不懂
[00:11:27.000 --> 00:11:29.000]  天天掃地就是倒垃圾
[00:11:29.000 --> 00:11:32.000]  我有什麼可以透過工作榮耀神呢?
[00:11:32.000 --> 00:11:34.000]  我說很簡單
[00:11:34.000 --> 00:11:36.000]  你只要每天戴着微笑
[00:11:36.000 --> 00:11:39.000]  你看到你所接觸的人
[00:11:39.000 --> 00:11:41.000]  他打個招呼
[00:11:41.000 --> 00:11:44.000]  已經是在爲主作嚴作光
[00:11:44.000 --> 00:11:45.000]  在每個崗位裏
[00:11:45.000 --> 00:11:47.000]  你就在你的崗位裏
[00:11:47.000 --> 00:11:49.000]  去祝福你身邊的人
[00:11:49.000 --> 00:11:50.000]  在你的崗位
[00:11:50.000 --> 00:11:54.000]  譬如你可能在大埔某某村做清潔工的
[00:11:54.000 --> 00:11:55.000]  我祝福不了那邊
[00:11:55.000 --> 00:11:58.000]  就要靠你在大埔某某村祝福那些人
[00:11:58.000 --> 00:12:00.000]  你在將軍澳
[00:12:00.000 --> 00:12:04.000]  你就在將軍澳祝福你工作接觸到的人
[00:12:04.000 --> 00:12:06.000]  所以不要小看自己
[00:12:06.000 --> 00:12:08.000]  每一個職業
[00:12:08.000 --> 00:12:09.000]  都可以榮耀神
[00:12:09.000 --> 00:12:10.000]  我寫到這裏
[00:12:10.000 --> 00:12:13.000]  有沒有職業是不可以榮耀神的呢?
[00:12:13.000 --> 00:12:14.000]  大家有沒有想到?
[00:12:14.000 --> 00:12:16.000]  我想那時候天餘在這裏
[00:12:16.000 --> 00:12:17.000]  我就說
[00:12:17.000 --> 00:12:18.000]  擦就行了
[00:12:18.000 --> 00:12:19.000]  擦就不行了
[00:12:19.000 --> 00:12:21.000]  擦怎麼可以榮耀神?
[00:12:21.000 --> 00:12:22.000]  《十誡》裏面說什麼?
[00:12:22.000 --> 00:12:23.000]  不可以偷渡
[00:12:23.000 --> 00:12:24.000]  不可以殺人
[00:12:24.000 --> 00:12:25.000]  所以殺手小偷
[00:12:25.000 --> 00:12:27.000]  這些工作是不可以榮耀神的
[00:12:27.000 --> 00:12:28.000]  但這些算不算工作呢?
[00:12:28.000 --> 00:12:29.000]  當然不算
[00:12:29.000 --> 00:12:30.000]  犯法的
[00:12:30.000 --> 00:12:31.000]  OK
[00:12:31.000 --> 00:12:34.000]  所以每一個工種職業無分貴賤
[00:12:34.000 --> 00:12:37.000]  都能夠見證住榮耀神
[00:12:37.000 --> 00:12:39.000]  經常有人問我
[00:12:39.000 --> 00:12:41.000]  牧師爲什麼你要轉工要離開
[00:12:41.000 --> 00:12:43.000]  其實我靜靜地告訴大家
[00:12:43.000 --> 00:12:46.000]  我很早就想過要轉工離職
[00:12:46.000 --> 00:12:48.000]  特別是什麼日子呢?
[00:12:48.000 --> 00:12:50.000]  就是在疫情的時候
[00:12:50.000 --> 00:12:53.000]  在教會最艱難的時候
[00:12:53.000 --> 00:12:56.000]  在政治氣氛最緊張的時候
[00:12:56.000 --> 00:12:59.000]  甚至乎有一種氣氛
[00:12:59.000 --> 00:13:00.000]  好像說到
[00:13:00.000 --> 00:13:03.000]  將來可能會有一些情況
[00:13:03.000 --> 00:13:05.000]  連教會都不能開了
[00:13:05.000 --> 00:13:06.000]  要關閉了
[00:13:06.000 --> 00:13:07.000]  也是的
[00:13:07.000 --> 00:13:08.000]  疫情之下
[00:13:08.000 --> 00:13:10.000]  只有四個同工在禮堂
[00:13:10.000 --> 00:13:13.000]  其他人只能在網上崇拜
[00:13:13.000 --> 00:13:14.000]  我那時候都在想
[00:13:14.000 --> 00:13:16.000]  我需不需要轉工呢?
[00:13:16.000 --> 00:13:19.000]  或者我需不需要像保羅那樣
[00:13:19.000 --> 00:13:22.000]  半邊在外面賺錢
[00:13:22.000 --> 00:13:25.000]  半邊在教會里面謀會
[00:13:25.000 --> 00:13:26.000]  要養家
[00:13:26.000 --> 00:13:28.000]  我不是說養自己的家
[00:13:28.000 --> 00:13:29.000]  我是說養教會的家
[00:13:29.000 --> 00:13:31.000]  教會就沒有人奉獻
[00:13:31.000 --> 00:13:33.000]  我自己也要賺錢
[00:13:33.000 --> 00:13:35.000]  又可以出去工作
[00:13:35.000 --> 00:13:36.000]  校法保羅
[00:13:36.000 --> 00:13:37.000]  一邊工作
[00:13:37.000 --> 00:13:40.000]  一邊半職牧養
[00:13:40.000 --> 00:13:41.000]  接着我就想
[00:13:41.000 --> 00:13:42.000]  糟了
[00:13:42.000 --> 00:13:44.000]  我可以做些什麼呢?
[00:13:44.000 --> 00:13:46.000]  大家知道我做些什麼嗎?
[00:13:46.000 --> 00:13:48.000]  我做工程
[00:13:48.000 --> 00:13:51.000]  我回去工程界也做
[00:13:51.000 --> 00:13:52.000]  星期六晚
[00:13:52.000 --> 00:13:54.000]  有個晚堂的姐妹說
[00:13:54.000 --> 00:13:57.000]  我已經不懂用autocad了
[00:13:57.000 --> 00:13:59.000]  現在不流行autocad了
[00:13:59.000 --> 00:14:01.000]  我回去都失敗了
[00:14:01.000 --> 00:14:03.000]  工程界都沒辦法了
[00:14:03.000 --> 00:14:07.000]  我除了港道、祈禱、教聖經之外
[00:14:07.000 --> 00:14:09.000]  我做了什麼擅長呢?
[00:14:09.000 --> 00:14:11.000]  大家知道我做了什麼擅長嗎?
[00:14:11.000 --> 00:14:14.000]  我18歲信主
[00:14:14.000 --> 00:14:17.000]  同一時間拿了車牌
[00:14:17.000 --> 00:14:20.000]  所以我有三十多年的駕駛經驗
[00:14:20.000 --> 00:14:22.000]  而且我不是那些星期六天
[00:14:22.000 --> 00:14:23.000]  只開車的人
[00:14:23.000 --> 00:14:25.000]  我是天天都開車的
[00:14:25.000 --> 00:14:29.000]  所以應該很多人都坐過我的車
[00:14:29.000 --> 00:14:30.000]  有些人說
[00:14:30.000 --> 00:14:33.000]  我不知是什麼意思
[00:14:33.000 --> 00:14:35.000]  總之安全的
[00:14:35.000 --> 00:14:38.000]  家裏人都笑得躺下了
[00:14:38.000 --> 00:14:40.000]  接着我就想
[00:14:40.000 --> 00:14:42.000]  不如我做的士司機
[00:14:42.000 --> 00:14:44.000]  或者做Uber司機
[00:14:44.000 --> 00:14:46.000]  我都問過誰呢?
[00:14:46.000 --> 00:14:47.000]  怎麼做Uber司機?
[00:14:47.000 --> 00:14:49.000]  說要申請很多東西
[00:14:49.000 --> 00:14:50.000]  我就想
[00:14:50.000 --> 00:14:52.000]  應該出這張圖了
[00:14:52.000 --> 00:14:54.000]  如果我做Uber司機
[00:14:54.000 --> 00:14:56.000]  如果遇到一些長者
[00:14:56.000 --> 00:14:58.000]  或者坐輪椅的乘客
[00:14:58.000 --> 00:14:59.000]  我一定會下車扶他
[00:14:59.000 --> 00:15:02.000]  幫他搬輪椅上車尾箱
[00:15:02.000 --> 00:15:03.000]  上車的時候
[00:15:03.000 --> 00:15:06.000]  我就不會直接講耶穌
[00:15:06.000 --> 00:15:09.000]  不過一定會播出一些詩歌
[00:15:09.000 --> 00:15:11.000]  在後面有些單章
[00:15:11.000 --> 00:15:14.000]  有些福音小冊子給他們看
[00:15:14.000 --> 00:15:16.000]  甚至我會聊聊
[00:15:16.000 --> 00:15:18.000]  不過不會講耶穌
[00:15:18.000 --> 00:15:21.000]  我會講一些生命的小故事
[00:15:21.000 --> 00:15:24.000]  讓他們可以聽得舒服
[00:15:24.000 --> 00:15:27.000]  我不知道會不會找我祈禱
[00:15:27.000 --> 00:15:30.000]  坐下車的時候不可以閉上眼
[00:15:30.000 --> 00:15:33.000]  這個就是在平凡當中
[00:15:33.000 --> 00:15:36.000]  活出上帝同工的形式
[00:15:36.000 --> 00:15:38.000]  當然這些都是停留在幻想裏面
[00:15:38.000 --> 00:15:41.000]  我不知道將來會不會有機會
[00:15:41.000 --> 00:15:42.000]  所以我想說
[00:15:42.000 --> 00:15:46.000]  其實你都可以在你的平凡崗位裏面
[00:15:46.000 --> 00:15:48.000]  活出不平凡的使命
[00:15:48.000 --> 00:15:51.000]  與神同工
[00:15:51.000 --> 00:15:54.000]  或者你覺得自己的工沒什麼特別
[00:15:54.000 --> 00:15:57.000]  但上帝是看重你忠心的態度
[00:15:57.000 --> 00:16:02.000]  和願意被上帝使用的心
[00:16:02.000 --> 00:16:04.000]  繼續
[00:16:04.000 --> 00:16:06.000]  我們看到在剛纔讀的
[00:16:06.000 --> 00:16:08.000]  《四路人傳》十八章的二十四
[00:16:08.000 --> 00:16:10.000]  二十六章裏面
[00:16:10.000 --> 00:16:12.000]  除了有保羅
[00:16:12.000 --> 00:16:14.000]  有伯居拉阿居拉之外
[00:16:14.000 --> 00:16:16.000]  出現了第三個人物
[00:16:16.000 --> 00:16:18.000]  另一個人物叫阿波羅
[00:16:18.000 --> 00:16:19.000]  阿波羅如果聽過
[00:16:19.000 --> 00:16:26.000]  也是一個很懂得傳道、講道的便士
[00:16:26.000 --> 00:16:28.000]  講辯論很厲害的
[00:16:28.000 --> 00:16:33.000]  經文說他精於講道
[00:16:33.000 --> 00:16:34.000]  就過訓練
[00:16:34.000 --> 00:16:39.000]  但只懂得約翰的朕禮
[00:16:39.000 --> 00:16:42.000]  就好像差點東西
[00:16:42.000 --> 00:16:44.000]  所以伯居拉阿居拉
[00:16:44.000 --> 00:16:46.000]  沒有公開糾正他的錯誤
[00:16:46.000 --> 00:16:51.000]  就約他去他家喫飯、查經
[00:16:51.000 --> 00:16:55.000]  將神的道更精確地跟他講解
[00:16:55.000 --> 00:17:00.000]  後來阿波羅更被神大大使用
[00:17:00.000 --> 00:17:04.000]  去到爾弗所教會或亞細亞教會里面
[00:17:04.000 --> 00:17:06.000]  祝福更多的人
[00:17:06.000 --> 00:17:07.000]  所以我們看到
[00:17:07.000 --> 00:17:11.000]  這對夫婦不僅積仗盤與上帝同工
[00:17:11.000 --> 00:17:16.000]  更開放他們的家去接待信徒
[00:17:16.000 --> 00:17:19.000]  成爲一個屬靈的核心
[00:17:19.000 --> 00:17:22.000]  讓他們的家不僅是一個私人的空間
[00:17:22.000 --> 00:17:24.000]  更是一個宣教基地
[00:17:24.000 --> 00:17:26.000]  門徒訓練的場所
[00:17:26.000 --> 00:17:28.000]  你們經常聽到我說
[00:17:28.000 --> 00:17:30.000]  這裏我忘記了
[00:17:30.000 --> 00:17:32.000]  你們有去過嗎?
[00:17:32.000 --> 00:17:34.000]  這個是猩猩家還是猴子家?
[00:17:34.000 --> 00:17:35.000]  我都忘記了
[00:17:35.000 --> 00:17:36.000]  我很感恩
[00:17:36.000 --> 00:17:39.000]  我們的弟兄姐妹去英國都開放他們的家
[00:17:39.000 --> 00:17:42.000]  去查經,照顧弟兄姐妹,成爲家族團契
[00:17:42.000 --> 00:17:44.000]  當然我知道猩猩不僅在英國
[00:17:44.000 --> 00:17:47.000]  在香港已經在做了
[00:17:47.000 --> 00:17:49.000]  去到這裏經常聽到我說
[00:17:49.000 --> 00:17:51.000]  阿居拉,伯基拉,伯基拉,阿居拉
[00:17:51.000 --> 00:17:55.000]  大家分不分得出誰是老公,誰是老婆?
[00:17:55.000 --> 00:17:59.000]  阿居拉是男士,是老公
[00:17:59.000 --> 00:18:01.000]  都是猶太裔
[00:18:01.000 --> 00:18:02.000]  都是做積仗盤
[00:18:02.000 --> 00:18:04.000]  阿居拉是Prasilla
[00:18:04.000 --> 00:18:06.000]  都是猶太裔
[00:18:06.000 --> 00:18:08.000]  不過如果留意聖經的話
[00:18:08.000 --> 00:18:13.000]  這對夫婦在聖經中出現了六次
[00:18:13.000 --> 00:18:19.000]  有四次都是太太的名字先行
[00:18:19.000 --> 00:18:22.000]  兩次是老公,即阿居拉先行
[00:18:22.000 --> 00:18:24.000]  你會覺得有點奇怪
[00:18:24.000 --> 00:18:26.000]  因爲在猶太人的文化中
[00:18:26.000 --> 00:18:27.000]  通常都是先行
[00:18:27.000 --> 00:18:28.000]  現在中國人也是
[00:18:28.000 --> 00:18:30.000]  丈夫的名字先行
[00:18:30.000 --> 00:18:32.000]  其實反過來,有些人分析
[00:18:32.000 --> 00:18:36.000]  可能就是老婆,即伯基拉
[00:18:36.000 --> 00:18:38.000]  在屬令的領導上
[00:18:38.000 --> 00:18:41.000]  可能比老公更加明顯
[00:18:41.000 --> 00:18:45.000]  所以就有這樣的出現
[00:18:45.000 --> 00:18:47.000]  但這不是我想講的重點
[00:18:47.000 --> 00:18:50.000]  純粹是你當聖經冷知識
[00:18:50.000 --> 00:18:55.000]  我想講的是回到自己
[00:18:55.000 --> 00:18:58.000]  其實我很感謝May姐
[00:18:58.000 --> 00:19:00.000]  前天幫我做
[00:19:00.000 --> 00:19:01.000]  其實不是幫我
[00:19:01.000 --> 00:19:03.000]  她做了一個漂亮的花
[00:19:03.000 --> 00:19:06.000]  讓我有機會送給太太和師母
[00:19:06.000 --> 00:19:07.000]  因爲昨天星期六
[00:19:07.000 --> 00:19:10.000]  就是我們兩個結婚的27週年
[00:19:10.000 --> 00:19:12.000]  我們結了婚
[00:19:12.000 --> 00:19:13.000]  謝謝
[00:19:13.000 --> 00:19:17.000]  不要搞得這麼煽情
[00:19:17.000 --> 00:19:20.000]  我們結了婚其實是有一個心願
[00:19:20.000 --> 00:19:23.000]  很希望能夠開放我們的家庭
[00:19:23.000 --> 00:19:26.000]  像阿居拉伯居拉那樣
[00:19:26.000 --> 00:19:28.000]  去接待弟兄姊妹或朋友來我們家
[00:19:28.000 --> 00:19:30.000]  聊聊天,喫一頓飯
[00:19:30.000 --> 00:19:32.000]  一起聊聊
[00:19:32.000 --> 00:19:34.000]  但一直都沒有做到
[00:19:34.000 --> 00:19:35.000]  不是說我媽不允許
[00:19:35.000 --> 00:19:37.000]  不過一直都和我媽一起住
[00:19:37.000 --> 00:19:38.000]  那不是那麼方便
[00:19:38.000 --> 00:19:40.000]  在我媽的家裏住
[00:19:40.000 --> 00:19:42.000]  直到2019年
[00:19:42.000 --> 00:19:45.000]  疫情
[00:19:45.000 --> 00:19:48.000]  我們搬到現在住的嘉輝臺
[00:19:48.000 --> 00:19:49.000]  這也不是馬上的
[00:19:49.000 --> 00:19:51.000]  你知道2019年發生什麼事
[00:19:51.000 --> 00:19:54.000]  疫情差不多要退的時候
[00:19:54.000 --> 00:19:56.000]  就開始邀請我們的弟兄姊妹
[00:19:56.000 --> 00:19:58.000]  上來我們家
