
[00:00:00.000 --> 00:00:10.000]  各位兄弟姐妹,聖誕快樂,以馬內利,讓我們開始的時候,我們先來一個禱告吧!
[00:03:16.000 --> 00:03:43.000]  當時的中東形勢是怎樣的呢?原來當時的敘利亞的阿蘭國,在圖片上面大家都看得到,以及北角以色列,他們想聯合南邊的猶大國去對抗當時地區的超級大國,就是對頂的阿述。
[00:03:43.000 --> 00:04:00.000]  但是很不幸運地,被當時的猶大王阿哈斯拒絕了,原因就是他很想去靠攏阿述。於是阿蘭國和以色列國就要聯合來攻打他了。
[00:04:00.000 --> 00:04:16.000]  正如一隻老鼠,被兩隻較大的老鼠欺負,這隻老鼠卻是請求一隻大貓來幫忙,覺得很可笑嗎?
[00:04:16.000 --> 00:04:43.000]  結果,當然三隻老鼠都有問題了。在這個時候,神就差遣了先知以塞亞,去鼓勵猶大王阿哈斯。他對猶大王阿哈斯說,他可以向神要求一個兆頭,所謂兆頭,即是一個記號,或者可以說是一個神蹟,證明神會來幫助他。
[00:04:43.000 --> 00:05:03.000]  但是,阿哈斯王對神是沒有信心的。他不但對神沒有信心,還找了藉口,說他不會試探神的。當然,以塞亞就沒什麼好說的了。但是,以塞亞仍然是將這個兆頭告訴他。
[00:05:03.000 --> 00:05:18.000]  他說神會借助一個童女生子,這個孩子的母親,會給他起一個名字,叫做「以瑪內利」,就是與我們同在的就是神。
[00:05:18.000 --> 00:05:39.000]  這個孩子,他未懂得人性以前,剛才所說的那兩個敵國,都會成為荒涼,暗示他們都會給阿述來攻陷。而「以瑪內利」這個字第二次出現,其實就是在第八章的第八節那裡。
[00:05:39.000 --> 00:06:00.000]  而第三節的出現,應該就是在第八章的第十節那裡。其實這兩段經文是在說什麼呢?原來是說到猶大國當他們拒絕了神的祝福的時候,就受到神的審判。
[00:06:00.000 --> 00:06:22.000]  在這裡,神預言了這些阿述是犯境,他們來勢洶洶,神的指紋其實是岌岌可危。但是在這裡,其實先知以塞亞是知道神是與猶大國同在,所以最終這個攻擊都會成為虛有的。
[00:06:22.000 --> 00:06:41.000]  從上面這三段經文,大家都會看得到,同一個字「以瑪內利」出現了三次。但是你看到,特別是在第十節那裡,翻譯確實是有不同的。
[00:06:41.000 --> 00:06:57.000]  那為什麼會有不同呢?我翻查聖經的其他版本,大家可以從這裡看得到,原來在死海古卷那裡,就會將這個字寫在一起。
[00:06:57.000 --> 00:07:12.000]  用意就是作一個名詞來解釋,就是說神和人根本上是連在一起的,是不會分開的,所以就直接譯為「以瑪內利」。
[00:07:12.000 --> 00:07:32.000]  但是我們現在所看到的希伯來文的馬索拉版本,其實就將這個字分開了兩個字。其實他這樣寫的時候,是作一個騙語來用的,是按照這個文法的解釋來講,就是神是與我們同在。
[00:07:32.000 --> 00:07:42.000]  那為什麼會有這樣的不同呢?原來馬索拉版本是有注音的,他將希伯來人的傳統也包括在裡面。
[00:07:42.000 --> 00:07:49.000]  如果大家仔細來看的時候,可以看到這個讀音確實是有不同的。
[00:07:49.000 --> 00:08:04.000]  在七章第十四節和八章第八節那裡,雖然是兩個字是分開的,但是要一起讀的。大家有沒有看到在左手邊那個,是有一撇的,那撇是這樣的,就是說這兩個字是需要一起讀的。
[00:08:04.000 --> 00:08:20.000]  在八章第十節那裡,雖然是兩個字是分開的,但是要分開來讀的。所以你看到我們英文,無論是英文還是中文的翻譯的時候,這兩個字就有顯著不同的翻譯。
[00:08:20.000 --> 00:08:40.000]  上面七章第十四節和八章第八節,就翻譯成為一個名詞,二馬來尼,跟這個社會古卷一樣。而後面那節就翻譯成了一個片語,就是神與我們同在。
[00:08:40.000 --> 00:09:00.000]  那我說這麼多,有什麼意思呢?大家可能都會問,是不是?那大家知不知道一個字和兩個字,有時候可以是很大的不同的。為什麼呢?大家都知道英文是不是有一個叫蝴蝶,butterfly。
[00:09:00.000 --> 00:09:10.000]  那如果把butter和fry的字分開來寫,那大家知不知道是什麼意思呢?我就不知道是什麼意思了。
[00:09:10.000 --> 00:09:36.000]  但是在這裡,綜合了這麼多的版本來看到,其實你會看到分開和在一起的意思都是一樣。所以我們經常會看到,大家可能不留意,但是你留意的時候,你會看到有時候這個二馬來尼的字是分開來寫,也有時候是用拉丁文來寫,用I翻譯出來。
[00:09:36.000 --> 00:09:52.000]  而有些更加是用了希臘文來翻譯,所以變成了E。所以當大家看到這些字的時候,你不要說別人寫錯,都是他們有不同的傳統和解釋在裡面的。
[00:09:52.000 --> 00:10:17.000]  我們說回阿克斯王,他怕人多於怕神,因為他對神是沒有信心的,他不懂得珍惜神給他的福分,所以後來都到神的來審判。其實人性從古到今都好像沒有什麼改變。
[00:10:17.000 --> 00:10:42.000]  很多人由於眼光的短淺,很多時候只看到眼前的利益,只懂得跟紅頂白,所謂西瓜靠大邊。追求看得見的,他以為神與人同在是虛無,是不切實際,因為人與人同在是看不到,是摸不到的。
[00:10:42.000 --> 00:11:06.000]  所以新約瑪麗福音在這裡引用了爾載亞書這段典故,說明上帝是要藉著耶穌基督是從童經裡瑪麗亞所生,來到這個世上,不只是應驗了先知的預言,還神是親自來到顯現,親自來到與人同在。
[00:11:06.000 --> 00:11:20.000]  不要賴了,我都親自給你看到了。不只是在意義上,在影響上,其實是比舊約上更加深,更加遠。
[00:11:20.000 --> 00:11:39.000]  其實神與人同在是不是只有這兩段經文呢?其實不是的。如果你翻查整本聖經,你會看到神與人同在的心意早就顯明了出來。
[00:11:39.000 --> 00:11:54.000]  為什麼這樣說呢?其實你看看整本聖經,整本聖經的主題,你會看到神與人同在這個主題貫穿著整本新舊約聖經。
[00:11:54.000 --> 00:12:18.000]  例如,最早的時候,在伊甸園,神將人放在裡面,日夕相對,直到人犯了罪,被驅逐出伊甸園為止,因為神與人的關係破裂,因為罪的阻隔,神與人同在就變成不是必然的了。
[00:12:18.000 --> 00:12:34.000]  第二,直到差及的時候,這個以色列人去到抗爺那裡,他們在抗爺上面的生活,更加由於這個遷移的緣故,就做了一個可以攜帶的會幕。
[00:12:34.000 --> 00:12:48.000]  大家知道會幕裡面有什麼嗎?是有藥櫃,藥櫃當然是裝放著神與人立約的法版,這個就是神與人同在的象徵。
[00:12:48.000 --> 00:13:04.000]  而且在這個會幕裡面,神更加會和百姓相會。不單是這樣,神更加藉著雲柱和火柱來到抗爺裡面,帶領這個以色列人。
[00:13:04.000 --> 00:13:18.000]  接著來到聖殿,聖殿其實和這個會幕是差不多的,也是放了神的藥櫃在裡面,也是代表著神與人同在的地方。
[00:13:18.000 --> 00:13:35.000]  接著耶穌基督升天之後的教會,由於聖靈降臨,教會是被建造,大家都知道教會其實就是基督的身體,也是代表著神與人同在的地方。
[00:13:35.000 --> 00:13:52.000]  基督徒又被稱為聖靈的殿,就是說神會活在基督徒裡面與人同在,帶給人祝福、保守和引導。
[00:13:52.000 --> 00:14:16.000]  最後,上星期我相信大家都聽過圈木詩所說,啟示錄了,到最後神的帳幕是會在人間,這在在都是顯示了從過去、現在、將來,神是藉著不同的形式表達出祂與人同在的心意。
[00:14:16.000 --> 00:14:23.000]  難怪這個荷拉後裔的詩,詩編四十六章,四十六篇第七節那裡,是說到什麼?
[00:14:23.000 --> 00:14:28.000]  耶和華與我們同在,雅各的神是我們的避難所。
[00:14:28.000 --> 00:14:37.000]  大家從這節聖經裡面可以看到,神的同在其實就是我們的保障。
[00:14:37.000 --> 00:14:39.000]  除了這些之外,有沒有呢?
[00:14:39.000 --> 00:14:48.000]  有啊!在個人方面,神與人同在的例子,根本上可以覺得是數不勝數的。
[00:14:48.000 --> 00:14:50.000]  講幾個給大家知道。
[00:14:50.000 --> 00:14:57.000]  首先,在上古時代,以諾是與神同行,對不對?
[00:14:57.000 --> 00:15:00.000]  沒有同在,怎麼會有同行呢?
[00:15:00.000 --> 00:15:13.000]  在列祖時期,神與人同在的經文最早出現在阿巴拉罕和菲利士王阿比米勒納約上。
[00:15:13.000 --> 00:15:20.000]  當時阿比米勒跟阿巴拉罕說,凡你所行的事,都有神的保佑。
[00:15:20.000 --> 00:15:25.000]  這個神的保佑,原文就是神的同在。
[00:15:25.000 --> 00:15:34.000]  接下來,你會看到,神直接說出,他應許與人同在,就是他對以撒來說的。
[00:15:34.000 --> 00:15:37.000]  當時正好是基方。
[00:15:37.000 --> 00:15:38.000]  他怎樣跟以撒說呢?
[00:15:38.000 --> 00:15:43.000]  他說,你寄居這地,我必與你同在,賜福給你。
[00:15:43.000 --> 00:15:48.000]  因為我要將這地都賜給你和你的後裔。
[00:15:48.000 --> 00:15:53.000]  我必堅定我向你父阿巴拉罕所起的誓。
[00:15:53.000 --> 00:15:59.000]  不單止以撒,他的兒子,雅各,又怎樣呢?
[00:15:59.000 --> 00:16:06.000]  當他們逃避以撒的時候,在伯達利,神也是跟他們說,
[00:16:06.000 --> 00:16:12.000]  我亦與你同在,無論你往哪裏去,我必保佑你,
[00:16:12.000 --> 00:16:20.000]  領你歸回這地,總不離棄你,直到我成全了向你所應許。
[00:16:20.000 --> 00:16:23.000]  接著又怎樣呢?你看看約瑟。
[00:16:23.000 --> 00:16:30.000]  原來他被賣去埃及的時候,他在他的主人波提佛家裏面。
[00:16:30.000 --> 00:16:33.000]  神同樣要他同在。
[00:16:33.000 --> 00:16:38.000]  於是聖經說到,他百事順利。
[00:16:38.000 --> 00:16:43.000]  出埃及的時候,神更加是跟摩西說,
[00:16:43.000 --> 00:16:47.000]  當他在西乃山上向他顯現的時候,
[00:16:47.000 --> 00:16:50.000]  他更加是說到,我必與你同在。
[00:16:50.000 --> 00:16:56.000]  使你能夠帶領以色列人出埃及。
[00:16:56.000 --> 00:16:58.000]  那麼入迦南的時候又怎樣呢?
[00:16:58.000 --> 00:17:01.000]  當過了丹河的時候,神亦對約瑟說,
[00:17:01.000 --> 00:17:06.000]  我怎樣與摩西同在,我必照樣與你同在。
[00:17:06.000 --> 00:17:11.000]  我必不撇下你,也不丟棄你。
[00:17:11.000 --> 00:17:13.000]  說得很清楚。
[00:17:13.000 --> 00:17:18.000]  那是不是就是這樣呢?不是的。你看看世事時代。
[00:17:18.000 --> 00:17:24.000]  當以色列人要抵抗米滇人的時候,神亦是跟基甸說,
[00:17:24.000 --> 00:17:31.000]  我與你同在,你就必擊打米滇人,如擊打一人一樣。
[00:17:31.000 --> 00:17:33.000]  是不是就沒有了?不是的。
[00:17:33.000 --> 00:17:36.000]  接著又跟薩姆爾說,
[00:17:36.000 --> 00:17:42.000]  耶和華與他同在,使他所說的話一句都不落空。
[00:17:42.000 --> 00:17:47.000]  原來有神的同在是這麼好的。
[00:17:47.000 --> 00:17:53.000]  在王國的時代,神更加是藉著先知拿丹對大衛說,
[00:17:53.000 --> 00:17:56.000]  無論你往哪裡去,我常與你同在。
[00:17:56.000 --> 00:18:01.000]  剪除你一切的仇敵,我必使你得大名,
[00:18:01.000 --> 00:18:05.000]  好像世上有大名的人一樣。
[00:18:05.000 --> 00:18:10.000]  而大衛亦承認神是與他同在。
[00:18:10.000 --> 00:18:14.000]  正如在詩篇第二十三篇說,
[00:18:14.000 --> 00:18:21.000]  我雖然行過死任的幽谷,也不怕遭害,因為你與我同在。
[00:18:21.000 --> 00:18:29.000]  直至回歸的時候,神更加是藉著哈該先知對所羅巴伯說,
[00:18:29.000 --> 00:18:40.000]  我與你同在。
[00:18:40.000 --> 00:18:45.000]  其實神與人同在的例子還有很多,
[00:18:45.000 --> 00:18:50.000]  他們根本像雲彩一樣圍繞著我們。
[00:18:50.000 --> 00:18:53.000]  所以無論在什麼環境,
[00:18:53.000 --> 00:18:59.000]  我們遇到什麼困難,神的子民都不是孤單,
[00:18:59.000 --> 00:19:03.000]  因為神是應許他們,與他們一起來面對。
[00:19:03.000 --> 00:19:08.000]  所以神與人同在,就成為了神的不離不棄,
[00:19:08.000 --> 00:19:14.000]  神的保佑,神的賜福,人的平安,凡事亨通,
[00:19:14.000 --> 00:19:20.000]  人能夠得著能力,人的德性的保證。
[00:19:20.000 --> 00:19:23.000]  這不是虛無飄渺。
[00:19:23.000 --> 00:19:27.000]  後來有一句說話,怨神與我們同在。
[00:19:27.000 --> 00:19:33.000]  大家經常都聽到,這就成為了祝福人的一句說話。
[00:19:33.000 --> 00:19:38.000]  所以,所羅門王在奉獻聖殿的時候,
[00:19:38.000 --> 00:19:44.000]  也跟百姓說,怨夜後說,我們的神與我們同在,
[00:19:44.000 --> 00:19:48.000]  是像我們列祖同在一樣。
[00:19:48.000 --> 00:19:51.000]  而希西加,當他面對亞述攻擊的時候,
[00:19:51.000 --> 00:19:55.000]  他更是對百姓說,你們當剛強壯膽,
[00:19:55.000 --> 00:20:01.000]  因為與我們同在,是比與他們同在更大。
[00:20:01.000 --> 00:20:07.000]  這是非常好的一句祝福的說話。
[00:20:07.000 --> 00:20:11.000]  現在我們都知道,天災人禍,
[00:20:11.000 --> 00:20:14.000]  好像橫行天下一樣。
[00:20:14.000 --> 00:20:18.000]  我們特別需要二馬來厘。
[00:20:18.000 --> 00:20:23.000]  如果有神的同在,根本就是一個平安的保證。
[00:20:23.000 --> 00:20:27.000]  因為我們的神是比誰都要大。
[00:20:27.000 --> 00:20:31.000]  就像小孩子在媽媽的懷裡,
[00:20:31.000 --> 00:20:35.000]  是那麼平靜,那麼安穩,而且是有保障。
[00:20:35.000 --> 00:20:39.000]  有什麼理由會像阿哈斯王那樣,
[00:20:39.000 --> 00:20:42.000]  需要靠人而不靠神呢?
[00:20:42.000 --> 00:20:45.000]  所以,弟兄姊妹,當你們散會之後,
[00:20:45.000 --> 00:20:49.000]  也可以用這句話來給予他們祝福,
[00:20:49.000 --> 00:20:52.000]  給予他們問候,給予他們鼓勵,
[00:20:52.000 --> 00:20:58.000]  我們的神是與我們同在的。
[00:20:58.000 --> 00:21:03.000]  當耶穌來到這個世界上,那又如何呢?
[00:21:03.000 --> 00:21:08.000]  這可以說是神與人同在的高潮。
[00:21:08.000 --> 00:21:10.000]  我為什麼這樣說呢?
[00:21:10.000 --> 00:21:13.000]  因為二馬來厘這個字,
[00:21:13.000 --> 00:21:17.000]  在新約是有更深一層的意義。
[00:21:17.000 --> 00:21:23.000]  它不止是我們的避難所那麼簡單。
[00:21:23.000 --> 00:21:29.000]  神除了實現了祂親自與人同在的英許之外,
[00:21:29.000 --> 00:21:31.000]  祂更加是藉著耶穌基督,
[00:21:31.000 --> 00:21:35.000]  祂勝過了撒旦的權柄。
[00:21:35.000 --> 00:21:38.000]  而這個是我們人沒有辦法去勝過的。
[00:21:38.000 --> 00:21:42.000]  是把人從罪惡的牢獄裡拯救了出來。
[00:21:42.000 --> 00:21:48.000]  所以可以說是對人的影響是非常深遠的。
[00:21:48.000 --> 00:21:50.000]  因為耶穌基督知道我們的軟弱,
[00:21:50.000 --> 00:21:52.000]  祂首先是渡成肉身,
[00:21:52.000 --> 00:21:56.000]  祂成為了像我們一樣軟弱的嬰孩,
[00:21:56.000 --> 00:21:59.000]  而且經過成長的階段,
[00:21:59.000 --> 00:22:04.000]  祂體會了我們人所有的軟弱。
[00:22:04.000 --> 00:22:09.000]  更加是與我們一同面對我們所有的事貪,
[00:22:09.000 --> 00:22:12.000]  但祂沒有犯罪。
[00:22:12.000 --> 00:22:16.000]  祂最終也是選擇了信服上帝的心意,
[00:22:16.000 --> 00:22:19.000]  為我們被釘死在十字架上,
[00:22:19.000 --> 00:22:20.000]  流出祂的寶血,
[00:22:20.000 --> 00:22:23.000]  洗淨了我們所有人的罪,
[00:22:23.000 --> 00:22:27.000]  使我們重新與神和好,
[00:22:27.000 --> 00:22:30.000]  並且得著永恆的生命。
[00:22:30.000 --> 00:22:34.000]  正如我們剛才所讀的那一句經文,
[00:22:34.000 --> 00:22:36.000]  《馬利福音》一章第21節,
[00:22:36.000 --> 00:22:42.000]  祂要將自己的百姓從罪惡裡拯救出來。
[00:22:42.000 --> 00:22:48.000]  今天,當我們來紀念耶穌基督誕生的日子,
[00:22:48.000 --> 00:22:50.000]  我們應該明白到,
[00:22:50.000 --> 00:22:52.000]  神在兩千多年前,
[00:22:52.000 --> 00:23:01.000]  曾經將以馬來利的福份和禮物送給我們。
[00:23:01.000 --> 00:23:09.000]  那我們又如何能夠經歷到耶穌基督這位以馬來利的同在呢?
[00:23:09.000 --> 00:23:10.000]  我想在座中,
[00:23:10.000 --> 00:23:15.000]  每一個人都要問這個問題,
[00:23:15.000 --> 00:23:20.000]  也都想知道這個答案是什麼。
[00:23:20.000 --> 00:23:25.000]  我們會不會好像耶穌在以馬五思路上,
[00:23:25.000 --> 00:23:26.000]  門徒雖然看到祂,
[00:23:26.000 --> 00:23:28.000]  跟祂聊了一段時間,
[00:23:28.000 --> 00:23:31.000]  也看不到祂到底是誰一樣?
[00:23:31.000 --> 00:23:34.000]  又或者好像一個比喻,
[00:23:34.000 --> 00:23:37.000]  山上的竹刃那樣,
[00:23:37.000 --> 00:23:39.000]  人只看到祂自己,
[00:23:39.000 --> 00:23:40.000]  祂說看不到耶穌,
[00:23:40.000 --> 00:23:43.000]  以為自己在孤軍作戰,
[00:23:43.000 --> 00:23:47.000]  誰不知道耶穌是抱著祂走的。
[00:23:47.000 --> 00:23:50.000]  你也知道在聖經裡面,
[00:23:50.000 --> 00:23:51.000]  與主同在,
[00:23:51.000 --> 00:23:56.000]  其實是與主相交,
[00:23:56.000 --> 00:24:00.000]  是與主有一個親密的來往,
[00:24:00.000 --> 00:24:01.000]  是主耶穌的生命,
[00:24:01.000 --> 00:24:03.000]  是要成為我們的生命。
[00:24:03.000 --> 00:24:04.000]  所以首先,
[00:24:04.000 --> 00:24:07.000]  我們一定要在耶穌基督裡面,
[00:24:07.000 --> 00:24:10.000]  當我們信耶穌的時候,
[00:24:10.000 --> 00:24:12.000]  耶穌所猜出來的聖靈,
[00:24:12.000 --> 00:24:15.000]  就會居住在我們的心裡面,
[00:24:15.000 --> 00:24:18.000]  讓我們知道耶穌是居住在我們裡面,
[00:24:18.000 --> 00:24:22.000]  我們也是居住在耶穌基督裡面,
[00:24:22.000 --> 00:24:24.000]  這就是神的同在。
[00:24:24.000 --> 00:24:26.000]  正如《約翰福音》第十四章,
[00:24:26.000 --> 00:24:28.000]  十六至二十節那裡,
[00:24:28.000 --> 00:24:31.000]  說到祂說,
[00:24:31.000 --> 00:24:35.000]  我要求父就另外賜給你們一位保衛師,
[00:24:35.000 --> 00:24:38.000]  叫他永遠與你們同在,
[00:24:38.000 --> 00:24:40.000]  就是真理的聖靈。
[00:24:40.000 --> 00:24:41.000]  到那一天,
[00:24:41.000 --> 00:24:44.000]  你們就知道我在父裡面,
[00:24:44.000 --> 00:24:45.000]  你們在我裡面,
[00:24:45.000 --> 00:24:48.000]  我也在你們裡面。
[00:24:48.000 --> 00:24:50.000]  這個《羅馬書》第八章第九節那裡,
[00:24:50.000 --> 00:24:53.000]  更加是說到,
[00:24:53.000 --> 00:24:55.000]  如果神的靈住在你們心裡,
[00:24:55.000 --> 00:24:57.000]  你們就不屬肉體,
[00:24:57.000 --> 00:24:59.000]  是屬聖靈。
[00:24:59.000 --> 00:25:00.000]  所以在座中,
[00:25:00.000 --> 00:25:02.000]  如果有未認識耶穌,
[00:25:02.000 --> 00:25:04.000]  或者是還未接受耶穌的,
[00:25:04.000 --> 00:25:06.000]  請趕快行動,
[00:25:06.000 --> 00:25:08.000]  使這個以馬來利,
[00:25:08.000 --> 00:25:09.000]  這個寶貴的應許,
[00:25:09.000 --> 00:25:11.000]  可以臨到你的身上,
[00:25:11.000 --> 00:25:16.000]  也使你能夠經歷到神的同在。
[00:25:16.000 --> 00:25:17.000]  第二點就是說,
[00:25:17.000 --> 00:25:20.000]  我們也都需要加入教會,
[00:25:20.000 --> 00:25:23.000]  大家都知道教會是基督的身體,
[00:25:23.000 --> 00:25:25.000]  在教會裡面,
[00:25:25.000 --> 00:25:27.000]  我們大家是互為肢體,
[00:25:27.000 --> 00:25:31.000]  也可以體會到基督的肢體,
[00:25:31.000 --> 00:25:33.000]  那個相交的一種生活,
[00:25:33.000 --> 00:25:36.000]  是證明了神是與我們同在。
[00:25:36.000 --> 00:25:38.000]  所以這篇所書,
[00:25:38.000 --> 00:25:40.000]  第五章第廿三節那裡,
[00:25:40.000 --> 00:25:43.000]  更加是講到基督是教會的頭,
[00:25:43.000 --> 00:25:47.000]  更加是教會全體的救主。
[00:25:47.000 --> 00:25:48.000]  不單是這樣,
[00:25:48.000 --> 00:25:50.000]  我們更加要常常領受,
[00:25:50.000 --> 00:25:54.000]  主為我們所設立的聖餐,
[00:25:54.000 --> 00:25:56.000]  來提醒我們,
[00:25:56.000 --> 00:25:58.000]  耶穌是與我們同在。
[00:25:58.000 --> 00:26:01.000]  正如約翰福音第六章那裡所講到,
[00:26:01.000 --> 00:26:02.000]  耶穌說,
[00:26:02.000 --> 00:26:04.000]  吃我的肉,
[00:26:04.000 --> 00:26:05.000]  喝我的血的人,
[00:26:05.000 --> 00:26:07.000]  是常在我裡面,
[00:26:07.000 --> 00:26:10.000]  是常在他裡面。
[00:26:10.000 --> 00:26:11.000]  最後,
[00:26:11.000 --> 00:26:12.000]  不用說,
[00:26:12.000 --> 00:26:16.000]  當然是要遵行神給我們的大使命。
[00:26:16.000 --> 00:26:20.000]  正如馬太福音第廿八章那裡所講的,
[00:26:20.000 --> 00:26:21.000]  所以你們要去,
[00:26:21.000 --> 00:26:23.000]  是洗萬民,
[00:26:23.000 --> 00:26:24.000]  是作我的門徒,
[00:26:24.000 --> 00:26:26.000]  奉父子聖名的名,
[00:26:26.000 --> 00:26:28.000]  給他們施洗。
[00:26:28.000 --> 00:26:30.000]  凡我所吩咐你們的,
[00:26:30.000 --> 00:26:32.000]  都要教訓他們遵守。
[00:26:32.000 --> 00:26:34.000]  我就常與你們同在,
[00:26:34.000 --> 00:26:37.000]  直到世界的沒了。
[00:26:37.000 --> 00:26:38.000]  在這裡,
[00:26:38.000 --> 00:26:40.000]  這個同在的應許,
[00:26:40.000 --> 00:26:41.000]  原文裡說,
[00:26:41.000 --> 00:26:44.000]  是用現代時代來寫出來的。
[00:26:44.000 --> 00:26:45.000]  即是表示,
[00:26:45.000 --> 00:26:48.000]  當我們信服神的旨意,
[00:26:48.000 --> 00:26:51.000]  去做神所吩咐的功的時候,
[00:26:51.000 --> 00:26:52.000]  那位德性的主,
[00:26:52.000 --> 00:26:54.000]  那位帶有能力的主,
[00:26:54.000 --> 00:26:56.000]  那位帶有復活權柄的主,
[00:26:56.000 --> 00:27:00.000]  就時常親自與我們一起同在。
[00:27:00.000 --> 00:27:03.000]  大使命這個同在的應許,
[00:27:03.000 --> 00:27:08.000]  是主耶穌唯一一次所講出來的。
[00:27:08.000 --> 00:27:09.000]  大家都知道,
[00:27:09.000 --> 00:27:11.000]  耶穌就是福音的起頭,
[00:27:11.000 --> 00:27:12.000]  正如這個《萬惡福音》,
[00:27:12.000 --> 00:27:14.000]  第一章第一節所講到的。
[00:27:14.000 --> 00:27:17.000]  所以祂是會親自與我們同往,
[00:27:17.000 --> 00:27:21.000]  並且是直到世界的沒了。
[00:27:21.000 --> 00:27:24.000]  這是何等寶貴的經歷。
[00:27:24.000 --> 00:27:28.000]  但在保羅在哥林多的時候,
[00:27:28.000 --> 00:27:31.000]  他晚上看到主的異象,
[00:27:31.000 --> 00:27:34.000]  耶穌對他說:「你不要怕,
[00:27:34.000 --> 00:27:36.000]  只管說,不要閉嘴,
[00:27:36.000 --> 00:27:38.000]  有我與你同在,
[00:27:38.000 --> 00:27:41.000]  必會有人下手害你。」
[00:27:41.000 --> 00:27:43.000]  而《萬惡福音》更是講到,
[00:27:43.000 --> 00:27:44.000]  祂說:「門徒出去,
[00:27:44.000 --> 00:27:46.000]  到處宣傳福音,
[00:27:46.000 --> 00:27:48.000]  主和他們同工,
[00:27:48.000 --> 00:27:52.000]  有神蹟來跟著。」
[00:27:52.000 --> 00:27:54.000]  耶穌與人同在的心意,
[00:27:54.000 --> 00:27:58.000]  已經在耶穌對我們的呼召的時候,
[00:27:58.000 --> 00:28:00.000]  表露無遺。
[00:28:00.000 --> 00:28:02.000]  當人以神的國為念,
[00:28:02.000 --> 00:28:04.000]  去做神的工的時候,
[00:28:04.000 --> 00:28:08.000]  主耶穌不但與我們同在,
[00:28:08.000 --> 00:28:10.000]  更是與我們同工。
[00:28:10.000 --> 00:28:12.000]  並且這個應許,
[00:28:12.000 --> 00:28:16.000]  是會繼續不斷地重複應驗下去,
[00:28:16.000 --> 00:28:18.000]  直到世界的沒了。
[00:28:18.000 --> 00:28:20.000]  各位弟兄姊妹,
[00:28:20.000 --> 00:28:22.000]  如果你告訴我,
[00:28:22.000 --> 00:28:25.000]  你感覺不到神與你同在的時候,
[00:28:25.000 --> 00:28:28.000]  我就鼓勵你多傳福音。
[00:28:28.000 --> 00:28:33.000]  我曾經參加過一個鄉鎮的短宣,
[00:28:33.000 --> 00:28:36.000]  在裏面我認識了一位姊妹,
[00:28:36.000 --> 00:28:39.000]  她很快就接受了耶穌,
[00:28:39.000 --> 00:28:43.000]  但她的丈夫卻是覺得沒有這樣的需要,
[00:28:43.000 --> 00:28:45.000]  「不用了,挺好的。」
[00:28:45.000 --> 00:28:48.000]  雖然我現在沒有去,
[00:28:48.000 --> 00:28:51.000]  但是我們都經常有電話的來往,
[00:28:51.000 --> 00:28:53.000]  是給錢來問問,
[00:28:53.000 --> 00:28:56.000]  給錢的狀況到底是怎樣。
[00:28:56.000 --> 00:28:58.000]  很快,十年就過去了。
[00:28:58.000 --> 00:29:00.000]  但是今年年初的時候,
[00:29:00.000 --> 00:29:01.000]  她就打電話給我,
[00:29:01.000 --> 00:29:05.000]  她邀請我去參加她丈夫的洗禮。
[00:29:05.000 --> 00:29:08.000]  我當然是替她非常高興,
