
[00:00:00.000 --> 00:00:01.240]  大姐姐妹 早安
[00:02:24.060 --> 00:02:25.740]  就有一個人在聖經裡面說
[00:02:25.740 --> 00:02:27.380]  會堂的主管叫做葉路
[00:02:27.380 --> 00:02:30.020]  起碼很簡單地說他是會堂的主管
[00:02:30.020 --> 00:02:31.580]  就是有身份、有地位
[00:02:31.580 --> 00:02:33.340]  應該經濟能力都不會低的
[00:02:33.340 --> 00:02:36.060]  他一看到耶穌在聖經裡面說的第一個動作
[00:02:36.060 --> 00:02:38.180]  他就俯伏在耶穌的腳前
[00:02:38.180 --> 00:02:41.740]  頂智媒想你回想一下
[00:02:41.740 --> 00:02:44.740]  你過去有哪一次俯伏在上帝面前呢?
[00:02:44.740 --> 00:02:46.780]  很謙卑
[00:02:46.780 --> 00:02:50.580]  很想將自己放到最低
[00:02:50.940 --> 00:02:54.140]  因為很認同到主的位置是最高
[00:02:54.140 --> 00:02:57.340]  很認同到我們就是那一位罪人
[00:02:57.340 --> 00:02:59.220]  所以要謙卑俯伏
[00:02:59.220 --> 00:03:01.940]  信仰原來第一個要求是什麼呢?
[00:03:01.940 --> 00:03:04.100]  第一個要求是謙卑俯伏
[00:03:04.100 --> 00:03:06.300]  當人去到絕望
[00:03:06.300 --> 00:03:08.380]  沒辦法再找到幫助的時候
[00:03:08.380 --> 00:03:10.380]  人就會放下自己
[00:03:10.380 --> 00:03:12.860]  我們很多時候在我們生命當中
[00:03:12.860 --> 00:03:15.460]  最開始面對困難、面對難處
[00:03:15.460 --> 00:03:16.900]  就好像可能我們生活當中
[00:03:16.900 --> 00:03:18.180]  都面對不同的難處的時候
[00:03:18.180 --> 00:03:20.620]  我們第一樣就是尋求解決方法
[00:03:21.260 --> 00:03:23.300]  我們學會了很多解難的方法
[00:03:23.300 --> 00:03:26.020]  我們就盡自己的力量去做很多的事情
[00:03:26.020 --> 00:03:27.100]  去解決困難
[00:03:27.100 --> 00:03:28.860]  但是聖經裡面說
[00:03:28.860 --> 00:03:31.220]  當人去到盡處絕境
[00:03:31.220 --> 00:03:32.500]  覺得沒辦法的時候
[00:03:32.500 --> 00:03:34.300]  很多時候人就會去找上帝
[00:03:34.300 --> 00:03:37.220]  可能當中不少頂智媒信耶穌的原因就是因為
[00:03:37.220 --> 00:03:39.780]  去到某些絕境或者某些難處
[00:03:39.780 --> 00:03:42.300]  你覺得靠不了自己,不行了,沒辦法
[00:03:42.300 --> 00:03:44.180]  再靠自己的力量去面對
[00:03:44.180 --> 00:03:45.660]  唯有去找上帝
[00:03:45.660 --> 00:03:48.220]  這當然是我們的寫照
[00:03:48.220 --> 00:03:49.660]  但我想提醒頂智媒
[00:03:49.660 --> 00:03:52.020]  我們不一定要等到絕境才去找上帝
[00:03:52.020 --> 00:03:54.420]  我們任何時候都要去到上帝面前
[00:03:54.420 --> 00:03:55.460]  只要我們謙卑苦伏
[00:03:55.460 --> 00:03:56.540]  我們就會發現
[00:03:56.540 --> 00:04:00.540]  其實我們是多麼沒有自己的能力
[00:04:00.540 --> 00:04:02.260]  又發現上帝多麼榮耀
[00:04:02.260 --> 00:04:04.580]  我們多需要去謙卑
[00:04:04.580 --> 00:04:06.020]  也去知罪認罪
[00:04:06.020 --> 00:04:08.900]  當一個做爸爸的
[00:04:08.900 --> 00:04:10.300]  發現自己的女兒病重
[00:04:10.300 --> 00:04:12.940]  他很想耶穌成為他的拯救
[00:04:12.940 --> 00:04:15.060]  他去謙卑苦伏之後
[00:04:15.060 --> 00:04:16.580]  他就跟耶穌說
[00:04:16.580 --> 00:04:17.900]  他說我的女兒快要死了
[00:04:18.300 --> 00:04:19.740]  你去按手吧,她就會康復
[00:04:19.740 --> 00:04:22.140]  這是第二點我想跟大家分享的
[00:04:22.140 --> 00:04:23.540]  就是信心、信念
[00:04:23.540 --> 00:04:25.540]  人有很多不同的信念
[00:04:25.540 --> 00:04:28.100]  我們每一天都有很多不同的信念
[00:04:28.100 --> 00:04:30.900]  可能我們的信念就是追求某些價值觀
[00:04:30.900 --> 00:04:33.060]  這個社會有很多不同的價值觀追求
[00:04:33.060 --> 00:04:35.140]  有人追求一些高一點的
[00:04:35.140 --> 00:04:38.900]  就是仁義、公理、公義等等
[00:04:38.900 --> 00:04:40.820]  有些人可能覺得生活一點的
[00:04:40.820 --> 00:04:44.020]  就是追求我們要成功、要成長
[00:04:44.020 --> 00:04:46.820]  要比別人快一步、比別人厲害一點
[00:04:47.460 --> 00:04:49.300]  無論哪個價值觀、哪個信念
[00:04:49.300 --> 00:04:50.900]  其實都在影響我們的行動
[00:04:50.900 --> 00:04:53.300]  我們想追求公義、真理
[00:04:53.300 --> 00:04:54.500]  我們就做一些東西
[00:04:54.500 --> 00:04:56.260]  願意犧牲生活去追求
[00:04:56.260 --> 00:04:58.500]  我們追求我們要成長、成功
[00:04:58.500 --> 00:05:00.580]  我們就努力、拼命、不睡覺
[00:05:00.580 --> 00:05:02.100]  去做我們要做的事情
[00:05:02.100 --> 00:05:03.660]  以致博取我們的成功
[00:05:03.660 --> 00:05:06.180]  這一位的爸爸
[00:05:06.180 --> 00:05:07.620]  他的信念就是知道
[00:05:07.620 --> 00:05:09.380]  是的,耶穌可以幫
[00:05:09.380 --> 00:05:11.180]  是的,耶穌可以拯救
[00:05:11.180 --> 00:05:13.100]  所以他就求耶穌
[00:05:13.100 --> 00:05:14.620]  把這個信念跟耶穌說
[00:05:14.620 --> 00:05:15.540]  耶穌,是的,我知道
[00:05:15.540 --> 00:05:16.780]  你按手就可以了
[00:05:17.380 --> 00:05:19.260]  我見過的、我看過的、我知道的
[00:05:19.260 --> 00:05:20.500]  耶穌做到的
[00:05:20.500 --> 00:05:22.100]  所以求耶穌幫助
[00:05:22.100 --> 00:05:24.100]  這兩點就是
[00:05:24.100 --> 00:05:25.860]  一開始這個做爸爸
[00:05:25.860 --> 00:05:27.260]  也是會堂主管的葉老
[00:05:27.260 --> 00:05:28.740]  他帶著很重要的心
[00:05:28.740 --> 00:05:30.620]  一個謙卑、苦福
[00:05:30.620 --> 00:05:33.020]  一個很清楚上帝是拯救的心
[00:05:33.020 --> 00:05:34.500]  結果是怎樣呢?
[00:05:34.500 --> 00:05:35.780]  結果在二十四節
[00:05:35.780 --> 00:05:37.860]  耶穌就跟他同去
[00:05:37.860 --> 00:05:40.060]  這個結果很重要的
[00:05:40.060 --> 00:05:43.500]  我們很多時候看經文這個故事
[00:05:43.500 --> 00:05:45.060]  就會很快跳過中間
[00:05:45.060 --> 00:05:45.900]  跳到後面
[00:05:45.900 --> 00:05:47.540]  耶穌就醫好,或者這麼說吧
[00:05:47.540 --> 00:05:49.300]  叫他的女兒從死人中復活
[00:05:49.300 --> 00:05:51.580]  我們很快就見到那個結果
[00:05:51.580 --> 00:05:54.300]  但其實當未見到這個結果之先
[00:05:54.300 --> 00:05:55.980]  耶穌做了一個動作
[00:05:55.980 --> 00:05:58.220]  就是跟葉老同去
[00:05:58.220 --> 00:06:00.140]  跟耶穌一起
[00:06:00.140 --> 00:06:03.660]  你有沒有想過上帝給葉老最大的福氣是什麼呢?
[00:06:03.660 --> 00:06:05.980]  當然是這個病患的女兒
[00:06:05.980 --> 00:06:07.340]  甚至死了的女兒可以復活
[00:06:07.340 --> 00:06:08.820]  這個後面的後話我們知道
[00:06:08.820 --> 00:06:10.820]  但更精彩的就是
[00:06:10.820 --> 00:06:11.740]  我看到這段經文
[00:06:11.740 --> 00:06:13.860]  由他懇求耶穌去醫治
[00:06:14.220 --> 00:06:17.300]  到他的女兒被復活的時候
[00:06:17.300 --> 00:06:18.660]  這段時間
[00:06:18.660 --> 00:06:20.300]  整段的時間過程
[00:06:20.300 --> 00:06:21.740]  耶穌是跟他一起的
[00:06:21.740 --> 00:06:23.460]  耶穌是帶著他的
[00:06:23.460 --> 00:06:25.020]  耶穌是跟他一起去的
[00:06:25.020 --> 00:06:26.460]  這個很重要
[00:06:26.460 --> 00:06:28.460]  我們人生需要什麼呢?
[00:06:28.460 --> 00:06:30.500]  我們人生可能需要成功
[00:06:30.500 --> 00:06:31.660]  需要解決問題
[00:06:31.660 --> 00:06:33.820]  但問題解決之後會怎樣呢?
[00:06:33.820 --> 00:06:35.620]  可能就會有另一些問題
[00:06:35.620 --> 00:06:36.820]  是不是?
[00:06:36.820 --> 00:06:38.500]  這段經文完結了
[00:06:38.500 --> 00:06:42.900]  故事說葉老的女兒復活了
[00:06:42.900 --> 00:06:43.860]  那怎麼辦呢?
[00:06:44.540 --> 00:06:45.900]  可能也會繼續面對她的生活
[00:06:45.900 --> 00:06:46.860]  生老病死
[00:06:46.860 --> 00:06:47.820]  聖經沒有說她不會死
[00:06:47.820 --> 00:06:49.980]  最後也可能會面對很多的難處
[00:06:49.980 --> 00:06:51.580]  她也要面對她的生活
[00:06:51.580 --> 00:06:53.980]  但耶穌的同行
[00:06:53.980 --> 00:06:55.420]  這個經歷
[00:06:55.420 --> 00:06:56.620]  是很重要的
[00:06:56.620 --> 00:06:59.060]  頂尖在我們生命當中
[00:06:59.060 --> 00:07:01.780]  可能有時候我們也會經歷一件很重要的事情
[00:07:01.780 --> 00:07:04.260]  就是很多的難處好像解決不了
[00:07:04.260 --> 00:07:05.660]  甚至好像
[00:07:05.660 --> 00:07:07.700]  為什麼解決完之後又有另一些難處
[00:07:07.700 --> 00:07:10.100]  以為好一點,然後又再差一個
[00:07:10.100 --> 00:07:11.980]  這個可能就是我們的生活
[00:07:11.980 --> 00:07:13.940]  我們的身體,我們的社會狀態等等
[00:07:14.260 --> 00:07:14.780]  正在反映
[00:07:14.780 --> 00:07:16.980]  但這段經文很清楚地告訴我們
[00:07:16.980 --> 00:07:21.620]  耶穌願意和患難當中的朋友同行
[00:07:21.620 --> 00:07:25.180]  耶穌今次也願意和你和我同行
[00:07:25.180 --> 00:07:28.340]  當耶穌和我同行的時候
[00:07:28.340 --> 00:07:29.900]  又有另一個需要的人出現了
[00:07:29.900 --> 00:07:33.940]  聖經裡面多說了一大群人擁擠著他
[00:07:33.940 --> 00:07:36.380]  有一個女人在聖經裡面說她患了
[00:07:36.380 --> 00:07:38.340]  經血不止病十二年
[00:07:38.340 --> 00:07:41.340]  在很多醫生手中受了很多苦
[00:07:41.340 --> 00:07:43.580]  花盡所有也看不到好
[00:07:44.100 --> 00:07:44.980]  結果還變差了
[00:07:44.980 --> 00:07:47.460]  你想想這個人的生活是怎樣的
[00:07:47.460 --> 00:07:50.580]  這個經血不止病的女士
[00:07:50.580 --> 00:07:52.460]  十二年來她的生活是怎樣的
[00:07:52.460 --> 00:07:53.900]  當然有很多的苦
[00:07:53.900 --> 00:07:55.380]  很多的辛苦
[00:07:55.380 --> 00:07:57.260]  她也盡她的辦法,她不是不做事
[00:07:57.260 --> 00:07:59.660]  是不是?聖經裡面說她找了很多醫生
[00:07:59.660 --> 00:08:01.060]  受了很多苦
[00:08:01.060 --> 00:08:02.700]  花盡所有
[00:08:02.700 --> 00:08:07.500]  她盡一切力氣想將自己在這個難處當中
[00:08:07.500 --> 00:08:09.380]  拿出來,走出來
[00:08:09.380 --> 00:08:10.260]  改變她
[00:08:10.260 --> 00:08:11.140]  被醫治
[00:08:11.140 --> 00:08:12.180]  但是不行
[00:08:12.180 --> 00:08:13.620]  甚至聖經裡面描述
[00:08:13.980 --> 00:08:16.500]  反而更差更重
[00:08:16.500 --> 00:08:18.900]  這個又是不是我們寫照的呢?
[00:08:18.900 --> 00:08:22.020]  盡了一切努力想改變環境
[00:08:22.020 --> 00:08:24.020]  看到難處想盡力
[00:08:24.020 --> 00:08:25.060]  我盡了力的
[00:08:25.060 --> 00:08:27.420]  我有盡力,我花盡一切的
[00:08:27.420 --> 00:08:29.180]  我不介意的
[00:08:29.180 --> 00:08:32.180]  少少成果也好
[00:08:32.180 --> 00:08:33.260]  少少進步也好
[00:08:33.260 --> 00:08:36.340]  最後反而沒有成果沒有進步
[00:08:36.340 --> 00:08:37.460]  還要說更差
[00:08:37.460 --> 00:08:41.740]  她聽見耶穌的事就夾在人群當中
[00:08:42.700 --> 00:08:44.020]  她想摸耶穌的衣服
[00:08:44.020 --> 00:08:46.660]  這個動作是什麼動作?
[00:08:46.660 --> 00:08:47.860]  為什麼她想摸耶穌的衣服?
[00:08:47.860 --> 00:08:48.780]  我們要清楚知道
[00:08:48.780 --> 00:08:51.500]  在舊約聖經裡面的十五章二十五到三十節說
[00:08:51.500 --> 00:08:52.700]  這一種的
[00:08:52.700 --> 00:08:55.780]  驚血不止是一種不潔的描述
[00:08:55.780 --> 00:08:57.980]  因為猶太人的傳統理解
[00:08:57.980 --> 00:09:00.460]  驚血的時候是一種不潔
[00:09:00.460 --> 00:09:02.140]  所以驚血不止是一種不潔的病
[00:09:02.140 --> 00:09:04.100]  所以這個女人應該是被隔離的
[00:09:04.100 --> 00:09:06.260]  應該什麼人都不可以探她
[00:09:06.260 --> 00:09:07.300]  不可以碰她,不可以理她
[00:09:07.300 --> 00:09:10.140]  她真的在人群當中
[00:09:10.140 --> 00:09:12.260]  她要隱藏她的身份
[00:09:13.020 --> 00:09:14.020]  除了一方面是覺得
[00:09:14.020 --> 00:09:16.860]  我沒有面目或者我生病
[00:09:16.860 --> 00:09:17.980]  更重要的是
[00:09:17.980 --> 00:09:18.860]  她如果不隱藏
[00:09:18.860 --> 00:09:19.940]  她根本就不可以在那裡出現
[00:09:19.940 --> 00:09:21.580]  你有沒有留意這件事?
[00:09:21.580 --> 00:09:23.340]  因為她本身就是一個
[00:09:23.340 --> 00:09:25.220]  在當時文化被認為不潔的人
[00:09:25.220 --> 00:09:27.420]  所以她最大的勇氣
[00:09:27.420 --> 00:09:28.260]  最大的信心
[00:09:28.260 --> 00:09:29.660]  雖然後面說
[00:09:29.660 --> 00:09:30.660]  她只是想一想
[00:09:30.660 --> 00:09:31.540]  她心裡面想
[00:09:31.540 --> 00:09:33.020]  我只要摸到她就好了
[00:09:33.020 --> 00:09:35.300]  跟前面的葉老很不同
[00:09:35.300 --> 00:09:37.540]  葉老就是走過去做一些動作
[00:09:37.540 --> 00:09:38.700]  俯伏求耶穌
[00:09:38.700 --> 00:09:41.180]  這個女人好像連出聲都不敢
[00:09:41.860 --> 00:09:42.780]  要躲起來
[00:09:42.780 --> 00:09:44.020]  只是心裡面想
[00:09:44.020 --> 00:09:45.300]  她的信念是一樣的
[00:09:45.300 --> 00:09:46.740]  跟葉老不過是放在心裡面
[00:09:46.740 --> 00:09:48.180]  就是我只要摸摸她
[00:09:48.180 --> 00:09:49.500]  我就會好了
[00:09:49.500 --> 00:09:52.700]  所以她就在人群當中
[00:09:52.700 --> 00:09:55.060]  躲在人群當中
[00:09:55.060 --> 00:09:57.180]  慢慢的去到耶穌身邊
[00:09:57.180 --> 00:09:58.660]  摸耶穌的衣裳
[00:09:58.660 --> 00:09:59.940]  摸耶穌的衣裳
[00:09:59.940 --> 00:10:02.820]  你想想這個人的信心有多大
[00:10:02.820 --> 00:10:04.900]  她隱藏她不潔的身份
[00:10:04.900 --> 00:10:07.340]  因為當時可能在猶太民族當中
[00:10:07.340 --> 00:10:08.380]  如果被人知道她是不潔
[00:10:08.380 --> 00:10:09.580]  知道她有這個病
[00:10:09.580 --> 00:10:11.100]  可能是很大的一件事
[00:10:11.740 --> 00:10:13.460]  但是她願意為了
[00:10:13.460 --> 00:10:15.180]  想改變她自己
[00:10:15.180 --> 00:10:15.820]  治好這個病
[00:10:15.820 --> 00:10:17.020]  她無計可施
[00:10:17.020 --> 00:10:18.420]  她走到耶穌身邊
[00:10:18.420 --> 00:10:19.820]  想摸摸耶穌的衣裳就好了
[00:10:19.820 --> 00:10:21.580]  這個信念是怎麼來的呢?
[00:10:21.580 --> 00:10:23.300]  為什麼摸摸耶穌的衣裳就好了呢?
[00:10:23.300 --> 00:10:25.940]  可能就是她聽過耶穌治病的能力
[00:10:25.940 --> 00:10:27.300]  她覺得耶穌很厲害
[00:10:27.300 --> 00:10:29.180]  只要沾養一點點就可以了
[00:10:29.180 --> 00:10:32.420]  我們有時候沒有這麼簡單的信心
[00:10:32.420 --> 00:10:34.500]  可能她的信心不完全正確
[00:10:34.500 --> 00:10:36.380]  因為治好她的不是耶穌的衣裳
[00:10:36.380 --> 00:10:36.980]  是不是?
[00:10:36.980 --> 00:10:39.060]  不過就是因為她的頂點信心
[00:10:39.060 --> 00:10:39.820]  她摸摸耶穌的衣裳
[00:10:39.820 --> 00:10:40.580]  就在信念裡面說
[00:10:40.580 --> 00:10:41.500]  她的病馬上就好了
[00:10:42.340 --> 00:10:42.900]  很有趣的
[00:10:42.900 --> 00:10:43.740]  你有沒有想過這件事?
[00:10:43.740 --> 00:10:46.260]  明明耶穌要跟著找她出來
[00:10:46.260 --> 00:10:48.140]  告訴她是信救了她
[00:10:48.140 --> 00:10:50.620]  但是當她摸摸耶穌的衣裳的時候
[00:10:50.620 --> 00:10:51.420]  她就已經好了
[00:10:51.420 --> 00:10:54.460]  就不是耶穌跟她說完之後才好了
[00:10:54.460 --> 00:10:55.940]  很清楚這個次序
[00:10:55.940 --> 00:10:57.860]  所以很清晰地告訴我們
[00:10:57.860 --> 00:10:59.940]  她的信在哪裡彰顯呢?
[00:10:59.940 --> 00:11:02.940]  就是當她願意在人群當中
[00:11:02.940 --> 00:11:04.380]  走到耶穌面前伸手
[00:11:04.380 --> 00:11:06.620]  可能途徑未必太對
[00:11:06.620 --> 00:11:08.020]  又或者摸摸耶穌的衣裳
[00:11:08.020 --> 00:11:09.540]  其實耶穌的能力不在衣裳上
[00:11:10.020 --> 00:11:12.860]  而是在上帝本身的赦罪
[00:11:12.860 --> 00:11:14.300]  祂的饒恕
[00:11:14.300 --> 00:11:15.460]  祂的醫治的能力
[00:11:15.460 --> 00:11:17.980]  但是那種可能是一些誤會
[00:11:17.980 --> 00:11:18.940]  不過無論如何
[00:11:18.940 --> 00:11:20.500]  她帶著信心去到上帝面前
[00:11:20.500 --> 00:11:21.860]  上帝的恩典夠用
[00:11:21.860 --> 00:11:23.540]  正如我們回來教會
[00:11:23.540 --> 00:11:24.380]  很多弟兄姐妹可能
[00:11:24.380 --> 00:11:25.820]  一開始回來教會的心
[00:11:25.820 --> 00:11:26.980]  都未必很簡單
[00:11:26.980 --> 00:11:27.980]  甚至說白一點
[00:11:27.980 --> 00:11:28.780]  不是很純正的
[00:11:28.780 --> 00:11:31.220]  有人回來為了認識朋友
[00:11:31.220 --> 00:11:32.740]  認識女孩子
[00:11:32.740 --> 00:11:33.940]  玩玩
[00:11:33.940 --> 00:11:35.540]  沒事做就坐一下
[00:11:35.540 --> 00:11:36.740]  甚至我聽過有人說
[00:11:36.740 --> 00:11:37.660]  回來教會為什麼?
[00:11:37.660 --> 00:11:38.260]  涼一下冷氣
[00:11:38.260 --> 00:11:39.260]  教會冷氣有多涼?
[00:11:39.980 --> 00:11:40.940]  可能每一個人回來教會
[00:11:40.940 --> 00:11:42.020]  都有很多不同的原因
[00:11:42.020 --> 00:11:43.260]  不過我經常覺得
[00:11:43.260 --> 00:11:44.540]  上帝的恩典很厲害
[00:11:44.540 --> 00:11:45.860]  上帝的恩典夠用
[00:11:45.860 --> 00:11:46.780]  祂會抓住你
[00:11:46.780 --> 00:11:48.020]  祂會抓住你
[00:11:48.020 --> 00:11:48.820]  祂會抓緊你
[00:11:48.820 --> 00:11:50.540]  當這個女士
[00:11:50.540 --> 00:11:51.900]  當她摸耶穌的衣裳
[00:11:51.900 --> 00:11:53.620]  她心裡面的病馬上康復的時候
[00:11:53.620 --> 00:11:55.220]  接著耶穌就抓緊她
[00:11:55.220 --> 00:11:56.340]  要把她找出來
[00:11:56.340 --> 00:11:57.740]  當然了
[00:11:57.740 --> 00:11:58.980]  耶穌這個行徑很多人不明白
[00:11:58.980 --> 00:12:00.180]  為什麼要把她找出來呢?
[00:12:00.180 --> 00:12:00.740]  那些門徒都說
[00:12:00.740 --> 00:12:02.180]  這麼多人圍著你
[00:12:02.180 --> 00:12:03.100]  你還問誰摸你?
[00:12:03.100 --> 00:12:04.300]  是啊
[00:12:04.300 --> 00:12:04.900]  耶穌有時候做的事情
[00:12:04.900 --> 00:12:05.580]  很多人都不太明白
[00:12:05.580 --> 00:12:07.420]  甚至連耶穌的門徒
[00:12:07.420 --> 00:12:08.500]  應該最認識祂
[00:12:08.900 --> 00:12:10.060]  都有些混亂、有些不明白
[00:12:10.060 --> 00:12:10.900]  耶穌在搞什麼?
[00:12:10.900 --> 00:12:12.660]  我們現在不是在趕路嗎?
[00:12:12.660 --> 00:12:14.820]  我們現在不是要走去幫
[00:12:14.820 --> 00:12:17.180]  回塘主管葉路依她的女兒嗎?
[00:12:17.180 --> 00:12:18.660]  不要妨礙著
[00:12:18.660 --> 00:12:19.980]  還問什麼?
[00:12:19.980 --> 00:12:21.300]  浪費時間做什麼?
[00:12:21.300 --> 00:12:22.220]  做一些更重要的事情
[00:12:22.220 --> 00:12:24.140]  原來上帝的眼中
[00:12:24.140 --> 00:12:25.700]  祂的計劃不是我們所想像的
[00:12:25.700 --> 00:12:27.100]  有時候我們覺得
[00:12:27.100 --> 00:12:27.900]  上帝浪費了時間
[00:12:27.900 --> 00:12:29.580]  快點搞定事情吧
[00:12:29.580 --> 00:12:30.580]  上帝祢應該是這樣的
[00:12:30.580 --> 00:12:31.700]  我經常都分享
[00:12:31.700 --> 00:12:33.420]  我們經常都很想教上帝做事
[00:12:33.420 --> 00:12:35.580]  上帝應該這樣、這樣、這樣
[00:12:35.580 --> 00:12:36.340]  事情就解決了
[00:12:36.340 --> 00:12:38.180]  但是上帝有祂的時間
[00:12:38.780 --> 00:12:39.780]  往往我們想像不到
[00:12:39.780 --> 00:12:41.140]  你想想反過來
[00:12:41.140 --> 00:12:41.940]  這個故事
[00:12:41.940 --> 00:12:44.580]  如果你進入葉路
[00:12:44.580 --> 00:12:45.980]  和他一齊那群人
[00:12:45.980 --> 00:12:49.180]  帶著耶穌去他家人的心情
[00:12:49.180 --> 00:12:49.580]  就會覺得
[00:12:49.580 --> 00:12:50.860]  耶穌你在搞什麼?
[00:12:50.860 --> 00:12:51.420]  已經這麼擠迫
[00:12:51.420 --> 00:12:52.700]  快點走兩步吧
[00:12:52.700 --> 00:12:54.220]  快要病死了
[00:12:54.220 --> 00:12:55.020]  快點去吧
[00:12:55.020 --> 00:12:57.500]  但是當時耶穌就要停下來
[00:12:57.500 --> 00:12:59.060]  去告訴這個女人
[00:12:59.060 --> 00:13:00.740]  救她的是她的信
[00:13:00.740 --> 00:13:02.740]  留意第34節
[00:13:02.740 --> 00:13:03.220]  耶穌說
[00:13:03.220 --> 00:13:04.860]  女兒你的信救了你
[00:13:04.860 --> 00:13:06.340]  平安地回去吧
[00:13:06.340 --> 00:13:07.860]  你的疾病痊癒了
[00:13:08.860 --> 00:13:10.700]  耶穌是最後才說你的疾病痊癒了
[00:13:10.700 --> 00:13:14.020]  但其實當這個女士摸了耶穌的衣袖的時候
[00:13:14.020 --> 00:13:15.420]  她的病已經好了
[00:13:15.420 --> 00:13:18.140]  所以耶穌說的不僅是
[00:13:18.140 --> 00:13:20.260]  她身體經歷不治的病
[00:13:20.260 --> 00:13:23.300]  更是在說她心靈裡面的需要
[00:13:23.300 --> 00:13:25.900]  這個人需要社交生活
[00:13:25.900 --> 00:13:27.340]  需要回到正常
[00:13:27.340 --> 00:13:29.660]  這個人以後不再需要偷偷摸摸
[00:13:29.660 --> 00:13:31.740]  不再需要因為她的不潔被排斥
