
[00:00:00.000 --> 00:00:04.000]  《獵王紀》、《合一王朝》系列的第十講
[00:05:06.000 --> 00:05:08.000]  他這兩個行為
[00:05:08.000 --> 00:05:12.000]  讓我們見到所羅門不是真的信靠神
[00:05:12.000 --> 00:05:16.000]  為什麼他要娶埃及的公主
[00:05:16.000 --> 00:05:19.000]  他希望和法老王聯盟
[00:05:19.000 --> 00:05:22.000]  一起來對抗外敵
[00:05:22.000 --> 00:05:24.000]  他為什麼要買馬匹
[00:05:24.000 --> 00:05:28.000]  他相信自己的實力多過相信神
[00:05:28.000 --> 00:05:32.000]  他根本不相信耶和華可以保護這片土地
[00:05:32.000 --> 00:05:34.000]  他想著自己一定要做些事
[00:05:34.000 --> 00:05:37.000]  所以他和埃及王聯婚
[00:05:37.000 --> 00:05:41.000]  他是買馬匹來鞏固自己的軍隊
[00:05:41.000 --> 00:05:44.000]  他忘記了他自己爸爸的話
[00:05:44.000 --> 00:05:46.000]  在《說詩篇》的二十篇第七節
[00:05:46.000 --> 00:05:47.000]  大衛怎麼說
[00:05:47.000 --> 00:05:50.000]  有人靠車有人靠馬
[00:05:50.000 --> 00:05:54.000]  但我們要提到耶和華我們神的名
[00:05:54.000 --> 00:05:57.000]  神才是最重要
[00:05:57.000 --> 00:06:01.000]  你是和埃及王來納文約
[00:06:01.000 --> 00:06:02.000]  沒有用的
[00:06:02.000 --> 00:06:04.000]  等一下我們就會見到
[00:06:04.000 --> 00:06:07.000]  買了這麼多馬匹都是沒有用
[00:06:07.000 --> 00:06:10.000]  所羅門娶外邦妻子
[00:06:10.000 --> 00:06:12.000]  他造成了很壞的榜樣
[00:06:12.000 --> 00:06:15.000]  直至到四世紀以後
[00:06:15.000 --> 00:06:18.000]  在《以斯拉記》和《尼希米記》裏面
[00:06:18.000 --> 00:06:20.000]  都有提到
[00:06:20.000 --> 00:06:22.000]  以色列人都和他一樣
[00:06:22.000 --> 00:06:27.000]  是和外邦的女子和外邦人來通婚
[00:06:27.000 --> 00:06:30.000]  從聖經的角度來看
[00:06:30.000 --> 00:06:33.000]  出埃及是什麼意思
[00:06:33.000 --> 00:06:36.000]  在信徒的身上我們出埃及
[00:06:36.000 --> 00:06:38.000]  就是我們脫離罪的綑綁
[00:06:38.000 --> 00:06:41.000]  就是接受耶穌基督之後
[00:06:41.000 --> 00:06:42.000]  我們得救
[00:06:42.000 --> 00:06:44.000]  被神稱為義人
[00:06:44.000 --> 00:06:46.000]  我和大家說過
[00:06:46.000 --> 00:06:49.000]  基督徒的人生有三個步驟
[00:06:49.000 --> 00:06:53.000]  清義、成性和得榮耀
[00:06:53.000 --> 00:06:55.000]  所以當我們說我們出埃及
[00:06:55.000 --> 00:06:58.000]  就是我們接受了神脫離了罪的綑綁
[00:06:58.000 --> 00:07:01.000]  我們已經是被神稱為義人
[00:07:01.000 --> 00:07:04.000]  那你說出埃及去哪裏?
[00:07:04.000 --> 00:07:05.000]  去曠野
[00:07:05.000 --> 00:07:08.000]  以色列人去曠野做什麼?
[00:07:08.000 --> 00:07:09.000]  鍛鍊他們
[00:07:09.000 --> 00:07:11.000]  好像我們基督徒一樣
[00:07:11.000 --> 00:07:13.000]  在我們每天的路上
[00:07:13.000 --> 00:07:14.000]  我們都能夠成性
[00:07:14.000 --> 00:07:17.000]  慢慢越來越像耶穌基督
[00:07:17.000 --> 00:07:20.000]  所以除了清義第二步就是成性
[00:07:20.000 --> 00:07:23.000]  就好像以色列人在曠野
[00:07:23.000 --> 00:07:25.000]  最後進入迦南地
[00:07:25.000 --> 00:07:27.000]  就是當我們真真正正
[00:07:27.000 --> 00:07:30.000]  走了我們人生的路程
[00:07:30.000 --> 00:07:33.000]  我們能夠得到榮耀的身體
[00:07:33.000 --> 00:07:35.000]  我們能夠與神同在
[00:07:35.000 --> 00:07:37.000]  這個就是最後一步
[00:07:37.000 --> 00:07:38.000]  得榮耀
[00:07:38.000 --> 00:07:40.000]  所以說一個基督徒
[00:07:40.000 --> 00:07:44.000]  回到埃及不是一件好事
[00:07:44.000 --> 00:07:48.000]  即是說這個人仍然被俗世纏繞
[00:07:48.000 --> 00:07:51.000]  不能夠真真正正信靠神
[00:07:51.000 --> 00:07:54.000]  亦都好像馬太福音十三章
[00:07:54.000 --> 00:07:56.000]  撒種的比喻
[00:07:56.000 --> 00:07:58.000]  其中一種的泥土是什麼?
[00:07:58.000 --> 00:08:00.000]  是有荊棘的泥土
[00:08:00.000 --> 00:08:02.000]  種子進入泥土裏面
[00:08:02.000 --> 00:08:03.000]  很快發芽
[00:08:03.000 --> 00:08:05.000]  而且很快飆高
[00:08:05.000 --> 00:08:08.000]  但是慢慢慢慢就被俗世
[00:08:08.000 --> 00:08:10.000]  仍然纏繞著他
[00:08:10.000 --> 00:08:13.000]  以致不能夠結出果子
[00:08:13.000 --> 00:08:15.000]  不能夠結出果子
[00:08:15.000 --> 00:08:17.000]  就不是一個真正的信徒
[00:08:17.000 --> 00:08:19.000]  所以這個我們要很小心
[00:08:19.000 --> 00:08:21.000]  所以說基督徒
[00:08:21.000 --> 00:08:23.000]  信了之後仍然回到埃及
[00:08:23.000 --> 00:08:26.000]  絕對不是一件好事
[00:08:26.000 --> 00:08:28.000]  還有一個可能性
[00:08:28.000 --> 00:08:30.000]  我們可以說一個基督徒
[00:08:30.000 --> 00:08:33.000]  仍然在曠野徘徊
[00:08:33.000 --> 00:08:35.000]  代表什麼?
[00:08:35.000 --> 00:08:37.000]  就是一個基督徒不成熟
[00:08:37.000 --> 00:08:39.000]  不是真正服從神
[00:08:39.000 --> 00:08:41.000]  沒有使命感
[00:08:41.000 --> 00:08:43.000]  在屬靈的生命當中
[00:08:43.000 --> 00:08:46.000]  停留在一個地方不前進
[00:08:46.000 --> 00:08:48.000]  不相信神的應許
[00:08:48.000 --> 00:08:50.000]  毫無目的地在這裏生活
[00:08:50.000 --> 00:08:53.000]  這個都是非常非常之危險
[00:08:53.000 --> 00:08:55.000]  我們都要很注意
[00:08:56.000 --> 00:08:58.000]  在《禮王紀》上的十一章
[00:08:58.000 --> 00:09:00.000]  三節、四節和九節
[00:09:00.000 --> 00:09:02.000]  我們剛剛讀過經文
[00:09:02.000 --> 00:09:04.000]  這個作者是引用了
[00:09:04.000 --> 00:09:06.000]  《新命記》的七章四節
[00:09:06.000 --> 00:09:09.000]  《新命記》的七章四節說什麼?
[00:09:09.000 --> 00:09:11.000]  那些愛邦的女子
[00:09:11.000 --> 00:09:13.000]  是會使你的心轉離
[00:09:13.000 --> 00:09:15.000]  不跟從你的主
[00:09:15.000 --> 00:09:17.000]  去侍奉別神
[00:09:17.000 --> 00:09:18.000]  而這一句話
[00:09:18.000 --> 00:09:20.000]  用在所羅門的身上
[00:09:20.000 --> 00:09:22.000]  是非常之的適合
[00:09:22.000 --> 00:09:24.000]  所羅門經文說
[00:09:24.000 --> 00:09:28.000]  他寵愛或者戀愛這些女子
[00:09:28.000 --> 00:09:31.000]  在經文希伯來文的原文
[00:09:31.000 --> 00:09:34.000]  就是dabak這個字
[00:09:34.000 --> 00:09:36.000]  《新命記》裏面
[00:09:36.000 --> 00:09:38.000]  叫以色列人要做什麼?
[00:09:38.000 --> 00:09:40.000]  要專靠神
[00:09:40.000 --> 00:09:42.000]  《新命記》的十章、十一章
[00:09:42.000 --> 00:09:44.000]  十三章和三十章
[00:09:44.000 --> 00:09:47.000]  專靠神都是dabak這個字
[00:09:47.000 --> 00:09:49.000]  那你說為什麼?
[00:09:49.000 --> 00:09:51.000]  去戀愛那些愛邦女子
[00:09:51.000 --> 00:09:52.000]  又是dabak
[00:09:52.000 --> 00:09:54.000]  專靠神又是dabak
[00:09:54.000 --> 00:09:57.000]  是呀,看你向哪一邊
[00:09:57.000 --> 00:09:59.000]  你去專靠那些愛邦女子
[00:09:59.000 --> 00:10:00.000]  專愛她們
[00:10:00.000 --> 00:10:02.000]  那你就dabak她們
[00:10:02.000 --> 00:10:03.000]  如果你專靠神
[00:10:03.000 --> 00:10:05.000]  那你就dabak神
[00:10:05.000 --> 00:10:07.000]  所以都是同一個字
[00:10:07.000 --> 00:10:09.000]  而在《約書雅記》裏面
[00:10:09.000 --> 00:10:12.000]  二十三章八節和十二節
[00:10:12.000 --> 00:10:16.000]  約書雅都用了很相似的言語
[00:10:16.000 --> 00:10:17.000]  他跟以色列人說
[00:10:17.000 --> 00:10:20.000]  你們要專靠耶和華
[00:10:20.000 --> 00:10:22.000]  你們的神dabak
[00:10:22.000 --> 00:10:24.000]  不要稍微轉去
[00:10:24.000 --> 00:10:29.000]  與你們中間所剩下的那些國民聯絡
[00:10:29.000 --> 00:10:32.000]  聯絡這個字又是dabak
[00:10:32.000 --> 00:10:33.000]  聯絡了就會怎樣?
[00:10:33.000 --> 00:10:36.000]  彼此結親互相往來
[00:10:36.000 --> 00:10:37.000]  有沒有看到?
[00:10:37.000 --> 00:10:39.000]  又是兩面倒
[00:10:39.000 --> 00:10:41.000]  你可以去專靠這些愛邦人
[00:10:41.000 --> 00:10:43.000]  跟他們結盟約、結婚
[00:10:43.000 --> 00:10:46.000]  但你也可以專靠神
[00:10:46.000 --> 00:10:49.000]  聖經裏面給我們有很大的警告
[00:10:49.000 --> 00:10:51.000]  所羅門很可惜
[00:10:51.000 --> 00:10:53.000]  他專靠這些愛邦的女子
[00:10:53.000 --> 00:10:56.000]  而沒有專靠到耶和華
[00:10:56.000 --> 00:10:59.000]  而在今日的經文
[00:10:59.000 --> 00:11:00.000]  列王紀上的十一章
[00:11:00.000 --> 00:11:04.000]  四次又提到nata這個字
[00:11:04.000 --> 00:11:06.000]  希伯來文是什麼?
[00:11:06.000 --> 00:11:07.000]  被引誘
[00:11:07.000 --> 00:11:10.000]  三次和合本翻譯成
[00:11:10.000 --> 00:11:15.000]  這些愛邦女子引誘所羅門去拜偶像
[00:11:15.000 --> 00:11:17.000]  一次被翻譯為
[00:11:17.000 --> 00:11:21.000]  帶領他偏離離開神
[00:11:21.000 --> 00:11:23.000]  在十一章的九節
[00:11:23.000 --> 00:11:28.000]  讀者讀到所羅門獻聖殿的時候
[00:11:28.000 --> 00:11:29.000]  他怎樣說?
[00:11:29.000 --> 00:11:31.000]  要以色列的人民
[00:11:31.000 --> 00:11:32.000]  專向神
[00:11:32.000 --> 00:11:34.000]  遵行神的道
[00:11:34.000 --> 00:11:36.000]  這個人有口說
[00:11:36.000 --> 00:11:39.000]  以色列人你們要專向神
[00:11:39.000 --> 00:11:41.000]  他自己偏離神
[00:11:41.000 --> 00:11:46.000]  被愛邦女子引誘他離棄神
[00:11:46.000 --> 00:11:49.000]  耶和華還兩次提醒他
[00:11:49.000 --> 00:11:51.000]  第一次是欺騙
[00:11:51.000 --> 00:11:54.000]  就是給所羅門有智慧的時候
[00:11:54.000 --> 00:11:57.000]  第二次所羅門獻了聖殿
[00:11:57.000 --> 00:11:59.000]  神都來提醒他
[00:11:59.000 --> 00:12:02.000]  但是最後所羅門都沒有遵守到
[00:12:02.000 --> 00:12:04.000]  神的律例殿章
[00:12:04.000 --> 00:12:06.000]  非常之可惜
[00:12:06.000 --> 00:12:09.000]  所羅門他要人民
[00:12:09.000 --> 00:12:12.000]  以誠實的心來向著神
[00:12:12.000 --> 00:12:15.000]  在列王紀上的八章六十一節
[00:12:15.000 --> 00:12:18.000]  誠實的心就是純正的心
[00:12:18.000 --> 00:12:21.000]  不可以分割的心
[00:12:21.000 --> 00:12:24.000]  他要以色列人完全馴服神
[00:12:24.000 --> 00:12:26.000]  而他自己呢?
[00:12:26.000 --> 00:12:28.000]  他沒有完全偏離神
[00:12:28.000 --> 00:12:31.000]  你不要以為他不去信神
[00:12:31.000 --> 00:12:33.000]  他只不過是把耶和華
[00:12:33.000 --> 00:12:36.000]  變成他其中敬拜的偶像之一
[00:12:36.000 --> 00:12:39.000]  也就是說他一面拜偶像
[00:12:39.000 --> 00:12:41.000]  一面敬拜耶和華
[00:12:41.000 --> 00:12:43.000]  他是個兩頭蛇
[00:12:43.000 --> 00:12:45.000]  這個就是聖經裏面所講
[00:12:45.000 --> 00:12:47.000]  心懷異議的人
[00:12:47.000 --> 00:12:49.000]  雅各書的一章八節
[00:12:49.000 --> 00:12:51.000]  心懷異議的人
[00:12:51.000 --> 00:12:53.000]  在他一切所行的路上
[00:12:53.000 --> 00:12:56.000]  都沒有定見
[00:12:56.000 --> 00:12:59.000]  而當所羅門真的這樣做的時候
[00:12:59.000 --> 00:13:03.000]  他就違背了十誡第一和第二誡
[00:13:03.000 --> 00:13:04.000]  是什麼?
[00:13:04.000 --> 00:13:08.000]  除我以外不可有其他的神
[00:13:08.000 --> 00:13:09.000]  還有第二誡呢?
[00:13:09.000 --> 00:13:12.000]  不可為自己雕刻偶像
[00:13:12.000 --> 00:13:14.000]  他就是離棄了神
[00:13:14.000 --> 00:13:17.000]  他就是在自己的生命當中有偶像
[00:13:17.000 --> 00:13:19.000]  而這個也正是
[00:13:19.000 --> 00:13:22.000]  以塞瓦書的四十二章第八節
[00:13:22.000 --> 00:13:24.000]  神說我是耶和華
[00:13:24.000 --> 00:13:25.000]  這是我的名
[00:13:25.000 --> 00:13:29.000]  我必不將我的榮耀歸給假神
[00:13:29.000 --> 00:13:30.000]  什麼意思?
[00:13:30.000 --> 00:13:33.000]  除我以外別無他神
[00:13:33.000 --> 00:13:37.000]  也不將我的稱讚歸給雕刻的偶像
[00:13:37.000 --> 00:13:38.000]  就是第二誡
[00:13:38.000 --> 00:13:41.000]  不可為自己雕刻偶像
[00:13:41.000 --> 00:13:44.000]  而和以塞瓦書的四十六章九節
[00:13:44.000 --> 00:13:46.000]  都是很相似
[00:13:46.000 --> 00:13:48.000]  神說我是神
[00:13:48.000 --> 00:13:49.000]  並無別神
[00:13:49.000 --> 00:13:52.000]  除我以外別無他神
[00:13:52.000 --> 00:13:54.000]  然後說我是神
[00:13:54.000 --> 00:13:56.000]  再沒有能給我的
[00:13:56.000 --> 00:13:58.000]  這些偶像只不過是石頭
[00:13:58.000 --> 00:14:01.000]  只不過是銅銅鐵鐵造
[00:14:01.000 --> 00:14:04.000]  怎能夠給耶和華
[00:14:04.000 --> 00:14:07.000]  所以這兩次的經文其實就是提醒我們
[00:14:07.000 --> 00:14:10.000]  十誡當中的第一誡和第二誡
[00:14:10.000 --> 00:14:12.000]  我們要知道
[00:14:12.000 --> 00:14:14.000]  所羅門離棄神
[00:14:14.000 --> 00:14:16.000]  不是突然睡醒
[00:14:16.000 --> 00:14:19.000]  我今天開始要敬拜偶像
[00:14:19.000 --> 00:14:20.000]  我不敬拜耶和華
[00:14:20.000 --> 00:14:21.000]  不是的
[00:14:21.000 --> 00:14:24.000]  他是慢慢一步一步離棄神
[00:14:24.000 --> 00:14:28.000]  開始就是在列王紀上的三章一節
[00:14:28.000 --> 00:14:31.000]  他首先娶了埃及的公主
[00:14:31.000 --> 00:14:32.000]  愛邦女子
[00:14:32.000 --> 00:14:37.000]  然後他是隨從愛邦的妻妾的神
[00:14:37.000 --> 00:14:42.000]  在列王紀上的第十一章的四節和第五節
[00:14:42.000 --> 00:14:46.000]  然後他在山上建一些幽壇
[00:14:46.000 --> 00:14:48.000]  來敬拜這些假神
[00:14:48.000 --> 00:14:51.000]  就是他妻妾的這些假神
[00:14:51.000 --> 00:14:54.000]  列王紀上的十一章七節
[00:14:54.000 --> 00:14:57.000]  然後最初在宮外
[00:14:57.000 --> 00:15:00.000]  在山上來敬拜這些假神
[00:15:00.000 --> 00:15:04.000]  然後他就將這些假神搬了進去皇宮
[00:15:04.000 --> 00:15:08.000]  准許他的妻妾在皇宮裏面敬拜
[00:15:08.000 --> 00:15:10.000]  十一章的八節
[00:15:10.000 --> 00:15:15.000]  他以前只是向耶和華來獻祭燒香
[00:15:15.000 --> 00:15:18.000]  現在他居然是在宮殿裏面
[00:15:18.000 --> 00:15:21.000]  來敬拜他妻妾的假神
[00:15:21.000 --> 00:15:25.000]  當以色列的王自己都敬拜偶像的時候
[00:15:25.000 --> 00:15:28.000]  他能不能夠成為外方人的光?
[00:15:28.000 --> 00:15:31.000]  他不能夠
[00:15:31.000 --> 00:15:35.000]  所羅門敬拜的是甚麼偶像?
[00:15:35.000 --> 00:15:37.000]  聖經有講得很清楚
[00:15:37.000 --> 00:15:39.000]  有摩洛神
[00:15:39.000 --> 00:15:42.000]  就是亞門人所敬拜的神
[00:15:42.000 --> 00:15:46.000]  他們敬拜摩洛神的時候是很殘忍
[00:15:46.000 --> 00:15:49.000]  甚至那些人會將自己的子女
[00:15:49.000 --> 00:15:51.000]  那些嬰兒殺死
[00:15:51.000 --> 00:15:53.000]  來獻給摩洛神
[00:15:53.000 --> 00:15:57.000]  這樣的行為是神所憎惡的行為
[00:15:57.000 --> 00:16:00.000]  還有就是姬末
[00:16:00.000 --> 00:16:03.000]  姬末就是摩洛人的主神
[00:16:03.000 --> 00:16:07.000]  無論是亞門人還是摩洛人
[00:16:07.000 --> 00:16:09.000]  都是亞伯拉罕的侄子
[00:16:09.000 --> 00:16:11.000]  羅德的後人
[00:16:11.000 --> 00:16:14.000]  在創世紀的十九章告訴我們
[00:16:14.000 --> 00:16:17.000]  所羅門還敬拜甚麼偶像?
[00:16:17.000 --> 00:16:20.000]  阿斯他祿的女神
[00:16:20.000 --> 00:16:25.000]  這個神是推羅和西頓人所敬拜
[00:16:25.000 --> 00:16:27.000]  是一個新玉的女神
[00:16:27.000 --> 00:16:30.000]  所以當他們敬拜阿斯他祿的時候
[00:16:30.000 --> 00:16:32.000]  無論男女在廟裡
[00:16:32.000 --> 00:16:35.000]  都會和廟祭來行人
[00:16:35.000 --> 00:16:37.000]  因為這是一個新玉的女神
[00:16:37.000 --> 00:16:41.000]  這樣的行為是神所憎惡的行為
[00:16:41.000 --> 00:16:43.000]  這個阿斯他祿
[00:16:43.000 --> 00:16:47.000]  也是巴比倫人所敬拜的女神
[00:16:47.000 --> 00:16:50.000]  我講完了第一點
[00:16:50.000 --> 00:16:54.000]  就是所羅門沒有服從道神的話語
[00:16:54.000 --> 00:16:58.000]  第二點就是他沒有聽到神的勸告
[00:16:58.000 --> 00:17:01.000]  其實所羅門剛生出來的時候
[00:17:01.000 --> 00:17:03.000]  神很愛他
[00:17:03.000 --> 00:17:06.000]  透過那丹仙芝給了他一個很特別的名字
[00:17:06.000 --> 00:17:09.000]  就是耶底底亞
[00:17:09.000 --> 00:17:10.000]  甚麼意思?
[00:17:10.000 --> 00:17:12.000]  就是神所愛
[00:17:12.000 --> 00:17:15.000]  但是現在經文告訴我們
[00:17:15.000 --> 00:17:18.000]  神向所羅門發怒
[00:17:18.000 --> 00:17:21.000]  因為他的心轉離了神
[00:17:21.000 --> 00:17:25.000]  所羅門違背了神賜給他的智慧
[00:17:25.000 --> 00:17:28.000]  忽視了神給他的亮光
[00:17:28.000 --> 00:17:33.000]  其實神給所羅門一個爸爸大衛
[00:17:33.000 --> 00:17:35.000]  雖然大衛不是完美的人
[00:17:35.000 --> 00:17:38.000]  但是大衛是一個忠於神的人
[00:17:38.000 --> 00:17:41.000]  這一點所羅門是能夠看得到
[00:17:41.000 --> 00:17:45.000]  大衛也曾經為所羅門禱告
[00:17:45.000 --> 00:17:47.000]  鼓勵他遵行神的旨意
[00:17:47.000 --> 00:17:51.000]  鼓勵他來起聖典
[00:17:51.000 --> 00:17:55.000]  神也兩次向所羅門顯現
[00:17:55.000 --> 00:17:59.000]  提醒他神和大衛所納的約
[00:17:59.000 --> 00:18:02.000]  所羅門絕對知道
[00:18:02.000 --> 00:18:05.000]  神和以色列人納約
[00:18:05.000 --> 00:18:08.000]  在《說明記》的28章至30章
[00:18:08.000 --> 00:18:12.000]  是講到這個文約的條本
[00:18:12.000 --> 00:18:17.000]  也就是說如果以色列人守約的話
[00:18:17.000 --> 00:18:18.000]  神就會祝福
[00:18:18.000 --> 00:18:20.000]  但是如果以色列人違約的話
[00:18:20.000 --> 00:18:23.000]  神就會審判、會詛咒
[00:18:23.000 --> 00:18:26.000]  所以所羅門絕對不能夠推搪
[00:18:26.000 --> 00:18:28.000]  說我不知道這些事
[00:18:28.000 --> 00:18:29.000]  為什麼?
[00:18:29.000 --> 00:18:32.000]  因為他自己在獻聖典的時候
[00:18:32.000 --> 00:18:35.000]  他已經提過這些文約
[00:18:35.000 --> 00:18:39.000]  他講到如果以色列人能夠守約
[00:18:39.000 --> 00:18:40.000]  神會祝福
[00:18:40.000 --> 00:18:43.000]  如果違約神就會詛咒
[00:18:43.000 --> 00:18:48.000]  而他自己就是沒有遵守到神的約
[00:18:48.000 --> 00:18:50.000]  我們剛才說
[00:18:50.000 --> 00:18:52.000]  神向所羅門來發怒
[00:18:52.000 --> 00:18:56.000]  因為所羅門的心轉離了神
