
[00:00:00.000 --> 00:00:03.960]  我們今天繼續是馬太福音第十三章
[00:03:58.400 --> 00:04:01.760]  另外伯拉罕是加上了一隻牛犢
[00:04:01.760 --> 00:04:06.360]  然後來招呼探訪他的三個客人
[00:04:06.360 --> 00:04:09.800]  在撒姆爾上我們又見到
[00:04:09.800 --> 00:04:12.280]  撒姆爾的媽媽是哈娜
[00:04:12.280 --> 00:04:14.800]  哈娜是沒有子女的
[00:04:14.800 --> 00:04:17.000]  所以哈娜和神禱告
[00:04:17.000 --> 00:04:19.400]  求你賜一個兒子給我
[00:04:19.400 --> 00:04:21.480]  如果你真的賜一個兒子給我的時候
[00:04:21.480 --> 00:04:25.800]  我將永遠叫這個兒子歸給耶和華
[00:04:25.800 --> 00:04:28.960]  結果真的生了撒姆爾出來
[00:04:28.960 --> 00:04:32.000]  當撒姆爾斷了奶的時候
[00:04:32.000 --> 00:04:34.640]  哈娜就帶撒姆爾上士羅
[00:04:34.640 --> 00:04:39.120]  去到耶和華的殿裡面還願
[00:04:39.120 --> 00:04:43.000]  還帶了三隻公牛一衣髮的誓面
[00:04:43.000 --> 00:04:47.280]  一衣髮等於三個世亞
[00:04:47.280 --> 00:04:52.160]  等於三斗一樣多的材料
[00:04:52.160 --> 00:04:56.880]  和一袋酒來還原
[00:04:56.880 --> 00:04:59.560]  去到士司祭我們又見到
[00:04:59.560 --> 00:05:03.200]  有個耶和華的侍者來見姬澱
[00:05:03.200 --> 00:05:05.280]  叫他去攻打米澱
[00:05:05.280 --> 00:05:07.080]  姬澱很害怕
[00:05:07.080 --> 00:05:11.560]  他說:「侍者 如果真是神派你來的
[00:05:11.560 --> 00:05:14.840]  求你給我一個證據」
[00:05:14.840 --> 00:05:18.960]  於是姬澱就去做餅
[00:05:18.960 --> 00:05:20.440]  加了一隻山羊
[00:05:20.440 --> 00:05:24.120]  另外有一衣髮的誓面
[00:05:24.120 --> 00:05:25.760]  做了些無烤餅
[00:05:25.760 --> 00:05:28.440]  然後將肉放在湯裡
[00:05:28.440 --> 00:05:31.680]  再將湯放在壺裡
[00:05:31.680 --> 00:05:35.200]  就交給耶和華的侍者
[00:05:35.200 --> 00:05:38.040]  而耶和華的侍者就吩咐姬澱
[00:05:38.040 --> 00:05:41.200]  你將這些肉和無烤餅
[00:05:41.200 --> 00:05:43.320]  放在盆石上
[00:05:43.320 --> 00:05:46.000]  然後將湯澆在上面
[00:05:46.000 --> 00:05:50.840]  然後在盆石裡面有一盆火出來
[00:05:50.840 --> 00:05:56.800]  將所有的無烤餅和肉都燒了
[00:05:56.800 --> 00:06:00.600]  證明這位侍者真是從神而來
[00:06:00.600 --> 00:06:04.440]  三斗頻頻在聖經裡面出現
[00:06:04.440 --> 00:06:10.480]  三斗其實等於八個半加侖
[00:06:10.480 --> 00:06:12.320]  八個半加侖有多少?
[00:06:12.320 --> 00:06:14.240]  通常牛奶是一加侖
[00:06:14.240 --> 00:06:16.480]  八個半加侖你可能知道有多少
[00:06:16.480 --> 00:06:21.800]  差不多是做出來有五十磅的麵糰
[00:06:21.800 --> 00:06:25.160]  可以供一百至一百五十個人吃
[00:06:25.160 --> 00:06:27.160]  你說要不要這麼多?
[00:06:27.160 --> 00:06:28.040]  打仗嗎?
[00:06:28.040 --> 00:06:30.400]  去給軍隊吃?
[00:06:30.400 --> 00:06:31.280]  其實你想想
[00:06:31.280 --> 00:06:34.120]  以前的人家裡有很多僕人
[00:06:34.120 --> 00:06:35.480]  所以做出來很高興
[00:06:35.480 --> 00:06:36.200]  做了很多
[00:06:36.200 --> 00:06:37.320]  好像阿伯拉罕
[00:06:37.320 --> 00:06:38.640]  很多僕人
[00:06:38.640 --> 00:06:40.000]  甚至是獻給神
[00:06:40.000 --> 00:06:40.960]  這個要做多一點
[00:06:40.960 --> 00:06:42.640]  因為很多祭司
[00:06:42.640 --> 00:06:44.720]  很多時候祭司都會吃
[00:06:44.720 --> 00:06:49.080]  所以一百至一百五十不算多
[00:06:49.080 --> 00:06:53.080]  我們又看到
[00:06:53.080 --> 00:06:54.680]  經文裡面提到
[00:06:54.680 --> 00:06:58.160]  麵烤是將整個麵糰發起
[00:06:58.160 --> 00:07:00.920]  要明白這個比喻是什麼
[00:07:00.920 --> 00:07:04.680]  我們要明白麵糰是代表什麼
[00:07:04.680 --> 00:07:06.600]  你說麵烤呢?
[00:07:06.600 --> 00:07:08.120]  麵烤就很簡單
[00:07:08.120 --> 00:07:10.800]  因為經文裡面說得很清楚
[00:07:10.800 --> 00:07:12.880]  麵烤就是天國
[00:07:12.880 --> 00:07:15.440]  是象徵天國
[00:07:15.440 --> 00:07:18.720]  所以你要知道麵糰是什麼
[00:07:18.720 --> 00:07:21.880]  最好的辦法是怎樣?
[00:07:21.880 --> 00:07:25.400]  是用聖經解聖經
[00:07:25.400 --> 00:07:26.800]  但是很可惜
[00:07:26.800 --> 00:07:28.240]  有很多的神學家
[00:07:28.240 --> 00:07:30.000]  有很多的聖經學者
[00:07:30.000 --> 00:07:31.280]  都解錯了
[00:07:31.280 --> 00:07:35.080]  他們說麵糰是代表世界
[00:07:35.080 --> 00:07:37.720]  我們看看如果麵糰代表世界
[00:07:37.720 --> 00:07:40.000]  如果麵烤是天國的時候
[00:07:40.000 --> 00:07:40.960]  就怎樣?
[00:07:40.960 --> 00:07:44.840]  就是麵烤發了整個麵糰
[00:07:44.840 --> 00:07:47.240]  充滿了整個麵糰
[00:07:47.240 --> 00:07:48.840]  那就是說天國就怎樣?
[00:07:48.840 --> 00:07:51.680]  充滿了整個世界
[00:07:51.680 --> 00:07:54.920]  這樣的解釋就出現問題了
[00:07:54.920 --> 00:07:58.360]  因為是和前面那三個的比喻
[00:07:58.360 --> 00:08:00.840]  都有衝突,都有矛盾
[00:08:00.840 --> 00:08:02.760]  你看看第一個比喻
[00:08:02.760 --> 00:08:03.800]  經文說什麼?
[00:08:03.800 --> 00:08:05.560]  是撒種的比喻
[00:08:05.560 --> 00:08:08.600]  說當我們傳福音的時候
[00:08:08.600 --> 00:08:12.880]  人們聽到福音就好像有四種不同的回應
[00:08:12.880 --> 00:08:15.880]  只有一種是接受
[00:08:15.880 --> 00:08:17.960]  而且是結出果子
[00:08:17.960 --> 00:08:21.920]  其他那三種的泥土都沒有結出果子
[00:08:21.920 --> 00:08:24.720]  都是不接受的人
[00:08:24.720 --> 00:08:26.800]  如果世上真的有這麼多人不接受
[00:08:26.800 --> 00:08:29.520]  是不是真的天國會充滿整個世界呢?
[00:08:29.520 --> 00:08:31.280]  我相信不是
[00:08:31.280 --> 00:08:35.080]  另外是物子和敗子的第二個比喻
[00:08:35.080 --> 00:08:36.440]  經文說什麼?
[00:08:36.440 --> 00:08:39.000]  經文說世上有很多物子和敗子
[00:08:39.000 --> 00:08:40.800]  一起來生長
[00:08:40.800 --> 00:08:41.920]  耶穌基督還說
[00:08:41.920 --> 00:08:42.880]  時候還沒到
[00:08:42.880 --> 00:08:46.520]  你不要拔出那些敗子出來
[00:08:46.520 --> 00:08:49.520]  所以物子和敗子會一起成長
[00:08:49.520 --> 00:08:51.120]  在這個世界
[00:08:51.120 --> 00:08:53.400]  那是不是天國充滿了世界呢?
[00:08:53.400 --> 00:08:55.240]  也不是
[00:08:55.240 --> 00:08:58.320]  而上一次和大家講芥菜的比喻
[00:08:58.320 --> 00:09:01.920]  我們講到如果耶穌基督真的要說
[00:09:01.920 --> 00:09:03.560]  天國充滿了世界
[00:09:03.560 --> 00:09:05.200]  不是用芥菜
[00:09:05.200 --> 00:09:06.720]  是用香柏樹
[00:09:06.720 --> 00:09:08.080]  是用頂天的樹
[00:09:08.080 --> 00:09:10.160]  就好像在聖經裡面
[00:09:10.160 --> 00:09:14.880]  每逢講到這些國度大到要征服整個世界的時候
[00:09:14.880 --> 00:09:17.400]  就是用香柏樹和頂天的樹
[00:09:17.400 --> 00:09:19.240]  絕對不會用芥菜
[00:09:19.240 --> 00:09:21.000]  芥菜是菜蔬
[00:09:21.000 --> 00:09:23.320]  在百菜中是最大
[00:09:23.320 --> 00:09:26.040]  但是也不夠一棵樹大
[00:09:26.040 --> 00:09:28.680]  所以我覺得
[00:09:28.680 --> 00:09:31.080]  麵烤是天國
[00:09:31.080 --> 00:09:36.520]  但是麵糰絕對不會解造世界
[00:09:36.520 --> 00:09:38.600]  如果麵糰解造世界的話
[00:09:38.600 --> 00:09:43.000]  就跟前面三個比喻有衝突
[00:09:43.000 --> 00:09:45.440]  我剛才說最好解經的辦法
[00:09:45.440 --> 00:09:48.320]  就是用聖經來解聖經
[00:09:48.320 --> 00:09:53.440]  聖經裡面有一個象徵
[00:09:53.440 --> 00:09:56.120]  在羅馬書11章16節
[00:09:56.120 --> 00:09:57.760]  經文告訴我們
[00:09:57.760 --> 00:10:00.920]  所獻的新麵若是聖潔
[00:10:00.920 --> 00:10:03.000]  全糰也就聖潔了
[00:10:03.000 --> 00:10:04.600]  樹根若是聖潔
[00:10:04.600 --> 00:10:06.840]  樹枝也聖潔了
[00:10:06.840 --> 00:10:08.760]  這裡說有麵糰
[00:10:08.760 --> 00:10:11.600]  整個麵糰都會聖潔
[00:10:11.600 --> 00:10:16.880]  但是你的新糰要首先聖潔
[00:10:16.880 --> 00:10:18.600]  這裡所說的其實
[00:10:18.600 --> 00:10:22.360]  跟文數記15章17-21節
[00:10:22.360 --> 00:10:24.520]  是有連帶的關係
[00:10:24.520 --> 00:10:26.920]  神跟以色列人說
[00:10:26.920 --> 00:10:29.680]  那時候以色列人還在曠野
[00:10:29.680 --> 00:10:33.120]  他們說你們進入迦南地
[00:10:33.120 --> 00:10:35.520]  進入英許之地的時候
[00:10:35.520 --> 00:10:37.400]  你們會做餅
[00:10:37.400 --> 00:10:41.360]  將第一批的新麵糰
[00:10:41.360 --> 00:10:42.720]  獻給神
[00:10:42.720 --> 00:10:45.080]  叫做新麵
[00:10:45.080 --> 00:10:47.440]  如果你真的獻新麵給神
[00:10:47.440 --> 00:10:49.160]  神就保守你
[00:10:49.160 --> 00:10:52.680]  以後所有的麵糰都會聖潔
[00:10:52.680 --> 00:10:57.080]  這其實是跟利未記23章9-14節
[00:10:57.080 --> 00:11:01.080]  說到初熟果子的祭很相似
[00:11:01.080 --> 00:11:03.160]  記不記得神叫以色列人
[00:11:03.160 --> 00:11:05.040]  你要將你的修成
[00:11:05.040 --> 00:11:07.200]  最初第一批的修成
[00:11:07.200 --> 00:11:10.080]  拿部分出來獻給神
[00:11:10.080 --> 00:11:14.280]  如果這個初熟果子獻給神之後
[00:11:14.280 --> 00:11:17.040]  神就保證你日後所有的修成
[00:11:17.040 --> 00:11:20.400]  都好像初熟果子一樣那麼好
[00:11:20.400 --> 00:11:22.240]  所以是有關係的
[00:11:22.240 --> 00:11:24.120]  新麵的意思
[00:11:24.120 --> 00:11:25.360]  你獻給神
[00:11:25.360 --> 00:11:29.400]  你將來所有的麵糰都會是聖潔
[00:11:29.400 --> 00:11:32.160]  這裡所說的當然不是獻祭
[00:11:32.160 --> 00:11:36.440]  如果大家明白羅馬書第十一章說什麼的話
[00:11:36.440 --> 00:11:39.400]  第十一章是說外邦人信主
[00:11:39.400 --> 00:11:44.840]  將會跟以色列人一樣得到神的祝福
[00:11:44.840 --> 00:11:47.360]  這是羅馬書第十一章所說的
[00:11:47.360 --> 00:11:49.040]  新麵是什麼?
[00:11:49.040 --> 00:11:52.800]  新麵就是阿伯拉罕自己
[00:11:52.800 --> 00:11:57.720]  是以色列人第一個老祖宗
[00:11:57.720 --> 00:11:59.960]  他是跟神納約
[00:11:59.960 --> 00:12:01.560]  神因為他信
[00:12:01.560 --> 00:12:04.760]  所以稱他為義人
[00:12:04.760 --> 00:12:10.920]  所以所有人以信接受耶穌基督的
[00:12:10.920 --> 00:12:14.520]  就會成為阿伯拉罕的子孫
[00:12:14.520 --> 00:12:16.800]  成為其他的麵糰
[00:12:16.800 --> 00:12:18.320]  阿伯拉罕是新糰
[00:12:18.320 --> 00:12:22.480]  以後所有以信為本的人
[00:12:22.480 --> 00:12:25.240]  都會成為所謂的麵糰
[00:12:25.240 --> 00:12:27.640]  都會一樣得到聖潔
[00:12:27.640 --> 00:12:30.400]  就好像加拉太書三章六節
[00:12:30.400 --> 00:12:36.720]  經文說正如阿伯拉罕信神就算為他的義
[00:12:36.720 --> 00:12:38.440]  接著七節說什麼?
[00:12:38.440 --> 00:12:40.200]  所以你們要知道
[00:12:40.200 --> 00:12:45.320]  那以信為本的人就是阿伯拉罕的子孫
[00:12:45.320 --> 00:12:47.960]  所有以信為本的人
[00:12:47.960 --> 00:12:49.920]  都會成為義人
[00:12:49.920 --> 00:12:52.200]  成為聖潔的人
[00:12:52.200 --> 00:12:54.480]  在神的眼光來看
[00:12:54.480 --> 00:12:56.560]  因為有新糰
[00:12:56.560 --> 00:12:59.560]  阿伯拉罕以信為本
[00:12:59.560 --> 00:13:01.240]  所有將來信的人
[00:13:01.240 --> 00:13:04.280]  都會像阿伯拉罕的子孫一樣
[00:13:04.280 --> 00:13:06.640]  所以麵糰代表什麼?
[00:13:06.640 --> 00:13:09.720]  麵糰代表所有信徒
[00:13:09.720 --> 00:13:12.200]  所有以信為本的人
[00:13:12.200 --> 00:13:14.360]  我們每個人都有麵糊
[00:13:14.360 --> 00:13:17.560]  有天國在我們的心裡面
[00:13:17.560 --> 00:13:23.560]  今天的經文其實就是這麼簡單
[00:13:23.560 --> 00:13:29.920]  我們也可以跟芥菜種做一個比較
[00:13:29.920 --> 00:13:34.280]  我們說芥菜種的比喻是代表外在的蔓延
[00:13:34.280 --> 00:13:38.880]  而麵糊是代表內在的滲透
[00:13:38.880 --> 00:13:41.280]  我們說芥菜種很小
[00:13:41.280 --> 00:13:42.440]  發大了
[00:13:42.440 --> 00:13:44.120]  但是最重要的是什麼?
[00:13:44.120 --> 00:13:46.760]  是芥菜種蔓延的能力
[00:13:46.760 --> 00:13:48.760]  蔓延到整個田裡面
[00:13:48.760 --> 00:13:52.760]  就好像在《使徒行傳》一章八節說什麼?
[00:13:52.760 --> 00:13:55.560]  「但聖靈降臨在你們身上
[00:13:55.560 --> 00:13:57.560]  你們就必得著能力
[00:13:57.560 --> 00:13:59.240]  並要在耶路撒冷
[00:13:59.240 --> 00:14:01.960]  猶太傳地和撒瑪利亞
[00:14:01.960 --> 00:14:04.600]  直到地極作我的見證」
[00:14:04.600 --> 00:14:08.000]  看到這個蔓延不斷擴張嗎?
[00:14:08.000 --> 00:14:09.440]  一開始是耶路撒冷
[00:14:09.440 --> 00:14:11.120]  接著是猶太傳地
[00:14:11.120 --> 00:14:12.720]  接著是撒瑪利亞
[00:14:12.720 --> 00:14:15.680]  接著是地極
[00:14:15.680 --> 00:14:18.560]  這是外在的蔓延
[00:14:18.560 --> 00:14:20.400]  那內在的滲透呢?
[00:14:20.400 --> 00:14:23.880]  內在的滲透就像麵糊一樣
[00:14:23.880 --> 00:14:27.680]  在《羅馬書》十四章十七節
[00:14:27.680 --> 00:14:28.200]  經文說
[00:14:28.200 --> 00:14:30.920]  「因為神的國不在乎吃喝
[00:14:30.920 --> 00:14:33.240]  只在乎公義和平
[00:14:33.240 --> 00:14:35.560]  並聖靈中的喜樂」
[00:14:35.560 --> 00:14:38.040]  吃喝玩樂是什麼?
[00:14:38.040 --> 00:14:39.520]  是外在的
[00:14:39.520 --> 00:14:41.760]  飲飲食食是外在的
[00:14:41.760 --> 00:14:42.600]  保羅說
[00:14:42.600 --> 00:14:45.400]  「神的國天國不是吃喝喝
[00:14:45.400 --> 00:14:47.080]  不是外在的
[00:14:47.080 --> 00:14:48.400]  是內在的
[00:14:48.400 --> 00:14:50.760]  是在乎公義和平
[00:14:50.760 --> 00:14:54.280]  聖靈中的喜樂」
[00:14:54.280 --> 00:14:55.640]  所以
[00:14:55.640 --> 00:14:59.560]  麵糊是內裡的滲透
[00:14:59.560 --> 00:15:02.880]  在《路加福音》十七章二十至二十一節
[00:15:02.880 --> 00:15:05.880]  法利塞人又問耶穌
[00:15:05.880 --> 00:15:07.840]  「你經常說神的國
[00:15:07.840 --> 00:15:10.360]  神的國何時來臨?」
[00:15:10.360 --> 00:15:11.760]  耶穌怎麼回答?
[00:15:11.760 --> 00:15:12.600]  耶穌說
[00:15:12.600 --> 00:15:15.600]  「神的國來到不是眼所能見的
[00:15:15.600 --> 00:15:18.600]  神的國在你們心裡
[00:15:18.600 --> 00:15:22.520]  天國在我們每一個信徒的心裡
[00:15:22.520 --> 00:15:28.840]  就像麵糊在麵糰裡有它的工作」
[00:15:28.840 --> 00:15:31.160]  所以一個是外在的
[00:15:31.160 --> 00:15:32.840]  是芥菜種子的比喻
[00:15:32.840 --> 00:15:34.560]  一個是內在的
[00:15:34.560 --> 00:15:37.560]  是麵糊的比喻
[00:15:37.560 --> 00:15:39.280]  我剛才說
[00:15:39.280 --> 00:15:42.960]  有很多人對麵糊的比喻
[00:15:42.960 --> 00:15:45.400]  都有錯誤的解釋
[00:15:45.400 --> 00:15:47.680]  我剛才說了一個錯誤的解釋
[00:15:47.680 --> 00:15:48.720]  為什麼呢?
[00:15:48.720 --> 00:15:50.760]  說麵糰是世界
[00:15:50.760 --> 00:15:53.240]  麵糊是充滿了整個世界
[00:15:53.240 --> 00:15:55.400]  這是一個錯誤的解釋
[00:15:55.400 --> 00:15:57.440]  另外有一個錯誤的解釋
[00:15:57.440 --> 00:15:59.120]  就是在聖經裡
[00:15:59.120 --> 00:16:02.000]  麵糊很多時是負面的
[00:16:02.000 --> 00:16:03.800]  所以這些人會怎樣解釋?
[00:16:03.800 --> 00:16:05.320]  這些人會掛解作
[00:16:05.320 --> 00:16:05.960]  「麵糊」
[00:16:05.960 --> 00:16:07.120]  耶穌基督說
[00:16:07.120 --> 00:16:09.120]  麵糊就像罪
[00:16:09.120 --> 00:16:12.640]  在天國裡不斷地滲透
[00:16:12.640 --> 00:16:14.760]  這也是錯誤的解釋
[00:16:14.760 --> 00:16:16.760]  有兩個錯誤的解釋
[00:16:16.760 --> 00:16:21.120]  麵糊的確在聖經裡出現過101次
[00:16:21.120 --> 00:16:22.840]  101次不是一次
[00:16:22.840 --> 00:16:23.840]  現在很多人說
[00:16:23.840 --> 00:16:25.200]  哎呀 101次
[00:16:25.200 --> 00:16:25.880]  代表什麼?
[00:16:25.880 --> 00:16:27.960]  代表一次而已
[00:16:27.960 --> 00:16:31.640]  但是麵糊真的在聖經裡出現過100次
[00:16:31.640 --> 00:16:33.600]  加多一次
[00:16:33.600 --> 00:16:36.680]  但是有98次都是負面的
[00:16:36.680 --> 00:16:38.800]  只有3次是正面的
[00:16:38.800 --> 00:16:40.360]  這3個正面的
[00:16:40.360 --> 00:16:43.720]  我們也會來跟大家分析
[00:16:43.720 --> 00:16:45.720]  負面的就很多了
[00:16:45.720 --> 00:16:47.840]  像馬太福音16章6節
[00:16:47.840 --> 00:16:48.840]  耶穌說
[00:16:48.840 --> 00:16:50.760]  「你們要謹慎
[00:16:50.760 --> 00:16:54.720]  防被法利塞人和撒都該人的孝」
[00:16:54.720 --> 00:16:57.120]  哇 法利塞人的孝不得了
[00:16:57.120 --> 00:17:01.440]  很差很差
[00:17:01.440 --> 00:17:04.120]  然後馬可福音8章15節說
[00:17:04.120 --> 00:17:09.880]  「你們要謹慎防被法利塞人的孝和希律的孝」
[00:17:09.880 --> 00:17:14.760]  到了路加福音12章1節
[00:17:14.760 --> 00:17:15.400]  經文又說
[00:17:15.400 --> 00:17:17.880]  「你們要防被法利塞人的孝
[00:17:17.880 --> 00:17:20.000]  就是假冒為善」
[00:17:20.000 --> 00:17:21.680]  我們看到耶穌基督
[00:17:21.680 --> 00:17:24.520]  真的經常用孝來罵人
[00:17:24.520 --> 00:17:27.320]  來罵法利塞人
[00:17:27.320 --> 00:17:28.280]  所以我們看到
[00:17:28.280 --> 00:17:31.000]  孝真的是不好的
[00:17:31.000 --> 00:17:34.040]  另外在哥林多前書5章8節
[00:17:34.040 --> 00:17:35.920]  保羅又教猶太人
[00:17:35.920 --> 00:17:38.480]  守禦月節要怎麼守
[00:17:38.480 --> 00:17:40.080]  守禦月節要怎麼守
[00:17:40.080 --> 00:17:41.760]  「不可用舊孝
[00:17:41.760 --> 00:17:45.160]  也不可用惡毒邪惡的孝
[00:17:45.160 --> 00:17:47.720]  只用誠實真正的無孝餅」
[00:17:47.720 --> 00:17:49.760]  這裡說得很白
[00:17:49.760 --> 00:17:50.920]  直接告訴我們
[00:17:50.920 --> 00:17:52.160]  孝是代表什麼
[00:17:52.160 --> 00:17:53.520]  惡毒的
[00:17:53.520 --> 00:17:55.640]  邪惡的孝
[00:17:55.640 --> 00:17:57.120]  很清楚了
[00:17:57.120 --> 00:17:59.320]  所以猶太人去到禦月節
[00:17:59.320 --> 00:18:00.800]  他們會做什麼
[00:18:00.800 --> 00:18:02.720]  會打掃家裡
[00:18:02.720 --> 00:18:04.760]  拿掃帛命在家裡
[00:18:04.760 --> 00:18:07.080]  有什麼孝都掃掉
[00:18:07.080 --> 00:18:08.760]  因為孝是代表什麼
[00:18:08.760 --> 00:18:10.280]  罪代表不好的
[00:18:10.280 --> 00:18:11.480]  邪惡的
[00:18:11.480 --> 00:18:15.200]  所以他們要將所有的孝都清除
[00:18:15.200 --> 00:18:17.160]  在加拿大書5章9節
[00:18:17.160 --> 00:18:18.400]  保羅又說什麼
[00:18:18.400 --> 00:18:22.560]  「一點面孝能使全團發起來」
[00:18:22.560 --> 00:18:24.000]  這個相信就是原因
[00:18:24.000 --> 00:18:25.840]  為什麼那麼多解經家
[00:18:25.840 --> 00:18:30.120]  都說面孝的比喻是負面的
[00:18:30.120 --> 00:18:32.880]  因為和我們今天說的一模一樣
[00:18:32.880 --> 00:18:35.600]  一點的孝能夠發起全團
[00:18:35.600 --> 00:18:37.240]  這裡說的是什麼
[00:18:37.240 --> 00:18:39.240]  是說加拉太教會
[00:18:39.240 --> 00:18:42.000]  原來有很多錯誤的教導
[00:18:42.000 --> 00:18:43.400]  有很多人說
[00:18:43.400 --> 00:18:46.080]  你們這些人要信主嗎
[00:18:46.080 --> 00:18:49.480]  不僅是要接受耶穌基督
[00:18:49.480 --> 00:18:50.760]  還要什麼
[00:18:50.760 --> 00:18:53.520]  還要守猶太人的律法
[00:18:53.520 --> 00:18:55.520]  要行國禮
[00:18:55.520 --> 00:18:57.280]  所以這些錯誤的教導
