
[00:00:00.000 --> 00:00:02.640]  好 各位網友早晨
[00:02:09.120 --> 00:02:13.080]  他們在之前 在抗日那裡繞了四十年圈
[00:02:13.080 --> 00:02:15.680]  那些人走了四十年的路
[00:02:15.680 --> 00:02:18.480]  現在他們將要過約旦河
[00:02:18.480 --> 00:02:24.400]  進入迦南之地 是從來沒有走過的路
[00:02:24.400 --> 00:02:27.320]  面對著一個這樣的環境
[00:02:27.320 --> 00:02:31.640]  我們應該怎樣向前行呢?
[00:02:31.640 --> 00:02:33.800]  我記得有一次 我有個朋友
[00:02:33.800 --> 00:02:35.560]  他也經常去旅行的
[00:02:35.560 --> 00:02:38.120]  他自稱是旅行專家
[00:02:38.120 --> 00:02:40.320]  去到一些陌生的地方
[00:02:40.320 --> 00:02:45.240]  他就最喜歡憑自己的能力信心去找路
[00:02:45.240 --> 00:02:47.760]  他不問別人 他覺得問別人是很差勁的
[00:02:47.760 --> 00:02:49.480]  問別人 我自己看Google Map
[00:02:49.480 --> 00:02:51.880]  我自己看地圖也會
[00:02:51.880 --> 00:02:53.640]  他去了一個小城古鎮
[00:02:53.640 --> 00:02:56.640]  想找一個地標的教堂
[00:02:56.640 --> 00:02:58.960]  應該是很容易找的 那個地標來的
[00:02:58.960 --> 00:03:01.560]  我一定找得到的 誰知道呢
[00:03:01.560 --> 00:03:04.680]  從下午找到黃昏
[00:03:04.680 --> 00:03:07.000]  都還沒有找到那條路怎麼去
[00:03:07.000 --> 00:03:11.200]  開始一邊看Google Map 一邊看來看去
[00:03:11.200 --> 00:03:13.360]  都好像不對勁 不知道為什麼
[00:03:13.360 --> 00:03:17.040]  太陽快要下山了 還沒有找到
[00:03:17.040 --> 00:03:21.560]  而且反過來 連回自己酒店的路都開始模糊
[00:03:21.560 --> 00:03:22.840]  不知道怎麼走
[00:03:22.840 --> 00:03:25.920]  所以他也沒辦法 他只能放下自己的自信
[00:03:25.920 --> 00:03:29.400]  去問當地人去求教
[00:03:29.400 --> 00:03:33.320]  當然當地人很簡單就告訴他怎麼走
[00:03:33.320 --> 00:03:35.080]  找到一個地標教堂
[00:03:35.080 --> 00:03:40.200]  在那一刻他才知道 原來最重要的
[00:03:40.200 --> 00:03:43.040]  不是自己走過的路有多少
[00:03:43.040 --> 00:03:45.640]  而是誰帶路
[00:03:45.640 --> 00:03:47.160]  我們人生就是這樣
[00:03:47.160 --> 00:03:49.640]  很多時候我們以為自己很熟路
[00:03:49.640 --> 00:03:51.040]  我們有很多方法
[00:03:51.040 --> 00:03:55.160]  我們可以面對一個陌生的關口
[00:03:55.160 --> 00:03:56.480]  但是當我們發現
[00:03:56.480 --> 00:03:59.880]  原來不可以憑我們經驗的
[00:03:59.880 --> 00:04:02.120]  我們要找到一個懂路的人
[00:04:02.120 --> 00:04:05.600]  我們才能夠有帶路去到
[00:04:05.600 --> 00:04:07.560]  所以不是憑你的經驗
[00:04:07.560 --> 00:04:10.040]  在一個陌生的路 沒走過的路裡
[00:04:10.040 --> 00:04:14.520]  我們要有一個懂路的人帶你去才能走
[00:04:14.520 --> 00:04:16.400]  在約書亞記第三和第四章
[00:04:16.400 --> 00:04:17.960]  我們將會看到的是
[00:04:17.960 --> 00:04:20.880]  我們都要走一些沒走過的路
[00:04:20.880 --> 00:04:23.480]  上帝到底要我們學些什麼功課呢?
[00:04:23.480 --> 00:04:25.560]  讓我們同心討告
[00:04:25.560 --> 00:04:27.600]  撐開主 求你幫助我們
[00:04:27.600 --> 00:04:29.520]  讓我們去學習
[00:04:29.520 --> 00:04:33.000]  你要教我們怎麼走一條沒走過的路
[00:04:33.000 --> 00:04:35.680]  在約書亞記第三和第四章
[00:04:35.680 --> 00:04:40.640]  求你讓我成為你流通的管子
[00:04:40.640 --> 00:04:43.960]  以致我能夠按著你的聖靈帶領下
[00:04:43.960 --> 00:04:46.240]  去宣講神力的話語
[00:04:46.240 --> 00:04:48.320]  又讓每一個弟兄姊妹的心
[00:04:48.320 --> 00:04:50.640]  都被你聖靈去打開
[00:04:50.640 --> 00:04:52.760]  以致我們不單聽你的話語
[00:04:52.760 --> 00:04:54.600]  我們不單進入你的腦袋
[00:04:54.600 --> 00:04:56.800]  我們更加用心去領受
[00:04:56.800 --> 00:04:58.560]  而且要將你的話語
[00:04:58.560 --> 00:05:00.960]  去走出來、去活出來
[00:05:00.960 --> 00:05:03.960]  成為一個能夠聽到、能夠活到的人
[00:05:03.960 --> 00:05:05.800]  願你帶領我們這一刻的時候
[00:05:05.800 --> 00:05:08.160]  禱告、教託 奉耶穌基督的名求
[00:05:08.160 --> 00:05:09.320]  阿們
[00:05:09.320 --> 00:05:10.360]  好
[00:05:10.360 --> 00:05:14.200]  多謝我們主席薇姐帶領我們讀了一至五節
[00:05:14.200 --> 00:05:16.160]  那我就不細讀了
[00:05:16.160 --> 00:05:19.160]  但你看到我highlight了黃色、綠色、藍色
[00:05:19.160 --> 00:05:22.040]  就是我想講的重點
[00:05:22.040 --> 00:05:24.400]  在這五節裡面提醒我們
[00:05:24.400 --> 00:05:26.160]  約書亞將要帶領以色列人
[00:05:26.160 --> 00:05:28.000]  走一個沒走過的路
[00:05:28.000 --> 00:05:29.760]  第一件事
[00:05:29.760 --> 00:05:32.880]  絕對不是憑自己的經驗去衝出去
[00:05:32.880 --> 00:05:33.960]  是要什麼呢?
[00:05:33.960 --> 00:05:34.880]  在黃色的字說
[00:05:34.880 --> 00:05:38.240]  要看見利未加的祭司
[00:05:38.240 --> 00:05:42.200]  抬著耶和華你們神的約櫃的時候
[00:05:42.200 --> 00:05:44.360]  即是說我們要走一個新的路的時候
[00:05:44.360 --> 00:05:45.920]  最重要是盯著什麼呢?
[00:05:45.920 --> 00:05:47.440]  盯著約櫃
[00:05:47.440 --> 00:05:49.560]  盯著這些利未祭司
[00:05:49.560 --> 00:05:50.840]  抬著約櫃
[00:05:50.840 --> 00:05:52.200]  其實不是利未祭司
[00:05:52.200 --> 00:05:55.240]  是要盯著 盯著那個約櫃
[00:05:55.240 --> 00:05:56.800]  約櫃是什麼意思呢?
[00:05:56.800 --> 00:06:03.120]  約櫃在舊約裡面就代表著神的同在
[00:06:03.120 --> 00:06:04.520]  換句話說
[00:06:04.520 --> 00:06:08.400]  信心不是麻木的去衝、去亂走
[00:06:08.400 --> 00:06:12.320]  而是要看準神的工作、神的動工
[00:06:12.320 --> 00:06:14.320]  神走 我們才走
[00:06:14.320 --> 00:06:16.320]  神不動 我們就不動
[00:06:16.320 --> 00:06:18.280]  那個約櫃停在那裡 就停在那裡
[00:06:18.280 --> 00:06:19.200]  那個約櫃向前走
[00:06:19.200 --> 00:06:21.640]  即是上帝走了 我們就跟著祂走
[00:06:21.640 --> 00:06:24.400]  這個就是我們要學的功課
[00:06:24.400 --> 00:06:26.600]  但當中更加有趣的
[00:06:26.600 --> 00:06:28.400]  是藍色的字
[00:06:28.400 --> 00:06:32.000]  神說 你們這群百姓要跟著約櫃
[00:06:32.000 --> 00:06:33.520]  但要保持一段距離
[00:06:33.520 --> 00:06:34.520]  保持多少呢?
[00:06:34.520 --> 00:06:35.760]  二千爪
[00:06:35.760 --> 00:06:37.280]  什麼叫做二千爪呢?
[00:06:37.280 --> 00:06:40.240]  一爪大約就是一個手臂位那麼多
[00:06:40.240 --> 00:06:41.840]  二千爪呢
[00:06:41.840 --> 00:06:44.680]  即是大約九百米左右
[00:06:44.680 --> 00:06:46.080]  即是不要那麼近
[00:06:46.080 --> 00:06:48.160]  不是哦 越近約櫃越好嗎?
[00:06:48.160 --> 00:06:49.120]  越近神越好嗎?
[00:06:49.120 --> 00:06:52.120]  為什麼要我們遠一點呢?
[00:06:52.120 --> 00:06:53.120]  其實意思就是說
[00:06:53.120 --> 00:06:55.760]  我們要和約櫃保持一段距離
[00:06:55.760 --> 00:06:57.600]  我們要看清那個焦點
[00:06:57.600 --> 00:06:59.440]  有時候你太近
[00:06:59.440 --> 00:07:02.320]  你反而可能會看不清楚
[00:07:02.320 --> 00:07:05.200]  上帝有祂的規則
[00:07:05.200 --> 00:07:06.880]  我們親近神的時候
[00:07:06.880 --> 00:07:10.480]  要按照上帝給我們的規則去親近神
[00:07:10.480 --> 00:07:11.800]  你還記得有些人
[00:07:11.800 --> 00:07:13.760]  在舊日裡面摸到那個約櫃之後
[00:07:13.760 --> 00:07:14.520]  即死
[00:07:14.520 --> 00:07:16.080]  所以我們都要小心
[00:07:16.080 --> 00:07:17.920]  我們不可以憑舊的經驗
[00:07:17.920 --> 00:07:21.040]  在這裡我們要學習新的信服
[00:07:21.040 --> 00:07:22.360]  在這個二千爪距離
[00:07:22.360 --> 00:07:26.880]  其實都對一個群體有一個很重要的意義
[00:07:26.880 --> 00:07:29.320]  這個群體就是指以色列的群體
[00:07:29.320 --> 00:07:31.440]  要讓整個以色列的群體
[00:07:31.440 --> 00:07:33.080]  都能夠看到約櫃
[00:07:33.080 --> 00:07:35.480]  看到神的大靈
[00:07:35.480 --> 00:07:38.320]  你猜猜當時以色列有多少人呢?
[00:07:38.320 --> 00:07:40.440]  在《文素記》的二十六章裡面說
[00:07:40.440 --> 00:07:44.560]  大約有六十萬男丁
[00:07:44.560 --> 00:07:46.040]  有六十萬的男人
[00:07:46.040 --> 00:07:48.560]  那你猜猜整個以色列群體有多少人呢?
[00:07:48.560 --> 00:07:51.080]  相對地可能有他們的配偶
[00:07:51.080 --> 00:07:52.920]  有一群小朋友
[00:07:52.920 --> 00:07:55.360]  所以有一些解經家相信
[00:07:55.360 --> 00:07:57.440]  當時的以色列人群體
[00:07:57.440 --> 00:07:59.680]  大約有二百萬
[00:07:59.680 --> 00:08:01.240]  是二百萬啊
[00:08:01.240 --> 00:08:02.680]  二百萬人啊
[00:08:02.680 --> 00:08:04.360]  要帶領二百萬人
[00:08:04.360 --> 00:08:06.400]  看著約櫃向前走
[00:08:06.400 --> 00:08:07.800]  如果我們太近的話
[00:08:07.800 --> 00:08:08.440]  你看不看到?
[00:08:08.440 --> 00:08:09.560]  後面的人看得到嗎?
[00:08:09.560 --> 00:08:10.840]  看不到吧 是不是?
[00:08:10.840 --> 00:08:12.560]  所以我們要有一定的距離
[00:08:12.560 --> 00:08:14.800]  以致讓二百萬的百姓
[00:08:14.800 --> 00:08:17.760]  都能夠注視著上帝的動作
[00:08:17.760 --> 00:08:19.480]  看著約櫃的前行
[00:08:19.480 --> 00:08:24.480]  就跟著約櫃走這條未走過的路
[00:08:24.480 --> 00:08:26.720]  所以原來真是有意思的
[00:08:26.720 --> 00:08:29.720]  一個群體一起去跟隨神
[00:08:29.720 --> 00:08:32.080]  就是要有一定適當的距離
[00:08:32.080 --> 00:08:33.240]  適當的規則
[00:08:33.240 --> 00:08:37.160]  我們才能夠去明白上帝的心意
[00:08:37.160 --> 00:08:39.680]  在我們浸信會也是
[00:08:39.680 --> 00:08:42.320]  我們要去明白上帝的心意
[00:08:42.320 --> 00:08:45.640]  通常來說 浸信會最流行的就是開會
[00:08:45.640 --> 00:08:47.560]  所以很多人都關心牧師
[00:08:47.560 --> 00:08:51.440]  說我們柴浸家有這麼多會開
[00:08:51.440 --> 00:08:53.120]  你習慣嗎?
[00:08:53.120 --> 00:08:55.560]  我就真的很厚臉皮的說
[00:08:55.560 --> 00:08:57.960]  我從小到大都開會開到習慣了
[00:08:57.960 --> 00:09:00.480]  反過來我都很喜歡開會的
[00:09:00.480 --> 00:09:03.880]  當然我最怕開完會就不實行
[00:09:03.880 --> 00:09:06.640]  開完會就不算數
[00:09:06.640 --> 00:09:07.680]  那就不行了
[00:09:07.680 --> 00:09:10.280]  我最開心的就是開完會之後
[00:09:10.280 --> 00:09:12.960]  是一起去辨識神的心意
[00:09:12.960 --> 00:09:14.600]  在會議當中
[00:09:14.600 --> 00:09:17.080]  我們一起去禱告
[00:09:17.080 --> 00:09:21.320]  一起去辨識神的心意在這件事上
[00:09:21.320 --> 00:09:23.320]  透過我們在開會當中
[00:09:23.320 --> 00:09:26.120]  分享你的領受 分享你的看法
[00:09:26.120 --> 00:09:27.760]  而找到一個共識
[00:09:27.760 --> 00:09:30.440]  以致我們能夠一起去實踐出來
[00:09:30.440 --> 00:09:32.640]  這個就是我們浸信會開會的意思
[00:09:32.640 --> 00:09:35.520]  所以我們有會有大會才是最高的決策
[00:09:35.520 --> 00:09:38.600]  就是我們一起去辨識神的心意之後
[00:09:38.600 --> 00:09:40.200]  去走出來
[00:09:40.200 --> 00:09:45.480]  這個就是一個群體去辨識神的心意的意思
[00:09:45.480 --> 00:09:47.840]  不是讓一些少數的領袖
[00:09:47.840 --> 00:09:50.240]  去單獨決定了教會的方向
[00:09:50.240 --> 00:09:53.680]  然後要群體去盲從
[00:09:53.680 --> 00:09:55.640]  而是我們一起去祈禱
[00:09:55.640 --> 00:09:57.760]  一起去求聖靈的引導
[00:09:57.760 --> 00:10:02.640]  全會眾都清楚看到神的心意
[00:10:02.640 --> 00:10:05.840]  轉了教會又講一些例子
[00:10:05.840 --> 00:10:07.200]  又容易一些
[00:10:07.200 --> 00:10:09.200]  我舊時教會有一個新來賓
[00:10:09.200 --> 00:10:11.240]  有一次接待了新來賓
[00:10:11.240 --> 00:10:12.160]  是一個姐妹
[00:10:12.160 --> 00:10:15.240]  她說她回了舊教會很多年了
[00:10:15.240 --> 00:10:16.880]  信了很多年了
[00:10:16.880 --> 00:10:20.880]  但是她慢慢發覺自己原先的教會有些問題
[00:10:20.880 --> 00:10:23.560]  她原先的教會一切的決策
[00:10:23.560 --> 00:10:27.040]  都是由一群少數的牧師長執措決定的
[00:10:27.040 --> 00:10:30.200]  所有的會眾只能夠跟從
[00:10:30.200 --> 00:10:32.840]  不准查問
[00:10:32.840 --> 00:10:35.840]  也沒有機會一起去祈禱
[00:10:35.840 --> 00:10:38.240]  同時教會也不准這些弟子姐妹
[00:10:38.240 --> 00:10:41.400]  參加外面的神學院或者機構的課程
[00:10:41.400 --> 00:10:46.080]  所有教會的教導一定是那些少數領袖自己搞的
[00:10:46.080 --> 00:10:49.280]  聽起來也有些邪教的感覺
[00:10:49.280 --> 00:10:51.880]  所以後來她有機會跟她的
[00:10:51.880 --> 00:10:55.520]  舊時的小學的基督徒同學聊天的時候
[00:10:55.520 --> 00:10:59.920]  越講越聽到自己的教會的教義很有問題
[00:10:59.920 --> 00:11:03.160]  所以她就決定離開這間教會
[00:11:03.160 --> 00:11:06.440]  就轉來了我舊時的教會
[00:11:06.440 --> 00:11:09.440]  這個故事給我們看到一個健康的信仰
[00:11:09.440 --> 00:11:14.760]  不只是一群少數人去壟斷了尋求神心意的權利
[00:11:14.760 --> 00:11:16.960]  而是上帝的同在
[00:11:16.960 --> 00:11:21.160]  是要透過整個群體一起去辨識的
[00:11:21.160 --> 00:11:22.920]  我們一起祈禱
[00:11:22.920 --> 00:11:25.280]  我們一起去專注神的帶領
[00:11:25.280 --> 00:11:29.000]  我們一起去辨識神的心意
[00:11:29.000 --> 00:11:32.080]  所以在這裡我們可以停一停
[00:11:32.080 --> 00:11:33.840]  在一字五字裡面看到
[00:11:33.840 --> 00:11:36.440]  信心不是憑著自己衝出去的
[00:11:36.440 --> 00:11:40.560]  不是說我很有過去的經驗就能夠走一條新的路
[00:11:40.560 --> 00:11:42.200]  我們更加要去學習
[00:11:42.200 --> 00:11:46.000]  去留意上帝的心意
[00:11:46.000 --> 00:11:48.520]  去辨識神的心意
[00:11:48.520 --> 00:11:49.520]  或者你可能覺得
[00:11:49.520 --> 00:11:50.880]  我一個人辨識不到
[00:11:50.880 --> 00:11:53.440]  我們就需要多一些東西一起幫你
[00:11:53.440 --> 00:11:56.360]  譬如可以找一些跟你熟悉的弟兄姊妹
[00:11:56.360 --> 00:11:59.560]  或者你信仰多過的道師、牧者
[00:11:59.560 --> 00:12:02.080]  跟你一起去祈禱
[00:12:02.080 --> 00:12:06.000]  所以在面對著工作
[00:12:06.000 --> 00:12:07.560]  可能你要轉工
[00:12:07.560 --> 00:12:08.560]  或者退休
[00:12:08.560 --> 00:12:10.960]  一個新的人生的轉變
[00:12:10.960 --> 00:12:13.480]  家庭的關係一些的拉扯
[00:12:13.480 --> 00:12:20.760]  或者你的健康很需要去尋找醫生的醫的方法
[00:12:20.760 --> 00:12:23.920]  侍奉的崗位可能會轉變
[00:12:23.920 --> 00:12:27.760]  不要將你的焦慮放在結果是怎麼樣
[00:12:27.760 --> 00:12:29.080]  而你更加要問
[00:12:29.080 --> 00:12:32.920]  今天神要帶領我去哪裡呢?
[00:12:32.920 --> 00:12:35.160]  要問回神的心意
[00:12:35.160 --> 00:12:36.240]  面對著未走過的路
[00:12:36.240 --> 00:12:37.600]  我們需要祈禱
[00:12:37.600 --> 00:12:40.880]  去聆聽神的聲音
[00:12:40.880 --> 00:12:42.600]  聽聖靈的帶領
[00:12:42.600 --> 00:12:45.720]  所以我們要敏感聖靈的帶領
[00:12:45.720 --> 00:12:49.880]  有時你覺得我一個人真的捉不住
[00:12:49.880 --> 00:12:52.880]  我們就可以找一個你信任的群體
[00:12:52.880 --> 00:12:54.440]  譬如你的小組
[00:12:54.440 --> 00:12:56.280]  你的團契
[00:12:56.280 --> 00:12:58.200]  就要找我們的道師
[00:12:58.200 --> 00:12:59.080]  我們的執事
[00:12:59.080 --> 00:13:00.480]  我們的牧者
[00:13:00.480 --> 00:13:02.200]  我們一起去祈禱
[00:13:02.200 --> 00:13:04.520]  去尋求神的心意
[00:13:04.520 --> 00:13:07.240]  又或者在教會的層面來說
[00:13:07.240 --> 00:13:11.040]  我們柴鎮家都要面對世代的變遷
[00:13:11.040 --> 00:13:13.240]  我們面對著事工的轉型
[00:13:13.240 --> 00:13:15.920]  我們在決策上都要有一個分別
[00:13:15.920 --> 00:13:19.440]  我們不要急於幾個人去決定所有事情
[00:13:19.440 --> 00:13:22.680]  而我們應該一起去尋求神的帶領
[00:13:22.680 --> 00:13:26.840]  讓大家都能夠清楚約慧神在哪裡
[00:13:26.840 --> 00:13:28.240]  我們知道神的帶領的時候
[00:13:28.240 --> 00:13:29.920]  我們要一起向前行
[00:13:35.520 --> 00:13:37.800]  在第三、第四章裡面
[00:13:37.800 --> 00:13:39.520]  我選了第二段的經文
[00:13:39.520 --> 00:13:41.960]  就是十四至十七節
[00:13:41.960 --> 00:13:45.600]  剛才大家特別是弟兄那邊已經讀了
[00:13:45.600 --> 00:13:46.840]  我們也不讀了
[00:13:46.840 --> 00:13:49.280]  因為這裡太細緻了
[00:13:49.280 --> 00:13:54.240]  可以多留意一點經文的背景
[00:13:54.240 --> 00:14:00.320]  當時約書亞記帶我們去到一個更加緊張的時刻
[00:14:00.320 --> 00:14:02.760]  因為約慧已經啟動
[00:14:02.760 --> 00:14:08.600]  已經開始祭司帶著約慧走到約旦河的河邊
[00:14:08.600 --> 00:14:11.240]  而那二百萬的以色列民
[00:14:11.240 --> 00:14:15.200]  就距離二千爪這樣遠遠的跟著
[00:14:15.200 --> 00:14:17.440]  但是那時候的環境是怎樣的呢?
[00:14:17.440 --> 00:14:18.000]  我看看這幅圖
[00:14:18.000 --> 00:14:19.600]  就是這幅圖了
[00:14:19.600 --> 00:14:22.240]  就是那些水帳
[00:14:22.240 --> 00:14:24.800]  原來在經文說
[00:14:24.800 --> 00:14:26.800]  當時只是收購的日子
[00:14:26.800 --> 00:14:30.240]  約旦河的水帳滿兩岸
[00:14:30.240 --> 00:14:36.520]  接著抬約慧的祭司就照樣走進水裡
[00:14:36.520 --> 00:14:39.000]  接著發生什麼事呢?
[00:14:39.000 --> 00:14:44.000]  在第十六節說
[00:14:44.000 --> 00:14:46.920]  那從上往下流的水
[00:14:46.920 --> 00:14:49.640]  就在很遠的地方
[00:14:49.640 --> 00:14:54.400]  在撒拉旦旁邊的亞當城那裡停住
[00:14:54.400 --> 00:14:56.920]  樹立城裡
[00:14:56.920 --> 00:15:01.200]  意思就是說 當祭司抬著約慧
[00:15:01.200 --> 00:15:06.320]  踏進約旦河的河水的時候
[00:15:06.320 --> 00:15:09.040]  是不是那些水立刻停了呢?
[00:15:09.040 --> 00:15:12.160]  在很遠的地方
[00:15:12.160 --> 00:15:16.040]  在撒拉旦旁邊的亞當城那裡
[00:15:16.040 --> 00:15:17.360]  那些水停了
[00:15:17.360 --> 00:15:20.560]  其實我本來想找一幅地圖出來的
[00:15:20.560 --> 00:15:22.240]  如果你熟悉以色列的地圖
[00:15:22.240 --> 00:15:27.560]  那些約旦河是由北流向南的
[00:15:27.560 --> 00:15:31.960]  如果看地圖就像直落一樣
[00:15:31.960 --> 00:15:36.240]  他們就在耶利哥城的吉格附近
[00:15:36.240 --> 00:15:39.440]  而亞當城就在北面
[00:15:39.440 --> 00:15:41.120]  所以如果北面節流的話
[00:15:41.120 --> 00:15:45.040]  那些河水就會慢慢流不到到沿海那裡
[00:15:45.040 --> 00:15:48.880]  就是向不到南那邊流
[00:15:48.880 --> 00:15:51.640]  但是那個節流的地方在哪裡呢?
[00:15:51.640 --> 00:15:53.600]  就在亞當城
[00:15:53.600 --> 00:15:55.360]  你知不知道亞當城呢
[00:15:55.360 --> 00:15:59.840]  距離他們站的位置有多遠呢?
[00:15:59.840 --> 00:16:02.280]  他說很遠的地方
[00:16:02.280 --> 00:16:05.840]  那當然我們做港獨的就要準備了
[00:16:05.840 --> 00:16:10.240]  如果根據現代的一些地理學家的研究
[00:16:10.240 --> 00:16:13.800]  他們那個距離是有26公里
[00:16:13.800 --> 00:16:16.920]  26公里 知道有多遠嗎?
[00:16:16.920 --> 00:16:20.320]  就是由我們柴灣浸信會數26公里
[00:16:20.320 --> 00:16:23.920]  大約就是沙田或者馬鞍山那裡
[00:16:23.920 --> 00:16:26.240]  是的 我看到他們的節目 哦 這樣
[00:16:26.240 --> 00:16:28.640]  那你又回到祭司了
[00:16:28.640 --> 00:16:32.840]  祭司就抬著藥櫃走到約旦河
[00:16:32.840 --> 00:16:36.080]  哇 那時候就水漲動了一下
[00:16:36.080 --> 00:16:37.280]  走到那裡
[00:16:37.280 --> 00:16:38.800]  接著26公里以外
[00:16:38.800 --> 00:16:41.920]  上帝就節流了
[00:16:41.920 --> 00:16:43.600]  那些水是不是馬上就沒有了呢?
[00:16:43.600 --> 00:16:47.520]  不是的 要等那些水慢慢流乾流乾
[00:16:47.520 --> 00:16:49.520]  所以等了一段時間
[00:16:49.520 --> 00:16:53.080]  那些水才真正的去乾了
[00:16:53.080 --> 00:16:56.800]  河床才真正的變成乾地
[00:16:56.800 --> 00:16:58.080]  那你想一下
[00:16:58.080 --> 00:16:59.760]  如果當時你是祭司
[00:16:59.760 --> 00:17:03.080]  抬著藥櫃走到約旦河
[00:17:03.080 --> 00:17:06.360]  咦 為什麼沒有變化呢?
[00:17:06.360 --> 00:17:08.640]  那些水怎麼這麼多呢?
[00:17:08.640 --> 00:17:11.560]  接著開始看到那些水慢慢減少
[00:17:11.560 --> 00:17:14.040]  一個小時 兩個小時
[00:17:14.040 --> 00:17:15.360]  不知道多久
[00:17:15.360 --> 00:17:18.880]  那些水才真正的變成乾地
[00:17:18.880 --> 00:17:21.360]  當它變成乾地的時候
[00:17:21.360 --> 00:17:22.760]  那些以色列人就很興奮
[00:17:22.760 --> 00:17:26.200]  可以走過河了
[00:17:26.200 --> 00:17:27.440]  我們就可能會經常記得
[00:17:27.440 --> 00:17:29.680]  哇 過了河了 很興奮
[00:17:29.680 --> 00:17:31.360]  但是你有沒有想過
[00:17:31.360 --> 00:17:34.040]  當時我們要看著這些水
[00:17:34.040 --> 00:17:35.760]  慢慢慢慢變乾的時候
[00:17:35.760 --> 00:17:39.280]  那份等待是什麼一回事呢?
[00:17:39.280 --> 00:17:41.760]  在這裡就教會我們一樣功課
[00:17:41.760 --> 00:17:43.920]  原來我們要看到神蹟
[00:17:43.920 --> 00:17:45.560]  是需要信心的
[00:17:45.560 --> 00:17:47.240]  除了信心之外 還需要什麼呢?
[00:17:47.240 --> 00:17:48.760]  需要忍耐
[00:17:48.760 --> 00:17:52.960]  需要等待才能看到神蹟的出現
[00:17:52.960 --> 00:17:58.080]  在這裡我想起我自己過去一段的經歷
[00:17:58.080 --> 00:17:59.920]  我上個星期有說
[00:17:59.920 --> 00:18:02.520]  我人生有三次的裸辭
[00:18:02.520 --> 00:18:04.080]  裸辭是什麼意思呢?
[00:18:04.080 --> 00:18:05.360]  不是找到工作才離開
[00:18:05.360 --> 00:18:07.360]  而是別管那麼多 辭了工作
[00:18:07.360 --> 00:18:09.720]  然後上帝帶我去哪裡就去哪裡
[00:18:09.720 --> 00:18:12.920]  上次說怎麼從我前教會來到這裡
[00:18:12.920 --> 00:18:14.320]  這次說我第一次裸辭
[00:18:14.320 --> 00:18:15.600]  第一次裸辭就是
[00:18:15.600 --> 00:18:17.720]  我以前是做機械工程的
[00:18:17.720 --> 00:18:20.960]  上帝感動我要放下機械工程的工作
[00:18:20.960 --> 00:18:24.040]  就要去服務機構去侍奉他
[00:18:24.040 --> 00:18:25.560]  總之你不要問我為什麼要去服務機構
