
[00:00:00.000 --> 00:00:02.000]  我們一起記錄
[00:11:48.000 --> 00:11:50.000]  或者扮無知
[00:11:50.000 --> 00:11:52.000]  以為沒有罪
[00:11:52.000 --> 00:11:54.000]  聖經說
[00:11:54.000 --> 00:11:56.000]  無知犯罪都是罪
[00:11:56.000 --> 00:11:58.000]  我們看以西傑書四十五章二十節
[00:11:58.000 --> 00:12:02.000]  說到贖罪的問題
[00:12:02.000 --> 00:12:04.000]  本月初七日
[00:12:04.000 --> 00:12:06.000]  也要為
[00:12:06.000 --> 00:12:08.000]  如夢犯罪的
[00:12:08.000 --> 00:12:10.000]  如此行
[00:12:10.000 --> 00:12:12.000]  贖罪
[00:12:12.000 --> 00:12:14.000]  這兩樣東西
[00:12:14.000 --> 00:12:16.000]  都是犯罪
[00:12:16.000 --> 00:12:18.000]  所以要贖罪
[00:12:18.000 --> 00:12:20.000]  如果我們奪取
[00:12:20.000 --> 00:12:22.000]  神當得的榮耀
[00:12:22.000 --> 00:12:24.000]  神就會拿回
[00:12:24.000 --> 00:12:26.000]  本應
[00:12:26.000 --> 00:12:28.000]  給我們可以享受的福氣
[00:12:28.000 --> 00:12:30.000]  所以奪取
[00:12:30.000 --> 00:12:32.000]  神的榮耀
[00:12:32.000 --> 00:12:34.000]  其實就是奪走自己
[00:12:34.000 --> 00:12:36.000]  應得的福氣
[00:12:36.000 --> 00:12:38.000]  這個我們要想清楚
[00:12:38.000 --> 00:12:40.000]  在人生裡
[00:12:40.000 --> 00:12:42.000]  會有很多困難
[00:12:42.000 --> 00:12:46.000]  在這個世界
[00:12:46.000 --> 00:12:48.000]  也有很多黑暗的事
[00:12:48.000 --> 00:12:50.000]  生活是不容易
[00:12:50.000 --> 00:12:52.000]  但是我們千萬不要
[00:12:52.000 --> 00:12:54.000]  去奪取
[00:12:54.000 --> 00:12:56.000]  神當得的一份榮耀
[00:12:56.000 --> 00:13:00.000]  神當得的一份榮耀
[00:13:00.000 --> 00:13:02.000]  就是我們一份應該付出的
[00:13:02.000 --> 00:13:04.000]  信服的心
[00:13:06.000 --> 00:13:08.000]  人生各種的遭遇
[00:13:08.000 --> 00:13:10.000]  很多的確
[00:13:10.000 --> 00:13:12.000]  不由我們去
[00:13:12.000 --> 00:13:14.000]  控制
[00:13:14.000 --> 00:13:16.000]  但是
[00:13:16.000 --> 00:13:18.000]  我們是不是要信服神呢?
[00:13:18.000 --> 00:13:20.000]  這件事我們可以控制
[00:13:20.000 --> 00:13:22.000]  是由我們自己決定
[00:13:22.000 --> 00:13:26.000]  當然很多時候我們就是
[00:13:26.000 --> 00:13:28.000]  不控制的那些我們經常想去控制
[00:13:28.000 --> 00:13:30.000]  這個我們控制的那些
[00:13:30.000 --> 00:13:32.000]  我們通常就不管
[00:13:34.000 --> 00:13:36.000]  我們可以在神面前
[00:13:36.000 --> 00:13:38.000]  控制我們自己
[00:13:38.000 --> 00:13:40.000]  做一個決定
[00:13:40.000 --> 00:13:42.000]  我們要在神面前信服
[00:13:42.000 --> 00:13:44.000]  只要我們下定決心
[00:13:44.000 --> 00:13:46.000]  不斷禱告
[00:13:46.000 --> 00:13:48.000]  神一定會幫助我們
[00:13:48.000 --> 00:13:50.000]  達到這個目標
[00:13:50.000 --> 00:13:52.000]  我相信很簡單
[00:13:52.000 --> 00:13:56.000]  辯證很簡單
[00:13:56.000 --> 00:13:58.000]  視乎我們的決心
[00:13:58.000 --> 00:14:00.000]  是我們的選擇
[00:14:02.000 --> 00:14:04.000]  第二件事
[00:14:04.000 --> 00:14:06.000]  會搶走神的榮耀
[00:14:06.000 --> 00:14:08.000]  就是輕率的禱告
[00:14:08.000 --> 00:14:12.000]  輕率的禱告
[00:14:12.000 --> 00:14:14.000]  也會奪走神當得的榮耀
[00:14:14.000 --> 00:14:18.000]  我們看傳道書五章二節
[00:14:18.000 --> 00:14:24.000]  你在神面前
[00:14:24.000 --> 00:14:26.000]  不可冒失開口
[00:14:26.000 --> 00:14:28.000]  也不要心急發言
[00:14:28.000 --> 00:14:30.000]  因為神在天上
[00:14:30.000 --> 00:14:32.000]  所以你的言語
[00:14:32.000 --> 00:14:34.000]  要寡少
[00:14:34.000 --> 00:14:36.000]  冒失開口和心急發言
[00:14:36.000 --> 00:14:40.000]  意思是沒有想清楚
[00:14:40.000 --> 00:14:42.000]  就說出來
[00:14:42.000 --> 00:14:46.000]  一說完
[00:14:46.000 --> 00:14:48.000]  自己也知道說錯了
[00:14:48.000 --> 00:14:52.000]  或者祈禱
[00:14:52.000 --> 00:14:54.000]  求完自己也覺得不妥
[00:14:54.000 --> 00:14:56.000]  最好神不要答應我
[00:14:58.000 --> 00:15:00.000]  所以有時候
[00:15:00.000 --> 00:15:02.000]  聽禱告慢
[00:15:02.000 --> 00:15:04.000]  對我們有好處
[00:15:04.000 --> 00:15:06.000]  我們馬上可以改口
[00:15:06.000 --> 00:15:08.000]  當然這是開玩笑
[00:15:08.000 --> 00:15:12.000]  我們需要負一個責任
[00:15:12.000 --> 00:15:18.000]  很多時候我們會像
[00:15:18.000 --> 00:15:20.000]  我們平時人說話
[00:15:20.000 --> 00:15:22.000]  跟神說話
[00:15:22.000 --> 00:15:24.000]  可能會用對人說話的口吻
[00:15:24.000 --> 00:15:26.000]  對不起說錯了
[00:15:26.000 --> 00:15:28.000]  再說一次
[00:15:28.000 --> 00:15:30.000]  可以嗎?
[00:15:30.000 --> 00:15:32.000]  對朋友
[00:15:32.000 --> 00:15:34.000]  對家人
[00:15:34.000 --> 00:15:36.000]  對我們的配偶
[00:15:36.000 --> 00:15:38.000]  我們可不可以這樣說呢?
[00:15:38.000 --> 00:15:40.000]  我相信很多人都會
[00:15:40.000 --> 00:15:42.000]  我都會的
[00:15:42.000 --> 00:15:44.000]  沒有想清楚就說
[00:15:44.000 --> 00:15:46.000]  內在的家人
[00:15:46.000 --> 00:15:50.000]  對配偶
[00:15:50.000 --> 00:15:52.000]  對家人
[00:15:52.000 --> 00:15:54.000]  可不可以這樣說呢?
[00:15:54.000 --> 00:15:56.000]  我猜多數是不行的
[00:15:56.000 --> 00:15:58.000]  不過有時候內理不和
[00:15:58.000 --> 00:16:04.000]  對神可不可以這樣說呢?
[00:16:04.000 --> 00:16:06.000]  我肯定告訴大家
[00:16:06.000 --> 00:16:08.000]  是不可以的
[00:16:08.000 --> 00:16:10.000]  因為聖經說有後果
[00:16:10.000 --> 00:16:18.000]  對神
[00:16:18.000 --> 00:16:20.000]  特別在禱告裏
[00:16:20.000 --> 00:16:22.000]  在祈求裏
[00:16:22.000 --> 00:16:24.000]  給回一份神應該
[00:16:24.000 --> 00:16:26.000]  當得的榮耀
[00:16:26.000 --> 00:16:28.000]  給回一份崇敬
[00:16:28.000 --> 00:16:30.000]  和尊重給神
[00:16:30.000 --> 00:16:32.000]  因為祂是配得的
[00:16:32.000 --> 00:16:34.000]  記住這一點
[00:16:34.000 --> 00:16:36.000]  祂是配得的
[00:16:36.000 --> 00:16:44.000]  祂有能力
[00:16:44.000 --> 00:16:46.000]  祂能夠監察人的內心
[00:16:46.000 --> 00:16:50.000]  沒有心肝的禱告
[00:16:50.000 --> 00:16:52.000]  祂怎會聽呢?
[00:16:52.000 --> 00:16:58.000]  John Bunyan
[00:16:58.000 --> 00:17:00.000]  這個約翰本人
[00:17:00.000 --> 00:17:02.000]  他在這方面說得挺好的
[00:17:02.000 --> 00:17:04.000]  他說在禱告的時候
[00:17:04.000 --> 00:17:06.000]  有心而無心的禱告
[00:17:06.000 --> 00:17:10.000]  比有心而無心的禱告還要好
[00:17:10.000 --> 00:17:14.000]  相信大家都會明白
[00:17:14.000 --> 00:17:16.000]  當然這不是鼓勵我們
[00:17:16.000 --> 00:17:18.000]  要這樣去選擇
[00:17:18.000 --> 00:17:20.000]  真的要選擇的時候
[00:17:20.000 --> 00:17:22.000]  這樣會比較好
[00:17:22.000 --> 00:17:24.000]  雖然不懂得怎麼說
[00:17:24.000 --> 00:17:26.000]  但是有心會更加好
[00:17:26.000 --> 00:17:28.000]  說得很好,但是沒有心
[00:17:28.000 --> 00:17:30.000]  我的回應當然是
[00:17:30.000 --> 00:17:32.000]  最好就是兩樣都有
[00:17:32.000 --> 00:17:34.000]  有心又有聲
[00:17:34.000 --> 00:17:36.000]  心口是一致
[00:17:36.000 --> 00:17:38.000]  這樣的禱告
[00:17:38.000 --> 00:17:40.000]  當然是最好
[00:17:40.000 --> 00:17:42.000]  也是最夢神月立
[00:17:42.000 --> 00:17:46.000]  心口合一
[00:17:48.000 --> 00:17:50.000]  來向神禱告
[00:17:50.000 --> 00:17:52.000]  其實這是一個
[00:17:52.000 --> 00:17:54.000]  屬靈的操練
[00:17:54.000 --> 00:17:58.000]  是一個生命的見證
[00:17:58.000 --> 00:18:00.000]  是你和神的
[00:18:00.000 --> 00:18:02.000]  一個生命的見證
[00:18:02.000 --> 00:18:08.000]  創天造地的神
[00:18:08.000 --> 00:18:10.000]  祂是滿有能力權兵
[00:18:10.000 --> 00:18:12.000]  祂從天上
[00:18:12.000 --> 00:18:14.000]  察看全地
[00:18:14.000 --> 00:18:16.000]  祂清楚知道
[00:18:16.000 --> 00:18:18.000]  每一個人心裡想什麼
[00:18:18.000 --> 00:18:20.000]  祂清楚知道
[00:18:20.000 --> 00:18:22.000]  每一件事是怎樣
[00:18:22.000 --> 00:18:24.000]  而我們在地上
[00:18:24.000 --> 00:18:26.000]  居住的人
[00:18:26.000 --> 00:18:28.000]  我們受到時空的限制
[00:18:28.000 --> 00:18:30.000]  我們對事情的發生和始末
[00:18:30.000 --> 00:18:32.000]  是所知有限
[00:18:32.000 --> 00:18:36.000]  我們又何必
[00:18:36.000 --> 00:18:38.000]  要心急發言
[00:18:38.000 --> 00:18:40.000]  務實開口去教神
[00:18:40.000 --> 00:18:42.000]  應該怎麼做呢?
[00:18:46.000 --> 00:18:48.000]  祂也教我們
[00:18:48.000 --> 00:18:50.000]  祈禱的時候
[00:18:50.000 --> 00:18:52.000]  毋須用過多或重複的
