
[00:00:00.000 --> 00:00:03.720]  我想問一下你現在
[00:03:38.840 --> 00:03:41.520]  你很明白到沒得睡
[00:03:41.520 --> 00:03:45.320]  半夜晚上沒得睡那種的慘況
[00:03:45.320 --> 00:03:46.480]  年輕的家庭
[00:03:46.480 --> 00:03:50.880]  相信現在處於一種很疲倦的狀態
[00:03:50.880 --> 00:03:54.480]  也都有家庭你要運作的時候
[00:03:54.480 --> 00:03:58.680]  家務好像是做不完的
[00:03:58.680 --> 00:04:01.600]  也都有人有經濟的壓力
[00:04:01.600 --> 00:04:02.800]  家裡人多了
[00:04:02.800 --> 00:04:05.160]  接著收入又多了
[00:04:05.160 --> 00:04:06.320]  要開完截樓
[00:04:06.320 --> 00:04:09.320]  看著戶口看得很緊
[00:04:09.320 --> 00:04:12.600]  世界的局勢稍微有些動作
[00:04:12.600 --> 00:04:15.000]  股票又會動一下
[00:04:15.000 --> 00:04:18.000]  投資的東西又會動一下
[00:04:18.000 --> 00:04:23.600]  一會兒又怕失去了自己做工的專業地位
[00:04:23.600 --> 00:04:26.000]  所以要不斷的升級自己
[00:04:26.000 --> 00:04:31.320]  升級自己各方面
[00:04:31.320 --> 00:04:33.800]  有些人工作出色的
[00:04:33.800 --> 00:04:36.680]  就會越做越忙
[00:04:36.680 --> 00:04:40.440]  因為那句叫什麼
[00:04:40.440 --> 00:04:42.760]  能者就多勞
[00:04:42.760 --> 00:04:45.200]  你能做事就做多點
[00:04:45.200 --> 00:04:49.240]  公司覺得你很棒
[00:04:49.240 --> 00:04:50.680]  聽我聽也有些人說
[00:04:50.680 --> 00:04:53.560]  一個人有時要做兩三個人的事
[00:04:53.560 --> 00:04:54.880]  有沒有人是這樣
[00:04:54.880 --> 00:04:58.200]  做兩三個人的事
[00:04:58.200 --> 00:05:00.960]  公司裡面也都有一些人際關係
[00:05:00.960 --> 00:05:02.600]  和同事之間
[00:05:02.600 --> 00:05:05.560]  上司或者下屬
[00:05:05.560 --> 00:05:09.160]  如果你一家大小都一起做
[00:05:09.160 --> 00:05:10.400]  有時更加難
[00:05:10.400 --> 00:05:11.840]  回家又對著他
[00:05:11.840 --> 00:05:13.920]  做事的時候又對著他
[00:05:13.920 --> 00:05:16.760]  都有很多工作上的壓力
[00:05:16.760 --> 00:05:20.360]  也都有人在公司裡面改組
[00:05:20.360 --> 00:05:21.720]  有些問題
[00:05:21.720 --> 00:05:27.160]  有各樣不理想的情況出現
[00:05:27.160 --> 00:05:30.480]  讀書的也有壓力的 有沒有
[00:05:30.480 --> 00:05:32.680]  考了試比較好
[00:05:32.680 --> 00:05:34.040]  有些人考完試
[00:05:34.040 --> 00:05:36.040]  但讀書其實也有壓力的
[00:05:36.040 --> 00:05:38.680]  我發覺有些人讀極
[00:05:38.680 --> 00:05:39.880]  真的不懂就不懂
[00:05:39.880 --> 00:05:42.600]  讀極花多少時間都不行
[00:05:42.600 --> 00:05:45.080]  又或者當他做功課
[00:05:45.080 --> 00:05:48.520]  要和別人合作的時候
[00:05:48.520 --> 00:05:50.160]  遇上一些不合作
[00:05:50.160 --> 00:05:52.120]  又不做事的群組
[00:05:52.120 --> 00:05:54.920]  就比較麻煩
[00:05:54.920 --> 00:05:56.800]  又會有些上課的時候
[00:05:56.800 --> 00:06:00.000]  遇到一些很隨便的講師
[00:06:00.000 --> 00:06:04.160]  或者有些是很浪費時間的調查
[00:06:04.160 --> 00:06:10.400]  所以讀書也都有壓力
[00:06:10.400 --> 00:06:13.760]  今天所以和大家來看這個訊息
[00:06:13.760 --> 00:06:15.640]  你說現在我真的很累
[00:06:15.640 --> 00:06:18.880]  很適合我們一起去看
[00:06:18.880 --> 00:06:19.880]  但你說現在不是
[00:06:19.880 --> 00:06:20.840]  我都挺OK的
[00:06:20.840 --> 00:06:21.800]  生活易足的
[00:06:21.800 --> 00:06:23.160]  為你感謝神
[00:06:23.160 --> 00:06:26.800]  但是我們人會有一些時候
[00:06:26.800 --> 00:06:29.640]  好像有一個週期性
[00:06:29.640 --> 00:06:31.400]  到差不多有時候
[00:06:31.400 --> 00:06:33.960]  在生命裡面又會枯乾一下
[00:06:33.960 --> 00:06:36.800]  看看我們怎樣能夠在神裡面
[00:06:36.800 --> 00:06:38.400]  再有一個安息
[00:06:38.400 --> 00:06:39.360]  一個休息
[00:06:39.360 --> 00:06:41.280]  重新得力
[00:06:41.280 --> 00:06:43.400]  當我們面對人這麼多的需要的時候
[00:06:43.400 --> 00:06:45.160]  耶穌發出了一個邀請
[00:06:45.160 --> 00:06:46.920]  這個邀請就是我們今天讀的經文
[00:06:46.920 --> 00:06:48.400]  我們再看一次好嗎?
[00:06:48.400 --> 00:06:51.480]  是《馬太福音》十一章二十八到三十節
[00:06:51.480 --> 00:06:52.720]  我們一起讀吧
[00:06:52.720 --> 00:06:54.000]  請讀
[00:06:54.000 --> 00:07:16.520]  《馬太福音》十一章二十八到三十節
[00:07:16.520 --> 00:07:21.360]  我們一起祈禱好嗎?
[00:07:21.360 --> 00:07:24.400]  天父求你透過你自己的說話
[00:07:24.400 --> 00:07:27.160]  來幫助我們
[00:07:27.160 --> 00:07:31.200]  因為你的真理是叫我們得到自由
[00:07:31.200 --> 00:07:34.640]  當你來邀請我們
[00:07:34.640 --> 00:07:37.440]  呼召我們去親近你的時候
[00:07:37.440 --> 00:07:41.120]  主你應許我們就可以得到安息
[00:07:41.120 --> 00:07:44.480]  安息不是說一定是躺在那裡不動的那種安息
[00:07:44.480 --> 00:07:48.520]  但是面對著外面什麼的環境都好
[00:07:48.520 --> 00:07:49.720]  人際的關係
[00:07:49.720 --> 00:07:51.120]  什麼的情況都好
[00:07:51.120 --> 00:07:53.720]  我們心裡依然可以很平和
[00:07:53.720 --> 00:07:54.960]  可以很穩陣
[00:07:54.960 --> 00:07:56.400]  可以很踏實
[00:07:56.400 --> 00:07:59.600]  因為知道上帝你在掌管一切
[00:07:59.600 --> 00:08:01.960]  求主你帶領我們以下的時間
[00:08:01.960 --> 00:08:03.480]  使用孩子
[00:08:03.480 --> 00:08:06.360]  讓我作為流通的管子
[00:08:06.360 --> 00:08:08.800]  也親自帶領我們
[00:08:08.800 --> 00:08:11.920]  讓我們能夠明白上帝要我們知道
[00:08:11.920 --> 00:08:13.120]  奉主耶穌的名求
[00:08:13.120 --> 00:08:14.560]  阿們
[00:08:14.560 --> 00:08:19.120]  耶穌對所有覺得有重擔
[00:08:19.120 --> 00:08:21.960]  勞苦擔重擔的人發出了一個邀請
[00:08:21.960 --> 00:08:24.920]  就說你們是勞苦擔重擔的話
[00:08:24.920 --> 00:08:26.360]  你們可以來到我這裡
[00:08:26.360 --> 00:08:28.760]  我可以讓你們得到安息
[00:08:28.760 --> 00:08:32.080]  其實耶穌在
[00:08:32.080 --> 00:08:34.960]  當他兩千年前來到世間
[00:08:34.960 --> 00:08:36.440]  他也做過人
[00:08:36.440 --> 00:08:40.680]  他也有三年傳道的時候
[00:08:40.680 --> 00:08:42.960]  其實他也很忙
[00:08:42.960 --> 00:08:43.520]  你知不知道
[00:08:43.520 --> 00:08:44.520]  如果你看科幻書
[00:08:44.520 --> 00:08:47.840]  你會看到耶穌其實是很忙碌的
[00:08:47.840 --> 00:08:50.200]  他看到群眾很大的需要
[00:08:50.200 --> 00:08:52.760]  經常都叫一群人跟著他
[00:08:52.760 --> 00:08:56.080]  因為他行過神蹟
[00:08:56.080 --> 00:08:56.800]  五餅二魚
[00:08:56.800 --> 00:08:58.080]  人們經常跟著他
[00:08:58.080 --> 00:09:00.000]  然後他又行到神蹟
[00:09:00.000 --> 00:09:01.280]  去醫病趕鬼
[00:09:01.280 --> 00:09:02.960]  又有很多人跟著他
[00:09:02.960 --> 00:09:06.680]  經常說是幾千幾百人跟著他
[00:09:06.680 --> 00:09:08.520]  耶穌看到群眾當中
[00:09:08.520 --> 00:09:11.360]  有很多他們的問題和需要
[00:09:11.360 --> 00:09:13.680]  有些人在權力鬥爭中
[00:09:13.680 --> 00:09:15.600]  誰說了算
[00:09:15.600 --> 00:09:18.160]  就是跟著耶穌的那群人
[00:09:18.160 --> 00:09:21.000]  也有些人正在面對貧窮的問題
[00:09:21.000 --> 00:09:23.400]  也沒有飯吃
[00:09:23.400 --> 00:09:25.880]  有人面對著婚姻的問題
[00:09:25.880 --> 00:09:29.440]  有人在情慾上有問題
[00:09:29.440 --> 00:09:32.160]  也有些人家人有病
[00:09:32.160 --> 00:09:35.160]  家人被鬼附
[00:09:35.160 --> 00:09:36.800]  靈界的問題
[00:09:36.800 --> 00:09:41.000]  也有人他們自我的形象有問題
[00:09:41.000 --> 00:09:41.960]  自卑
[00:09:41.960 --> 00:09:45.720]  或者反而調轉頭來 過分地自大
[00:09:45.720 --> 00:09:47.000]  也有這些人
[00:09:47.000 --> 00:09:48.680]  倫理的問題
[00:09:48.680 --> 00:09:50.840]  財富的煩惱
[00:09:50.840 --> 00:09:53.120]  跟著耶穌的那些人就是這樣
[00:09:53.120 --> 00:09:56.080]  哇 每一天都將這些各樣的問題
[00:09:56.080 --> 00:09:57.840]  各樣的難題丟出來
[00:09:57.840 --> 00:09:59.360]  叫耶穌來處理
[00:09:59.360 --> 00:10:02.920]  所以耶穌也很忙的
[00:10:02.920 --> 00:10:05.040]  要滿足人這些要求
[00:10:05.040 --> 00:10:09.680]  足足足可以令到耶穌疲於奔命
[00:10:09.680 --> 00:10:12.080]  但是耶穌的回應很簡單
[00:10:12.080 --> 00:10:15.080]  我在這裡很簡單的說一說
[00:10:15.080 --> 00:10:16.160]  如果你看科幻書
[00:10:16.160 --> 00:10:20.080]  你會看到耶穌面對著這麼忙的時候
[00:10:20.080 --> 00:10:23.000]  一個榜樣給我們看到的就是
[00:10:23.000 --> 00:10:27.560]  他會跟人群有時候保持距離
[00:10:27.560 --> 00:10:30.240]  他也會在人群當中服侍他們
[00:10:30.240 --> 00:10:31.680]  去醫病趕鬼傳道
[00:10:31.680 --> 00:10:34.240]  但是有時候他稍微拒絕一下
[00:10:34.240 --> 00:10:36.600]  或者甚至他也挺定時
[00:10:36.600 --> 00:10:38.920]  會稍微遠離一下
[00:10:38.920 --> 00:10:41.840]  跟人群保持一些距離
[00:10:41.840 --> 00:10:45.240]  當那些人勉強他要他去做王
[00:10:45.240 --> 00:10:48.080]  即是叫他去做王的時候
[00:10:48.080 --> 00:10:49.400]  耶穌他馬上做什麼呢?
[00:10:49.400 --> 00:10:50.240]  如果你看科幻書
[00:10:50.240 --> 00:10:51.280]  你會看到耶穌的回應
[00:10:51.280 --> 00:10:56.320]  他會馬上去到山上祈禱
[00:10:56.320 --> 00:10:58.280]  馬上就遠離那些人
[00:10:58.280 --> 00:10:59.240]  前一天那些人
[00:10:59.240 --> 00:11:01.120]  哇 整個城市的人都去找耶穌
[00:11:01.120 --> 00:11:03.200]  要找他去醫病趕鬼
[00:11:03.200 --> 00:11:05.280]  第二天早上那些人繼續找他的時候
[00:11:05.280 --> 00:11:07.040]  就發現找不到
[00:11:07.040 --> 00:11:09.240]  因為耶穌天未亮的時候
[00:11:09.240 --> 00:11:13.240]  又去到曠野來禱告
[00:11:13.240 --> 00:11:15.880]  在耶穌的身上我們看到
[00:11:15.880 --> 00:11:19.560]  行神蹟、服役、教導都很重要
[00:11:19.560 --> 00:11:21.360]  耶穌會做這件事
[00:11:21.360 --> 00:11:26.640]  但是不讓得上安歇在神的面前
[00:11:26.640 --> 00:11:29.040]  親近神那麼重要
[00:11:29.040 --> 00:11:31.320]  他會花時間
[00:11:31.320 --> 00:11:34.920]  即是耶穌會花時間自己跟神
[00:11:34.920 --> 00:11:37.080]  他會花時間安靜下來
[00:11:37.080 --> 00:11:40.040]  他會花時間去祈禱
[00:11:40.040 --> 00:11:43.600]  或者甚至乎有時候聖經都沒有說他祈禱
[00:11:43.600 --> 00:11:47.320]  有時候我相信他不祈禱的時候
[00:11:47.320 --> 00:11:52.520]  他都會在自然界或者曠野裡面思想
[00:11:52.520 --> 00:11:55.240]  去默念創造神的作為
[00:11:55.240 --> 00:11:56.120]  所以簡單來說
[00:11:56.120 --> 00:11:58.560]  耶穌面對繁忙的生活節奏
[00:11:58.560 --> 00:12:01.200]  他會有大概幾方面
[00:12:01.200 --> 00:12:02.560]  第一他應該遠離人群
[00:12:02.560 --> 00:12:03.600]  他會遠離人群
[00:12:03.600 --> 00:12:05.760]  他亦都會放下手上的工作
[00:12:05.760 --> 00:12:07.160]  即是完全放下
[00:12:07.160 --> 00:12:08.880]  亦都不會想
[00:12:08.880 --> 00:12:10.280]  他會休息
[00:12:10.280 --> 00:12:14.440]  他會花時間在神的說話那裡
[00:12:14.440 --> 00:12:15.920]  他會花時間祈禱
[00:12:15.920 --> 00:12:21.160]  他會花時間去思想神的創造去感恩
[00:12:21.160 --> 00:12:26.720]  這個是耶穌生活的節奏、模式
[00:12:26.720 --> 00:12:27.320]  另一方面
[00:12:27.320 --> 00:12:30.000]  剛才我看這段經文《馬太福音》
[00:12:30.000 --> 00:12:32.600]  耶穌又發出了一個邀請
[00:12:32.600 --> 00:12:35.040]  一個安息的邀請
[00:12:35.040 --> 00:12:37.640]  三節非常簡單
[00:12:37.640 --> 00:12:40.200]  二十八節
[00:12:40.200 --> 00:12:41.640]  請弟兄讀
[00:12:41.640 --> 00:12:43.920]  弟兄請讀二十八節
[00:12:43.920 --> 00:12:50.720]  (弟兄:凡奴婦擔重擔的人)
[00:12:50.720 --> 00:12:52.400]  凡奴婦擔重擔的人
[00:12:52.400 --> 00:12:55.880]  這裡說的是什麼人呢?
[00:12:55.880 --> 00:12:58.640]  凡奴婦擔重擔的人
[00:12:58.640 --> 00:13:04.520]  其實世上每一個人都在擔一些重擔
[00:13:04.520 --> 00:13:05.800]  都有奴婦
[00:13:05.800 --> 00:13:07.600]  是多或少
[00:13:07.600 --> 00:13:10.400]  或者是現在你正在擔
[00:13:10.400 --> 00:13:11.600]  還是明天到你擔
[00:13:11.600 --> 00:13:13.480]  或者是現在可能你不用擔
[00:13:13.480 --> 00:13:15.760]  但是明天或者下個星期
[00:13:15.760 --> 00:13:18.120]  你有一些重擔出現
[00:13:18.120 --> 00:13:20.160]  其實他在說所有人
[00:13:20.160 --> 00:13:21.840]  他跟所有人說
[00:13:21.840 --> 00:13:23.960]  特別對於基督徒來說的時候
[00:13:23.960 --> 00:13:29.600]  我們會跟情慾之間有時候有一些掙扎
[00:13:29.600 --> 00:13:31.200]  有一些苦
[00:13:31.200 --> 00:13:34.360]  也有人會侍奉神
[00:13:34.360 --> 00:13:35.160]  服侍弟兄姊妹
[00:13:35.160 --> 00:13:36.280]  侍奉到很苦
[00:13:36.280 --> 00:13:37.360]  有時候會不會呢?
[00:13:37.360 --> 00:13:38.800]  很累的
[00:13:38.800 --> 00:13:41.320]  做到不太想做
[00:13:41.320 --> 00:13:42.160]  也有生活
[00:13:42.160 --> 00:13:43.960]  我剛才一早說的
[00:13:43.960 --> 00:13:47.040]  生活上各樣的重擔
[00:13:47.040 --> 00:13:51.320]  耶穌說去到他那裡可以得到安息
[00:13:51.320 --> 00:13:54.000]  他說「我就使你們得安息」
[00:13:54.000 --> 00:13:56.960]  這裏原文裏面的「安息」
[00:13:56.960 --> 00:14:00.200]  它是一個動詞
[00:14:00.200 --> 00:14:03.000]  即是直譯出來會是怎樣呢?
[00:14:03.000 --> 00:14:06.640]  就說「我安息你們」
[00:14:06.640 --> 00:14:10.240]  就好像有些人說「我KO了你」
[00:14:10.240 --> 00:14:12.800]  這個「安息」是一個動詞
[00:14:12.800 --> 00:14:16.960]  耶穌直譯的意思就是「我就會安息你們」
[00:14:16.960 --> 00:14:21.880]  當然你令到他聽來合不合在文法上
[00:14:21.880 --> 00:14:22.800]  我們能夠明白的
[00:14:22.800 --> 00:14:24.840]  中文我們就會說
[00:14:24.840 --> 00:14:26.920]  「我就會給你們安息」
[00:14:26.920 --> 00:14:30.360]  可以令到你得到安息
[00:14:30.360 --> 00:14:32.120]  但其實是一個動詞
[00:14:32.120 --> 00:14:35.760]  是神自己的工作令到我們得到安息
[00:14:35.760 --> 00:14:38.680]  不是說我去製造這件事
[00:14:38.680 --> 00:14:40.480]  不是說我令到自己安息
[00:14:40.480 --> 00:14:46.040]  不是說我去得到內心那種的平靜安穩
[00:14:46.040 --> 00:14:51.360]  特別是這裏「安息」是說一個內在的情況
[00:14:51.360 --> 00:14:53.640]  所以耶穌說如果你要得到安息的話
[00:14:53.640 --> 00:14:59.760]  首先你必須要承認你自己是一個勞苦擔重擔的人
[00:14:59.760 --> 00:15:02.280]  有勞苦也有重擔的人
[00:15:02.280 --> 00:15:05.360]  第二必須要來到神的面前
[00:15:05.360 --> 00:15:12.000]  承認上帝才是真正令到我們可以有安息的那一位
[00:15:12.000 --> 00:15:14.120]  這裏所說的是二十八節
[00:15:14.120 --> 00:15:17.000]  二十九節我們請姐妹們讀吧
[00:15:17.000 --> 00:15:29.760]  這裏「柔和」的意思是柔軟
[00:15:29.760 --> 00:15:31.680]  即是這樣也可以
[00:15:31.680 --> 00:15:33.960]  即是一種彈性
[00:15:33.960 --> 00:15:36.640]  即是那種不是說隨便的意思
[00:15:36.640 --> 00:15:38.640]  而是其實不要緊
[00:15:38.640 --> 00:15:40.720]  這個做法也可以
[00:15:40.720 --> 00:15:42.360]  那個做法也沒有問題
[00:15:42.360 --> 00:15:45.800]  最主要就是耶穌知道
[00:15:45.800 --> 00:15:49.080]  無論什麼情況下祂也在神的愛裏面
[00:15:49.080 --> 00:15:50.040]  神也在祂裏面
[00:15:50.040 --> 00:15:51.960]  這個就是最重要的
[00:15:51.960 --> 00:15:54.880]  所以你說做這件事不要緊
[00:15:54.880 --> 00:15:57.120]  做這件事我知道神愛我
[00:15:57.120 --> 00:15:58.120]  做這件事可以嗎?
[00:15:58.120 --> 00:15:59.320]  做這件事沒有問題
[00:15:59.320 --> 00:16:00.320]  我知道神愛我
[00:16:00.320 --> 00:16:01.360]  我在神的裏面
[00:16:01.360 --> 00:16:04.000]  即是耶穌的柔和是這樣
[00:16:04.000 --> 00:16:07.520]  謙卑就是祂看自己合乎忠道
[00:16:07.520 --> 00:16:12.160]  然後祂說你們當乎我的呃
[00:16:12.160 --> 00:16:13.680]  從神而來的那個呃
[00:16:13.680 --> 00:16:17.400]  呃即是說中東的背景
[00:16:17.400 --> 00:16:22.360]  即是說牛去耕田之類
[00:16:22.360 --> 00:16:27.080]  即是將一塊東西綁在它的背上
[00:16:27.080 --> 00:16:29.240]  去拉那個呃
[00:16:29.240 --> 00:16:32.080]  如果從神而來的呢
[00:16:32.080 --> 00:16:33.680]  那些呃
[00:16:33.680 --> 00:16:35.480]  那些擔子
[00:16:35.480 --> 00:16:37.600]  我們其實是可以擔得起的
[00:16:37.600 --> 00:16:39.600]  可以是沒有問題的
[00:16:39.600 --> 00:16:44.480]  擔得起也會心裏覺得很安息的
[00:16:44.480 --> 00:16:47.760]  很有那種安穩的
[00:16:47.760 --> 00:16:49.480]  問題就是
[00:16:49.480 --> 00:16:51.880]  很多時候我們人生裏面
[00:16:51.880 --> 00:16:53.520]  我們面對各樣的情況
[00:16:53.520 --> 00:16:56.880]  有時候發覺有些東西是擔不起來的
[00:16:56.880 --> 00:16:57.640]  那些為什麼呢
[00:16:57.640 --> 00:16:59.160]  因為那些擔子
[00:16:59.160 --> 00:17:01.960]  那些老虎是自己加給自己
[00:17:01.960 --> 00:17:04.880]  或者是別人加下來給你去擔
[00:17:04.880 --> 00:17:07.240]  那些不是出於神的東西
[00:17:07.240 --> 00:17:10.080]  神託付給我們的
[00:17:10.080 --> 00:17:11.440]  如果是真的出於神的
[00:17:11.440 --> 00:17:14.760]  我們必定能夠可以擔得起
[00:17:14.760 --> 00:17:16.920]  而且是很舒服
[00:17:16.920 --> 00:17:18.600]  很有能力
[00:17:18.600 --> 00:17:20.520]  很安穩的
[00:17:20.520 --> 00:17:23.160]  很有平安的來擔
[00:17:23.160 --> 00:17:26.160]  所以說你心裏就必得到安息
[00:17:26.160 --> 00:17:29.000]  安息是內心的那種平靜安穩
[00:17:29.000 --> 00:17:31.920]  和外面的客觀環境是沒有什麼關係的
[00:17:31.920 --> 00:17:33.640]  外面可能是
[00:17:33.640 --> 00:17:34.720]  哇 殺到來了
[00:17:34.720 --> 00:17:36.400]  或者大風大雨
[00:17:36.400 --> 00:17:39.640]  但是內心心裏面的安息
[00:17:39.640 --> 00:17:44.720]  是不會受到外界事物的影響
[00:17:44.720 --> 00:17:46.120]  三十節
[00:17:46.120 --> 00:17:47.760]  我們一起讀吧
[00:17:47.760 --> 00:17:48.640]  請一起讀
[00:17:48.640 --> 00:17:54.680]  「因為我的鴨是勇敵」
[00:17:54.680 --> 00:17:57.280]  剛才說了鴨
[00:17:57.280 --> 00:18:00.960]  在中東地方一帶
[00:18:00.960 --> 00:18:02.680]  他們有個習慣
[00:18:02.680 --> 00:18:06.960]  將牛放在那裏
[00:18:06.960 --> 00:18:10.000]  通常有時候會一隻大牛
[00:18:10.000 --> 00:18:13.200]  然後再加一隻小牛
[00:18:13.200 --> 00:18:16.120]  即是一隻大的牛加一隻小的牛
[00:18:16.120 --> 00:18:17.520]  一起去
[00:18:17.520 --> 00:18:19.920]  目的是什麼呢
[00:18:19.920 --> 00:18:22.520]  讓那隻小牛
[00:18:22.520 --> 00:18:24.920]  即是訓練一下那隻小的牛
[00:18:24.920 --> 00:18:27.080]  讓牠跟一跟那隻大的
[00:18:27.080 --> 00:18:30.680]  以後那隻小的就變大了
[00:18:30.680 --> 00:18:32.040]  在這個情況下
[00:18:32.040 --> 00:18:33.600]  其實你想想
[00:18:33.600 --> 00:18:35.800]  一隻大牛和一隻小牛
[00:18:35.800 --> 00:18:38.560]  牠們背著同一條東西
[00:18:38.560 --> 00:18:42.600]  其實那個重量
[00:18:42.600 --> 00:18:47.040]  放在誰身上呢
[00:18:47.040 --> 00:18:49.240]  大牛還是小牛呢
[00:18:49.240 --> 00:18:52.000]  其實都在大牛的身上
[00:18:52.000 --> 00:18:54.720]  大的那隻牛
[00:18:54.720 --> 00:18:55.600]  那個鴨
[00:18:55.600 --> 00:18:59.760]  當大牛和小牛一起同步一鴨的時候
[00:18:59.760 --> 00:19:02.040]  其實主要的重量
[00:19:02.040 --> 00:19:05.000]  都會附在那隻大牛身上
[00:19:05.000 --> 00:19:07.520]  那隻小牛是沒什麼
[00:19:07.520 --> 00:19:09.400]  幫幫忙 做做樣子
[00:19:09.400 --> 00:19:10.360]  學學
[00:19:10.360 --> 00:19:11.760]  哦 這樣走的
[00:19:11.760 --> 00:19:14.800]  然後就帶著大牛一起走
