
[00:01:40.360 --> 00:01:43.080]  社會地位如何,收入多少
[00:05:17.960 --> 00:05:20.160]  健康的人看到隔壁的人和我不同
[00:05:20.160 --> 00:05:21.080]  我不會比較
[00:05:21.080 --> 00:05:23.120]  反而會彼此配搭
[00:05:23.120 --> 00:05:26.440]  正正因為這樣就產生了要討論恩賜的問題
[00:05:26.440 --> 00:05:28.560]  所以那個思路
[00:05:28.560 --> 00:05:30.520]  保羅是有一個思路在的
[00:05:30.520 --> 00:05:33.040]  他不是隨便亂寫的
[00:05:33.040 --> 00:05:36.520]  健康自我形象第二樣東西的表達
[00:05:36.520 --> 00:05:38.040]  就是我們第四點裡面
[00:05:38.040 --> 00:05:41.320]  就是愛的律法的愛的具體的表現
[00:05:41.320 --> 00:05:44.840]  但是羅馬書12章9-15節這個愛的具體表現
[00:05:44.840 --> 00:05:49.000]  是講普遍愛對任何的人
[00:05:49.000 --> 00:05:50.840]  所以在今天的經文裡面
[00:05:50.840 --> 00:05:53.640]  羅馬書13章8-14節
[00:05:53.640 --> 00:05:56.200]  講彼此相愛不是在重復那段經文
[00:05:56.200 --> 00:05:57.880]  因為對象不一樣
[00:05:57.880 --> 00:05:58.760]  我們看看
[00:05:58.760 --> 00:06:03.200]  然後說在健康自我形象的人就不會自棄高大
[00:06:03.200 --> 00:06:05.400]  不自棄高大就包括了
[00:06:05.400 --> 00:06:07.560]  如何去信服掌權者的問題
[00:06:07.560 --> 00:06:10.240]  所以信服掌權者不是一個獨立的議題
[00:06:10.240 --> 00:06:14.800]  它是在不自棄高大底下所產生要討論的問題
[00:06:14.800 --> 00:06:16.480]  我們上次就講到這裡
[00:06:16.480 --> 00:06:19.680]  我們今天要提的就是在第六點和第七點
[00:06:19.680 --> 00:06:21.720]  就是在13章8-14節
[00:06:21.720 --> 00:06:22.880]  我們要彼此相愛
[00:06:22.880 --> 00:06:26.160]  14章1-12節要接納軟弱的人
[00:06:26.160 --> 00:06:29.160]  在講經文之前我先提一本書
[00:06:29.160 --> 00:06:31.560]  這本書叫《自戀的時代》
[00:06:31.560 --> 00:06:32.440]  大概這麼厚
[00:06:32.440 --> 00:06:34.680]  我用了五個小時看完
[00:06:34.680 --> 00:06:37.960]  是一本很值得看的書
[00:06:37.960 --> 00:06:40.360]  因為花了相當長的時間
[00:06:40.360 --> 00:06:44.160]  相當多的數據去研究而成的
[00:06:44.160 --> 00:06:48.720]  你看看《新聞週刊》稱這本書叫《精彩佳作》
[00:06:48.720 --> 00:06:50.040]  《紐約時報》稱這本書
[00:06:50.040 --> 00:06:53.840]  它說書中的例證引人深思
[00:06:53.840 --> 00:06:55.080]  也令人心驚
[00:06:55.080 --> 00:06:57.240]  是一本很值得看的書
[00:06:57.240 --> 00:07:00.800]  我們為什麼要講《自戀的時代》呢
[00:07:00.800 --> 00:07:02.960]  Narcissistic Personality Disorder
[00:07:02.960 --> 00:07:05.560]  簡稱NPD
[00:07:05.560 --> 00:07:07.880]  原來在1980年開始
[00:07:07.880 --> 00:07:10.360]  美國整個教育制度改變之後
[00:07:10.360 --> 00:07:13.400]  栽培了很多自戀的人
[00:07:13.400 --> 00:07:15.560]  以中自戀的文化
[00:07:15.560 --> 00:07:17.720]  趨及全球影響全球
[00:07:17.720 --> 00:07:20.960]  包括香港、台灣、日本、韓國
[00:07:20.960 --> 00:07:22.960]  它是怎樣影響的呢
[00:07:22.960 --> 00:07:25.280]  你要記住這本書提到
[00:07:25.280 --> 00:07:27.480]  美國的立國是以基督教精神
[00:07:27.480 --> 00:07:30.000]  所以在美國立國的精神裡面
[00:07:30.000 --> 00:07:30.920]  人人平等
[00:07:30.920 --> 00:07:33.680]  所以今天很多人引用美國的法律說
[00:07:33.680 --> 00:07:34.800]  人人平等是對的
[00:07:34.800 --> 00:07:35.880]  但是人人平等之後
[00:07:35.880 --> 00:07:37.280]  講的東西是否正確
[00:07:37.280 --> 00:07:38.720]  我們要三思
[00:07:38.720 --> 00:07:41.120]  不要忘記
[00:07:41.120 --> 00:07:42.960]  1980年之前
[00:07:42.960 --> 00:07:46.440]  美國的教育是受基督教精神影響的
[00:07:46.440 --> 00:07:51.600]  在基督教是相當高度參與美國的課本的
[00:07:51.600 --> 00:07:56.400]  當時在美國的學校普遍可以教聖經
[00:07:56.400 --> 00:07:58.240]  現在你開始知道
[00:07:58.240 --> 00:08:01.880]  1980年開始基督教被踢走了出局
[00:08:01.880 --> 00:08:05.960]  在美國教育界的影響力開始一路式微
[00:08:05.960 --> 00:08:07.080]  什麼興起
[00:08:07.080 --> 00:08:09.400]  人民主義興起
[00:08:09.400 --> 00:08:11.280]  人民主義興起之後就要講
[00:08:11.280 --> 00:08:15.760]  唯一的出路就是建立人的自信和自尊
[00:08:15.760 --> 00:08:18.720]  本應建立自信和自尊是好事
[00:08:18.720 --> 00:08:19.720]  但很可惜
[00:08:19.720 --> 00:08:23.760]  當我們的自尊和自信過高的時候
[00:08:23.760 --> 00:08:25.720]  就變成自戀了
[00:08:25.720 --> 00:08:29.280]  在80年代的美國教育開始就能夠這麼說
[00:08:29.280 --> 00:08:31.680]  他說你不可以罵小孩子
[00:08:31.680 --> 00:08:34.480]  你罵他是傷害他的自尊心
[00:08:34.480 --> 00:08:37.080]  所以要建立他就要贊他
[00:08:37.080 --> 00:08:38.520]  所以一班同學裡面
[00:08:38.520 --> 00:08:41.960]  這種風氣10年前左右都吹到香港的教育界
[00:08:41.960 --> 00:08:45.000]  在當中的老師都應該很清楚
[00:08:45.000 --> 00:08:49.600]  一段訓練裡面就告訴老師
[00:08:49.600 --> 00:08:51.640]  如果一班40個同學裡面
[00:08:51.640 --> 00:08:54.320]  你不可以罵他不止
[00:08:54.320 --> 00:08:56.360]  如果你贊其中一個
[00:08:56.360 --> 00:08:58.760]  其實傷害了39個
[00:08:58.760 --> 00:08:59.360]  那怎麼辦
[00:08:59.360 --> 00:09:00.720]  就贊那39個
[00:09:00.720 --> 00:09:02.480]  是不是廢話
[00:09:02.480 --> 00:09:03.080]  你想想
[00:09:03.080 --> 00:09:04.040]  如果我贊那個同學
[00:09:04.040 --> 00:09:05.120]  你很帥
[00:09:05.120 --> 00:09:06.480]  我會傷害那39個
[00:09:06.480 --> 00:09:08.720]  因為他們覺得他們不帥
[00:09:08.720 --> 00:09:09.680]  你很帥
[00:09:09.680 --> 00:09:11.400]  其實你39個都帥
[00:09:11.400 --> 00:09:13.200]  是不是廢話
[00:09:13.200 --> 00:09:14.600]  如果個個都是第一
[00:09:14.600 --> 00:09:16.800]  那就是沒有第一
[00:09:16.800 --> 00:09:22.960]  但是這種自尊的建立
[00:09:22.960 --> 00:09:24.440]  過度的自尊建立之後
[00:09:24.440 --> 00:09:27.560]  就慢慢變成了自戀
[00:09:27.560 --> 00:09:29.120]  不斷要跟我小朋友說
[00:09:29.120 --> 00:09:30.680]  You are special
[00:09:30.680 --> 00:09:32.760]  你很特別的
[00:09:32.760 --> 00:09:33.520]  不止特別
[00:09:33.520 --> 00:09:35.520]  是超特別
[00:09:35.520 --> 00:09:36.760]  特別都不夠
[00:09:36.760 --> 00:09:38.560]  我們見到自戀的人
[00:09:38.560 --> 00:09:41.120]  是包含了攻擊行為的
[00:09:41.120 --> 00:09:42.200]  物質主義的
[00:09:42.200 --> 00:09:43.960]  缺乏對別人的關心
[00:09:43.960 --> 00:09:47.240]  和膚淺的價值觀
[00:09:47.240 --> 00:09:49.200]  所以現在你聽到那些80後90後
[00:09:49.200 --> 00:09:50.200]  對著鏡頭說話
[00:09:50.200 --> 00:09:51.840]  我實在是不能夠苟同
[00:09:51.840 --> 00:09:52.680]  有些人經常說
[00:09:52.680 --> 00:09:53.720]  我和他有代溝
[00:09:53.720 --> 00:09:54.320]  其實我告訴你
[00:09:54.320 --> 00:09:55.160]  我不是有代溝
[00:09:55.160 --> 00:09:56.880]  因為那些人是自戀
[00:09:56.880 --> 00:09:58.600]  膚淺的價值觀
[00:09:58.600 --> 00:10:02.320]  就是回應到日本的一個專欄
[00:10:02.320 --> 00:10:04.360]  一個很出名的作家寫了一本書
[00:10:04.360 --> 00:10:07.280]  叫《低智商時代》
[00:10:07.280 --> 00:10:08.720]  他很做偉大的事
[00:10:08.720 --> 00:10:09.720]  但是智商極低
[00:10:09.720 --> 00:10:12.120]  價值觀極度的膚淺
[00:10:12.120 --> 00:10:13.960]  然後英文自戀這個字
[00:10:13.960 --> 00:10:15.840]  是來自希臘神話的
[00:10:15.840 --> 00:10:18.320]  叫做納西瑟斯中文
[00:10:18.320 --> 00:10:23.480]  Nazisitic的字是來自神話的神
[00:10:23.480 --> 00:10:27.000]  他是一個很想尋求愛人的迷人美少年
[00:10:27.000 --> 00:10:28.920]  他本身是漂亮到不得了的一個人
[00:10:28.920 --> 00:10:29.960]  他很想尋求愛情
[00:10:29.960 --> 00:10:33.760]  後來他找到一個仙女叫做愛可
[00:10:33.760 --> 00:10:34.880]  喜歡了她
[00:10:34.880 --> 00:10:36.800]  但是這個仙女很重要
[00:10:36.800 --> 00:10:38.400]  納西瑟斯說什麼
[00:10:38.400 --> 00:10:40.280]  他都會重復一次
[00:10:40.280 --> 00:10:44.040]  這些是不是所有男人夢寐以求呢
[00:10:44.040 --> 00:10:44.680]  你想想
[00:10:44.680 --> 00:10:45.800]  如果你說一句
[00:10:45.800 --> 00:10:47.080]  你的老婆重復一句
[00:10:47.080 --> 00:10:47.800]  你說一句
[00:10:47.800 --> 00:10:49.440]  她重復一句多開心
[00:10:49.440 --> 00:10:50.560]  但是現在
[00:10:50.560 --> 00:10:51.240]  你說一句
[00:10:51.240 --> 00:10:52.560]  你老婆頂你九句
[00:10:52.560 --> 00:10:54.000]  一言九頂
[00:10:54.000 --> 00:10:55.040]  那就很不開心
[00:10:55.040 --> 00:10:55.880]  誰知道
[00:10:55.880 --> 00:10:57.600]  納西瑟斯就不喜歡她
[00:10:57.600 --> 00:10:59.240]  就不要她
[00:10:59.240 --> 00:11:01.760]  然後這個女神就消失了
[00:11:01.760 --> 00:11:05.640]  納西瑟斯沒有停止尋找完美的伴侶
[00:11:05.640 --> 00:11:06.440]  直到有一天
[00:11:06.440 --> 00:11:10.960]  他在河邊見到他自己的倒影
[00:11:10.960 --> 00:11:12.680]  由那一刻開始
[00:11:12.680 --> 00:11:14.400]  他一直凝視著這個倒影
[00:11:14.400 --> 00:11:17.080]  全世界最漂亮的那個就是這個
[00:11:17.080 --> 00:11:19.440]  全世界最完美的那個就是這個
[00:11:19.440 --> 00:11:21.960]  一直凝望著這個倒影
[00:11:21.960 --> 00:11:24.400]  至死方休
[00:11:24.400 --> 00:11:25.800]  神話就說
[00:11:25.800 --> 00:11:28.760]  直到他駐足的河岸裡面
[00:11:28.760 --> 00:11:29.880]  他死了
[00:11:29.880 --> 00:11:32.760]  生長出來的叫做水仙
[00:11:32.760 --> 00:11:33.920]  水仙的英文
[00:11:33.920 --> 00:11:38.760]  也都是來自narcissistic這個字的一個字根
[00:11:38.760 --> 00:11:39.760]  所以喜歡水仙的人
[00:11:39.760 --> 00:11:44.200]  可能都是有少少自戀
[00:11:44.200 --> 00:11:45.040]  我們看一看
[00:11:45.040 --> 00:11:46.800]  一個神話閃逝了就是
[00:11:46.800 --> 00:11:48.440]  自我欣賞的悲劇
[00:11:48.440 --> 00:11:52.000]  因為納西瑟斯的被自我欣賞所箝制
[00:11:52.000 --> 00:11:54.880]  無法和任何人產生了連結
[00:11:54.880 --> 00:11:57.640]  而他自己的自戀傷害了別人
[00:11:57.640 --> 00:11:59.440]  自戀最嚴重的後果
[00:11:59.440 --> 00:12:01.560]  就是殃及別人和社會
[00:12:01.560 --> 00:12:03.240]  如果自戀只是傷害自己
[00:12:03.240 --> 00:12:04.080]  不是一個問題
[00:12:04.080 --> 00:12:06.520]  但會傷及了社會
[00:12:06.520 --> 00:12:08.240]  這本書就提到
[00:12:08.240 --> 00:12:10.040]  納西瑟斯有兩種
[00:12:10.040 --> 00:12:11.160]  一種叫做active
[00:12:11.160 --> 00:12:12.880]  一種叫做passive
[00:12:12.880 --> 00:12:16.240]  這本書百分之九十幾是在形容active的
[00:12:16.240 --> 00:12:18.040]  但passive那些他很少形容
[00:12:18.040 --> 00:12:20.480]  那passive那些就是躲在家裡
[00:12:20.480 --> 00:12:22.920]  雖然他在這個社會裡面很少參與
[00:12:22.920 --> 00:12:27.680]  但他很多的行徑都是不斷傷害社會傷害別人的
[00:12:27.680 --> 00:12:30.680]  所以不要以為躲在那些就不是納西瑟斯
[00:12:30.680 --> 00:12:31.280]  OK
[00:12:31.280 --> 00:12:33.400]  我們看看自戀的人
[00:12:33.400 --> 00:12:34.360]  我們經常稱這些人
[00:12:34.360 --> 00:12:37.440]  我們一般人不會這麼學術性形容
[00:12:37.440 --> 00:12:38.200]  那人是自戀的
[00:12:38.200 --> 00:12:38.640]  那人是自戀的
[00:12:38.640 --> 00:12:39.720]  我們很少這樣形容
[00:12:39.720 --> 00:12:40.840]  我們通常用什麼形容他呢
[00:12:40.840 --> 00:12:42.680]  我們會說他傲慢
[00:12:42.680 --> 00:12:43.880]  自負
[00:12:43.880 --> 00:12:45.000]  虛浮
[00:12:45.000 --> 00:12:46.240]  浮誇
[00:12:46.240 --> 00:12:46.920]  虛榮
[00:12:46.920 --> 00:12:47.800]  浮誇
[00:12:47.800 --> 00:12:48.960]  自我中心
[00:12:48.960 --> 00:12:52.920]  香港就泛用了公主病和王子病
[00:12:52.920 --> 00:12:53.920]  那大家很明白了
[00:12:53.920 --> 00:12:54.520]  是吧
[00:12:54.520 --> 00:12:55.600]  你的小組裡面
[00:12:55.600 --> 00:12:56.680]  這個公主病
[00:12:56.680 --> 00:12:59.120]  Narcissistic
[00:12:59.120 --> 00:13:03.400]  這個字英文很難讀
[00:13:03.400 --> 00:13:05.720]  跟一個廣東話挺相似的
[00:13:05.720 --> 00:13:07.640]  自戀的主要特徵是什麼
[00:13:07.640 --> 00:13:12.160]  就是他對自己抱有非常誇張的看法
[00:13:12.160 --> 00:13:13.280]  如果高度自戀的人
[00:13:13.280 --> 00:13:15.000]  他認為自己在社會上
[00:13:15.000 --> 00:13:17.640]  社會地位上外貌聰明智慧上
[00:13:17.640 --> 00:13:19.280]  創作力上都比別人強
[00:13:19.280 --> 00:13:20.200]  括弧
[00:13:20.200 --> 00:13:22.400]  事實不是這樣
[00:13:22.400 --> 00:13:23.560]  看看這幅圖就知道了
[00:13:23.560 --> 00:13:26.240]  這只貓照鏡以為自己是Lion
[00:13:26.240 --> 00:13:26.720]  OK
[00:13:26.720 --> 00:13:28.920]  其實它是一隻貓
[00:13:28.920 --> 00:13:30.160]  Narcissistic
[00:13:30.160 --> 00:13:31.280]  OK
[00:13:31.280 --> 00:13:31.880]  在這裡
[00:13:31.880 --> 00:13:33.560]  自戀的人和別人的情感
[00:13:33.560 --> 00:13:36.520]  都缺乏了溫暖關心愛戀這些關係
[00:13:36.520 --> 00:13:40.520]  因為自戀者是和那些單純擁有高自尊的人
[00:13:40.520 --> 00:13:41.840]  最大的差別是什麼
[00:13:41.840 --> 00:13:43.280]  我自尊心爆棚
[00:13:43.280 --> 00:13:44.560]  我一個很有自信的人
[00:13:44.560 --> 00:13:45.280]  我高自尊
[00:13:45.280 --> 00:13:47.720]  高自尊是一個健康自我形象
[00:13:47.720 --> 00:13:49.720]  那麼高自尊的人和自戀的分別
[00:13:49.720 --> 00:13:50.680]  最大的分別在這裡
[00:13:50.680 --> 00:13:52.560]  就是高自尊的人
[00:13:52.560 --> 00:13:56.040]  他有一個良好的人際關係
[00:13:56.040 --> 00:13:59.160]  自戀的人是做不到的
[00:13:59.160 --> 00:14:02.640]  我們現在看到80後90後拍的照片
[00:14:02.640 --> 00:14:04.680]  普遍來說是分了三類
[00:14:04.680 --> 00:14:08.400]  第一類是專拍食物和死物
[00:14:08.400 --> 00:14:09.320]  沒有人的
[00:14:09.320 --> 00:14:12.520]  第二類是拍影
[00:14:12.520 --> 00:14:14.920]  去到歐洲旅行都是拍自己的影
[00:14:14.920 --> 00:14:15.760]  這是第二類
[00:14:15.760 --> 00:14:18.200]  第三類就是最恐怖了
[00:14:18.200 --> 00:14:21.760]  不斷高角度
[00:14:21.760 --> 00:14:23.840]  側面45度角
[00:14:23.840 --> 00:14:26.560]  拍到自己的尖下巴
[00:14:26.560 --> 00:14:27.840]  頭大
[00:14:27.840 --> 00:14:29.760]  那些照片不斷放上網
[00:14:29.760 --> 00:14:31.440]  在大學的研究裡面
[00:14:31.440 --> 00:14:33.480]  美國的大學研究裡面
[00:14:33.480 --> 00:14:35.560]  通常想上去的人
[00:14:35.560 --> 00:14:37.040]  不需要做心理猜測
[00:14:37.040 --> 00:14:41.200]  多數都是自戀的
[00:14:41.200 --> 00:14:45.960]  我們看到自戀的人很難接受別人批評的
[00:14:45.960 --> 00:14:48.960]  所以這一代不可以說就是這個原因
[00:14:48.960 --> 00:14:50.240]  為什麼不可以接受批評
[00:14:50.240 --> 00:14:51.480]  自小都被人討厭
[00:14:51.480 --> 00:14:55.040]  你最厲害,你最特別,沒有人罵過他
[00:14:55.040 --> 00:14:56.600]  罵他就傷害自尊
[00:14:56.600 --> 00:14:57.680]  所以不可以罵
[00:14:57.680 --> 00:15:00.560]  所以自戀的人是誰害你的呢
[00:15:00.560 --> 00:15:01.920]  你今天回去和你父母說
[00:15:01.920 --> 00:15:03.720]  是你害我的
[00:15:03.720 --> 00:15:05.080]  是你父母害你的
[00:15:05.080 --> 00:15:08.240]  有幾個人做了父母,請舉手
[00:15:08.240 --> 00:15:09.160]  你知道這本書說什麼嗎
[00:15:09.160 --> 00:15:12.600]  我不能夠用很長時間講這本書
[00:15:12.600 --> 00:15:13.640]  你知道這本書說什麼嗎
[00:15:13.640 --> 00:15:15.360]  它說自戀
[00:15:15.360 --> 00:15:18.880]  現在的世代做父母的人
[00:15:18.880 --> 00:15:23.560]  重點是什麼,不需要子女尊重他
[00:15:23.560 --> 00:15:27.360]  最重要是子女喜歡他
[00:15:27.360 --> 00:15:28.440]  怎麼分別呢
[00:15:28.440 --> 00:15:29.480]  很簡單
[00:15:29.480 --> 00:15:30.560]  你下班回去之後
[00:15:30.560 --> 00:15:31.320]  你子女有沒有叫你
[00:15:31.320 --> 00:15:32.520]  爸爸,沒有叫你
[00:15:32.520 --> 00:15:34.120]  吃飯,爸爸吃飯,沒有叫你
[00:15:34.120 --> 00:15:36.480]  你覺得沒有問題的
[00:15:36.480 --> 00:15:37.360]  出門口有沒有跟你說
[00:15:37.360 --> 00:15:38.560]  爸爸,我出門沒有跟你說
[00:15:38.560 --> 00:15:39.400]  就閃了出門
[00:15:39.400 --> 00:15:40.560]  你覺得沒有問題的
[00:15:40.560 --> 00:15:42.040]  你不會受傷害的
[00:15:42.040 --> 00:15:43.960]  唯有他走過來跟你說
[00:15:43.960 --> 00:15:45.120]  四歲的小孩走過來
[00:15:45.120 --> 00:15:50.600]  伏在你身上,爸爸,我都覺得
[00:15:50.600 --> 00:15:53.040]  我喜歡媽媽多一點
[00:15:53.040 --> 00:15:56.040]  哇,你就很生氣了
[00:15:56.040 --> 00:15:57.280]  你明白了吧
[00:15:57.280 --> 00:16:00.280]  你的價值觀是要兒子喜歡你
[00:16:00.280 --> 00:16:01.680]  多於喜歡媽媽
[00:16:01.680 --> 00:16:03.640]  或者兒子喜歡媽媽多於喜歡爸爸
[00:16:03.640 --> 00:16:06.320]  所以現在父母不講尊不尊重
[00:16:06.320 --> 00:16:07.360]  叫爸爸吧,叫爸爸吧
[00:16:07.360 --> 00:16:09.120]  媽媽會不會跟我兒子說
[00:16:09.120 --> 00:16:09.920]  叫爸爸吧,叫爸爸吧
[00:16:09.920 --> 00:16:11.800]  不會叫的,她只會問你
[00:16:11.800 --> 00:16:12.760]  你喜歡爸爸多一點
[00:16:12.760 --> 00:16:14.640]  喜歡媽媽一點點點
[00:16:14.640 --> 00:16:17.600]  不斷下毒,不斷下毒,不斷下毒
[00:16:17.600 --> 00:16:18.520]  不斷灌輸
[00:16:18.520 --> 00:16:20.120]  你記住一定要喜歡媽媽多一點
[00:16:20.120 --> 00:16:20.480]  知道嗎
[00:16:20.480 --> 00:16:22.040]  你是女孩子,你喜歡媽媽多一點
[00:16:22.040 --> 00:16:22.800]  知道嗎
[00:16:22.800 --> 00:16:23.880]  你不能喜歡爸爸多一點
[00:16:23.880 --> 00:16:24.600]  你知道嗎
[00:16:24.600 --> 00:16:26.080]  媽媽最疼你的,知道嗎
[00:16:26.080 --> 00:16:27.600]  你爸爸就不好,疼不回來的
[00:16:27.600 --> 00:16:30.520]  知道嗎
[00:16:30.520 --> 00:16:31.520]  因為在我們的價值觀
[00:16:31.520 --> 00:16:33.040]  喜歡他才是重要的
[00:16:33.040 --> 00:16:36.280]  其實他爸爸媽媽都是糾結的
[00:16:36.280 --> 00:16:37.520]  你開始明白了
[00:16:37.520 --> 00:16:39.480]  所以你開始明白
[00:16:39.480 --> 00:16:41.080]  又跟子女打扮得很漂亮
[00:16:41.080 --> 00:16:43.400]  自私又拍視頻,拍照
[00:16:43.400 --> 00:16:44.360]  上傳到網上
[00:16:44.360 --> 00:16:48.920]  他們的子女以為自己是最漂亮的那個
[00:16:48.920 --> 00:16:51.280]  其實她不是最漂亮的那個
[00:16:51.280 --> 00:16:53.200]  她只是漂亮的那個
[00:16:53.200 --> 00:16:54.600]  我們見到的
[00:16:54.600 --> 00:16:56.920]  原來自戀的人
[00:16:56.920 --> 00:17:01.000]  他們很難從錯誤裡面學習的
[00:17:01.000 --> 00:17:02.960]  因為他對自己的缺點
[00:17:02.960 --> 00:17:04.680]  是喜歡怨天尤人
[00:17:04.680 --> 00:17:07.600]  但是從來不檢討自己的
[00:17:07.600 --> 00:17:09.160]  他們缺乏了改進的動機
[00:17:09.160 --> 00:17:11.080]  因為他覺得我出生在目標
[00:17:11.080 --> 00:17:12.720]  在終點站
[00:17:12.720 --> 00:17:13.840]  我出生在終點站
[00:17:13.840 --> 00:17:14.520]  我為什麼要跑
[00:17:14.520 --> 00:17:15.960]  我不需要跑
[00:17:15.960 --> 00:17:18.840]  我已經很好了
[00:17:18.840 --> 00:17:20.920]  你覺得我不可以是你的問題
[00:17:20.920 --> 00:17:22.360]  我不需要改的
[00:17:22.360 --> 00:17:23.240]  我們看看
[00:17:23.240 --> 00:17:26.120]  過度自信可以導致不佳的表現
[00:17:26.120 --> 00:17:27.200]  你想想如果明天考試
[00:17:27.200 --> 00:17:28.520]  你已經知道所有答案
[00:17:28.520 --> 00:17:30.600]  你就覺得不需要找書
[00:17:30.600 --> 00:17:32.160]  所以過度自信的人
[00:17:32.160 --> 00:17:34.920]  就會很難有進步
