
[00:00:00.000 --> 00:00:02.920]  今年我們有個主題
[00:14:36.400 --> 00:14:40.480]  當他們讀聖經的時候
[00:14:40.480 --> 00:14:42.720]  當他們稱頌神的時候
[00:14:42.720 --> 00:14:44.520]  他們舉起手
[00:14:44.520 --> 00:14:46.520]  他們站在那裡
[00:14:46.520 --> 00:14:49.400]  可能我們不是很習慣
[00:14:49.400 --> 00:14:55.720]  而且那天他們所讀的聖經是很長的
[00:14:55.720 --> 00:14:59.960]  那天他們何時讀呢?
[00:14:59.960 --> 00:15:06.400]  他們由稱頌的時候
[00:15:06.400 --> 00:15:11.600]  到響午來讀聖經
[00:15:11.600 --> 00:15:15.560]  聖經說由清早讀到響午
[00:15:15.560 --> 00:15:20.240]  我不知道如果由清早讀到響午
[00:15:20.240 --> 00:15:21.160]  大家會怎樣
[00:15:21.160 --> 00:15:23.280]  那裡大概六個小時
[00:15:23.280 --> 00:15:27.440]  你有沒有參加過六個小時的聚會?
[00:15:27.440 --> 00:15:28.960]  我想你沒有
[00:15:28.960 --> 00:15:32.440]  如果今天我十二點鐘還沒講完
[00:15:32.440 --> 00:15:34.800]  你可能都會鼓噪
[00:15:34.800 --> 00:15:36.800]  牧師快點完
[00:15:36.800 --> 00:15:38.800]  會不會?
[00:15:38.800 --> 00:15:41.520]  所以我們講到
[00:15:41.520 --> 00:15:44.320]  特別為現代人而設
[00:15:44.320 --> 00:15:45.640]  三十分鐘就好了
[00:15:45.640 --> 00:15:48.200]  更加圖文並茂
[00:15:48.200 --> 00:15:51.480]  最好梁牧師幫我們弄一些powerpoint
[00:15:51.480 --> 00:15:54.000]  這樣就更加好了
[00:15:54.000 --> 00:15:57.400]  牧師那些太過古老
[00:15:57.400 --> 00:15:59.680]  學一下都不行
[00:15:59.680 --> 00:16:02.000]  但是你有沒有想過
[00:16:02.000 --> 00:16:06.240]  如果你回去內地的教會
[00:16:06.240 --> 00:16:08.440]  特別農村的教會
[00:16:08.440 --> 00:16:11.800]  他們弟兄姊妹對學習聖經
[00:16:11.800 --> 00:16:16.600]  那種感受是很不同的
[00:16:16.600 --> 00:16:19.160]  他們學習聖經的時候
[00:16:19.160 --> 00:16:22.080]  他們是很長
[00:16:22.080 --> 00:16:28.520]  如癡如醉地願意聽傳道人
[00:16:28.520 --> 00:16:31.960]  弟兄姊妹分享聖經
[00:16:31.960 --> 00:16:36.160]  今天教會會不會對信仰
[00:16:36.160 --> 00:16:39.440]  起初那種熱誠失卻了?
[00:16:39.440 --> 00:16:43.760]  三十年我們習慣了這樣的模式
[00:16:43.760 --> 00:16:48.760]  我們再不看到我們對聖經的渴慕
[00:16:48.760 --> 00:16:51.960]  我們那種熱情失去了
[00:16:51.960 --> 00:16:53.960]  熱情是甚麼呢?
[00:16:53.960 --> 00:16:55.960]  不知道大家有沒有想過
[00:16:55.960 --> 00:16:59.160]  熱情看不到的
[00:16:59.160 --> 00:17:01.160]  不過你感受得到的
[00:17:01.160 --> 00:17:04.040]  當你對一些東西發燒的時候
[00:17:04.040 --> 00:17:06.040]  有沒有人對相機發燒?
[00:17:06.040 --> 00:17:09.720]  如果你對發燒友聊天
[00:17:09.720 --> 00:17:12.600]  你就知道是不是很有熱情
[00:17:12.600 --> 00:17:15.120]  對電腦發燒、對明星發燒
[00:17:15.120 --> 00:17:17.120]  如數家珍的有些人
[00:17:17.120 --> 00:17:22.360]  正如最近我女兒對做麵包發燒
[00:17:22.360 --> 00:17:32.160]  她又上網、又借書、又抄筆記
[00:17:32.160 --> 00:17:36.440]  我又買焗爐
[00:17:36.440 --> 00:17:37.960]  發燒
[00:17:37.960 --> 00:17:40.640]  當你對一件事有熱情
[00:17:40.640 --> 00:17:43.080]  你就會發燒、你就會喜歡
[00:17:43.080 --> 00:17:45.080]  你就會投入
[00:17:45.080 --> 00:17:47.800]  如果牧師問他的朋友
[00:17:47.800 --> 00:17:50.480]  究竟你跟神的關係是怎樣?
[00:17:50.480 --> 00:17:53.080]  雖然他仍然參加教會聚會
[00:17:53.080 --> 00:17:55.080]  甚至參與侍奉
[00:17:55.080 --> 00:17:58.680]  但他說這一切都習慣了
[00:17:58.680 --> 00:18:03.080]  為何你仍然保留這些習慣
[00:18:03.080 --> 00:18:05.080]  還參加教會
[00:18:05.080 --> 00:18:09.600]  他說因為家人都參加教會
[00:18:09.600 --> 00:18:11.600]  兄弟姐妹
[00:18:11.600 --> 00:18:14.800]  你有沒有習慣了
[00:18:14.800 --> 00:18:18.760]  以至你失卻了那種熱情
[00:18:18.760 --> 00:18:21.760]  可能說得長一點
[00:18:21.760 --> 00:18:23.760]  你都覺得難受
[00:18:23.760 --> 00:18:29.840]  並且困難不單止是我們失卻熱情
[00:18:29.840 --> 00:18:34.320]  更加如果我們需要神來復興我們
[00:18:34.320 --> 00:18:37.320]  我們需要明白聖經所說的
[00:18:37.320 --> 00:18:39.320]  在這段經文裏面
[00:18:39.320 --> 00:18:42.120]  特別紅色的字
[00:18:42.120 --> 00:18:47.960]  當他們讀聖經
[00:18:47.960 --> 00:18:49.320]  讀給那些人聽呢?
[00:18:49.320 --> 00:18:51.640]  聽了能夠明白的人
[00:18:51.640 --> 00:18:55.800]  並且有些利微人
[00:18:55.800 --> 00:18:58.920]  甚至那些教會的領袖
[00:18:58.920 --> 00:19:04.680]  是幫助百姓去明白神的說話
[00:19:04.680 --> 00:19:08.080]  可能他們打開那本聖經
[00:19:08.080 --> 00:19:11.200]  是用希伯來文來寫的
[00:19:11.200 --> 00:19:15.440]  當他們當時所說的說話
[00:19:15.440 --> 00:19:17.960]  用阿蘭的說話
[00:19:17.960 --> 00:19:22.280]  所以有人要翻譯以至能夠明白
[00:19:22.280 --> 00:19:23.600]  弟兄姊妹
[00:19:23.600 --> 00:19:27.960]  你明白聖經所說的與你的關係嗎?
[00:19:27.960 --> 00:19:30.440]  如果你需要明白
[00:19:30.440 --> 00:19:33.040]  你需要學習
[00:19:33.040 --> 00:19:35.040]  你需要了解
[00:19:35.040 --> 00:19:37.840]  更加需要倚靠聖靈
[00:19:37.840 --> 00:19:41.560]  因為聖靈是真理的聖靈
[00:19:41.560 --> 00:19:44.240]  將聖經的真理
[00:19:44.240 --> 00:19:48.640]  讓我們能夠去了解究竟聖靈
[00:19:48.640 --> 00:19:51.480]  提醒你甚麼呢?
[00:19:51.480 --> 00:19:57.840]  今年教會來推動我們在屬靈的更新
[00:19:57.840 --> 00:20:01.640]  所以我們開始的時候
[00:20:01.640 --> 00:20:04.760]  我們有一個默想式的
[00:20:04.760 --> 00:20:06.840]  一個讀經的方法
[00:20:06.840 --> 00:20:09.680]  來向弟兄姊妹了解
[00:20:09.680 --> 00:20:12.000]  我們請了賴師母
[00:20:12.000 --> 00:20:13.680]  在主要學的時間
[00:20:13.680 --> 00:20:16.000]  可能很多弟兄姊妹都不知道
[00:20:16.000 --> 00:20:17.840]  只有幾十位知道
[00:20:17.840 --> 00:20:19.640]  他們來參加
[00:20:19.640 --> 00:20:23.160]  我們很想弟兄姊妹回到聖經那裡
[00:20:23.160 --> 00:20:25.400]  讓我們能夠默想聖經
[00:20:25.400 --> 00:20:28.880]  明白神在我們生命的計劃
[00:20:28.880 --> 00:20:30.880]  祂想我們怎樣呢?
[00:20:30.880 --> 00:20:32.080]  第二季
[00:20:32.080 --> 00:20:33.520]  我們請了
[00:20:33.520 --> 00:20:36.160]  浸神一位講師盧博士
[00:20:36.160 --> 00:20:39.040]  來跟你解釋馬學福音
[00:20:39.040 --> 00:20:40.680]  在第三季的時候
[00:20:40.680 --> 00:20:43.320]  教會推動弟兄姊妹一起學習
[00:20:43.320 --> 00:20:44.880]  禁食祈禱
[00:20:44.880 --> 00:20:46.480]  第四季的時候
[00:20:46.480 --> 00:20:50.320]  我們想透過一些屬靈的前輩
[00:20:50.320 --> 00:20:51.960]  他們寫的著作
[00:20:51.960 --> 00:20:53.400]  去鼓勵我們
[00:20:53.400 --> 00:20:54.720]  讓我們認識
[00:20:54.720 --> 00:20:58.440]  聖經究竟提醒我們甚麼
[00:20:58.440 --> 00:20:59.840]  弟兄姊妹
[00:20:59.840 --> 00:21:04.080]  當你要回到神的面前
[00:21:04.080 --> 00:21:07.800]  你有沒有去依靠聖靈
[00:21:07.800 --> 00:21:09.480]  藉著聖經
[00:21:09.480 --> 00:21:13.640]  來提醒我們有甚麼要改變呢?
[00:21:13.640 --> 00:21:21.160]  聖經是復興一個很重要的途徑
[00:21:21.160 --> 00:21:23.560]  因為沒有了聖靈
[00:21:23.560 --> 00:21:25.040]  沒有了聖經
[00:21:25.040 --> 00:21:29.960]  我們的生命不能夠被復甦
[00:21:29.960 --> 00:21:31.720]  第二方面
[00:21:31.720 --> 00:21:35.200]  復興有甚麼表現呢?
[00:21:35.200 --> 00:21:37.400]  在這段經文提到我們
[00:21:37.400 --> 00:21:42.560]  當濟斯、文氏、以斯拉打開聖經
[00:21:42.560 --> 00:21:45.080]  來中毒的時候
[00:21:45.080 --> 00:21:48.880]  當這群百姓聽到神的話的時候
[00:21:48.880 --> 00:21:50.680]  他們就哭起來
[00:21:50.680 --> 00:21:54.840]  有多少人打開聖經會哭呢?
[00:21:54.840 --> 00:21:56.680]  如果打開聖經哭
[00:21:56.680 --> 00:21:59.040]  你可能會說他瘋了
[00:21:59.040 --> 00:22:01.960]  不過
[00:22:01.960 --> 00:22:07.440]  曾幾何時當你讀聖經讀到會哭呢?
[00:22:07.440 --> 00:22:10.920]  你在你屬靈的生命當中
[00:22:10.920 --> 00:22:15.160]  有沒有一個這樣的經驗
[00:22:15.160 --> 00:22:17.520]  讀到哭呢?
[00:22:17.520 --> 00:22:22.240]  你對聖經的反應是怎樣呢?
[00:22:22.240 --> 00:22:24.560]  當時這群百姓
[00:22:24.560 --> 00:22:28.280]  他們齊集在這個門口裡
[00:22:28.280 --> 00:22:30.520]  他們當讀聖經的時候
[00:22:30.520 --> 00:22:34.960]  他們讀到會哭
[00:22:34.960 --> 00:22:39.200]  為甚麼他們會哭呢?
[00:22:39.200 --> 00:22:41.360]  我想很重要
[00:22:41.360 --> 00:22:45.520]  他們帶著一種專心
[00:22:45.520 --> 00:22:47.720]  一種馴服的心
[00:22:47.720 --> 00:22:49.880]  來到神的面前
[00:22:49.880 --> 00:22:51.640]  但是很多時候
[00:22:51.640 --> 00:22:55.880]  我們都是很選擇性的來聆聽
[00:22:55.880 --> 00:22:57.080]  很多時候
[00:22:57.080 --> 00:23:01.760]  就好像我不知道會不會我自己也是這樣
[00:23:01.760 --> 00:23:05.800]  當太太請我來辦一些事的時候
