
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹 你們好
[00:17:39.500 --> 00:17:42.500]  當我們見到我們的僱主
[00:17:42.500 --> 00:17:43.500]  我們的主人
[00:17:43.500 --> 00:17:47.500]  他正在做一些不合神心意的事情的時候
[00:17:47.500 --> 00:17:50.500]  我們就要拒絕
[00:17:50.500 --> 00:17:54.500]  也不可以跟他同流合污
[00:17:54.500 --> 00:17:59.500]  什麼是為人做而不是為神做呢?
[00:17:59.500 --> 00:18:02.500]  其實如果你真的在職場做過事
[00:18:02.500 --> 00:18:07.500]  又或者你有做過上司
[00:18:07.500 --> 00:18:09.500]  你就會在很多的場合
[00:18:09.500 --> 00:18:12.500]  你會見過一些這樣的情況
[00:18:12.500 --> 00:18:13.500]  為人做的人
[00:18:13.500 --> 00:18:17.500]  很通常會留意變成怎樣
[00:18:17.500 --> 00:18:22.500]  只是做一些上司看得見的事
[00:18:22.500 --> 00:18:24.500]  看不見就傻傻的
[00:18:24.500 --> 00:18:27.500]  譬如有垃圾就把它掃到地毯底
[00:18:27.500 --> 00:18:29.500]  不做的
[00:18:29.500 --> 00:18:33.500]  哪些地方會有人喝彩、有掌聲的就做
[00:18:33.500 --> 00:18:37.500]  那些默默耕耘、沒有人理會的
[00:18:37.500 --> 00:18:40.500]  很多人就不肯來承擔
[00:18:40.500 --> 00:18:46.500]  那些有信心機會的就盡力去爭取
[00:18:46.500 --> 00:18:50.500]  吃力不討好、不能見到即時果效的
[00:18:50.500 --> 00:18:52.500]  就閃避、不做
[00:18:52.500 --> 00:18:55.500]  所以這樣的工作態度
[00:18:55.500 --> 00:18:58.500]  和聖經所告訴我們
[00:18:58.500 --> 00:19:01.500]  要成為基督的僕人
[00:19:01.500 --> 00:19:03.500]  是真的背道而馳
[00:19:03.500 --> 00:19:06.500]  如果我們真的學著
[00:19:06.500 --> 00:19:08.500]  其他人這樣去服侍的話
[00:19:08.500 --> 00:19:14.500]  我們充其量只能做到老闆的職員
[00:19:14.500 --> 00:19:18.500]  保羅在二十四節這樣說
[00:19:18.500 --> 00:19:21.500]  作僕人的準則就是
[00:19:21.500 --> 00:19:25.500]  從主那裡必得到基業作為賞賜
[00:19:25.500 --> 00:19:28.500]  你們要服侍的是主基督
[00:19:28.500 --> 00:19:34.500]  而這位主是不天代人的
[00:19:34.500 --> 00:19:37.500]  所以如果行不義的人
[00:19:37.500 --> 00:19:39.500]  必受不義的報應
[00:19:39.500 --> 00:19:42.500]  保羅呼籲我們
[00:19:42.500 --> 00:19:46.500]  當見到僱主如果行得不好的時候
[00:19:46.500 --> 00:19:51.500]  我們要提醒、貫徹我們屬主的身份
[00:19:51.500 --> 00:19:53.500]  但你要知道
[00:19:53.500 --> 00:19:59.500]  要向上司或去提點那些人行得不好
[00:19:59.500 --> 00:20:01.500]  其實一點都不容易
[00:20:01.500 --> 00:20:04.500]  所以保羅在這裡提醒我們
[00:20:04.500 --> 00:20:06.500]  就算不容易
[00:20:06.500 --> 00:20:08.500]  是一個很大的挑戰也好
[00:20:08.500 --> 00:20:11.500]  要記住我們這位上帝
[00:20:11.500 --> 00:20:14.500]  祂是不天代人的上帝
[00:20:14.500 --> 00:20:18.500]  雖然我們跟隨主的心意
[00:20:18.500 --> 00:20:21.500]  做這些提醒和堅持
[00:20:21.500 --> 00:20:27.500]  會得到一些吃虧或懲罰
[00:20:27.500 --> 00:20:31.500]  對當代的老弟來說更加是
[00:20:31.500 --> 00:20:34.500]  但保羅提醒
[00:20:34.500 --> 00:20:41.500]  上帝必然會將我們當得的基業作為賞賜
[00:20:41.500 --> 00:20:50.500]  以致我們能夠更有效地聽從天上這位主人
[00:20:50.500 --> 00:20:55.500]  保羅在講到這些教導之後
[00:20:55.500 --> 00:21:00.500]  他就用了天上主人的類比
[00:21:00.500 --> 00:21:02.500]  他是賞善罰惡的主
[00:21:02.500 --> 00:21:05.500]  所以我們要專心跟隨他
[00:21:05.500 --> 00:21:07.500]  然後在四章一節
[00:21:07.500 --> 00:21:11.500]  他就提點我們作主人應該有什麼準則
[00:21:11.500 --> 00:21:16.500]  他說你們作主人要公公平平地對待僕人
[00:21:16.500 --> 00:21:20.500]  因為知道你們也有一位主在天上
[00:21:20.500 --> 00:21:24.500]  而且作主人不要威嚇他們
[00:21:24.500 --> 00:21:29.500]  因為每個人在神面前都是同等
[00:21:29.500 --> 00:21:33.500]  我們也有一位主在天上看著我們
[00:21:33.500 --> 00:21:40.500]  究竟作為上司和老闆我們應該怎樣討主喜悅呢?
[00:21:40.500 --> 00:21:46.500]  你可能會說作主人跟我們有沒有關係呢?
[00:21:46.500 --> 00:21:47.500]  其實是有的
[00:21:47.500 --> 00:21:50.500]  雖然職場上我們未必是管理階層
[00:21:50.500 --> 00:21:52.500]  但是在家裏
[00:21:52.500 --> 00:21:54.500]  香港現在很流行
[00:21:54.500 --> 00:21:58.500]  每個家庭都有自己的傭工
[00:21:58.500 --> 00:22:03.500]  我們都是扮演著一個僱主主人的角色
[00:22:03.500 --> 00:22:08.500]  如果我們真的有下屬和僱員的話
[00:22:08.500 --> 00:22:13.500]  我們就要按著上帝這個公平的特性
[00:22:13.500 --> 00:22:17.500]  我們要好好地善待我們的員工
[00:22:17.500 --> 00:22:20.500]  而且在聖經其他的經文
[00:22:20.500 --> 00:22:22.500]  好像馬太福音七章十二節
[00:22:22.500 --> 00:22:23.500]  他也是這樣
[00:22:23.500 --> 00:22:25.500]  耶穌也是這樣教導我們的
[00:22:25.500 --> 00:22:28.500]  無論何時你願意人怎樣待你
[00:22:28.500 --> 00:22:30.500]  你也要怎樣去待人
[00:22:30.500 --> 00:22:34.500]  因為這些就是律法和先知的道理
[00:22:34.500 --> 00:22:40.500]  律法書和先知書是構成整本聖經最主要的兩大部分
[00:22:40.500 --> 00:22:44.500]  所以當耶穌說這些是律法和先知的教導的時候
[00:22:44.500 --> 00:22:48.500]  就是說整個聖經都是這樣要求我們
[00:22:48.500 --> 00:22:50.500]  我們真的在上帝面前
[00:22:50.500 --> 00:22:54.500]  每個人都是按照神的形象去做
[00:22:54.500 --> 00:22:57.500]  所以我們如果真的是上司和僱主的話
[00:22:57.500 --> 00:23:00.500]  我們要學習感同身受
[00:23:00.500 --> 00:23:04.500]  體會下屬的處境
[00:23:04.500 --> 00:23:10.500]  不可以只是用自己的立場和角度來行事和判斷
[00:23:10.500 --> 00:23:14.500]  第二就是我們不要用自己是高高在上
[00:23:14.500 --> 00:23:20.500]  僱主上司的身份來威嚇下屬和僱員
[00:23:20.500 --> 00:23:24.500]  我記得在路上
[00:23:24.500 --> 00:23:27.500]  有些人開車上來會怎樣
[00:23:27.500 --> 00:23:30.500]  當他開車的時候
[00:23:30.500 --> 00:23:34.500]  就好像整條路都是他決定的
[00:23:34.500 --> 00:23:38.500]  有些人做了上司做了僱主
[00:23:38.500 --> 00:23:43.500]  也都以為自己很有威勢
[00:23:43.500 --> 00:23:46.500]  當然作為上司僱主
[00:23:46.500 --> 00:23:48.500]  你是真的有權勢的
[00:23:48.500 --> 00:23:51.500]  你可以掌握員工的升遷
[00:23:51.500 --> 00:23:54.500]  薪酬的調整甚至福利
[00:23:54.500 --> 00:23:56.500]  但是聖經告訴我們
[00:23:56.500 --> 00:24:01.500]  其實這些權柄都是上帝賜給我們的
