
[00:00:00.000 --> 00:00:03.320]  有位小朋友去生日的時候
[00:03:50.720 --> 00:03:52.920]  基督徒做事的原則
[00:03:52.920 --> 00:03:55.520]  有些基督徒為了追求的
[00:03:55.520 --> 00:03:57.720]  所謂更高超的靈性
[00:03:57.720 --> 00:04:01.520]  甚至作出很極端的做法
[00:04:01.520 --> 00:04:03.320]  要和太太分房
[00:04:03.320 --> 00:04:05.120]  要和太太離婚
[00:04:05.120 --> 00:04:07.120]  保羅說不要這樣
[00:04:07.120 --> 00:04:08.920]  你要順其自然
[00:04:08.920 --> 00:04:10.320]  你要順其自然
[00:04:10.320 --> 00:04:11.320]  如果你結了婚
[00:04:11.320 --> 00:04:12.920]  你就要和太太一起
[00:04:12.920 --> 00:04:16.720]  你未結婚你才有選擇
[00:04:16.720 --> 00:04:18.720]  順其自然
[00:04:18.720 --> 00:04:20.920]  第八章
[00:04:20.920 --> 00:04:22.320]  保羅說
[00:04:22.320 --> 00:04:24.520]  你不只是有知識
[00:04:24.520 --> 00:04:27.720]  以為我有足夠的理據
[00:04:27.720 --> 00:04:30.320]  可以這樣做就行了
[00:04:30.320 --> 00:04:31.320]  保羅說
[00:04:31.320 --> 00:04:32.920]  你有沒有愛心
[00:04:32.920 --> 00:04:35.120]  你有沒有愛心
[00:04:35.120 --> 00:04:38.120]  第九章今天我們所看的聖經
[00:04:38.120 --> 00:04:40.120]  保羅說什麼權利
[00:04:40.120 --> 00:04:42.320]  權利不是大過天
[00:04:42.320 --> 00:04:43.120]  頂姐妹
[00:04:43.120 --> 00:04:45.520]  權利不是大過天
[00:04:45.520 --> 00:04:49.920]  你懂不懂得放棄你的權利
[00:04:49.920 --> 00:04:54.520]  今天我們就要看這一章的聖經
[00:04:54.520 --> 00:04:56.120]  這一章的聖經
[00:04:56.120 --> 00:04:59.720]  正是保羅來表達
[00:04:59.720 --> 00:05:02.120]  他對權利的看法
[00:05:02.120 --> 00:05:05.320]  教會之所以有這麼多的問題
[00:05:05.320 --> 00:05:07.520]  社會之所以有這麼多的問題
[00:05:07.520 --> 00:05:11.120]  就是因為大家都是爭取我的權利
[00:05:11.120 --> 00:05:12.120]  保羅說
[00:05:12.120 --> 00:05:14.920]  你可不可以放下一下
[00:05:14.920 --> 00:05:16.520]  放下一下
[00:05:16.520 --> 00:05:18.920]  就解決了問題
[00:05:18.920 --> 00:05:22.920]  這個是保羅給基督徒
[00:05:22.920 --> 00:05:28.120]  一個這樣做事的方向和原則
[00:05:28.120 --> 00:05:29.520]  頂姐妹
[00:05:29.520 --> 00:05:31.720]  保羅怎樣來講
[00:05:31.720 --> 00:05:34.520]  他怎樣放下的權利
[00:05:34.520 --> 00:05:38.920]  就是保羅面對哥倫多教會這麼多問題
[00:05:38.920 --> 00:05:42.120]  他用自己個人身身的見證
[00:05:42.120 --> 00:05:46.320]  來告訴這些基督徒
[00:05:46.320 --> 00:05:48.920]  解決教會種種的紛爭
[00:05:48.920 --> 00:05:50.320]  不是要爭取權利
[00:05:50.320 --> 00:05:52.720]  爭取權利是沒有辦法解決的
[00:05:52.720 --> 00:05:54.920]  只要你願意放下
[00:05:54.920 --> 00:05:58.520]  福音才能夠講穿
[00:05:58.520 --> 00:06:05.520]  究竟保羅怎樣來作他的見證
[00:06:05.520 --> 00:06:09.720]  保羅在九章的第一第二節
[00:06:09.720 --> 00:06:15.520]  正是去確立自己權利的那個說話
[00:06:15.520 --> 00:06:16.720]  這一段聖經
[00:06:16.720 --> 00:06:21.920]  我一路引用新漢語聖經譯本
[00:06:21.920 --> 00:06:25.320]  保羅一開始講了四個的提問
[00:06:25.320 --> 00:06:26.920]  這個四個的問題
[00:06:26.920 --> 00:06:29.320]  其實都已經答了
[00:06:29.320 --> 00:06:34.520]  其實他所講的一個這樣的反問
[00:06:34.520 --> 00:06:37.520]  其實是不需要答的
[00:06:37.520 --> 00:06:40.520]  其實答案就是講出來了
[00:06:40.520 --> 00:06:42.320]  他說我不是自由嗎
[00:06:42.320 --> 00:06:43.920]  我不是可以結婚
[00:06:43.920 --> 00:06:45.320]  又可以不結婚
[00:06:45.320 --> 00:06:46.520]  我不是可以吃
[00:06:46.520 --> 00:06:47.720]  也都不可以吃
[00:06:47.720 --> 00:06:49.520]  我都是我自由
[00:06:49.520 --> 00:06:52.120]  保羅說我不是仕途嗎
[00:06:52.120 --> 00:06:55.920]  保羅來到確立他那個仕途的身份
[00:06:55.920 --> 00:06:57.320]  什麼是仕途的身份
[00:06:57.320 --> 00:06:59.120]  仕途的身份講來講去
[00:06:59.120 --> 00:07:01.320]  是被差遣去傳福音
[00:07:01.320 --> 00:07:02.920]  更加重要的
[00:07:02.920 --> 00:07:06.120]  就是耶穌基督有十二個門徒
[00:07:06.120 --> 00:07:07.920]  他們有仕途的身份
[00:07:07.920 --> 00:07:10.520]  一個特別的權柄
[00:07:10.520 --> 00:07:11.720]  特別的權柄
[00:07:11.720 --> 00:07:12.920]  屬令的權柄
[00:07:12.920 --> 00:07:19.720]  在初期教會成為那個信仰的規範
[00:07:19.720 --> 00:07:24.520]  保羅說他不是見過耶穌基督
[00:07:24.520 --> 00:07:28.120]  這個是確立他仕途權柄的
[00:07:28.120 --> 00:07:31.520]  那個一個最好的一個條件
[00:07:31.520 --> 00:07:32.920]  因為凡是仕途的
[00:07:32.920 --> 00:07:34.920]  是要見過耶穌的
[00:07:34.920 --> 00:07:37.320]  同樣他說哥倫多教會
[00:07:37.320 --> 00:07:41.920]  你們就是我工作的成果
[00:07:41.920 --> 00:07:44.920]  保羅提到他來到
[00:07:44.920 --> 00:07:48.720]  去到哥倫多這個城裏面傳福音
[00:07:48.720 --> 00:07:52.320]  帶領他們來認識耶穌
[00:07:52.320 --> 00:07:54.720]  所以保羅說就算每個人
[00:07:54.720 --> 00:07:56.720]  我都不是他們的仕途
[00:07:56.720 --> 00:07:59.520]  我都不是差遣去傳福音給他們
[00:07:59.520 --> 00:08:02.920]  但是你們卻是我的印記
[00:08:02.920 --> 00:08:06.720]  這個就是保羅確立他自己的身份
[00:08:06.720 --> 00:08:09.120]  就好像我們是香港人
[00:08:09.120 --> 00:08:10.520]  如果我們是香港人
[00:08:10.520 --> 00:08:14.920]  去年我們就拿了那六千元
[00:08:14.920 --> 00:08:16.920]  我們有這個身份
[00:08:16.920 --> 00:08:20.720]  就有這個權利去拿這筆錢
[00:08:20.720 --> 00:08:22.920]  你是這個身份的人
[00:08:22.920 --> 00:08:25.920]  你就有這種權利
[00:08:25.920 --> 00:08:29.920]  所以保羅說我有這個身份
[00:08:29.920 --> 00:08:31.920]  我就有這個權利
[00:08:31.920 --> 00:08:33.720]  有什麼權利呢?保羅說
[00:08:33.720 --> 00:08:35.720]  我有三種權利
[00:08:35.720 --> 00:08:37.320]  第一種權利
[00:08:37.320 --> 00:08:41.320]  我沒有權去
[00:08:41.320 --> 00:08:45.120]  你們說我沒有權吃害
[00:08:45.120 --> 00:08:47.320]  究竟保羅說什麼呢?
[00:08:47.320 --> 00:08:50.120]  保羅說我沒有權拿薪水嗎?
[00:08:50.120 --> 00:08:52.720]  我沒有權受贊助嗎?
[00:08:52.720 --> 00:08:55.120]  其實很奇怪
[00:08:55.120 --> 00:08:57.320]  在第三節你會覺得很奇怪
[00:08:57.320 --> 00:08:59.320]  為什麼有人批評保羅呢?
[00:08:59.320 --> 00:09:01.120]  保羅什麼事被批評呢?
[00:09:01.120 --> 00:09:06.120]  原來保羅是為了去拿薪水被批評
[00:09:06.120 --> 00:09:08.120]  你不拿薪水被批評
[00:09:08.120 --> 00:09:09.320]  不是拿薪水被批評
[00:09:09.320 --> 00:09:10.920]  拿薪水你就批評他
[00:09:10.920 --> 00:09:14.520]  他不拿薪水都被人批評
[00:09:14.520 --> 00:09:17.120]  他不受人贊助都被人批評
[00:09:17.120 --> 00:09:19.120]  你們有沒有搞錯?
[00:09:19.120 --> 00:09:21.520]  我不拿錢都被人批評?
[00:09:21.520 --> 00:09:24.720]  我白做都被人批評?
[00:09:24.720 --> 00:09:26.520]  就是了
[00:09:26.520 --> 00:09:30.320]  原來當時有些巡迴到報道者
[00:09:30.320 --> 00:09:34.320]  他們一貫就受人贊助
[00:09:34.320 --> 00:09:37.520]  他們的旅費、生活費
[00:09:37.520 --> 00:09:42.120]  都有些有錢的人承包了贊助他們
[00:09:42.120 --> 00:09:44.320]  他們拿這些薪酬
[00:09:44.320 --> 00:09:46.120]  但是保羅沒有這樣做
[00:09:46.120 --> 00:09:49.720]  但是保羅同樣被他們批評
[00:09:49.720 --> 00:09:51.520]  因為這些人會說
[00:09:51.520 --> 00:09:52.720]  保羅你很厲害嗎?
[00:09:52.720 --> 00:09:54.520]  你不拿薪水你很厲害嗎?
[00:09:54.520 --> 00:09:56.520]  來批評保羅
[00:09:56.520 --> 00:09:57.920]  為什麼保羅不這樣做呢?
[00:09:57.920 --> 00:09:59.320]  我立即解釋
[00:09:59.320 --> 00:10:03.720]  保羅說我有拿薪水的權利
[00:10:03.720 --> 00:10:05.920]  保羅第二樣有什麼權利?
[00:10:05.920 --> 00:10:07.920]  我有結婚的權利
[00:10:07.920 --> 00:10:08.920]  保羅說
[00:10:08.920 --> 00:10:10.320]  其他仕途都是這樣結婚
[00:10:10.320 --> 00:10:12.720]  我有結婚的權利
[00:10:12.720 --> 00:10:14.720]  第三保羅說有什麼權利?
[00:10:14.720 --> 00:10:17.120]  保羅說我有不做工的權利
[00:10:17.120 --> 00:10:18.320]  什麼意思呢?
[00:10:18.320 --> 00:10:20.320]  保羅說我有
[00:10:20.320 --> 00:10:21.320]  我可以
[00:10:21.320 --> 00:10:23.920]  保羅當時和巴拿巴的情況
[00:10:23.920 --> 00:10:26.320]  就是自供自給的
[00:10:26.320 --> 00:10:27.320]  保羅說
[00:10:27.320 --> 00:10:30.520]  我不用這麼辛苦一方面去傳道
[00:10:30.520 --> 00:10:33.320]  一方面去打自己的工
[00:10:33.320 --> 00:10:34.520]  保羅說
[00:10:34.520 --> 00:10:36.920]  我可以不用打自己的工
[00:10:36.920 --> 00:10:38.920]  我可以受薪的
[00:10:38.920 --> 00:10:41.520]  我可以被人贊助的
[00:10:41.520 --> 00:10:43.120]  保羅所以說
[00:10:43.120 --> 00:10:46.120]  作為當時的仕途
[00:10:46.120 --> 00:10:48.720]  我有三種的權利
[00:10:48.720 --> 00:10:49.720]  保羅說
[00:10:49.720 --> 00:10:51.720]  這三種的權利
[00:10:51.720 --> 00:10:53.720]  是不是合法的呢?
[00:10:53.720 --> 00:10:55.320]  保羅說合法的
[00:10:55.320 --> 00:10:57.120]  這三種的權利
[00:10:57.120 --> 00:11:00.720]  保羅用三個的比喻來解釋
[00:11:00.720 --> 00:11:03.120]  這種的權利是合法的
[00:11:03.120 --> 00:11:04.920]  他說有沒有人
[00:11:04.920 --> 00:11:07.120]  打工要帶錢去打工的?
[00:11:07.120 --> 00:11:08.720]  你有沒有帶錢去打工的?
[00:11:08.720 --> 00:11:09.720]  你做事
[00:11:09.720 --> 00:11:10.720]  你當然不會
[00:11:10.720 --> 00:11:11.920]  人家出薪水給你
[00:11:11.920 --> 00:11:13.320]  哪有帶錢去打工的
[00:11:13.320 --> 00:11:14.720]  除非做老闆
[00:11:14.720 --> 00:11:16.720]  做老闆沒辦法
[00:11:16.720 --> 00:11:18.320]  如果你不做老闆
[00:11:18.320 --> 00:11:20.320]  你就真的
[00:11:20.320 --> 00:11:23.120]  沒理由打工要帶錢去的
[00:11:23.120 --> 00:11:26.120]  要出糧食的
[00:11:26.120 --> 00:11:27.120]  沒有的
[00:11:27.120 --> 00:11:29.320]  他說有人當兵的
[00:11:29.320 --> 00:11:30.920]  不會自備糧餉的
[00:11:30.920 --> 00:11:33.120]  有人栽種葡萄園的
[00:11:33.120 --> 00:11:34.720]  不會不吃
[00:11:34.720 --> 00:11:38.320]  他所栽種的成果的
[00:11:38.320 --> 00:11:40.120]  譬如你種士多啤梨
[00:11:40.120 --> 00:11:41.320]  你會不會不吃?
[00:11:41.320 --> 00:11:43.120]  就算你打工
[00:11:43.120 --> 00:11:44.120]  你都可以吃的
[00:11:44.120 --> 00:11:46.720]  不過你不能全部拿回家
[00:11:46.720 --> 00:11:48.320]  你種的嘛
[00:11:48.320 --> 00:11:50.120]  你有沒有養羊
[00:11:50.120 --> 00:11:52.320]  不喝牛羊的奶?
[00:11:52.320 --> 00:11:53.720]  他說不會的
[00:11:53.720 --> 00:11:57.320]  這是他應得的權利
[00:11:57.320 --> 00:11:59.120]  這個權利有沒有支持?
[00:11:59.120 --> 00:12:00.520]  有的
[00:12:00.520 --> 00:12:01.320]  哪裡支持?
[00:12:01.320 --> 00:12:02.920]  聖經支持
[00:12:02.920 --> 00:12:05.120]  在第九節
[00:12:05.120 --> 00:12:08.520]  因為摩西的律法也有這樣說
[00:12:08.520 --> 00:12:11.920]  牛踩谷的時候
[00:12:11.920 --> 00:12:15.120]  不可套住牠的嘴
[00:12:15.120 --> 00:12:16.520]  難道
[00:12:16.520 --> 00:12:20.320]  隻神關心的是牛嗎?
[00:12:20.320 --> 00:12:21.920]  兄弟姐妹
[00:12:21.920 --> 00:12:24.920]  聖經也強調
[00:12:24.920 --> 00:12:26.720]  當牛
[00:12:26.720 --> 00:12:31.520]  來把穀殼想踩
[00:12:31.520 --> 00:12:32.720]  分開牠們
[00:12:32.720 --> 00:12:33.720]  或者物質
[00:12:33.720 --> 00:12:35.120]  一踩下去
[00:12:35.120 --> 00:12:36.120]  哪些扁了
[00:12:36.120 --> 00:12:37.920]  就是那些敗子了
[00:12:37.920 --> 00:12:40.720]  那些可以丟到一旁
[00:12:40.720 --> 00:12:42.920]  誰知道牛肚餓
[00:12:42.920 --> 00:12:44.720]  你不要綁住牠的嘴
[00:12:44.720 --> 00:12:46.720]  連牠想吃的
[00:12:46.720 --> 00:12:49.520]  牠想工作的成果都不行
[00:12:49.520 --> 00:12:52.320]  所以
[00:12:52.320 --> 00:12:54.320]  牛踩谷的時候
[00:12:54.320 --> 00:12:56.320]  你不要綁住牠
[00:12:56.320 --> 00:12:57.320]  也不讓牠吃
[00:12:57.320 --> 00:12:59.320]  牠辛苦做的事
[00:12:59.320 --> 00:13:02.120]  得來的成果
[00:13:02.120 --> 00:13:03.720]  並且
[00:13:03.720 --> 00:13:05.120]  第二個支持
[00:13:05.120 --> 00:13:06.720]  當時的聖殿
[00:13:06.720 --> 00:13:10.520]  在聖殿服侍的人
[00:13:10.520 --> 00:13:13.920]  他們會把製品
[00:13:13.920 --> 00:13:15.120]  拿一部分
[00:13:15.120 --> 00:13:17.720]  成為他們的食物
[00:13:17.720 --> 00:13:19.120]  換句話來說
[00:13:19.120 --> 00:13:21.320]  保羅用了兩方面
[00:13:21.320 --> 00:13:22.920]  一方面是聖經的支持
[00:13:22.920 --> 00:13:25.320]  一方面是當時
[00:13:25.320 --> 00:13:28.120]  在聖殿裡工作的人的做法
[00:13:28.120 --> 00:13:31.720]  來支持這個權利
[00:13:31.720 --> 00:13:34.120]  收受贊助
[00:13:34.120 --> 00:13:35.920]  拿薪金
[00:13:35.920 --> 00:13:38.120]  是天公地道的事
[00:13:38.120 --> 00:13:40.520]  是去試圖
[00:13:40.520 --> 00:13:43.320]  可以有的權利
[00:13:43.320 --> 00:13:46.720]  保羅提到他的權利
[00:13:46.720 --> 00:13:48.120]  有一個家庭
[00:13:48.120 --> 00:13:51.520]  家裡有四個小朋友一起看電視
[00:13:51.520 --> 00:13:54.520]  其中一個很喜歡看足球
[00:13:54.520 --> 00:13:57.520]  另外三個很喜歡看卡通片
[00:13:57.520 --> 00:13:58.920]  爭吵起來
[00:13:58.920 --> 00:14:00.120]  你按我,我又按你
[00:14:00.120 --> 00:14:01.720]  爭吵起來
[00:14:01.720 --> 00:14:02.920]  媽媽聽到
[00:14:02.920 --> 00:14:04.920]  爭吵在廚房走出來
[00:14:04.920 --> 00:14:06.520]  知道發生什麼事
[00:14:06.520 --> 00:14:09.720]  就罵那個想看足球的小朋友
[00:14:09.720 --> 00:14:10.920]  你這麼自私
[00:14:10.920 --> 00:14:12.120]  你一個人想看足球
[00:14:12.120 --> 00:14:13.520]  其他三個想看卡通片
[00:14:13.520 --> 00:14:15.720]  你就讓他們
[00:14:15.720 --> 00:14:19.120]  這個小朋友很委屈
[00:14:19.120 --> 00:14:20.720]  他就問媽媽
[00:14:20.720 --> 00:14:22.720]  媽媽為什麼我一個人
[00:14:22.720 --> 00:14:25.320]  看足球就叫自私
[00:14:25.320 --> 00:14:27.120]  我的自私就叫自私
[00:14:27.120 --> 00:14:30.120]  但這三個人的自私就不是自私
[00:14:30.120 --> 00:14:32.120]  他是權利
[00:14:32.120 --> 00:14:33.320]  這三個人這麼自私
[00:14:33.320 --> 00:14:34.320]  又想看卡通片
[00:14:34.320 --> 00:14:37.920]  為什麼他們又不自私
[00:14:37.920 --> 00:14:40.120]  你怎樣回答他
[00:14:40.120 --> 00:14:41.720]  權利
[00:14:41.720 --> 00:14:43.120]  我們每一個人
[00:14:43.120 --> 00:14:45.320]  什麼是我們的權利
[00:14:45.320 --> 00:14:47.120]  世界人權宣言
[00:14:47.120 --> 00:14:48.320]  有三十個權利
[00:14:48.320 --> 00:14:51.520]  你知不知道
[00:14:51.520 --> 00:14:53.720]  你天生就是自由的平等
[00:14:53.720 --> 00:14:56.520]  你有生存的權利
[00:14:56.520 --> 00:14:59.920]  你不應該有差別的對待
[00:14:59.920 --> 00:15:00.720]  就算你蠢
[00:15:00.720 --> 00:15:03.320]  都不應該被人說蠢
[00:15:03.320 --> 00:15:05.320]  你在法律面前
[00:15:05.320 --> 00:15:06.920]  你人人都平等
[00:15:06.920 --> 00:15:08.520]  你有私隱權
[00:15:08.520 --> 00:15:13.320]  所以你的身份證
[00:15:13.320 --> 00:15:15.320]  地址、電話
[00:15:15.320 --> 00:15:18.520]  不可以被人亂賣
[00:15:18.520 --> 00:15:21.120]  你有表達自己的權利
[00:15:21.120 --> 00:15:22.320]  很多種的
[00:15:22.320 --> 00:15:23.320]  三十種
[00:15:23.320 --> 00:15:26.320]  你自己慢慢上網找
[00:15:26.320 --> 00:15:29.320]  看看你自己有什麼權利
[00:15:29.320 --> 00:15:30.320]  有一次
[00:15:30.320 --> 00:15:33.920]  當我女兒由小學升中學的時候
[00:15:33.920 --> 00:15:35.120]  她跟我說
[00:15:35.120 --> 00:15:36.520]  Daddy
[00:15:36.520 --> 00:15:38.920]  我學琴學夠了
[00:15:38.920 --> 00:15:40.320]  中一的時候
[00:15:40.320 --> 00:15:42.120]  我有權不學了
[00:15:42.120 --> 00:15:43.720]  她跟我說權
[00:15:43.720 --> 00:15:45.520]  我有權不用學了
[00:15:45.520 --> 00:15:46.920]  Daddy
[00:15:46.920 --> 00:15:49.120]  六年我都聽你講了
[00:15:49.120 --> 00:15:52.120]  我現在有權選擇了
[00:15:52.120 --> 00:15:53.520]  今年二十歲了
[00:15:53.520 --> 00:15:55.520]  她不知道跟我講什麼權
[00:15:55.520 --> 00:15:56.920]  我要結婚權利了
[00:15:56.920 --> 00:15:59.720]  不用你講誰了
[00:15:59.720 --> 00:16:02.320]  喜歡愛誰就愛誰
[00:16:02.320 --> 00:16:04.120]  有權
[00:16:04.120 --> 00:16:05.520]  權
[00:16:05.520 --> 00:16:06.720]  今天我們社會
[00:16:06.720 --> 00:16:08.920]  經常都講我的權
[00:16:08.920 --> 00:16:10.720]  不單講我的權
[00:16:10.720 --> 00:16:14.120]  我要爭取我的權
[00:16:14.120 --> 00:16:16.720]  在1897年
[00:16:16.720 --> 00:16:20.520]  這是第一屆波士頓馬拉松
[00:16:20.520 --> 00:16:22.720]  大家四月的時候
[00:16:22.720 --> 00:16:25.520]  馬拉松爆新爆炸
[00:16:25.520 --> 00:16:28.720]  當時有一些人死傷
[00:16:28.720 --> 00:16:33.120]  原來這個波士頓馬拉松一開始
[00:16:33.120 --> 00:16:35.720]  就是給男生跑的
[00:16:35.720 --> 00:16:37.720]  給男生跑的
[00:16:37.720 --> 00:16:41.120]  是給男生的
[00:16:41.120 --> 00:16:45.520]  直到1967年
[00:16:45.520 --> 00:16:47.920]  1967年有一個女生
[00:16:47.920 --> 00:16:49.520]  當時19歲
[00:16:49.520 --> 00:16:53.720]  她就偷偷地跑馬拉松
[00:16:53.720 --> 00:16:55.520]  當她跑到六公里的時候
[00:16:55.520 --> 00:16:58.920]  就被總監發現了
[00:16:58.920 --> 00:16:59.920]  就很生氣
[00:16:59.920 --> 00:17:01.120]  扯著她
[00:17:01.120 --> 00:17:02.720]  穿黑色衣服的那個
[00:17:02.720 --> 00:17:03.720]  阻止她
[00:17:03.720 --> 00:17:04.920]  不讓她跑
[00:17:04.920 --> 00:17:08.920]  扯她回來
[00:17:08.920 --> 00:17:11.520]  接著有人制止她
[00:17:11.520 --> 00:17:13.520]  結果她跑完馬拉松
[00:17:13.520 --> 00:17:14.720]  四十二公里
[00:17:14.720 --> 00:17:17.720]  但是最終被大會取消她的資格
[00:17:17.720 --> 00:17:19.720]  她這樣的故事
[00:17:19.720 --> 00:17:22.920]  刊登在當時的頭條
[00:17:22.920 --> 00:17:26.320]  結果這個波士頓馬拉松
[00:17:26.320 --> 00:17:31.120]  在1972年正式允許女生來參加
[00:17:31.120 --> 00:17:33.920]  所以現在爭取到了
[00:17:33.920 --> 00:17:38.520]  社會上同樣很多時候
[00:17:38.520 --> 00:17:42.520]  權利不是天會掉下來的
[00:17:42.520 --> 00:17:46.720]  權利不是政府白白會給你的
[00:17:46.720 --> 00:17:48.520]  所以你要爭取的
[00:17:48.520 --> 00:17:51.520]  所以佔領中環就是
[00:17:51.520 --> 00:17:55.320]  香港人普選不是
[00:17:55.320 --> 00:17:57.320]  新大陸首頁就會有的
[00:17:57.320 --> 00:18:00.520]  你要爭取的
[00:18:00.520 --> 00:18:03.320]  我們有什麼權利呢
[00:18:03.320 --> 00:18:04.720]  不單止人爭取權利
